Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days
22/07/1991,97.5,97.625,97.4063,97.5938,7484,78718,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,97594,97.5938,96.9063,0.302831048,1709
23/07/1991,97.5,97.5938,97.375,97.375,11723,77932,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,97375,97.375,96.75,0.292941934,1710
24/07/1991,97.4375,98,97.375,97.9688,19574,78757,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,97969,97.9688,97.3438,0.270545918,1711
25/07/1991,97.9375,98.2813,97.9063,98.25,18865,80898,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98250,98.25,97.5938,0.293762754,1712
26/07/1991,98.1875,98.4688,98.125,98.25,18045,82154,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98250,98.25,97.5938,0.3538641,1713
29/07/1991,98.1875,98.3125,98.0938,98.1563,8666,81434,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98156,98.1563,97.5,0.400852015,1714
30/07/1991,98.125,98.25,98.0938,98.1875,14036,80574,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98188,98.1875,97.5,0.429399646,1715
31/07/1991,98.25,98.4688,98.2188,98.4688,19700,78585,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98469,98.4688,97.7813,0.454592299,1716
01/08/1991,98.5313,98.5938,98.1875,98.25,21550,78663,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,98250,98.25,97.5938,0.500030336,1717
02/08/1991,98.4063,99.3125,98.3438,99.2813,33193,79385,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99281,99.2813,98.5938,0.487558439,1718
05/08/1991,99.1875,99.375,99.125,99.3438,14753,80918,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99344,99.3438,98.6563,0.580179665,1719
06/08/1991,99.3438,100,99.25,99.875,36187,83015,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99875,99.875,99.1563,0.632188688,1720
07/08/1991,99.75,100.0625,99.7188,99.875,27841,80925,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99875,99.875,99.1563,0.730047082,1721
08/08/1991,99.875,100,99.4688,99.5625,26575,78951,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99563,99.5625,98.8438,0.813365885,1722
09/08/1991,99.4063,99.75,99.4063,99.5625,19700,78646,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99563,99.5625,98.8125,0.857854848,1723
12/08/1991,99.625,99.7813,99.5625,99.75,11763,77831,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,99750,99.75,99.0313,0.887199933,1724
13/08/1991,99.7188,100.1563,99.5313,100,24183,78404,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100,99.3125,0.913460492,1725
14/08/1991,100.1563,100.75,100.0313,100.6563,39367,82003,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100656,100.6563,99.9063,0.929663392,1726
15/08/1991,100.5313,100.9063,100.3125,100.4375,34171,80539,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100438,100.4375,99.75,0.979602824,1727
16/08/1991,100.5,100.6875,100.2813,100.5625,25596,78316,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100563,100.5625,99.875,0.993182417,1728
19/08/1991,101.4688,101.5,100.3125,100.5625,31010,75110,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100563,100.5625,99.8438,0.994548412,1729
20/08/1991,100.75,100.8125,100.5,100.75,21141,74500,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100750,100.75,100.0625,0.946530083,1730
21/08/1991,100.625,100.9063,100.5313,100.75,32401,69157,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100750,100.75,100.0625,0.941686661,1731
22/08/1991,100.8438,101,100.75,100.9063,20867,68463,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100906,100.9063,100.1875,0.937551758,1732
23/08/1991,100.875,100.9063,100.1563,100.2813,29170,69842,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100281,100.2813,99.5938,0.923993392,1733
26/08/1991,100.2813,100.3438,100,100,21482,61564,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100,99.3438,0.847949092,1734
27/08/1991,100.0938,100.2188,100,100.1875,12748,58612,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100188,100.1875,99.5313,0.747017982,1735
28/08/1991,99.5625,100.1563,99.5313,100.125,39245,52415,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100125,100.7813,100.125,0.657572741,1736
29/08/1991,100.0938,100.6875,100.0313,100.5938,35614,60441,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100594,101.2188,100.5938,0.496324807,1737
30/08/1991,100.3438,100.5,99.9375,100.5938,21964,64164,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100594,101.2188,100.5938,0.461782803,1738
02/09/1991,100.3438,100.5,99.9375,100.125,21964,64164,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100125,100.7813,100.125,0.420355524,1739
03/09/1991,100.25,100.3125,100.0313,100.1875,15571,68474,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100188,100.875,100.1875,0.411290681,1740
04/09/1991,100.2813,100.375,100.0625,100.125,17090,68103,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100125,100.8125,100.125,0.400384422,1741
05/09/1991,100.0938,100.2188,99.9688,100,13441,69162,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100000,100.6563,100,0.362236911,1742
06/09/1991,99.8125,100.5625,99.75,100.5,26460,71385,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100500,101.2188,100.5,0.322910131,1743
09/09/1991,100.5625,100.9063,100.4688,100.7813,19062,73355,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100781,101.4688,100.7813,0.290037635,1744
10/09/1991,100.875,100.9688,100.6563,100.7188,17864,76156,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100719,101.4063,100.7188,0.28756726,1745
11/09/1991,100.7188,100.875,100.5938,100.6563,17485,77021,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,100656,101.3438,100.6563,0.290668861,1746
12/09/1991,100.7188,101.1875,100.6563,101.1563,22528,79945,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101156,101.8438,101.1563,0.295241595,1747
13/09/1991,101.625,101.7188,101.0938,101.1875,36388,81636,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101188,101.875,101.1875,0.337114032,1748
16/09/1991,101.4063,101.4688,101.2813,101.4375,11548,81979,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101438,102.125,101.4375,0.37466169,1749
17/09/1991,101.4375,101.5313,101.1875,101.5,17606,82850,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101500,102.1875,101.5,0.428766933,1750
18/09/1991,101.5938,101.625,101.3438,101.5,17805,83726,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101500,102.1875,101.5,0.480327314,1751
19/09/1991,101.375,101.6563,101.2188,101.5,21742,81740,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101500,102.2813,101.5,0.520232514,1752
20/09/1991,101.7188,101.9688,101.5313,101.75,20954,84984,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101750,101.75,101.0625,0.551205559,1753
23/09/1991,101.75,101.875,101.5938,101.8438,15239,85817,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101844,101.8438,101.1563,0.577275508,1754
24/09/1991,101.9375,102.0313,101.6875,101.7813,23759,88041,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101781,101.7813,101.0938,0.608669773,1755
25/09/1991,101.75,101.9063,101.5938,101.7188,18110,86778,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101719,101.7188,101.0313,0.616575889,1756
26/09/1991,101.6875,101.9063,101.625,101.875,19269,89070,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101875,101.875,101.1563,0.634815067,1757
27/09/1991,102,102.4688,101.875,102.4063,26843,91040,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102406,102.4063,101.6875,0.656572471,1758
30/09/1991,102.5,102.6563,102.375,102.5938,21694,92611,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102594,102.5938,101.875,0.682110615,1759
01/10/1991,102.8125,102.9375,102.5625,102.6563,19573,93402,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102656,102.6563,101.9375,0.708360546,1760
02/10/1991,102.625,102.8438,102.5313,102.5313,14419,94312,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102531,102.5313,101.8125,0.709665434,1761
03/10/1991,102.6563,102.75,102.4688,102.5313,14500,93156,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102531,102.5313,101.7813,0.657911702,1762
04/10/1991,102.625,103.1563,102.3125,103.0938,31456,95050,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103094,103.0938,102.3438,0.636691883,1763
07/10/1991,103.2188,103.2188,103.0625,103.0938,15583,96232,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103094,103.0938,102.375,0.673153597,1764
08/10/1991,103.0938,103.125,102.9063,102.9375,12759,94533,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102938,102.9375,102.2188,0.679254852,1765
09/10/1991,102.7813,102.9063,102.125,102.3125,28636,92315,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102313,102.3125,101.5625,0.64072282,1766
10/10/1991,102.3125,102.4063,101.6563,101.8438,42364,92381,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101844,101.8438,101.125,0.604232748,1767
11/10/1991,102.1563,102.8125,101.8438,102.7188,21855,93253,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102719,102.7188,102.0313,0.565579744,1768
14/10/1991,102.6875,102.8438,102.5313,102.6563,3959,92197,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102656,102.6563,101.9688,0.551747606,1769
15/10/1991,102.7813,102.875,102.5625,102.8438,16704,90847,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102844,102.8438,102.125,0.531259478,1770
16/10/1991,103.0313,103.0625,102.8125,102.8438,13449,91105,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102844,102.8438,102.1563,0.510513704,1771
17/10/1991,102.9375,102.9688,102.125,102.125,29521,90609,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102125,102.125,101.4375,0.477966136,1772
18/10/1991,102.1875,102.5938,101.8125,102.4375,30431,90472,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102438,102.4375,101.75,0.455875247,1773
21/10/1991,102.2813,102.5313,101.5938,101.7813,28488,88246,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101781,101.7813,101.0938,0.432297694,1774
22/10/1991,101.6563,101.875,101.1563,101.4688,44332,83795,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101469,101.4688,100.7813,0.432297694,1775
23/10/1991,101.5625,101.6563,101.2188,101.4063,22943,82962,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101406,101.4063,100.7188,0.459500598,1776
24/10/1991,101.5938,101.9375,101.4375,101.7813,22419,81769,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101781,101.7813,101.0625,0.503187556,1777
25/10/1991,101.75,101.7813,101.4688,101.5,21321,80339,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101500,101.5,100.8125,0.525178176,1778
28/10/1991,101.4063,101.8438,101.3125,101.8438,23018,82799,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101844,101.8438,101.125,0.561775663,1779
29/10/1991,102.0938,102.875,101.8125,102.75,42542,83556,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102750,102.75,102,0.567690454,1780
30/10/1991,102.7188,103.0625,102.6875,102.875,30984,83327,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102875,102.875,102.0938,0.574756949,1781
31/10/1991,102.875,103.1563,102.6875,102.9688,25593,83977,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102969,102.9688,102.1875,0.587243148,1782
01/11/1991,102.9688,103.375,102.8125,102.9063,24873,84056,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102906,102.9063,102.125,0.578878273,1783
04/11/1991,102.75,102.8125,102.5313,102.8125,18257,83413,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102813,102.8125,102,0.566522799,1784
05/11/1991,102.875,102.9063,102.3438,102.4063,25641,82856,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102406,102.4063,101.6563,0.559585579,1785
06/11/1991,102.3125,102.875,102.1875,102.5313,31565,81447,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102531,102.5313,101.75,0.560029509,1786
07/11/1991,102.75,103.2813,102.5313,103.25,25446,83369,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103250,103.25,102.4688,0.550070877,1787
08/11/1991,103.4688,103.5625,103.0313,103.2813,37703,85027,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103281,103.2813,102.4688,0.58238747,1788
11/11/1991,103.3438,103.4063,103.1875,103.4063,4811,84649,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103406,103.4063,102.5938,0.615661002,1789
12/11/1991,103.625,103.6875,103.4063,103.625,20017,86289,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103625,103.625,102.8438,0.650175317,1790
13/11/1991,103.625,103.7188,102.5625,103.1875,47529,85863,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103188,103.1875,102.4063,0.699875825,1791
14/11/1991,103.25,103.875,103.0938,103.625,31215,87138,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103625,103.625,102.8125,0.712112289,1792
15/11/1991,103.7813,103.8438,103.5313,103.6875,32386,86578,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103688,103.6875,102.9063,0.75371148,1793
18/11/1991,103.6875,104,103.6563,103.6875,21937,83774,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103688,103.6875,102.9063,0.765406138,1794
19/11/1991,103.6875,103.8125,103.4688,103.5625,40344,75177,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103563,103.5625,102.75,0.735693887,1795
20/11/1991,103.4688,103.5625,103.1875,103.4375,24766,69851,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103438,103.4375,102.625,0.669221995,1796
21/11/1991,103.5938,103.7813,103.1563,103.2813,30254,66652,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103281,103.2813,102.5,0.616981946,1797
22/11/1991,103.2813,103.3125,102.9375,103,28951,58788,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103000,103,102.1875,0.497192594,1798
25/11/1991,102.9688,103.0938,102.8438,102.8438,26135,56775,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102844,102.8438,102.0625,0.393261289,1799
26/11/1991,103.0625,103.2813,102.7813,103.1875,38210,50472,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103188,103.1875,102.4063,0.388216279,1800
27/11/1991,102.25,102.4688,101.9063,102.4063,36788,55279,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102406,103.1875,102.4063,0.381238652,1801
28/11/1991,102.25,102.4688,101.9063,102.4375,36788,55279,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102438,103.2188,102.4375,0.419615444,1802
29/11/1991,102.5625,102.75,102.5625,102.7188,7598,57329,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102719,103.4688,102.7188,0.448434188,1803
02/12/1991,102.9063,103.125,102.7188,103.125,12962,60825,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103125,103.9063,103.125,0.45272849,1804
03/12/1991,103.25,103.5625,103.1563,103.5313,25936,68704,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103531,104.3438,103.5313,0.417093444,1805
04/12/1991,103.4688,104.375,103.4063,104.3438,33965,73957,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104344,105.1875,104.3438,0.394119397,1806
05/12/1991,104.1875,104.3438,103.9375,103.9688,53735,73831,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103969,104.8438,103.9688,0.470419552,1807
06/12/1991,104,105.4688,103.5313,103.5625,49626,73260,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103563,104.4063,103.5625,0.496032026,1808
09/12/1991,103.9063,103.9375,103.5313,103.9063,21046,74366,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103906,104.8125,103.9063,0.498843968,1809
10/12/1991,104.0313,104.375,103.8438,103.9063,29587,77186,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103906,104.8438,103.9063,0.512166131,1810
11/12/1991,104.0313,104.1563,103.7813,103.875,32409,82507,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103875,104.8125,103.875,0.526457972,1811
12/12/1991,103.9688,104.125,103.75,104.0313,23782,81258,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104031,105,104.0313,0.535961001,1812
13/12/1991,104.0625,104.0625,103.6563,103.7188,27063,83652,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103719,104.7188,103.7188,0.552015074,1813
16/12/1991,103.8125,103.9063,103.7188,103.875,16424,86637,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103875,104.8438,103.875,0.55293135,1814
17/12/1991,104.0625,104.125,103.8125,104.0938,29731,90106,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104094,105.0313,104.0938,0.562199953,1815
18/12/1991,104.0938,104.2813,103.9375,104.0625,17033,92586,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104063,105,104.0625,0.582525836,1816
19/12/1991,104.125,104.7813,104.0938,104.7188,23187,94737,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104719,105.4063,104.7188,0.596331194,1817
20/12/1991,104.9375,105.6563,104.7188,105.5625,33793,95793,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105563,105.5625,104.5625,0.64394272,1818
23/12/1991,105.5625,106.2813,105.5313,106.0313,20784,97186,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106031,106.0313,105.0313,0.759361555,1819
24/12/1991,106,106.1563,105.8125,106.0313,8338,96569,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106031,106.0313,105.0313,0.910034752,1820
25/12/1991,106,106.1563,105.8125,106.125,8338,96569,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106125,106.125,105.125,0.960678376,1821
26/12/1991,106.125,106.4688,106.0938,106.3438,6739,96747,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106344,106.3438,105.3125,0.982862482,1822
27/12/1991,106.375,106.5625,106.25,106.5,13804,99318,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106500,106.5,105.5,1.015682017,1823
30/12/1991,106.4688,107.0313,106.4063,106.9688,15718,100587,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106969,106.9688,105.875,1.062567069,1824
31/12/1991,107.125,107.5313,106.9375,106.9688,15046,100706,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106969,106.9688,105.875,1.151928042,1825
01/01/1992,107.125,107.5313,106.9375,107.2813,15046,100706,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107281,107.2813,106.2188,1.244994386,1826
02/01/1992,107.3438,107.375,106.4063,106.625,36405,102790,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106625,106.625,105.5938,1.327590766,1827
03/01/1992,106.6875,106.7188,105.9375,106.2813,44019,104753,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106281,106.2813,105.25,1.311895997,1828
06/01/1992,106.5,106.6563,106.25,106.5,22093,103127,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106500,106.5,105.4688,1.284989298,1829
07/01/1992,106.5625,106.9688,106.4375,106.9063,25897,106900,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106906,106.9063,105.875,1.252485876,1830
08/01/1992,106.75,106.9688,106.5313,106.6563,28487,107568,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106656,106.6563,105.5938,1.218861867,1831
09/01/1992,106.8438,107.0313,106.0938,106.4688,58777,108452,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,106469,106.4688,105.4063,1.164725853,1832
10/01/1992,106.4688,106.5313,105.8125,105.9375,48210,111284,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105938,105.9375,104.9063,1.049664133,1833
13/01/1992,105.875,106,105.375,105.4063,40283,117817,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105406,105.4063,104.375,0.915804669,1834
14/01/1992,105.0313,105.2813,103.75,104.625,78820,118720,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104625,104.625,103.5938,0.797208638,1835
15/01/1992,104.4688,104.8438,104.0625,104.5625,51396,116225,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104563,104.5625,103.5625,0.721108089,1836
16/01/1992,104.3125,104.625,103.8125,103.9063,52093,120519,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103906,103.9063,102.875,0.739683976,1837
17/01/1992,104.125,104.3438,103.75,104.2813,36803,122523,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104281,104.2813,103.1875,0.899243357,1838
20/01/1992,104.4375,104.75,104.25,104.7188,4012,122409,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104719,104.7188,103.6563,0.992718455,1839
21/01/1992,104.7813,105.1563,104.5938,105.0938,33646,120206,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,105094,105.0938,103.9688,1.036568551,1840
22/01/1992,105.0313,105.0938,104.4063,104.7813,40083,120687,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104781,104.7813,103.6875,1.053788058,1841
23/01/1992,104.5938,104.7188,104,104,38781,122528,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104000,104,102.9375,1.077633271,1842
24/01/1992,103.875,104.0313,103.7188,103.8125,43247,118885,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103813,103.8125,102.75,1.140059204,1843
27/01/1992,103.9063,104.1563,103.6875,103.875,23993,121420,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103875,103.875,102.7813,1.171747638,1844
28/01/1992,103.9375,104.6563,103.75,104.5625,40454,115450,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104563,104.5625,103.5,1.173676887,1845
29/01/1992,104.7813,105,103.6875,103.7188,72125,114074,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103719,103.7188,102.625,1.08822836,1846
30/01/1992,103.875,104.1875,103.2188,103.4063,56208,115586,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103406,103.4063,102.3125,1.082601693,1847
31/01/1992,103.5,103.7813,103.375,103.5313,27901,117352,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103531,103.5313,102.4375,1.102793486,1848
03/02/1992,103.75,103.875,103,103.1875,37764,121693,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103188,103.1875,102.125,1.074386938,1849
04/02/1992,103.375,103.7813,103.1563,103.7813,36142,116161,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103781,103.7813,102.7188,0.995592388,1850
05/02/1992,103.9688,104.4063,103.8125,104.3438,44394,112255,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104344,104.3438,103.25,0.868773018,1851
06/02/1992,104.5625,104.9375,104.25,104.3438,61625,105553,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104344,104.3438,103.25,0.710401445,1852
07/02/1992,104.375,105.125,104.0313,104.4063,67474,104614,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104406,104.4063,103.3125,0.588910541,1853
10/02/1992,104.4063,104.5,104.1563,104.375,18541,100379,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104375,104.375,103.25,0.515966543,1854
11/02/1992,104.4688,104.5,103.9375,104.1875,29845,101042,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104188,104.1875,103.0625,0.506404289,1855
12/02/1992,104,104.2188,103.7813,103.8438,30848,99625,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103844,103.8438,102.75,0.496290314,1856
13/02/1992,103.8125,103.875,102.75,103.0313,58957,101861,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103031,103.0313,101.9375,0.498001801,1857
14/02/1992,102.5313,103.1563,102.3125,103.0313,38282,103928,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103031,103.0313,101.9375,0.554639474,1858
17/02/1992,102.5313,103.1563,102.3125,103.0625,38282,103928,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103063,103.0625,101.9688,0.576715643,1859
18/02/1992,103.3125,103.4688,102.5313,102.6563,39567,101489,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102656,102.6563,101.5938,0.542897758,1860
19/02/1992,102.4063,103.125,102.3125,103.0313,41468,95810,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103031,103.0313,101.9375,0.560490889,1861
20/02/1992,103.1563,103.3438,102.9688,103.0938,31323,97628,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103094,103.0938,102.0625,0.579743166,1862
21/02/1992,103.125,103.1563,102.6563,102.8438,34543,102387,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102844,102.8438,101.8125,0.594839352,1863
24/02/1992,102.75,102.9688,102.6563,102.7188,21484,93165,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102719,102.7188,101.6563,0.620274866,1864
25/02/1992,102.7188,103.4063,102.6563,102.9688,45113,82586,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102969,102.9688,101.9688,0.605711259,1865
26/02/1992,102.9063,103.8438,102.7813,103.8125,45535,72835,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103813,103.8125,102.8125,0.615363741,1866
27/02/1992,103.625,103.9063,103.4063,103.625,43799,59055,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,103625,103.625,102.5625,0.620229609,1867
28/02/1992,103.6875,104.1875,103.5625,104.1563,28684,56107,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,104156,104.1563,103.0938,0.6209745,1868
02/03/1992,103.125,103.2188,102.1875,102.2188,44178,60466,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102219,103.3438,102.2188,0.634232287,1869
03/03/1992,102.0313,102.25,101.4375,101.9375,41530,68426,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101938,103.0625,101.9375,0.699527991,1870
04/03/1992,101.875,102.125,101.6563,102.0313,26817,73075,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102031,103.1563,102.0313,0.746955743,1871
05/03/1992,101.8438,101.9375,101.4688,101.5,37820,77068,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101500,102.5938,101.5,0.761521068,1872
06/03/1992,101.375,101.875,100.8125,101.7813,61289,85229,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,101781,102.9063,101.7813,0.799294337,1873
09/03/1992,101.8125,102.2188,101.75,102.2188,16430,85495,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,102219,103.3438,102.2188,0.783423247,1874
