Date,AD1_small_alpha_forecast,AD1_small_one_perc_change,AD1_small_block_value,AD1_small_price_volatility,AD1_small_cash_vol_daily,AD1_small_std_dev,AD1_small_icv,AD1_small_ivv,AD1_small_vol_scalar,AD1_small_alpha_subsystem_position,AD1_small_alpha_trades_needed,AD1_small_alpha_target_pos,AD1_small_execution_price,AD1_small_daily_instrument_pnls,AD1_small_daily_current_pnls,AD1_small_alpha_current_pos,RX1_small_alpha_forecast,RX1_small_one_perc_change,RX1_small_block_value,RX1_small_price_volatility,RX1_small_cash_vol_daily,RX1_small_std_dev,RX1_small_icv,RX1_small_ivv,RX1_small_vol_scalar,RX1_small_alpha_subsystem_position,RX1_small_alpha_trades_needed,RX1_small_alpha_target_pos,RX1_small_execution_price,RX1_small_daily_instrument_pnls,RX1_small_daily_current_pnls,RX1_small_alpha_current_pos,AUM,NAV
2017-01-17,5.769798333781004,0.7004,700.4,1.55,121218.199375,1.0882852337443436,1085.62,704.0245699999999,172.31069701871343,99.41979725512162,3.0,71.0,70.74040000000001,-2101.2000000000057,7479.999999999962,68.0,-3.5659406850481514,1.639,1639.0,0.42,121218.199375,0.688355044,688.38,778.420104,155.84253766267062,-55.5725245512466,0.0,-40.0,163.9,0.0,-12799.999999999727,-40.0,9697455.95,9697455.95
2017-01-18,6.412816959810757,0.69595,695.9499999999999,1.61,120643.37062500001,1.118435365433618,1120.4795,726.6309557499999,166.82223405949358,106.98004518502403,6.0,77.0,70.29095,-4175.699999999978,-31595.000000000524,71.0,-1.8782786197281645,1.6341999999999999,1634.1999999999998,0.4,120643.37062500001,0.661785967,653.68,739.181344,163.9897981177945,-30.801853165819136,18.0,-22.0,165.05419999999998,-29415.59999999987,19200.000000000728,-40.0,9651469.65,9651469.65
2017-01-19,5.830580633289242,0.6931999999999999,693.1999999999999,1.61,119915.80937500001,1.1180218766431145,1116.052,723.7597219999999,166.68981010938327,97.18983785904314,-7.0,70.0,68.62679999999999,-4852.4000000000315,-21175.000000000437,77.0,-3.407850649989858,1.6303,1630.3000000000002,0.34,119915.80937500001,0.548840292,554.3020000000001,626.8047016000002,192.47362107693542,-65.5921354692936,-25.0,-47.0,161.3997,-40757.50000000014,8579.9999999997,-22.0,9593264.75,9593264.75
2017-01-20,5.055874106494715,0.6984,698.4,1.62,120080.65562500001,1.128697885464725,1131.4080000000001,733.7180880000001,163.43580911555773,82.63108753813611,-11.0,59.0,69.1416,-7682.400000000072,36400.00000000071,70.0,-5.50165481006208,1.6229,1622.9,0.33,120080.65562500001,0.539440142,535.557,605.6078556,198.0090057718862,-108.93771990405078,-31.0,-78.0,160.66709999999998,-50309.90000000048,34780.00000000043,-47.0,9606452.450000001,9606452.450000001
2017-01-23,5.268000877579026,0.7033499999999999,703.3499999999999,1.64,118813.87562500002,1.156741183952782,1153.4939999999997,748.0408589999997,160.52686718948337,84.56556772292102,2.0,61.0,71.03835,-1406.7000000000007,29204.99999999943,59.0,-8.289309858629586,1.6313,1631.3,0.33,118813.87562500002,0.539948454,538.3290000000001,608.7424332,197.26020246981528,-163.5150941048308,-39.0,-117.0,161.49869999999999,-63620.7000000004,-65520.00000000027,-78.0,9505110.05,9505110.05
2017-01-24,6.161032657771772,0.70635,706.35,1.67,118617.93562500003,1.17904700216704,1179.6045,764.9735182499999,155.317632297659,95.69170049136649,8.0,69.0,71.34135,-5650.800000000004,18300.000000000695,61.0,-5.390406739465324,1.6276,1627.6,0.34,118617.93562500003,0.551983393,553.384,625.7666272,189.86930664013528,-102.34727901305935,44.0,-73.0,164.3876,-71614.40000000005,43290.00000000053,-117.0,9489434.850000001,9489434.850000001
2017-01-25,7.250186588061813,0.71155,711.5500000000001,1.73,119786.46062500002,1.2341036558243448,1230.9815,798.2915027500001,148.58975100746807,107.73034198777891,8.0,77.0,71.86655,-5692.400000000021,35879.99999999972,69.0,-5.797480771263721,1.6176,1617.6,0.4,119786.46062500002,0.647763589,647.04,731.672832,162.1188192826053,-93.98807374508823,6.0,-67.0,163.3776,-9705.60000000006,73000.0,-73.0,9582916.850000001,9582916.850000001
2017-01-26,8.559870556963615,0.71255,712.5500000000001,1.74,119731.708125,1.2422055989189549,1239.8370000000002,804.0342945000001,148.98178031011835,127.52647548006037,14.0,91.0,71.96755,-9975.700000000103,7699.9999999995625,77.0,-8.23402624885725,1.6143,1614.3000000000002,0.47,119731.708125,0.757355707,758.721,857.9617068,139.61749070570525,-114.96140832703603,-15.0,-82.0,159.8157,-24214.500000000215,22109.999999998934,-67.0,9578536.65,9578536.65
2017-01-27,9.755644509629972,0.71235,712.35,1.72,118890.79062500002,1.2218961698874091,1225.242,794.5694369999999,150.6875328316964,147.0054002339225,14.0,105.0,71.94735,-9972.90000000001,-1819.999999999638,91.0,-10.182400978895966,1.6185,1618.5,0.5,118890.79062500002,0.812758062,809.25,915.0999,130.84004066113437,-133.22657581067227,-13.0,-95.0,160.23149999999998,-21040.50000000015,-34439.999999998974,-82.0,9511263.250000002,9511263.250000002
2017-01-30,10.441621487900116,0.70695,706.9499999999999,1.68,117589.31687500002,1.1875269470565546,1187.676,770.2078859999999,154.3619492685901,161.17890463970582,10.0,115.0,71.40195,-7069.500000000062,-56700.000000000655,105.0,-9.252079783887092,1.6207,1620.7,0.52,117589.31687500002,0.842975484,842.764,952.9975312,124.75456308401402,-115.42391710572731,12.0,-83.0,163.6907,-19448.399999999994,-20899.99999999989,-95.0,9407145.350000001,9407145.350000001
2017-01-31,9.438092855351035,0.70645,706.45,1.63,117152.78750000003,1.1506694790361869,1151.5135,746.75650475,157.46674602368105,148.61857706014803,-9.0,106.0,69.93854999999999,-6358.050000000034,-5749.9999999996735,115.0,-8.119224024437784,1.6213,1621.3,0.52,117152.78750000003,0.846005319,843.076,953.3503408,123.34323683812336,-100.14513717880108,11.0,-72.0,163.7513,-17834.2999999999,-4980.000000000189,-83.0,9372223.000000002,9372223.000000002
2017-02-01,9.04515595308339,0.7134,713.4000000000001,1.6,118324.18125000002,1.140265210372284,1141.4400000000003,740.2238400000001,158.26670416343254,143.15470213387593,-4.0,102.0,70.6266,-2853.6000000000286,73670.00000000079,106.0,-7.421683010166275,1.6161,1616.1000000000001,0.54,118324.18125000002,0.875672503,872.6940000000002,986.8423752000002,118.71479219389728,-88.10635562808673,9.0,-63.0,163.2261,-14544.8999999999,37439.99999999869,-72.0,9465934.500000002,9465934.500000002
2017-02-02,9.272078951515132,0.7083,708.3000000000001,1.57,116729.30750000002,1.1144397695637491,1112.0310000000002,721.1521035000001,164.07659448780907,152.13311381866984,7.0,109.0,71.53829999999999,-4958.099999999959,-52020.000000000524,102.0,-8.501912689100607,1.6237000000000001,1623.7,0.51,116729.30750000002,0.82122226,828.087,936.4007796,126.36061804705488,-107.4306941976851,-14.0,-77.0,160.7463,-22731.800000000192,-47879.999999999425,-63.0,9338344.600000001,9338344.600000001
2017-02-03,8.598257108253717,0.6936,693.6,1.53,114141.04625000001,1.0610313378903002,1061.208,688.193388,169.6170139606166,145.84106959676416,-5.0,104.0,68.6664,-3468.0000000000177,-160229.99999999988,109.0,-5.877930511576015,1.6249000000000002,1624.9000000000003,0.48,114141.04625000001,0.785932143,779.9520000000001,881.9697216000002,132.3506971285124,-77.79482008800392,21.0,-56.0,164.1149,-34122.89999999993,-9240.00000000035,-77.0,9131283.700000001,9131283.700000001
2017-02-06,4.5351497386425486,0.6889000000000001,688.9000000000001,1.5,112454.90500000003,1.0314777829172743,1033.3500000000001,670.127475,170.32736383476893,77.24600995789265,-49.0,55.0,68.2011,-33756.10000000019,-48879.99999999988,104.0,-4.8077541054715525,1.6319,1631.8999999999999,0.44,112454.90500000003,0.716438413,718.036,811.9551088,140.57556263016892,-67.5852738364168,8.0,-48.0,164.8219,-13055.200000000013,-39199.99999999936,-56.0,8996392.400000002,8996392.400000002
2017-02-07,2.516651182522444,0.69505,695.05,1.32,111989.01437500003,0.9187111442950416,917.466,594.9767009999999,189.00724147851975,47.56652977722218,-21.0,34.0,68.80995,-14596.049999999892,33824.999999999716,55.0,-1.89156567979288,1.6338,1633.8,0.44,111989.01437500003,0.721030975,718.872,812.9004576,138.3378542214269,-26.167513726144172,29.0,-19.0,165.0138,-47380.20000000023,-9119.99999999989,-48.0,8959121.150000002,8959121.150000002
2017-02-08,2.032552102953204,0.6933499999999999,693.3499999999999,1.28,111336.82312500002,0.8854618380550859,887.4879999999999,575.5359679999999,194.58212970453314,39.549831692806194,-6.0,28.0,68.64165,-4160.099999999971,-5780.000000000058,34.0,-0.3573047557880899,1.6422,1642.2,0.47,111336.82312500002,0.770075105,771.834,872.7898872,128.31153983036208,-4.584632340388129,16.0,-3.0,165.8622,-26275.20000000004,-15960.000000000065,-19.0,8906945.850000001,8906945.850000001
2017-02-09,1.539360383804422,0.69475,694.75,1.11,110784.59000000003,0.768075951095893,771.1725,500.10536625,222.6267315622911,34.27027709428525,-3.0,25.0,68.78025,-2084.2499999999973,3920.000000000016,28.0,2.829605757176663,1.6422999999999999,1642.3,0.49,110784.59000000003,0.80645996,804.727,909.9852916,122.3501348348607,34.62026459200628,28.0,25.0,165.8723,-45984.40000000016,-29.999999999972715,-3.0,8862767.200000001,8862767.200000001
2017-02-10,1.4255905912786078,0.6920999999999999,692.0999999999999,1.09,110420.56500000002,0.7577213647851413,754.389,489.22126649999996,226.45088753516,32.28262546568143,-2.0,23.0,68.5179,-1384.1999999999928,-6625.000000000015,25.0,3.946184541973262,1.6391,1639.1,0.51,110420.56500000002,0.831093657,835.9409999999999,945.2820827999999,117.19738691317131,46.24825165964161,8.0,33.0,165.5491,-13112.800000000107,-7999.999999999829,25.0,8833645.200000001,8833645.200000001
2017-02-13,0.9716113635385336,0.6970000000000001,697.0000000000001,1.08,110274.8175,0.7536960041368495,752.7600000000002,488.1648600000001,226.195234536136,21.977386025357355,-7.0,16.0,69.003,-4879.000000000019,11270.00000000021,23.0,3.0798036904728616,1.6376,1637.6,0.52,110274.8175,0.846974419,851.552,962.9350016000001,114.67083948192419,35.31636746260513,-8.0,25.0,162.1224,-13100.799999999936,-4950.000000000187,33.0,8821985.4,8821985.4
2017-02-14,1.3828912002194198,0.6996,699.6,1.04,109995.9325,0.7297643455151624,727.5840000000001,471.838224,233.71319213002124,32.319991677179694,7.0,23.0,70.6596,-4897.200000000026,4159.9999999998545,16.0,2.123987694689885,1.6341999999999999,1634.1999999999998,0.52,109995.9325,0.851208357,849.7839999999999,960.9357471999999,114.75774298263093,24.37440339654926,-8.0,17.0,161.7858,-13073.599999999942,-8500.000000000085,25.0,8799674.6,8799674.6
2017-02-15,2.0730440290206547,0.6907,690.6999999999999,1.07,109333.81125000001,0.7403840782448731,739.049,479.27327649999995,229.5056659600757,47.57753504449438,11.0,34.0,69.7607,-7597.700000000074,-20470.000000000015,23.0,0.4197482616943049,1.6330000000000002,1633.0000000000002,0.52,109333.81125000001,0.847630619,849.1600000000002,960.2301280000003,114.55163641772336,4.8082850260577406,-14.0,3.0,161.667,-22862.00000000014,-2039.9999999995941,17.0,8746704.9,8746704.9
2017-02-16,1.0510247237312995,0.69025,690.25,1.11,109003.93812500002,0.7675528211911693,766.1775000000001,496.8661087500001,220.04682815871368,23.127465677346077,-17.0,17.0,68.33475,-11734.250000000102,-1529.9999999995748,34.0,-0.732334302470955,1.6384,1638.4,0.52,109003.93812500002,0.845453133,851.9680000000001,963.4054144000002,113.48681418620849,-8.311028690670787,-9.0,-6.0,162.2016,-14745.599999999911,1619.9999999999761,3.0,8720315.05,8720315.05
2017-02-17,0.4521729575569141,0.69025,690.25,1.15,108626.76187500003,0.7922558509209864,793.7874999999999,514.77119375,211.75221039648554,9.57486232441928,-10.0,7.0,68.33475,-6902.50000000006,0.0,17.0,0.7604662973893227,1.6443,1644.3000000000002,0.54,108626.76187500003,0.890519511,887.9220000000001,1004.0621976000002,108.5629340349144,8.255845247925263,12.0,6.0,166.07430000000002,-19731.600000000184,-3540.0000000000205,-6.0,8690140.950000001,8690140.950000001
2017-02-20,0.0797216790561462,0.68845,688.45,1.2,108200.32312500002,0.8239754749496823,826.14,535.7517899999999,202.75576097468576,1.6164029703208591,-6.0,1.0,68.15655,-4130.700000000019,-1260.0000000000477,7.0,3.258381253408168,1.6458000000000002,1645.8000000000002,0.57,108200.32312500002,0.937918795,938.106,1060.8102648,102.399802754058,33.36575976465167,18.0,24.0,166.22580000000002,-29624.40000000015,900.0000000000341,6.0,8656025.850000001,8656025.850000001
2017-02-21,-0.424348864480058,0.68585,685.8499999999999,1.26,107901.10000000003,0.8663824694201627,864.1709999999999,560.4148935,193.07181943229358,-8.192980733919258,-7.0,-6.0,67.89914999999999,-4800.950000000014,-260.0000000000051,1.0,4.631466336076339,1.6441,1644.1,0.59,107901.10000000003,0.962182762,970.0189999999999,1096.8974852,98.64214713307653,45.68577837651331,9.0,33.0,166.0541,-14796.90000000008,-4080.000000000382,24.0,8632088.000000002,8632088.000000002
2017-02-22,-1.1487050837902786,0.6801,680.1,1.39,108032.97000000003,0.9423577257701048,945.3389999999999,613.0523414999999,176.00634186632504,-20.21793796811773,-8.0,-14.0,67.32990000000001,-5440.799999999967,3449.999999999932,-6.0,4.427117727934367,1.6499000000000001,1649.9,0.63,108032.97000000003,1.033838801,1039.4370000000001,1175.3953596000001,91.79983493955596,40.64086766823569,-4.0,29.0,163.3401,-6599.6000000000095,19140.00000000041,33.0,8642637.600000001,8642637.600000001
2017-02-23,-2.435585047147463,0.6809000000000001,680.9000000000001,1.47,107961.28625,0.9994508908989096,1000.9230000000001,649.0985655000001,166.43538553622025,-40.536753632824116,-15.0,-29.0,67.40910000000001,-10213.49999999991,-1119.9999999999761,-14.0,6.255263038301959,1.6563999999999999,1656.3999999999999,0.69,107961.28625,1.147469244,1142.9159999999997,1292.4094127999997,83.5903614830126,52.287969854298844,8.0,37.0,167.29639999999998,-13251.199999999926,18849.99999999934,29.0,8636902.9,8636902.9
2017-02-24,-3.220595932483465,0.6729,672.9000000000001,1.66,108244.31625000002,1.114642132398854,1117.0140000000001,724.383579,149.03883712968596,-47.999387264193224,-5.0,-34.0,66.61710000000001,-3364.4999999999927,23199.999999999916,-29.0,8.901265010470015,1.6621000000000001,1662.1000000000001,0.77,108244.31625000002,1.272212901,1279.8170000000002,1447.2170636000003,74.59923529469914,66.40275629365252,11.0,48.0,167.87210000000002,-18283.100000000104,21090.0000000008,37.0,8659545.3,8659545.3
2017-02-27,-4.651922018889559,0.6738500000000001,673.85,1.77,107891.88062500002,1.1935617216209276,1192.7145,773.47535325,139.94539812442306,-65.10150789772692,-13.0,-47.0,66.71115,-8760.050000000021,-3229.9999999999613,-34.0,10.819317940069238,1.6608,1660.8,0.83,107891.88062500002,1.378103407,1378.464,1558.7670911999999,69.44226424915688,75.13179353899316,6.0,54.0,167.7408,-9964.799999999968,-6239.999999999782,48.0,8631350.450000001,8631350.450000001
2017-02-28,-5.551773962449605,0.67375,673.75,1.85,107806.21812500001,1.2460986785371768,1246.4375,808.31471875,133.4775652630042,-74.10372713983146,-6.0,-53.0,66.70125,-4042.49999999999,470.00000000024045,-47.0,11.73753865051053,1.6605,1660.5,0.88,107806.21812500001,1.457088993,1461.24,1652.370192,65.2952232782713,76.64052069224242,1.0,55.0,167.71050000000002,-1660.5000000000132,-1620.0000000000614,54.0,8624497.450000001,8624497.450000001
2017-03-01,-6.144832860306137,0.6754000000000001,675.4000000000001,1.84,106814.40187500001,1.2451070904352588,1242.7360000000003,805.9142960000001,133.7688370340064,-82.1987145491499,-6.0,-59.0,66.86460000000001,-4052.3999999999774,-8745.000000000331,-53.0,11.986125517450343,1.6493000000000002,1649.3000000000002,0.86,106814.40187500001,1.422931013,1418.3980000000001,1603.9244584000003,67.21402467578956,80.56357362970184,3.0,58.0,166.57930000000002,-4947.900000000032,-61600.00000000025,55.0,8545152.15,8545152.15
2017-03-02,-6.207664670009485,0.67305,673.0500000000001,1.83,106200.15562500001,1.2328861801962443,1231.6815000000001,798.74545275,133.72771201043938,-83.01367932484075,0.0,-59.0,67.305,0.0,13864.999999999967,-59.0,6.099018804060427,1.6461000000000001,1646.1000000000001,0.82,106200.15562500001,1.343974206,1349.8020000000001,1526.3561016,69.98000123498835,42.68093434403659,-27.0,31.0,162.96390000000002,-44444.69999999973,-18559.999999999603,58.0,8496012.450000001,8496012.450000001
2017-03-03,-6.64281080723574,0.67715,677.15,1.74,104066.12625000003,1.1798295074510885,1178.241,764.0892885,138.989195665187,-92.3278931053707,-7.0,-66.0,67.03785,-4740.049999999982,-24189.9999999998,-59.0,3.933227474567126,1.6071000000000002,1607.1000000000001,0.89,104066.12625000003,1.433094786,1430.3190000000002,1617.4047252000003,65.66084169926475,25.82590265747509,-13.0,18.0,159.1029,-20892.300000000036,-120900.00000000017,31.0,8325290.1000000015,8325290.1000000015
2017-03-06,-6.0535315737704645,0.6722,672.2,1.74,103528.87375000003,1.1725912189046683,1169.6280000000002,758.5037580000001,137.19922301294653,-83.05398284056471,7.0,-59.0,67.8922,-4705.400000000026,32670.0000000003,-66.0,-6.373881561586341,1.6088,1608.8,0.94,103528.87375000003,1.512663545,1512.272,1710.0771776,60.85463721353861,-38.78802500723997,-46.0,-28.0,159.2712,-74004.8000000001,3059.999999999775,18.0,8282309.900000001,8282309.900000001
2017-03-07,-6.597994199012257,0.65865,658.65,1.9,104211.65312500001,1.2512443806010685,1251.435,811.5555975,127.56843039333486,-84.16957637123224,-1.0,-60.0,65.20635,-658.6499999999944,79945.00000000023,-59.0,-8.70161731108299,1.6130000000000002,1613.0000000000002,0.97,104211.65312500001,1.559563721,1564.6100000000001,1769.2609880000002,58.51532049380157,-50.9177925772433,-8.0,-36.0,159.687,-12903.999999999996,-11760.000000000446,-28.0,8336932.250000001,8336932.250000001
2017-03-08,-7.650141882806191,0.66155,661.55,1.83,104226.58875000001,1.2138749249074938,1210.6365,785.09777025,132.73716608800927,-101.54581536948814,-13.0,-73.0,65.49345,-8600.15000000007,-17400.000000000375,-60.0,-9.165646467609935,1.605,1605.0,1.02,104226.58875000001,1.637802186,1637.1000000000001,1851.2326800000003,56.29311444793638,-51.596278559049,-1.0,-37.0,158.895,-1604.9999999999898,28800.000000000407,-36.0,8338127.100000001,8338127.100000001
2017-03-09,-8.598762873218547,0.66125,661.25,1.8,104367.18500000001,1.1908856298231407,1190.25,771.877125,135.03002663798335,-116.10911798244027,-10.0,-83.0,65.46375,-6612.4999999999545,2190.0000000000828,-73.0,-10.42154868101379,1.5999,1599.9,1.11,104367.18500000001,1.783292834,1775.8890000000004,2008.1752812000004,51.901141163194985,-54.089026923240525,-2.0,-39.0,158.39010000000002,-3199.799999999982,18869.999999999665,-37.0,8349374.800000001,8349374.800000001
2017-03-10,-9.28122847463471,0.6608499999999999,660.8499999999999,1.88,104841.77687500004,1.241862277651049,1242.3979999999997,805.6951029999998,129.53682430411897,-120.22608622451426,-3.0,-86.0,65.42415,-1982.5499999999893,3320.000000000519,-83.0,-11.450373389308332,1.5900999999999998,1590.1,1.26,104841.77687500004,1.999657304,2003.5259999999998,2265.5872007999997,46.06628469791276,-52.74761604492818,1.0,-38.0,160.6001,-1590.1000000000067,38220.00000000071,-39.0,8387342.150000002,8387342.150000002
2017-03-13,-9.809020971634638,0.66975,669.75,1.87,103697.97125000003,1.2508634351196588,1252.4325000000001,812.20247625,129.08330119733495,-126.6180808532489,-5.0,-91.0,66.30524999999999,-3348.750000000038,-76540.00000000004,-86.0,-13.389529756726027,1.5919,1591.9,1.37,103697.97125000003,2.177819093,2180.9030000000002,2466.1651124000005,42.51206715554056,-56.92165881990455,-3.0,-41.0,157.5981,-4775.700000000029,-6840.000000000259,-38.0,8295837.700000002,8295837.700000002
2017-03-14,-7.931564895959193,0.67085,670.8499999999999,1.83,103200.77562500002,1.2257344736875373,1227.6554999999998,796.1345917499999,130.25180958669233,-103.31006805529701,17.0,-74.0,67.75585,-11404.450000000026,-10009.999999999949,-91.0,-13.606059584593938,1.5956000000000001,1595.6000000000001,1.44,103200.77562500002,2.305374156,2297.664,2598.1984512000004,39.9114899025924,-54.303810972459154,2.0,-39.0,161.1556,-3191.1999999999807,-15170.000000000186,-41.0,8256062.050000002,8256062.050000002
2017-03-15,-7.033321999442574,0.6647,664.6999999999999,1.84,103344.74937500001,1.2236095169563357,1223.048,793.146628,130.1156330768641,-91.51451445909062,8.0,-66.0,67.1347,-5317.59999999997,45509.99999999962,-74.0,-12.477196697111026,1.6009,1600.9,1.48,103344.74937500001,2.375401931,2369.332,2679.2406256,38.518666311238405,-48.060497607570554,5.0,-34.0,161.6909,-8004.499999999979,-20670.000000000044,-39.0,8267579.950000001,8267579.950000001
2017-03-16,-7.158411603149587,0.6672,667.2,1.79,103159.27937500003,1.192326052995922,1194.288,774.495768,133.43487936915366,-95.51817887410151,-2.0,-68.0,66.0528,-1334.399999999988,-16500.0,-66.0,-10.574123239573476,1.5972,1597.2,1.53,103159.27937500003,2.450139588,2443.716,2763.3540528,37.39830199112009,-39.545425420488996,6.0,-28.0,161.3172,-9583.20000000009,12580.000000000155,-34.0,8252742.3500000015,8252742.3500000015
2017-03-17,-6.954480414761528,0.6735,673.5,1.71,102560.38312500004,1.152398115519488,1151.685,746.8677224999999,138.12255673560728,-96.05706156545686,-1.0,-69.0,66.67649999999999,-673.5000000000042,-42839.999999999694,-68.0,-10.549282303043324,1.5982,1598.2,1.57,102560.38312500004,2.511795374,2509.174,2837.3739592,36.35730815126176,-38.354350746639845,1.0,-27.0,161.41819999999998,-1598.1999999999914,-2799.999999999841,-28.0,8204830.650000002,8204830.650000002
2017-03-20,-5.575458388254504,0.6738500000000001,673.85,1.59,102439.49187500002,1.0699301768431304,1071.4215000000002,694.8168427500001,147.60779649364656,-82.29811271322656,10.0,-59.0,68.05885,-6738.500000000016,-2415.0000000007453,-69.0,-10.169224673898468,1.5978,1597.8000000000002,1.61,102439.49187500002,2.566085995,2572.4580000000005,2908.9355064000006,35.257015117507805,-35.853650806097164,1.0,-26.0,161.3778,-1597.8000000000065,1079.9999999997851,-27.0,8195159.3500000015,8195159.3500000015
