Date,AD1_small_alpha_forecast,AD1_small_one_perc_change,AD1_small_block_value,AD1_small_price_volatility,AD1_small_cash_vol_daily,AD1_small_std_dev,AD1_small_icv,AD1_small_ivv,AD1_small_vol_scalar,AD1_small_alpha_subsystem_position,AD1_small_alpha_trades_needed,AD1_small_alpha_target_pos,AD1_small_execution_price,AD1_small_daily_instrument_pnls,AD1_small_daily_current_pnls,AD1_small_alpha_current_pos,RX1_small_alpha_forecast,RX1_small_one_perc_change,RX1_small_block_value,RX1_small_price_volatility,RX1_small_cash_vol_daily,RX1_small_std_dev,RX1_small_icv,RX1_small_ivv,RX1_small_vol_scalar,RX1_small_alpha_subsystem_position,RX1_small_alpha_trades_needed,RX1_small_alpha_target_pos,RX1_small_execution_price,RX1_small_daily_instrument_pnls,RX1_small_daily_current_pnls,RX1_small_alpha_current_pos,AUM,NAV
2017-01-17,6.873547228282589,0.7004,700.4,1.55,124573.71187500002,1.0882852337443436,1085.62,704.0245699999999,176.89255415475066,121.58793253142142,1.0,119.0,70.74040000000001,-700.4000000000019,12979.999999999933,118.0,-6.472886123396068,1.639,1639.0,0.42,124573.71187500002,0.688355044,688.38,778.420104,159.98649538347487,-103.55743658984636,-1.0,-25.0,162.261,-1639.00000000001,-7679.999999999836,-24.0,9965896.950000001,9965896.950000001
2017-01-18,9.077123955651372,0.69595,695.9499999999999,1.61,123774.69500000002,1.118435365433618,1120.4795,726.6309557499999,171.44013875161696,155.61833904224972,33.0,152.0,70.29095,-22966.34999999988,-52955.00000000088,119.0,-5.991548273786348,1.6341999999999999,1634.1999999999998,0.4,123774.69500000002,0.661785967,653.68,739.181344,168.52929647937654,-100.97514154034363,0.0,-25.0,163.42,0.0,12000.000000000455,-25.0,9901975.600000001,9901975.600000001
2017-01-19,9.018584205210034,0.6931999999999999,693.1999999999999,1.61,123193.71000000002,1.1180218766431145,1116.052,723.7597219999999,171.01627962656926,154.232471827396,-2.0,150.0,68.62679999999999,-1386.400000000009,-41800.000000000866,152.0,-6.933398406863401,1.6303,1630.3000000000002,0.34,123193.71000000002,0.548840292,554.3020000000001,626.8047016000002,197.46931489832332,-136.91334333204424,-8.0,-33.0,161.3997,-13042.400000000043,9749.999999999658,-25.0,9855496.8,9855496.8
2017-01-20,7.02338811720211,0.6984,698.4,1.62,124026.40625000003,1.128697885464725,1131.4080000000001,733.7180880000001,167.90332965050197,117.92502503060044,-35.0,115.0,69.1416,-24444.00000000023,78000.00000000153,150.0,-8.157195511285165,1.6229,1622.9,0.33,124026.40625000003,0.539440142,535.557,605.6078556,203.42158520705956,-165.9349641749539,-7.0,-40.0,160.66709999999998,-11360.300000000108,24420.0000000003,-33.0,9922112.500000002,9922112.500000002
2017-01-23,6.885767456113184,0.7033499999999999,703.3499999999999,1.64,124160.45375000002,1.156741183952782,1153.4939999999997,748.0408589999997,165.80164673865772,114.16715832830239,-4.0,111.0,69.63165,-2813.4000000000015,56924.99999999889,115.0,-9.305538912659014,1.6313,1631.3,0.33,124160.45375000002,0.539948454,538.3290000000001,608.7424332,203.7420089117586,-189.5929192071689,-6.0,-46.0,161.49869999999999,-9787.800000000061,-33600.00000000014,-40.0,9932836.3,9932836.3
2017-01-24,7.571599272088389,0.70635,706.35,1.67,124567.57437500004,1.17904700216704,1179.6045,764.9735182499999,162.30686525467843,122.89225428172715,9.0,120.0,71.34135,-6357.150000000004,33300.00000000126,111.0,-8.129034091926853,1.6276,1627.6,0.34,124567.57437500004,0.551983393,553.384,625.7666272,198.41335148465396,-161.29088985122175,7.0,-39.0,164.3876,-11393.200000000008,17020.00000000021,-46.0,9965405.950000003,9965405.950000003
2017-01-25,8.450791426202235,0.71155,711.5500000000001,1.73,125694.36500000005,1.2341036558243448,1230.9815,798.2915027500001,156.04271615804822,131.86844478297428,9.0,129.0,71.86655,-6403.9500000000235,62399.99999999952,120.0,-8.754195567855772,1.6176,1617.6,0.4,125694.36500000005,0.647763589,647.04,731.672832,170.2503754779295,-149.04050824346717,3.0,-36.0,163.3776,-4852.80000000003,39000.0,-39.0,10055549.200000003,10055549.200000003
2017-01-26,9.38765312909988,0.71255,712.5500000000001,1.74,125798.70375000002,1.2422055989189549,1239.8370000000002,804.0342945000001,156.32960665958265,146.75681211287844,14.0,143.0,71.96755,-9975.700000000103,12899.999999999267,129.0,-11.253604628308972,1.6143,1614.3000000000002,0.47,125798.70375000002,0.757355707,758.721,857.9617068,146.50346746687697,-164.86920995485596,-4.0,-40.0,159.8157,-6457.200000000057,11879.999999999427,-36.0,10063896.3,10063896.3
2017-01-27,10.479125449147697,0.71235,712.35,1.72,125363.53937500004,1.2218961698874091,1225.242,794.5694369999999,158.32310921115888,165.9087722922845,19.0,162.0,71.94735,-13534.650000000014,-2859.999999999431,143.0,-12.09476866660522,1.6185,1618.5,0.5,125363.53937500004,0.812758062,809.25,915.0999,137.4699131209609,-166.26667978163397,-1.0,-41.0,160.23149999999998,-1618.5000000000116,-16799.999999999498,-40.0,10029083.150000002,10029083.150000002
2017-01-30,11.403168390905256,0.70695,706.9499999999999,1.68,123888.09500000003,1.1875269470565546,1187.676,770.2078859999999,162.76584757663733,185.60463682048137,19.0,181.0,71.40195,-13432.050000000118,-87480.00000000102,162.0,-11.234770397394753,1.6207,1620.7,0.52,123888.09500000003,0.842975484,842.764,952.9975312,131.54655208512887,-147.78953092453528,5.0,-36.0,163.6907,-8103.499999999996,-9019.999999999953,-41.0,9911047.600000001,9911047.600000001
2017-01-31,10.680098393513177,0.70645,706.45,1.63,123616.52625000002,1.1506694790361869,1151.5135,746.75650475,165.90159471255686,177.18453551708527,-8.0,173.0,69.93854999999999,-5651.60000000003,-9049.999999999485,181.0,-10.304425913119946,1.6213,1621.3,0.52,123616.52625000002,0.846005319,843.076,953.3503408,129.95022889071382,-133.90625059973397,3.0,-33.0,163.7513,-4863.899999999972,-2160.000000000082,-36.0,9889322.100000001,9889322.100000001
2017-02-01,10.039670821380795,0.7134,713.4000000000001,1.6,125193.10250000004,1.140265210372284,1141.4400000000003,740.2238400000001,166.99884490345516,167.66134303815159,-9.0,164.0,70.6266,-6420.600000000064,120235.00000000128,173.0,-9.850388866957658,1.6161,1616.1000000000001,0.54,125193.10250000004,0.875672503,872.6940000000002,986.8423752000002,125.26471233559164,-123.39061278131655,3.0,-30.0,163.2261,-4848.2999999999665,17159.9999999994,-33.0,10015448.200000003,10015448.200000003
2017-02-02,10.92900854352746,0.7083,708.3000000000001,1.57,123595.48875000005,1.1144397695637491,1112.0310000000002,721.1521035000001,173.6015216379384,189.7292513150396,21.0,185.0,71.53829999999999,-14874.299999999877,-83640.00000000084,164.0,-10.547238414429929,1.6237000000000001,1623.7,0.51,123595.48875000005,0.82122226,828.087,936.4007796,133.69606820861307,-141.0124306468128,-4.0,-34.0,160.7463,-6494.800000000055,-22799.999999999727,-30.0,9887639.100000003,9887639.100000003
2017-02-03,11.107337812386394,0.6936,693.6,1.53,119977.16875000006,1.0610313378903002,1061.208,688.193388,179.5941241301203,199.48126058329007,10.0,195.0,70.0536,-6936.0000000000355,-271949.99999999977,185.0,-8.733138587952999,1.6249000000000002,1624.9000000000003,0.48,119977.16875000006,0.785932143,779.9520000000001,881.9697216000002,140.13575038129747,-122.3824929206658,4.0,-30.0,164.1149,-6499.599999999987,-4080.0000000001546,-34.0,9598173.500000004,9598173.500000004
2017-02-06,6.951967896620834,0.6889000000000001,688.9000000000001,1.5,117911.41250000005,1.0314777829172743,1033.3500000000001,670.127475,179.0363374520647,124.46548702953282,-74.0,121.0,68.2011,-50978.60000000028,-91649.99999999978,195.0,-7.917708010620192,1.6319,1631.8999999999999,0.44,117911.41250000005,0.716438413,718.036,811.9551088,147.76330298274252,-116.9946687702159,1.0,-29.0,164.8219,-1631.9000000000017,-20999.999999999658,-30.0,9432913.000000004,9432913.000000004
2017-02-07,4.587404603145952,0.69505,695.05,1.32,118310.90250000004,0.9187111442950416,917.466,594.9767009999999,198.17820143515178,90.91235935068009,-32.0,89.0,68.80995,-22241.599999999835,74414.99999999937,121.0,-5.608786440523796,1.6338,1633.8,0.44,118310.90250000004,0.721030975,718.872,812.9004576,145.05024741666483,-81.35558609052114,9.0,-20.0,165.0138,-14704.200000000072,-5509.9999999999345,-29.0,9464872.200000003,9464872.200000003
2017-02-08,3.7317178583850974,0.6933499999999999,693.3499999999999,1.28,117687.80375000004,0.8854618380550859,887.4879999999999,575.5359679999999,205.56647903541636,76.7116100901809,-14.0,75.0,68.64165,-9706.899999999934,-15130.000000000151,89.0,-4.550842217411172,1.6422,1642.2,0.47,117687.80375000004,0.770075105,771.834,872.7898872,135.55485029684937,-61.68887355057534,5.0,-15.0,165.8622,-8211.000000000013,-16800.00000000007,-20.0,9415024.300000003,9415024.300000003
2017-02-09,3.1528091059677035,0.69475,694.75,1.11,117585.83812500004,0.768075951095893,771.1725,500.10536625,235.32601666019423,74.19380081973678,-3.0,72.0,68.78025,-2084.2499999999973,10500.000000000042,75.0,-1.703066209190036,1.6422999999999999,1642.3,0.49,117585.83812500004,0.80645996,804.727,909.9852916,129.32934722831956,-22.025644112115607,10.0,-5.0,165.8723,-16423.00000000006,-149.99999999986358,-15.0,9406867.050000003,9406867.050000003
2017-02-10,3.0052312433651287,0.6920999999999999,692.0999999999999,1.09,117288.56937500004,0.7577213647851413,754.389,489.22126649999996,240.35307983693315,72.23165849649845,-2.0,70.0,68.5179,-1384.1999999999928,-19080.00000000004,72.0,-0.7667965407945434,1.6391,1639.1,0.51,117288.56937500004,0.831093657,835.9409999999999,945.2820827999999,124.39232718417928,-9.538360618621173,3.0,-2.0,165.5491,-4917.30000000004,1599.999999999966,-5.0,9383085.550000003,9383085.550000003
2017-02-13,2.426808134747255,0.6970000000000001,697.0000000000001,1.08,117546.39687500005,0.7536960041368495,752.7600000000002,488.1648600000001,240.2642610838478,58.30752632873201,-13.0,57.0,69.003,-9061.000000000036,34300.00000000064,70.0,-1.5877158930751656,1.6376,1637.6,0.52,117546.39687500005,0.846974419,851.552,962.9350016000001,121.80320497241756,-19.33888843621994,-3.0,-5.0,162.1224,-4912.799999999976,300.00000000001137,-2.0,9403711.750000004,9403711.750000004
2017-02-14,3.010776781041696,0.6996,699.6,1.04,117551.69437500004,0.7297643455151624,727.5840000000001,471.838224,249.1243627498056,75.00578469589236,16.0,73.0,70.6596,-11193.60000000006,14819.999999999482,57.0,-2.527270918091543,1.6341999999999999,1634.1999999999998,0.52,117551.69437500004,0.851208357,849.7839999999999,960.9357471999999,122.324928818092,-30.914823515958204,-3.0,-8.0,161.7858,-4902.5999999999785,1700.000000000017,-5.0,9404135.550000003,9404135.550000003
2017-02-15,3.8752531317732113,0.6907,690.6999999999999,1.07,116497.24437500004,0.7403840782448731,739.049,479.27327649999995,245.27070491692655,95.04860673615427,20.0,93.0,69.7607,-13814.000000000135,-64970.000000000044,73.0,-4.124087222051327,1.6330000000000002,1633.0000000000002,0.52,116497.24437500004,0.847630619,849.1600000000002,960.2301280000003,122.4203354458797,-50.48721411315896,-4.0,-12.0,161.667,-6532.000000000039,959.999999999809,-8.0,9319779.550000003,9319779.550000003
2017-02-16,2.63588506169301,0.69025,690.25,1.11,116017.76375000004,0.7675528211911693,766.1775000000001,496.8661087500001,234.4640584725734,61.80203092317727,-33.0,60.0,68.33475,-22778.2500000002,-4184.999999998837,93.0,-5.2146231644751415,1.6384,1638.4,0.52,116017.76375000004,0.845453133,851.9680000000001,963.4054144000002,120.9223475742592,-63.056447476344644,-3.0,-15.0,162.2016,-4915.19999999997,-6479.9999999999045,-12.0,9281421.100000003,9281421.100000003
2017-02-17,1.918556505183952,0.69025,690.25,1.15,115669.61750000004,0.7922558509209864,793.7874999999999,514.77119375,225.37734270800007,43.239916697350644,-18.0,42.0,68.33475,-12424.50000000011,0.0,60.0,-3.824882615951705,1.6443,1644.3000000000002,0.54,115669.61750000004,0.890519511,887.9220000000001,1004.0621976000002,115.5483833843323,-44.19590029080554,4.0,-11.0,166.07430000000002,-6577.200000000062,-8850.000000000051,-15.0,9253569.400000002,9253569.400000002
2017-02-20,1.5124164244743985,0.68845,688.45,1.2,115324.42875000004,0.8239754749496823,826.14,535.7517899999999,215.90150450080634,32.65329814757528,-10.0,32.0,68.15655,-6884.500000000031,-7560.0000000002865,42.0,-1.4228449002157513,1.6458000000000002,1645.8000000000002,0.57,115324.42875000004,0.937918795,938.106,1060.8102648,109.03893121906002,-15.514548721001564,7.0,-4.0,166.22580000000002,-11520.600000000059,-1650.0000000000625,-11.0,9225954.300000003,9225954.300000003
2017-02-21,1.0094828533431994,0.68585,685.8499999999999,1.26,115043.84625000005,0.8663824694201627,864.1709999999999,560.4148935,205.7840183899396,20.773543805670563,-12.0,20.0,67.89914999999999,-8230.200000000024,-8320.000000000164,32.0,-0.1441597142697623,1.6441,1644.1,0.59,115043.84625000005,0.962182762,970.0189999999999,1096.8974852,105.13692510560607,-1.5156509082425569,4.0,0.0,166.0541,-6576.400000000035,680.0000000000637,-4.0,9203507.700000003,9203507.700000003
2017-02-22,0.1018142358069853,0.6801,680.1,1.39,114726.45000000006,0.9423577257701048,945.3389999999999,613.0523414999999,187.6574616263823,1.910620104896878,-18.0,2.0,67.32990000000001,-12241.799999999927,-11499.999999999773,20.0,-0.4420686713375527,1.6499000000000001,1649.9,0.63,114726.45000000006,1.033838801,1039.4370000000001,1175.3953596000001,97.87672318967698,-4.326823297533393,-1.0,-1.0,163.3401,-1649.9000000000024,0.0,0.0,9178116.000000004,9178116.000000004
2017-02-23,-1.4602579587298892,0.6809000000000001,680.9000000000001,1.47,114407.70125000004,0.9994508908989096,1000.9230000000001,649.0985655000001,176.7473479341714,-25.80967215052746,-27.0,-25.0,67.40910000000001,-18384.29999999984,159.9999999999966,2.0,1.212966585345159,1.6563999999999999,1656.3999999999999,0.69,114407.70125000004,1.147469244,1142.9159999999997,1292.4094127999997,88.76943239793161,10.767435529874703,4.0,3.0,167.29639999999998,-6625.599999999963,-649.9999999999773,-1.0,9152616.100000003,9152616.100000003
2017-02-24,-2.319203874696314,0.6729,672.9000000000001,1.66,114503.44750000004,1.114642132398854,1117.0140000000001,724.383579,157.93801042251405,-36.62904457337214,-11.0,-36.0,66.61710000000001,-7401.899999999983,19999.999999999927,-25.0,3.557539610977305,1.6621000000000001,1662.1000000000001,0.77,114503.44750000004,1.272212901,1279.8170000000002,1447.2170636000003,79.05358783250324,28.123627010400376,4.0,7.0,167.87210000000002,-6648.400000000038,1710.0000000000648,3.0,9160275.800000003,9160275.800000003
2017-02-27,-4.209208023160746,0.6738500000000001,673.85,1.77,114155.70437500004,1.1935617216209276,1192.7145,773.47535325,148.03761621993226,-62.31211219225302,-25.0,-61.0,66.71115,-16846.25000000004,-3419.999999999959,-36.0,6.000425563955239,1.6608,1660.8,0.83,114155.70437500004,1.378103407,1378.464,1558.7670911999999,73.45770137593219,44.07774692055334,4.0,11.0,167.7408,-6643.199999999979,-909.9999999999682,7.0,9132456.350000003,9132456.350000003
2017-02-28,-5.26226419415599,0.67375,673.75,1.85,114037.38562500005,1.2460986785371768,1246.4375,808.31471875,141.22680402446903,-74.31727540730485,-12.0,-73.0,66.70125,-8084.99999999998,610.0000000003121,-61.0,6.218655414096591,1.6605,1660.5,0.88,114037.38562500005,1.457088993,1461.24,1652.370192,69.08603467170269,42.962224354964874,-1.0,10.0,164.3895,-1660.5000000000132,-330.0000000000125,11.0,9122990.850000003,9122990.850000003
2017-03-01,-5.8200323110298,0.6754000000000001,675.4000000000001,1.84,113687.72562500004,1.2451070904352588,1242.7360000000003,805.9142960000001,141.50063622273805,-82.35382748476091,-7.0,-80.0,66.86460000000001,-4727.799999999974,-12045.000000000457,-73.0,5.898979088859372,1.6493000000000002,1649.3000000000002,0.86,113687.72562500004,1.422931013,1418.3980000000001,1603.9244584000003,71.09897540857902,41.94113691745344,0.0,10.0,164.93,0.0,-11200.000000000045,10.0,9095018.050000003,9095018.050000003
2017-03-02,-5.548499407471476,0.67305,673.0500000000001,1.83,113672.30000000003,1.2328861801962443,1231.6815000000001,798.74545275,142.3328611556844,-78.97337957860347,3.0,-77.0,67.97805000000001,-2019.1500000000106,18799.999999999956,-80.0,0.788907422688634,1.6461000000000001,1646.1000000000001,0.82,113672.30000000003,1.343974206,1349.8020000000001,1526.3561016,74.4830944140932,5.876026604809646,-9.0,1.0,162.96390000000002,-14814.899999999909,-3199.999999999932,10.0,9093784.000000002,9093784.000000002
2017-03-03,-5.869495591754572,0.67715,677.15,1.74,113040.67750000005,1.1798295074510885,1178.241,764.0892885,148.76834646269228,-87.31951537553893,-8.0,-85.0,67.03785,-5417.19999999998,-31569.999999999738,-77.0,-2.662041520027421,1.6071000000000002,1607.1000000000001,0.89,113040.67750000005,1.433094786,1430.3190000000002,1617.4047252000003,70.28067757496126,-18.709008176020696,-6.0,-5.0,159.1029,-9642.600000000017,-3900.0000000000055,1.0,9043254.200000003,9043254.200000003
2017-03-06,-4.792345541016523,0.6722,672.2,1.74,113027.75250000005,1.1725912189046683,1169.6280000000002,758.5037580000001,149.0311370349203,-71.42087050419227,15.0,-70.0,67.8922,-10083.000000000055,42075.000000000386,-85.0,-15.40054385112186,1.6088,1608.8,0.94,113027.75250000005,1.512663545,1512.272,1710.0771776,66.10267593808045,-101.80171594609058,-20.0,-25.0,159.2712,-32176.000000000044,-849.9999999999375,-5.0,9042220.200000003,9042220.200000003
2017-03-07,-4.793330014820011,0.65865,658.65,1.9,113980.47437500005,1.2512443806010685,1251.435,811.5555975,139.27296274978875,-66.75812726014718,5.0,-65.0,66.52364999999999,-3293.249999999972,94850.00000000028,-70.0,-17.903805316435356,1.6130000000000002,1613.0000000000002,0.97,113980.47437500005,1.559563721,1564.6100000000001,1769.2609880000002,63.88416026047596,-114.37695681075179,-3.0,-28.0,159.687,-4838.999999999998,-10500.000000000398,-25.0,9118437.950000003,9118437.950000003
2017-03-08,-6.407144080475999,0.66155,661.55,1.83,113749.65812500003,1.2138749249074938,1210.6365,785.09777025,145.179974640235,-93.01890151198373,-26.0,-91.0,65.49345,-17200.30000000014,-18850.000000000407,-65.0,-16.334755749479754,1.605,1605.0,1.02,113749.65812500003,1.637802186,1637.1000000000001,1851.2326800000003,61.570042278531965,-100.57316021049616,3.0,-25.0,162.105,-4814.999999999969,22400.00000000032,-28.0,9099972.650000002,9099972.650000002
2017-03-09,-7.38597760276134,0.66125,661.25,1.8,113779.17625000002,1.1908856298231407,1190.25,771.877125,147.3675724293553,-108.84535893365278,-15.0,-106.0,65.46375,-9918.74999999993,2730.0000000001037,-91.0,-19.50924954376304,1.5999,1599.9,1.11,113779.17625000002,1.783292834,1775.8890000000004,2008.1752812000004,56.64329164385892,-110.50681116601916,-2.0,-27.0,158.39010000000002,-3199.799999999982,12749.999999999773,-25.0,9102334.100000001,9102334.100000001
2017-03-10,-8.012937829375545,0.6608499999999999,660.8499999999999,1.88,113772.11125000003,1.241862277651049,1242.3979999999997,805.6951029999998,141.21865185272208,-113.15762776440916,-4.0,-110.0,65.42415,-2643.3999999999855,4240.000000000663,-106.0,-7.494597023659974,1.5900999999999998,1590.1,1.26,113772.11125000003,1.999657304,2003.5259999999998,2265.5872007999997,50.2206122147157,-37.638325083079,18.0,-9.0,160.6001,-28621.80000000012,26460.00000000049,-27.0,9101768.900000002,9101768.900000002
2017-03-13,-9.036182528268206,0.66975,669.75,1.87,112371.10750000003,1.2508634351196588,1252.4325000000001,812.20247625,140.07850822530662,-126.57749686113898,-14.0,-124.0,66.30524999999999,-9376.500000000107,-97900.00000000006,-110.0,-9.812519134593003,1.5919,1591.9,1.37,112371.10750000003,2.177819093,2180.9030000000002,2466.1651124000005,46.133209280249815,-45.268299880263484,-2.0,-11.0,157.5981,-3183.8000000000193,-1620.0000000000614,-9.0,8989688.600000001,8989688.600000001
2017-03-14,-5.645980451474784,0.67085,670.8499999999999,1.83,111744.04875000003,1.2257344736875373,1227.6554999999998,796.1345917499999,141.1458673752572,-79.69068080071546,46.0,-78.0,67.75585,-30859.100000000068,-13639.999999999929,-124.0,-9.595911748081422,1.5956000000000001,1595.6000000000001,1.44,111744.04875000003,2.305374156,2297.664,2598.1984512000004,43.24962454199773,-41.50195802426666,1.0,-10.0,161.1556,-1595.5999999999904,-4070.00000000005,-11.0,8939523.900000002,8939523.900000002
2017-03-15,-6.095459574528421,0.6647,664.6999999999999,1.84,112187.54875000003,1.2236095169563357,1223.048,793.146628,140.88699971123125,-85.87710113164074,-6.0,-84.0,65.8053,-3988.199999999978,47969.9999999996,-78.0,-7.8489805685382015,1.6009,1600.9,1.48,112187.54875000003,2.375401931,2369.332,2679.2406256,41.70735830230837,-32.73602448798788,2.0,-8.0,161.6909,-3201.7999999999915,-5300.000000000011,-10.0,8975003.900000002,8975003.900000002
2017-03-16,-6.409764772898484,0.6672,667.2,1.79,111843.77375000004,1.192326052995922,1194.288,774.495768,144.85237154969198,-92.84696284300182,-7.0,-91.0,66.0528,-4670.399999999958,-21000.0,-84.0,-5.439145011683012,1.5972,1597.2,1.53,111843.77375000004,2.450139588,2443.716,2763.3540528,40.59832602207622,-22.08201824656565,3.0,-5.0,161.3172,-4791.600000000045,2960.0000000000364,-8.0,8947501.900000002,8947501.900000002
2017-03-17,-5.173430769179626,0.6735,673.5,1.71,110994.61750000004,1.152398115519488,1151.685,746.8677224999999,149.75044493236894,-77.47235595114567,15.0,-76.0,68.0235,-10102.500000000064,-57329.999999999585,-91.0,-5.2173351043460094,1.5982,1598.2,1.57,110994.61750000004,2.511795374,2509.174,2837.3739592,39.41805886649304,-20.56572222693316,0.0,-5.0,159.82,0.0,-499.9999999999716,-5.0,8879569.400000002,8879569.400000002
2017-03-20,-3.855684619640271,0.6738500000000001,673.85,1.59,110809.12500000003,1.0699301768431304,1071.4215000000002,694.8168427500001,159.74658452535047,-61.593244899445835,16.0,-60.0,68.05885,-10781.600000000026,-2660.000000000821,-76.0,-4.564032397498064,1.5978,1597.8000000000002,1.61,110809.12500000003,2.566085995,2572.4580000000005,2908.9355064000006,38.15643807014587,-17.414721952527422,1.0,-4.0,161.3778,-1597.8000000000065,199.9999999999602,-5.0,8864730.000000002,8864730.000000002
