Date,AD1_small_alpha_forecast,AD1_small_one_perc_change,AD1_small_block_value,AD1_small_price_volatility,AD1_small_cash_vol_daily,AD1_small_std_dev,AD1_small_icv,AD1_small_ivv,AD1_small_vol_scalar,AD1_small_alpha_subsystem_position,AD1_small_alpha_trades_needed,AD1_small_alpha_target_pos,AD1_small_execution_price,AD1_small_daily_instrument_pnls,AD1_small_daily_current_pnls,AD1_small_alpha_current_pos,RX1_small_alpha_forecast,RX1_small_one_perc_change,RX1_small_block_value,RX1_small_price_volatility,RX1_small_cash_vol_daily,RX1_small_std_dev,RX1_small_icv,RX1_small_ivv,RX1_small_vol_scalar,RX1_small_alpha_subsystem_position,RX1_small_alpha_trades_needed,RX1_small_alpha_target_pos,RX1_small_execution_price,RX1_small_daily_instrument_pnls,RX1_small_daily_current_pnls,RX1_small_alpha_current_pos,AUM,NAV
2017-01-17,8.460103138088536,0.7004,700.4,1.55,121787.88249999998,1.0882852337443436,1085.62,704.0245699999999,174.50764182846626,147.63526482534377,-2.0,106.0,69.3396,-1400.8000000000038,11879.999999999938,108.0,-20.0,1.639,1639.0,0.42,121787.88249999998,0.688355044,688.38,778.420104,157.82951502496132,-315.65903004992265,-18.0,-226.0,162.261,-29502.000000000182,-66559.99999999857,-208.0,9743030.599999998,9743030.599999998
2017-01-18,8.856422510076197,0.69595,695.9499999999999,1.61,122349.98250000003,1.118435365433618,1120.4795,726.6309557499999,167.60624019148113,148.43916784610713,0.0,106.0,69.595,0.0,-47170.000000000786,106.0,-20.0,1.6341999999999999,1634.1999999999998,0.4,122349.98250000003,0.661785967,653.68,739.181344,164.76049279187433,-329.52098558374865,-10.0,-236.0,161.7858,-16341.999999999927,108480.0000000041,-226.0,9787998.600000001,9787998.600000001
2017-01-19,8.998387510647326,0.6931999999999999,693.1999999999999,1.61,122213.44749999997,1.1180218766431145,1116.052,723.7597219999999,169.0477913884244,152.11575347321127,3.0,109.0,70.0132,-2079.6000000000136,-29150.000000000604,106.0,-20.0,1.6303,1630.3000000000002,0.34,122213.44749999997,0.548840292,554.3020000000001,626.8047016000002,195.196338169905,-390.39267633981,-44.0,-280.0,161.3997,-71733.20000000024,92039.99999999678,-236.0,9777075.799999997,9777075.799999997
2017-01-20,9.378887786244595,0.6984,698.4,1.62,125303.18125000001,1.128697885464725,1131.4080000000001,733.7180880000001,166.56730902346237,156.22161001877805,3.0,112.0,70.53840000000001,-2095.20000000002,56680.00000000111,109.0,-20.0,1.6229,1622.9,0.33,125303.18125000001,0.539440142,535.557,605.6078556,201.8029428943226,-403.6058857886452,-9.0,-289.0,160.66709999999998,-14606.10000000014,207200.00000000256,-280.0,10024254.5,10024254.5
2017-01-23,9.476389722186394,0.7033499999999999,703.3499999999999,1.64,122821.74999999999,1.156741183952782,1153.4939999999997,748.0408589999997,167.50847195366913,158.73755620008978,2.0,114.0,71.03835,-1406.7000000000007,55439.999999998916,112.0,-20.0,1.6313,1631.3,0.33,122821.74999999999,0.539948454,538.3290000000001,608.7424332,205.83940664578597,-411.6788132915719,-6.0,-295.0,161.49869999999999,-9787.800000000061,-242760.000000001,-289.0,9825739.999999998,9825739.999999998
2017-01-24,9.587223176852689,0.70635,706.35,1.67,124293.47750000002,1.17904700216704,1179.6045,764.9735182499999,160.55686513302385,153.92944986061374,-4.0,110.0,69.92865,-2825.400000000002,34200.000000001295,114.0,-20.0,1.6276,1627.6,0.34,124293.47750000002,0.551983393,553.384,625.7666272,196.27404955992512,-392.54809911985024,14.0,-281.0,164.3876,-22786.400000000016,109150.00000000134,-295.0,9943478.200000001,9943478.200000001
2017-01-25,9.975170443218358,0.71155,711.5500000000001,1.73,127743.723125,1.2341036558243448,1230.9815,798.2915027500001,155.69936178930473,155.31276717486344,1.0,111.0,71.86655,-711.5500000000026,57199.99999999956,110.0,-20.0,1.6176,1617.6,0.4,127743.723125,0.647763589,647.04,731.672832,169.87575875989342,-339.75151751978683,38.0,-243.0,163.3776,-61468.80000000039,281000.0,-281.0,10219497.85,10219497.85
2017-01-26,8.984963152097501,0.71255,712.5500000000001,1.74,128199.32374999994,1.2422055989189549,1239.8370000000002,804.0342945000001,158.87845083080595,142.7517026377126,-9.0,102.0,70.54244999999999,-6412.950000000066,11099.999999999369,111.0,-20.0,1.6143,1614.3000000000002,0.47,128199.32374999994,0.757355707,758.721,857.9617068,148.89210335675088,-297.78420671350176,30.0,-213.0,163.04430000000002,-48429.00000000043,80189.99999999613,-243.0,10255945.899999995,10255945.899999995
2017-01-27,9.416010795195966,0.71235,712.35,1.72,126750.46812499997,1.2218961698874091,1225.242,794.5694369999999,161.34439330316195,151.92205490869168,7.0,109.0,71.94735,-4986.450000000005,-2039.9999999995941,102.0,-20.0,1.6185,1618.5,0.5,126750.46812499997,0.812758062,809.25,915.0999,140.09325511892192,-280.18651023784383,12.0,-201.0,163.4685,-19422.00000000014,-89459.99999999734,-213.0,10140037.449999997,10140037.449999997
2017-01-30,9.30135722332886,0.70695,706.9499999999999,1.68,125230.28499999997,1.1875269470565546,1187.676,770.2078859999999,164.56656758380683,153.0692432114079,1.0,110.0,71.40195,-706.9500000000062,-58860.000000000684,109.0,-20.0,1.6207,1620.7,0.52,125230.28499999997,0.842975484,842.764,952.9975312,133.00188507875535,-266.0037701575107,11.0,-190.0,163.6907,-17827.699999999993,-44219.999999999774,-201.0,10018422.799999997,10018422.799999997
2017-01-31,9.535039696143434,0.70645,706.45,1.63,124943.17999999996,1.1506694790361869,1151.5135,746.75650475,167.69895434914855,159.9016186720877,4.0,114.0,71.35145,-2825.800000000015,-5499.999999999687,110.0,-20.0,1.6213,1621.3,0.52,124943.17999999996,0.846005319,843.076,953.3503408,131.35809538276715,-262.7161907655343,2.0,-188.0,163.7513,-3242.5999999999817,-11400.000000000433,-190.0,9995454.399999997,9995454.399999997
2017-02-01,9.80167339069516,0.7134,713.4000000000001,1.6,126978.47624999993,1.140265210372284,1141.4400000000003,740.2238400000001,168.7910781149658,165.44350189462085,4.0,118.0,72.05340000000001,-2853.6000000000286,79230.00000000084,114.0,-20.0,1.6161,1616.1000000000001,0.54,126978.47624999993,0.875672503,872.6940000000002,986.8423752000002,126.60905443453228,-253.21810886906457,7.0,-181.0,163.2261,-11312.69999999992,97759.99999999658,-188.0,10158278.099999994,10158278.099999994
2017-02-02,9.873951848447074,0.7083,708.3000000000001,1.57,124189.75249999994,1.1144397695637491,1112.0310000000002,721.1521035000001,176.07724588714302,173.8578247496826,6.0,124.0,71.53829999999999,-4249.799999999965,-60180.000000000604,118.0,-20.0,1.6237000000000001,1623.7,0.51,124189.75249999994,0.82122226,828.087,936.4007796,135.60270240723318,-271.20540481446636,-13.0,-194.0,160.7463,-21108.100000000177,-137559.99999999834,-181.0,9935180.199999996,9935180.199999996
2017-02-03,9.935818970784494,0.6936,693.6,1.53,121423.08249999993,1.0610313378903002,1061.208,688.193388,180.45763685831858,179.2994411719821,4.0,128.0,70.0536,-2774.400000000014,-182279.99999999985,124.0,-20.0,1.6249000000000002,1624.9000000000003,0.48,121423.08249999993,0.785932143,779.9520000000001,881.9697216000002,140.80954193609352,-281.61908387218705,-8.0,-202.0,160.8651,-12999.199999999973,-23280.00000000088,-194.0,9713846.599999994,9713846.599999994
2017-02-06,8.89805719693794,0.6889000000000001,688.9000000000001,1.5,118546.85124999995,1.0314777829172743,1033.3500000000001,670.127475,181.1940071551311,161.22746394087386,-13.0,115.0,68.2011,-8955.70000000005,-60159.999999999854,128.0,-20.0,1.6319,1631.8999999999999,0.44,118546.85124999995,0.716438413,718.036,811.9551088,149.54408339083284,-299.0881667816657,-12.0,-214.0,161.5581,-19582.80000000002,-141399.9999999977,-202.0,9483748.099999996,9483748.099999996
2017-02-07,9.36487105180705,0.69505,695.05,1.32,118655.47687499996,0.9187111442950416,917.466,594.9767009999999,199.24620754183107,186.59150411908334,19.0,134.0,70.20004999999999,-13205.949999999903,70724.99999999942,115.0,-20.0,1.6338,1633.8,0.44,118655.47687499996,0.721030975,718.872,812.9004576,145.83194060438422,-291.66388120876843,5.0,-209.0,165.0138,-8169.00000000004,-40659.99999999951,-214.0,9492438.149999997,9492438.149999997
2017-02-08,8.52109251882443,0.6933499999999999,693.3499999999999,1.28,115819.50687499995,0.8854618380550859,887.4879999999999,575.5359679999999,206.1651807572172,175.675257939241,-8.0,126.0,68.64165,-5546.799999999962,-22780.00000000023,134.0,-20.0,1.6422,1642.2,0.47,115819.50687499995,0.770075105,771.834,872.7898872,135.94964677656725,-271.8992935531345,14.0,-195.0,165.8622,-22990.800000000036,-175560.0000000007,-209.0,9265560.549999995,9265560.549999995
2017-02-09,8.743935622856483,0.69475,694.75,1.11,115583.75499999996,0.768075951095893,771.1725,500.10536625,231.5902101660361,202.50098885756228,19.0,145.0,70.16975,-13200.249999999982,17640.000000000073,126.0,-20.0,1.6422999999999999,1642.3,0.49,115583.75499999996,0.80645996,804.727,909.9852916,127.27624055478739,-254.55248110957479,13.0,-182.0,165.8723,-21349.900000000078,-1949.9999999982265,-195.0,9246700.399999997,9246700.399999997
2017-02-10,8.794434063774196,0.6920999999999999,692.0999999999999,1.09,115653.41624999995,0.7577213647851413,754.389,489.22126649999996,236.26069207275552,207.7779078295507,4.0,149.0,69.90209999999999,-2768.3999999999855,-38425.00000000008,145.0,-20.0,1.6391,1639.1,0.51,115653.41624999995,0.831093657,835.9409999999999,945.2820827999999,122.27435291868834,-244.54870583737664,7.0,-175.0,165.5491,-11473.700000000093,58239.999999998756,-182.0,9252273.299999995,9252273.299999995
2017-02-13,8.807088836969825,0.6970000000000001,697.0000000000001,1.08,116832.75624999998,0.7536960041368495,752.7600000000002,488.1648600000001,236.91466905258181,208.6528537127394,0.0,149.0,69.7,0.0,73010.00000000135,149.0,-20.0,1.6376,1637.6,0.52,116832.75624999998,0.846974419,851.552,962.9350016000001,120.10511203542478,-240.21022407084956,3.0,-172.0,165.39759999999998,-4912.799999999976,26250.000000000993,-175.0,9346620.499999998,9346620.499999998
2017-02-14,8.887652884181334,0.6996,699.6,1.04,117928.44624999998,0.7297643455151624,727.5840000000001,471.838224,247.61189388081448,220.06885628074232,9.0,158.0,70.6596,-6296.400000000034,38739.99999999865,149.0,-20.0,1.6341999999999999,1634.1999999999998,0.52,117928.44624999998,0.851208357,849.7839999999999,960.9357471999999,121.58227705695242,-243.16455411390484,-2.0,-174.0,161.7858,-3268.3999999999855,58480.00000000059,-172.0,9434275.699999997,9434275.699999997
2017-02-15,8.89522223417708,0.6907,690.6999999999999,1.07,116382.23749999992,0.7403840782448731,739.049,479.27327649999995,246.05679480232817,218.87298719960168,-1.0,157.0,68.37929999999999,-690.7000000000068,-140620.0000000001,158.0,-20.0,1.6330000000000002,1633.0000000000002,0.52,116382.23749999992,0.847630619,849.1600000000002,960.2301280000003,122.81269126144305,-245.6253825228861,-2.0,-176.0,161.667,-3266.0000000000196,20879.999999995845,-174.0,9310578.999999993,9310578.999999993
2017-02-16,8.776240068823622,0.69025,690.25,1.11,114958.20374999994,0.7675528211911693,766.1775000000001,496.8661087500001,234.23259395330996,205.56814764775328,-10.0,147.0,68.33475,-6902.50000000006,-7064.999999998036,157.0,-20.0,1.6384,1638.4,0.52,114958.20374999994,0.845453133,851.9680000000001,963.4054144000002,120.80297220716959,-241.60594441433918,3.0,-173.0,165.4784,-4915.19999999997,-95039.9999999986,-176.0,9196656.299999995,9196656.299999995
2017-02-17,9.0220685249513,0.69025,690.25,1.15,113471.46062499993,0.7922558509209864,793.7874999999999,514.77119375,223.31903017446177,201.4799593159661,-3.0,144.0,68.33475,-2070.750000000018,0.0,147.0,-20.0,1.6443,1644.3000000000002,0.54,113471.46062499993,0.890519511,887.9220000000001,1004.0621976000002,114.49311011288283,-228.98622022576563,9.0,-164.0,166.07430000000002,-14798.700000000139,-102070.0000000006,-173.0,9077716.849999994,9077716.849999994
2017-02-20,9.276261034567025,0.68845,688.45,1.2,112587.8462499999,0.8239754749496823,826.14,535.7517899999999,211.79856557268798,196.46987809991145,-3.0,141.0,68.15655,-2065.3500000000095,-25920.000000000982,144.0,-20.0,1.6458000000000002,1645.8000000000002,0.57,112587.8462499999,0.937918795,938.106,1060.8102648,106.96678227033682,-213.93356454067367,11.0,-153.0,166.22580000000002,-18103.80000000009,-24600.00000000093,-164.0,9007027.699999992,9007027.699999992
2017-02-21,9.712908627433334,0.68585,685.8499999999999,1.26,112322.84062499991,0.8663824694201627,864.1709999999999,560.4148935,200.90088175003135,195.13319076088436,-1.0,140.0,67.89914999999999,-685.8500000000021,-36660.00000000072,141.0,-20.0,1.6441,1644.1,0.59,112322.84062499991,0.962182762,970.0189999999999,1096.8974852,102.64208621963564,-205.2841724392713,6.0,-147.0,166.0541,-9864.600000000053,26010.000000002434,-153.0,8985827.249999993,8985827.249999993
2017-02-22,9.717975613444946,0.6801,680.1,1.39,109934.0868749999,0.9423577257701048,945.3389999999999,613.0523414999999,183.2190059827052,178.05178320595527,-13.0,127.0,67.32990000000001,-8841.299999999947,-80499.99999999841,140.0,-20.0,1.6499000000000001,1649.9,0.63,109934.0868749999,1.033838801,1039.4370000000001,1175.3953596000001,95.5617526542087,-191.1235053084174,10.0,-137.0,166.6399,-16499.000000000022,-85260.00000000183,-147.0,8794726.949999992,8794726.949999992
2017-02-23,9.893551026869428,0.6809000000000001,680.9000000000001,1.47,108577.80812499994,0.9994508908989096,1000.9230000000001,649.0985655000001,169.36424253274657,167.56137756248177,-7.0,120.0,67.40910000000001,-4766.299999999958,10159.999999999784,127.0,-20.0,1.6563999999999999,1656.3999999999999,0.69,108577.80812499994,1.147469244,1142.9159999999997,1292.4094127999997,85.0613480420482,-170.1226960840964,15.0,-122.0,167.29639999999998,-24845.99999999986,-89049.99999999689,-137.0,8686224.649999995,8686224.649999995
2017-02-24,9.954266204627968,0.6729,672.9000000000001,1.66,106087.5681249999,1.114642132398854,1117.0140000000001,724.383579,149.88993576426714,149.20443219921015,-13.0,107.0,66.61710000000001,-8747.69999999998,-95999.99999999967,120.0,-20.0,1.6621000000000001,1662.1000000000001,0.77,106087.5681249999,1.272212901,1279.8170000000002,1447.2170636000003,75.02524041204231,-150.05048082408462,15.0,-107.0,167.87210000000002,-24931.500000000142,-69540.00000000263,-122.0,8487005.449999992,8487005.449999992
2017-02-27,9.629652444809512,0.6738500000000001,673.85,1.77,106079.82812499988,1.1935617216209276,1192.7145,773.47535325,137.15701176416238,132.07743536575333,-12.0,95.0,66.71115,-8086.200000000019,10164.999999999878,107.0,-20.0,1.6608,1660.8,0.83,106079.82812499988,1.378103407,1378.464,1558.7670911999999,68.05863988527597,-136.11727977055193,10.0,-97.0,167.7408,-16607.99999999995,13909.999999999513,-107.0,8486386.24999999,8486386.24999999
2017-02-28,9.682027408447114,0.67375,673.75,1.85,105966.85937499988,1.2460986785371768,1246.4375,808.31471875,131.2357992058398,127.06286048804031,-4.0,91.0,66.70125,-2694.999999999993,-950.000000000486,95.0,-20.0,1.6605,1660.5,0.88,105966.85937499988,1.457088993,1461.24,1652.370192,64.19858494094638,-128.39716988189275,5.0,-92.0,167.71050000000002,-8302.500000000065,2910.00000000011,-97.0,8477348.74999999,8477348.74999999
2017-03-01,9.95471439047876,0.6754000000000001,675.4000000000001,1.84,107355.3706249999,1.2451070904352588,1242.7360000000003,805.9142960000001,131.4865115322385,130.8910668503826,3.0,94.0,68.2154,-2026.1999999999887,15015.00000000057,91.0,-20.0,1.6493000000000002,1649.3000000000002,0.86,107355.3706249999,1.422931013,1418.3980000000001,1603.9244584000003,66.06723827923133,-132.13447655846267,-3.0,-95.0,163.2807,-4947.900000000032,103040.00000000042,-92.0,8588429.649999991,8588429.649999991
2017-03-02,10.427716677206444,0.67305,673.0500000000001,1.83,107285.3093749999,1.2328861801962443,1231.6815000000001,798.74545275,134.40498503670497,140.1537103966931,6.0,100.0,67.97805000000001,-4038.300000000021,-22089.999999999945,94.0,-20.0,1.6461000000000001,1646.1000000000001,0.82,107285.3093749999,1.343974206,1349.8020000000001,1526.3561016,70.33441967602764,-140.66883935205527,-6.0,-101.0,162.96390000000002,-9876.59999999994,30399.999999999352,-95.0,8582824.74999999,8582824.74999999
2017-03-03,10.883046034223248,0.67715,677.15,1.74,112524.8474999999,1.1798295074510885,1178.241,764.0892885,140.4093879991617,152.80818332319902,9.0,109.0,68.39215,-6094.349999999978,40999.99999999966,100.0,-20.0,1.6071000000000002,1607.1000000000001,0.89,112524.8474999999,1.433094786,1430.3190000000002,1617.4047252000003,66.33176452587247,-132.66352905174494,6.0,-95.0,162.3171,-9642.600000000017,393900.0000000005,-101.0,9001987.799999991,9001987.799999991
2017-03-06,10.977569164605187,0.6722,672.2,1.74,111561.20499999991,1.1725912189046683,1169.6280000000002,758.5037580000001,148.35107448472246,162.85341807995366,8.0,117.0,67.8922,-5377.6000000000295,-53955.000000000495,109.0,-20.0,1.6088,1608.8,0.94,111561.20499999991,1.512663545,1512.272,1710.0771776,65.80103458132947,-131.60206916265895,1.0,-94.0,162.4888,-1608.8000000000022,-16149.999999998812,-95.0,8924896.399999993,8924896.399999993
2017-03-07,10.97383461825342,0.65865,658.65,1.9,108931.2693749999,1.2512443806010685,1251.435,811.5555975,137.46588076487257,150.85278411662554,-9.0,108.0,65.20635,-5927.849999999949,-158535.00000000047,117.0,-20.0,1.6130000000000002,1613.0000000000002,0.97,108931.2693749999,1.559563721,1564.6100000000001,1769.2609880000002,63.05525626612635,-126.11051253225268,4.0,-90.0,162.913,-6451.999999999998,-39480.0000000015,-94.0,8714501.549999991,8714501.549999991
2017-03-08,10.209903916394287,0.66155,661.55,1.83,110044.50874999992,1.2138749249074938,1210.6365,785.09777025,138.7486673670118,141.6610562344942,-7.0,101.0,65.49345,-4630.850000000038,31320.000000000677,108.0,-20.0,1.605,1605.0,1.02,110044.50874999992,1.637802186,1637.1000000000001,1851.2326800000003,58.84255963707376,-117.68511927414752,6.0,-84.0,162.105,-9629.999999999938,72000.00000000102,-90.0,8803560.699999994,8803560.699999994
2017-03-09,10.294589459951862,0.66125,661.25,1.8,110389.07874999993,1.1908856298231407,1190.25,771.877125,142.56739212215925,146.76727722736047,4.0,105.0,66.78625,-2644.999999999982,-3030.0000000001146,101.0,-20.0,1.5999,1599.9,1.11,110389.07874999993,1.783292834,1775.8890000000004,2008.1752812000004,54.79825878757057,-109.59651757514114,6.0,-78.0,161.5899,-9599.399999999947,42839.999999999236,-84.0,8831126.299999993,8831126.299999993
2017-03-10,10.376496271630822,0.6608499999999999,660.8499999999999,1.88,108325.61187499993,1.241862277651049,1242.3979999999997,805.6951029999998,137.0109838560108,142.1693963154367,-3.0,102.0,65.42415,-1982.5499999999893,-4200.000000000657,105.0,20.0,1.5900999999999998,1590.1,1.26,108325.61187499993,1.999657304,2003.5259999999998,2265.5872007999997,48.72426835348493,97.44853670696986,148.0,70.0,160.6001,-235334.800000001,76440.00000000143,-78.0,8666048.949999994,8666048.949999994
2017-03-13,10.667189843010144,0.66975,669.75,1.87,109478.57062499993,1.2508634351196588,1252.4325000000001,812.20247625,133.37266881424375,142.27115781104567,0.0,102.0,66.975,0.0,90780.00000000006,102.0,20.0,1.5919,1591.9,1.37,109478.57062499993,2.177819093,2180.9030000000002,2466.1651124000005,43.92471993474135,87.8494398694827,-7.0,63.0,157.5981,-11143.300000000068,12600.000000000477,70.0,8758285.649999995,8758285.649999995
2017-03-14,13.158954686263902,0.67085,670.8499999999999,1.83,109615.56312499994,1.2257344736875373,1227.6554999999998,796.1345917499999,137.51264140445502,180.9522617029681,28.0,130.0,67.75585,-18783.800000000043,11219.999999999942,102.0,20.0,1.5956000000000001,1595.6000000000001,1.44,109615.56312499994,2.305374156,2297.664,2598.1984512000004,42.13633895995755,84.2726779199151,-3.0,60.0,157.9644,-4786.799999999971,23310.000000000287,63.0,8769245.049999995,8769245.049999995
2017-03-15,8.3106848371963,0.6647,664.6999999999999,1.84,108594.85687499997,1.2236095169563357,1223.048,793.146628,138.20340307240133,114.85649263627343,-48.0,82.0,65.8053,-31905.599999999824,-79949.99999999933,130.0,20.0,1.6009,1600.9,1.48,108594.85687499997,2.375401931,2369.332,2679.2406256,40.91292214578606,81.82584429157212,-1.0,59.0,158.4891,-1600.8999999999958,31800.00000000007,60.0,8687588.549999997,8687588.549999997
2017-03-16,7.421667330272153,0.6672,667.2,1.79,108459.95687499997,1.192326052995922,1194.288,774.495768,140.21362202588557,104.06188578486429,-7.0,75.0,66.0528,-4670.399999999958,20500.0,82.0,20.0,1.5972,1597.2,1.53,108459.95687499997,2.450139588,2443.716,2763.3540528,39.29820602067441,78.59641204134881,-3.0,56.0,158.12279999999998,-4791.600000000045,-21830.00000000027,59.0,8676796.549999997,8676796.549999997
2017-03-17,9.481772707251732,0.6735,673.5,1.71,108898.55437499995,1.152398115519488,1151.685,746.8677224999999,145.2197673129461,137.69408262613393,24.0,99.0,68.0235,-16164.000000000102,47249.99999999966,75.0,20.0,1.5982,1598.2,1.57,108898.55437499995,2.511795374,2509.174,2837.3739592,38.22547131065527,76.45094262131055,-1.0,55.0,158.2218,-1598.1999999999914,5599.999999999682,56.0,8711884.349999996,8711884.349999996
2017-03-20,7.714757837141594,0.6738500000000001,673.85,1.59,108793.31687499997,1.0699301768431304,1071.4215000000002,694.8168427500001,156.7298713485309,120.91330033002725,-12.0,87.0,66.71115,-8086.200000000019,3465.000000001069,99.0,20.0,1.5978,1597.8000000000002,1.61,108793.31687499997,2.566085995,2572.4580000000005,2908.9355064000006,37.43587787883585,74.8717557576717,-1.0,54.0,158.1822,-1597.8000000000065,-2199.9999999995625,55.0,8703465.349999998,8703465.349999998
2017-03-21,9.002942918441853,0.6687000000000001,668.7,1.42,107819.17812499998,0.9513785173734082,949.554,615.785769,176.67397064351448,159.05856728780324,27.0,114.0,67.5387,-18054.90000000003,-44805.00000000005,87.0,20.0,1.5956000000000001,1595.6000000000001,1.65,107819.17812499998,2.625223038,2632.7400000000002,2977.1023920000002,36.54335744962848,73.08671489925696,-2.0,52.0,157.9644,-3191.1999999999807,-11879.999999999938,54.0,8625534.249999998,8625534.249999998
2017-03-22,10.299410891894594,0.6750499999999999,675.05,1.32,108917.51312499997,0.8878297509393254,891.066,577.856301,186.58475807638544,192.1713089593442,24.0,138.0,68.18005,-16201.199999999972,72389.99999999897,114.0,20.0,1.6019999999999999,1601.9999999999998,1.66,108917.51312499997,2.652399417,2659.3199999999997,3007.159056,35.854165382398044,71.70833076479609,-1.0,51.0,158.59799999999998,-1602.0000000000039,33279.99999999929,52.0,8713401.049999997,8713401.049999997
