Date,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_trades_needed
2023-03-28,0.5858623985087673,584.8574999999998,379.2800887499999,27.132327334795445,-32.376444138286935
2023-03-29,0.5502301033686988,549.359,356.2593115,27.866748741247996,-32.93984214602016
2023-03-30,0.505633431107104,504.6,327.2331,29.248146542131487,-33.75521639667909
2023-03-31,0.5013606486218082,502.57500000000005,325.9198875,28.296988173521445,-33.30631292328161
2023-04-03,0.5401124111267364,537.5160000000001,348.57912600000003,25.508657440165447,-31.80825529403759
2023-04-04,0.5486678564059797,547.56,355.09265999999997,24.138486009146153,-25.01744468911118
2023-04-05,0.5440463368621599,546.0615,354.12088275,23.52836708653467,-23.187959359087372
2023-04-06,0.5400792380010608,542.5380000000001,351.83589300000006,23.10952041316591,-22.533363647278296
2023-04-07,0.5181419528660274,521.3910000000001,338.1220635,23.48168960372554,-23.535061509021368
2023-04-10,0.5195290335035805,519.3629999999999,336.80690549999997,22.893383964210297,-25.071771631702354
2023-04-11,0.4739174506034604,473.57,307.110145,24.385653738570056,-25.880879466153957
2023-04-12,0.4454835387753399,443.2890000000001,287.47291650000005,25.298095003752007,-28.267397967177548
2023-04-13,0.4567431809231164,456.00200000000007,295.71729700000003,23.756276537761934,-27.705047451598354
2023-04-14,0.4088940367867287,410.07249999999993,265.93201624999995,25.469087939606514,-21.856704624031213
2023-04-17,0.4080492208705665,409.79800000000006,265.754003,24.723651993993126,-23.85346866753716
2023-04-18,0.4128566135109579,411.38399999999996,266.78252399999997,23.81074694586007,-23.22591803033941
2023-04-19,0.3899999999825487,390.42699999999996,253.19190949999995,24.221566002492406,-21.59351506681557
2023-04-20,0.3865669411452205,385.20599999999996,249.80609099999995,23.70111454843558,-22.02408087229177
2023-04-21,0.3874110650455305,388.59999999999997,252.00709999999995,22.681464521393686,-20.553807780179973
2023-04-24,0.385937926770249,389.0059999999999,252.27039099999993,21.95465986852936,-20.967635333010744
2023-04-25,0.418100865007151,417.8475,270.97410375,19.744844060393977,-20.949495881341278
2023-04-26,0.4641581088232988,462.4899999999999,299.9247649999999,17.052374473613174,-21.080757811777133
2023-04-27,0.4818908071196543,485.04849999999993,314.55395224999995,15.408767907727258,-19.80149087840212
2023-04-28,0.5016825855589429,503.76599999999996,326.69225099999994,14.044855462015617,-18.116594750630895
2023-05-01,0.5120255527345393,511.5495,331.73985075,13.171570061844601,-16.860780742927574
2023-05-02,0.5142160700066845,513.9365,333.28782025,12.51173628157798,-15.755332156071553
2023-05-03,0.5142909358068833,515.7075,334.43631374999995,11.878540972786125,-14.72360285236166
2023-05-04,0.5117414711744501,509.694,330.536559,11.424872728381207,-12.983235281474009
2023-05-05,0.5273694151033457,527.748,342.244578,10.498190002375754,-11.821792513991909
2023-05-08,0.522412911389492,523.4075,339.42976375,10.026923638542426,-9.298568257691569
2023-05-09,0.5295802583050493,528.4110000000002,342.6745335000001,9.41751234976883,-7.505346128781237
2023-05-10,0.5465022872655112,549.2610000000001,356.1957585,8.6268302835133,-6.559365293860868
2023-05-11,0.5462076070382336,543.3884999999999,352.38744224999994,8.317172661408186,-5.446179602515965
2023-05-12,0.5568495457959064,558.516,362.19762599999996,7.7656851631087624,-6.249208124107492
2023-05-15,0.5480973149478997,550.138,356.764493,7.546982793010493,-6.978524062684418
2023-05-16,0.5489901334751814,546.694,354.53105899999997,7.275347259279276,-6.845713598748706
2023-05-17,0.5542654297835166,553.4440000000001,358.90843400000006,6.875435373743171,-7.053986510198808
2023-05-18,0.5380057310597542,536.3009999999999,347.79119849999995,6.770597850337648,-6.904808466768446
2023-05-19,0.5412179166655698,539.3385,349.76101724999995,6.451580143612961,-7.403109398516959
2023-05-22,0.5440870028342564,545.9969999999998,354.07905449999987,6.121419860710694,-7.02755478098755
2023-05-23,0.5537468585191737,555.87,360.481695,5.777869301493232,-6.612887705201823
2023-05-24,0.6185498497722072,621.4425000000001,403.00546125000005,4.947720812366478,-6.508449117695633
2023-05-25,0.6856886441040595,683.4450000000002,443.2140825000001,4.2811649350264505,-6.185392678589656
2023-05-26,0.754644894406168,755.0440000000001,489.64603400000004,3.6645390460481027,-5.843519522248597
2023-05-29,0.7971028269008508,796.05,516.2384249999999,3.304339381467396,-5.392232650331762
2023-05-30,0.8439682063442994,847.0799999999999,549.33138,2.971917537258892,-4.925238305013036
2023-05-31,0.8947184380127815,896.6549999999997,581.4807674999998,2.7255872876413854,-4.571200207946503
2023-06-01,0.9055480844880864,907.6259999999999,588.5954609999999,2.6261483021154723,-4.436751523308438
2023-06-02,0.90685114544048,906.3235,587.75078975,2.559201715702119,-3.873388450918799
2023-06-05,0.9080725925387508,906.94,588.15059,2.4995952575087914,-3.4007966248468406
2023-06-06,0.9083740969373324,908.004,588.840594,2.448557055555927,-3.066356019085621
2023-06-07,0.9018149292695188,898.7625000000002,582.8474812500001,2.4093009692168943,-2.6548018265524047
2023-06-08,0.9050534974906472,906.7275000000002,588.01278375,2.320991565503223,-2.444539146257717
2023-06-09,0.8920090619794117,889.8120000000001,577.043082,2.2973442967264743,-2.035725034989067
2023-06-12,0.8636261729784465,864.4480000000001,560.5945280000001,2.299234227875822,-1.6898196599439035
2023-06-13,0.8569774890003813,859.028,557.079658,2.2836320806243533,-1.4175045921642377
2023-06-14,0.8874815490965009,886.6650000000001,575.0022525,2.1852244477415472,-1.254449820670961
2023-06-15,1.0284271972223862,1029.0684999999999,667.3509222499998,1.8631075455605801,-1.0626330297703175
2023-06-16,1.1512873229505525,1153.3854999999999,747.9704967499998,1.644285812853964,-0.5847298035920188
2023-06-19,1.2420714552660073,1241.1000000000001,804.8533500000001,1.5196180069785898,-0.27313462453477344
2023-06-20,1.2721557163544326,1272.1610000000003,824.9964085000001,1.4765934445018971,0.2129769343889345
2023-06-21,1.3060759293853856,1309.2479999999998,849.0473279999999,1.4284051936576652,-0.31644757925549083
2023-06-22,1.3145511908327765,1314.156,852.2301659999999,1.4164198599902367,-0.3354482917298982
2023-06-23,1.3136419476604717,1311.632,850.593352,1.412854915268592,-0.5264899649956134
2023-06-26,1.3127257583567065,1312.6119999999999,851.2288819999999,1.4046753459028058,-0.8558413562975363
2023-06-27,1.305315255657871,1307.3775,847.83430875,1.4002432655476975,-0.989342142737919
2023-06-28,1.2767896916302075,1278.1425,828.87541125,1.4213356267933064,-1.0573610364369213
2023-06-29,1.2253826613156955,1227.1975,795.8375787499999,1.4508351835527076,-1.326367787644692
2023-06-30,1.1619061924210743,1161.9720000000002,753.538842,1.4881289447929704,-1.4827026952914892
2023-07-03,1.1021909997756336,1101.8700000000001,714.5626950000001,1.507144712238841,-1.4917647154476334
2023-07-04,1.026819442089526,1029.8750000000002,667.8739375000001,1.542057487093646,-1.496374769869423
2023-07-05,0.9258459194990338,927.1299999999999,601.2438049999998,1.6330072510000726,-1.4852497060951086
2023-07-06,0.8918193015701098,889.8270000000001,577.0528095000001,1.6209732707438178,-1.5808948346135236
2023-07-07,0.8622194229543012,865.5255000000001,561.29328675,1.5905219279126452,-1.6697252550909203
2023-07-10,0.835425889383953,836.4375,542.42971875,1.5662872399914827,-1.5201860841921664
2023-07-11,0.8311714624470087,830.0559999999999,538.2913159999999,1.5035514089429687,-1.4481070015380137
2023-07-12,0.8276146446180566,830.5150000000001,538.5889775,1.43651847901312,-1.3435754182862043
2023-07-13,0.8894544207843951,890.874,577.7317889999999,1.281157703892393,-1.0847346092224788
2023-07-14,0.9142219825182232,911.5820000000002,591.1609270000001,1.2051720450908399,-0.6852746251381563
2023-07-17,0.9296095954680126,929.764,602.951954,1.1431638643456616,-0.5534736372748047
2023-07-18,0.9404461707010088,942.1259999999999,610.9687109999999,1.0932256602298172,-0.486205840018337
2023-07-19,0.9339049737452928,936.9509999999998,607.6127234999998,1.0664439705893525,-0.4436556448405523
2023-07-20,0.8845337754920477,883.1550000000001,572.7260175,1.0994059278208757,-0.45895560070611163
2023-07-21,0.8242376780918508,822.6460000000001,533.485931,1.1483588080960727,-0.5149497029053766
2023-07-24,0.7639713672555213,763.202,494.936497,1.2036393557600067,-0.6621864733585296
2023-07-25,0.7620086941671149,761.264,493.67970399999996,1.1736918587594105,-0.771962792299361
2023-07-26,0.7519010905606377,753.8009999999999,488.83994849999993,1.1515467280189948,-0.7072177176149577
2023-07-27,0.7496679820558027,752.0800000000002,487.72388000000007,1.1149511764108484,-0.658231694298849
2023-07-28,0.7592250434837866,759.525,492.55196249999995,1.0634419999407643,-0.7881217089053476
2023-07-31,0.7551820972363458,753.6480000000001,488.74072800000005,1.0291438670696211,-0.9046044576954068
2023-08-01,0.7889310806314455,787.6610000000001,510.7981585,0.9353404919491622,-0.8821630933263993
2023-08-02,0.8379526140060927,839.1040000000002,544.158944,0.8257651458363516,-0.9301852338606323
2023-08-03,0.8873618671768903,885.1949999999999,574.0489574999999,0.7397423145724862,-0.9476665099118027
2023-08-04,0.929422984071124,928.0619999999999,601.8482069999999,0.6680179046176892,-0.9216757380946854
2023-08-07,0.9674849266627816,967.7009999999999,627.5540984999999,0.6120100523050495,-0.8567473027799789
2023-08-08,1.0260633508640578,1027.879,666.5795314999999,0.5518211407490957,-0.7925101326440777
2023-08-09,1.0763858508854525,1073.7079999999999,696.2996379999998,0.5079457409843915,-0.7448706303962646
2023-08-10,1.11764998992816,1119.2804999999998,725.8534042499998,0.4685824365859641,-0.7058394269451065
2023-08-11,1.1903063331147663,1189.5915000000002,771.4500877500001,0.42731326734339053,-0.6591030813719901
2023-08-14,1.2627334767558136,1264.8674999999998,820.2665737499999,0.39146099279880425,-0.6292827299588236
2023-08-15,1.336949263554853,1339.0829999999999,868.3953254999999,0.3622394622791526,-0.6036003591533458
2023-08-16,1.3968476414125943,1395.8525,905.2103462499999,0.34013152050853324,-0.5843350910277032
2023-08-17,1.3980798737268263,1395.6360000000002,905.0699460000001,0.33148864178315685,-0.5873361266345951
2023-08-18,1.402214706569611,1404.1184999999998,910.5708472499998,0.3200657710233448,-0.6008336744556863
2023-08-21,1.3895047978759112,1387.044,899.498034,0.3144251657315418,-0.5988323196384542
2023-08-22,1.3589602336542397,1356.4134999999999,879.6341547499999,0.31306277471819294,-0.595115315382855
2023-08-23,1.3154711766715537,1314.628,852.5362579999999,0.315032312527941,-0.590461300847676
2023-08-24,1.2734500382767449,1272.5459999999998,825.2460809999999,0.3171923963821839,-0.5520969346914536
2023-08-25,1.2496598870574471,1252.6799999999998,812.3629799999999,0.3156640501177668,-0.550318561260142
2023-08-28,1.2018384181413444,1202.1295,779.58098075,0.32214258486305125,-0.5576285885775727
2023-08-29,1.0823486422223407,1082.1599999999999,701.7807599999999,0.3502490048644053,-0.5835738213714377
2023-08-30,0.9366190527569176,933.9839999999998,605.6886239999999,0.39743289824736333,-0.5948555930110264
2023-08-31,0.8427159960433328,842.1400000000001,546.12779,0.43035184139904675,-0.6236030210516089
2023-09-01,0.7794202973924528,777.36,504.11796,0.45578245994057154,-0.6517664140479105
2023-09-04,0.6201259952520828,619.6320000000001,401.83135200000004,0.5582785256806901,-0.7070189841466239
2023-09-05,0.5910141707162578,593.8515,385.11269775,0.5645820887202346,-0.8225153267199764
2023-09-06,0.6001197797002324,599.861,389.00985849999995,0.5208418440303108,-0.8530135688074103
2023-09-07,0.6003893181268464,599.7669999999999,388.9488994999999,0.4816112945923827,-0.8331886298635127
2023-09-08,0.5757482088443894,573.6600000000001,372.01851000000005,0.46378225826481545,-0.8077881973701484
2023-09-11,0.5145910997943404,514.32,333.53652,0.47769656977104163,-0.8238949782819183
2023-09-12,0.4760383387791046,475.48699999999997,308.35331949999994,0.4766578493965336,-0.774536676335086
2023-09-13,0.4271663415122037,424.94100000000003,275.5742385,0.4919371207154179,-0.7541216492089127
2023-09-14,0.3707456450464856,368.106,238.71674099999998,0.5215686535314232,-0.7538069818694442
2023-09-15,0.349157557540445,348.48900000000003,225.99511650000002,0.5039339359682127,-0.7242809704579012
2023-09-18,0.33550235963544,335.60800000000006,217.64178800000002,0.477993001161617,-0.6671719482507393
2023-09-19,0.3387277667797752,336.752,218.383672,0.4351407523740502,-0.5622034334795288
2023-09-20,0.3561041514139802,356.9775000000001,231.49990875000003,0.3766260310463261,-0.5223164876917379
2023-09-21,0.3482755135247545,347.625,225.4348125,0.3552943606165771,-0.4260238735870544
2023-09-22,0.3459939787350681,348.89400000000006,226.25775900000002,0.32811636656539767,-0.42194375003246126
2023-09-25,0.343629766833802,341.267,221.3116495,0.31003664390291225,-0.37959021463247883
2023-09-26,0.3478453918830262,346.2480000000001,224.54182800000007,0.28287245539558226,-0.3652666963870088
2023-09-27,0.3668465846294276,369.518,239.63242299999996,0.24623197802993083,-0.3488076757111951
2023-09-28,0.3662896167255359,367.0515,238.03289774999996,0.23008384665729376,-0.33621817060819814
2023-09-29,0.366804103013585,367.93499999999995,238.60584749999995,0.21182994569966315,-0.29242431198953917
2023-10-02,0.3832804673529242,382.95000000000005,248.34307500000003,0.1878592138094232,-0.25100410056321065
2023-10-03,0.4363018832425234,436.18350000000004,282.86499975,0.15270772480156322,-0.22995621503887928
2023-10-04,0.4573193632328153,456.372,295.957242,0.1350982001862504,-0.20873079500485167
2023-10-05,0.4488607801843292,447.16,289.98326,0.12716708209198585,-0.19648959482645723
2023-10-06,0.4330577328575225,436.01600000000013,282.75637600000005,0.11953986760265937,-0.17617374651134066
2023-10-09,0.4270394204922645,424.24800000000005,275.12482800000004,0.11116877365907114,-0.15495477578861297
2023-10-10,0.4240403872129302,425.04,275.63844,0.09957687302084514,-0.1340429643366964
2023-10-11,0.4166050287594758,417.43000000000006,270.70335500000004,0.09133662138239766,-0.1122250537600179
2023-10-12,0.4510928396546487,449.1815,291.29420275,0.07664581437079733,-0.0996647158869636
2023-10-13,0.491564085331411,492.375,319.3051875,0.06245646807542569,-0.09169087607441993
2023-10-16,0.5057729233437878,508.40000000000003,329.6974,0.05316715545629955,-0.08154224297242191
2023-10-17,0.5117667925801082,509.76000000000005,330.57936,0.04670270324427782,-0.06946588237609044
2023-10-18,0.5224735240383784,520.741,337.7005385,0.040990529312667695,-0.05963607164932451
2023-10-19,0.5282883524374792,526.2615,341.28058274999995,0.03711615920350258,-0.05307182434345249
2023-10-20,0.5388013703160619,537.7525,348.73249625,0.03314624782697224,-0.04905095755238643
2023-10-23,0.5318652711490817,533.9459999999999,346.26398099999994,0.03052695540527183,-0.045288261509604265
2023-10-24,0.5056705119487473,503.151,326.2934235,0.029049645030485818,-0.040758083696900385
2023-10-25,0.4785597315430365,480.32,311.48751999999996,0.02718093731955121,-0.03712174386533789
2023-10-26,0.4723793496628494,475.42499999999995,308.31311249999993,0.024253825126379285,-0.03590336910486913
2023-10-27,0.4446276531975044,444.18499999999995,288.05397249999993,0.022686837705929455,-0.03212831005072471
2023-10-30,0.4247849455759127,427.862,277.468507,0.02081434725440406,-0.029622791151705682
2023-10-31,0.4183685575995683,419.232,271.871952,0.019185413524812463,-0.025191359196062784
2023-11-01,0.4198350866565822,421.57500000000005,273.3913875,0.017555570517794175,-0.02314468887846738
2023-11-02,0.4198350866565822,418.56750000000005,271.44102375,0.01640525530490707,-0.01992533656322633
2023-11-03,0.4963249943211862,495.976,321.64043599999997,0.012887859929106345,-0.01618470827826599
2023-11-06,0.5571315673350721,559.0,362.51149999999996,0.010699334798831277,-0.010167301524201486
2023-11-07,0.557308786330531,560.28,363.34157999999996,0.010117878075123979,-0.007001974860194469
2023-11-08,0.5513670888387595,551.002,357.32479699999993,0.009886514379215318,-0.007097959761847364
2023-11-09,0.5517127120653746,554.6685000000001,359.7025222500001,0.009479812236887127,-0.007721577668223876
2023-11-10,0.5505600935906463,553.5375,358.96906875,0.009191478151681642,-0.008368317219598761
2023-11-13,0.5427033412966514,542.895,352.06740749999994,0.008921963113015519,-0.008963086751165897
2023-11-14,0.5946128292044617,592.8650000000001,384.4729525000001,0.007666593208558532,-0.008758298108868549
2023-11-15,0.6471361268346214,645.1335000000001,418.3690747500001,0.006553189523342939,-0.00633795998975488
2023-11-16,0.657155676625524,654.1769999999999,424.2337844999999,0.006051678358752733,-0.004555531999794263
2023-11-17,0.6769369123641493,677.6120000000001,439.43138200000004,0.005515334868360118,-0.004150246694815106
2023-11-20,0.74486564783259,742.1274999999999,481.26968374999996,0.004765123122388818,-0.0035375133944564375
2023-11-21,0.7988346720824187,800.625,519.2053125,0.004205807961660878,-0.002527115309324561
2023-11-22,0.8352473685407918,833.4375,540.48421875,0.0038731806466278905,-0.0018207937907849174
2023-11-23,0.8472690442362129,844.3695,547.57362075,0.003689417023436788,-0.0014075266075654954
2023-11-24,0.8727231328744695,870.408,564.4595879999999,0.0034592381661006865,-0.0013616005827063282
2023-11-27,0.9126563792875066,912.525,591.7724625,0.0031926264344646353,-0.0011218990033749574
2023-11-28,0.977061922289196,978.5055,634.56081675,0.0028669218507041024,-0.0008308311773608788
2023-11-29,0.9766166938231532,974.1689999999999,631.7485964999998,0.002783194888262575,-0.0002748590219778528
2023-11-30,0.9649697749950586,965.3520000000001,626.0307720000001,0.0027192581453270213,-0.0001942163119353084
2023-12-01,0.9825946943275332,981.1515,636.27674775,0.0024950099913348825,-0.00036208827990071154
2023-12-04,0.9771102377182972,979.8340000000001,635.422349,0.002299070255121216,-0.00022060746834126838
2023-12-05,0.9198929738401832,917.5600000000001,595.03766,0.0023651341267282126,-0.00013315382875199932
2023-12-06,0.878465850211133,878.571,569.7532935,0.0023415438528169444,-0.0006343130426158606
2023-12-07,0.871271436840324,871.9260000000002,565.444011,0.0022255314289707224,-0.0008435551315602394
2023-12-08,0.8760680624170274,875.406,567.700791,0.0021163067024503233,-0.0008031288693831091
2023-12-11,0.8745385926230533,873.4775000000001,566.45015875,0.002058594612977782,-0.0007842094761782109
2023-12-12,0.8516174806334222,854.6850000000001,554.2632225,0.0019691648835584866,-0.0008526813759361582
2023-12-13,0.8450635084538682,842.3100000000001,546.238035,0.0018974364386028552,-0.0008402260752355484
2023-12-14,0.8152932498925122,812.636,526.9944459999999,0.0018716223722046934,-0.0006469213698391443
2023-12-15,0.7511005813605932,753.256,488.48651599999994,0.0019257427547718373,-0.00030341894983697444
2023-12-18,0.6783477475848853,678.7705000000001,440.18266925,0.0020441361374476967,-1.6585585614349715e-05
2023-12-19,0.7456418934851381,745.635,483.54429749999997,0.0017870935057164715,-0.0003943450987039252
2023-12-20,0.7831569659525821,784.7979999999999,508.9415029999999,0.0016224625729336884,-0.00010459402610322088
2023-12-21,0.8212803520438807,817.9800000000001,530.4600300000001,0.0014824715099616894,2.2274503145074728e-05
2023-12-22,0.8630673496237679,865.6955000000002,561.4035317500001,0.001330485237966664,9.368572123795937e-05
2023-12-25,0.9163613279268592,913.9470000000001,592.6946295,0.0011964904375602842,0.00018460117232189303
2023-12-26,0.968585867809262,971.493,630.0132105,0.0010689252881726998,0.00021155991264198743
2023-12-27,1.0174464359298865,1015.0579999999999,658.2651129999999,0.00097295729695021,0.0002785034267694486
2023-12-28,1.0357918468429683,1034.4254999999998,670.8249367499999,0.0009083971499185266,0.0003583728422517199
2023-12-29,1.0641300437382248,1061.8274999999999,688.5951337499998,0.0008449438450499735,0.00035717691393826845
2024-01-01,1.07904869367402,1079.219,699.8735215,0.0007932384624024286,0.00035562313957536104
2024-01-02,1.081997573928081,1084.4000000000003,703.2334000000002,0.0007533268255941199,0.0003110537184146261
2024-01-03,1.0686347598624286,1065.8680000000002,691.215398,0.0007320174011153576,0.00016684818442309153
2024-01-04,1.0456569705148109,1048.086,679.683771,0.0007115008264671066,5.3253403416626995e-05
2024-01-05,1.0409771851420195,1042.9174999999998,676.3319987499998,0.000686042319839283,-6.408527904668297e-05
2024-01-08,1.0184321283159623,1017.3625,659.7595812499999,0.0006748306726652385,-0.00010576204558708426
2024-01-09,0.954041927792566,951.1160000000001,616.798726,0.0006917211048181844,-0.00010040269988165012
2024-01-10,0.8805655379656836,879.5995000000001,570.4202757500001,0.0007181174414455022,-0.00018894847522307073
2024-01-11,0.8391621813766258,837.5625,543.1592812499999,0.0007205937495979714,-0.00023662550944621798
2024-01-12,0.7743110916503487,777.2579999999999,504.0518129999999,0.0007393291055763383,-0.0002725972128140281
2024-01-15,0.6844766857383802,683.451,443.21797349999997,0.0007954695774391241,-0.000285286533693269
2024-01-16,0.6603390543143178,659.75,427.847875,0.0007779984596852891,-0.0003717493195472476
2024-01-17,0.7618197512006467,760.38,493.10643,0.0006344335079557274,-0.0006276861711796142
2024-01-18,0.8399872518791206,841.152,545.487072,0.0005355559889890357,-0.0006155813436269715
2024-01-19,0.8833415251113931,885.4050000000002,574.1851425000001,0.0004744442381553749,-0.0005698141056136737
2024-01-22,0.9368926032294972,934.857,606.2547645,0.00041667842489226837,-0.0004996230287585102
2024-01-23,0.9799979591744956,980.7179999999998,635.9956229999999,0.00036516210934192596,-0.00045185303354345686
2024-01-24,1.0131284880603926,1014.9370000000001,658.1866445,0.0003221767613085124,-0.0004074397223212573
2024-01-25,1.02351323065194,1021.6825000000001,662.5611012500001,0.000292817651132293,-0.0003585333128787935
2024-01-26,1.0253759473088917,1028.352,666.8862720000001,0.00026628028120511104,-0.0003262366224381976
2024-01-29,1.0108525691973946,1011.024,655.649064,0.000247728612481212,-0.00029560226874940804
2024-01-30,0.9734443572454512,972.3314999999999,630.5569777499999,0.00023709391846641302,-0.00026543047223076224
2024-01-31,0.9145908465828044,911.4899999999999,591.1012649999999,0.0002331425423266254,-0.00024052666165685959
2024-02-01,0.8546610926675918,855.595,554.8533575,0.00022953505785695117,-0.00023381483256880938
2024-02-02,0.8034181144666512,802.698,520.5496529999999,0.00022654836472472224,-0.00024009489921368655
2024-02-05,0.7729342360898961,772.3695,500.88162074999997,0.0002186308931290559,-0.00026477452619357294
2024-02-06,0.7452696379968213,743.9639999999999,482.4606539999999,0.00021016589100610479,-0.0002891789511016741
2024-02-07,0.7279365814775929,730.9680000000002,474.0327480000001,0.00019751948959203733,-0.00028029681949411474
2024-02-08,0.7361109517728895,733.9914999999999,475.9934877499999,0.00018296622980002418,-0.0002644416093981571
2024-02-09,0.7094133726678857,711.4975000000001,461.40612875,0.00017567873142432694,-0.0002572658188179775
