Date,capped_forecast,forecast*returns
02/01/2017,,
03/01/2017,-0.18488948601485747,-0.0028606679432266026
04/01/2017,-0.06052508997350742,0.0007324608103522769
05/01/2017,-0.11544791760950932,-0.0021213586808920444
06/01/2017,-0.017318293966187344,-0.00013051467916546934
09/01/2017,0.10192088897104767,-0.0006010869458879365
10/01/2017,0.17790192109298295,0.0004504823642203799
11/01/2017,0.2736711914265696,0.002350210852259633
12/01/2017,0.41083988675008337,0.0
13/01/2017,0.5640270781131381,0.00040356831576509754
16/01/2017,0.7246200255267243,0.0011398284399819633
17/01/2017,0.8979274221982472,-0.00570499290231617
18/01/2017,0.9950975344522018,-0.003932061527040208
19/01/2017,1.0800344314962695,0.008101816277814167
20/01/2017,1.181613707251878,0.00837483941995503
23/01/2017,1.3323213876003495,0.005682752772874428
24/01/2017,1.5411117166003327,0.011345340024522704
25/01/2017,1.7510268633681325,0.002460862712905742
26/01/2017,2.038198265198225,-0.0005720856824637158
27/01/2017,2.3308502464920227,-0.017669111154709267
30/01/2017,2.4431727443371236,-0.0017279671436005613
31/01/2017,2.6667152033608605,0.02623493617858054
01/02/2017,2.7410430496344054,-0.019595345602937565
02/02/2017,2.8549092316417135,-0.05925055160967545
03/02/2017,2.2528036618619454,-0.015265538077784236
06/02/2017,2.2235221805844074,0.019849994789656194
07/02/2017,2.210955851482034,-0.005407704406185979
08/02/2017,2.259663926124009,0.004562673248104976
09/02/2017,2.3228448689704604,-0.008860077585853403
10/02/2017,2.3508755306662397,0.01664396777960503
13/02/2017,2.376475710542058,0.008864902220099353
14/02/2017,2.469698173865474,-0.03141840158290834
15/02/2017,2.295123303399796,-0.0014953025720713692
16/02/2017,2.3217700462837283,0.0
17/02/2017,2.3495236590562705,-0.006126972236583121
20/02/2017,2.352678431444908,-0.008885124441509023
21/02/2017,2.321758488863255,-0.019465059868722687
22/02/2017,2.1655991058747586,0.002547389037935307
23/02/2017,2.1075848567257007,-0.02476234227317612
24/02/2017,1.825114376656994,0.0025766958802558556
27/02/2017,1.7067023117538573,-0.00025327629468800174
28/02/2017,1.5874956509944897,0.0038877444514151234
01/03/2017,1.4768510365213974,-0.005138584447475962
02/03/2017,1.3369502655500185,0.008144262816662884
03/03/2017,1.2177494489835636,-0.008901808716633973
06/03/2017,1.0422150176600287,-0.0210086484517903
07/03/2017,0.6227408360588906,0.0027418939111376025
08/03/2017,0.42076567780538265,-0.00019080901419639776
09/03/2017,0.21817386468074507,-0.0001319766289184288
10/03/2017,0.00879441651052721,0.00011843883928832842
13/03/2017,-0.11455402675927731,-0.0001881439782533819
14/03/2017,-0.22968185329505283,0.002105602441327513
15/03/2017,-0.3844914330108945,-0.0014461088950312037
16/03/2017,-0.5261367634890912,-0.004968018000571453
17/03/2017,-0.5921031858798147,-0.0003077002450750199
20/03/2017,-0.6783168341472576,0.005184138451967623
21/03/2017,-0.7880784118485729,-0.007483621826287357
22/03/2017,-0.8264918576983301,0.006366576786951018
23/03/2017,-0.918253015093666,0.00411250137386132
24/03/2017,-1.051288130146834,-7.882493290439282e-05
27/03/2017,-1.195285514031433,-0.009588810166544027
28/03/2017,-1.250671245049881,0.004278979343420687
29/03/2017,-1.3592167638625154,-0.005782174456314761
30/03/2017,-1.4368407362612892,0.005766156343497997
31/03/2017,-1.5405690894650093,-0.023679841249797984
03/04/2017,-1.3775455555552252,0.008908289894831146
04/04/2017,-1.4046015838119439,0.0038439540385383623
05/04/2017,-1.471735694633823,0.00949647744813041
06/04/2017,-1.5504381676676184,0.003124950024412308
07/04/2017,-1.6712535400062132,0.006500499968608325
10/04/2017,-1.8064318171336078,-0.0031199167826143205
11/04/2017,-1.9439850631972195,-0.013552519556022598
12/04/2017,-1.984246151300734,-0.026440859158998693
13/04/2017,-1.806885939261472,0.02216793651606449
14/04/2017,-1.7526603808551542,0.0011732200392481618
17/04/2017,-1.836325086445689,-0.0071069443655235025
18/04/2017,-1.88456996130405,0.0034930493055012547
19/04/2017,-1.9555510689482087,-0.007698448091380297
20/04/2017,-1.989597535754125,0.01707556334325816
21/04/2017,-2.010375998520171,-0.0021003928342744143
24/04/2017,-2.106545248231378,0.023399078722713035
25/04/2017,-2.1253700996228577,0.008171419154223201
26/04/2017,-2.292187729993729,-0.013009995440406461
27/04/2017,-2.4013060552477676,0.0057823608825288385
28/04/2017,-2.5596424866812297,-0.0057923568379303235
01/05/2017,-2.7060854216355446,-0.012627176649462139
02/05/2017,-2.7941559799970053,-0.009628524614567107
03/05/2017,-2.8755809493915003,-0.003864162529977419
04/05/2017,-2.9675682848426987,-0.026328235733711833
05/05/2017,-2.8436625070610577,-0.01323904359627867
08/05/2017,-2.8026323301490454,0.009482978093920503
09/05/2017,-2.8047874195378952,-0.002691138567716717
10/05/2017,-2.821801883452971,0.030169685378313355
11/05/2017,-2.6860704605189683,0.023823685235280345
12/05/2017,-2.695566626444893,-0.02432455972126564
15/05/2017,-2.646575882944402,0.01656821986639831
16/05/2017,-2.706526700834708,-0.00040595870718976583
17/05/2017,-2.8311173657036393,0.019955386350941066
18/05/2017,-2.9107160812109667,-0.016485705036310614
19/05/2017,-2.983159029248919,-0.0
22/05/2017,-3.117024082011311,0.01919320978635773
23/05/2017,-3.211166943460009,0.036879287903733765
24/05/2017,-3.1862334510286434,0.01583009816684736
25/05/2017,-3.4077092920034877,-0.0
26/05/2017,-3.6808882263856946,-0.00904811977602842
29/05/2017,-3.9268623532087945,0.005416361866495074
30/05/2017,-4.195923850135121,0.011912920691759084
31/05/2017,-4.468895876750258,-0.054679064594328294
01/06/2017,-4.2294640649771775,-0.02475815212127438
02/06/2017,-4.290266839134232,-0.002918328286011258
05/06/2017,-4.441429914650468,-0.03790646377307452
06/06/2017,-4.315466812094685,0.012280965989634853
07/06/2017,-4.402757724092969,-0.039018055684789284
08/06/2017,-4.21855502727118,-0.01538816320526128
09/06/2017,-4.203570898612758,-0.0077947835977836225
12/06/2017,-4.20449978552251,-0.006536943473456343
13/06/2017,-4.197301120551729,-0.03506024738485725
14/06/2017,-3.917171759902611,-0.04939179991959929
15/06/2017,-3.36512911782317,-0.0
16/06/2017,-3.2273735294492663,0.0053738935189553624
19/06/2017,-3.093062479052427,0.04127073938692166
20/06/2017,-2.713835648069596,-0.006382679754389552
21/06/2017,-2.659499490268723,0.017550590564905988
22/06/2017,-2.5856011423587564,0.03129898046551754
23/06/2017,-2.444286095290887,-0.0018262747275034769
26/06/2017,-2.5124558297473607,-0.002813710426027383
27/06/2017,-2.5736941986511503,0.03147780211639891
28/06/2017,-2.494995209776024,-0.004144197403931707
29/06/2017,-2.61572587775434,-0.017547267891772002
30/06/2017,-2.633322426751383,-0.0
03/07/2017,-2.717479431489971,-0.0038658362682169292
04/07/2017,-2.790496509519828,0.007302233856687179
05/07/2017,-2.8730355973870436,0.012706829103885937
06/07/2017,-2.960757639700913,-0.03076459259684725
07/07/2017,-2.813004124507166,0.007546624076477819
10/07/2017,-2.87067380848574,-0.001072507587418592
11/07/2017,-2.940006306019103,-0.04984922553528104
12/07/2017,-2.4329497303406447,-0.035203165396776065
13/07/2017,-2.0742111431107637,0.015618155146504359
14/07/2017,-1.9455791940444687,0.004967557031774185
17/07/2017,-1.8800195931696992,0.002612475116669533
18/07/2017,-1.8260993621869526,0.010030573616817147
19/07/2017,-1.7780820935804886,-0.0010475481809149936
20/07/2017,-1.7545928008626792,0.013042899307214863
21/07/2017,-1.7240863965163875,-0.002812538982897697
24/07/2017,-1.7342247339664492,-0.011041110980242321
25/07/2017,-1.6673225781269003,0.0014718163114259754
26/07/2017,-1.6450883628236583,0.018410648737239937
