Date,PX_CLOSE_1D,ema_fast,ema_slow,raw_cross,std_dev,vol_adj_crossover,forecast_uncapped,capped_forecast,daily_return,forecast*returns,cumulative_performance,forecast_scalar,turnover,signal_sharpe,net_sharpe,max_payable_cost,standard_cost,status
02/01/2017,164.47,164.47,164.47,0.0,0.0,,,,,,0.0,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
03/01/2017,163.21,164.19,164.39363636363638,-0.20363636363637738,0.2929440496344225,-0.6951373953166278,-3.684228195178127,-3.684228195178127,-0.007660971605763955,0.00045147088967358636,0.00045147088967358636,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
04/01/2017,163.19,163.96777777777777,164.3206887052342,-0.3529109274564348,0.2849545989237074,-1.2384812485546928,-6.563950617339872,-6.563950617339872,-0.00012254151093693544,-0.014077962596169839,-0.013626491706496251,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
05/01/2017,163.54,163.8727160493827,164.2733742382503,-0.4006581888676237,0.2888452929535199,-1.3871030570406297,-7.3516462023153375,-7.3516462023153375,0.00214473926098413,0.03146723946203183,0.01784074775553558,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
06/01/2017,162.84,163.6432235939643,164.18650307229575,-0.5432794783314421,0.32466640318237733,-1.67334677381528,-8.868737901220983,-8.868737901220983,-0.0042802983979454146,-0.005990918503649772,0.011849829251885807,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
09/01/2017,162.95,163.48917390641668,164.11156349215662,-0.6223895857399384,0.3168036977431601,-1.964590660316483,-10.41233049967736,-10.41233049967736,0.0006755097027757451,-0.010862817949955802,0.0009870113019300047,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
10/01/2017,163.12,163.4071352605463,164.0514687350562,-0.6443334745098923,0.3106471188929823,-2.074165299861882,-10.993076089267973,-10.993076089267973,0.001043264805155042,-0.024261325356401,-0.023274314054470994,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
11/01/2017,163.48,163.42332742486934,164.01683426626494,-0.5935068413955946,0.3135135298894224,-1.8930820676381244,-10.033334958482058,-10.033334958482058,0.002206964198136152,-0.025163122907863614,-0.04843743696233461,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
12/01/2017,163.89,163.52703244156504,164.00914734103677,-0.4821148994717248,0.3194748930553282,-1.5090854084368683,-7.998152664715402,-7.998152664715402,0.0025079520430633107,0.02342493916079907,-0.025012497801535537,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
13/01/2017,163.41,163.50102523232835,163.97283538097395,-0.4718101486456021,0.3301534145950673,-1.4290633620260345,-7.574035818737983,-7.574035818737983,-0.002928793703093513,-0.007879481605688759,-0.0328919794072243,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
16/01/2017,163.58,163.51857518069983,163.94902717606644,-0.43045199536661016,0.3235297179594211,-1.3304867264793272,-7.051579650340434,-7.051579650340434,0.0010403280093018719,-0.013794507202035528,-0.04668648660925982,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
17/01/2017,163.9,163.60333625165543,163.94605583206243,-0.34271958040699246,0.32333990750683594,-1.059935914034202,-5.61766034438127,-5.61766034438127,0.001956229367893414,0.01645196440087287,-0.030234522208386953,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
18/01/2017,163.42,163.56259486239867,163.91417366042228,-0.3515787980236098,0.33369367537797046,-1.0535974277168456,-5.584066366899282,-5.584066366899282,-0.0029286150091519803,0.013326311853449358,-0.016908210354937593,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
19/01/2017,163.03,163.4442404485323,163.86058737797245,-0.4163469294401523,0.3369778810029581,-1.2355319233445397,-6.54831919372606,-6.54831919372606,-0.0023864888018602093,0.02972309515645826,0.012814884801520668,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
20/01/2017,162.29,163.18774257108066,163.76540026415594,-0.577657693075281,0.37015676846817064,-1.5605757945905376,-8.27105171132985,-8.27105171132985,-0.004539041894130014,-0.04281029907891428,-0.029995414277393613,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
23/01/2017,163.13,163.17491088861829,163.7268911572374,-0.5519802686191042,0.4095733166554695,-1.3476958731748303,-7.1427881278266,-7.1427881278266,0.005175919650009186,0.01620076998281029,-0.013794644294583325,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
24/01/2017,162.76,163.08270846892532,163.66829169316242,-0.585583224237098,0.4075324745828391,-1.4368995374822984,-7.615567548656181,-7.615567548656181,-0.002268129712499234,0.04679016680177074,0.032995522507187416,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
25/01/2017,161.76,162.78877325360858,163.5526376511526,-0.7638643975440118,0.4595207587107679,-1.6623066163259106,-8.810225066527325,-8.810225066527325,-0.0061440157286802854,0.01797338199773634,0.05096890450492376,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
26/01/2017,161.43,162.48682364169557,163.42399294502215,-0.9371693033265842,0.4534664226377103,-2.0666784938017795,-10.95339601714943,-10.95339601714943,-0.002040059347180878,-0.028497963991840545,0.022470940513083213,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
27/01/2017,161.85,162.34530727687434,163.32859943320264,-0.9832921563283037,0.4517208201465862,-2.176769616262583,-11.53687896619169,-11.53687896619169,0.0026017468871957217,-0.01568188676281923,0.006789053750263983,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
30/01/2017,162.07,162.28412788201337,163.2523206796752,-0.9681927976618283,0.44230995239020243,-2.1889464445233555,-11.601416155973784,-11.601416155973784,0.001359283286994195,-0.004294964949457569,0.0024940888008064136,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
31/01/2017,162.13,162.24987724156597,163.18430124454335,-0.93442400297738,0.43041567870002795,-2.170980401549483,-11.50619612821226,-11.50619612821226,0.0003702104029124076,0.036903854849010514,0.03939794364981693,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
01/02/2017,161.61,162.10768229899577,163.08888904790436,-0.9812067489085905,0.4357292109902899,-2.2518727782298176,-11.934925724618033,-11.934925724618033,-0.003207302781718213,-0.05612612802864657,-0.01672818437882964,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
02/02/2017,162.37,162.16597512144116,163.04532001469804,-0.8793448932568708,0.45915015755778965,-1.915157555284503,-10.150335043007866,-10.150335043007866,0.004702679289647849,-0.007501633338430417,-0.024229817717260058,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
03/02/2017,162.49,162.2379806500098,163.01166425623148,-0.773683606221681,0.4474389691581082,-1.7291377362088685,-9.164430001907002,-9.164430001907002,0.0007390527806860892,-0.0394799741604702,-0.06370979187773027,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
06/02/2017,163.19,162.4495405055632,163.02247248312653,-0.5729319775633428,0.46461425701049813,-1.2331347325624518,-6.535614082580994,-6.535614082580994,0.0043079574127637965,-0.007609330692385291,-0.07131912257011555,5.3,19.67343691494024,-1.2939753353902588,-1.2965632860610392,0.006607894724346638,0.002,Good_trade
