Date,capped_forecast,forecast*returns
02/01/2017,,
03/01/2017,-1.4012837539075078,-0.02168110042690755
04/01/2017,-0.3685272416944081,0.004459832479497809
05/01/2017,-0.7640133351432341,-0.014038766175977204
06/01/2017,0.02005509007304405,0.0001511398092461285
09/01/2017,0.9189306047542749,-0.005419469907210168
10/01/2017,1.3928938530271537,0.0035270789217152322
11/01/2017,1.9627774907756779,0.016855778408191188
12/01/2017,2.7949420222643186,0.0
13/01/2017,3.6338036044491866,0.0026000311995207723
16/01/2017,4.427940197418626,0.006965156895696307
17/01/2017,5.2228627197209185,-0.03318352241970068
18/01/2017,5.407578660754861,-0.02136768635257747
19/01/2017,5.432021988428518,0.04074800106726659
20/01/2017,5.681944204246402,0.040271511756899636
23/01/2017,6.2695899876672705,0.026741693272201123
24/01/2017,7.132775272059706,0.05250998996915116
25/01/2017,8.057073860203126,0.011323271534260259
26/01/2017,9.228322629987765,-0.002590224582130363
27/01/2017,10.278950456924564,-0.07792002873221539
30/01/2017,10.244991846612646,-0.007245909786131572
31/01/2017,10.619221981554292,0.10447107760181654
01/02/2017,10.646117235186786,-0.07610765054591162
02/02/2017,10.564888758381416,-0.21926283318961817
03/02/2017,7.468102147553883,-0.0506056518072423
06/02/2017,6.436184388307963,0.05745759034416331
07/02/2017,5.814693725432673,-0.014221968683167868
08/02/2017,5.340069749943705,0.010782573952435455
09/02/2017,5.0037035384615045,-0.019085734979377964
10/02/2017,4.4991362088047255,0.0318534423105668
13/02/2017,4.288284663455348,0.015996470767551965
14/02/2017,4.34457017086755,-0.05526968913768027
15/02/2017,3.497940074000191,-0.002278953284059303
16/02/2017,3.0275547682083848,0.0
17/02/2017,2.6019993731263287,-0.006785365985697395
20/02/2017,2.0856151803986336,-0.007876533472345936
21/02/2017,1.4333716515110544,-0.01201704016357571
22/02/2017,0.4310936076107049,0.0005070943774276768
23/02/2017,-0.36654006160709474,0.004306536191594596
24/02/2017,-1.5393957956996445,-0.002173318481073978
27/02/2017,-2.556277569666887,0.0003793540950758697
28/02/2017,-3.483305698649352,-0.008530544568120964
01/03/2017,-4.185438184245416,0.014562895666237302
02/03/2017,-4.966471596333678,-0.030254117145780593
03/03/2017,-5.261431531751451,0.0384613247909177
06/03/2017,-5.803566956062539,0.11698651034609892
07/03/2017,-6.038847856958476,-0.026588717505776314
08/03/2017,-7.01887464966488,0.0031829225227113095
09/03/2017,-7.966493928022243,0.004819051147386574
10/03/2017,-8.845987226235456,-0.11913336810697621
13/03/2017,-8.305146430349879,-0.013640404738163024
14/03/2017,-8.38124088563088,0.07683480874506887
15/03/2017,-8.51445054900207,-0.03202365935385179
16/03/2017,-8.707737653362267,-0.08222234294991347
17/03/2017,-8.160190308677535,-0.004240633419507629
