Date,capped_forecast,forecast*returns
02/01/2017,,
03/01/2017,-0.5140783528154749,6.299593809397926e-05
04/01/2017,-1.0251490556155747,-0.0021986774279395263
05/01/2017,-1.3187006010476627,0.005644432070033966
06/01/2017,-1.6826904258130926,-0.001136673709404594
09/01/2017,-2.164213696117538,-0.0022578479799939366
10/01/2017,-2.5543884624351545,-0.0056374438847264395
11/01/2017,-2.709654276702469,-0.006795682979251194
12/01/2017,-2.665316989565521,0.007806163615787656
13/01/2017,-2.756024332471833,-0.0028671693073879425
16/01/2017,-2.913969387244623,-0.005700392492470307
17/01/2017,-2.8885982575751914,0.008459592212544963
18/01/2017,-2.9439967493363945,0.007025815275004163
19/01/2017,-3.1837084542419474,0.014450986052500107
20/01/2017,-3.3605329141080005,-0.017393848344634234
23/01/2017,-3.1754556474855415,0.00720234530478545
24/01/2017,-3.425448331800705,0.021046008428365178
25/01/2017,-3.4871522366963688,0.007113997515515133
26/01/2017,-4.038390439943536,-0.010506869756404056
27/01/2017,-4.407606211965667,-0.005991185459576724
30/01/2017,-4.771694477994571,-0.0017665309352732806
31/01/2017,-5.139186922040421,0.016482928510830105
01/02/2017,-5.429642834030665,-0.02553386890578086
02/02/2017,-5.2599269060521765,-0.0038873636061234388
03/02/2017,-5.462253781185626,-0.023531156667055693
06/02/2017,-5.132899976082356,-0.005976168855050074
07/02/2017,-5.076930390345466,-0.02610246987324173
08/02/2017,-4.408870908545579,-0.00026847344468022003
09/02/2017,-4.179087498603039,0.008142897153704786
10/02/2017,-3.987417693783968,0.0036490308954156814
13/02/2017,-3.883030514893831,0.008061983238055069
14/02/2017,-3.8252974999796283,0.0028089321992255736
15/02/2017,-3.8556111619540414,-0.012749724601684819
16/02/2017,-3.5871998745682667,-0.012917772985811019
17/02/2017,-3.160220032885144,-0.002882886364609649
20/02/2017,-2.8606978876346094,0.002954907284590766
21/02/2017,-2.615178954002596,-0.009225739269640064
22/02/2017,-2.1145138677166746,-0.008330407988458657
23/02/2017,-1.4776754600624196,-0.0050849735102368645
24/02/2017,-0.7847553556168175,0.0006137909646241616
27/02/2017,-0.20322020275849625,3.6708851654357214e-05
28/02/2017,0.3552314317446584,-0.002396020497163616
01/03/2017,0.4990661273669882,-0.0009682966152757532
02/03/2017,0.6051114140431564,-0.014336519742228993
03/03/2017,-0.12278872600170404,-0.00012988664937023105
06/03/2017,-0.49718951358133984,-0.001297983563551574
07/03/2017,-0.8076759148338437,0.004005832187644695
08/03/2017,-1.1921600930070662,0.0037881722581532074
09/03/2017,-1.6352516028468334,0.010016542101318363
10/03/2017,-2.140945953941728,-0.002423559975533166
13/03/2017,-2.656992451320284,-0.0061755588101545696
14/03/2017,-3.101363167402398,-0.010301594877934497
15/03/2017,-3.443000710273835,0.007957463069531783
16/03/2017,-3.840124478575587,-0.0024042852983819927
17/03/2017,-4.2308281371980785,0.0010588982948809933
20/03/2017,-4.621540115792059,0.006363367289236929
21/03/2017,-5.028368283038172,-0.020168937710857444
22/03/2017,-5.243792407429225,0.005564573715748354
23/03/2017,-5.563380224007938,-0.006605275526847927
24/03/2017,-5.844461735794353,-0.0014591091588547138
27/03/2017,-6.1240891952777305,-0.012992576602984977
28/03/2017,-6.3043510985370395,-0.02159024348814133
29/03/2017,-6.319324888530215,-0.011372039824224724
30/03/2017,-6.357401201115369,0.0007875868683247818
31/03/2017,-6.430199838490587,-0.026689591697365293
03/04/2017,-6.20762198171601,-0.016850846270313507
04/04/2017,-6.010267454422793,0.004807326457115095
05/04/2017,-5.91054569006605,0.00036394985776361423
06/04/2017,-5.823866742768906,-0.016497190108219328
07/04/2017,-5.5661327670294245,-0.004785131024772059
10/04/2017,-5.36661911618331,-0.007243734005524334
11/04/2017,-5.117388940833941,-0.0012541851457223733
12/04/2017,-4.886744271054109,-0.0
13/04/2017,-4.663950676245252,-0.0
14/04/2017,-4.448078387840111,-0.007901640015152634
17/04/2017,-4.139169663301194,-0.003543376255731116
18/04/2017,-3.8340995938377453,0.010072475716949315
19/04/2017,-3.577651546034161,0.011176736836002578
20/04/2017,-3.427068645853371,-0.0
21/04/2017,-3.3761754181123225,0.02883669553383419
24/04/2017,-3.0541582539573784,0.007003647684934976
25/04/2017,-3.3347085397351095,-0.0060073641230168435
26/04/2017,-3.556118702828027,-0.01631752861718024
27/04/2017,-3.4677177157558563,-0.0
28/04/2017,-3.5433880851725608,0.005030425650204541
01/05/2017,-3.651847977246947,0.0020315633449885756
02/05/2017,-3.7935295875091337,-0.0
03/05/2017,-3.936418735775828,0.01923291979258358
04/05/2017,-4.0056209486754675,0.010953842246222346
05/05/2017,-4.328066833222083,-0.0
08/05/2017,-4.719016433046634,0.004999581164265068
09/05/2017,-5.127842077172722,-0.009917219064966811
10/05/2017,-5.409515569497519,0.0060629688823761844
11/05/2017,-5.763849800770296,-0.016527683009315435
12/05/2017,-5.864608369947523,0.013487724371460714
15/05/2017,-6.099002316796628,0.0011399294094066477
16/05/2017,-6.432382078451195,-0.02324764210806163
17/05/2017,-6.329196527041575,-0.018469653344775024
18/05/2017,-6.1979129546043845,0.00882510976016196
19/05/2017,-6.259464350394939,0.01202996868333807
22/05/2017,-6.364103649597817,0.0047437259329882455
23/05/2017,-6.566424480338549,0.002857274281243364
24/05/2017,-6.79401655074351,-0.02154818682138808
25/05/2017,-6.61690636661847,-0.019689511226686433
26/05/2017,-6.345336295856068,-0.019217595555778934
29/05/2017,-5.949180265523734,-0.0018329986028854668
30/05/2017,-5.759803376231003,0.0003548206355103482
31/05/2017,-5.581987718397579,0.001375551433808747
01/06/2017,-5.420936708813331,-0.013695982564785427
02/06/2017,-4.998574758165656,-0.05530416475934779
05/06/2017,-2.873536112890481,-0.0076865213062913
06/06/2017,-2.202516235828295,-0.000934797408039544
07/06/2017,-1.5774429751995258,0.0002868078136726254
08/06/2017,-0.9744974312191268,0.0005907119059338755
09/06/2017,-0.4079863884341723,-0.0005691567255404626
12/06/2017,0.19764422250543712,-0.00020351010191351144
13/06/2017,0.7445353379269142,0.0023925527745180595
14/06/2017,1.3672086071930634,-0.007188876394644989
15/06/2017,1.6494316741558435,0.001403004036586609
16/06/2017,2.056480551547765,-0.0009987157416608474
19/06/2017,2.437742340937421,0.003997512493489753
20/06/2017,2.8555353061625466,0.0008657334787056408
21/06/2017,3.2962802517024063,0.0023977306795436013
22/06/2017,3.7534952732253877,-0.00045472109433956746
23/06/2017,4.2023631230752505,0.0017820646914354851
26/06/2017,4.658977197929603,-0.03921507996319523
27/06/2017,3.7708031917751774,-0.006908341725389951
28/06/2017,3.720265068749647,-0.029133920391554446
29/06/2017,2.9453399663733446,-0.005448615588036953
30/06/2017,2.5998940049504364,-0.0035335558231241624
03/07/2017,2.228405104614469,0.0027570740545802028
04/07/2017,1.9130763166315568,0.000945604605069744
05/07/2017,1.6300898343771482,-0.014395284772181327
06/07/2017,0.8685688821265676,-5.411644125392811e-05
07/07/2017,0.3706845325649207,0.0010393671858322125
10/07/2017,-0.02388525633589752,3.7102734459888474e-05
11/07/2017,-0.4533023819900314,-0.0020593113376856744
12/07/2017,-0.6892055888111335,0.0011528033018151024
13/07/2017,-0.988990253786595,6.13707883207345e-05
14/07/2017,-1.2885843054140402,-0.0011195345833311388
17/07/2017,-1.5487355172440838,-0.0031689156788848112
18/07/2017,-1.7143531502145661,-0.0032884690091361446
19/07/2017,-1.8047344719577847,-0.00011145840365373156
20/07/2017,-1.9071371721197203,-0.0064776474073107064
21/07/2017,-1.8182891073664775,-0.0006714509259109594
24/07/2017,-1.7752672691225668,0.010266711166329563
25/07/2017,-1.793385217032632,-0.001997582543724369
26/07/2017,-1.9155290077749059,-0.00532814966929601
27/07/2017,-1.8957580668873022,0.0029214048987352085
28/07/2017,-1.9619471271147346,0.00036336840235486013
31/07/2017,-2.0467100309842103,-0.010742226158299445
01/08/2017,-1.7749240558615922,-0.0006541489149368235
02/08/2017,-1.6455430531299213,-0.004445775165032403
03/08/2017,-1.3837935031750859,0.0014405688642974731
04/08/2017,-1.1998790041912897,-0.0012504102906426692
07/08/2017,-0.978984387649726,0.0010191509240689677
08/08/2017,-0.8082155809275549,-0.0038149083388354997
09/08/2017,-0.4114848505659573,-0.0005272228103652041
10/08/2017,-0.02585119784478708,-6.77351476037873e-05
11/08/2017,0.44948510878711956,-0.0009288011242714431
14/08/2017,0.813974179032989,-0.0017350241331396978
15/08/2017,1.068244444411094,-0.0006519648730002735
16/08/2017,1.301394742217205,0.0015894897614864457
17/08/2017,1.5769572497780318,0.003943595440128185
18/08/2017,1.9215020600820145,0.0009352650572312681
21/08/2017,2.3160941976069336,0.0
22/08/2017,2.7046233689875763,0.00674346619608884
23/08/2017,3.1212551111450995,-0.0018933910289019931
24/08/2017,3.5649326289679784,0.0004327687561721998
25/08/2017,4.011022610959108,0.0046252005588528775
28/08/2017,4.478674414008454,0.012760529671338141
29/08/2017,4.909180625016511,-0.008605829542736186
30/08/2017,5.332406616225757,-0.0019374130857055928
31/08/2017,5.799161096538528,-0.00772846765954947
01/09/2017,6.129682302784091,-0.1003890708329322
04/09/2017,2.783192545437255,0.008238359779291401
05/09/2017,2.581780050976493,-0.001111194070144847
06/09/2017,2.406830842289467,0.009030982430931835
07/09/2017,2.2953999567756513,-0.0030946684059973933
08/09/2017,2.192230561266387,-0.002555988013258542
