Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ewma_norm_2_forecast,ewma_norm_2_turnover,ewma_norm_2_max_payable,ewma_norm_2_cost_pass,ewma_norm_4_forecast,ewma_norm_4_turnover,ewma_norm_4_max_payable,ewma_norm_4_cost_pass,ewma_norm_8_forecast,ewma_norm_8_turnover,ewma_norm_8_max_payable,ewma_norm_8_cost_pass,ewma_norm_16_forecast,ewma_norm_16_turnover,ewma_norm_16_max_payable,ewma_norm_16_cost_pass,ewma_norm_32_forecast,ewma_norm_32_turnover,ewma_norm_32_max_payable,ewma_norm_32_cost_pass,ewma_norm_64_forecast,ewma_norm_64_turnover,ewma_norm_64_max_payable,ewma_norm_64_cost_pass,normalised_price_ewma_norm,capped_forecast,forecast*returns,cum_series
2021-01-18,0.38077,0.39724,0.36413,0.37123,636785470.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.37123,0.37123,0.37123,0.09969265111885255,18,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,676.1549234657128,20.0,-0.5031380478453817,13.495914824690328
2021-01-19,0.37132,0.39001,0.362,0.3672,606641543.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.3672,0.3672,0.3672,0.11651447521885984,19,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,663.6534903335721,20.0,-0.21711607359318874,13.278798751097138
2021-01-20,0.3672,0.3769,0.33033,0.37532,656351514.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.37532,0.37532,0.37532,0.13249413150360556,20,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,689.0242294849191,20.0,0.4422657952069686,13.721064546304106
2021-01-21,0.37548,0.37945,0.3,0.30785,802690568.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.30785,0.30785,0.30785,0.055388912190836595,21,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,457.74689747928403,16.933333333333334,-3.595331983374186,10.12573256292992
2021-01-22,0.30786,0.3598,0.28,0.34867,898752288.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34867,0.34867,0.34867,0.047461529936858995,22,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,580.2734894033142,16.933333333333334,2.245309945319688,12.371042508249609
2021-01-23,0.34842,0.35763,0.33541,0.34583,418300948.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34583,0.34583,0.34583,0.04078738007547244,23,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,571.4766367346558,16.933333333333334,-0.13792602365177947,12.23311648459783
2021-01-24,0.34575,0.36926,0.33613,0.35345,458536220.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.35345,0.35345,0.35345,0.034831951439054126,24,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,595.1721402590376,20.0,0.37310817453662015,12.60622465913445
2021-01-25,0.35346,0.36415,0.34034,0.34308,407390809.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34308,0.34308,0.34308,0.031179753092266935,25,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,561.3547082093028,16.933333333333334,-0.5867873815249669,12.019437277609482
2021-01-26,0.34284,0.35111,0.32404,0.3433,354428194.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.3433,0.3433,0.3433,0.03131343483319299,26,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,562.0892039622834,16.933333333333334,0.01085849753215961,12.030295775141642
2021-01-27,0.34342,0.34396,0.30404,0.31144,422544056.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.31144,0.31144,0.31144,0.03078532639184818,27,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,-20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,446.2641822549009,8.466666666666667,-1.571500145645209,10.458795629496434
2021-01-28,0.31142,0.35575,0.30431,0.34409,487709261.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34409,0.34409,0.34409,0.030209505388030872,28,0.0,0.5,1,-20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,553.5521737351327,16.933333333333334,0.887608100008562,11.346403729504996
2021-01-29,0.34409,0.36836,0.3305,0.34752,666472809.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34752,0.34752,0.34752,0.030366692799495634,29,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,564.9834724371387,20.0,0.16879692328557452,11.51520065279057
2021-01-30,0.34764,0.37694,0.337,0.364,510716622.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.364,0.364,0.364,0.03004703948548172,30,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,618.5348483170518,20.0,0.9484346224677731,12.463635275258344
2021-01-31,0.36395,0.37752,0.338,0.34475,399794774.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.34475,0.34475,0.34475,0.0263391394576287,31,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,552.001659018434,20.0,-1.0576923076923062,11.405942967566038
2021-02-01,0.34464,0.42411,0.33214,0.40876,844822325.13,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.40876,0.40876,0.40876,0.027535345132736932,32,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,726.860248948081,20.0,3.7134155184916606,15.119358486057699
2021-02-02,0.40882,0.4559,0.38868,0.42498,1501769862.49,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.42498,0.42498,0.42498,0.031383045271711735,33,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,770.4506603729931,20.0,0.7936197279577284,15.912978214015428
2021-02-03,0.425,0.44961,0.41509,0.44189,541252929.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.44189,0.44189,0.44189,0.035733832501750364,34,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,815.1527125695991,20.0,0.7958021553955463,16.708780369410974
2021-02-04,0.44213,0.45,0.41003,0.43934,536142412.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.43934,0.43934,0.43934,0.03738337977173663,35,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,808.236540960608,20.0,-0.11541333816108112,16.593367031249894
2021-02-05,0.43903,0.56,0.43638,0.53917,1277155737.26,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.53917,0.53917,0.53917,0.05362636855326416,36,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1008.9942741733959,20.0,4.544544088860567,21.13791112011046
2021-02-06,0.53874,0.66706,0.51901,0.63444,1255504052.74,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.63444,0.63444,0.63444,0.07901729873728179,37,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1167.6753828065523,20.0,3.5339503310644105,24.67186145117487
2021-02-07,0.63444,0.70888,0.58,0.66109,1596532267.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.66109,0.66109,0.66109,0.09969265111885255,38,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1211.2423919668026,20.0,0.840110963999745,25.511972415174615
2021-02-08,0.66109,0.7238,0.63191,0.67638,1008667679.66,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.67638,0.67638,0.67638,0.11651447521885984,39,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1236.198145675969,20.0,0.4625693929722141,25.974541808146828
2021-02-09,0.67674,0.71206,0.6624,0.70562,590482327.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.70562,0.70562,0.70562,0.13249413150360556,40,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1282.9841428552484,20.0,0.8646027381058019,26.83914454625263
2021-02-10,0.70562,0.95306,0.70555,0.93966,1693219939.33,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.93966,0.93966,0.93966,0.17060283970919735,41,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1521.2794754304516,20.0,6.633598820895101,33.47274336714773
2021-02-11,0.94041,0.98,0.86513,0.92796,975100368.22,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.92796,0.92796,0.92796,0.19681814429823277,42,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1509.0720530606648,20.0,-0.24902624353489555,33.223717123612836
2021-02-12,0.9281,0.94825,0.866,0.92426,649547803.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.92426,0.92426,0.92426,0.21539213221471198,43,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1505.137656215969,20.0,-0.0797448165869219,33.14397230702591
2021-02-13,0.92418,0.95053,0.82,0.91299,586878561.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.91299,0.91299,0.91299,0.22807235775654958,44,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1492.84007984114,20.0,-0.24387077229351073,32.9001015347324
2021-02-14,0.91303,0.919,0.80666,0.84364,539495015.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.84364,0.84364,0.84364,0.23141050450159814,45,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1411.7363638255258,20.0,-1.5191842188852012,31.3809173158472
2021-02-15,0.84288,0.911,0.6856,0.86143,932826536.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.86143,0.86143,0.86143,0.23289617832563111,46,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1432.5505518711839,20.0,0.42174387179365613,31.802661187640854
2021-02-16,0.86128,0.90591,0.83334,0.87,526075390.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.87,0.87,0.87,0.22960175607422598,47,0.0,0.5,1,20.0,51.855714609872294,0.002506956098822146,True,20.0,31.629913823709153,0.0041100333287204405,True,20.0,17.54161244124619,0.00741094927478426,True,20.0,11.813015662107096,0.011004810602004384,True,20.0,10.775464855732695,0.012064444712177613,True,20.0,10.231503359003884,0.012705855184575388,True,1442.6808325075208,20.0,0.19897147765924217,32.00163266530009
