Date,PX_CLOSE_1D,ema_fast,ema_slow,raw_cross,std_dev,vol_adj_crossover,forecast_uncapped,capped_forecast,daily_return,forecast*returns,cumulative_performance,forecast_scalar,turnover,signal_sharpe,net_sharpe,max_payable_cost,standard_cost,status
02/01/2017,68.285,68.285,68.285,0.0,0.0,,,,,,0.0,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
03/01/2017,67.54,68.11944444444444,68.23984848484848,-0.12040404040403985,0.17320898172828847,-0.6951373953165817,-3.684228195177883,-3.684228195177883,-0.010910155963974377,-0.057003530707149266,-0.057003530707149266,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
04/01/2017,68.585,68.2229012345679,68.26076675849403,-0.037865523926129185,0.2956484991710375,-0.12807615811444845,-0.6788036380065767,-0.6788036380065767,0.015472312703582958,0.008214726537077437,-0.04878880417007183,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
05/01/2017,67.755,68.1189231824417,68.23011422767621,-0.11119104523450574,0.34629628101947607,-0.32108645494882526,-1.701758211228774,-1.701758211228774,-0.01210177152438574,-0.031269854224482974,-0.08005865839455481,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
06/01/2017,69.0,68.31471803078799,68.27677397145342,0.03794405933456346,0.44409911843109556,0.085440519379123,0.4528347527093519,0.4528347527093519,0.018375027673234623,0.0034126677015777116,-0.0766459906929771,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
09/01/2017,69.52,68.58255846839066,68.35212100348656,0.23043746490409944,0.44853036128198454,0.5137611292253786,2.7229339848945067,2.7229339848945067,0.007536231884057942,-0.016058730348198248,-0.09270472104117536,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
10/01/2017,69.11,68.69976769763718,68.39805306388132,0.30171463375586427,0.4465326468713382,0.6756832582563641,3.5811212687587295,3.5811212687587295,-0.00589758342922897,0.009068097555096893,-0.08363662348607846,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
11/01/2017,69.285,68.82981932038447,68.4518074236461,0.37801189673837143,0.43619823057708057,0.8666057545402467,4.593010499063308,4.593010499063308,0.0025321950513672586,0.039443476177277385,-0.04419314730880108,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
12/01/2017,69.88,69.06319280474348,68.53836454948573,0.524828255257745,0.446229288187688,1.1761403142973386,6.233543665775894,6.233543665775894,0.008587717399148431,0.0,-0.04419314730880108,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
13/01/2017,69.88,69.24470551480047,68.61967578891084,0.6250297258896325,0.4340015013449301,1.44015567677237,7.63282508689356,7.63282508689356,0.0,0.005461380285414822,-0.03873176702338625,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
16/01/2017,69.93,69.39699317817815,68.6990893774617,0.6979038007164462,0.42226882723897613,1.6527476235452232,8.759562404789683,8.759562404789683,0.0007155123068118829,0.013778805441539442,-0.02495296158184681,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
17/01/2017,70.04,69.53988358302745,68.78035668791858,0.7595268951088627,0.4114931179360246,1.8457827409569154,9.782648527071652,9.782648527071652,0.0015730015730015534,-0.062154177534936246,-0.08710713911678306,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
18/01/2017,69.595,69.552131675688,68.82972900986292,0.7224026658250864,0.4133737433902361,1.7475775309297248,9.262160913927541,9.262160913927541,-0.006353512278697959,-0.0365988109969128,-0.12370595011369585,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
19/01/2017,69.32,69.50054685886845,68.85944240320457,0.6411044556638785,0.4070983283293366,1.5748147586232148,8.346518220703038,8.346518220703038,-0.003951433292621709,0.06261092721820136,-0.0610950228954945,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
20/01/2017,69.84,69.57598089023101,68.91887013634368,0.6571107538873235,0.41398905562302835,1.5872660036831452,8.41250981952067,8.41250981952067,0.007501442585112761,0.05962474743216762,-0.001470275463326877,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
23/01/2017,70.335,69.74465180351301,69.0046961886865,0.7399556148265134,0.41876887891763837,1.7669785222316978,9.364986167827999,9.364986167827999,0.007087628865979134,0.039944492078602775,0.0384742166152759,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
24/01/2017,70.635,69.9425069582879,69.10350248028125,0.8390044780066432,0.4132226050254192,2.0303934678380733,10.761085379541788,10.761085379541788,0.004265301770100427,0.07922084515270966,0.11769506176798555,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
25/01/2017,71.155,70.21194985644614,69.22783566329451,0.9841141931516262,0.4196894683955697,2.3448627312803323,12.42777247578576,12.42777247578576,0.007361789481135306,0.01746577538582727,0.13516083715381283,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
26/01/2017,71.255,70.4437387772359,69.35069410794333,1.093044669292567,0.4088505226712151,2.67345792332901,14.169326993643754,14.169326993643754,0.0014053826154170057,-0.003977075852540714,0.13118376130127213,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
27/01/2017,71.235,70.6195746045168,69.46489446503767,1.154680139479126,0.39767419253462366,2.903583287916259,15.388991425956172,15.388991425956172,-0.0002806820573993951,-0.1166569154210217,0.014526845880250425,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
30/01/2017,70.695,70.63633580351306,69.53944631564146,1.0968894878716071,0.4066430375410383,2.6974259648080396,14.29635761348261,14.29635761348261,-0.007580543272267981,-0.010111293311748294,0.0044155525685021305,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
31/01/2017,70.645,70.63826118051017,69.60644956923895,1.0318116112712232,0.3956708159268831,2.607752631070708,13.821088944674752,13.821088944674752,-0.0007072635971425711,0.13597079505342316,0.14038634762192528,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
01/02/2017,71.34,70.7942031403968,69.71151323170932,1.0826899086874846,0.417375610541425,2.594042108217596,13.74842317355326,13.74842317355326,0.009837922004388266,-0.09828561562254358,0.042100731999381705,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
02/02/2017,70.83,70.8021579980864,69.77930030857543,1.0228576895109711,0.4229013050032898,2.4186676120637984,12.81893834393813,12.81893834393813,-0.007148864592094295,-0.26604319307622504,-0.22394246107684335,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
03/02/2017,69.36,70.48167844295608,69.75388816866177,0.727790274294307,0.534774339427439,1.3609296868535656,7.212927340323898,7.212927340323898,-0.020753917831427326,-0.048876526095043726,-0.2728189871718871,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
06/02/2017,68.89,70.12797212229918,69.701531309955,0.4264408123441825,0.5314748931003201,0.8023724504775213,4.252573987530862,4.252573987530862,-0.006776239907727799,0.03796389900321512,-0.23485508816867195,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
07/02/2017,69.505,69.98953387289936,69.68962032147289,0.2999135514264708,0.5363224289865665,0.5592038207187917,2.963780249809596,2.963780249809596,0.008927275366526377,-0.007249012912274594,-0.24210410108094654,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
08/02/2017,69.335,69.84408190114395,69.66812818077757,0.17595372036637968,0.5231211211665885,0.33635369180658076,1.782674566574878,1.782674566574878,-0.0024458672037983575,0.003599544808833645,-0.2385045562721129,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
09/02/2017,69.475,69.76206370088974,69.65642344254863,0.10564025834111135,0.5098264081719146,0.20720829020981044,1.0982039381119952,1.0982039381119952,0.002019182231196348,-0.004188903110466722,-0.2426934593825796,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
10/02/2017,69.21,69.6393828784698,69.62936747633356,0.010015402136247076,0.49966891271720165,0.020044076950441598,0.10623360783734047,0.10623360783734047,-0.0038143216984526385,0.0007521235058560486,-0.24194133587672356,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
13/02/2017,69.7,69.65285334992096,69.63364823534364,0.019205114577317772,0.49915105718148783,0.03847555624896719,0.2039204481195261,0.2039204481195261,0.0070799017483023086,0.0007606788595563257,-0.24118065701716723,5.3,19.30998968328609,-1.032824299638494,-1.034889948237771,0.006732266672960602,0.002,Good_trade
