Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ewma_norm_2_forecast,ewma_norm_2_turnover,ewma_norm_2_max_payable,ewma_norm_2_cost_pass,ewma_norm_4_forecast,ewma_norm_4_turnover,ewma_norm_4_max_payable,ewma_norm_4_cost_pass,ewma_norm_8_forecast,ewma_norm_8_turnover,ewma_norm_8_max_payable,ewma_norm_8_cost_pass,ewma_norm_16_forecast,ewma_norm_16_turnover,ewma_norm_16_max_payable,ewma_norm_16_cost_pass,ewma_norm_32_forecast,ewma_norm_32_turnover,ewma_norm_32_max_payable,ewma_norm_32_cost_pass,ewma_norm_64_forecast,ewma_norm_64_turnover,ewma_norm_64_max_payable,ewma_norm_64_cost_pass,normalised_price_ewma_norm,capped_forecast,forecast*returns,cum_series
2021-01-11,6.541,7.0,5.72,6.4713,2065598.3,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,6.4713,6.4713,6.4713,1.6103469565593616,11,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,558.2395501168634,20.0,-0.21493212669683182,12.078111418044191
2021-01-12,6.4623,8.2356,6.4198,7.72,3138438.02,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,7.72,7.72,7.72,1.366121851658535,12,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,691.0595877683006,20.0,3.8591936705144247,15.937305088558617
2021-01-13,7.7254,8.5,7.1356,8.4695,1712008.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,8.4695,8.4695,8.4695,1.1537025620058852,13,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,765.4671170932376,20.0,1.941709844559587,17.879014933118203
2021-01-14,8.4693,9.6004,8.21,9.3177,2550051.08,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,9.3177,9.3177,9.3177,1.1097985883056698,14,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,843.7509441085891,20.0,2.002951768109096,19.8819667012273
2021-01-15,9.3192,9.89,8.57,9.3794,1991192.96,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,9.3794,9.3794,9.3794,1.0493289793707983,15,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,849.5882978571243,20.0,0.13243611620893603,20.014402817436235
2021-01-16,9.3795,13.4991,9.1629,12.8421,3898717.61,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.8421,12.8421,12.8421,1.5696607512788412,16,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1052.7526874203597,20.0,7.383627950615179,27.398030768051413
2021-01-17,12.8222,14.69,12.3231,13.1746,3568856.68,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,13.1746,13.1746,13.1746,1.9524781607781894,17,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1072.2972520810097,20.0,0.5178280810770808,27.915858849128494
2021-01-18,13.1748,13.858,12.5737,12.7035,1317372.42,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.7035,12.7035,12.7035,3.0510859461535618,18,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1043.068002102471,20.0,-0.7151640277503679,27.200694821378125
2021-01-19,12.6825,14.0,11.3433,11.7367,1846921.9,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.7367,11.7367,11.7367,4.715956112480489,19,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,977.7192277927873,20.0,-1.522100208603927,25.678594612774198
2021-01-20,11.7346,13.0765,11.03,12.3768,1515429.53,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.3768,12.3768,12.3768,6.054972431020725,20,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1019.8294869721466,20.0,1.0907665698194524,26.76936118259365
2021-01-21,12.3768,13.0147,11.0659,11.3225,1717139.33,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.3225,11.3225,11.3225,3.473099752094661,21,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,943.7470375440342,20.0,-1.7036713851722562,25.065689797421392
2021-01-22,11.3329,13.3899,10.673,12.7097,2250602.42,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.7097,12.7097,12.7097,3.463580273780449,22,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1034.0160166102144,20.0,2.4503422389048346,27.516032036326227
2021-01-23,12.7153,13.48,12.5059,12.8669,1224349.08,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.8669,12.8669,12.8669,3.3960850004666745,23,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1044.3723568348278,20.0,0.24737011888557703,27.763402155211804
2021-01-24,12.8914,13.1725,12.2,12.4801,907179.12,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.4801,12.4801,12.4801,3.2479396488227326,24,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1017.6103419391866,20.0,-0.6012326201338314,27.16216953507797
2021-01-25,12.4801,12.95,12.0598,12.1816,613873.67,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.1816,12.1816,12.1816,3.076670399260247,25,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,996.0243034636494,20.0,-0.47836155159013183,26.68380798348784
2021-01-26,12.1816,12.7333,11.3804,12.2088,873414.18,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.2088,12.2088,12.2088,2.8730348118139357,26,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,998.0339239490063,20.0,0.044657516254025253,26.728465499741866
2021-01-27,12.178,12.215,10.77,11.158,740335.46,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.158,11.158,11.158,2.5558953291464483,27,0.0,0.5,1,-20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,912.9424236736809,16.933333333333334,-1.7213812987353405,25.007084201006524
2021-01-28,11.1379,12.7524,10.8,11.9615,1091962.84,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.9615,11.9615,11.9615,2.3188465553736886,28,0.0,0.5,1,-20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,974.7842332823295,16.933333333333334,1.219388181872498,26.226472382879024
2021-01-29,11.9596,12.6757,11.3145,11.6158,1470197.45,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.6158,11.6158,11.6158,2.1682796524033323,29,0.0,0.5,1,-20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,946.8564333496054,16.933333333333334,-0.4893912413437545,25.73708114153527
2021-01-30,11.6158,12.65,11.293,12.0433,1122825.05,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.0433,12.0433,12.0433,1.911794143261906,30,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,980.9493438419257,20.0,0.6232028788374461,26.360284020372717
2021-01-31,12.0125,15.3728,11.83,13.4704,5017946.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,13.4704,13.4704,13.4704,1.6103469565593616,31,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1083.007026932838,20.0,2.3699484360598833,28.7302324564326
2021-02-01,13.4704,13.6408,12.5741,13.2153,1820891.9,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,13.2153,13.2153,13.2153,1.366121851658535,32,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1064.0481153154717,20.0,-0.3787563843686903,28.35147607206391
2021-02-02,13.2105,13.725,12.765,13.4703,748745.41,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,13.4703,13.4703,13.4703,1.1537025620058852,33,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1083.0824046493046,20.0,0.3859163242605179,28.737392396324427
2021-02-03,13.47,14.9409,13.1814,14.84,1267446.12,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,14.84,14.84,14.84,1.1097985883056698,34,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1176.692466496295,20.0,2.0336592355032934,30.77105163182772
2021-02-04,14.84,15.8795,13.7978,15.2697,1649348.48,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,15.2697,15.2697,15.2697,1.0493289793707983,35,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1205.904713743313,20.0,0.5791105121293816,31.350162143957103
2021-02-05,15.2738,18.0321,15.1206,17.8973,1654441.43,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,17.8973,17.8973,17.8973,1.5696607512788412,36,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1354.2126832683246,20.0,3.441586933600531,34.79174907755763
2021-02-06,17.8971,18.6228,15.8,18.1216,1547693.33,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,18.1216,18.1216,18.1216,1.9524781607781894,37,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1366.989214081531,20.0,0.25065233303347423,35.042401410591104
2021-02-07,18.1232,24.4268,17.8802,23.705,4884650.65,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,23.705,23.705,23.705,3.0510859461535618,38,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1580.2294452825322,20.0,6.162149037612568,41.20455044820367
2021-02-08,23.7374,33.8167,23.55,30.056,5774862.08,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,30.056,30.056,30.056,4.715956112480489,39,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1761.3172434650426,20.0,5.358363214511708,46.562913662715374
2021-02-09,30.0564,33.0,27.4769,31.9194,2664482.65,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,31.9194,31.9194,31.9194,6.054972431020725,40,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1812.4762316455806,20.0,1.2399520894330562,47.80286575214843
2021-02-10,31.8487,60.3035,31.3408,54.6861,9715755.01,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,54.6861,54.6861,54.6861,10.53758143735279,41,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,2058.434439430851,20.0,14.265117765371533,62.06798351751996
2021-02-11,54.6872,56.4998,41.6728,46.9673,4310924.37,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,46.9673,46.9673,46.9673,12.303903872075038,42,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1962.9492249639688,20.0,-2.8229476960324473,59.24503582148751
2021-02-12,46.9726,54.4775,43.5,48.2978,3209807.22,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,48.2978,48.2978,48.2978,13.761897443313892,43,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1979.2710590689046,20.0,0.5665643969314837,59.811600218418995
2021-02-13,48.2961,51.9,43.4014,44.0832,1890974.72,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,44.0832,44.0832,44.0832,14.49342166580193,44,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1922.5019768280574,20.0,-1.7452554774751672,58.066344740943826
2021-02-14,44.0691,45.75,38.3724,39.1711,2829524.14,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,39.1711,39.1711,39.1711,14.70197542765042,45,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1848.1264990678478,20.0,-2.228558725319394,55.83778601562443
2021-02-15,39.17,44.98,33.5,38.309,3933303.2,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,38.309,38.309,38.309,14.739162668906939,46,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1834.5493148930912,20.0,-0.44017145293341553,55.39761456269102
2021-02-16,38.3362,40.0,35.1417,36.5402,2556745.82,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,36.5402,36.5402,36.5402,14.529354209297699,47,0.0,0.5,1,20.0,52.75343034917734,0.0024642947224384104,True,20.0,28.658956406076005,0.004536103763095806,True,20.0,20.414155056810994,0.006368130331048245,True,20.0,10.91533102180899,0.011909854107058972,True,20.0,9.884530131761577,0.01315186440499342,True,20.0,9.370172633784493,0.013873810556198329,True,1804.9212298583072,20.0,-0.9234383565219662,54.474176206169055
