Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret,capped_forecast,forecast*returns
2021-01-01,3.1859,3.86,3.0178,3.6497,3817118.74,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,3.6497,3.6497,3.6497,3.473099752094661,1,0.0006,0.5,1,,,,,,,,,,,,,,
2021-01-02,3.6544,3.939,3.2851,3.4956,1768205.15,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,3.4956,3.4956,3.4956,3.463580273780449,2,0.0,0.5,1,-4.7111111111111175,,-2.1176470588235095,,-0.8565656565656494,,-0.32579185520361853,,-0.11952078928822589,,-0.042985932355585836,,-4.7111111111111175,
2021-01-03,3.5005,3.83,3.3916,3.4691,989465.26,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,3.4691,3.4691,3.4691,3.3960850004666745,3,0.0,0.5,1,-6.209782575564375,0.03571473979987525,-3.5989274493501724,0.016053795359544196,-1.6623579259570314,0.006493589054522709,-0.6772583346972418,0.00246981467069912,-0.2573387350849484,0.0009060821936542993,-0.09421105838100005,0.0003258745873163458,-6.209782575564375,0.03571473979987525
2021-01-04,3.477,3.83,3.2283,3.5999,1242545.27,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,3.5999,3.5999,3.5999,3.2479396488227326,4,0.0,0.5,1,-1.5470767904052465,-0.23413552820149855,-2.351902068132177,-0.13569505358017975,-1.4742977100368675,-0.06267804811483649,-0.688162609974392,-0.025535553941483106,-0.2791310810844284,-0.009702777823963329,-0.10552521722443516,-0.0035521623580279556,-1.5470767904052465,-0.23413552820149855
2021-01-05,3.5999,4.3556,3.4703,4.2501,2403396.82,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,4.2501,4.2501,4.2501,3.076670399260247,5,0.0,0.5,1,14.556085411880728,-0.2794270199509685,5.4582901425071,-0.4247914455122481,1.7277635839539172,-0.2662819442389987,0.519598626326518,-0.12429326620332505,0.1593908885073124,-0.05041557513294686,0.0510607505650236,-0.019059556165262302,14.556085411880728,-0.2794270199509685
2021-01-06,4.2502,4.9773,4.1361,4.5788,2925158.25,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,4.5788,4.5788,4.5788,2.8730348118139357,6,0.0,0.5,1,20.0,1.1257582821310546,11.841368765396982,0.42214064841817456,4.888115151286265,0.1336241241489971,1.821526484531172,0.04018542351321768,0.6526155096324804,0.012327188784347094,0.23087620813482804,0.0039490056023912985,20.0,1.1257582821310546
2021-01-07,4.5803,4.8205,4.1827,4.4707,1471492.75,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,4.4707,4.4707,4.4707,2.5558953291464483,7,0.0,0.5,1,19.949953073695017,-0.4721761160129301,14.007167695873529,-0.2795605755960986,6.8946863622212025,-0.11540256133791524,2.841498320789796,-0.04300406503403077,1.0764053935255438,-0.015407472829403177,0.3922898989839169,-0.005450711561844798,19.949953073695017,-0.4721761160129301
2021-01-08,4.4728,5.9,4.0,5.7,3037659.66,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,5.7,5.7,5.7,2.3188465553736886,8,0.0,0.5,1,20.0,5.485601206409131,16.04283360727094,3.8515246490565995,7.9276059942578945,1.895818986977102,3.3499995800131805,0.7813214677224817,1.2941625210277874,0.2959771736553452,0.4772747031084317,0.10786721829264531,20.0,5.485601206409131
2021-01-09,5.6999,7.487,5.5761,7.1877,4060100.24,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,7.1877,7.1877,7.1877,2.1682796524033323,9,0.0,0.5,1,20.0,5.220000000000002,20.0,4.187179571497717,10.273056302603468,2.069105164501311,4.425140742319659,0.8743498903834406,1.7331468908343157,0.33777641798825264,0.6443887640705728,0.12456869751130073,20.0,5.220000000000002
2021-01-10,7.2115,7.4969,6.15,6.5416,1865913.15,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,6.5416,6.5416,6.5416,1.911794143261906,10,0.0,0.5,1,20.0,-1.7977934527039263,20.0,-1.7977934527039263,12.064885522869549,-0.923441668003966,5.573418569102111,-0.39777445269178374,2.263097085860915,-0.15579200664580498,0.8571043887179224,-0.05792389505210254,20.0,-1.7977934527039263
2021-01-11,6.541,7.0,5.72,6.4713,2065598.3,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,6.4713,6.4713,6.4713,1.6103469565593616,11,0.0,0.5,1,19.389687593386935,-0.21493212669683182,20.0,-0.21493212669683182,13.604818783898219,-0.12965657518920848,6.7454610941375055,-0.0598953353014365,2.842333091532128,-0.02432061347927445,1.097152575273414,-0.009210963453416553,19.389687593386935,-0.21493212669683182
2021-01-12,6.4623,8.2356,6.4198,7.72,3138438.02,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,7.72,7.72,7.72,1.366121851658535,12,0.0,0.5,1,20.0,3.741427981682546,20.0,3.8591936705144247,14.450955866624888,2.625181526965788,7.379175283616662,1.3016020379598383,3.173068583929448,0.5484556938167243,1.2390468501227616,0.211706213704188,20.0,3.741427981682546
2021-01-13,7.7254,8.5,7.1356,8.4695,1712008.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,8.4695,8.4695,8.4695,1.1537025620058852,13,0.0,0.5,1,20.0,1.941709844559587,20.0,1.941709844559587,16.899185201962773,1.4029781634760832,8.858439147316851,0.7164108646464628,3.8795377174783376,0.30805892534392787,1.5310236743954169,0.12029347333769567,20.0,1.941709844559587
2021-01-14,8.4693,9.6004,8.21,9.3177,2550051.08,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,9.3177,9.3177,9.3177,1.1097985883056698,14,0.0,0.5,1,20.0,2.002951768109096,20.0,2.002951768109096,19.333577267667184,1.6924126439937202,10.373359783781385,0.8871513176402559,4.619178536580131,0.38852634653345813,1.8407988180171122,0.15332832878235925,20.0,2.002951768109096
2021-01-15,9.3192,9.89,8.57,9.3794,1991192.96,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,9.3794,9.3794,9.3794,1.0493289793707983,15,0.0,0.5,1,20.0,0.13243611620893603,20.0,0.13243611620893603,20.0,0.12802319428776077,12.241260576434904,0.06869037409009875,5.578106999145245,0.030587303273017466,2.2511841919542195,0.012189412309009318,20.0,0.13243611620893603
2021-01-16,9.3795,13.4991,9.1629,12.8421,3898717.61,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.8421,12.8421,12.8421,1.5696607512788412,16,0.0,0.5,1,20.0,7.383627950615179,20.0,7.383627950615179,16.507041741467674,7.383627950615179,9.03936075029338,4.519245687146422,4.113931590504908,2.0593333375205494,1.663223342632458,0.8310953260848111,20.0,7.383627950615179
2021-01-17,12.8222,14.69,12.3231,13.1746,3568856.68,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,13.1746,13.1746,13.1746,1.9524781607781894,17,0.0,0.5,1,20.0,0.5178280810770808,20.0,0.5178280810770808,19.789131880215578,0.42739048746217395,11.022126539539512,0.2340417415743951,5.075945393428365,0.10651546505967698,2.067026974583861,0.04306318759589869,20.0,0.5178280810770808
2021-01-18,13.1748,13.858,12.5737,12.7035,1317372.42,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,12.7035,12.7035,12.7035,3.0510859461535618,18,0.0,0.5,1,20.0,-0.7151640277503679,20.0,-0.7151640277503679,20.0,-0.7076237630569092,12.584912707466772,-0.3941314205195651,5.929845185240652,-0.1815066776102578,2.444408689937697,-0.07391316683060258,20.0,-0.7151640277503679
2021-01-19,12.6825,14.0,11.3433,11.7367,1846921.9,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,11.7367,11.7367,11.7367,4.715956112480489,19,0.0,0.5,1,14.975672576024397,-1.522100208603927,20.0,-1.522100208603927,20.0,-1.522100208603927,13.313466596906778,-0.9577749128648693,6.478469429076219,-0.4512909296721895,2.7149728091634002,-0.186031748843371,14.975672576024397,-1.522100208603927
