Date,capped_forecast,forecast*returns
02/01/2017,,
03/01/2017,-20.0,0.0024508302187387088
04/01/2017,-20.0,-0.042894785219682596
05/01/2017,-14.697260684057632,0.062908661360158
06/01/2017,-19.343911727884183,-0.013067000061823294
09/01/2017,-16.91676211139956,-0.01764866252800346
10/01/2017,-11.349373640612045,-0.025047661296100945
11/01/2017,-2.6536106991732953,-0.006655128374486326
12/01/2017,6.013718479799704,-0.017612940815814465
13/01/2017,0.2697468802241829,0.0002806252349190147
16/01/2017,1.2417556544837294,0.0024291588790487785
17/01/2017,5.971578551406546,-0.01748845457397925
18/01/2017,-0.6595896665808894,0.0015741033531180015
19/01/2017,-7.663650008644104,0.03478562845118543
20/01/2017,-17.015984537921145,-0.08807336873407855
23/01/2017,-5.790316055063651,0.013133187889251217
24/01/2017,-6.736177161552452,0.041387178431755184
25/01/2017,-15.552065375073708,0.031727136336387206
26/01/2017,-19.369675373879886,-0.05039499260998362
27/01/2017,-13.123104219037181,-0.01783801623842025
30/01/2017,-7.39977992113839,-0.002739475506067787
31/01/2017,-4.221761510127018,0.013540467435181268
01/02/2017,-8.308455817068076,-0.03907200309988024
02/02/2017,0.06329564041497455,4.677881905399375e-05
03/02/2017,3.433327699719758,0.014790629514455006
06/02/2017,10.755453722261764,0.012522435242537412
07/02/2017,13.32317572533023,0.06849961812509184
08/02/2017,19.432688299915743,0.0011833326208674257
09/02/2017,18.960772586239347,-0.036944816584037206
10/02/2017,12.865060758215023,-0.011773284813203699
13/02/2017,7.974256345932413,-0.016556223483249945
14/02/2017,1.9156027511842582,-0.0014066352352347007
15/02/2017,-1.2628193116887723,-0.004175887497317331
16/02/2017,3.881702224830607,0.013978297806702015
17/02/2017,10.710695767620692,0.00977074965117728
20/02/2017,12.795293305399102,-0.01321667190374369
21/02/2017,9.775886091595666,0.034487038094553564
22/02/2017,13.532593745782316,0.05331344890452888
23/02/2017,18.93418046511112,0.06515625975074887
24/02/2017,20.0,-0.01564286144034588
27/02/2017,20.0,-0.0036127167630062296
28/02/2017,16.31993614441027,-0.11007725674037669
01/03/2017,0.5842890680072131,-0.001133647618761298
02/03/2017,-6.1863615329535255,0.14656952784471658
03/03/2017,-20.0,-0.0211561197187482
06/03/2017,-20.0,-0.05221282943809413
07/03/2017,-17.99361635926532,0.08924298256300418
08/03/2017,-17.993242086033607,0.05717478793692791
09/03/2017,-18.130288005237603,0.11105495496676769
10/03/2017,-20.0,-0.02264008552921304
13/03/2017,-17.342929115175565,-0.04030959088268713
14/03/2017,-12.279270052986107,-0.040787246979709625
15/03/2017,-6.388971860259296,0.014766191444162564
16/03/2017,-5.958643146306385,-0.003730680657592405
17/03/2017,-4.503998826122659,0.001127267882898641
20/03/2017,-3.742581718790806,0.005153135424546228
21/03/2017,-4.3321528740342465,-0.017376396586750463
22/03/2017,-0.04480771001771708,4.754875594888393e-05
23/03/2017,0.07414164852298233,8.802670261429846e-05
24/03/2017,1.289080669758417,0.00032182765441468494
27/03/2017,1.7103218288986393,0.0036285375129509654
28/03/2017,3.8322560014169227,0.013124164388414596
29/03/2017,7.514079886657334,0.013522079845676008
30/03/2017,9.493370725084144,-0.0011760865615817063
31/03/2017,8.655322727641563,0.03592532664799816
03/04/2017,11.787156156200997,0.03199672224522534
04/04/2017,14.159061322078918,-0.011325158259214601
05/04/2017,12.018242485685922,-0.0007400395619283569
06/04/2017,9.778173484670175,0.027698502388991613
07/04/2017,11.263078609385213,0.009682720327380724
10/04/2017,11.30779315460919,0.01526298849017852
11/04/2017,11.56126999100183,0.002833470986091861
12/04/2017,10.448507674667152,0.0
13/04/2017,8.768318367306769,0.0
14/04/2017,7.15340336289585,0.012707424044348261
17/04/2017,8.2975933641224,0.007103235116652413
18/04/2017,8.795474293454486,-0.023106390189305385
19/04/2017,3.677589836176787,-0.011488948339664075
20/04/2017,-2.900832784676823,-0.0
21/04/2017,-4.294544475786888,0.03668069817711587
24/04/2017,-14.65987963555905,0.03361732547354809
25/04/2017,-18.630857867609976,-0.03356285738357114
26/04/2017,-14.753529893468652,-0.06769772506459018
27/04/2017,-5.152418563641737,-0.0
28/04/2017,-2.0294870493559016,0.002881192650773582
01/05/2017,-2.8927829636055185,0.0016092870980622925
02/05/2017,-3.549405674612538,-0.0
03/05/2017,-3.2626801663055316,0.01594110539539437
04/05/2017,-9.55928561557316,0.026140992360796263
05/05/2017,-13.808621747969266,-0.0
08/05/2017,-13.204675333566959,0.013989747019235381
09/05/2017,-12.860786364661482,-0.024872691827593895
10/05/2017,-8.006924455175774,0.008974136998329581
11/05/2017,-7.398576917103359,-0.02121521868761753
12/05/2017,-1.6010540630428327,0.0036821855005336433
15/05/2017,-3.5211637816887444,0.0006581204501317084
16/05/2017,-3.8962946603674737,-0.01408182267580482
17/05/2017,2.4800668843667393,0.007237249693606966
18/05/2017,8.465791037995901,-0.012054305322472564
19/05/2017,6.59275470550516,-0.012670514313122128
22/05/2017,1.9365281340496499,-0.0014434646629354
23/05/2017,-0.8530346850679317,0.0003711843597609562
24/05/2017,-2.27065295330263,-0.007201697799653891
25/05/2017,3.2603793358209288,0.009701705295356815
26/05/2017,9.354996809227199,0.028332705584531354
29/05/2017,14.73477857122975,0.004539924381079943
30/05/2017,14.901648775802924,-0.0009179848934777837
31/05/2017,12.873605817891637,-0.0031724016308249765
01/06/2017,10.154918256859052,0.025656374693813464
02/06/2017,12.612530445001608,0.13954486938965624
05/06/2017,20.0,0.05349869292966325
06/06/2017,20.0,0.008488449645303042
07/06/2017,20.0,-0.0036363636363634377
08/06/2017,20.0,-0.012123416378735374
09/06/2017,16.328059282805153,0.022778271577879802
12/06/2017,14.911229333152844,-0.015353779446612441
13/06/2017,10.942238362651745,0.035162713467564485
14/06/2017,13.147597476556387,-0.06913096702891337
15/06/2017,3.42605563887994,0.0029141976392437763
16/06/2017,1.8661178210206784,-0.0009062673810576532
19/06/2017,0.4413653386563387,0.0007237694590780966
20/06/2017,2.5832787071240504,0.0007831914586236285
21/06/2017,3.32338286569657,0.002417445256007806
22/06/2017,4.297723336100384,-0.0005206521698589907
23/06/2017,3.7922719604437893,0.001608160400018504
26/06/2017,3.9006915577990156,-0.03283251341492406
27/06/2017,-9.470377115630166,0.0173503092194759
28/06/2017,-14.253205615935409,0.1116188631899506
29/06/2017,-20.0,0.03699821175309648
30/06/2017,-20.0,0.02718230678939948
03/07/2017,-20.0,-0.024744819053510447
04/07/2017,-18.210868570871348,-0.009001356105467017
05/07/2017,-13.74759971212619,0.12140472789687183
06/07/2017,-19.908713956865146,0.0012404183150680208
07/07/2017,-19.64105704897402,-0.05507181551522323
10/07/2017,-13.161231172349249,0.020444313365772036
11/07/2017,-11.709117248137327,-0.05319345068853034
12/07/2017,-3.5617640470654592,0.005957603101893266
13/07/2017,-3.1869262553754174,0.00019776148032156352
14/07/2017,-2.754046394799095,-0.0023927423065154734
17/07/2017,-1.0661178293416047,-0.0021814166895010286
18/07/2017,2.4253663539209533,0.004652333207817974
19/07/2017,5.792090850023263,0.00035771312067899534
20/07/2017,6.04994558563544,0.02054881783548087
21/07/2017,10.17490460686309,0.003757350297956178
24/07/2017,10.576058805447358,-0.06116337687412626
25/07/2017,0.21408933394712337,0.00023846584226782378
26/07/2017,-0.7706598182148484,-0.0021436328235670795
27/07/2017,3.1669983392259153,-0.004880414133060825
28/07/2017,1.4808109763209363,-0.0002742581139006466
31/07/2017,0.5432425033042457,0.0028512264761260467
01/08/2017,7.9063736130016835,0.002913896908969208
02/08/2017,9.450474989694658,0.025532414315766406
03/08/2017,12.577155779675904,-0.013093181154592895
04/08/2017,10.159528837043394,0.010587383695810344
07/08/2017,9.817359884550633,-0.010220154197022034
08/08/2017,6.694515689941361,0.03159919745757982
09/08/2017,12.053885986116583,0.015444271245177891
10/08/2017,14.073773851980372,0.03687601460210264
11/08/2017,16.772223476600182,-0.03465756644003986
14/08/2017,11.749929686442199,-0.025045526128225686
15/08/2017,5.19104425887894,-0.0031681686047471663
16/08/2017,1.7112398016600077,0.0020900638798898004
17/08/2017,2.6685129249687307,0.0066733168602453085
18/08/2017,6.918321371198515,0.003367399061181391
21/08/2017,8.064288409249418,0.0
22/08/2017,7.318435456804889,0.018247132919544204
23/08/2017,10.634610396935084,-0.006451083043333045
24/08/2017,9.016305497023781,0.0010945439146616196
25/08/2017,7.629279039099595,0.008797493581530882
28/08/2017,8.525547917940868,0.024290782743890297
29/08/2017,13.025923632781174,-0.022834539403413515
30/08/2017,8.901843351544725,-0.003234289700208773
31/08/2017,5.897071084839434,-0.007858951045945146
01/09/2017,1.4465931680877646,-0.023691626554876874
04/09/2017,-17.5683550062133,-0.0520030241920477
05/09/2017,-16.84030473159385,0.00724804064935804
06/09/2017,-14.955244817613535,-0.0561155154010232
07/09/2017,-8.02897630756508,0.010824701480967992
08/09/2017,-6.6899614127221,0.0078000286476263775
11/09/2017,-6.803568856390529,0.03761879935339142
12/09/2017,-11.97278878817863,0.011094818794259612
13/09/2017,-12.972061197829987,0.012834094680019868
14/09/2017,-12.70828156446162,0.02910413579382844
15/09/2017,-13.65571496445404,0.02117953186372339
18/09/2017,-14.025816422787916,-0.013072402531492874
19/09/2017,-11.087675832827141,-0.015830687451425983
20/09/2017,-6.925495903946116,0.007727431581393466
21/09/2017,-6.370076012473901,0.0007906262892474955
22/09/2017,-5.555256240867382,-0.027927988797807106
25/09/2017,2.380461614881518,-0.0032341231104423564
26/09/2017,2.2693427741797207,-0.009683053083816718
27/09/2017,-3.914032417430397,0.00534770296754844
28/09/2017,-6.931028951979837,-0.009051716914898894
29/09/2017,-4.978918656860706,-0.0064938383823410295
02/10/2017,-1.893340717566949,0.0011743832759998044
03/10/2017,-1.7261316034163294,-0.0021426658433668687
04/10/2017,0.4417731615618113,-0.0002738489719574706
05/10/2017,0.004586898028603445,-1.7070703493130293e-06
06/10/2017,-0.7137927734254497,-0.0012401462928711962
09/10/2017,2.0329862869146966,0.0005037131533482658
10/10/2017,2.9329762723252917,-0.0039958804800071055
11/10/2017,0.4309121074957652,0.0005077099120934856
12/10/2017,1.765882386722928,0.006234456242998442
13/10/2017,7.903036585686951,0.021462387962611167
16/10/2017,13.035422334894449,0.0128380375082061
17/10/2017,14.488673595906368,-0.03920192093345679
18/10/2017,7.810470696835262,0.00481592717772597
19/10/2017,6.180049356301721,-0.031989410027689784
20/10/2017,-4.3041881662902215,-0.0063986940034050635
