Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,NAME,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,AssetClass,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret,capped_forecast,forecast*returns
1997-09-24,961.5,970.5,952.0,954.5,28694,6194.0,Future,CME,USD,0.25,12.5,50,48100.0,ES1 Index,12.089169794315549,11,0.001,,1,equity,8.62447487298453,-0.12878998477637427,15.215864549751538,-0.14193226725866537,12.631528596023792,-0.09954073388755888,7.127415016274467,-0.0517729827876131,3.2216647559263634,-0.022454054929659475,1.290215871790729,-0.008805690853622336,15.215864549751538,-0.14193226725866537
1997-09-25,953.75,957.5,945.5,946.5,12049,6132.0,Future,CME,USD,0.25,12.5,50,47725.0,ES1 Index,11.347414498002424,12,0.001,,1,equity,0.8533267541628856,-0.07228475535241047,10.90281314430357,-0.127529509060253,11.535108883950025,-0.105869281056249,7.198717384957562,-0.05973737048737073,3.4162250927122915,-0.027001904711797524,1.4016759677794943,-0.01081375272323286,10.90281314430357,-0.127529509060253
1997-09-26,946.25,956.5,946.25,953.25,23201,5666.0,Future,CME,USD,0.25,12.5,50,47325.0,ES1 Index,12.203988508939105,13,0.001,,1,equity,2.472676101926771,0.006085531527310611,9.86156673761653,0.07775381798631727,11.342991270911746,0.08226305860186253,7.548383634358537,0.05133792112885756,3.715494798075677,0.024362936477346043,1.5542398115790979,0.009996104366097847,9.86156673761653,0.07775381798631727
1997-09-29,953.25,964.5,950.25,961.75,26391,5722.0,Future,CME,USD,0.25,12.5,50,47662.5,ES1 Index,24.534602310335455,14,0.001,,1,equity,7.280814372873428,0.02204851493981411,10.921650084156072,0.08793424313636664,11.823414841184032,0.10114390328114449,8.082393495977186,0.06730790547290671,4.0752496860354315,0.03313055943733924,1.729392795516754,0.013858944031914492,10.921650084156072,0.08793424313636664
1997-09-30,961.0,965.25,952.75,954.5,29254,5864.0,Future,CME,USD,0.25,12.5,50,48087.5,ES1 Index,26.062160006617418,15,0.001,,1,equity,3.4144079597682992,-0.05488526561303111,9.212007557358211,-0.08233112878620431,11.361494279561892,-0.08912893953583026,8.290851559653618,-0.060927842834244815,4.333448736044264,-0.030720624095406348,1.874357237328912,-0.013036753592406075,9.212007557358211,-0.08233112878620431
1997-10-01,955.5,966.5,954.5,963.5,23665,5725.0,Future,CME,USD,0.25,12.5,50,47725.0,ES1 Index,27.479594702251383,16,0.001,,1,equity,6.9366729460580085,0.03219452240745358,10.069897559704128,0.08686020745544602,11.682272241628775,0.10712776167213851,8.703780343309415,0.07817460873429226,4.650297201624142,0.04086017666254381,2.0391102988236227,0.017673352683038313,10.069897559704128,0.08686020745544602
1997-10-02,963.25,969.5,961.0,969.0,22923,5132.0,Future,CME,USD,0.25,12.5,50,48175.0,ES1 Index,30.31786374140018,17,0.001,,1,equity,10.069780111191575,0.03959699138901874,11.639764419739874,0.057482549640242284,12.55132902724122,0.06668655664655851,9.4156763146103,0.04968426765770879,5.1139633133236035,0.026545547077252853,2.268221056651116,0.011639965379896288,11.639764419739874,0.057482549640242284
1997-10-03,969.25,985.5,961.75,975.5,8704,6276.0,Future,CME,USD,0.25,12.5,50,48450.0,ES1 Index,30.930788081065643,18,0.001,,1,equity,13.204788342450634,0.06754754460551553,13.646191392438038,0.07807891509629349,13.698194395387773,0.08419364156560069,10.235174102862201,0.06315985143959371,5.622315889167716,0.0343041914722426,2.516930671752973,0.015215105127174508,13.646191392438038,0.07807891509629349
1997-10-06,976.75,981.0,976.5,980.25,20863,6372.0,Future,CME,USD,0.25,12.5,50,48775.0,ES1 Index,30.429196830295165,19,0.001,,1,equity,15.04252711002872,0.06429804677256899,15.512235297927713,0.06644736967102126,15.02479098525373,0.0667005877786699,11.20647119436525,0.04983811070076461,6.219507655161507,0.0273767303675519,2.8084061904088893,0.012255684972656817,15.512235297927713,0.06644736967102126
1997-10-07,981.5,992.25,977.5,989.5,16119,7345.0,Future,CME,USD,0.25,12.5,50,49012.5,ES1 Index,29.31827109051361,20,0.001,,1,equity,18.49209869182933,0.1419468255728277,17.91907229903211,0.14637916501487375,16.44948852170805,0.1417794609677079,12.10422915946286,0.10574838923527424,6.74854776842075,0.0586895647133317,3.0660234356901053,0.026501155073993348,17.91907229903211,0.14637916501487375
1997-10-08,989.5,991.75,974.75,982.25,25479,7885.0,Future,CME,USD,0.25,12.5,50,49475.0,ES1 Index,20.5476980398497,21,0.001,,1,equity,12.531589249375,-0.13549036434134726,16.61577137164239,-0.1312918384719386,16.6879283005276,-0.12052429689983203,12.688590545044535,-0.08868687357868221,7.213572910449368,-0.04944615595861608,3.316002490110021,-0.022464547659174675,16.61577137164239,-0.1312918384719386
1997-10-09,982.25,983.25,969.25,978.0,6506,8003.0,Future,CME,USD,0.25,12.5,50,49112.5,ES1 Index,17.84419041534104,22,0.001,,1,equity,6.751436508494976,-0.05422168929482744,14.256156503257634,-0.0718931314120446,16.44434275297395,-0.07220534006336775,13.173976169099783,-0.054901002612817294,7.691517290710818,-0.03121169240968196,3.587633662765604,-0.014347681937355788,14.256156503257634,-0.0718931314120446
1997-10-10,978.75,981.0,964.0,976.75,3805,8061.0,Future,CME,USD,0.25,12.5,50,48900.0,ES1 Index,16.193499954903988,23,0.001,,1,equity,3.5361476066829893,-0.008629136641737008,12.148570060866653,-0.018221058925431695,16.0941219378016,-0.021017820492042552,13.63593502086614,-0.016837904101610297,8.192111477488513,-0.009830671383832932,3.8807542776716812,-0.004585421348115587,12.148570060866653,-0.018221058925431695
1997-10-13,976.75,981.75,974.0,976.25,11923,8576.0,Future,CME,USD,0.25,12.5,50,48837.5,ES1 Index,13.450267802068854,24,0.001,,1,equity,1.875368905305067,-0.0018101600238969418,10.400009295443624,-0.0062188738473844775,15.663457150580049,-0.008238608619298784,14.03422941333971,-0.006980258521046804,8.681285951565346,-0.00419355591373831,4.17825173997995,-0.0019865647697319363,10.400009295443624,-0.0062188738473844775
1997-10-14,976.25,981.5,968.5,977.5,9715,9618.0,Future,CME,USD,0.25,12.5,50,48812.5,ES1 Index,13.022349210007006,25,0.001,,1,equity,1.9816307618226747,0.002401240595780981,9.409041909914839,0.013316273105560762,15.360182798408601,0.02005564295848789,14.435776834213543,0.01796956390952472,9.177353440309451,0.011115603010966438,4.485277322559746,0.005349874186913804,9.409041909914839,0.013316273105560762
1997-10-15,975.75,976.75,968.0,973.5,12998,10107.0,Future,CME,USD,0.25,12.5,50,48875.0,ES1 Index,12.191853136202818,26,0.001,,1,equity,-0.9042405316613813,-0.008108974984440707,7.265483527804602,-0.038502473288654526,14.422549730703128,-0.06285496797302827,14.495605756395816,-0.059072232569672485,9.523562391585779,-0.03755438747952761,4.736119757702017,-0.0183540760002447,7.265483527804602,-0.038502473288654526
1997-10-16,973.5,981.25,955.25,959.75,13452,11013.0,Future,CME,USD,0.25,12.5,50,48675.0,ES1 Index,11.4647916408639,27,0.001,,1,equity,-9.901717345603496,0.012771758921770956,1.506880467798282,-0.10261982383904832,10.904369985164633,-0.20370832952970572,12.726997236090266,-0.20474019429937645,8.816270989961364,-0.1345135931014944,4.491978886044859,-0.06689434686019816,1.506880467798282,-0.10261982383904832
1997-10-17,959.0,960.0,935.5,948.75,11527,11763.0,Future,CME,USD,0.25,12.5,50,47987.5,ES1 Index,12.168303032231416,28,0.001,,1,equity,-17.0751462693054,0.11348673175476763,-4.283735976491121,-0.0172708363071436,7.438213609577758,-0.12497845255202994,11.198921040251156,-0.14586816316435805,8.326100259111746,-0.10104608584482919,4.370419972097788,-0.05148399869392378,-4.283735976491121,-0.0172708363071436
1997-10-20,948.5,963.0,945.0,962.25,10576,11917.0,Future,CME,USD,0.25,12.5,50,47437.5,ES1 Index,12.222034405122647,29,0.001,,1,equity,-7.9775688246828125,-0.24296650817983828,-3.3190691283193567,-0.06095434591054524,6.180049147839589,0.10584019365407026,10.18977167625122,0.15935223614586533,7.891231247977529,0.11847415388459333,4.2290030332373725,0.06218779406937528,-3.3190691283193567,-0.06095434591054524
1997-10-21,963.5,963.5,962.0,979.5,10172,12755.0,Future,CME,USD,0.25,12.5,50,48112.5,ES1 Index,12.449760883351674,30,0.001,,1,equity,4.764334345812928,-0.14301175601535754,1.5239653104460094,-0.059500070110167426,6.652393319077871,0.11078809851933734,9.602916389622859,0.18266932856880502,7.458886014161926,0.14146400522484973,4.036184168088869,0.07581221337837807,1.5239653104460094,-0.059500070110167426
1997-10-22,979.0,980.5,970.5,974.25,23820,12717.0,Future,CME,USD,0.25,12.5,50,48975.0,ES1 Index,12.089169794315549,31,0.001,,1,equity,4.524868368182686,-0.025536248407879266,2.6864915454089027,-0.008168267360736607,6.892176441028347,-0.03565601319566987,9.747712859076529,-0.05147045538082669,7.704065516895435,-0.0399787152367023,4.225734851809953,-0.02163345266203823,2.6864915454089027,-0.008168267360736607
1997-10-23,973.0,974.25,947.5,955.5,14850,13601.0,Future,CME,USD,0.25,12.5,50,48712.5,ES1 Index,11.347414498002424,32,0.001,,1,equity,-5.721917092820202,-0.08708368683954372,-1.2279628922840577,-0.05170307054289658,4.643223177058655,-0.1326438883954649,8.244267100500526,-0.18760032446259703,6.914832589092886,-0.1482691592935998,3.8909682613663974,-0.08132669075846725,-1.2279628922840577,-0.05170307054289658
1997-10-24,956.0,969.0,941.5,944.0,14950,13590.0,Future,CME,USD,0.25,12.5,50,47775.0,ES1 Index,12.203988508939105,33,0.001,,1,equity,-12.913599397820942,0.06886661074561208,-5.589997518405956,0.014779249880969828,2.307180656567304,-0.05588390009018791,7.151885464232661,-0.09922456478886037,6.554030797916921,-0.08322404476668574,3.811574829981692,-0.04683007326605294,-5.589997518405956,0.014779249880969828
1997-10-27,942.5,944.0,874.0,874.0,32252,14940.0,Future,CME,USD,0.25,12.5,50,47200.0,ES1 Index,24.534602310335455,34,0.001,,1,equity,-20.0,0.9575762265333329,-11.824997077818967,0.4145125278478994,-2.870188213403789,-0.1710833113979993,2.0316948702687974,-0.5303304899325069,2.8062880328644155,-0.48599804645570405,1.7930077893976564,-0.28263796408762554,-11.824997077818967,0.4145125278478994
1997-10-28,862.0,933.0,844.0,924.5,15742,14796.0,Future,CME,USD,0.25,12.5,50,43700.0,ES1 Index,26.062160006617418,35,0.001,,1,equity,-10.814864719861582,-1.1556064073226535,-8.931624592351,-0.6832521194849627,-3.031899919252306,-0.1658403944815689,1.2751233633916939,0.11739198049035948,2.2378950418117425,0.1621482215785502,1.503382143811174,0.10360056449036793,-8.931624592351,-0.6832521194849627
1997-10-29,924.0,942.0,916.25,924.25,30380,15354.0,Future,CME,USD,0.25,12.5,50,46225.0,ES1 Index,27.479594702251383,36,0.001,,1,equity,-6.832881072396438,0.002924517230898327,-8.06654625338313,0.0024152581374665646,-3.496813910551106,0.0008198755866015217,0.8773806290852717,-0.00034481432217191586,2.1156497801815384,-0.0006051636132536052,1.4968364127432263,-0.0004065392492729135,-8.06654625338313,0.0024152581374665646
1997-10-30,924.5,928.5,902.0,903.0,14343,15041.0,Future,CME,USD,0.25,12.5,50,46212.5,ES1 Index,30.31786374140018,37,0.001,,1,equity,-9.43875291691873,0.15709896974673968,-9.220489819010707,0.1854629244083217,-4.586227890930882,0.08039739853850249,0.17607343042071788,-0.02017239747694023,1.8218254797999138,-0.048642204845937405,1.4059466834152559,-0.034414686254577796,-9.220489819010707,0.1854629244083217
1997-10-31,902.0,926.25,889.75,924.0,25784,14863.0,Future,CME,USD,0.25,12.5,50,45150.0,ES1 Index,30.930788081065643,38,0.001,,1,equity,-4.043140905638809,-0.21950588178880806,-7.300125445633178,-0.21442999579094704,-4.472890105689883,-0.10665646257978814,-0.10089590510528695,0.004094730940016702,1.6681332883836644,0.04236803441395156,1.361762661485098,0.03269643449802927,-7.300125445633178,-0.21442999579094704
1997-11-03,923.75,948.0,921.25,945.75,22724,15073.0,Future,CME,USD,0.25,12.5,50,46200.0,ES1 Index,30.429196830295165,39,0.001,,1,equity,2.795330423448274,-0.09517133625286196,-3.7547612423083554,-0.17183736844428818,-3.442424420727159,-0.10528718592938892,-0.002477459601960467,-0.0023749847792640696,1.6440818272941142,0.0392661244830572,1.3604833377855472,0.03205447823300975,-3.7547612423083554,-0.17183736844428818
1997-11-04,946.0,946.75,936.25,942.0,22117,15299.0,Future,CME,USD,0.25,12.5,50,47287.5,ES1 Index,29.31827109051361,40,0.001,,1,equity,3.4091068659738712,-0.011083784391150929,-2.13863705338356,0.014888030302570746,-2.8761247939349244,0.013649581366880041,0.024552128663723746,9.823392553372159e-06,1.645166821680785,-0.006518960457153483,1.3902236577096605,-0.0053944620847959646,-2.13863705338356,0.014888030302570746
1997-11-05,941.5,956.0,938.25,947.0,19828,15517.0,Future,CME,USD,0.25,12.5,50,47100.0,ES1 Index,28.404259780607113,41,0.001,,1,equity,4.296280141591413,0.01809504705930967,-0.6310954388647461,-0.011351576716473483,-2.2042194312554213,-0.015266055169506285,0.12996921622915625,0.0001303191542660523,1.675332904339735,0.008732307970704985,1.430107752045856,0.007379106463427225,-0.6310954388647461,-0.011351576716473483
1997-11-06,946.5,947.5,937.25,942.25,13406,15339.0,Future,CME,USD,0.25,12.5,50,47350.0,ES1 Index,27.63239362834106,42,0.001,,1,equity,2.8257413997445306,-0.02154945160777108,-0.28122824400746227,0.0031654734261959286,-1.8790971293011927,0.0110560108748292,0.14584796740757977,-0.0006519047276541629,1.676493319347518,-0.008403200945737849,1.4603445280196459,-0.007173190942151866,-0.28122824400746227,0.0031654734261959286
1997-11-07,942.25,943.0,916.5,931.25,23383,15860.0,Future,CME,USD,0.25,12.5,50,47112.5,ES1 Index,26.983459236510544,43,0.001,,1,equity,-0.663686323587139,-0.03298822541490028,-1.2880445337975936,0.0032831103041465427,-2.093971748145911,0.021936925892611394,-0.027658375686126443,-0.0017026560270452372,1.5975237640255295,-0.019571691709018485,1.455587901177855,-0.017048330918775355,-1.2880445337975936,0.0032831103041465427
1997-11-10,930.0,940.5,922.75,926.25,16574,15564.0,Future,CME,USD,0.25,12.5,50,46562.5,ES1 Index,26.288164612315867,44,0.001,,1,equity,-2.781291063781123,0.0035634165024812925,-2.3693307984409397,0.006915675349248844,-2.482993658096301,0.011242801332327069,-0.27001157416208904,0.00014850134596577997,1.5006861873323678,-0.008577308800137094,1.4497633448233023,-0.00781523705330394,-2.3693307984409397,0.006915675349248844
1997-11-11,926.0,932.75,922.5,926.5,20725,15508.0,Future,CME,USD,0.25,12.5,50,46312.5,ES1 Index,25.21320599564747,45,0.001,,1,equity,-2.931132788179902,-0.0007506858471745846,-2.8625627374084,-0.0006394954921569628,-2.7578361502469066,-0.0006701737268817645,-0.4846015032276088,-7.287761785753258e-05,1.4112862664028134,0.0004050435053529696,1.4473826904699618,0.00039129914840045177,-2.8625627374084,-0.0006394954921569628
1997-11-12,926.5,929.5,905.5,908.25,28062,16443.0,Future,CME,USD,0.25,12.5,50,46325.0,ES1 Index,24.926391636175623,46,0.001,,1,equity,-7.237240262252134,0.057736830420165405,-5.075855973239685,0.05638615213999281,-3.728588496873131,0.05432327009390834,-0.9863275006383608,0.009545577370646374,1.1682113355962995,-0.027799216796385712,1.3621973828129732,-0.028510236482543787,-5.075855973239685,0.05638615213999281
1997-11-13,907.0,922.5,902.5,919.25,25268,16425.0,Future,CME,USD,0.25,12.5,50,45412.5,ES1 Index,24.63716971526871,47,0.001,,1,equity,-4.513465881999205,-0.08765168498185938,-4.812878418837479,-0.061474721393489404,-3.938601353321525,-0.045157691676966254,-1.2364684496425622,-0.01194561244923976,1.0325703495198848,0.014148444471851741,1.3291158504053504,0.01649784884221609,-4.812878418837479,-0.061474721393489404
1997-11-14,920.0,934.75,915.0,932.5,9785,16821.0,Future,CME,USD,0.25,12.5,50,45962.5,ES1 Index,24.431277811983595,48,0.001,,1,equity,0.38798859743920355,-0.06505675598203892,-2.8668099041481288,-0.06937246565090714,-3.3984118316396863,-0.05677070212837644,-1.2045817925648468,-0.017822362749811145,0.9877631555183006,0.014883390950381756,1.3219726666426197,0.01915777537978878,-2.8668099041481288,-0.06937246565090714
1997-11-17,932.0,954.5,932.0,950.0,20674,16590.0,Future,CME,USD,0.25,12.5,50,46625.0,ES1 Index,23.84042343318781,49,0.001,,1,equity,6.284255097676733,0.007281287351405969,0.4272624111722633,-0.05380072206176117,-2.0750590275663927,-0.0637771657412274,-0.8376306219869967,-0.02260609262186041,1.0524301600444983,0.018537110157179917,1.3421657009104206,0.024809138516081353,0.4272624111722633,-0.05380072206176117
1997-11-18,950.0,954.5,940.0,942.5,22133,16724.0,Future,CME,USD,0.25,12.5,50,47500.0,ES1 Index,21.41113827205993,50,0.001,,1,equity,4.993339028089404,-0.04961254024481647,1.28140244659427,-0.003373124298728405,-1.475686135071283,0.016382044954471573,-0.6736687098819294,0.00661287333147631,1.0843115167285557,-0.008308659158246065,1.373108350016748,-0.010596045007187565,1.28140244659427,-0.003373124298728405
1997-11-19,942.25,951.5,936.25,947.75,21385,16891.0,Future,CME,USD,0.25,12.5,50,47125.0,ES1 Index,19.372032879766213,51,0.001,,1,equity,5.449279983051055,0.02781435532887964,2.3708460803400557,0.007137785511532984,-0.7411141475551221,-0.008220002343898298,-0.42612099044667723,-0.003752531275204337,1.1555090678732753,0.006039931525543608,1.4213256732890498,0.007648614151286835,2.3708460803400557,0.007137785511532984
1997-11-20,948.0,965.5,947.0,963.0,9752,17424.0,Future,CME,USD,0.25,12.5,50,47387.5,ES1 Index,19.94505610816628,52,0.001,,1,equity,9.037908822917098,0.08768295409288128,4.759818732523357,0.03814867077307907,0.6117745972724694,-0.011925075969628659,0.0973302604867904,-0.006856602589619413,1.3093507419514976,0.018592997399174225,1.4798613056194003,0.022870183611351003,4.759818732523357,0.03814867077307907
1997-11-21,962.5,971.0,957.5,969.5,7706,17388.0,Future,CME,USD,0.25,12.5,50,48150.0,ES1 Index,21.575006861010216,53,0.001,,1,equity,10.698437852759653,0.06100353826475699,6.77323104380147,0.03212754076988758,1.9727566431565609,0.00412931971160025,0.6887974275208955,0.000656953990824648,1.5270027336165246,0.008837777593649752,1.582546978773098,0.009988679632945044,6.77323104380147,0.03212754076988758
1997-11-24,968.5,969.0,947.0,949.75,18384,16888.0,Future,CME,USD,0.25,12.5,50,48475.0,ES1 Index,16.9857283360258,54,0.001,,1,equity,3.7574361519200243,-0.2179413590428087,4.8457993566486754,-0.13797969377522326,1.87339394842842,-0.04018766756301398,0.7873769746828937,-0.014031716548259595,1.5350309411738787,-0.031107069612095247,1.5758963816425442,-0.03223857950569228,4.8457993566486754,-0.13797969377522326
1997-11-25,950.0,957.5,944.75,951.75,169,16756.0,Future,CME,USD,0.25,12.5,50,47487.5,ES1 Index,17.110342363304145,55,0.001,,1,equity,2.0591293592652407,0.007912474128812765,4.004502541271969,0.01020436821615919,1.9490302798143855,0.003945025424434618,0.9406864198675216,0.0016580720709299935,1.61616607024443,0.003232494743193163,1.6369251190131793,0.0033185498955357056,4.004502541271969,0.01020436821615919
1997-11-26,952.0,959.75,948.75,955.0,2108,17088.0,Future,CME,USD,0.25,12.5,50,47587.5,ES1 Index,17.25457128598578,56,0.001,,1,equity,2.296882348473805,0.007031437265681081,3.8269615973998143,0.013674424228141609,2.1697617886543337,0.006655475082108425,1.1454863045990353,0.003212220503881709,1.7195688393745623,0.005518822934903439,1.7066800450019124,0.005589710151607862,3.8269615973998143,0.013674424228141609
1997-11-28,954.75,962.25,953.75,955.0,12532,16750.0,Future,CME,USD,0.25,12.5,50,47750.0,ES1 Index,15.382465025579126,57,0.001,,1,equity,2.060295738411814,0.0,3.5941620430909316,0.0,2.3271603146696607,0.0,1.3312582109656605,0.0,1.823213301491222,0.0,1.7796442241791461,0.0,3.5941620430909316,0.0
1997-12-01,955.5,979.75,955.0,979.5,20505,16968.0,Future,CME,USD,0.25,12.5,50,47750.0,ES1 Index,16.98867172869233,58,0.001,,1,equity,8.86745828113994,0.05285575454564349,6.377102647629521,0.09220625136725442,3.590991675051018,0.05970201854388145,1.90124332720352,0.03415269755880496,1.981701778576923,0.04677353495972253,1.797172371731122,0.045655794232868224,6.377102647629521,0.09220625136725442
1997-12-02,980.0,982.0,972.0,975.0,22124,16908.0,Future,CME,USD,0.25,12.5,50,48975.0,ES1 Index,18.331666590902387,59,0.001,,1,equity,8.213753006063516,-0.04073870573264924,7.208826488416838,-0.02929756193397957,4.402597533393628,-0.016497664663327884,2.39553193771558,-0.008734655408285741,2.215901804073781,-0.00910429607309464,1.9182602134214843,-0.008256534632761705,7.208826488416838,-0.02929756193397957
1997-12-03,974.75,983.75,967.75,977.5,24283,17130.0,Future,CME,USD,0.25,12.5,50,48750.0,ES1 Index,19.627434478569352,60,0.001,,1,equity,7.734090085888347,0.021060905143752532,7.771538836883977,0.01848417048312003,5.143890521123094,0.011288711624086185,2.897418647993272,0.006142389583886081,2.468199780290322,0.00568179949762506,2.0512660238474405,0.004918615931849942,7.771538836883977,0.01848417048312003
1997-12-04,977.5,985.75,972.5,977.0,26187,17283.0,Future,CME,USD,0.25,12.5,50,48875.0,ES1 Index,20.705945624639625,61,0.001,,1,equity,6.42533745015319,-0.003956056309917038,7.740823527138445,-0.0039752116812703,5.654446209669164,-0.002631146046610095,3.3406329411114823,-0.0014820555744210079,2.7133472977350523,-0.0012625062814783376,2.186542761281591,-0.0010492409329142189,7.740823527138445,-0.0039752116812703
1997-12-05,976.25,989.0,963.0,986.5,22469,17976.0,Future,CME,USD,0.25,12.5,50,48850.0,ES1 Index,22.255672694961834,62,0.001,,1,equity,8.257893574315036,0.06247769270875724,8.753803695774819,0.0752690107551851,6.502937899366481,0.054981820871911474,3.910627348612957,0.03248312481121735,2.9980978677299004,0.026383622649419874,2.325226281809955,0.021261162980732128,8.753803695774819,0.0752690107551851
1997-12-08,986.5,989.75,980.5,984.5,19903,17805.0,Future,CME,USD,0.25,12.5,50,49325.0,ES1 Index,22.920256497141207,63,0.001,,1,equity,7.019098008781955,-0.01674180146845447,8.754241256890982,-0.017747194517536664,7.03939794832268,-0.01318385788011472,4.411408678738654,-0.00792828656586522,3.290124569448725,-0.006078252139341001,2.4850421750811704,-0.004714092816644688,8.754241256890982,-0.017747194517536664
1997-12-09,984.75,986.25,974.5,979.0,22891,17979.0,Future,CME,USD,0.25,12.5,50,49225.0,ES1 Index,22.61003430594029,64,0.001,,1,equity,3.8445579295074874,-0.039212838037888366,7.561019087615442,-0.048906375736821564,7.033056352136008,-0.03932624552135611,4.713025698789146,-0.024644741222003875,3.515181879432549,-0.01838058418686455,2.6202536829182375,-0.01388291717922454,7.561019087615442,-0.048906375736821564
