Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
3/2/2023,70.835,70.895,69.285,69.36,131834,130981,AD1 Curncy,Future,CME,USD,0.005,5,1000,69360,69.36,69.62,1.061031338,8570,0.002,,0.6485
6/2/2023,69.245,69.575,68.645,68.89,100231,126404,AD1 Curncy,Future,CME,USD,0.005,5,1000,68890,68.89,69.16,1.031477783,8571,0.002,,0.6485
7/2/2023,68.925,69.985,68.915,69.505,140171,123104,AD1 Curncy,Future,CME,USD,0.005,5,1000,69505,69.505,69.75,0.918711144,8572,0.002,,0.6485
8/2/2023,69.725,70.045,69.27,69.335,69514,122851,AD1 Curncy,Future,CME,USD,0.005,5,1000,69335,69.335,69.58,0.885461838,8573,0.002,,0.6485
9/2/2023,69.34,70.19,69.295,69.475,78940,125499,AD1 Curncy,Future,CME,USD,0.005,5,1000,69475,69.475,69.715,0.768075951,8574,0.002,,0.6485
10/2/2023,69.465,69.68,69.16,69.21,73913,126720,AD1 Curncy,Future,CME,USD,0.005,5,1000,69210,69.21,69.445,0.757721365,8575,0.002,,0.6485
13/02/2023,69.24,69.805,68.975,69.7,56170,126547,AD1 Curncy,Future,CME,USD,0.005,5,1000,69700,69.7,69.935,0.753696004,8576,0.002,,0.6485
14/02/2023,69.705,70.375,69.28,69.96,119406,125073,AD1 Curncy,Future,CME,USD,0.005,5,1000,69960,69.96,70.19,0.729764346,8577,0.002,,0.6485
15/02/2023,69.925,69.95,68.705,69.07,102564,126925,AD1 Curncy,Future,CME,USD,0.005,5,1000,69070,69.07,69.305,0.740384078,8578,0.002,,0.6485
16/02/2023,69.095,69.42,68.455,69.025,106497,123972,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.767552821,8579,0.002,,0.6485
17/02/2023,68.8,68.895,68.17,69.025,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.792255851,8580,0.002,,0.6485
20/02/2023,68.8,68.895,68.17,68.845,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,68845,68.845,69.085,0.823975475,8581,0.002,,0.6485
21/02/2023,68.785,69.26,68.52,68.585,108457,122486,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.82,0.866382469,8582,0.002,,0.6485
22/02/2023,68.625,68.695,67.985,68.01,80479,123615,AD1 Curncy,Future,CME,USD,0.005,5,1000,68010,68.01,68.25,0.942357726,8583,0.002,,0.6485
23/02/2023,68.105,68.455,67.855,68.09,68622,121929,AD1 Curncy,Future,CME,USD,0.005,5,1000,68090,68.09,68.325,0.999450891,8584,0.002,,0.6485
24/02/2023,68.12,68.275,67.215,67.29,85560,123428,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.525,1.114642132,8585,0.002,,0.6485
27/02/2023,67.305,67.48,67.015,67.385,70606,124385,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.615,1.193561722,8586,0.002,,0.6485
28/02/2023,67.41,67.61,67.065,67.375,78694,124421,AD1 Curncy,Future,CME,USD,0.005,5,1000,67375,67.375,67.605,1.246098679,8587,0.002,,0.6485
1/3/2023,67.35,67.86,66.975,67.54,93790,127970,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.775,1.24510709,8588,0.002,,0.6485
2/3/2023,67.59,67.675,67.08,67.305,77034,129452,AD1 Curncy,Future,CME,USD,0.005,5,1000,67305,67.305,67.545,1.23288618,8589,0.002,,0.6485
3/3/2023,67.315,67.78,67.3,67.715,66108,126384,AD1 Curncy,Future,CME,USD,0.005,5,1000,67715,67.715,67.955,1.179829507,8590,0.002,,0.6485
6/3/2023,67.595,67.71,67.16,67.22,78603,120126,AD1 Curncy,Future,CME,USD,0.005,5,1000,67220,67.22,67.46,1.172591219,8591,0.002,,0.6485
7/3/2023,67.295,67.49,65.81,65.865,179422,110107,AD1 Curncy,Future,CME,USD,0.005,5,1000,65865,65.865,66.125,1.251244381,8592,0.002,,0.6485
8/3/2023,66.145,66.54,65.95,66.155,205691,118416,AD1 Curncy,Future,CME,USD,0.005,5,1000,66155,65.9,66.155,1.213874925,8593,0.002,,0.6485
9/3/2023,66.145,66.62,66.015,66.125,112023,143073,AD1 Curncy,Future,CME,USD,0.005,5,1000,66125,65.875,66.125,1.19088563,8594,0.002,,0.6485
10/3/2023,66.12,66.655,65.895,66.085,154895,151663,AD1 Curncy,Future,CME,USD,0.005,5,1000,66085,65.835,66.085,1.241862278,8595,0.002,,0.6485
13/03/2023,66.225,67.405,66.225,66.975,153922,149902,AD1 Curncy,Future,CME,USD,0.005,5,1000,66975,66.655,66.975,1.250863435,8596,0.002,,0.6485
14/03/2023,66.92,67.235,66.545,67.085,121699,149096,AD1 Curncy,Future,CME,USD,0.005,5,1000,67085,67.085,67.285,1.225734474,8597,0.002,,0.6485
15/03/2023,67.035,67.345,66.13,66.47,137101,152656,AD1 Curncy,Future,CME,USD,0.005,5,1000,66470,66.47,66.65,1.223609517,8598,0.002,,0.6485
16/03/2023,66.385,66.92,66.33,66.72,133978,148996,AD1 Curncy,Future,CME,USD,0.005,5,1000,66720,66.72,66.945,1.192326053,8599,0.002,,0.6485
17/03/2023,66.785,67.48,66.725,67.35,105470,147663,AD1 Curncy,Future,CME,USD,0.005,5,1000,67350,67.35,67.535,1.152398116,8600,0.002,,0.6485
20/03/2023,67.35,67.525,66.88,67.385,84375,147323,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.595,1.069930177,8601,0.002,,0.6485
21/03/2023,67.405,67.48,66.72,66.87,71020,150494,AD1 Curncy,Future,CME,USD,0.005,5,1000,66870,66.87,67.11,0.951378517,8602,0.002,,0.6485
22/03/2023,66.92,67.815,66.835,67.505,97376,148241,AD1 Curncy,Future,CME,USD,0.005,5,1000,67505,67.505,67.73,0.887829751,8603,0.002,,0.6485
23/03/2023,67.08,67.775,66.9,66.985,87270,149931,AD1 Curncy,Future,CME,USD,0.005,5,1000,66985,66.985,67.185,0.819546013,8604,0.002,,0.6485
24/03/2023,67.08,67.145,66.455,66.685,98895,153886,AD1 Curncy,Future,CME,USD,0.005,5,1000,66685,66.685,66.89,0.741682322,8605,0.002,,0.6485
27/03/2023,66.625,66.855,66.545,66.69,60246,151576,AD1 Curncy,Future,CME,USD,0.005,5,1000,66690,66.69,66.91,0.661596113,8606,0.002,,0.6485
28/03/2023,66.705,67.315,66.695,67.225,63350,149956,AD1 Curncy,Future,CME,USD,0.005,5,1000,67225,67.225,67.445,0.585862399,8607,0.002,,0.6485
29/03/2023,67.275,67.335,66.815,66.995,76374,152515,AD1 Curncy,Future,CME,USD,0.005,5,1000,66995,66.995,67.21,0.550230103,8608,0.002,,0.6485
30/03/2023,67.05,67.375,66.81,67.28,62269,152641,AD1 Curncy,Future,CME,USD,0.005,5,1000,67280,67.28,67.5,0.505633431,8609,0.002,,0.6485
31/03/2023,67.31,67.57,66.89,67.01,79959,152935,AD1 Curncy,Future,CME,USD,0.005,5,1000,67010,67.01,67.24,0.501360649,8610,0.002,,0.6485
3/4/2023,67.005,68.095,66.7,68.04,116415,153834,AD1 Curncy,Future,CME,USD,0.005,5,1000,68040,68.04,68.27,0.540112411,8611,0.002,,0.6485
4/4/2023,68.035,68.125,67.4,67.6,100855,150010,AD1 Curncy,Future,CME,USD,0.005,5,1000,67600,67.6,67.815,0.548667856,8612,0.002,,0.6485
5/4/2023,67.72,67.985,66.95,67.415,89443,153400,AD1 Curncy,Future,CME,USD,0.005,5,1000,67415,67.415,67.635,0.544046337,8613,0.002,,0.6485
6/4/2023,67.4,67.435,66.71,66.98,56885,154939,AD1 Curncy,Future,CME,USD,0.005,5,1000,66980,66.98,67.2,0.540079238,8614,0.002,,0.6485
7/4/2023,66.9,67.1,66.6,66.845,21225,153720,AD1 Curncy,Future,CME,USD,0.005,5,1000,66845,66.845,67.07,0.518141953,8615,0.002,,0.6485
10/4/2023,66.84,66.985,66.37,66.585,39258,155884,AD1 Curncy,Future,CME,USD,0.005,5,1000,66585,66.585,66.83,0.519529034,8616,0.002,,0.6485
11/4/2023,66.595,66.985,66.59,66.7,55839,157971,AD1 Curncy,Future,CME,USD,0.005,5,1000,66700,66.7,66.94,0.473917451,8617,0.002,,0.6485
12/4/2023,66.72,67.42,66.665,67.165,66262,159996,AD1 Curncy,Future,CME,USD,0.005,5,1000,67165,67.165,67.395,0.445483539,8618,0.002,,0.6485
13/04/2023,67.1,68.14,67.03,68.06,80009,161590,AD1 Curncy,Future,CME,USD,0.005,5,1000,68060,68.06,68.29,0.456743181,8619,0.002,,0.6485
14/04/2023,68.015,68.235,67.115,67.225,97761,159358,AD1 Curncy,Future,CME,USD,0.005,5,1000,67225,67.225,67.465,0.408894037,8620,0.002,,0.6485
17/04/2023,67.235,67.36,66.98,67.18,56870,158985,AD1 Curncy,Future,CME,USD,0.005,5,1000,67180,67.18,67.43,0.408049221,8621,0.002,,0.6485
18/04/2023,67.205,67.65,67.14,67.44,57075,158715,AD1 Curncy,Future,CME,USD,0.005,5,1000,67440,67.44,67.685,0.412856614,8622,0.002,,0.6485
19/04/2023,67.445,67.58,67.07,67.315,55792,158237,AD1 Curncy,Future,CME,USD,0.005,5,1000,67315,67.315,67.555,0.39,8623,0.002,,0.6485
20/04/2023,67.31,67.875,67.125,67.58,73820,159379,AD1 Curncy,Future,CME,USD,0.005,5,1000,67580,67.58,67.82,0.386566941,8624,0.002,,0.6485
21/04/2023,67.58,67.61,66.925,67,80493,168131,AD1 Curncy,Future,CME,USD,0.005,5,1000,67000,67,67.24,0.387411065,8625,0.002,,0.6485
24/04/2023,67.085,67.125,66.805,67.07,55265,169000,AD1 Curncy,Future,CME,USD,0.005,5,1000,67070,67.07,67.305,0.385937927,8626,0.002,,0.6485
25/04/2023,67.105,67.22,66.285,66.325,65286,177637,AD1 Curncy,Future,CME,USD,0.005,5,1000,66325,66.325,66.555,0.418100865,8627,0.002,,0.6485
26/04/2023,66.4,66.57,66.055,66.07,90428,183030,AD1 Curncy,Future,CME,USD,0.005,5,1000,66070,66.07,66.315,0.464158109,8628,0.002,,0.6485
27/04/2023,66.175,66.49,66.095,66.445,64667,181992,AD1 Curncy,Future,CME,USD,0.005,5,1000,66445,66.445,66.685,0.481890807,8629,0.002,,0.6485
28/04/2023,66.435,66.555,65.82,66.285,79243,182244,AD1 Curncy,Future,CME,USD,0.005,5,1000,66285,66.285,66.535,0.501682586,8630,0.002,,0.6485
1/5/2023,66.3,66.82,66.215,66.435,57532,176802,AD1 Curncy,Future,CME,USD,0.005,5,1000,66435,66.435,66.685,0.512025553,8631,0.002,,0.6485
2/5/2023,66.435,67.3,66.34,66.745,103808,179496,AD1 Curncy,Future,CME,USD,0.005,5,1000,66745,66.745,66.955,0.51421607,8632,0.002,,0.6485
3/5/2023,66.735,67.145,66.605,66.975,66201,180877,AD1 Curncy,Future,CME,USD,0.005,5,1000,66975,66.975,67.195,0.514290936,8633,0.002,,0.6485
4/5/2023,66.82,67.165,66.505,67.065,92792,183377,AD1 Curncy,Future,CME,USD,0.005,5,1000,67065,67.065,67.275,0.511741471,8634,0.002,,0.6485
5/5/2023,67.035,67.675,66.99,67.66,94253,173747,AD1 Curncy,Future,CME,USD,0.005,5,1000,67660,67.66,67.88,0.527369415,8635,0.002,,0.6485
8/5/2023,67.63,68.145,67.51,67.975,86197,167324,AD1 Curncy,Future,CME,USD,0.005,5,1000,67975,67.975,68.195,0.522412911,8636,0.002,,0.6485
9/5/2023,67.92,67.975,67.57,67.745,77473,163809,AD1 Curncy,Future,CME,USD,0.005,5,1000,67745,67.745,67.97,0.529580258,8637,0.002,,0.6485
10/5/2023,67.715,68.28,67.495,67.81,99917,162889,AD1 Curncy,Future,CME,USD,0.005,5,1000,67810,67.81,68.03,0.546502287,8638,0.002,,0.6485
11/5/2023,67.88,68.055,66.975,67.085,107702,163483,AD1 Curncy,Future,CME,USD,0.005,5,1000,67085,67.085,67.305,0.546207607,8639,0.002,,0.6485
12/5/2023,67.11,67.15,66.445,66.49,90850,168085,AD1 Curncy,Future,CME,USD,0.005,5,1000,66490,66.49,66.71,0.556849546,8640,0.002,,0.6485
15/05/2023,66.555,67.175,66.495,67.09,72281,165798,AD1 Curncy,Future,CME,USD,0.005,5,1000,67090,67.09,67.3,0.548097315,8641,0.002,,0.6485
16/05/2023,67.09,67.185,66.595,66.67,63387,165797,AD1 Curncy,Future,CME,USD,0.005,5,1000,66670,66.67,66.88,0.548990133,8642,0.002,,0.6485
17/05/2023,66.635,66.815,66.365,66.68,69113,169544,AD1 Curncy,Future,CME,USD,0.005,5,1000,66680,66.68,66.89,0.55426543,8643,0.002,,0.6485
18/05/2023,66.69,66.75,66.115,66.21,74266,175045,AD1 Curncy,Future,CME,USD,0.005,5,1000,66210,66.21,66.425,0.538005731,8644,0.002,,0.6485
19/05/2023,66.29,66.825,66.24,66.585,75489,174914,AD1 Curncy,Future,CME,USD,0.005,5,1000,66585,66.585,66.8,0.541217917,8645,0.002,,0.6485
22/05/2023,66.58,66.74,66.34,66.585,47724,176686,AD1 Curncy,Future,CME,USD,0.005,5,1000,66585,66.585,66.805,0.544087003,8646,0.002,,0.6485
23/05/2023,66.58,66.68,66.14,66.175,63552,178383,AD1 Curncy,Future,CME,USD,0.005,5,1000,66175,66.175,66.395,0.553746859,8647,0.002,,0.6485
24/05/2023,66.165,66.21,65.355,65.415,104720,192583,AD1 Curncy,Future,CME,USD,0.005,5,1000,65415,65.415,65.64,0.61854985,8648,0.002,,0.6485
25/05/2023,65.505,65.505,65.04,65.09,87286,199850,AD1 Curncy,Future,CME,USD,0.005,5,1000,65090,65.09,65.325,0.685688644,8649,0.002,,0.6485
26/05/2023,65.11,65.49,64.96,65.09,84398,200771,AD1 Curncy,Future,CME,USD,0.005,5,1000,65090,65.09,65.325,0.754644894,8650,0.002,,0.6485
29/05/2023,65.11,65.49,64.96,65.25,84398,200771,AD1 Curncy,Future,CME,USD,0.005,5,1000,65250,65.25,65.49,0.797102827,8651,0.002,,0.6485
30/05/2023,65.26,65.64,65.07,65.16,99209,202340,AD1 Curncy,Future,CME,USD,0.005,5,1000,65160,65.16,65.39,0.843968206,8652,0.002,,0.6485
31/05/2023,65.23,65.445,64.63,64.975,100098,205748,AD1 Curncy,Future,CME,USD,0.005,5,1000,64975,64.975,65.185,0.894718438,8653,0.002,,0.6485
1/6/2023,65.075,65.855,64.88,65.77,89904,206002,AD1 Curncy,Future,CME,USD,0.005,5,1000,65770,65.77,65.975,0.905548084,8654,0.002,,0.6485
2/6/2023,65.765,66.42,65.75,66.155,105206,200109,AD1 Curncy,Future,CME,USD,0.005,5,1000,66155,66.155,66.365,0.906851145,8655,0.002,,0.6485
5/6/2023,66.06,66.405,65.83,66.2,76286,195481,AD1 Curncy,Future,CME,USD,0.005,5,1000,66200,66.2,66.415,0.908072593,8656,0.002,,0.6485
6/6/2023,66.195,66.895,66.13,66.765,113617,190620,AD1 Curncy,Future,CME,USD,0.005,5,1000,66765,66.765,66.955,0.908374097,8657,0.002,,0.6485
7/6/2023,66.735,67.2,66.445,66.575,92641,179558,AD1 Curncy,Future,CME,USD,0.005,5,1000,66575,66.575,66.76,0.901814929,8658,0.002,,0.6485
8/6/2023,66.56,67.195,66.54,67.165,67270,174110,AD1 Curncy,Future,CME,USD,0.005,5,1000,67165,67.165,67.34,0.905053497,8659,0.002,,0.6485
9/6/2023,67.17,67.525,66.945,67.41,97817,159355,AD1 Curncy,Future,CME,USD,0.005,5,1000,67410,67.41,67.585,0.892009062,8660,0.002,,0.6485
12/6/2023,67.44,67.75,67.335,67.535,96926,127008,AD1 Curncy,Future,CME,USD,0.005,5,1000,67535,67.535,67.715,0.863626173,8661,0.002,,0.6485
13/06/2023,67.51,68.085,67.395,67.64,122151,95608,AD1 Curncy,Future,CME,USD,0.005,5,1000,67640,67.64,67.805,0.856977489,8662,0.002,,0.6485
14/06/2023,67.84,68.52,67.71,68.205,174925,145112,AD1 Curncy,Future,CME,USD,0.005,5,1000,68205,68.06,68.205,0.887481549,8663,0.002,,0.6485
15/06/2023,68.105,69.085,67.79,69.065,126882,149558,AD1 Curncy,Future,CME,USD,0.005,5,1000,69065,68.92,69.065,1.028427197,8664,0.002,,0.6485
16/06/2023,68.975,69.15,68.715,69.065,108789,148740,AD1 Curncy,Future,CME,USD,0.005,5,1000,69065,68.92,69.065,1.151287323,8665,0.002,,0.6485
19/06/2023,68.975,69.15,68.715,68.95,108789,148740,AD1 Curncy,Future,CME,USD,0.005,5,1000,68950,68.635,68.95,1.242071455,8666,0.002,,0.6485
20/06/2023,68.965,68.985,67.695,68.03,147662,148842,AD1 Curncy,Future,CME,USD,0.005,5,1000,68030,68.03,68.17,1.272155716,8667,0.002,,0.6485
21/06/2023,68.045,68.215,67.58,68.19,79010,145224,AD1 Curncy,Future,CME,USD,0.005,5,1000,68190,68.19,68.335,1.306075929,8668,0.002,,0.6485
22/06/2023,68.13,68.225,67.605,67.74,70504,144176,AD1 Curncy,Future,CME,USD,0.005,5,1000,67740,67.74,67.87,1.314551191,8669,0.002,,0.6485
23/06/2023,67.72,67.825,66.78,66.92,97478,141108,AD1 Curncy,Future,CME,USD,0.005,5,1000,66920,66.92,67.05,1.313641948,8670,0.002,,0.6485
26/06/2023,66.9,67.09,66.825,66.97,67639,139807,AD1 Curncy,Future,CME,USD,0.005,5,1000,66970,66.97,67.11,1.312725758,8671,0.002,,0.6485
27/06/2023,66.9,67.355,66.85,67.045,86197,135188,AD1 Curncy,Future,CME,USD,0.005,5,1000,67045,67.045,67.19,1.305315256,8672,0.002,,0.6485
28/06/2023,67.005,67.04,66.12,66.225,104133,134985,AD1 Curncy,Future,CME,USD,0.005,5,1000,66225,66.225,66.375,1.276789692,8673,0.002,,0.6485
29/06/2023,66.155,66.54,66.095,66.335,105234,141686,AD1 Curncy,Future,CME,USD,0.005,5,1000,66335,66.335,66.485,1.225382661,8674,0.002,,0.6485
30/06/2023,66.3,66.85,66.17,66.78,88885,145339,AD1 Curncy,Future,CME,USD,0.005,5,1000,66780,66.78,66.935,1.161906192,8675,0.002,,0.6485
3/7/2023,66.77,67.065,66.515,66.78,83768,152433,AD1 Curncy,Future,CME,USD,0.005,5,1000,66780,66.78,66.935,1.102191,8676,0.002,,0.6485
4/7/2023,66.77,67.065,66.515,66.875,83768,152433,AD1 Curncy,Future,CME,USD,0.005,5,1000,66875,66.875,67.035,1.026819442,8677,0.002,,0.6485
5/7/2023,66.87,67.205,66.565,66.7,115238,154272,AD1 Curncy,Future,CME,USD,0.005,5,1000,66700,66.7,66.87,0.925845919,8678,0.002,,0.6485
6/7/2023,66.69,67.05,66.135,66.405,94071,158076,AD1 Curncy,Future,CME,USD,0.005,5,1000,66405,66.405,66.57,0.891819302,8679,0.002,,0.6485
7/7/2023,66.405,67.16,66.345,67.095,92729,148817,AD1 Curncy,Future,CME,USD,0.005,5,1000,67095,67.095,67.255,0.862219423,8680,0.002,,0.6485
10/7/2023,67.06,67.11,66.38,66.915,72967,150728,AD1 Curncy,Future,CME,USD,0.005,5,1000,66915,66.915,67.085,0.835425889,8681,0.002,,0.6485
11/7/2023,66.9,67.095,66.65,66.94,68558,150510,AD1 Curncy,Future,CME,USD,0.005,5,1000,66940,66.94,67.12,0.831171462,8682,0.002,,0.6485
12/7/2023,67.005,68.11,66.97,68.075,127044,150906,AD1 Curncy,Future,CME,USD,0.005,5,1000,68075,68.075,68.255,0.827614645,8683,0.002,,0.6485
13/07/2023,68.03,69.09,67.995,69.06,107674,152876,AD1 Curncy,Future,CME,USD,0.005,5,1000,69060,69.06,69.245,0.889454421,8684,0.002,,0.6485
14/07/2023,69.02,69.095,68.445,68.54,98820,148514,AD1 Curncy,Future,CME,USD,0.005,5,1000,68540,68.54,68.73,0.914221983,8685,0.002,,0.6485
17/07/2023,68.51,68.535,68.01,68.365,65703,146553,AD1 Curncy,Future,CME,USD,0.005,5,1000,68365,68.365,68.555,0.929609595,8686,0.002,,0.6485
18/07/2023,68.3,68.51,68.025,68.27,85352,147076,AD1 Curncy,Future,CME,USD,0.005,5,1000,68270,68.27,68.46,0.940446171,8687,0.002,,0.6485
19/07/2023,68.26,68.34,67.64,67.895,81515,146248,AD1 Curncy,Future,CME,USD,0.005,5,1000,67895,67.895,68.085,0.933904974,8688,0.002,,0.6485
20/07/2023,67.855,68.595,67.785,67.935,85984,145766,AD1 Curncy,Future,CME,USD,0.005,5,1000,67935,67.935,68.105,0.884533775,8689,0.002,,0.6485
21/07/2023,67.91,67.995,67.34,67.43,64109,144251,AD1 Curncy,Future,CME,USD,0.005,5,1000,67430,67.43,67.6,0.824237678,8690,0.002,,0.6485
24/07/2023,67.43,67.675,67.265,67.54,87880,145916,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.715,0.763971367,8691,0.002,,0.6485
25/07/2023,67.525,68.075,67.37,67.97,71963,145055,AD1 Curncy,Future,CME,USD,0.005,5,1000,67970,67.97,68.15,0.762008694,8692,0.002,,0.6485
26/07/2023,68.04,68.06,67.41,67.91,88445,140357,AD1 Curncy,Future,CME,USD,0.005,5,1000,67910,67.91,68.11,0.751901091,8693,0.002,,0.6485
27/07/2023,67.705,68.33,67.095,67.15,114687,137879,AD1 Curncy,Future,CME,USD,0.005,5,1000,67150,67.15,67.35,0.749667982,8694,0.002,,0.6485
28/07/2023,67.21,67.245,66.335,66.625,116261,144542,AD1 Curncy,Future,CME,USD,0.005,5,1000,66625,66.625,66.825,0.759225043,8695,0.002,,0.6485
31/07/2023,66.605,67.51,66.595,67.29,75699,146193,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.49,0.755182097,8696,0.002,,0.6485
1/8/2023,67.29,67.34,66.13,66.19,97713,159438,AD1 Curncy,Future,CME,USD,0.005,5,1000,66190,66.19,66.4,0.788931081,8697,0.002,,0.6485
2/8/2023,66.315,66.405,65.38,65.555,107398,170110,AD1 Curncy,Future,CME,USD,0.005,5,1000,65555,65.555,65.765,0.837952614,8698,0.002,,0.6485
3/8/2023,65.49,65.775,65.235,65.57,90474,182543,AD1 Curncy,Future,CME,USD,0.005,5,1000,65570,65.57,65.78,0.887361867,8699,0.002,,0.6485
4/8/2023,65.61,66.19,65.545,65.82,91661,176188,AD1 Curncy,Future,CME,USD,0.005,5,1000,65820,65.82,66.025,0.929422984,8700,0.002,,0.6485
7/8/2023,65.8,66.025,65.64,65.83,50478,175613,AD1 Curncy,Future,CME,USD,0.005,5,1000,65830,65.83,66.035,0.967484927,8701,0.002,,0.6485
8/8/2023,65.825,65.855,65.055,65.47,73069,179839,AD1 Curncy,Future,CME,USD,0.005,5,1000,65470,65.47,65.68,1.026063351,8702,0.002,,0.6485
9/8/2023,65.53,65.8,65.29,65.47,57301,178658,AD1 Curncy,Future,CME,USD,0.005,5,1000,65470,65.47,65.675,1.076385851,8703,0.002,,0.6485
10/8/2023,65.385,66.255,65.215,65.455,85399,181466,AD1 Curncy,Future,CME,USD,0.005,5,1000,65455,65.455,65.66,1.11764999,8704,0.002,,0.6485
