Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
03/08/2017,162.86,163.48,162.71,163.3,567058,1592209,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163300,163.3,160.42,0.718198441,154,0.002,,1.1308,
04/08/2017,163.48,163.51,162.89,163.13,490006,1596832,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163130,163.13,160.26,0.768976593,155,0.002,,1.1308,
07/08/2017,163.09,163.38,162.84,163.3,324000,1604331,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163300,163.3,160.42,0.823878025,156,0.002,,1.1308,
08/08/2017,163.32,163.42,163.03,163.13,343112,1601908,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163130,163.13,160.25,0.861373516,157,0.002,,1.1308,
09/08/2017,163.28,163.99,163.25,163.9,609012,1606475,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163900,163.9,161.02,0.947795688,158,0.002,,1.1308,
10/08/2017,163.78,164.3,163.64,164.11,467221,1597073,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164110,164.11,161.23,0.983742344,159,0.002,,1.1308,
11/08/2017,164.34,164.64,164.19,164.54,551027,1613264,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164540,164.54,161.65,1.031898251,160,0.002,,1.1308,
14/08/2017,164.43,164.44,163.86,164.2,392761,1608339,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164200,164.2,161.31,1.057435262,161,0.002,,1.1308,
15/08/2017,163.94,164.08,163.45,163.85,522924,1606503,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163850,163.85,160.97,1.028142014,162,0.002,,1.1308,
16/08/2017,163.8,164.02,163.36,163.75,532766,1594489,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163750,163.75,160.88,1.025608275,163,0.002,,1.1308,
17/08/2017,163.98,164.33,163.71,163.95,482661,1586280,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163950,163.95,161.08,1.006733497,164,0.002,,1.1308,
18/08/2017,164.18,164.48,164,164.36,500843,1590822,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164360,164.36,161.49,0.995368106,165,0.002,,1.1308,
21/08/2017,164.09,164.57,164.05,164.44,376485,1594322,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164440,164.44,161.58,0.981729257,166,0.002,,1.1308,
22/08/2017,164.39,164.47,164.12,164.44,468241,1594270,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164440,164.44,161.59,0.974834687,167,0.002,,1.1308,
23/08/2017,164.35,164.89,164.22,164.85,615176,1611327,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164850,164.85,162,0.99805227,168,0.002,,1.1308,
24/08/2017,164.87,164.9,164.66,164.75,420389,1605294,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164750,164.75,161.89,1.001296326,169,0.002,,1.1308,
25/08/2017,164.69,164.8,164.36,164.77,454029,1574506,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164770,164.77,161.91,1.021149189,170,0.002,,1.1308,
28/08/2017,164.86,164.98,164.58,164.96,298546,1534448,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164960,164.96,162.08,1.044695011,171,0.002,,1.1308,
29/08/2017,165.03,165.69,165,165.43,788843,1512233,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165430,165.43,162.55,1.026387191,172,0.002,,1.1308,
30/08/2017,165.26,165.31,164.92,165.14,676228,1474850,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165140,165.14,162.27,0.982111331,173,0.002,,1.1308,
31/08/2017,165.13,165.29,164.85,165.08,706070,1383000,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165080,165.08,162.21,0.951802325,174,0.002,,1.1308,
01/09/2017,165.15,165.21,164.52,164.86,959778,1227496,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164860,164.86,161.99,0.873379452,175,0.002,,1.1308,
04/09/2017,162.12,162.28,162.02,162.16,931545,1046113,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162160,165.04,162.16,0.852869079,176,0.002,,1.1308,
05/09/2017,162.15,162.93,161.96,162.64,1385310,1486287,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162640,165.52,162.64,0.863428244,177,0.002,,1.1308,
06/09/2017,162.79,162.84,162.24,162.57,999423,1667630,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162570,165.48,162.57,0.882189889,178,0.002,,1.1308,
07/09/2017,162.3,163.24,162.22,163.18,880299,1695491,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163180,165.37,163.18,0.886836513,179,0.002,,1.1308,
08/09/2017,163.4,163.43,162.82,162.96,625183,1697534,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,162.96,162.51,0.894876714,180,0.002,,1.1308,
11/09/2017,162.85,162.89,162.64,162.77,459138,1701763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162770,162.77,162.32,0.919395997,181,0.002,,1.1308,
12/09/2017,162.67,162.7,161.73,161.87,757283,1701307,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161870,161.87,161.42,1.001729005,182,0.002,,1.1308,
13/09/2017,161.96,162.07,161.62,161.72,619964,1711512,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161720,161.72,161.26,1.099230792,183,0.002,,1.1308,
14/09/2017,161.71,162.05,161.37,161.56,733985,1705997,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161560,161.56,161.1,1.192689538,184,0.002,,1.1308,
15/09/2017,161.77,161.82,161.07,161.19,676738,1719423,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161190,161.19,160.71,1.289415242,185,0.002,,1.1308,
18/09/2017,161.26,161.42,160.86,160.94,553595,1708259,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160940,160.94,160.45,1.393001196,186,0.002,,1.1308,
19/09/2017,161.01,161.37,160.92,161.09,633450,1698278,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161090,161.09,160.61,1.47343284,187,0.002,,1.1308,
20/09/2017,161.07,161.41,160.76,161.32,530232,1686731,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161320,161.32,160.84,1.529643205,188,0.002,,1.1308,
21/09/2017,160.92,161.2,160.66,161.14,729118,1681196,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161140,161.14,160.65,1.583706833,189,0.002,,1.1308,
22/09/2017,161.19,161.26,160.88,161.12,511178,1666281,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161120,161.12,160.64,1.617678378,190,0.002,,1.1308,
25/09/2017,161.3,161.98,161.12,161.93,806358,1673239,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,161.47,1.60748323,191,0.002,,1.1308,
26/09/2017,161.93,161.95,161.62,161.71,566003,1671369,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161710,161.71,161.24,1.596691058,192,0.002,,1.1308,
27/09/2017,161.67,161.68,160.65,161.02,1051494,1679297,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,160.49,1.582314023,193,0.002,,1.1308,
28/09/2017,160.56,160.96,160.24,160.8,767971,1676111,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160800,160.8,160.27,1.567810363,194,0.002,,1.1308,
29/09/2017,160.94,161.31,160.79,161.01,739820,1680639,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161010,161.01,160.5,1.526495769,195,0.002,,1.1308,
02/10/2017,160.81,161.37,160.66,161.22,712863,1697876,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161220,161.22,160.71,1.447047339,196,0.002,,1.1308,
03/10/2017,161.09,161.21,160.65,161.12,535001,1703363,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161120,161.12,160.61,1.302853023,197,0.002,,1.1308,
04/10/2017,161.23,161.82,161.16,161.32,958419,1704143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161320,161.32,160.83,1.143918703,198,0.002,,1.1308,
05/10/2017,161.25,161.66,161.05,161.22,759204,1711371,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161220,161.22,160.72,0.944419045,199,0.002,,1.1308,
06/10/2017,161.27,161.3,160.59,161.16,842245,1708732,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,160.66,0.699371623,200,0.002,,1.1308,
09/10/2017,161.07,161.49,161.07,161.44,362385,1715851,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,160.94,0.691399065,201,0.002,,1.1308,
10/10/2017,161.4,161.68,161.13,161.48,756460,1714359,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161480,161.48,161,0.656810982,202,0.002,,1.1308,
11/10/2017,161.25,161.4,161.11,161.26,568499,1727321,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161260,161.26,160.77,0.623838922,203,0.002,,1.1308,
12/10/2017,161.25,161.57,161.16,161.45,587521,1739929,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.45,160.97,0.516700429,204,0.002,,1.1308,
13/10/2017,161.48,162.15,161.42,162.02,721425,1776457,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.55,0.427425627,205,0.002,,1.1308,
16/10/2017,162.04,162.55,161.9,162.46,604027,1777120,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,162.02,0.388614205,206,0.002,,1.1308,
17/10/2017,162.4,162.78,162.35,162.62,668789,1782418,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162620,162.62,162.19,0.451631487,207,0.002,,1.1308,
18/10/2017,162.66,162.77,162.13,162.18,720826,1815324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,161.74,0.47350924,208,0.002,,1.1308,
19/10/2017,162.14,162.56,162.04,162.28,719268,1815675,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,161.83,0.502667882,209,0.002,,1.1308,
20/10/2017,162.02,162.04,161.35,161.44,859420,1807716,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,160.93,0.499549797,210,0.002,,1.1308,
23/10/2017,161.46,161.78,161.46,161.68,585680,1807487,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161680,161.68,161.2,0.488641655,211,0.002,,1.1308,
24/10/2017,161.68,161.71,161.01,161.11,701234,1798739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161110,161.11,160.61,0.487959015,212,0.002,,1.1308,
25/10/2017,161.11,161.31,160.76,161.04,801864,1784195,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161040,161.04,160.54,0.495428434,213,0.002,,1.1308,
26/10/2017,161.21,162,160.95,161.61,954973,1809117,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,161.13,0.490518433,214,0.002,,1.1308,
27/10/2017,161.76,162.48,161.63,162.38,898797,1824893,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,161.92,0.513198142,215,0.002,,1.1308,
30/10/2017,162.5,162.75,162.25,162.71,585568,1821536,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162710,162.71,162.28,0.558446357,216,0.002,,1.1308,
31/10/2017,162.77,162.83,162.44,162.75,626142,1830890,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162750,162.75,162.33,0.604616407,217,0.002,,1.1308,
01/11/2017,162.61,162.79,162.37,162.63,590441,1847624,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,162.22,0.622287983,218,0.002,,1.1308,
02/11/2017,162.53,162.7,162.24,162.69,776426,1837167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162690,162.69,162.28,0.623754225,219,0.002,,1.1308,
03/11/2017,162.65,162.99,162.61,162.74,570318,1817224,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162740,162.74,162.33,0.631700615,220,0.002,,1.1308,
06/11/2017,162.83,163.24,162.79,163.14,560851,1846885,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163140,163.14,162.75,0.668758302,221,0.002,,1.1308,
07/11/2017,163.1,163.39,162.95,163.28,725914,1865930,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163280,163.28,162.92,0.700261142,222,0.002,,1.1308,
08/11/2017,163.35,163.63,163.22,163.4,690800,1872004,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,163.05,0.738194419,223,0.002,,1.1308,
09/11/2017,163.27,163.4,162.48,162.58,940680,1871242,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162580,162.58,162.18,0.721579979,224,0.002,,1.1308,
10/11/2017,162.54,162.56,162.13,162.19,689669,1838273,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162190,162.19,161.78,0.692021676,225,0.002,,1.1308,
13/11/2017,162.24,162.55,162.02,162.08,502931,1831422,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162080,162.08,161.66,0.675043208,226,0.002,,1.1308,
14/11/2017,162.02,162.47,161.91,162.39,627841,1824484,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162390,162.39,161.98,0.658483612,227,0.002,,1.1308,
15/11/2017,162.53,163.08,162.49,162.64,783768,1819675,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162640,162.64,162.26,0.62973857,228,0.002,,1.1308,
16/11/2017,162.68,162.82,162.38,162.7,551299,1818419,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162700,162.7,162.33,0.608745157,229,0.002,,1.1308,
17/11/2017,162.75,162.94,162.5,162.86,435196,1821492,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162860,162.86,162.48,0.612962207,230,0.002,,1.1308,
20/11/2017,163.08,163.16,162.83,162.96,447223,1819001,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162960,162.96,162.6,0.623636646,231,0.002,,1.1308,
21/11/2017,162.93,163.27,162.87,163.08,663045,1810013,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163080,163.08,162.75,0.636943744,232,0.002,,1.1308,
22/11/2017,163.22,163.3,162.61,162.98,721523,1795544,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,162.65,0.644352905,233,0.002,,1.1308,
23/11/2017,163.01,163.11,162.89,163.06,254615,1800550,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163060,163.06,162.74,0.654402526,234,0.002,,1.1308,
24/11/2017,162.98,163.03,162.67,162.86,522320,1770678,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162860,162.86,162.55,0.620696383,235,0.002,,1.1308,
27/11/2017,162.85,163.21,162.76,163.11,639560,1752372,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163110,163.11,162.81,0.603643935,236,0.002,,1.1308,
28/11/2017,163.16,163.32,162.97,163.17,656547,1739827,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163170,163.17,162.87,0.527780889,237,0.002,,1.1308,
29/11/2017,163.05,163.1,162.4,162.48,950505,1644506,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162480,162.48,162.15,0.405650917,238,0.002,,1.1308,
30/11/2017,162.52,162.88,162.24,162.72,935095,1608515,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162720,162.72,162.41,0.330790971,239,0.002,,1.1308,
01/12/2017,162.73,163.92,162.59,163.8,1403692,1533036,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163800,163.8,163.55,0.377315076,240,0.002,,1.1308,
04/12/2017,163.04,163.09,162.79,162.97,1647886,1176568,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162970,163.28,162.97,0.377165746,241,0.002,,1.1308,
05/12/2017,162.9,163.35,162.79,163.16,1644006,1710808,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163160,163.48,163.16,0.381507099,242,0.002,,1.1308,
06/12/2017,163.36,163.66,163.22,163.52,1025206,1816017,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163520,163.78,163.52,0.399586036,243,0.002,,1.1308,
07/12/2017,163.37,163.67,163.22,163.65,604388,1819742,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163650,163.67,163.65,0.423722787,244,0.002,,1.1308,
08/12/2017,163.37,163.67,163.22,160.74,604388,1821562,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160740,163.48,160.74,0.610743536,245,0.002,,1.1308,
11/12/2017,163.47,163.78,163.37,163.64,442503,1821957,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163640,163.64,160.92,0.628204584,246,0.002,,1.1308,
12/12/2017,163.58,163.64,163.18,163.27,473178,1814810,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163270,163.27,160.55,0.627942938,247,0.002,,1.1308,
13/12/2017,163.37,163.48,162.91,163.27,591064,1808904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163270,163.27,160.54,0.623986645,248,0.002,,1.1308,
14/12/2017,163.31,163.52,162.9,163.23,628323,1831334,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163230,163.23,160.5,0.624715402,249,0.002,,1.1308,
15/12/2017,163.48,163.69,163.37,163.47,449991,1836655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163470,163.47,160.74,0.616395977,250,0.002,,1.1308,
18/12/2017,163.46,163.57,163.27,163.4,385839,1844233,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163400,163.4,160.66,0.59470665,251,0.002,,1.1308,
19/12/2017,163.3,163.37,162.15,162.38,617133,1811262,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,159.64,0.59514088,252,0.002,,1.1308,
20/12/2017,162.36,162.48,161.58,161.74,680826,1788973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161740,161.74,159.01,0.643391534,253,0.002,,1.1308,
21/12/2017,161.78,161.83,161.5,161.71,395268,1780326,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161710,161.71,158.98,0.689443737,254,0.002,,1.1308,
22/12/2017,161.63,161.86,161.58,161.71,202340,1754933,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161710,161.71,158.98,0.731344196,255,0.002,,1.1308,
25/12/2017,161.63,161.86,161.58,161.71,202340,1754933,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161710,161.71,158.98,0.76770068,256,0.002,,1.1308,
26/12/2017,161.63,161.86,161.58,161.77,202340,1754933,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161770,161.77,159.04,0.794396626,257,0.002,,1.1308,
27/12/2017,161.63,162.37,161.63,162.29,248658,1758177,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162290,162.29,159.56,0.799159559,258,0.002,,1.1308,
28/12/2017,162.27,162.28,161.67,161.79,267091,1750212,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161790,161.79,159.06,0.818964183,259,0.002,,1.1308,
29/12/2017,161.76,161.86,161.46,161.79,250042,1741420,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161790,161.79,159.06,0.838120318,260,0.002,,1.1308,
01/01/2018,161.76,161.86,161.46,161.68,250042,1741420,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161680,161.68,158.95,0.854733292,261,0.002,,1.1308,
02/01/2018,161.78,161.78,161.18,161.28,485599,1773437,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161280,161.28,158.56,0.885469367,262,0.002,,1.1308,
03/01/2018,161.26,161.82,161.2,161.58,605530,1760657,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161580,161.58,158.86,0.90551974,263,0.002,,1.1308,
04/01/2018,161.44,161.75,161.26,161.59,640608,1757396,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161590,161.59,158.87,0.921661001,264,0.002,,1.1308,
05/01/2018,161.7,161.87,161.5,161.59,467090,1753236,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161590,161.59,158.87,0.891845091,265,0.002,,1.1308,
08/01/2018,161.64,162.04,161.39,161.8,454686,1762954,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161800,161.8,159.08,0.889041994,266,0.002,,1.1308,
09/01/2018,161.67,162,161.2,161.3,724367,1784324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,161.3,158.58,0.892799903,267,0.002,,1.1308,
10/01/2018,161,161.37,160.91,161.07,870619,1788341,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161070,161.07,158.35,0.880364508,268,0.002,,1.1308,
11/01/2018,161.38,161.55,160.27,160.31,1055863,1780825,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160310,160.31,157.6,0.894665114,269,0.002,,1.1308,
12/01/2018,160.42,160.65,160.11,160.38,781171,1761954,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160380,160.38,157.68,0.918445244,270,0.002,,1.1308,
15/01/2018,160.59,160.76,160.3,160.34,328101,1742475,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160340,160.34,157.65,0.908510686,271,0.002,,1.1308,
16/01/2018,160.46,160.97,160.41,160.77,632567,1734172,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160770,160.77,158.05,0.883869334,272,0.002,,1.1308,
17/01/2018,160.78,160.97,160.65,160.82,514175,1740965,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160820,160.82,158.11,0.844171191,273,0.002,,1.1308,
18/01/2018,160.62,160.7,160.3,160.58,613314,1752180,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160580,160.58,157.87,0.804249132,274,0.002,,1.1308,
19/01/2018,160.42,160.85,160.31,160.66,530114,1737393,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160660,160.66,157.97,0.716936073,275,0.002,,1.1308,
22/01/2018,160.55,160.82,160.38,160.74,432972,1721960,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160740,160.74,158.05,0.602419566,276,0.002,,1.1308,
23/01/2018,160.7,161.13,160.68,160.8,605821,1723776,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160800,160.8,158.11,0.570263097,277,0.002,,1.1308,
24/01/2018,160.85,160.85,160.32,160.4,675757,1706440,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160400,160.4,157.71,0.587166075,278,0.002,,1.1308,
25/01/2018,160.57,160.75,159.66,160.05,1010414,1729088,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160050,160.05,157.36,0.622079845,279,0.002,,1.1308,
26/01/2018,160.15,160.36,159.74,159.79,751023,1727080,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159790,159.79,157.1,0.667202618,280,0.002,,1.1308,
29/01/2018,159.59,159.64,158.66,158.71,1017774,1759536,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158710,158.71,156.05,0.804026948,281,0.002,,1.1308,
30/01/2018,158.74,159.18,158.73,158.91,840357,1750029,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158910,158.91,156.25,0.882864278,282,0.002,,1.1308,
31/01/2018,158.96,159.33,158.5,158.82,917380,1738398,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158820,158.82,156.16,0.917619202,283,0.002,,1.1308,
01/02/2018,158.55,158.81,158.15,158.6,1077614,1755314,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158600,158.6,155.95,0.979715435,284,0.002,,1.1308,
02/02/2018,158.17,158.36,157.71,157.87,1033697,1749478,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,155.22,1.085081717,285,0.002,,1.1308,
05/02/2018,157.67,159.3,157.62,158.09,871668,1732665,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158090,158.09,155.44,1.146847127,286,0.002,,1.1308,
06/02/2018,158.96,159.24,158.48,158.86,1274011,1703860,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158860,158.86,156.21,1.160447184,287,0.002,,1.1308,
07/02/2018,158.68,158.92,157.92,158.23,928913,1712584,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,155.58,1.184872426,288,0.002,,1.1308,
08/02/2018,157.92,158.23,157.26,157.74,1156905,1716179,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157740,157.74,155.09,1.224972517,289,0.002,,1.1308,
09/02/2018,158.05,158.65,157.7,158.04,920806,1706267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,155.39,1.225358859,290,0.002,,1.1308,
12/02/2018,157.75,158.17,157.54,157.97,637061,1705892,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157970,157.97,155.32,1.197111106,291,0.002,,1.1308,
13/02/2018,158.03,158.44,157.95,158.11,664396,1692302,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158110,158.11,155.46,1.177542922,292,0.002,,1.1308,
14/02/2018,158.25,158.38,157.65,157.98,782147,1687089,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157980,157.98,155.33,1.164304227,293,0.002,,1.1308,
15/02/2018,157.65,158.01,157.42,157.88,720047,1697647,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,155.23,1.181500035,294,0.002,,1.1308,
16/02/2018,157.76,158.78,157.65,158.61,575895,1703251,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158610,158.61,155.96,1.16358684,295,0.002,,1.1308,
19/02/2018,158.49,158.53,158.17,158.27,338583,1701348,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158270,158.27,155.61,1.150796825,296,0.002,,1.1308,
20/02/2018,158.17,158.55,157.9,158.39,614787,1692344,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158390,158.39,155.73,1.103678395,297,0.002,,1.1308,
21/02/2018,158.41,158.85,158.17,158.51,675671,1678394,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158510,158.51,155.85,1.039511424,298,0.002,,1.1308,
22/02/2018,158.24,158.85,158.18,158.76,630339,1673712,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158760,158.76,156.11,0.979258563,299,0.002,,1.1308,
23/02/2018,158.68,159.66,158.68,159.48,777959,1652651,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159480,159.48,156.81,0.913701629,300,0.002,,1.1308,
26/02/2018,159.65,159.67,159.25,159.56,678750,1627772,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,156.89,0.835611154,301,0.002,,1.1308,
27/02/2018,159.45,159.51,159.05,159.2,813659,1520471,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159200,159.2,156.53,0.724986896,302,0.002,,1.1308,
28/02/2018,159.24,159.52,159.03,159.44,701486,1490612,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159440,159.44,156.77,0.651403101,303,0.002,,1.1308,
01/03/2018,159.45,160.09,159.44,159.7,959073,1394661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,157.03,0.622855789,304,0.002,,1.1308,
02/03/2018,159.9,160.21,159.58,159.77,912660,1237296,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159770,159.77,157.09,0.621302395,305,0.002,,1.1308,
05/03/2018,157.35,157.69,156.72,157.19,1503345,1191336,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157190,159.88,157.19,0.683397883,306,0.002,,1.1308,
06/03/2018,156.82,157.05,156.24,156.57,1616680,1518433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156570,159.25,156.57,0.785907543,307,0.002,,1.1308,
07/03/2018,156.75,156.99,156.59,156.81,936499,1646141,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156810,159.43,156.81,0.848464888,308,0.002,,1.1308,
