Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
29/06/1998,109.6406,109.6406,109.4844,109.5469,25469,236864,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109547,109.5469,109.5625,0.2771730446201393,1171,0.004,,1
30/06/1998,109.5469,109.7188,109.4219,109.6875,57493,240533,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109688,109.6875,109.7031,0.2704100369142847,1172,0.004,,1
01/07/1998,109.6563,109.9531,109.625,109.8125,57801,244115,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109813,109.8125,109.8438,0.27534093822745076,1173,0.004,,1
02/07/1998,109.8281,110.0938,109.6406,109.8125,44597,241696,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109813,109.8125,109.8438,0.27432024308089115,1174,0.004,,1
03/07/1998,109.8281,110.0938,109.6406,109.8594,44597,241696,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109859,109.8594,109.8906,0.27756593048129263,1175,0.004,,1
06/07/1998,109.9219,109.9844,109.8438,109.9688,23933,248906,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109969,109.9688,110,0.2889419559310588,1176,0.004,,1
07/07/1998,109.9688,109.9844,109.8125,109.8594,47986,254926,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109859,109.8594,109.8906,0.28904811577069006,1177,0.004,,1
08/07/1998,109.8594,109.9531,109.7969,109.8594,23393,253940,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109859,109.8594,109.8906,0.28379590424089174,1178,0.004,,1
09/07/1998,109.8594,110.0313,109.7969,110.0156,46229,262125,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110016,110.0156,110.0625,0.27512022825888216,1179,0.004,,1
10/07/1998,110,110.0625,109.9375,110,26339,263066,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110000,110,110.0469,0.2613734519747571,1180,0.004,,1
13/07/1998,110.1094,110.1406,109.7031,109.7813,51285,260619,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109781,109.7813,109.8125,0.23426405862584435,1181,0.004,,1
14/07/1998,109.75,109.875,109.6563,109.7031,42660,259731,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109703,109.7031,109.75,0.19751623924082926,1182,0.004,,1
