Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-01-16,163.58,1.1308,1.007686558983374,0.754192062,0.46,1.6358000000000001,1000.0,1635.8000000000002,752.4680000000001,850.8908144000001,-0.9355644228784386,124995.33545000004,146.89938278172585,-13.743383627338417,-14,-14.0,-3.0,163.41,-576.708000000054,-2114.596000000198,-2691.304000000252,9996935.532000003,-14,-11,-3
2017-01-17,163.9,1.1308,0.982893233877102,0.688355044,0.42,1.639,1000.0,1639.0,688.38,778.420104,-0.9502548814427532,124961.69415000005,160.5324599247504,-15.254675367350723,-15,-15.0,-1.0,163.58,-361.8559999999923,-5065.983999999892,-5427.839999999885,9991507.692000004,-15,-14,-1
2017-01-18,163.42,1.1308,0.9624513862352625,0.661785967,0.4,1.6341999999999999,1000.0,1634.1999999999998,653.68,739.181344,-1.0207197055734947,124893.84615000006,168.9623894917998,-17.2463240455064,-17,-17.0,-2.0,163.9,1085.5680000000411,8141.7600000003085,9227.32800000035,10000735.020000003,-17,-15,-2
2017-01-19,163.03,1.1308,0.9404591098531844,0.548840292,0.34,1.6303,1000.0,1630.3000000000002,554.3020000000001,626.8047016000002,-1.1407612701089538,125009.18775000004,199.43881631854055,-22.751207741256465,-23,-23.0,-6.0,163.42,2646.0719999999073,7497.203999999738,10143.275999999645,10010878.296000004,-23,-17,-6
2017-01-20,162.29,1.1308,0.9307279453536815,0.539440142,0.33,1.6229,1000.0,1622.9,535.557,605.6078556,-1.3365065592227858,125135.97870000005,206.62872441775514,-27.616064550816713,-28,-28.0,-5.0,163.03,4183.960000000052,19246.21600000024,23430.17600000029,10034308.472000005,-28,-23,-5
2017-01-23,163.13,1.1308,0.9260510141394203,0.539948454,0.33,1.6313,1000.0,1631.3,538.3290000000001,608.7424332,-1.404438720518681,125428.85590000007,206.0458562756227,-28.93787787559116,-29,-29.0,-1.0,162.29,-949.8720000000039,-26596.416000000107,-27546.28800000011,10006762.184000004,-29,-28,-1
2017-01-24,162.76,1.1308,0.9047736289619289,0.551983393,0.34,1.6276,1000.0,1627.6,553.384,625.7666272,-1.5429068559569383,125084.52730000006,199.89005783145103,-30.84117406657747,-31,-31.0,-2.0,163.13,836.7920000000103,12133.484000000148,12970.276000000158,10019732.460000005,-31,-29,-2
2017-01-25,161.76,1.1308,0.9101757506000404,0.647763589,0.4,1.6176,1000.0,1617.6,647.04,731.672832,-1.7605598045105681,125246.65575000006,171.17849709909697,-30.136998138919903,-30,-30.0,1.0,162.76,-1130.8,35054.8,33924.0,10053656.460000005,-30,-31,1
2017-01-26,161.43,1.1308,0.888553278974313,0.757355707,0.47,1.6143,1000.0,1614.3000000000002,758.721,857.9617068,-2.0609619134256376,125670.70575000007,146.47589135268393,-30.188123331295326,-30,-30.0,0.0,161.76,-0.0,11194.919999999462,11194.919999999462,10064851.380000005,-30,-30,0
2017-01-27,161.85,1.1308,0.8697039343263345,0.812758062,0.5,1.6185,1000.0,1618.5,809.25,915.0999,-2.2892934185637976,125810.64225000006,137.48295923756527,-31.473883374723307,-31,-31.0,-1.0,161.43,-474.9359999999859,-14248.079999999576,-14723.015999999561,10050128.364000006,-31,-30,-1
2017-01-30,162.07,1.1308,0.8474169443220856,0.842975484,0.52,1.6207,1000.0,1620.7,842.764,952.9975312,-2.4905897522155134,125626.60455000008,131.82259180861988,-32.83159962690373,-33,-33.0,-2.0,161.85,-497.55199999999746,-7712.0559999999605,-8209.607999999958,10041918.756000007,-33,-31,-2
2017-01-31,162.13,1.1308,0.8243136655907327,0.846005319,0.52,1.6213,1000.0,1621.3,843.076,953.3503408,-2.683428310546261,125523.98445000009,131.66616623293714,-35.331671801055364,-35,-35.0,-2.0,162.07,-135.69600000000514,-2238.984000000085,-2374.6800000000903,10039544.076000007,-35,-33,-2
2017-02-01,161.61,1.1308,0.8107896663761521,0.875672503,0.54,1.6161,1000.0,1616.1000000000001,872.6940000000002,986.8423752000002,-2.917962680266407,125494.30095000009,127.16752351110435,-37.10700877473034,-37,-37.0,-2.0,162.13,1176.031999999959,20580.55999999928,21756.59199999924,10061300.668000005,-37,-35,-2
2017-02-02,162.37,1.1308,0.8081258917945339,0.82122226,0.51,1.6237000000000001,1000.0,1623.7,828.087,936.4007796,-2.988514898703867,125766.25835000008,134.30815211807422,-40.138191362225015,-40,-40.0,-3.0,161.61,-2578.2239999999692,-31798.095999999623,-34376.31999999959,10026924.348000005,-40,-37,-3
2017-02-03,162.49,1.1308,0.7864762499567789,0.785932143,0.48,1.6249000000000002,1000.0,1624.9000000000003,779.9520000000001,881.9697216000002,-3.1075638981698273,125336.55435000006,142.10981542838493,-44.16153320008265,-44,-44.0,-4.0,162.37,-542.7840000000206,-5427.840000000206,-5970.624000000226,10020953.724000005,-44,-40,-4
2017-02-06,163.19,1.1308,0.7820463664126712,0.716438413,0.44,1.6319,1000.0,1631.8999999999999,718.036,811.9551088,-3.049459227892229,125261.92155000007,154.2719790692942,-47.04461101780559,-47,-47.0,-3.0,162.49,-2374.6799999999616,-34828.63999999943,-37203.319999999396,9983750.404000005,-47,-44,-3
2017-02-07,163.38,1.1308,0.761898024187925,0.721030975,0.44,1.6338,1000.0,1633.8,718.872,812.9004576,-3.025487052256438,124796.88005000007,153.52049427853598,-46.44742676957192,-46,-46.0,1.0,163.19,214.85199999999745,-10098.043999999878,-9883.19199999988,9973867.212000005,-46,-47,1
2017-02-08,164.22,1.1308,0.7663232853566199,0.770075105,0.47,1.6422,1000.0,1642.2,771.834,872.7898872,-2.7779852843500046,124673.34015000006,142.84462042744906,-39.68202534960155,-40,-40.0,6.0,163.38,5699.232000000023,-43694.11200000018,-37994.88000000016,9935872.332000004,-40,-46,6
2017-02-09,164.23,1.1308,0.745327757012141,0.80645996,0.49,1.6422999999999999,1000.0,1642.3,804.727,909.9852916,-2.6332205228685375,124198.40415000006,136.4839688030844,-35.939238769483104,-36,-36.0,4.0,164.22,45.231999999958866,-452.3199999995886,-407.08799999962974,9935465.244000005,-36,-40,4
2017-02-10,163.91,1.1308,0.7287117712942961,0.831093657,0.51,1.6391,1000.0,1639.1,835.9409999999999,945.2820827999999,-2.532259631474607,124193.31555000006,131.38228028413454,-33.2694044654596,-33,-33.0,3.0,164.23,-1085.5679999999768,13026.815999999722,11941.247999999745,9947406.492000004,-33,-36,3
2017-02-13,163.76,1.1308,0.7096007555984976,0.846974419,0.52,1.6376,1000.0,1637.6,851.552,962.9350016000001,-2.4703694694654805,124342.58115000006,129.12873760263577,-31.899569100417057,-32,-32.0,1.0,163.91,-169.62000000000643,5597.460000000212,5427.840000000206,9952834.332000004,-32,-33,1
2017-02-14,163.42,1.1308,0.6946681714569672,0.851208357,0.52,1.6341999999999999,1000.0,1634.1999999999998,849.7839999999999,960.9357471999999,-2.4567034272752903,124410.42915000005,129.46799982466098,-31.80644788917213,-32,-32.0,0.0,163.76,-0.0,12303.104000000123,12303.104000000123,9965137.436000004,-32,-32,0
2017-02-15,163.3,1.1308,0.6762083357847682,0.847630619,0.52,1.6330000000000002,1000.0,1633.0000000000002,849.1600000000002,960.2301280000003,-2.479172070346603,124564.21795000006,129.723296861604,-32.16063744525698,-32,-32.0,0.0,163.42,-0.0,4342.271999999136,4342.271999999136,9969479.708000004,-32,-32,0
2017-02-16,163.84,1.1308,0.6695545103955555,0.845453133,0.52,1.6384,1000.0,1638.4,851.9680000000001,963.4054144000002,-2.36340788254225,124618.49635000006,129.3520821944013,-30.57117306815011,-31,-31.0,1.0,163.3,610.631999999991,-19540.22399999971,-18929.59199999972,9950550.116000004,-31,-32,1
2017-02-17,164.43,1.1308,0.6654974462088009,0.890519511,0.54,1.6443,1000.0,1644.3000000000002,887.9220000000001,1004.0621976000002,-2.1389808955819802,124381.87645000005,123.87865686738212,-26.497408040968583,-26,-26.0,5.0,163.84,3335.8600000000197,-20682.33200000012,-17346.4720000001,9933203.644000003,-26,-31,5
2017-02-20,164.58,1.1308,0.6481999979541112,0.937918795,0.57,1.6458000000000002,1000.0,1645.8000000000002,938.106,1060.8102648,-1.9395625606578069,124165.04555000004,117.04736433089617,-22.70206856798802,-23,-23.0,3.0,164.43,508.8600000000193,-4410.120000000167,-3901.260000000148,9929302.384000003,-23,-26,3
2017-02-21,164.41,1.1308,0.6316754492354065,0.962182762,0.59,1.6441,1000.0,1644.1,970.0189999999999,1096.8974852,-1.7771748763345097,124116.27980000005,113.15212358005327,-20.109111123036833,-20,-20.0,3.0,164.58,-576.708000000054,4421.428000000414,3844.7200000003595,9933147.104000004,-20,-23,3
2017-02-22,164.99,1.1308,0.6289907308395444,1.033838801,0.63,1.6499000000000001,1000.0,1649.9,1039.4370000000001,1175.3953596000001,-1.4749248782133395,124164.33880000006,105.63623361781396,-15.580550900367012,-16,-16.0,4.0,164.41,2623.4560000000565,-13117.280000000284,-10493.824000000228,9922653.280000003,-16,-20,4
2017-02-23,165.64,1.1308,0.630144275240335,1.147469244,0.69,1.6563999999999999,1000.0,1656.3999999999999,1142.9159999999997,1292.4094127999997,-1.0615341389454307,124033.16600000004,95.97049106233503,-10.187595259402595,-10,-10.0,6.0,164.99,4410.119999999846,-11760.319999999589,-7350.199999999742,9915303.080000004,-10,-16,6
2017-02-24,166.21,1.1308,0.6270407389376361,1.272212901,0.77,1.6621000000000001,1000.0,1662.1000000000001,1279.8170000000002,1447.2170636000003,-0.575438710102731,123941.28850000005,85.64111881854959,-4.928121494470089,-5,-5.0,5.0,165.64,3222.7800000001225,-6445.560000000245,-3222.7800000001225,9912080.300000004,-5,-10,5
2017-02-27,166.08,1.1308,0.6106067671224273,1.378103407,0.83,1.6608,1000.0,1660.8,1378.464,1558.7670911999999,-0.1491724573745864,123901.00375000006,79.48654064451426,-1.1857202596147132,-1,-1.0,4.0,166.21,-588.0159999999795,735.0199999999743,147.0039999999948,9912227.304000005,-1,-5,4
2017-02-28,166.05,1.1308,0.5939155878221221,1.457088993,0.88,1.6605,1000.0,1660.5,1461.24,1652.370192,0.26077069332215247,123902.84130000007,74.98491675768506,1.9553868731605424,2,2.0,3.0,166.08,-101.77200000000386,33.924000000001286,-67.84800000000257,9912159.456000006,2,-1,3
2017-03-01,164.93,1.1308,0.6336200240623672,1.422931013,0.86,1.6493000000000002,1000.0,1649.3000000000002,1418.3980000000001,1603.9244584000003,0.3919375192864451,123901.99320000008,77.24926978393914,3.0276887165806445,3,3.0,1.0,166.05,-1266.496000000005,-2532.99200000001,-3799.4880000000153,9908359.968000006,3,2,1
2017-03-02,164.61,1.1308,0.6207319507068403,1.343974206,0.82,1.6461000000000001,1000.0,1646.1000000000001,1349.8020000000001,1526.3561016,0.4773355837643832,123854.49960000008,81.14390833840794,3.8732874855637554,4,4.0,1.0,164.93,-361.8559999999923,-1085.5679999999768,-1447.423999999969,9906912.544000005,4,3,1
2017-03-03,160.71,1.1308,1.0893313770257134,1.433094786,0.89,1.6071000000000002,1000.0,1607.1000000000001,1430.3190000000002,1617.4047252000003,-0.11544610895538847,123836.40680000007,76.56488501026672,-0.883911805705204,-1,-1.0,-5.0,164.61,22050.600000000035,-17640.480000000025,4410.12000000001,9911322.664000005,-1,4,-5
2017-03-06,160.88,1.1308,1.0602179749625402,1.512663545,0.94,1.6088,1000.0,1608.8,1512.272,1710.0771776,-0.4675008141314877,123891.53330000007,72.44791926518491,-3.3869461238606235,-3,-3.0,-2.0,160.71,-384.47199999997173,-192.23599999998586,-576.7079999999576,9910745.956000004,-3,-1,-2
2017-03-07,161.3,1.1308,1.0357785347809307,1.559563721,0.97,1.6130000000000002,1000.0,1613.0000000000002,1564.6100000000001,1769.2609880000002,-0.7598892556842803,123884.32445000006,70.02037872888431,-5.320773347502331,-5,-5.0,-2.0,160.88,-949.872000000036,-1424.808000000054,-2374.6800000000903,9908371.276000004,-5,-3,-2
2017-03-08,160.5,1.1308,1.024422065928337,1.637802186,1.02,1.605,1000.0,1605.0,1637.1000000000001,1851.2326800000003,-1.1240209040175544,123854.64095000006,66.90387561114146,-7.520135474671323,-8,-8.0,-3.0,161.3,2713.9200000000387,4523.200000000064,7237.120000000103,9915608.396000003,-8,-5,-3
2017-03-09,159.99,1.1308,1.0033810399685663,1.783292834,1.11,1.5999,1000.0,1599.9,1775.8890000000004,2008.1752812000004,-1.5431312394207066,123945.10495000005,61.72026222528529,-9.524246474507551,-10,-10.0,-2.0,160.5,1153.4159999999795,4613.663999999918,5767.079999999897,9921375.476000004,-10,-8,-2
2017-03-10,159.01,1.1308,1.0021311466460963,1.999657304,1.26,1.5900999999999998,1000.0,1590.1,2003.5259999999998,2265.5872007999997,-2.0267482896163203,124017.19345000005,54.73953657851194,-11.094326213488907,-11,-11.0,-1.0,159.99,1108.1840000000207,11081.840000000206,12190.024000000227,9933565.500000004,-11,-10,-1
2017-03-13,159.19,1.1308,0.9755682921464592,2.177819093,1.37,1.5919,1000.0,1591.9,2180.9030000000002,2466.1651124000005,-2.515537089820339,124169.56875000005,50.349252013042154,-12.66554108835189,-13,-13.0,-2.0,159.01,-407.0880000000154,-2238.984000000085,-2646.0720000001,9930919.428000003,-13,-11,-2
2017-03-14,159.56,1.1308,0.9527268438462616,2.305374156,1.44,1.5956000000000001,1000.0,1595.6000000000001,2297.664,2598.1984512000004,-2.937633615968192,124136.49285000004,47.777910418146284,-14.035399574506343,-14,-14.0,-1.0,159.19,-418.39600000000513,-5439.1480000000665,-5857.544000000072,9925061.884000003,-14,-13,-1
2017-03-15,160.09,1.1308,0.9347769695622018,2.375401931,1.48,1.6009,1000.0,1600.9,2369.332,2679.2406256,-3.264480032460292,124063.27355000004,46.30538681915396,-15.11630106664781,-15,-15.0,-1.0,159.56,-599.3240000000013,-8390.536000000018,-8989.860000000019,9916072.024000004,-15,-14,-1
2017-03-16,159.72,1.1308,0.9132223819461868,2.450139588,1.53,1.5972,1000.0,1597.2,2443.716,2763.3540528,-3.6428274144346164,123950.90030000005,44.855236763600885,-16.339988616340076,-16,-16.0,-1.0,160.09,418.39600000000513,6275.940000000077,6694.336000000082,9922766.360000003,-16,-15,-1
2017-03-17,159.82,1.1308,0.88850206711742,2.511795374,1.57,1.5982,1000.0,1598.2,2509.174,2837.3739592,-4.013610452142287,124034.57950000005,43.71456892307974,-17.545325074056723,-18,-18.0,-2.0,159.72,-226.15999999998715,-1809.2799999998972,-2035.4399999998843,9920730.920000004,-18,-16,-2
2017-03-20,159.78,1.1308,0.8642049512064032,2.566085995,1.61,1.5978,1000.0,1597.8000000000002,2572.4580000000005,2908.9355064000006,-4.384290854791413,124009.13650000005,42.630417974948344,-18.69041516635015,-19,-19.0,-1.0,159.82,45.231999999991004,814.175999999838,859.407999999829,9921590.328000003,-19,-18,-1
2017-03-21,159.56,1.1308,0.8420784600912673,2.625223038,1.65,1.5956000000000001,1000.0,1595.6000000000001,2632.7400000000002,2977.1023920000002,-4.771212333921978,124019.87910000005,41.65791523773699,-19.875875898776705,-20,-20.0,-1.0,159.78,248.77599999999873,4726.743999999975,4975.519999999974,9926565.848000003,-20,-19,-1
2017-03-22,160.2,1.1308,0.8324104473096411,2.652399417,1.66,1.6019999999999999,1000.0,1601.9999999999998,2659.3199999999997,3007.159056,-4.984411561317856,124082.07310000004,41.26222484056063,-20.566791054098722,-21,-21.0,-1.0,159.56,-723.7119999999846,-14474.239999999692,-15197.951999999677,9911367.896000003,-21,-20,-1
2017-03-23,160.03,1.1308,0.8105645404661092,2.666248801,1.67,1.6003,1000.0,1600.3,2672.5009999999997,3022.0641308,-5.288862460147595,123892.09870000005,40.99585360791247,-21.68214311685946,-22,-22.0,-1.0,160.2,192.23599999998586,4036.9559999997027,4229.191999999689,9915597.088000003,-22,-21,-1
2017-03-24,160.22,1.1308,0.7895897086998807,2.645217823,1.65,1.6022,1000.0,1602.2,2643.63,2989.4168040000004,-5.557000346302397,123944.96360000005,41.46125205229161,-23.040019201271544,-23,-23.0,-1.0,160.03,-214.85199999999745,-4726.743999999943,-4941.59599999994,9910655.492000002,-23,-22,-1
2017-03-27,160.26,1.1308,0.7680093042610434,2.605175106,1.63,1.6026,1000.0,1602.6000000000001,2612.238,2953.9187303999997,-5.822919564114753,123883.19365000003,41.9385924111814,-24.420505024250268,-24,-24.0,-1.0,160.22,-45.231999999991004,-1040.335999999793,-1085.5679999997842,9909569.924000002,-24,-23,-1
2017-03-28,160.6,1.1308,0.7511350006436858,2.553997716,1.59,1.6059999999999999,1000.0,1605.9999999999998,2553.54,2887.543032,-5.997838017712051,123869.62405000004,42.897931797817805,-25.729484621817033,-26,-26.0,-2.0,160.26,-768.9440000000077,-9227.328000000092,-9996.272000000099,9899573.652000003,-26,-24,-2
2017-03-29,161.15,1.1308,0.7416587075096307,2.455001494,1.52,1.6115000000000002,1000.0,1611.5000000000002,2449.4800000000005,2769.871984000001,-6.021443117339665,123744.67065000004,44.675230972696106,-26.900936205610076,-27,-27.0,-1.0,160.6,-621.9400000000129,-16170.440000000333,-16792.380000000347,9882781.272000002,-27,-26,-1
2017-03-30,161.44,1.1308,0.724479633288983,2.2943174,1.42,1.6144,1000.0,1614.4,2292.448,2592.3001983999998,-6.0603837192017505,123534.76590000003,47.65449849374977,-28.880454681824546,-29,-29.0,-2.0,161.15,-655.8639999999821,-8854.163999999757,-9510.027999999738,9873271.244000003,-29,-27,-2
2017-03-31,161.42,1.1308,0.7046424407968426,2.052317795,1.27,1.6141999999999999,1000.0,1614.1999999999998,2050.0339999999997,2318.1784471999995,-6.129794610361497,123415.89055000004,53.238304712507066,-32.633987329150884,-33,-33.0,-4.0,161.44,90.46400000004628,655.8640000003355,746.3280000003818,9874017.572000002,-33,-29,-4
2017-04-03,162.09,1.1308,0.7028135335347387,1.785396968,1.1,1.6209,1000.0,1620.9,1782.9900000000002,2016.2050920000004,-5.93219267722718,123425.21965000004,61.21659951149455,-36.31486633468369,-36,-36.0,-3.0,161.42,-2272.908000000054,-25001.988000000594,-27274.89600000065,9846742.676000003,-36,-33,-3
2017-04-04,162.53,1.1308,0.6911670545941584,1.476397304,0.91,1.6253,1000.0,1625.3,1479.023,1672.4792083999998,-5.749568981724825,123084.28345000005,73.5939094679391,-42.313325912072756,-42,-42.0,-6.0,162.09,-2985.3119999999844,-17911.87199999991,-20897.183999999892,9825845.492000002,-42,-36,-6
2017-04-05,162.4,1.1308,0.6729064913848819,1.249634213,0.77,1.624,1000.0,1624.0,1250.48,1414.042784,-5.654701624960498,122823.06865000003,86.859513757117,-49.11646335856482,-49,-49.0,-7.0,162.53,1029.027999999964,6174.167999999784,7203.195999999748,9833048.688000003,-49,-42,-7
2017-04-06,162.39,1.1308,0.6544713177944413,1.015930936,0.63,1.6239,1000.0,1623.8999999999999,1023.0569999999999,1156.8728555999999,-5.571777918559027,122913.10860000004,106.2459958369863,-59.19790935398346,-59,-59.0,-10.0,162.4,113.08000000021855,554.0920000010709,667.1720000012895,9833715.860000005,-59,-49,-10
2017-04-07,162.85,1.1308,0.645459080360758,1.111781303,0.68,1.6285,1000.0,1628.5,1107.38,1252.225304,-5.331960003100929,122921.44825000007,98.16240564485516,-52.33980207065365,-52,-52.0,7.0,162.39,3641.1760000000627,-30689.91200000053,-27048.73600000047,9806667.124000005,-52,-59,7
2017-04-10,162.99,1.1308,0.6286151629575502,1.203930646,0.74,1.6299000000000001,1000.0,1629.9,1206.126,1363.8872808,-5.141458684814649,122583.33905000007,89.87791056904477,-46.210356386820955,-46,-46.0,6.0,162.85,949.8720000001003,-8232.22400000087,-7282.352000000769,9799384.772000005,-46,-52,6
2017-04-11,163.21,1.1308,0.613525386785151,1.296437426,0.79,1.6321,1000.0,1632.1000000000001,1289.3590000000002,1458.0071572000002,-4.904209855362688,122492.30965000007,84.01351738577053,-41.201991994698034,-41,-41.0,5.0,162.99,1243.8799999999935,-11443.69599999994,-10199.815999999946,9789184.956000006,-41,-46,5
2017-04-12,163.25,1.1308,0.5967857374583109,1.380338123,0.85,1.6325,1000.0,1632.5,1387.625,1569.12635,-4.683223839827197,122364.81195000008,77.98276534582449,-36.52107457632154,-37,-37.0,4.0,163.21,180.92799999996402,-1854.5119999996311,-1673.5839999996672,9787511.372000007,-37,-41,4
2017-04-13,163.25,1.1308,0.5804323313023058,1.438623416,0.88,1.6325,1000.0,1632.5,1436.6,1624.50728,-4.469709029823731,122343.89215000009,75.31138435403015,-33.66199746957342,-34,-34.0,3.0,163.25,0.0,-0.0,0.0,9787511.372000007,-34,-37,3
2017-04-14,163.25,1.1308,0.5645270489470509,1.434294252,0.88,1.6325,1000.0,1632.5,1436.6,1624.50728,-4.262827271470754,122343.89215000009,75.31138435403015,-32.10394230765756,-32,-32.0,2.0,163.25,0.0,-0.0,0.0,9787511.372000007,-32,-34,2
2017-04-17,163.54,1.1308,0.5531818921512724,1.437828223,0.88,1.6354,1000.0,1635.3999999999999,1439.1519999999998,1627.3930815999997,-3.9693994738861544,122343.89215000009,75.17783720065687,-29.841086743218636,-30,-30.0,2.0,163.25,655.8639999999821,-10493.823999999713,-9837.959999999732,9777673.412000008,-30,-32,2
2017-04-18,163.68,1.1308,0.5390070250543092,1.451327898,0.89,1.6368,1000.0,1636.8,1456.752,1647.2951616,-3.6774276935220325,122220.9176500001,74.19491084481074,-27.28464198591052,-27,-27.0,3.0,163.54,474.93600000005017,-4749.360000000502,-4274.424000000452,9773398.988000007,-27,-30,3
2017-04-19,163.25,1.1308,0.5336842891262332,1.452959967,0.89,1.6325,1000.0,1632.5,1452.925,1642.96759,-3.436694163193426,122167.4873500001,74.35781940774626,-25.554508394639242,-26,-26.0,1.0,163.68,-486.2440000000077,13128.588000000209,12642.344000000201,9786041.332000008,-26,-27,1
2017-04-20,162.74,1.1308,0.5324309932728,1.404913995,0.86,1.6274000000000002,1000.0,1627.4,1399.564,1582.6269712,-3.2988709978404858,122325.5166500001,77.29270312968877,-25.497865669922483,-25,-25.0,1.0,163.25,-576.7079999999897,14994.407999999732,14417.699999999742,9800459.032000007,-25,-26,1
2017-04-21,162.74,1.1308,0.5178410663752196,1.350658852,0.83,1.6274000000000002,1000.0,1627.4,1350.742,1527.4190536,-3.2498815522440054,122505.7379000001,80.20440599537123,-26.065481945304548,-26,-26.0,-1.0,162.74,-0.0,-0.0,-0.0,9800459.032000007,-26,-25,-1
2017-04-24,161.35,1.1308,0.5984163323139272,1.280078383,0.79,1.6135,1000.0,1613.5,1274.665,1441.391182,-2.973683235163088,122505.7379000001,84.99131910188146,-25.273726074766124,-25,-25.0,1.0,162.74,-1571.8120000000167,40867.11200000044,39295.30000000042,9839754.332000008,-25,-26,1
2017-04-25,160.98,1.1308,0.588341088267081,1.195272912,0.74,1.6098,1000.0,1609.8,1191.252,1347.0677616,-3.2487445242052124,122996.9291500001,91.30715815209521,-29.663363006735864,-30,-30.0,-5.0,161.35,2091.980000000026,10459.900000000127,12551.880000000154,9852306.212000009,-30,-25,-5
2017-04-26,161.27,1.1308,0.5761776017724022,1.143467388,0.71,1.6127000000000002,1000.0,1612.7000000000003,1145.017,1294.7852236,-3.4657187219390293,123153.82765000011,95.11525572371391,-32.964272250369376,-33,-33.0,-3.0,160.98,-983.7960000000694,-9837.960000000696,-10821.756000000765,9841484.456000008,-33,-30,-3
2017-04-27,162.01,1.1308,0.5862045120356849,1.058430757,0.65,1.6200999999999999,1000.0,1620.1,1053.065,1190.805902,-3.3872485474736402,123018.5557000001,103.30697512784086,-34.99264014456744,-35,-35.0,-2.0,161.27,-1673.5839999999564,-27614.135999999282,-29287.719999999237,9812196.736000009,-35,-33,-2
2017-04-28,162.01,1.1308,0.5701410576431074,0.976690842,0.6,1.6200999999999999,1000.0,1620.1,972.06,1099.205448,-3.4611629689759837,122652.45920000011,111.58283414912634,-38.620637353034496,-39,-39.0,-4.0,162.01,-0.0,-0.0,-0.0,9812196.736000009,-39,-35,-4
