Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-02-02,162.37,1.1308,0.8081258917945339,0.82122226,0.51,1.6237000000000001,1000.0,1623.7,828.087,936.4007796,-1.4468844606268776,125364.68299999996,133.87930225085,-19.370788202632383,-19,-19.0,-1.0,161.61,-859.4079999999898,-15469.343999999815,-16328.751999999806,10012845.887999997,-19,-18,-1
2017-02-03,162.49,1.1308,0.7864762499567789,0.785932143,0.48,1.6249000000000002,1000.0,1624.9000000000003,779.9520000000001,881.9697216000002,-1.5341508087777838,125160.57359999996,141.91028391875344,-21.77117768478405,-22,-22.0,-3.0,162.37,-407.0880000000154,-2578.224000000098,-2985.3120000001136,10009860.575999996,-22,-19,-3
2017-02-06,163.19,1.1308,0.7820463664126712,0.716438413,0.44,1.6319,1000.0,1631.8999999999999,718.036,811.9551088,-1.549873750350353,125123.25719999995,154.1012007239186,-23.883740589947227,-24,-24.0,-2.0,162.49,-1583.1199999999744,-17414.319999999716,-18997.43999999969,9990863.135999996,-24,-22,-2
2017-02-07,163.38,1.1308,0.761898024187925,0.721030975,0.44,1.6338,1000.0,1633.8,718.872,812.9004576,-1.5867016128085387,124885.78919999996,153.62986701804996,-24.37647577731012,-24,-24.0,0.0,163.19,0.0,-5156.4479999999385,-5156.4479999999385,9985706.687999995,-24,-24,0
2017-02-08,164.22,1.1308,0.7663232853566199,0.770075105,0.47,1.6422,1000.0,1642.2,771.834,872.7898872,-1.526066432335377,124821.33359999995,143.01418409010176,-21.824914568773643,-22,-22.0,2.0,163.38,1899.7440000000079,-22796.92800000009,-20897.18400000008,9964809.503999995,-22,-24,2
2017-02-09,164.23,1.1308,0.745327757012141,0.80645996,0.49,1.6422999999999999,1000.0,1642.3,804.727,909.9852916,-1.5172076448918954,124560.11879999994,136.88146385420097,-20.767760340358738,-21,-21.0,1.0,164.22,11.307999999989716,-248.77599999977375,-237.46799999978404,9964572.035999995,-21,-22,1
2017-02-10,163.91,1.1308,0.7287117712942961,0.831093657,0.51,1.6391,1000.0,1639.1,835.9409999999999,945.2820827999999,-1.5193097803864604,124557.15044999994,131.76717586887065,-20.0195159031478,-20,-20.0,1.0,164.23,-361.8559999999923,7598.975999999838,7237.119999999845,9971809.155999994,-20,-21,1
2017-02-13,163.76,1.1308,0.7096007555984976,0.846974419,0.52,1.6376,1000.0,1637.6,851.552,962.9350016000001,-1.5368512502826381,124647.61444999994,129.44551215075484,-19.8938497192364,-20,-20.0,0.0,163.91,-0.0,3392.400000000129,3392.400000000129,9975201.555999994,-20,-20,0
2017-02-14,163.42,1.1308,0.6946681714569672,0.851208357,0.52,1.6341999999999999,1000.0,1634.1999999999998,849.7839999999999,960.9357471999999,-1.5675862917853411,124690.01944999993,129.75895611472987,-20.34083608418262,-20,-20.0,0.0,163.76,-0.0,7689.440000000077,7689.440000000077,9982890.995999994,-20,-20,0
2017-02-15,163.3,1.1308,0.6762083357847682,0.847630619,0.52,1.6330000000000002,1000.0,1633.0000000000002,849.1600000000002,960.2301280000003,-1.615349211761572,124786.13744999992,129.95440760633986,-20.992174989184313,-21,-21.0,-1.0,163.42,135.695999999973,2713.9199999994603,2849.6159999994334,9985740.611999992,-21,-20,-1
2017-02-16,163.84,1.1308,0.6695545103955555,0.845453133,0.52,1.6384,1000.0,1638.4,851.9680000000001,963.4054144000002,-1.601169417152878,124821.75764999991,129.56306429701533,-20.74524161449929,-21,-21.0,0.0,163.3,0.0,-12823.271999999812,-12823.271999999812,9972917.339999992,-21,-21,0
2017-02-17,164.43,1.1308,0.6654974462088009,0.890519511,0.54,1.6443,1000.0,1644.3000000000002,887.9220000000001,1004.0621976000002,-1.543183872160752,124661.4667499999,124.1571160113158,-19.1597259042654,-19,-19.0,2.0,163.84,1334.3440000000078,-14010.612000000081,-12676.268000000073,9960241.071999993,-19,-21,2
2017-02-20,164.58,1.1308,0.6481999979541112,0.937918795,0.57,1.6458000000000002,1000.0,1645.8000000000002,938.106,1060.8102648,-1.5071477184740214,124503.01339999992,117.36595839169517,-17.68878364165603,-18,-18.0,1.0,164.43,169.62000000000643,-3222.7800000001225,-3053.1600000001163,9957187.911999993,-18,-19,1
2017-02-21,164.41,1.1308,0.6316754492354065,0.962182762,0.59,1.6441,1000.0,1644.1,970.0189999999999,1096.8974852,-1.4815719554397417,124464.84889999992,113.46990086070437,-16.81138229017474,-17,-17.0,1.0,164.58,-192.236000000018,3460.248000000324,3268.0120000003058,9960455.923999993,-17,-18,1
2017-02-22,164.99,1.1308,0.6289907308395444,1.033838801,0.63,1.6499000000000001,1000.0,1649.9,1039.4370000000001,1175.3953596000001,-1.3851226119141318,124505.69904999992,105.9266552595295,-14.672140540440731,-15,-15.0,2.0,164.41,1311.7280000000283,-11149.68800000024,-9837.960000000212,9950617.963999992,-15,-17,2
2017-02-23,165.64,1.1308,0.630144275240335,1.147469244,0.69,1.6563999999999999,1000.0,1656.3999999999999,1142.9159999999997,1292.4094127999997,-1.2392607616407565,124382.72454999991,96.24096150810698,-11.926764725957538,-12,-12.0,3.0,164.99,2205.059999999923,-11025.299999999614,-8820.23999999969,9941797.723999992,-12,-15,3
2017-02-24,166.21,1.1308,0.6270407389376361,1.272212901,0.77,1.6621000000000001,1000.0,1662.1000000000001,1279.8170000000002,1447.2170636000003,-1.0675033326145567,124272.4715499999,85.86996012945565,-9.166646860967301,-9,-9.0,3.0,165.64,1933.6680000000733,-7734.672000000293,-5801.00400000022,9935996.719999991,-9,-12,3
2017-02-27,166.08,1.1308,0.6106067671224273,1.378103407,0.83,1.6608,1000.0,1660.8,1378.464,1558.7670911999999,-0.9294434706442212,124199.9589999999,79.67833020158638,-7.405650375769871,-7,-7.0,2.0,166.21,-294.00799999998975,1323.0359999999537,1029.0279999999639,9937025.747999992,-7,-9,2
2017-02-28,166.05,1.1308,0.5939155878221221,1.457088993,0.88,1.6605,1000.0,1660.5,1461.24,1652.370192,-0.7925981094624263,124212.8218499999,75.17251427759955,-5.958159269996265,-6,-6.0,1.0,166.08,-33.924000000001286,237.468000000009,203.5440000000077,9937229.291999992,-6,-7,1
2017-03-01,164.93,1.1308,0.6336200240623672,1.422931013,0.86,1.6493000000000002,1000.0,1649.3000000000002,1418.3980000000001,1603.9244584000003,-0.6718347215932117,124215.3661499999,77.44464865503161,-5.203000396803725,-5,-5.0,1.0,166.05,-1266.496000000005,7598.9760000000315,6332.480000000027,9943561.771999992,-5,-6,1
2017-03-02,164.61,1.1308,0.6207319507068403,1.343974206,0.82,1.6461000000000001,1000.0,1646.1000000000001,1349.8020000000001,1526.3561016,-0.6379870580345088,124294.52214999992,81.4321913606585,-5.195268419548967,-5,-5.0,0.0,164.93,-0.0,1809.2799999999615,1809.2799999999615,9945371.051999992,-5,-5,0
2017-03-03,160.71,1.1308,1.0893313770257134,1.433094786,0.89,1.6071000000000002,1000.0,1607.1000000000001,1430.3190000000002,1617.4047252000003,-0.49116087649265555,124317.1381499999,76.86210891626241,-3.77516607843854,-4,-4.0,1.0,164.61,-4410.120000000006,22050.600000000035,17640.48000000003,9963011.531999992,-4,-5,1
2017-03-06,160.88,1.1308,1.0602179749625402,1.512663545,0.94,1.6088,1000.0,1608.8,1512.272,1710.0771776,-0.623733240048065,124537.6441499999,72.82574481508588,-4.5423837772427085,-5,-5.0,-1.0,160.71,-192.23599999998586,-768.9439999999435,-961.1799999999294,9962050.351999993,-5,-4,-1
2017-03-07,161.3,1.1308,1.0357785347809307,1.559563721,0.97,1.6130000000000002,1000.0,1613.0000000000002,1564.6100000000001,1769.2609880000002,-0.7380920281643626,124525.62939999992,70.38284924869428,-5.194901994995535,-5,-5.0,0.0,160.88,0.0,-2374.68000000009,-2374.68000000009,9959675.671999993,-5,-5,0
2017-03-08,160.5,1.1308,1.024422065928337,1.637802186,1.02,1.605,1000.0,1605.0,1637.1000000000001,1851.2326800000003,-0.8765510238310505,124495.94589999992,67.25029611080542,-5.894831590886781,-6,-6.0,-1.0,161.3,904.6400000000128,4523.200000000064,5427.840000000077,9965103.511999993,-6,-5,-1
2017-03-09,159.99,1.1308,1.0033810399685663,1.783292834,1.11,1.5999,1000.0,1599.9,1775.8890000000004,2008.1752812000004,-1.0444798838876403,124563.79389999992,62.028347358984455,-6.478736104725431,-6,-6.0,0.0,160.5,-0.0,3460.247999999938,3460.247999999938,9968563.759999992,-6,-6,0
2017-03-10,159.01,1.1308,1.0021311466460963,1.999657304,1.26,1.5900999999999998,1000.0,1590.1,2003.5259999999998,2265.5872007999997,-1.231566216659476,124607.0469999999,54.99989007529704,-6.773600653672064,-7,-7.0,-1.0,159.99,1108.1840000000207,6649.104000000124,7757.288000000144,9976321.047999993,-7,-6,-1
2017-03-13,159.19,1.1308,0.9755682921464592,2.177819093,1.37,1.5919,1000.0,1591.9,2180.9030000000002,2466.1651124000005,-1.440395865499062,124704.01309999992,50.565962705814776,-7.283500361643537,-7,-7.0,0.0,159.01,0.0,-1424.808000000054,-1424.808000000054,9974896.239999993,-7,-7,0
2017-03-14,159.56,1.1308,0.9527268438462616,2.305374156,1.44,1.5956000000000001,1000.0,1595.6000000000001,2297.664,2598.1984512000004,-1.6305041559269546,124686.20299999992,47.98948399896572,-7.824705310110369,-8,-8.0,-1.0,159.19,-418.39600000000513,-2928.772000000036,-3347.168000000041,9971549.071999993,-8,-7,-1
2017-03-15,160.09,1.1308,0.9347769695622018,2.375401931,1.48,1.6009,1000.0,1600.9,2369.332,2679.2406256,-1.789531147995348,124644.36339999991,46.52227284441335,-8.325305633061582,-8,-8.0,0.0,159.56,0.0,-4794.592000000011,-4794.592000000011,9966754.479999993,-8,-8,0
2017-03-16,159.72,1.1308,0.9132223819461868,2.450139588,1.53,1.5972,1000.0,1597.2,2443.716,2763.3540528,-1.97447001785554,124584.43099999992,45.08449826534654,-8.901799009498685,-9,-9.0,-1.0,160.09,418.39600000000513,3347.168000000041,3765.5640000000462,9970520.043999992,-9,-8,-1
2017-03-17,159.82,1.1308,0.88850206711742,2.511795374,1.57,1.5982,1000.0,1598.2,2509.174,2837.3739592,-2.1651326711296797,124631.50054999991,43.924946919982254,-9.510333765409058,-10,-10.0,-1.0,159.72,-113.07999999999357,-1017.7199999999422,-1130.7999999999358,9969389.243999992,-10,-9,-1
2017-03-20,159.78,1.1308,0.8642049512064032,2.566085995,1.61,1.5978,1000.0,1597.8000000000002,2572.4580000000005,2908.9355064000006,-2.3616597974546734,124617.3655499999,42.83950788040059,-10.117234350388474,-10,-10.0,0.0,159.82,-0.0,452.31999999991,452.31999999991,9969841.563999992,-10,-10,0
2017-03-21,159.56,1.1308,0.8420784600912673,2.625223038,1.65,1.5956000000000001,1000.0,1595.6000000000001,2632.7400000000002,2977.1023920000002,-2.5682501119271537,124623.01954999991,41.8605083536542,-10.750825526459995,-11,-11.0,-1.0,159.78,248.77599999999873,2487.759999999987,2736.535999999986,9972578.099999992,-11,-10,-1
2017-03-22,160.2,1.1308,0.8324104473096411,2.652399417,1.66,1.6019999999999999,1000.0,1601.9999999999998,2659.3199999999997,3007.159056,-2.705019297171818,124657.2262499999,41.453486140441754,-11.213247994493944,-11,-11.0,0.0,159.56,0.0,-7960.83199999983,-7960.83199999983,9964617.267999992,-11,-11,0
2017-03-23,160.03,1.1308,0.8105645404661092,2.666248801,1.67,1.6003,1000.0,1600.3,2672.5009999999997,3022.0641308,-2.891888823151067,124557.7158499999,41.216106097995684,-11.919239655860226,-12,-12.0,-1.0,160.2,192.23599999998586,2114.5959999998445,2306.8319999998303,9966924.099999992,-12,-11,-1
2017-03-24,160.22,1.1308,0.7895897086998807,2.645217823,1.65,1.6022,1000.0,1602.2,2643.63,2989.4168040000004,-3.070165431982586,124586.5512499999,41.67587172297165,-12.79518207116081,-13,-13.0,-1.0,160.03,-214.85199999999745,-2578.2239999999692,-2793.075999999967,9964131.023999993,-13,-12,-1
2017-03-27,160.26,1.1308,0.7680093042610434,2.605175106,1.63,1.6026,1000.0,1602.6000000000001,2612.238,2953.9187303999997,-3.2537503111260007,124551.63779999991,42.16488304779257,-13.719400133534652,-14,-14.0,-1.0,160.22,-45.231999999991004,-588.015999999883,-633.247999999874,9963497.775999993,-14,-13,-1
2017-03-28,160.6,1.1308,0.7511350006436858,2.553997716,1.59,1.6059999999999999,1000.0,1605.9999999999998,2553.54,2887.543032,-3.402281886036063,124543.72219999992,43.131382223501326,-14.674512045871642,-15,-15.0,-1.0,160.26,-384.47200000000385,-5382.608000000054,-5767.080000000058,9957730.695999993,-15,-14,-1
2017-03-29,161.15,1.1308,0.7416587075096307,2.455001494,1.52,1.6115000000000002,1000.0,1611.5000000000002,2449.4800000000005,2769.871984000001,-3.486523430180385,124471.63369999992,44.937684636330786,-15.667629038262442,-16,-16.0,-1.0,160.6,-621.9400000000129,-9329.100000000193,-9951.040000000206,9947779.655999992,-16,-15,-1
2017-03-30,161.44,1.1308,0.724479633288983,2.2943174,1.42,1.6144,1000.0,1614.4,2292.448,2592.3001983999998,-3.5912733099037184,124347.24569999991,47.96791890721167,-17.22659069030952,-17,-17.0,-1.0,161.15,-327.93199999999104,-5246.911999999857,-5574.843999999847,9942204.811999992,-17,-16,-1
2017-03-31,161.42,1.1308,0.7046424407968426,2.052317795,1.27,1.6141999999999999,1000.0,1614.1999999999998,2050.0339999999997,2318.1784471999995,-3.714539588358188,124277.5601499999,53.610005864780575,-19.91364891168421,-20,-20.0,-3.0,161.44,67.84800000003472,384.4720000001967,452.3200000002314,9942657.131999992,-20,-17,-3
2017-04-03,162.09,1.1308,0.7028135335347387,1.785396968,1.1,1.6209,1000.0,1620.9,1782.9900000000002,2016.2050920000004,-3.7037056410863136,124283.2141499999,61.64214872938128,-22.8304373977691,-23,-23.0,-3.0,161.42,-2272.908000000054,-15152.72000000036,-17425.62800000041,9925231.503999991,-23,-20,-3
2017-04-04,162.53,1.1308,0.6911670545941584,1.476397304,0.91,1.6253,1000.0,1625.3,1479.023,1672.4792083999998,-3.7178009687476155,124065.3937999999,74.18052982475565,-27.578844564468795,-28,-28.0,-5.0,162.09,-2487.759999999987,-11443.69599999994,-13931.455999999927,9911300.047999991,-28,-23,-5
2017-04-05,162.4,1.1308,0.6729064913848819,1.249634213,0.77,1.624,1000.0,1624.0,1250.48,1414.042784,-3.7783568686851767,123891.2505999999,87.61492367970664,-33.104044868454714,-33,-33.0,-5.0,162.53,735.0199999999743,4116.111999999856,4851.13199999983,9916151.17999999,-33,-28,-5
2017-04-06,162.39,1.1308,0.6544713177944413,1.015930936,0.63,1.6239,1000.0,1623.8999999999999,1023.0569999999999,1156.8728555999999,-3.844631519536228,123951.88974999989,107.14391745816661,-41.19288821862553,-41,-41.0,-8.0,162.4,90.46400000017483,373.1640000007212,463.62800000089607,9916614.80799999,-41,-33,-8
2017-04-07,162.85,1.1308,0.645459080360758,1.111781303,0.68,1.6285,1000.0,1628.5,1107.38,1252.225304,-3.827588956453739,123957.68509999989,98.98992194458953,-37.88927320353285,-38,-38.0,3.0,162.39,1560.504000000027,-21326.88800000037,-19766.384000000344,9896848.423999991,-38,-41,3
2017-04-10,162.99,1.1308,0.6286151629575502,1.203930646,0.74,1.6299000000000001,1000.0,1629.9,1206.126,1363.8872808,-3.849799493112072,123710.6052999999,90.70442040300892,-34.91938316905281,-35,-35.0,3.0,162.85,474.93600000005017,-6015.8560000006355,-5540.920000000586,9891307.503999991,-35,-38,3
2017-04-11,163.21,1.1308,0.613525386785151,1.296437426,0.79,1.6321,1000.0,1632.1000000000001,1289.3590000000002,1458.0071572000002,-3.848954605869875,123641.3437999999,84.8016027832431,-32.63975196177112,-33,-33.0,2.0,162.99,497.55199999999746,-8707.159999999954,-8209.607999999957,9883097.895999992,-33,-35,2
2017-04-12,163.25,1.1308,0.5967857374583109,1.380338123,0.85,1.6325,1000.0,1632.5,1387.625,1569.12635,-3.858639479316388,123538.72369999991,78.7308961448515,-30.37941441064824,-30,-30.0,3.0,163.21,135.695999999973,-1492.655999999703,-1356.95999999973,9881740.935999993,-30,-33,3
2017-04-13,163.25,1.1308,0.5804323313023058,1.438623416,0.88,1.6325,1000.0,1632.5,1436.6,1624.50728,-3.8692301176794404,123521.76169999992,76.03644700194874,-29.420251078127666,-29,-29.0,1.0,163.25,0.0,-0.0,0.0,9881740.935999993,-29,-30,1
2017-04-14,163.25,1.1308,0.5645270489470509,1.434294252,0.88,1.6325,1000.0,1632.5,1436.6,1624.50728,-3.8802671974233984,123521.76169999992,76.03644700194874,-29.504173111028443,-30,-30.0,-1.0,163.25,-0.0,-0.0,-0.0,9881740.935999993,-30,-29,-1
2017-04-17,163.54,1.1308,0.5531818921512724,1.437828223,0.88,1.6354,1000.0,1635.3999999999999,1439.1519999999998,1627.3930815999997,-3.840208732648343,123521.76169999992,75.90161411928663,-29.14780413629893,-29,-29.0,1.0,163.25,327.93199999999104,-9837.95999999973,-9510.027999999738,9872230.907999994,-29,-30,1
2017-04-18,163.68,1.1308,0.5390070250543092,1.451327898,0.89,1.6368,1000.0,1636.8,1456.752,1647.2951616,-3.811009562411923,123402.88634999993,74.91243174061171,-28.549199370700173,-29,-29.0,0.0,163.54,0.0,-4591.0480000004845,-4591.0480000004845,9867639.859999994,-29,-29,0
2017-04-19,163.25,1.1308,0.5336842891262332,1.452959967,0.89,1.6325,1000.0,1632.5,1452.925,1642.96759,-3.756281578472583,123345.49824999993,75.07482131768646,-28.20021683227464,-28,-28.0,1.0,163.68,-486.2440000000077,14101.076000000225,13614.832000000217,9881254.691999994,-28,-29,1
2017-04-20,162.74,1.1308,0.5324309932728,1.404913995,0.86,1.6274000000000002,1000.0,1627.4,1399.564,1582.6269712,-3.7160026083604376,123515.68364999993,78.04472304446212,-29.00143944019892,-29,-29.0,-1.0,163.25,576.7079999999897,16147.823999999713,16724.531999999705,9897979.223999994,-29,-28,-1
2017-04-21,162.74,1.1308,0.5178410663752196,1.350658852,0.83,1.6274000000000002,1000.0,1627.4,1350.742,1527.4190536,-3.771214410011592,123724.74029999993,81.00248586554618,-30.547774194290803,-31,-31.0,-2.0,162.74,-0.0,-0.0,-0.0,9897979.223999994,-31,-29,-2
2017-04-24,161.35,1.1308,0.5984163323139272,1.280078383,0.79,1.6135,1000.0,1613.5,1274.665,1441.391182,-3.321314770935343,123724.74029999993,85.83703150474798,-28.509180062996187,-29,-29.0,2.0,162.74,-3143.6240000000334,48726.17200000052,45582.54800000049,9943561.771999994,-29,-31,2
2017-04-25,160.98,1.1308,0.588341088267081,1.195272912,0.74,1.6098,1000.0,1609.8,1191.252,1347.0677616,-3.4610367042413333,124294.52214999993,92.27043040683212,-31.935134635419153,-32,-32.0,-3.0,161.35,1255.1880000000156,12133.484000000148,13388.672000000162,9956950.443999995,-32,-29,-3
2017-04-26,161.27,1.1308,0.5761776017724022,1.143467388,0.71,1.6127000000000002,1000.0,1612.7000000000003,1145.017,1294.7852236,-3.5929725924587204,124461.88054999994,96.12550273314683,-34.53762967565124,-35,-35.0,-3.0,160.98,-983.7960000000694,-10493.82400000074,-11477.62000000081,9945472.823999994,-35,-32,-3
2017-04-27,162.01,1.1308,0.5862045120356849,1.058430757,0.65,1.6200999999999999,1000.0,1620.1,1053.065,1190.805902,-3.532053534403556,124318.41029999993,104.39855067161056,-36.87412698862708,-37,-37.0,-2.0,161.27,-1673.5839999999564,-29287.719999999237,-30961.303999999192,9914511.519999994,-37,-35,-2
2017-04-28,162.01,1.1308,0.5701410576431074,0.976690842,0.6,1.6200999999999999,1000.0,1620.1,972.06,1099.205448,-3.6312298750968575,123931.39399999993,112.74634257453201,-40.94078874645454,-41,-41.0,-4.0,162.01,-0.0,-0.0,-0.0,9914511.519999994,-41,-37,-4
2017-05-01,161.78,1.1308,0.5570901449778665,0.890082955,0.55,1.6178000000000001,1000.0,1617.8000000000002,889.7900000000002,1006.1745320000002,-3.7328234699671783,123931.39399999993,123.17087151237882,-45.97751199977194,-46,-46.0,-5.0,162.01,1300.419999999942,10663.443999999525,11963.863999999467,9926475.383999994,-46,-41,-5
