Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-01-02,68.285,0.6485,,0.5756596216396209,0.84,0.68285,1000.0,682.8499999999999,573.5939999999999,371.97570899999994,,125000.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,10000000.0,0,0,0
2017-01-03,67.54,0.6485,0.7449999999999903,0.5590872024883597,0.83,0.6754000000000001,1000.0,675.4000000000001,560.582,363.537427,-4.7111111111109985,125000.0,343.8435514921549,-161.98851759185578,-162,-162.0,-162.0,68.285,78267.46499999898,-0.0,78267.46499999898,10078267.465,-162,0,-162
2017-01-04,68.585,0.6485,0.7642329664618059,0.5896780901358368,0.86,0.68585,1000.0,685.8499999999999,589.8309999999999,382.50540349999994,1.3390655331570327,125978.3433125,329.35049324734575,44.102189383578875,44,44.0,206.0,67.54,139602.5949999983,-109784.56499999868,29818.029999999635,10108085.495,44,-162,206
2017-01-05,67.755,0.6485,0.7679319533822979,0.5772185461211865,0.85,0.67755,1000.0,677.55,575.9174999999999,373.48249874999993,-2.426276645092576,126351.0686875,338.30519264056954,-82.08219878173587,-82,-82.0,-126.0,68.585,67820.12999999986,-23683.21999999995,44136.90999999991,10152222.405,-82,44,-126
2017-01-06,69.0,0.6485,0.8010167858668052,0.6339311871064877,0.92,0.6900000000000001,1000.0,690.0000000000001,634.8000000000002,411.6678000000001,4.406623006388712,126902.7800625,308.2650138351845,135.84077020308587,136,136.0,218.0,67.755,176009.38500000062,-66205.36500000024,109804.02000000038,10262026.424999999,136,-82,218
2017-01-09,69.52,0.6485,0.7883917292443565,0.7222159187663528,1.04,0.6951999999999999,1000.0,695.1999999999999,723.0079999999999,468.8706879999999,8.694675529868134,128275.3303125,273.58359905087525,237.87206240408995,238,238.0,102.0,69.0,34396.43999999973,45861.91999999965,80258.35999999937,10342284.784999998,238,136,102
2017-01-10,69.11,0.6485,0.7726901612518773,0.7499626657282047,1.09,0.6911,1000.0,691.1,753.2990000000001,488.5144015,6.172943125140165,129278.55981249998,264.63612826059125,163.35837686099276,163,163.0,-75.0,69.52,19941.374999999833,-63280.629999999466,-43339.25499999963,10298945.53,163,238,-75
2017-01-11,69.285,0.6485,0.752617109237705,0.7965732860108475,1.15,0.69285,1000.0,692.8499999999999,796.7774999999998,516.7102087499999,5.775869945653202,128736.819125,249.1470401493205,143.9040901246912,144,144.0,-19.0,69.11,-2156.262499999965,18498.4624999997,16342.199999999735,10315287.729999999,144,163,-19
2017-01-12,69.88,0.6485,0.7449503513132864,0.8876954244856439,1.27,0.6988,1000.0,698.8,887.476,575.528186,8.586510547641854,128941.09662499999,224.03958617762638,192.3718269803505,192,192.0,48.0,69.285,18521.159999999963,55563.479999999894,74084.63999999985,10389372.37,192,144,48
2017-01-13,69.88,0.6485,0.7245368680538344,0.9648293458704054,1.38,0.6988,1000.0,698.8,964.3439999999998,625.3770839999999,8.25388520570241,129867.154625,207.66215767669547,171.4019611031918,171,171.0,-21.0,69.88,-0.0,0.0,0.0,10389372.37,171,192,-21
