Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-01-02,164.47,1.1308,,1.265908764,0.77,1.6447,1000.0,1644.7,1266.419,1432.0666052000001,,125000.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,10000000.0,0,0,0
2017-01-03,163.21,1.1308,1.259999999999991,1.257936405,0.77,1.6321,1000.0,1632.1000000000001,1256.717,1421.0955836,-2.1176470588234455,125000.0,87.96030431911053,-18.62688797345796,-19,-19.0,-19.0,164.47,27071.351999999803,-0.0,27071.351999999803,10027071.352,-19,0,-19
2017-01-04,163.19,1.1308,1.225481703415185,1.225921694,0.75,1.6319,1000.0,1631.8999999999999,1223.925,1384.01439,-3.2620800180222664,125338.3919,90.56148028923312,-29.54187952540247,-30,-30.0,-11.0,163.21,248.77600000012728,429.7040000002198,678.4800000003471,10027749.832,-30,-19,-11
2017-01-05,163.54,1.1308,1.1946750003513724,1.135498129,0.69,1.6354,1000.0,1635.3999999999999,1128.426,1276.0241208,-3.157437138999479,125346.87290000002,98.23236948014284,-31.01625316485219,-31,-31.0,-1.0,163.19,-395.7799999999936,-11873.399999999807,-12269.1799999998,10015480.652,-31,-30,-1
2017-01-06,162.84,1.1308,1.173280138390718,1.075610214,0.66,1.6284,1000.0,1628.4,1074.7440000000001,1215.3205152000003,-4.225390172463683,125193.50815000001,103.01274979250839,-43.526906061172525,-44,-44.0,-13.0,163.54,10290.279999999833,24538.3599999996,34828.63999999943,10050309.292,-44,-31,-13
2017-01-09,162.95,1.1308,1.141415904846766,1.055782174,0.65,1.6295,1000.0,1629.5,1059.175,1197.71509,-4.484712216540811,125628.86615,104.89044280973367,-47.04034502671878,-47,-47.0,-3.0,162.84,-373.16399999994985,-5473.071999999264,-5846.235999999214,10044463.056,-47,-44,-3
2017-01-10,163.12,1.1308,1.110841650406752,1.004879761,0.62,1.6312,1000.0,1631.2,1011.344,1143.6277952,-4.144114423120012,125555.78820000001,109.78728282661454,-45.49710622369294,-45,-45.0,2.0,162.95,384.472000000036,-9035.092000000846,-8650.62000000081,10035812.435999999,-45,-47,2
2017-01-11,163.48,1.1308,1.0836390272338978,0.978354401,0.6,1.6348,1000.0,1634.8,980.8799999999999,1109.1791039999998,-3.09288835265252,125447.65544999999,113.09954812311359,-34.98042750802412,-35,-35.0,10.0,163.12,4070.8799999998328,-18318.959999999246,-14248.079999999412,10021564.355999999,-35,-45,10
2017-01-12,163.89,1.1308,1.0582465602839621,0.910149621,0.56,1.6388999999999998,1000.0,1638.8999999999999,917.784,1037.8301472,-1.5713331269519488,125269.55445,120.7033297191928,-18.96651405211713,-19,-19.0,16.0,163.48,7418.047999999939,-16226.979999999865,-8808.931999999926,10012755.423999999,-19,-35,16
2017-01-13,163.41,1.1308,1.0352803822120964,0.872885445,0.53,1.6341,1000.0,1634.1000000000001,866.0730000000001,979.3553484000001,-1.6488768622812215,125159.44279999999,127.79778351593875,-21.07228082902559,-21,-21.0,-2.0,163.89,1085.5679999999768,10312.89599999978,11398.463999999758,10024153.887999998,-21,-19,-2
2017-01-16,163.58,1.1308,1.007686558983374,0.754192062,0.46,1.6358000000000001,1000.0,1635.8000000000002,752.4680000000001,850.8908144000001,-1.2802729761835288,125301.92359999998,147.2596971073848,-18.85326106875565,-19,-19.0,2.0,163.41,384.472000000036,-4036.956000000378,-3652.484000000342,10020501.403999997,-19,-21,2
2017-01-17,163.9,1.1308,0.982893233877102,0.688355044,0.42,1.639,1000.0,1639.0,688.38,778.420104,-0.3367860680526576,125256.26754999998,160.91088463203408,-5.419254414209757,-5,-5.0,14.0,163.58,5065.983999999892,-6875.263999999854,-1809.2799999999615,10018692.123999998,-5,-19,14
2017-01-18,163.42,1.1308,0.9624513862352625,0.661785967,0.4,1.6341999999999999,1000.0,1634.1999999999998,653.68,739.181344,-0.8563181970628613,125233.65154999998,169.4220945462606,-14.50792225444675,-15,-15.0,-10.0,163.9,5427.840000000206,2713.920000000103,8141.7600000003085,10026833.883999998,-15,-5,-10
2017-01-19,163.03,1.1308,0.9404591098531844,0.548840292,0.34,1.6303,1000.0,1630.3000000000002,554.3020000000001,626.8047016000002,-1.9908753176881613,125335.42354999998,199.95929071697304,-39.80940164308531,-40,-40.0,-25.0,163.42,11025.299999999614,6615.179999999768,17640.47999999938,10044474.363999996,-40,-15,-25
2017-01-20,162.29,1.1308,0.9307279453536815,0.539440142,0.33,1.6229,1000.0,1622.9,535.557,605.6078556,-4.196930364305803,125555.92954999996,207.32216134416993,-87.01166741388536,-87,-87.0,-47.0,163.03,39329.22400000049,33471.680000000415,72800.90400000091,10117275.267999997,-87,-40,-47
2017-01-23,163.13,1.1308,0.9260510141394203,0.539948454,0.33,1.6313,1000.0,1631.3,538.3290000000001,608.7424332,-3.2614908833407315,126465.94084999997,207.74950776012366,-67.75731255781679,-68,-68.0,19.0,162.29,18047.568000000076,-82638.86400000034,-64591.296000000264,10052683.971999997,-68,-87,19
2017-01-24,162.76,1.1308,0.9047736289619289,0.551983393,0.34,1.6276,1000.0,1627.6,553.384,625.7666272,-3.528730006950387,125658.54964999997,200.8073684150601,-70.8594986542964,-71,-71.0,-3.0,163.13,1255.1880000000156,28450.92800000035,29706.116000000366,10082390.087999998,-71,-68,-3
2017-01-25,161.76,1.1308,0.9101757506000404,0.647763589,0.4,1.6176,1000.0,1617.6,647.04,731.672832,-5.769624176249799,126029.87609999998,172.24894869405236,-99.38116987188157,-99,-99.0,-28.0,162.76,31662.4,80286.8,111949.20000000001,10194339.287999997,-99,-71,-28
