Date,PX_CLOSE_1D,FX_TO_USD,POINT_VALUE,price_volatility,one_pct_move,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,trade_pnl_usd,carry_pnl_usd,pnl_usd,portfolio_nav_usd
2017-06-01,65.77,1.0,1000.0,0.97,0.6577,657.6999999999999,637.9689999999999,637.9689999999999,188.5579471729818,120294.12500000003,188.5579471729818,19.458294102094897,14,14.0,-57.0,0.0,-51119.99999999992,-51119.99999999992,9677410.000000002
2017-06-02,66.155,1.0,1000.0,0.95,0.66155,661.55,628.4725,628.4725,192.47878785467947,120967.62500000003,192.47878785467947,79.47541398478494,57,57.0,43.0,0.0,5390.000000000072,5390.000000000072,9741840.000000002
2017-06-05,66.2,1.0,1000.0,0.92,0.662,662.0,609.0400000000001,609.0400000000001,199.94253251017997,121773.00000000003,199.94253251017997,115.6212750055981,82,82.0,25.0,0.0,2565.0000000000973,2565.0000000000973,10034205.000000004
2017-06-06,66.765,1.0,1000.0,0.91,0.66765,667.65,607.5615,607.5615,206.44422416496116,125427.56250000006,206.44422416496116,150.62646560544917,107,107.0,25.0,0.0,46329.99999999981,46329.99999999981,10156655.000000004
2017-06-07,66.575,1.0,1000.0,0.89,0.6657500000000001,665.7500000000001,592.5175000000002,592.5175000000002,214.26909331791893,126958.18750000006,214.26909331791893,158.1759485282978,113,113.0,6.0,0.0,-20329.999999999756,-20329.999999999756,10149205.000000002
2017-06-08,67.165,1.0,1000.0,0.88,0.6716500000000001,671.6500000000001,591.0520000000001,591.0520000000001,214.64281061564805,126865.06250000003,214.64281061564805,194.40934623323636,139,139.0,26.0,0.0,66670.00000000038,66670.00000000038,10210205.000000002
2017-06-09,67.41,1.0,1000.0,0.86,0.6741,674.1,579.726,579.726,220.15152416831404,127627.56250000003,220.15152416831404,239.2724250413014,171,171.0,32.0,0.0,34054.999999998654,34054.999999998654,10224660.000000002
2017-06-12,67.535,1.0,1000.0,0.83,0.67535,675.35,560.5405,560.5405,228.00894850595103,127808.25000000003,228.00894850595103,279.50605766923474,199,199.0,28.0,0.0,21375.0,21375.0,10236145.000000002
2017-07-03,66.78,1.0,1000.0,0.86,0.6678000000000001,667.8000000000001,574.3080000000001,574.3080000000001,222.79301785801349,127951.81250000003,222.79301785801349,70.34166590927029,50,50.0,-149.0,0.0,-150244.9999999991,-150244.9999999991,10230800.000000002
2017-07-04,66.875,1.0,1000.0,0.84,0.6687500000000001,668.7500000000001,561.7500000000001,561.7500000000001,227.65465064530486,127885.00000000003,227.65465064530486,96.3500760762078,69,69.0,19.0,0.0,4749.999999999944,4749.999999999944,10204150.000000004
2017-07-05,66.7,1.0,1000.0,0.82,0.667,667.0,546.9399999999999,546.9399999999999,233.20999561195026,127551.87500000006,233.20999561195026,104.3917193468221,74,74.0,5.0,0.0,-12074.999999999804,-12074.999999999804,10179195.000000002
2017-07-06,66.405,1.0,1000.0,0.81,0.66405,664.0500000000001,537.8805000000001,537.8805000000001,236.558004054804,127239.93750000003,236.558004054804,74.2142752136546,53,53.0,-21.0,0.0,-21830.000000000127,-21830.000000000127,10391885.000000004
2017-07-07,67.095,1.0,1000.0,0.81,0.67095,670.95,543.4695,543.4695,239.01720795739237,129898.56250000006,239.01720795739237,122.08831514087413,87,87.0,34.0,0.0,36569.999999999876,36569.999999999876,10430075.000000002
2017-07-10,66.915,1.0,1000.0,0.8,0.66915,669.15,535.32,535.32,243.54766775013078,130375.93750000003,243.54766775013078,142.68989167147274,102,102.0,15.0,0.0,-15659.999999999358,-15659.999999999358,10337915.000000004
2017-07-11,66.94,1.0,1000.0,0.77,0.6694,669.4,515.438,515.438,250.70704430018753,129223.93750000006,250.70704430018753,167.72198567913466,120,120.0,18.0,0.0,2549.9999999991305,2549.9999999991305,10383715.000000004
2017-07-12,68.075,1.0,1000.0,0.83,0.6807500000000001,680.7500000000001,565.0225,565.0225,229.7190598604481,129796.43750000006,229.7190598604481,223.30038286415416,159,159.0,39.0,0.0,136200.0000000006,136200.0000000006,10390705.000000006
