Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-01-20,69.84,0.6485,0.6529385326474552,1.128697885464725,1.62,0.6984,1000.0,698.4,1131.4080000000001,733.7180880000001,1.7864185649825832,124995.50103125002,170.35902899977302,30.433253211760082,30,30.0,2.0,69.32,674.4400000000132,9442.160000000185,10116.600000000199,10009756.682500001,30,28,2
2017-01-23,70.335,0.6485,0.645390212146013,1.156741183952782,1.64,0.7033499999999999,1000.0,703.3499999999999,1153.4939999999997,748.0408589999997,2.041546952892248,125121.95853125001,167.26620882516534,34.148181894885475,34,34.0,4.0,69.84,1284.029999999975,9630.224999999811,10914.254999999786,10020670.9375,34,30,4
2017-01-24,70.635,0.6485,0.631568155738441,1.17904700216704,1.67,0.70635,1000.0,706.35,1179.6045,764.9735182499999,2.362408214067299,125258.38671875,163.74212143356118,38.682573266345,39,39.0,5.0,70.335,972.7500000000368,6614.70000000025,7587.450000000286,10028258.387500001,39,34,5
2017-01-25,71.155,0.6485,0.6260459731197525,1.2341036558243448,1.73,0.71155,1000.0,711.5500000000001,1230.9815,798.2915027500001,2.737955923883975,125353.22984375001,157.02688731112138,42.993269632254616,43,43.0,4.0,70.635,1348.8799999999896,13151.579999999898,14500.459999999888,10042758.8475,43,39,4
2017-01-26,71.255,0.6485,0.6093344755857205,1.2422055989189549,1.74,0.71255,1000.0,712.5500000000001,1239.8370000000002,804.0342945000001,3.1670612093880823,125534.48559375001,156.1307601584524,49.44756740901089,49,49.0,6.0,71.155,389.09999999997785,2788.549999999841,3177.6499999998186,10045936.4975,49,43,6
2017-01-27,71.235,0.6485,0.5926554445381504,1.2218961698874091,1.72,0.71235,1000.0,712.35,1225.242,794.5694369999999,3.585715705276366,125574.20621875001,158.04056935901252,56.668855162143004,57,57.0,8.0,71.255,-103.75999999997936,-635.5299999998736,-739.2899999998529,10045197.207500001,57,49,8
2017-01-30,70.695,0.6485,0.5899293741037179,1.1875269470565546,1.68,0.70695,1000.0,706.9499999999999,1187.676,770.2078859999999,3.795657624866025,125564.96509375003,163.02736881319083,61.87960754976334,62,62.0,5.0,71.235,-1750.9500000000203,-19960.83000000023,-21711.78000000025,10023485.427500002,62,57,5
2017-01-31,70.645,0.6485,0.5738815991705943,1.1506694790361869,1.63,0.70645,1000.0,706.45,1151.5135,746.75650475,4.071555467992601,125293.56784375003,167.7836979614874,68.3140632875113,68,68.0,6.0,70.695,-194.54999999998893,-2010.3499999998855,-2204.8999999998746,10021280.527500002,68,62,6
2017-02-01,71.34,0.6485,0.5810743345788407,1.140265210372284,1.6,0.7134,1000.0,713.4000000000001,1141.4400000000003,740.2238400000001,4.315385685164026,125266.00659375003,169.22719834820506,73.02806292922574,73,73.0,5.0,70.645,2253.5375000000236,30648.110000000324,32901.64750000035,10054182.175000003,73,68,5
2017-02-02,70.83,0.6485,0.5774561731519638,1.1144397695637491,1.57,0.7083,1000.0,708.3000000000001,1112.0310000000002,721.1521035000001,4.506602423987948,125677.27718750003,174.27291216034013,78.53787283772274,79,79.0,6.0,71.34,-1984.4100000000199,-24143.65500000024,-26128.065000000257,10028054.110000003,79,73,6
2017-02-03,69.36,0.6485,0.6574468864971172,1.0610313378903002,1.53,0.6936,1000.0,693.6,1061.208,688.193388,3.8206942449749692,125350.67637500004,182.1445520412353,69.59186417374914,70,70.0,-9.0,70.83,8579.654999999992,-75310.30499999993,-66730.64999999994,9961323.460000003,70,79,-9
2017-02-06,68.89,0.6485,0.6487008701339967,1.0314777829172743,1.5,0.6889000000000001,1000.0,688.9000000000001,1033.3500000000001,670.127475,3.65300373111768,124516.54325000005,185.81023446322664,67.87654797740178,68,68.0,-2.0,69.36,609.5899999999984,-21335.649999999947,-20726.059999999947,9940597.400000002,68,70,-2
2017-02-07,69.505,0.6485,0.6469240872367158,0.9187111442950416,1.32,0.69505,1000.0,695.05,917.466,594.9767009999999,3.569935837161405,124257.46750000003,208.8442577518679,74.55606001337668,75,75.0,7.0,68.89,2791.792499999977,27120.26999999977,29912.06249999975,9970509.462500002,75,68,7
2017-02-08,69.335,0.6485,0.6304369379836845,0.8854618380550859,1.28,0.6933499999999999,1000.0,693.3499999999999,887.4879999999999,575.5359679999999,3.5392709331352235,124631.36828125003,216.5483570285742,76.64233056494213,77,77.0,2.0,69.505,-220.4900000000022,-8268.375000000082,-8488.865000000083,9962020.597500002,77,75,2
2017-02-09,69.475,0.6485,0.6140247298281244,0.768075951095893,1.11,0.69475,1000.0,694.75,771.1725,500.10536625,3.5399399937477742,124525.25746875003,248.99804295741257,88.1438130629871,88,88.0,11.0,69.335,998.690000000004,6990.830000000028,7989.520000000032,9970010.117500002,88,77,11
2017-02-10,69.21,0.6485,0.600368645971239,0.7577213647851413,1.09,0.6920999999999999,1000.0,692.0999999999999,754.389,489.22126649999996,3.475455354621712,124625.12646875002,254.74184178530604,88.53438980789389,89,89.0,1.0,69.475,-171.85250000000036,-15123.020000000031,-15294.872500000032,9954715.245000001,89,88,1
2017-02-13,69.7,0.6485,0.5949264748413983,0.7536960041368495,1.08,0.6970000000000001,1000.0,697.0000000000001,752.7600000000002,488.1648600000001,3.4670617069140772,124433.94056250002,254.90147029939845,88.37591267111404,88,88.0,-1.0,69.21,-317.7650000000059,28281.085000000523,27963.320000000516,9982678.565000001,88,89,-1
2017-02-14,69.96,0.6485,0.581772985965071,0.7297643455151624,1.04,0.6996,1000.0,699.6,727.5840000000001,471.838224,3.557527849580466,124783.48206250003,264.4624274071107,94.08324506684485,94,94.0,6.0,69.7,1011.6599999999646,14837.67999999948,15849.339999999445,9998527.905000001,94,88,6
2017-02-15,69.07,0.6485,0.6024789612106691,0.7403840782448731,1.07,0.6907,1000.0,690.6999999999999,739.049,479.27327649999995,3.2662617162159737,124981.59881250001,260.7731432998018,85.17533345774447,85,85.0,-9.0,69.96,5194.485000000003,-54253.51000000004,-49059.02500000004,9949468.88,85,94,-9
2017-02-16,69.025,0.6485,0.586062939488539,0.7675528211911693,1.11,0.69025,1000.0,690.25,766.1775000000001,496.8661087500001,3.1847443875595167,124368.36100000002,250.30558295248187,79.71593004827297,80,80.0,-5.0,69.07,145.91249999995944,-2480.5124999993104,-2334.599999999351,9947134.280000001,80,85,-5
2017-02-17,69.025,0.6485,0.5700033645341229,0.7922558509209864,1.15,0.69025,1000.0,690.25,793.7874999999999,514.77119375,3.1068857569542865,124339.17850000002,241.54261157120166,75.0445299588108,75,75.0,-5.0,69.025,-0.0,0.0,0.0,9947134.280000001,75,80,-5
2017-02-20,68.845,0.6485,0.5559611654070353,0.8239754749496823,1.2,0.68845,1000.0,688.45,826.14,535.7517899999999,2.9847640792766943,124339.17850000002,232.08355216134703,69.27146498821277,69,69.0,-6.0,69.025,700.3800000000265,-8754.750000000331,-8054.370000000305,9939079.91,69,75,-6
2017-02-21,68.585,0.6485,0.5440948002261564,0.8663824694201627,1.26,0.68585,1000.0,685.8499999999999,864.1709999999999,560.4148935,2.800319050490243,124238.498875,221.69021615233004,62.08033355986696,62,62.0,-7.0,68.845,1180.2700000000232,-11634.090000000228,-10453.820000000203,9928626.09,62,69,-7
2017-02-22,68.01,0.6485,0.5458100923858663,0.9423577257701048,1.39,0.6801,1000.0,680.1,945.3389999999999,613.0523414999999,2.432925346510675,124107.826125,202.442463267225,49.25274000928879,49,49.0,-13.0,68.585,4847.537499999904,-23119.02499999954,-18271.487499999635,9910354.602500001,49,62,-13
2017-02-23,68.09,0.6485,0.5311792844701809,0.9994508908989096,1.47,0.6809000000000001,1000.0,680.9000000000001,1000.9230000000001,649.0985655000001,2.1748173388443006,123879.43253125002,190.84841519534987,41.5060442457803,42,42.0,-7.0,68.01,-363.15999999999224,2542.119999999946,2178.9599999999537,9912533.5625,42,49,-7
2017-02-24,67.29,0.6485,0.5490852375310811,1.114642132398854,1.66,0.6729,1000.0,672.9000000000001,1117.0140000000001,724.383579,1.6369047411237363,123906.66953125001,171.05118492926246,27.99944955855427,28,28.0,-14.0,68.09,7263.199999999973,-21789.599999999922,-14526.399999999949,9898007.1625,28,42,-14
2017-02-27,67.385,0.6485,0.534495491665808,1.1935617216209276,1.77,0.6738500000000001,1000.0,673.85,1192.7145,773.47535325,1.2575736984575139,123725.08953125,159.95996383256445,20.116144332204822,20,20.0,-8.0,67.29,-492.8599999999941,1725.0099999999793,1232.149999999985,9899239.3125,20,28,-8
2017-02-28,67.375,0.6485,0.5198541913919446,1.2460986785371768,1.85,0.67375,1000.0,673.75,1246.4375,808.31471875,0.8862946221363454,123740.49140625,153.0845455809659,13.567800948059633,14,14.0,-6.0,67.385,38.910000000019906,-129.70000000006635,-90.79000000004645,9899148.522499999,14,20,-6
2017-03-01,67.54,0.6485,0.5070621080027745,1.2451070904352588,1.84,0.6754000000000001,1000.0,675.4000000000001,1242.7360000000003,805.9142960000001,0.561077711818341,123739.35653125,153.53910105008234,8.614736749182523,9,9.0,-5.0,67.375,-535.0125000000203,1498.0350000000565,963.0225000000362,9900111.545,9,14,-5
2017-03-02,67.305,0.6485,0.496184614401045,1.2328861801962443,1.83,0.67305,1000.0,673.0500000000001,1231.6815000000001,798.74545275,0.18773663417773584,123751.39431250001,154.93220510543932,2.90864507122298,3,3.0,-6.0,67.54,914.3849999999977,-1371.5774999999967,-457.192499999999,9899654.3525,3,9,-6
2017-03-03,67.715,0.6485,0.4919121819255781,1.1798295074510885,1.74,0.67715,1000.0,677.15,1178.241,764.0892885,-0.07094236501610447,123745.67940625,161.95185728774945,-1.148924777474358,-1,-1.0,-4.0,67.305,-1063.539999999991,797.6549999999934,-265.8849999999977,9899388.4675,-1,3,-4
2017-03-06,67.22,0.6485,0.49207958638430266,1.1725912189046683,1.74,0.6722,1000.0,672.2,1169.6280000000002,758.5037580000001,-0.43174182895431745,123742.35584375,163.14006956277993,-7.043439200876918,-7,-7.0,-6.0,67.715,1926.0450000000176,321.00750000000295,2247.0525000000207,9901635.52,-7,-1,-6
2017-03-07,65.865,0.6485,0.5729730708441466,1.2512443806010685,1.9,0.65865,1000.0,658.65,1251.435,811.5555975,-0.9396768466215506,123770.444,152.51012300485058,-14.33102314630628,-14,-14.0,-7.0,67.22,6151.022500000017,6151.022500000017,12302.045000000035,9913937.565,-14,-7,-7
2017-03-08,66.155,0.6485,0.5613361207492692,1.2138749249074938,1.83,0.66155,1000.0,661.55,1210.6365,785.09777025,-1.4335411087178467,123924.2195625,157.84558848388858,-22.627813992141462,-23,-23.0,-9.0,65.865,-1692.5850000000364,-2632.9100000000567,-4325.495000000094,9909612.07,-23,-14,-9
2017-03-09,66.125,0.6485,0.5459986737936655,1.1908856298231407,1.8,0.66125,1000.0,661.25,1190.25,771.877125,-1.9300408975845544,123870.150875,160.47910588748178,-30.973123757064208,-31,-31.0,-8.0,66.155,155.6400000000059,447.4650000000169,603.1050000000228,9910215.175,-31,-23,-8
2017-03-10,66.085,0.6485,0.531118384331094,1.241862277651049,1.88,0.6608499999999999,1000.0,660.8499999999999,1242.3979999999997,805.6951029999998,-2.4250088089535646,123877.68968750001,153.75256623286197,-37.28513275139066,-37,-37.0,-6.0,66.125,155.64000000002432,804.1400000001256,959.7800000001499,9911174.955,-37,-31,-6
2017-03-13,66.975,0.6485,0.5564665511937562,1.2508634351196588,1.87,0.66975,1000.0,669.75,1252.4325000000001,812.20247625,-2.510389222599106,123889.68693750001,152.53547060027202,-38.29234014590056,-38,-38.0,-1.0,66.085,-577.1650000000003,-21355.105000000014,-21932.270000000015,9889242.685,-38,-37,-1
2017-03-14,67.085,0.6485,0.541821896310895,1.2257344736875373,1.83,0.67085,1000.0,670.8499999999999,1227.6554999999998,796.1345917499999,-2.7375720516057878,123615.53356250002,155.26964265021843,-42.506183418205595,-43,-43.0,-5.0,66.975,-356.67499999999814,-2710.729999999986,-3067.4049999999843,9886175.280000001,-43,-38,-5
2017-03-15,66.47,0.6485,0.5460282602395298,1.2236095169563357,1.84,0.6647,1000.0,664.6999999999999,1223.048,793.146628,-2.994767188465416,123577.19100000002,155.8062363722235,-46.66034044458219,-47,-47.0,-4.0,67.085,1595.3099999999868,17149.58249999986,18744.892499999845,9904920.172500001,-47,-43,-4
2017-03-16,66.72,0.6485,0.5342370193267362,1.192326052995922,1.79,0.6672,1000.0,667.2,1194.288,774.495768,-3.2651044041772606,123811.50215625002,159.86078590974304,-52.196215612914024,-52,-52.0,-5.0,66.47,-810.625,-7619.875,-8430.5,9896489.672500001,-52,-47,-5
2017-03-17,67.35,0.6485,0.5398478701791837,1.152398115519488,1.71,0.6735,1000.0,673.5,1151.685,746.8677224999999,-3.275575857640253,123706.12090625003,165.63324023719613,-54.254424294368775,-54,-54.0,-2.0,66.72,-817.1099999999941,-21244.859999999844,-22061.969999999837,9874427.7025,-54,-52,-2
2017-03-20,67.385,0.6485,0.5251177552057235,1.0699301768431304,1.59,0.6738500000000001,1000.0,673.85,1071.4215000000002,694.8168427500001,-3.398549744184966,123430.34628125001,177.6444361836823,-60.37334531479361,-60,-60.0,-6.0,67.35,-136.185000000042,-1225.665000000378,-1361.85000000042,9873065.852500001,-60,-54,-6
2017-03-21,66.87,0.6485,0.5245758386706719,0.9513785173734082,1.42,0.6687000000000001,1000.0,668.7,949.554,615.785769,-3.5449860697562747,123413.32315625002,200.4160040214408,-71.04719424122251,-71,-71.0,-11.0,67.385,3673.752500000004,20038.65000000002,23712.402500000026,9896778.255,-71,-60,-11
2017-03-22,67.505,0.6485,0.5311319724048927,0.8878297509393254,1.32,0.6750499999999999,1000.0,675.05,891.066,577.856301,-3.4855937989911254,123709.72818750002,214.083895898368,-74.62095000072131,-75,-75.0,-4.0,66.87,-1647.1899999999764,-29237.62249999958,-30884.812499999556,9865893.4425,-75,-71,-4
2017-03-23,66.985,0.6485,0.5305362158429369,0.8195460125295083,1.22,0.6698500000000001,1000.0,669.85,817.217,529.9652245,-3.5889011557163495,123323.66803125001,232.70143460375297,-83.51424475862616,-84,-84.0,-9.0,67.505,3034.979999999977,25291.499999999804,28326.47999999978,9894219.922500001,-84,-75,-9
2017-03-24,66.685,0.6485,0.520690904607938,0.7416823219229733,1.11,0.66685,1000.0,666.85,740.2035000000001,480.02196975000004,-3.8158474308257126,123677.74903125002,257.650184418981,-98.31537942669397,-98,-98.0,-14.0,66.985,2723.699999999974,16342.199999999844,19065.89999999982,9913285.822500002,-98,-84,-14
2017-03-27,66.69,0.6485,0.5064240194057594,0.6615961129368043,0.99,0.6668999999999999,1000.0,666.9,660.231,428.15980349999995,-4.069753249704945,123916.07278125003,289.41547470896586,-117.78495687117132,-118,-118.0,-20.0,66.685,-64.84999999994102,-317.764999999711,-382.614999999652,9912903.207500001,-118,-98,-20
2017-03-28,67.225,0.6485,0.5080097642200572,0.5858623985087673,0.87,0.6722499999999999,1000.0,672.2499999999999,584.8574999999998,379.2800887499999,-4.0623449920301855,123911.29009375002,326.7012789997141,-132.7173304634345,-133,-133.0,-15.0,66.69,-5204.212499999967,-40939.80499999974,-46144.0174999997,9866759.190000001,-133,-118,-15
2017-03-29,66.995,0.6485,0.4969742833904072,0.5502301033686988,0.82,0.66995,1000.0,669.95,549.359,356.2593115,-4.208969269087868,123334.48987500003,346.19302820664666,-145.71158168942455,-146,-146.0,-13.0,67.225,1939.0149999999137,19837.614999999118,21776.62999999903,9888535.82,-146,-133,-13
2017-03-30,67.28,0.6485,0.4878765445938614,0.505633431107104,0.75,0.6728000000000001,1000.0,672.8000000000001,504.6,327.2331,-4.266758698436158,123606.69775,377.73286916879744,-161.1695005211214,-161,-161.0,-15.0,66.995,-2772.337499999967,-26984.08499999968,-29756.422499999644,9858779.3975,-161,-146,-15
2017-03-31,67.01,0.6485,0.47864175219021493,0.5013606486218082,0.75,0.6701,1000.0,670.1,502.57500000000005,325.9198875,-4.392903852741173,123234.74246875002,378.1136015173361,-166.10166968793467,-166,-166.0,-5.0,67.28,875.474999999987,28190.294999999584,29065.76999999957,9887845.1675,-166,-161,-5
2017-04-03,68.04,0.6485,0.523507594175284,0.5401124111267364,0.79,0.6804000000000001,1000.0,680.4000000000001,537.5160000000001,348.57912600000003,-3.814546482023999,123598.06459375001,354.5767814959465,-135.25496144627547,-135,-135.0,31.0,67.01,20706.60500000002,-110880.5300000001,-90173.92500000008,9797671.2425,-135,-166,31
2017-04-04,67.6,0.6485,0.5193370784919321,0.5486678564059797,0.81,0.6759999999999999,1000.0,675.9999999999999,547.56,355.09265999999997,-3.7546287034983643,122470.89053125,344.89840069138575,-129.4965435026557,-129,-129.0,6.0,68.04,-1712.0400000000466,38520.90000000104,36808.860000001,9834480.102500001,-129,-135,6
2017-04-05,67.415,0.6485,0.5069339484235494,0.5440463368621599,0.81,0.67415,1000.0,674.15,546.0615,354.12088275,-3.80070396702668,122931.00128125002,347.1441738386156,-131.93922386386257,-132,-132.0,-3.0,67.6,359.91749999997677,15476.452499999,15836.369999998977,9850316.4725,-132,-129,-3
2017-04-06,66.98,0.6485,0.503308539572657,0.5400792380010608,0.81,0.6698000000000001,1000.0,669.8000000000001,542.5380000000001,351.83589300000006,-3.885131470518514,123128.95590625,349.9613267320909,-135.96457639512585,-136,-136.0,-4.0,67.415,1128.3900000000058,37236.87000000019,38365.2600000002,9888681.7325,-136,-132,-4
2017-04-07,66.845,0.6485,0.49052184044376795,0.5181419528660274,0.78,0.66845,1000.0,668.45,521.3910000000001,338.1220635,-4.069693046632907,123608.52165625,365.5736640689524,-148.77725986935297,-149,-149.0,-13.0,66.98,1138.117500000043,11906.46000000045,13044.577500000494,9901726.31,-149,-136,-13
2017-04-10,66.585,0.6485,0.48089468022471527,0.5195290335035805,0.78,0.6658499999999999,1000.0,665.8499999999999,519.3629999999999,336.80690549999997,-4.290451871716197,123771.578875,367.48527673818734,-157.66778934095004,-158,-158.0,-9.0,66.845,1517.4900000000298,25122.890000000494,26640.380000000525,9928366.690000001,-158,-149,-9
2017-04-11,66.7,0.6485,0.4684805592146056,0.4739174506034604,0.71,0.667,1000.0,667.0,473.57,307.110145,-4.502895461582137,124104.58362500003,404.1044740641832,-181.96402022686468,-182,-182.0,-24.0,66.585,-1789.8600000001416,-11783.245000000932,-13573.105000001073,9914793.585,-182,-158,-24
2017-04-12,67.165,0.6485,0.46829308224978206,0.4454835387753399,0.66,0.6716500000000001,1000.0,671.6500000000001,443.2890000000001,287.47291650000005,-4.473150667209156,123934.91981250001,431.1185948276974,-192.84584300997884,-193,-193.0,-11.0,66.7,-3317.077500000024,-54882.5550000004,-58199.63250000042,9856593.9525,-193,-182,-11
2017-04-13,68.06,0.6485,0.5007425400101448,0.4567431809231164,0.67,0.6806,1000.0,680.6,456.00200000000007,295.71729700000003,-3.9384374638346884,123207.42440625001,416.6392215002898,-164.09075188596603,-164,-164.0,29.0,67.165,16831.817499999925,-112018.64749999948,-95186.82999999955,9761407.1225,-164,-193,29
2017-04-14,67.225,0.6485,0.5242873721526595,0.4088940367867287,0.61,0.6722499999999999,1000.0,672.2499999999999,410.07249999999993,265.93201624999995,-3.7321205522924945,122017.58903125001,458.83000757811175,-171.2408901290792,-171,-171.0,-7.0,68.06,3790.482500000036,88805.59000000084,92596.07250000088,9854003.195000002,-171,-164,-7
2017-04-17,67.18,0.6485,0.5100279192399321,0.4080492208705665,0.61,0.6718000000000001,1000.0,671.8000000000001,409.79800000000006,265.754003,-3.815408046426075,123175.03993750003,463.49269831130266,-176.84137705966776,-177,-177.0,-6.0,67.225,175.09499999995134,4990.2074999986135,5165.302499998565,9859168.4975,-177,-171,-6
2017-04-18,67.44,0.6485,0.49972145603886997,0.4128566135109579,0.61,0.6744,1000.0,674.4,411.38399999999996,266.78252399999997,-3.808379492214561,123239.60621875,461.94782315932366,-175.92726161931267,-176,-176.0,1.0,67.18,168.6099999999941,-29843.969999998957,-29675.359999998964,9829493.137500001,-176,-177,1
2017-04-19,67.315,0.6485,0.4868959508387217,0.3899999999825487,0.58,0.67315,1000.0,673.15,390.42699999999996,253.19190949999995,-3.8543452558897626,122868.66421875003,485.2787929179469,-187.0432013267199,-187,-187.0,-11.0,67.44,891.6875,14267.0,15158.6875,9844651.825000001,-187,-176,-11
2017-04-20,67.58,0.6485,0.477544913495763,0.3865669411452205,0.57,0.6758,1000.0,675.8,385.20599999999996,249.80609099999995,-3.8085510236615643,123058.14781250001,492.6146809306585,-187.6148147329174,-188,-188.0,-1.0,67.315,-171.85250000000036,-32136.41750000007,-32308.27000000007,9812343.555000002,-188,-187,-1
2017-04-21,67.0,0.6485,0.4836382402279355,0.3874110650455305,0.58,0.67,1000.0,670.0,388.59999999999997,252.00709999999995,-3.789629053012395,122654.29443750002,486.70967777296767,-184.44491352707394,-184,-184.0,4.0,67.58,-1504.5199999999954,70712.43999999978,69207.9199999998,9881551.475000001,-184,-188,4
2017-04-24,67.07,0.6485,0.4706668116095848,0.385937926770249,0.58,0.6707,1000.0,670.6999999999999,389.0059999999999,252.27039099999993,-3.9002531657989126,123519.39343750002,489.6309588607252,-190.96846973697004,-191,-191.0,-7.0,67.0,-317.764999999969,-8352.679999999185,-8670.444999999154,9872881.030000003,-191,-184,-7
2017-04-25,66.325,0.6485,0.48944269642985766,0.418100865007151,0.63,0.66325,1000.0,663.25,417.8475,270.97410375,-3.9345346539504344,123411.01287500004,455.4347119046428,-179.19236566007496,-179,-179.0,12.0,67.07,-5797.589999999924,92278.30749999879,86480.71749999886,9959361.747500002,-179,-191,12
2017-04-26,66.07,0.6485,0.47970839560453227,0.4641581088232988,0.7,0.6607,1000.0,660.6999999999999,462.4899999999999,299.9247649999999,-4.2476660481375585,124492.02184375003,415.077500665042,-176.31106069206936,-176,-176.0,3.0,66.325,-496.1025000000188,29600.78250000112,29104.680000001103,9988466.427500004,-176,-179,3
2017-04-27,66.445,0.6485,0.4746394098872864,0.4818908071196543,0.73,0.66445,1000.0,664.4499999999999,485.04849999999993,314.55395224999995,-4.412624548896981,124855.83034375006,396.9297777079515,-175.15020813023284,-175,-175.0,1.0,66.07,243.1875,-42801.0,-42557.8125,9945908.615000004,-175,-176,1
2017-04-28,66.285,0.6485,0.4631294819131797,0.5016825855589429,0.76,0.6628499999999999,1000.0,662.8499999999999,503.76599999999996,326.69225099999994,-4.672685296208548,124323.85768750006,380.55343310698873,-177.82064313007095,-178,-178.0,-3.0,66.445,311.2799999999933,18157.99999999961,18469.279999999602,9964377.895000003,-178,-175,-3
2017-05-01,66.435,0.6485,0.4517866063961447,0.5120255527345393,0.77,0.66435,1000.0,664.35,511.5495,331.73985075,-4.888400285626775,124554.72368750005,375.4590333537131,-183.5394045887444,-184,-184.0,-6.0,66.285,-583.650000000022,-17314.950000000656,-17898.60000000068,9946479.295000002,-184,-178,-6
