Date,PX_CLOSE_1D,forecast_combined,carry,EWMA_2/8,EWMA_4/16,EWMA_8/32,EWMA_16/64,EWMA_32/128,EWMA_64/256
2017-12-07,161.42,-19.734429914712383,-20.0,-3.557779114070936,-12.777229820533096,-10.634834538323036,-3.195225602142805,-0.6884344995265622,-1.744030002764847
2017-12-09,161.87,-7.6653667096715035,-5.123514114603641,-11.971882445603178,-9.88512658214938,-4.059840352965855,0.907677794420012,1.6777503658212425,0.0896621927009335
2017-12-10,161.45,-9.330937279680004,-8.42862455830841,1.7657877893817768,-0.9447022379045248,-6.132180129395054,-7.223572874379928,-4.247277480364758,-2.742516773541952
2017-12-12,163.27,-13.1564711481619,-20.0,1.9169723137219368,0.6096069052909961,1.1116732902908932,1.2052596998345229,0.4674992435696657,-0.3770867468488115
2018-01-01,161.68,-16.33596808587934,-20.0,-2.955298927427568,-4.147982730485472,-3.4891125531716054,-1.4337724338655238,-0.4414778646346701,-0.7394926115742513
2018-01-02,158.6,-20.0,-20.0,-13.663588437340216,-15.3164367368863,-13.949421037193408,-10.589988803251702,-6.401605641544895,-3.789959672537974
2018-01-03,159.7,-15.911634281149984,-20.0,9.930851573793966,8.045353918804144,-1.0654359640150104,-9.574778602696368,-10.576443988944805,-7.545588539633415
2018-01-05,158.74,-6.492552625808164,-4.679747746276965,5.565948646152991,-0.327628818594273,-2.648926518787456,-4.044297512765496,-7.7305455566820624,-9.13972092732361
2018-01-06,161.46,6.63298324033473,-0.9541373482742478,7.409218597182572,16.83126394565537,14.52635085158502,7.163670442038338,-0.0408088439719327,-4.227737530884238
2018-01-08,160.91,-16.843102773404482,-20.0,-17.30343602499584,-12.091664520555655,-2.503114060033518,6.701713075914952,7.562376445634377,1.5334604957220344
2018-01-10,158.77,0.8488180026370149,10.348513681375492,2.465110895286608,-7.108420328188465,-14.195502730541984,-11.90312050369964,-4.480988331467554,-1.328084600767607
2018-01-11,159.98,10.190802120773565,13.533695053654297,0.1504656135194837,7.779132077776632,5.886413679950181,-2.102055630783907,-4.491068292908678,-3.212629323941853
2018-02-01,161.28,-17.165403610953653,-20.0,-5.28529035189344,-5.248615447692249,-4.119993632342871,-1.833898975139011,-0.6319453421968665,-0.8198530775173474
2018-02-02,157.87,-20.0,-20.0,-17.77559635741724,-17.36183674238814,-15.16032366867571,-11.270833678804625,-6.768306660280475,-3.943132645328234
2018-02-03,159.77,-15.470239899776432,-20.0,9.891977938915277,8.899450594005561,0.1518895908776354,-8.928316218694237,-10.557798595145323,-7.724807902189077
2018-02-04,159.43,-2.0438072923068895,-2.762680786114035,6.406568510802193,8.07728048684522,4.121222669734044,-3.4804619251886426,-8.073860810435825,-7.661252446279044
2018-02-05,158.59,-6.9503010699709895,-4.790825143363314,3.14443518069139,-0.1569362042086183,-2.321268264552293,-4.006353790685154,-7.821443487600121,-9.331041922728156
2018-02-07,162.63,-5.807119025154964,-20.0,8.156924518512094,11.46424789324249,12.828383656910518,11.0149598789523,4.961708959054805,-1.55954987468404
2018-02-08,161.26,-16.22739122387817,-20.0,-12.078610489204928,-11.643070388218351,-3.5050620019742285,5.856842802921324,7.264634964318663,1.5176283727037303
2018-02-10,159.52,3.897093346136052,10.77299037693913,9.299925937516072,-2.162656042453214,-11.37729195416524,-10.87744590378711,-4.369798111498619,-1.3692875299189482
2018-02-11,159.63,7.875429197891474,12.78571080047208,-5.099020417644581,4.104756856200383,4.640577314913053,-2.1474733834751696,-4.455952859428953,-3.251374494510058
2018-03-01,161.58,-16.80469646402027,-20.0,-3.1960523941229426,-4.764585447543752,-4.213042141159863,-2.0558505377674665,-0.7669239468158902,-0.8850775830417371
2018-03-04,159.3,-2.406483232568199,-2.677303018176763,4.260343319416785,7.279678631201018,4.348922876101996,-3.106791659352325,-8.008809976122569,-7.794655777902142
2018-03-05,159.26,-3.7245801916667816,-3.77606808226444,9.802345501153216,3.495699164032437,-0.4631689389393708,-3.1256416450423474,-7.117903651547354,-8.738168216534858
2018-03-07,162.72,-5.5258901718214615,-20.0,7.920851640594002,11.515967632412355,13.30957916634005,11.649875727318708,5.444262248755813,-1.3692710611891667
2018-03-08,162.05,-12.98038823792662,-20.0,0.7259140463626986,-5.965627904353928,-2.230145149357848,5.31030063948661,6.637392899015005,1.460755700050048
2018-03-09,160.71,-16.09700830954831,-20.0,-13.770589351149155,-6.205765951685318,-1.0138936726792007,2.918170233173034,4.233856580616065,1.994503267256296
2018-03-10,158.93,2.8472504415276694,10.186091559067629,4.356892341812956,-1.9376185883768,-10.375831034826744,-10.564555192117624,-4.492359303934876,-1.4855112084067976
2018-03-12,162.38,20.0,18.90802063520776,19.105908802742945,14.621372776960508,11.440555826482974,5.863545942243586,0.570641277350704,-1.7181556042837225
2018-04-01,161.59,-16.619109005254575,-20.0,-2.140826119381505,-4.307822367395734,-4.259273883005855,-2.2592673630896383,-0.9005102793050674,-0.954936989862582
2018-04-04,159.47,-2.303456526545883,-2.9041060602037483,4.7999109231010975,7.322693190331986,4.793877795408519,-2.64708074903164,-7.892993588818183,-7.902674794417245
2018-04-05,159.08,-3.8297766761077763,-4.052873289574329,8.177212641674842,4.403332590509378,0.4346619590458058,-2.7493792061840896,-7.05160078511491,-8.854057325127972
2018-04-06,160.81,3.6819580153805256,-1.0882937666794583,-1.713870174424665,11.146691750161583,12.747522065334088,7.048198184331835,0.1789242335650567,-4.046367628922168
2018-04-07,162.55,-6.100128156890407,-20.0,4.975022248672166,10.2826334276677,13.216578136701528,12.056335423758664,5.853741143833229,-1.1894396871357162
2018-04-09,160.35,-18.492078642875743,-20.0,-18.79795149552252,-10.772516652826416,-3.538106880480997,1.814122730962395,3.872878566318648,1.912448061082182
2018-04-10,158.04,-0.25379120169572894,8.99105388221247,-5.265640891531272,-5.0700802900124105,-10.499352079654653,-10.369239635904876,-4.607207007836711,-1.6007366100480809
2018-04-12,162.96,20.0,17.820166643993222,20.0,18.96561150712821,13.800781870542702,7.12374988704513,1.2658756748364697,-1.3772483055527711
2018-05-01,161.59,-16.516063793941168,-20.0,-1.5697642890404089,-3.899076746081236,-4.265875276608771,-2.442456010243128,-1.031495023162261,-1.0260308772696292
2018-05-02,158.09,-20.0,-20.0,-14.640680983023934,-17.34899605358038,-16.128144255033146,-12.20432281372569,-7.3836214426751985,-4.270220151444604
2018-05-03,157.19,-19.91113011638064,-20.0,-11.92071226804242,-2.4278307180492336,-2.431736329426779,-5.856055954693873,-6.3631668362903735,-4.606219038295493
2018-05-04,159.11,-4.11732136728775,-3.914721902982839,0.6166285677389698,5.352520206903794,4.373041530067448,-2.455423535227306,-7.776135584855633,-7.943693069364521
2018-05-06,161.45,4.794600006116713,-0.1357840820536892,1.5975402046652802,10.053346606484086,12.26554653382973,7.299243605813215,0.5145379586787122,-3.830821647973005
2018-05-07,162.7,-5.906558461612653,-20.0,5.1494921711318495,9.959425861792928,13.350790813262854,12.534712474236866,6.298891319773132,-0.9940031380903814
