Date,PX_CLOSE_1D,FX_TO_USD,stdev_signal,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-01-02,68.285,0.6485,,0.5756596216396209,0.84,0.68285,1000.0,682.8499999999999,573.5939999999999,371.97570899999994,,125000.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,10000000.0,0,0,0
2017-01-03,67.54,0.6485,0.7449999999999903,0.5590872024883597,0.83,0.6754000000000001,1000.0,675.4000000000001,560.582,363.537427,-0.32579185520364584,125000.0,343.8435514921549,-11.202142854043947,-11,-11.0,-11.0,68.285,5314.457499999931,-0.0,5314.457499999931,10005314.4575,-11,0,-11
2017-01-04,68.585,0.6485,0.7642329664618059,0.5896780901358368,0.86,0.68585,1000.0,685.8499999999999,589.8309999999999,382.50540349999994,-0.1425671630144722,125066.43071875,326.9664417139404,-4.661467799609326,-5,-5.0,6.0,67.54,4066.0949999999516,-7454.50749999991,-3388.412499999958,10001926.045,-5,-11,6
2017-01-05,67.755,0.6485,0.7679319533822979,0.5772185461211865,0.85,0.67755,1000.0,677.55,575.9174999999999,373.48249874999993,-0.3445291935621225,125024.0755625,334.7521663824683,-11.533189392692528,-12,-12.0,-7.0,68.585,3767.784999999992,2691.2749999999946,6459.059999999987,10008385.105,-12,-5,-7
2017-01-06,69.0,0.6485,0.8010167858668052,0.6339311871064877,0.92,0.6900000000000001,1000.0,690.0000000000001,634.8000000000002,411.6678000000001,0.011118927816047116,125104.81381250001,303.89749650689214,0.33790143271375644,0,0.0,12.0,67.755,9688.590000000035,-9688.590000000035,0.0,10008385.105,0,-12,12
2017-01-09,69.52,0.6485,0.7883917292443565,0.7222159187663528,1.04,0.6951999999999999,1000.0,695.1999999999999,723.0079999999999,468.8706879999999,0.5227962963773797,125104.81381250001,266.82157152144265,13.949332938500234,14,14.0,14.0,69.0,4721.079999999964,0.0,4721.079999999964,10013106.185,14,0,14
2017-01-10,69.11,0.6485,0.7726901612518773,0.7499626657282047,1.09,0.6911,1000.0,691.1,753.2990000000001,488.5144015,0.8049443492270436,125163.82731250001,256.2131780110888,20.623734983752858,21,21.0,7.0,69.52,-1861.1949999999845,-3722.389999999969,-5583.584999999954,10007522.600000001,21,14,7
2017-01-11,69.285,0.6485,0.752617109237705,0.7965732860108475,1.15,0.69285,1000.0,692.8499999999999,796.7774999999998,516.7102087499999,1.1375772062371028,125094.03250000003,242.0970795266875,27.54041193661309,28,28.0,7.0,69.11,794.412499999987,2383.237499999961,3177.649999999948,10010700.250000002,28,21,7
2017-01-12,69.88,0.6485,0.7449503513132864,0.8876954244856439,1.27,0.6988,1000.0,698.8,887.476,575.528186,1.6741853828542792,125133.75312500003,217.42419601496292,36.400841084709455,36,36.0,8.0,69.285,3086.8599999999938,10804.009999999978,13890.869999999972,10024591.120000001,36,28,8
2017-01-13,69.88,0.6485,0.7245368680538344,0.9648293458704054,1.38,0.6988,1000.0,698.8,964.3439999999998,625.3770839999999,2.1766680060874224,125307.38900000002,200.37093172413086,43.61409964338429,44,44.0,8.0,69.88,0.0,0.0,0.0,10024591.120000001,44,36,8
2017-01-16,69.93,0.6485,0.7047786419004405,1.0242032675789208,1.46,0.6993,1000.0,699.3000000000001,1020.9780000000001,662.104233,2.6530047919817856,125307.38900000002,189.25628738579599,50.20978373471987,50,50.0,6.0,69.88,194.55000000004424,1426.7000000003243,1621.2500000003686,10026212.370000001,50,44,6
2017-01-17,70.04,0.6485,0.6859428841711442,1.0882852337443436,1.55,0.7004,1000.0,700.4,1085.62,704.0245699999999,3.133164749841713,125327.65462500002,178.0160238228618,55.775353074877316,56,56.0,6.0,69.93,428.0099999999978,3566.7499999999814,3994.7599999999793,10030207.13,56,50,6
