Date,FinalForecast,Multiplier,CARRY_forecast,ewma_EWMA002_forecast,ewma_EWMA004_forecast,ewma_EWMA008_forecast,ewma_EWMA016_forecast
2024-12-17,-12.790448768007396,1.4394440331566407,1.223183477059657,-9.413434885802555,-11.858725115777805,-13.842957021634302,-13.618791408427647
2024-12-18,-13.654629663823735,1.4370049790733275,1.0701773661104608,-18.21875299480103,-15.032404699616292,-14.190694831972356,-12.903569699309806
2024-12-19,-17.033889733978622,1.4368468468015978,1.3752724952857496,-18.32816050269973,-17.132388372357152,-15.902084735026705,-14.066798433200177
2024-12-20,-18.36996997106679,1.4339404420177841,1.4003116136645202,-12.976284482125198,-16.262714579902543,-16.438601901071415,-14.773914899492876
2024-12-23,-16.94563966780141,1.4348259178905036,1.717341759822138,-12.008009590684464,-16.195767835713998,-17.161581862140174,-15.591812267156651
2024-12-24,-17.000204463486824,1.4348627031902035,1.7657270509102954,-10.183039381543852,-15.637260573053227,-17.67890053473637,-16.40645714692961
2024-12-25,-16.695772144942158,1.4358266321312338,1.8014421538141792,-10.792305971397315,-15.784992189617054,-18.27596898706428,-17.17910795148091
2024-12-26,-17.301720749312476,1.4362819819591257,1.8506064864566003,-10.391312733382794,-15.738399634469346,-18.85428625383401,-18.02939024744176
2024-12-27,-17.57236836394754,1.4365246052741838,1.9023787849755387,-9.31245445770952,-15.336584921707376,-19.252877924172115,-18.829564385003405
2024-12-30,-17.47185578890849,1.436142812807257,1.9548686076358608,-7.104649657820509,-14.253341934034724,-19.29685174496329,-19.49182258068031
2024-12-31,-16.714677972432817,1.4361713115191779,2.009946105215235,-5.565610952023093,-13.145301647216902,-19.20728787131424,-20.0
2025-01-01,-16.076545105081035,1.437761318751519,2.0069456763528306,-9.116292644820891,-13.88220473252714,-19.336976614413075,-20.0
2025-01-02,-17.344473650575228,1.4375018034498732,1.7190435467701404,-8.4265483940895,-13.782598263481924,-19.63526022780592,-20.0
2025-01-03,-17.257911829863694,1.4351607101875246,1.741992210426445,-3.5974850824559224,-11.507290428280658,-18.82805299769084,-20.0
2025-01-06,-14.961369264157026,1.4333329685244074,1.7611640329371228,1.884565304061231,-8.112578497680122,-17.318538825541005,-20.0
2025-01-07,-11.979661029695652,1.4334749067838635,1.8105811620931729,2.818837716540307,-6.167500032483683,-16.330331087641625,-20.0
2025-01-08,-10.872099655871585,1.4355103650159373,2.1820619375333647,-1.6993417215596176,-6.69839928993915,-15.887279835771125,-20.0
2025-01-09,-12.09410040815548,1.436253023698847,2.2323046188138846,-4.707918221744315,-7.713724173810974,-16.018677192049662,-20.0
2025-01-10,-13.29340356368517,1.4384304944351693,2.493602315141844,-11.961247474918192,-10.793828706652263,-16.309499789044576,-20.0
2025-01-13,-16.268822639004114,1.4379125537138533,2.1945145663791767,-11.373520994632292,-11.93148284345035,-17.054250961671343,-20.0
2025-01-14,-16.688666554856347,1.4346033772261586,2.1935801870657405,-4.703174606449676,-9.681122142757475,-16.17995057035949,-20.0
2025-01-15,-13.848728772576383,1.431521373753313,2.4986230514381704,4.128353919357283,-4.9911289995508525,-13.810802710523394,-19.96048680636697
2025-01-16,-9.206546673553289,1.4324599617646676,2.1849742428439125,3.378125152147347,-3.5740426189398598,-12.877126611138236,-19.817252942983476
2025-01-17,-8.796998124137856,1.4324874855933212,2.2465348577625632,2.7365074201181745,-2.67552675026075,-12.150469703481802,-19.821066058639428
2025-01-20,-8.502578294667526,1.4331466583849037,2.29757387506647,0.1040520096406509,-3.003580882610577,-11.82409229662233,-19.85715271062937
2025-01-21,-9.252314736276064,1.4329921963743688,2.419804673520189,9.148375059899164,1.6481185970368155,-8.36955020576356,-16.870490169319236
2025-01-22,-3.446020445532685,1.4330066433322648,2.477560191767957,12.235248597591848,4.803939333202278,-6.39305076712976,-16.158368315376155
2025-01-23,-0.8698033347827352,1.4331097938849269,2.1773063565593427,12.968218907189204,7.068283944719868,-4.559826764935252,-15.424310942987791
2025-01-24,0.6395236437725053,1.4341207743294924,2.198181458227243,15.099319846082857,9.66965752980466,-2.372698944195071,-14.264121228563823
2025-01-27,2.9661562681793328,1.4356529661874717,2.569904431422549,8.875263563150089,8.5393485215307,-1.5368953813233794,-13.434820374418312
2025-01-28,1.4405141198354523,1.4368356021909068,2.2071472972095694,1.4060096855045106,5.500648940487455,-1.7299400142001715,-12.99084464164094
2025-01-29,-1.6119977660513232,1.4374923135230515,2.9780343438094348,-4.337618375623944,2.0557694862227947,-2.519406302403496,-12.939156028596829
2025-01-30,-4.243944067481328,1.4374189546030143,3.057900090947362,-4.287157843751714,0.5708370709156926,-2.9397333617249903,-12.984388280692649
2025-01-31,-4.769195839495342,1.4380170863501336,3.479440076482228,-7.292684271064059,-1.911837872644873,-3.8562641306159215,-13.076070301902076
2025-02-03,-6.520015563372072,1.4388259057350026,3.840453737476087,-12.1594136402147,-5.468350326922353,-5.370319386074059,-13.255813022343832
2025-02-04,-9.29550328383827,1.4338963293146227,3.349552763888674,0.585080294223455,-1.3695977687477352,-3.650879960681314,-10.976128713793305
2025-02-05,-3.4585632099032035,1.4336639202721961,3.047788229684596,7.124115551221884,2.1575373221695946,-2.207930674978302,-10.29578540109631
2025-02-06,-0.049972730948083854,1.4337322820443752,3.1323610011106053,7.39473373155485,3.778331529132203,-1.2309196808181886,-9.87929997075595
2025-02-07,0.9162738140306868,1.4338256109932566,3.572213458689759,5.288061267563227,4.00574719425746,-0.6853444833632969,-9.569617473927671
