Date,FinalForecast,Multiplier,CARRY_forecast,ewma_EWMA002_forecast,ewma_EWMA004_forecast,ewma_EWMA008_forecast,ewma_EWMA016_forecast
2024-12-16,2.3912608272671294,1.3711196290336396,0.0,-4.019840884600929,1.0869644290314144,1.9254555176417232,3.682812271152209
2024-12-17,0.7336564073568831,1.3711198026358828,0.0,-5.515599478112861,-0.7789773567186743,1.1033626451949516,3.4402739913254106
2024-12-18,-0.48015010172158296,1.3711207903750802,0.0,-6.58268479771488,-2.416573809655883,0.2092031868947955,3.1222241885941355
2024-12-19,-1.5542874302335732,1.3711482987448789,0.0,-12.630667854899736,-6.189801090610695,-1.7217851407462923,2.183588349223915
2024-12-20,-5.034569490563392,1.3711697687288182,0.0,-6.583448052035648,-5.302217528249463,-2.0382207915328303,1.8382550362276997
2024-12-23,-3.314303253555114,1.3711750596739716,0.0,-6.790921216719363,-5.89621981313409,-2.779930982316234,1.4082549809247331
2024-12-24,-3.855419962621336,1.3711750974683272,0.0,-5.968967291464054,-6.044172035821029,-3.3471266729588494,1.0331084204261292
2024-12-25,-3.929004789796633,1.3711738591230729,0.0,-3.7503267482780287,-5.362902195037533,-3.537777333125401,0.7753049821736927
2024-12-26,-3.2567253383451686,1.371171797625661,0.0,0.4501921166088294,-3.361122787746208,-3.064682153093333,0.7497065561171338
2024-12-27,-1.4331269043295236,1.3711754773271572,0.0,-2.2069341187278018,-3.787773965026897,-3.338822957827907,0.4653411675524481
2024-12-30,-2.4319728724455545,1.3711777188980856,19.66182897956786,-5.001381639259562,-4.96514665219621,-3.9753416773729313,0.0536691470541436
2024-12-31,1.5833265845838125,1.3711712473608317,20.0,-5.11297209103059,-5.462224005896877,-4.457604321534809,-0.3156245763972539
2025-01-01,1.2757389621469994,1.3712978515203744,20.0,-0.2942276172127976,-3.596475380292607,-3.958483260039864,-0.353609556282224
2025-01-02,3.2356848811464736,1.3713778409205704,20.0,5.982106969675907,-0.1736307447562706,-2.6007749584728197,-0.0374235865325329
2025-01-03,6.3550867929901695,1.3713877064363431,20.0,4.263245866062446,0.5074681183140123,-2.085916180383097,0.0574280176685755
2025-01-06,6.237679781693702,1.3713872667099103,20.0,1.879532127902956,0.2576616734985574,-1.93350696756332,0.048686117160741
2025-01-07,5.554735713268038,1.371378980307109,20.0,4.36053485134917,1.632946306659005,-1.163774345367154,0.2749460871343138
2025-01-08,6.88549111355181,1.371357560895301,20.0,5.817340950768081,2.949857261630592,-0.3349485776066847,0.5725723184380577
2025-01-09,7.954790918450744,1.3712876657677395,20.0,8.966821638421628,5.145339124214228,0.9552325268424288,1.0775907768883517
2025-01-10,9.91187459907591,1.3711272608222056,20.0,13.16853677475975,8.173222715901495,2.748077923725015,1.8267419017991429
2025-01-13,12.594855694637088,1.3714932473418653,20.0,5.016254074811803,5.987494841994212,2.636627846261081,1.9037056592619035
2025-01-14,9.74946142638804,1.3714605585462196,20.0,3.053896561842684,5.143760850376015,2.7878814828068745,2.1193628101776243
