Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
12/02/2021,0.9281,0.94825,0.866,0.92426,649547803.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.92426,0.92426,0.92426,1,43,0,0.5,1
13/02/2021,0.92418,0.95053,0.82,0.91299,586878561.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.91299,0.91299,0.91299,1,44,0,0.5,1
14/02/2021,0.91303,0.919,0.80666,0.84364,539495015.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.84364,0.84364,0.84364,1,45,0,0.5,1
15/02/2021,0.84288,0.911,0.6856,0.86143,932826536.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.86143,0.86143,0.86143,1,46,0,0.5,1
16/02/2021,0.86128,0.90591,0.83334,0.87,526075390.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.87,0.87,0.87,1,47,0,0.5,1
17/02/2021,0.8699,0.89745,0.8215,0.89206,460328636.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.89206,0.89206,0.89206,1,48,0,0.5,1
18/02/2021,0.89206,0.9578,0.89202,0.91442,580074009.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.91442,0.91442,0.91442,1,49,0,0.5,1
19/02/2021,0.91433,0.9456,0.87851,0.92581,547803715.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.92581,0.92581,0.92581,1,50,0,0.5,1
20/02/2021,0.92597,1.2,0.91329,1.11568,1480541916.53000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.11568,1.11568,1.11568,1,51,0,0.5,1
21/02/2021,1.1156,1.15172,1.0675,1.09894,636265765.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.09894,1.09894,1.09894,1,52,0,0.5,1
22/02/2021,1.09955,1.146,0.831,1.09703,1333970209.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.09703,1.09703,1.09703,1,53,0,0.5,1
23/02/2021,1.09728,1.142,0.81,0.96197,1625220448.70000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,0.96197,0.96197,0.96197,1,54,0,0.5,1
24/02/2021,0.96136,1.077,0.8978,1.04902,946049063.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.04902,1.04902,1.04902,1,55,0,0.5,1
25/02/2021,1.04883,1.177,1.012,1.07691,961855836.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.07691,1.07691,1.07691,1,56,0,0.5,1
26/02/2021,1.07688,1.298,0.99,1.24303,1805727721.50000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.24303,1.24303,1.24303,1,57,0,0.5,1
27/02/2021,1.24353,1.488,1.2271,1.31402,1994359638.50000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.31402,1.31402,1.31402,1,58,0,0.5,1
28/02/2021,1.314,1.3595,1.154,1.31203,1599172340.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.31203,1.31203,1.31203,1,59,0,0.5,1
01/03/2021,1.31279,1.348,1.23131,1.29627,984011920.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.29627,1.29627,1.29627,1,60,0,0.5,1
02/03/2021,1.29678,1.29998,1.18,1.2228,753904502.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.2228,1.2228,1.2228,1,61,0,0.5,1
03/03/2021,1.22281,1.26636,1.20865,1.21311,454913445.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.21311,1.21311,1.21311,1,62,0,0.5,1
04/03/2021,1.21315,1.23052,1.06695,1.11239,748035034.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.11239,1.11239,1.11239,1,63,0,0.5,1
05/03/2021,1.11261,1.1972,1.03374,1.15908,830654685.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.15908,1.15908,1.15908,1,64,0,0.5,1
06/03/2021,1.15907,1.183,1.08493,1.129,394799528.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.129,1.129,1.129,1,65,0,0.5,1
07/03/2021,1.12901,1.145,1.10562,1.13042,324367538.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.13042,1.13042,1.13042,1,66,0,0.5,1
08/03/2021,1.13073,1.17835,1.105,1.11848,398514643.50000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.11848,1.11848,1.11848,1,67,0,0.5,1
09/03/2021,1.11836,1.22,1.11083,1.1972,616039069.30000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.1972,1.1972,1.1972,1,68,0,0.5,1
10/03/2021,1.19734,1.208,1.115,1.13261,384497300.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.13261,1.13261,1.13261,1,69,0,0.5,1
11/03/2021,1.13226,1.14,1.1075,1.1243,301611714.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.1243,1.1243,1.1243,1,70,0,0.5,1
12/03/2021,1.12417,1.128,1.02,1.03207,423021914.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.03207,1.03207,1.03207,1,71,0,0.5,1
13/03/2021,1.03207,1.193,0.985,1.1,643811025.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.1,1.1,1.1,1,72,0,0.5,1
14/03/2021,1.10016,1.10265,1.0519,1.05243,304362465.70000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.05243,1.05243,1.05243,1,73,0,0.5,1
15/03/2021,1.05241,1.07078,1.00001,1.03103,400978353.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.03103,1.03103,1.03103,1,74,0,0.5,1
16/03/2021,1.03071,1.28,1,1.24924,1248716359.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.24924,1.24924,1.24924,1,75,0,0.5,1
17/03/2021,1.24974,1.43,1.20353,1.377,1094860557.70000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.377,1.377,1.377,1,76,0,0.5,1
18/03/2021,1.3775,1.47299,1.22154,1.22925,1446280469.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.22925,1.22925,1.22925,1,77,0,0.5,1
19/03/2021,1.22966,1.34286,1.18003,1.29474,812311179.70000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.29474,1.29474,1.29474,1,78,0,0.5,1
20/03/2021,1.29499,1.30974,1.19978,1.20046,401638128.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.20046,1.20046,1.20046,1,79,0,0.5,1
21/03/2021,1.20048,1.24139,1.16,1.18561,305630409.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.18561,1.18561,1.18561,1,80,0,0.5,1
22/03/2021,1.18561,1.20782,1.067,1.1015,384255570.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.1015,1.1015,1.1015,1,81,0,0.5,1
23/03/2021,1.1015,1.1739,1.08145,1.11639,371967713.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.11639,1.11639,1.11639,1,82,0,0.5,1
24/03/2021,1.11563,1.1639,1.038,1.06902,354915791.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.06902,1.06902,1.06902,1,83,0,0.5,1
25/03/2021,1.06879,1.1535,1.04584,1.0956,527623538.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.0956,1.0956,1.0956,1,84,0,0.5,1
26/03/2021,1.09596,1.28755,1.09426,1.2142,671982901.00000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.2142,1.2142,1.2142,1,85,0,0.5,1
27/03/2021,1.21419,1.2389,1.15623,1.17678,270954337.70000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.17678,1.17678,1.17678,1,86,0,0.5,1
28/03/2021,1.17646,1.22,1.1665,1.18983,199736804.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.18983,1.18983,1.18983,1,87,0,0.5,1
29/03/2021,1.18983,1.22979,1.178,1.20239,263071765.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.20239,1.20239,1.20239,1,88,0,0.5,1
30/03/2021,1.2024,1.23555,1.18909,1.21189,257460678.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.21189,1.21189,1.21189,1,89,0,0.5,1
31/03/2021,1.212,1.21273,1.151,1.19191,302818874.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.19191,1.19191,1.19191,1,90,0,0.5,1
01/04/2021,1.19172,1.20772,1.17171,1.18377,212963382.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.18377,1.18377,1.18377,1,91,0,0.5,1
02/04/2021,1.1833,1.24796,1.18026,1.18998,314062254.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.18998,1.18998,1.18998,1,92,0,0.5,1
03/04/2021,1.18998,1.24078,1.15977,1.16238,313837978.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.16238,1.16238,1.16238,1,93,0,0.5,1
04/04/2021,1.16245,1.193,1.152,1.18206,204575492.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.18206,1.18206,1.18206,1,94,0,0.5,1
05/04/2021,1.18205,1.22647,1.16222,1.2118,318801564.50000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.2118,1.2118,1.2118,1,95,0,0.5,1
06/04/2021,1.21172,1.34359,1.1901,1.252,726926008.50000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.252,1.252,1.252,1,96,0,0.5,1
07/04/2021,1.25217,1.29,1.1588,1.17359,405313990.00000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.17359,1.17359,1.17359,1,97,0,0.5,1
08/04/2021,1.17356,1.22502,1.16999,1.21926,215242842.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.21926,1.21926,1.21926,1,98,0,0.5,1
09/04/2021,1.21896,1.22907,1.19134,1.20201,156767192.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.20201,1.20201,1.20201,1,99,0,0.5,1
10/04/2021,1.20201,1.25199,1.19157,1.21747,290774078.00000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.21747,1.21747,1.21747,1,100,0,0.5,1
11/04/2021,1.21753,1.28989,1.199,1.26355,451246041.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.26355,1.26355,1.26355,1,101,0,0.5,1
12/04/2021,1.26376,1.348,1.2633,1.31431,559487897.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.31431,1.31431,1.31431,1,102,0,0.5,1
13/04/2021,1.31452,1.4378,1.28138,1.41246,605026285.00000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.41246,1.41246,1.41246,1,103,0,0.5,1
14/04/2021,1.41246,1.55845,1.348,1.45092,1053166777.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.45092,1.45092,1.45092,1,104,0,0.5,1
15/04/2021,1.4514,1.49539,1.41023,1.4782,413204000.60000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.4782,1.4782,1.4782,1,105,0,0.5,1
16/04/2021,1.47845,1.51915,1.334,1.40989,562141264.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.40989,1.40989,1.40989,1,106,0,0.5,1
17/04/2021,1.40989,1.45805,1.35501,1.36802,323840975.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.36802,1.36802,1.36802,1,107,0,0.5,1
18/04/2021,1.36861,1.38654,1.07204,1.27693,804838502.10000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.27693,1.27693,1.27693,1,108,0,0.5,1
19/04/2021,1.27655,1.32443,1.17122,1.1945,477279604.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.1945,1.1945,1.1945,1,109,0,0.5,1
20/04/2021,1.19451,1.28241,1.12685,1.26689,470266399.20000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.26689,1.26689,1.26689,1,110,0,0.5,1
21/04/2021,1.26665,1.29,1.19704,1.20358,404434984.00000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.20358,1.20358,1.20358,1,111,0,0.5,1
22/04/2021,1.20312,1.27984,1.1138,1.144,522618869.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.144,1.144,1.144,1,112,0,0.5,1
23/04/2021,1.14443,1.16895,0.92,1.15866,989280841.90000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.15866,1.15866,1.15866,1,113,0,0.5,1
24/04/2021,1.15872,1.198,1.0927,1.10287,434215610.40000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.10287,1.10287,1.10287,1,114,0,0.5,1
25/04/2021,1.103,1.14678,1.0183,1.0913,305075283.55000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.0913,1.0913,1.0913,1,115,0,0.5,1
26/04/2021,1.091,1.2509,1.0793,1.2375,473369883.13000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.2375,1.2375,1.2375,1,116,0,0.5,1
27/04/2021,1.2377,1.3333,1.2232,1.3063,392979049.07000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3063,1.3063,1.3063,1,117,0,0.5,1
28/04/2021,1.3063,1.3488,1.2326,1.3379,388598645.07000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3379,1.3379,1.3379,1,118,0,0.5,1
29/04/2021,1.3373,1.4117,1.2661,1.3063,578529650.82000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3063,1.3063,1.3063,1,119,0,0.5,1
30/04/2021,1.3066,1.3709,1.2855,1.3532,308696257.77000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3532,1.3532,1.3532,1,120,0,0.5,1
01/05/2021,1.353,1.3678,1.3128,1.3516,208656399.38000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3516,1.3516,1.3516,1,121,0,0.5,1
02/05/2021,1.3516,1.3556,1.2941,1.3267,218990273.64000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3267,1.3267,1.3267,1,122,0,0.5,1
03/05/2021,1.3267,1.38,1.3208,1.3622,271187623.29000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.3622,1.3622,1.3622,1,123,0,0.5,1
04/05/2021,1.3627,1.3673,1.2557,1.2698,421500877.62000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.2698,1.2698,1.2698,1,124,0,0.5,1
05/05/2021,1.2699,1.497,1.2598,1.4798,579064616.22000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.4798,1.4798,1.4798,1,125,0,0.5,1
06/05/2021,1.4799,1.7,1.4288,1.6491,1342973403.72000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.6491,1.6491,1.6491,1,126,0,0.5,1
07/05/2021,1.6491,1.7478,1.526,1.653,789059200.98000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.653,1.653,1.653,1,127,0,0.5,1
08/05/2021,1.6529,1.6543,1.5611,1.6211,393498897.98000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.6211,1.6211,1.6211,1,128,0,0.5,1
09/05/2021,1.6206,1.833,1.5726,1.7663,883091328.46000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.7663,1.7663,1.7663,1,129,0,0.5,1
10/05/2021,1.7662,1.8243,1.517,1.6423,712304913.86000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.6423,1.6423,1.6423,1,130,0,0.5,1
11/05/2021,1.6418,1.7791,1.5954,1.7632,524326718.11000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.7632,1.7632,1.7632,1,131,0,0.5,1
12/05/2021,1.7633,1.821,1.5462,1.5694,599710080.80000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.5694,1.5694,1.5694,1,132,0,0.5,1
13/05/2021,1.5669,1.9719,1.5,1.9296,1567655289.16000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.9296,1.9296,1.9296,1,133,0,0.5,1
14/05/2021,1.9289,2.043,1.8112,2.0069,695033070.96000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.0069,2.0069,2.0069,1,134,0,0.5,1
15/05/2021,2.0073,2.3789,1.9628,2.1744,1376815760.83000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.1744,2.1744,2.1744,1,135,0,0.5,1
16/05/2021,2.1754,2.47,2.0104,2.3002,1190745903.78000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.3002,2.3002,2.3002,1,136,0,0.5,1
17/05/2021,2.3002,2.329,1.9159,2.0307,1137971306.33000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.0307,2.0307,2.0307,1,137,0,0.5,1
18/05/2021,2.0301,2.1492,1.9712,2.0036,612259916.93000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.0036,2.0036,2.0036,1,138,0,0.5,1
19/05/2021,2.0036,2.0317,1.01,1.4663,2261842102.36000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.4663,1.4663,1.4663,1,139,0,0.5,1
20/05/2021,1.4676,1.9487,1.3218,1.8006,1331716279.01000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.8006,1.8006,1.8006,1,140,0,0.5,1
21/05/2021,1.8002,1.87,1.32,1.5493,1158826530.96000000,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.5493,1.5493,1.5493,1,141,0,0.5,1
