Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
27/05/2016,174.625,175.0938,174.2813,175.0625,116705,554791,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,175063,172.78,175.063,1.7813779005541084,1650,0.003,,1
30/05/2016,174.625,175.0938,174.2813,174.7813,116705,554791,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,174781,172.47,174.781,1.7201582702131033,1651,0.003,,1
31/05/2016,174.4688,175.25,173.1875,175.125,114577,575436,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,175125,172.81,175.125,1.5573306908989606,1652,0.003,,1
01/06/2016,174.5625,176.7188,174.375,175.4063,95052,576988,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,175406,173.06,175.406,1.5274292317210023,1653,0.003,,1
02/06/2016,175.7188,177.25,175.5938,176.75,85476,581648,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,176750,174.31,176.75,1.5709317814858978,1654,0.003,,1
03/06/2016,176.9063,179.3438,176.6563,179,100871,582816,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,179000,176.47,179,1.8600927747872582,1655,0.003,,1
06/06/2016,179.25,179.4688,177.6563,178.125,73801,582087,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,178125,175.66,178.125,1.8720627342094407,1656,0.003,,1
07/06/2016,177.7188,178.9688,177.5625,178.5625,66582,585644,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,178563,176.06,178.563,2.0084066187940377,1657,0.003,,1
08/06/2016,178.2188,179.5625,178.2188,179.25,57901,587047,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,179250,176.69,179.25,2.1837188798963285,1658,0.003,,1
09/06/2016,179.4063,181.0938,179.125,180.4063,85896,592382,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,180406,177.78,180.406,2.4548157306436744,1659,0.003,,1
10/06/2016,180.1875,182.1875,180.1875,181.5625,86308,595611,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,181563,178.91,181.563,2.7556730500700293,1660,0.003,,1
13/06/2016,181.625,182.3438,181.3438,182.0625,73314,598998,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,182063,179.38,182.063,3.038806886298559,1661,0.003,,1
14/06/2016,182.25,183.6563,182.0313,182.4375,90131,600976,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,182438,179.72,182.438,3.2918766787678275,1662,0.003,,1
15/06/2016,182.4375,183.4375,181.7813,182.5625,84169,598922,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,182563,179.81,182.563,3.5251999892273913,1663,0.003,,1
16/06/2016,183.0625,185.25,182.9375,183.9063,102826,599928,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,183906,181.13,183.906,3.783188891404807,1664,0.003,,1
17/06/2016,183.5313,183.5938,182.1563,182.3438,67416,598053,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,182344,179.63,182.344,3.9290523879491195,1665,0.003,,1
20/06/2016,182.0625,182.0625,180.0938,180.9063,78148,592918,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,180906,178.28,180.906,3.943573067948484,1666,0.003,,1
21/06/2016,180.2188,181.1563,179.4688,180.0625,78795,592690,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,180063,177.88,180.063,3.9246511974163907,1667,0.003,,1
22/06/2016,180.2188,181.1563,179.4688,179.0625,78795,592690,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,179063,180.03,179.063,3.69951240882478,1668,0.003,,1
23/06/2016,180.2188,181.1563,179.4688,177.0313,78795,592690,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,177031,178,177.031,3.5439224356234384,1669,0.003,,1
