,Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,exchange_rate,point_value,stdev_lookback,stdev_decay,decay_fast,decay_slow,Daily_Return,returns,sqreturns,emwa_fast_fin,emwa_slow_fin,raw_cross,variance,std_dev,vol_adj_crossover,forecast_scalar,forecast,capped_forecast,1%_move,block_value,price_volatility,ICV,IVV,Daily_Cash_Vol_Tgt,Volatility_Scalar,Subsystem_Pos,Target_Pos,Current_pos,trades_needed,abs_forecast,forecast*returns,cum_series
98,18/05/2017,161.25,162.02,161.1,161.53,1012438,1720393,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161530,161.53,163.38,1.0708739421523947,4534,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.002918167142679673,0.46999999999999886,0.22089999999999893,161.06614063446352,161.09390321860306,-0.027762584139537694,0.2273378657697433,0.47679960756039147,-0.058226944190639424,7.5,-0.43670208142979566,-0.43670208142979566,1.6153,1615.3,0.66,1066.098,1205.5436184,125000.0,103.68766263795602,-4.528061809258586,-5.0,-43.0,38.0,0.43670208142979566,0.0006218131537723624,-0.20864630901607126
99,19/05/2017,161.46,161.55,161.17,161.3,485003,1697713,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,161.3,163.13,1.01387918411466,4535,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0014238841082151454,-0.22999999999998977,0.05289999999999529,161.15968438067813,161.1181498987674,0.04153448191073039,0.2179087919443515,0.46680701788249873,0.08897570156322103,7.5,0.6673177617241577,0.6673177617241577,1.6130000000000002,1613.0000000000002,0.63,1016.1900000000002,1149.1076520000001,125000.0,108.78006058217423,7.259086654791479,7.0,-5.0,12.0,0.6673177617241577,-0.0012825077875665768,-0.20992881680363784
100,22/05/2017,161.22,161.47,160.79,160.99,551072,1689296,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160990,160.99,162.82,0.9249708103399842,4536,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0019218846869187844,-0.3100000000000023,0.0961000000000014,161.09181062840688,161.10307344008888,-0.011262811682001939,0.2113245329203326,0.459700481749076,-0.024500326036529275,7.5,-0.18375244527396956,-0.18375244527396956,1.6099,1609.9,0.57,917.643,1037.6707044,125000.0,120.46210755489842,-2.213520682606851,-2.0,7.0,-9.0,0.18375244527396956,0.00013696685156144785,-0.2097918499520764
101,23/05/2017,161.09,161.32,160.59,160.87,666271,1693719,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160870,160.87,162.71,0.7988558484781014,4537,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0007453879122927276,-0.12000000000000455,0.01440000000000109,161.00308637704413,161.07565303537254,-0.07256665832841236,0.20067996357328766,0.44797317282766796,-0.16198884828384183,7.5,-1.2149163621288137,-1.2149163621288137,1.6087,1608.7,0.5,804.35,909.55898,125000.0,137.42924070740304,-16.696503317036317,-17.0,-2.0,-15.0,1.2149163621288137,0.0005286513666252405,-0.20926319858545114
102,24/05/2017,160.8,161.13,160.68,160.8,666479,1687012,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160800,160.8,162.67,0.6915097010510142,4538,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.00043513395909733354,-0.06999999999999318,0.004899999999999045,160.9218518262265,161.04322326650518,-0.1213714402786934,0.19009726283959638,0.43600144820814113,-0.2783739383836916,7.5,-2.087804537877687,-2.087804537877687,1.608,1608.0,0.43,691.4399999999999,781.8803519999999,125000.0,159.8710079876774,-33.37794159517528,-33.0,-17.0,-16.0,2.087804537877687,-0.006621768123865823,-0.21588496670931698
103,25/05/2017,161.1,161.43,161.02,161.31,537911,1691084,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161310,161.31,163.22,0.6128289592654119,4539,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.003171641791044788,0.5099999999999909,0.2600999999999907,161.0771110957359,161.07460876456338,0.0025023311725078656,0.19388119457799607,0.440319423348546,0.0056829906649997625,7.5,0.04262242998749822,0.04262242998749822,1.6131,1613.1,0.38,612.978,693.1555224,125000.0,180.33470983134737,0.768630354410241,1.0,-33.0,34.0,0.04262242998749822,0.00012682887851961223,-0.21575813783079736
104,26/05/2017,161.48,161.88,161.33,161.79,638473,1658079,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161790,161.79,163.74,0.5334910183383218,4540,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0029756369722893083,0.47999999999998977,0.23039999999999017,161.36226665744152,161.15877243932061,0.20349421812090895,0.19585518406026603,0.4425552892693364,0.4598164863352557,7.5,3.4486236475144176,3.4486236475144176,1.6179,1617.8999999999999,0.33,533.9069999999999,603.7420355999999,125000.0,207.0420686804999,71.40101740818761,71.0,1.0,70.0,3.4486236475144176,0.010444561389962697,-0.20531357644083467
105,29/05/2017,161.8,162.32,161.68,162.28,257675,1661915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,164.25,0.582065861091047,4541,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0030286173434699304,0.4900000000000091,0.24010000000000892,161.72935999446491,161.29068156410642,0.4386784303584932,0.19824679573268458,0.44524913894659535,0.9852426248287697,7.5,7.389319686215773,7.389319686215773,1.6228,1622.8,0.36,584.208,660.6224063999999,125000.0,189.21550160730365,139.81738309640411,140.0,71.0,69.0,7.389319686215773,0.0022767191539984698,-0.2030368572868362
106,30/05/2017,162.29,162.43,162.06,162.33,781453,1617341,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162330,162.33,164.31,0.6279575357041803,4542,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.00030810944047332534,0.05000000000001137,0.0025000000000011367,161.96961599667895,161.41295432127038,0.5566616754085771,0.1876658878552422,0.4332042103387757,1.284986761724349,7.5,9.637400712932617,9.637400712932617,1.6233000000000002,1623.3000000000002,0.39,633.0870000000001,715.8947796000001,125000.0,174.6066650602518,168.27543983344574,168.0,140.0,28.0,9.637400712932617,-0.0005936919061754947,-0.2036305491930117
107,31/05/2017,162.42,162.45,162.07,162.32,953498,1543626,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162320,162.32,164.3,0.6675107988996646,4543,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-6.160290765733212e-05,-0.010000000000019327,0.00010000000000038654,162.10976959800735,161.5196655775915,0.5901040204158505,0.17752719121441832,0.4213397574575871,1.4005419853483718,7.5,10.504064890112788,10.504064890112788,1.6232,1623.2,0.41,665.512,752.5609695999999,125000.0,166.09949897672718,174.4719915466765,174.0,168.0,6.0,10.504064890112788,-0.0025884832158969,-0.2062190324089086
108,01/06/2017,162.19,162.32,161.95,162.28,889487,1451508,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,164.24,0.6826621907266216,4544,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0002464268112369883,-0.03999999999999204,0.0015999999999993634,162.1778617588044,161.60911668611013,0.56874507269427,0.16801761331093623,0.4098995161145427,1.3875231619823123,7.5,10.406423714867342,10.406423714867342,1.6228,1622.8,0.42,681.5759999999999,770.7261407999999,125000.0,162.18471566340313,168.77628712686553,169.0,174.0,-5.0,10.406423714867342,0.026291802582545258,-0.17992722982636333
109,02/06/2017,162.13,162.77,162.13,162.69,1186083,1157214,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162690,162.69,164.66,0.7266973234992727,4545,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0025264974118806016,0.4099999999999966,0.1680999999999972,162.38271705528263,161.73627942892068,0.6464376263619442,0.16802206664548006,0.4099049483056774,1.5770427486517629,7.5,11.827820614888221,11.827820614888221,1.6269,1626.9,0.45,732.105,827.864334,125000.0,150.99092310938957,178.58935530142404,179.0,169.0,10.0,11.827820614888221,0.13086285024770458,-0.04906437957865875
110,05/06/2017,164.59,164.65,164.32,164.49,980829,1077308,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164490,162.49,164.49,0.9681886868345212,4546,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.011063986723216068,1.8000000000000114,3.240000000000041,163.22563023316957,162.06024655493,1.1653836782395786,0.3340749279078888,0.577992152116176,2.016262113547412,7.5,15.12196585160559,15.12196585160559,1.6449,1644.9,0.59,970.491,1097.4312228000001,125000.0,113.90235433713413,172.24275127036222,172.0,179.0,-7.0,15.12196585160559,0.040450270379395054,-0.008614109199263698
111,06/06/2017,164.54,165.0,164.54,164.93,1481271,1505572,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,162.92,164.93,1.2007736394984565,4547,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0026749346464831625,0.4399999999999977,0.193599999999998,163.90737813990177,162.39786460729115,1.5095135326106117,0.3264816885615163,0.5713857616020164,2.6418466018094855,7.5,19.813849513571142,19.813849513571142,1.6493000000000002,1649.3000000000002,0.73,1203.989,1361.4707612,125000.0,91.8124748340721,181.9158559830842,182.0,172.0,10.0,19.813849513571142,0.008409443193778041,-0.00020466600548565625
112,07/06/2017,164.81,165.11,164.75,165.0,872008,1644913,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165000,162.87,165.0,1.3895122645426283,4548,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0004244224822651521,0.06999999999999318,0.004899999999999045,164.34442688394105,162.70399818290394,1.6404287010371092,0.3090988945852181,0.5559666308198884,2.9505884168227077,7.5,22.129413126170306,20.0,1.6500000000000001,1650.0000000000002,0.84,1386.0000000000002,1567.2888000000003,125000.0,79.75556259956683,159.51112519913366,160.0,182.0,-22.0,22.129413126170306,-0.0036363636363634377,-0.003841029641849094
113,08/06/2017,164.81,165.18,164.5,164.97,802137,1665024,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164970,162.56,164.97,1.5306090291060854,4549,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0001818181818181719,-0.030000000000001137,0.0009000000000000682,164.59465613036463,162.97058663197407,1.6240694983905541,0.29243949487790905,0.5407767514214245,3.0032161961876307,7.5,22.52412147140723,20.0,1.6497,1649.7,0.93,1534.2210000000002,1734.8971068000003,125000.0,72.05038241752631,144.10076483505262,144.0,160.0,-16.0,22.52412147140723,-0.012123416378735374,-0.01596444602058447
114,09/06/2017,165.14,165.18,164.74,164.87,499063,1674519,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164870,164.87,161.85,1.6210027760559518,4550,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0006061708189367687,-0.09999999999999432,0.009999999999998864,164.70479367821878,163.19404702821242,1.5107466500063538,0.27717249515477876,0.5264717420287425,2.8695683536304126,7.5,21.521762652228094,20.0,1.6487,1648.7,0.98,1615.726,1827.0629608000002,125000.0,68.41581416836743,136.83162833673487,137.0,144.0,-7.0,21.521762652228094,0.027900770303874722,0.011936324283290254
115,12/06/2017,164.95,165.26,164.86,165.1,474841,1697316,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165100,165.1,162.1,1.7034887730716413,4551,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0013950385151937361,0.22999999999998977,0.05289999999999529,164.86287620693128,163.4182767895992,1.4445994173320855,0.2650496575788445,0.5148297364943526,2.805975092209795,7.5,21.044813191573464,20.0,1.651,1651.0,1.03,1700.53,1922.959324,125000.0,65.00397509188291,130.00795018376581,130.0,137.0,-7.0,21.044813191573464,-0.02059357964869557,-0.008657255365405316
116,13/06/2017,165.09,165.13,164.72,164.93,496430,1692715,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.95,1.7431578624193735,4552,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0010296789824347785,-0.1699999999999875,0.02889999999999575,164.88972572415878,163.5961265790581,1.2935991451006714,0.25228481122323104,0.502279614580595,2.5754561952127615,7.5,19.315921464095712,19.315921464095712,1.6493000000000002,1649.3000000000002,1.06,1748.2580000000003,1976.9301464000002,125000.0,63.229345876294936,122.13330791726571,122.0,130.0,-8.0,19.315921464095712,0.06207141439380769,0.05341415902840238
117,14/06/2017,165.05,165.55,164.83,165.46,682882,1708604,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165460,165.46,162.48,1.8096843186905576,4553,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0032134845085793895,0.5300000000000011,0.2809000000000012,165.11783543449528,163.81540580505126,1.3024296294440205,0.25383157818413754,0.5038170086292617,2.585124374795423,7.5,19.388432810965675,19.388432810965675,1.6546,1654.6000000000001,1.09,1803.5140000000004,2039.4136312000005,125000.0,61.29212734860923,118.83582929396616,119.0,122.0,-3.0,19.388432810965675,-0.10194570618602722,-0.04853154715762484
118,15/06/2017,165.33,165.44,164.4,164.59,768892,1696696,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164590,164.59,161.63,1.7979327944376915,4554,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.005258068415326944,-0.8700000000000045,0.7569000000000079,164.90670126069716,163.90653453386875,1.000166726828411,0.2810244658498603,0.5301174076087865,1.886689085234698,7.5,14.150168139260234,14.150168139260234,1.6459000000000001,1645.9,1.09,1794.0310000000002,2028.6902548000003,125000.0,61.616109065562206,87.1878303364702,87.0,119.0,-32.0,14.150168139260234,0.012036111182308715,-0.036495435975316126
119,16/06/2017,164.54,164.76,164.13,164.73,537343,1692895,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164730,164.73,161.78,1.7995024312240344,4555,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0008505984567712677,0.13999999999998636,0.01959999999999618,164.8360207564183,164.00341282400183,0.8326079324164652,0.2668934136417595,0.5166172796585103,1.6116532783549713,7.5,12.087399587662285,12.087399587662285,1.6473,1647.3,1.09,1795.557,2030.4158556,125000.0,61.56374304073869,74.41455622455717,74.0,87.0,-13.0,12.087399587662285,-0.005870163097267089,-0.042365599072583214
120,19/06/2017,164.68,164.82,164.43,164.65,475052,1692496,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164650,164.65,161.72,1.7639515299410116,4556,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.000485643173678052,-0.07999999999998408,0.006399999999997454,164.76161245385097,164.07948190353102,0.682130550319954,0.2528126885800427,0.5028048215560812,1.3566507739700968,7.5,10.174880804775727,10.174880804775727,1.6465,1646.5,1.07,1761.755,1992.1925540000002,125000.0,62.744938860965135,63.84222740132607,64.0,74.0,-10.0,10.174880804775727,0.016685197797080963,-0.02568040127550225
121,20/06/2017,164.65,165.02,164.6,164.92,493108,1705971,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164920,164.92,161.99,1.719467650170036,4557,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0016398420892802523,0.2699999999999818,0.07289999999999018,164.8249674723106,164.17836638546854,0.646601086842054,0.24308767838652634,0.4930392260120145,1.3114597231383318,7.5,9.83594792353749,9.83594792353749,1.6492,1649.2,1.04,1715.1680000000001,1939.5119744,125000.0,64.44920250552694,63.39189995578848,63.0,64.0,-1.0,9.83594792353749,0.0029820361155523793,-0.02269836515994987
122,21/06/2017,165.0,165.29,164.79,164.97,671527,1704056,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164970,164.97,162.04,1.6936154620558446,4558,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.00030317729808393423,0.05000000000001137,0.0025000000000011367,164.88298048338635,164.271499751884,0.611480731502354,0.23008293901428173,0.4796696144371475,1.2747956366172495,7.5,9.560967274629371,9.560967274629371,1.6497,1649.7,1.03,1699.191,1921.4451828,125000.0,65.05519965854317,62.199063497981115,62.0,63.0,-1.0,9.560967274629371,0.006954695235228103,-0.015743669924721766
123,22/06/2017,164.99,165.25,164.88,165.09,637887,1691263,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165090,165.09,162.15,1.682614235838981,4559,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0007274049827241669,0.12000000000000455,0.01440000000000109,164.9657882900318,164.36779389872117,0.5979943913106354,0.21842440177026656,0.46735896457676573,1.279518393002628,7.5,9.596387947519709,9.596387947519709,1.6509,1650.9,1.02,1683.9180000000001,1904.1744744000002,125000.0,65.64524505528158,62.99572384604819,63.0,62.0,1.0,9.596387947519709,-0.0011625644130499933,-0.01690623433777176
124,23/06/2017,165.05,165.16,164.94,165.07,446216,1665382,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165070,165.07,162.13,1.64515328565903,4560,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0001211460415531107,-0.020000000000010232,0.00040000000000040925,165.0074729740191,164.45040638122455,0.5570665927945413,0.2066392989718738,0.454575955118475,1.2254642739503334,7.5,9.1909820546275,9.1909820546275,1.6507,1650.7,1.0,1650.7,1866.61156,125000.0,66.96626265402534,61.54857183186188,62.0,63.0,-1.0,9.1909820546275,0.003897551001538128,-0.013008683336233633
125,26/06/2017,165.0,165.44,164.99,165.14,582560,1660377,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165140,165.14,162.17,1.5725847088942708,4561,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.00042406251893134517,0.06999999999999318,0.004899999999999045,165.06048378441145,164.53153504225696,0.5289487421544834,0.19573447200042113,0.4424188874815599,1.1955835456426578,7.5,8.966876592319933,8.966876592319933,1.6514,1651.4,0.95,1568.83,1774.032964,125000.0,70.46092295723543,63.18144007384925,63.0,62.0,1.0,8.966876592319933,-0.07547510272087041,-0.08848378605710404
126,27/06/2017,165.13,165.33,163.13,163.75,1120289,1692877,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163750,163.75,160.8,1.4477674767199702,4562,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.008417100641879505,-1.3899999999999864,1.9320999999999622,164.53629027064687,164.43958974316791,0.09670052747895852,0.2895920681085044,0.5381375921718389,0.17969480089411774,7.5,1.347711006705883,1.347711006705883,1.6375,1637.5,0.88,1441.0,1629.4828,125000.0,76.71145715683528,10.33848751507137,10.0,63.0,-53.0,1.347711006705883,-0.002469088867247531,-0.09095287492435157
127,28/06/2017,163.05,164.04,162.78,163.45,1223067,1626310,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163450,163.45,160.5,1.2976391383257535,4563,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.001832061068702373,-0.30000000000001137,0.09000000000000682,164.1017741623881,164.32316742044227,-0.22139325805417798,0.2788033076702073,0.5280182834620476,-0.4192908938731685,7.5,-3.1446817040487636,-3.1446817040487636,1.6344999999999998,1634.4999999999998,0.79,1291.2549999999999,1460.151154,125000.0,85.60757539215697,-26.92085760636912,-27.0,10.0,-37.0,3.1446817040487636,0.02462644589282618,-0.06632642903152539
128,29/06/2017,163.3,163.31,162.06,162.17,1052629,1605430,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162170,162.17,159.25,1.2318628170301604,4564,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.007831141021719223,-1.2800000000000011,1.638400000000003,163.32906449743285,164.0698536062726,-0.7407891088397491,0.3522950207691152,0.593544455596306,-1.2480768742006247,7.5,-9.360576556504686,-9.360576556504686,1.6217,1621.6999999999998,0.76,1232.492,1393.7019536,125000.0,89.68919048805157,-83.95425338543386,-84.0,-27.0,-57.0,9.360576556504686,0.01731622967843155,-0.049010199353093836
129,30/06/2017,162.05,162.6,161.65,161.87,959622,1590857,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161870,161.87,158.95,1.2257582687115816,4565,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0018499105876548239,-0.29999999999998295,0.08999999999998977,162.7454386984597,163.81104729965227,-1.0656086011925652,0.33811691153835166,0.5814782124365037,-1.8325856040718425,7.5,-13.744392030538819,-13.744392030538819,1.6187,1618.7,0.76,1230.212,1391.1237296,125000.0,89.8554149715656,-123.50080494359447,-124.0,-84.0,-40.0,13.744392030538819,0.01868021404039417,-0.030329985312699665
130,03/07/2017,161.55,162.32,161.52,161.65,598644,1599109,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161650,161.65,158.74,1.2700253278241376,4566,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.001359115339469974,-0.21999999999999886,0.0483999999999995,162.30726321907582,163.55680644086965,-1.2495432217938287,0.322456537941684,0.5678525670820587,-2.2004712036694216,7.5,-16.50353402752066,-16.50353402752066,1.6165,1616.5,0.79,1277.035,1444.0711780000001,125000.0,86.56083017536687,-142.85596062496046,-143.0,-124.0,-19.0,16.50353402752066,-0.020418848162722564,-0.05074883347542223
131,04/07/2017,161.92,162.2,161.8,161.85,418055,1585846,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161850,161.85,158.94,1.300481577460752,4567,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0012372409526755224,0.19999999999998863,0.039999999999995456,162.1243579314455,163.35600568312026,-1.2316477516747568,0.307188616971863,0.5542459895857281,-2.222204174351092,7.5,-16.66653130763319,-16.66653130763319,1.6185,1618.5,0.8,1294.8000000000002,1464.1598400000003,125000.0,85.37319258804419,-142.28749871012363,-142.0,-143.0,1.0,16.66653130763319,-0.00823801362132081,-0.05898684709674304
132,05/07/2017,161.85,162.12,161.54,161.93,659034,1579761,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,159.04,1.3240688552015711,4568,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.000494284831634273,0.0800000000000125,0.006400000000002001,162.0466147588673,163.18824030863553,-1.1416255497682357,0.2909297728112219,0.5393790622662525,-2.1165551828645093,7.5,-15.87416387148382,-15.87416387148382,1.6193000000000002,1619.3000000000002,0.82,1327.826,1501.5056408,125000.0,83.24977049929709,-132.15204991692613,-132.0,-142.0,10.0,15.87416387148382,0.14018436569024806,0.08119751859350502
133,06/07/2017,161.83,161.9,160.43,160.5,1225775,1607680,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,160.5,157.62,1.462289642985087,4569,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.008830976347804609,-1.4300000000000068,2.0449000000000197,161.4279688553204,162.8719767429137,-1.4440078875933011,0.3857389742808866,0.6210788792745142,-2.324999184129486,7.5,-17.437493880971143,-17.437493880971143,1.605,1605.0,0.91,1460.55,1651.58994,125000.0,75.68464603265869,-131.97505520779526,-132.0,-132.0,0.0,17.437493880971143,0.0010864482168816596,0.08228396681038667
134,07/07/2017,160.54,160.73,160.31,160.49,782908,1596982,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160490,160.49,157.64,1.600948989396006,4570,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-6.23052959500825e-05,-0.009999999999990905,9.99999999998181e-05,161.05278131319224,162.59174418492384,-1.5389628717315986,0.3648936243197576,0.6040642551250303,-2.5476807453423334,7.5,-19.1076055900675,-19.1076055900675,1.6049000000000002,1604.9000000000003,1.0,1604.9000000000003,1814.8209200000003,125000.0,68.87731931148335,-131.60806515049634,-132.0,-132.0,0.0,19.1076055900675,-0.05357606402598446,0.028707902784402217
135,10/07/2017,160.44,161.13,160.44,160.94,600631,1608882,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160940,160.94,158.08,1.6975249629921174,4571,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.0028039130163872716,0.44999999999998863,0.20249999999998977,161.00766878791535,162.39742133963867,-1.3897525517233191,0.3561155905727431,0.5967542128655173,-2.328852518778128,7.5,-17.46639389083596,-17.46639389083596,1.6094,1609.3999999999999,1.05,1689.87,1910.904996,125000.0,65.41403170835605,-114.25472438057798,-114.0,-132.0,18.0,17.46639389083596,0.02713184088920742,0.05583974367360964
136,11/07/2017,160.78,160.95,160.48,160.69,584656,1607344,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160690,160.69,157.83,1.7814163840367812,4572,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0015533739281720083,-0.25,0.0625,160.8806012727492,162.19654824085765,-1.3159469681084488,0.3402444775688111,0.5833047895987236,-2.2560194799938746,7.5,-16.92014609995406,-16.92014609995406,1.6069,1606.9,1.11,1783.6590000000003,2016.9615972000004,125000.0,61.9744075313721,-104.86160298889092,-105.0,-114.0,9.0,16.92014609995406,-0.07686667902773053,-0.021026935354120896
137,12/07/2017,160.97,161.44,160.83,161.42,689814,1608328,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161420,161.42,158.55,1.8038500491951408,4573,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,0.004542908706204329,0.7299999999999898,0.532899999999985,161.0963607636495,162.10518962428617,-1.0088288606366689,0.3506582895921178,0.5921640732027889,-1.7036306427377461,7.5,-12.777229820533096,-12.777229820533096,1.6141999999999999,1614.1999999999998,1.12,1807.904,2044.3778432000001,125000.0,61.14329619437738,-78.12419474604863,-78.0,-105.0,27.0,12.777229820533096,0.02137189971220239,0.0003449643580814947
138,13/07/2017,161.44,161.92,161.02,161.15,785938,1619264,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.3,1.8276581554860312,4574,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-0.0016726551852309646,-0.2699999999999818,0.07289999999999018,161.1178164581897,161.99281437437014,-0.8749979161804333,0.33564432799254335,0.5793481923615049,-1.5103143976575095,7.5,-11.327357982431321,-11.327357982431321,1.6115000000000002,1611.5000000000002,1.13,1820.9950000000001,2059.1811460000004,125000.0,60.703741505605244,-68.7613010906965,-69.0,-78.0,9.0,11.327357982431321,0.000702907724632622,0.0010478720827141168
139,14/07/2017,161.35,161.75,161.06,161.14,513700,1598316,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161140,161.14,158.29,1.842529963568542,4575,0.002,,1.1308,,1.1308,1000,36,0.05405405405405406,0.4,0.11764705882352941,-6.205398696879083e-05,-0.010000000000019327,0.00010000000000038654,161.12668987491384,161.89248327150307,-0.7657933965892312,0.3175067967497032,0.5634774145870474,-1.3590489641017005,7.5,-10.192867230762754,-10.192867230762754,1.6114,1611.3999999999999,1.14,1836.9959999999996,2077.2750767999996,125000.0,60.17498664286676,-61.33556494636631,-61.0,-69.0,8.0,10.192867230762754,-0.008855662233504386,-0.007807790150790269
