Date,Close,ret_1w,ATR14,EMA20,ATR_Momentum,ADX14,+DI,-DI,MACD,MACD_signal,MACD_hist,mom_4w,mom_12w,mom_52w
1991-01-04,19.29,-0.23905325443786984,15.053571428571429,24.70330677684932,-0.3596028226375139,25.72421016122193,705.8125741399763,299.53024911032026,-0.24161022954806555,0.6359546908163419,-0.8775649203644075,-0.372886866059818,-0.07170356111645826,
1991-01-11,23.82,0.234836702954899,14.037857142857144,24.61918232191129,-0.05693050682318738,27.18697282542337,659.2886582201191,321.2028697908716,-0.26577356744494196,0.45560903916408524,-0.7213826066090272,-0.09806891329042033,-0.3884467265725289,
1991-02-01,26.49,0.11209068010075551,13.962142857142856,24.797355434110212,0.121231001794443,29.224086340510702,695.810098736379,284.19706348800327,-0.06868474594027418,0.35075028214321335,-0.41943502808348754,0.4349945828819066,-0.2544328736279201,
1991-02-08,21.32,-0.1951679879199697,12.892857142857142,24.466178726099717,-0.2440249427256492,29.886198622100046,618.1717451523548,363.3795013850416,-0.32590934737176624,0.21541835624021746,-0.5413277036119837,-0.15897435897435896,0.2858866103739446,
1991-02-15,21.08,-0.011257035647279645,12.62857142857143,24.14368551409022,-0.24259953163951747,29.821344221543054,637.8393665158371,370.98416289592757,-0.5428698260161369,0.0637607197889466,-0.6066305458050835,0.09279419388284071,-0.37798760696370615,
1991-03-01,25.48,0.20872865275142316,11.60357142857143,24.27095356036734,0.10419606127053566,32.18039368576971,727.7069867651586,249.14742997845488,-0.35566940528433477,-0.02012530522570967,-0.3355441000586251,0.06968933669185562,0.33964248159831767,
1991-03-08,20.82,-0.1828885400313972,10.299285714285714,23.94229131652283,-0.30315610255271125,32.8348489821032,632.9565157084403,334.3921215063458,-0.5766870881265476,-0.13143766180587726,-0.4452494263206703,-0.2140430351075877,-0.22602230483271368,
1991-03-15,20.51,-0.014889529298751092,9.344285714285714,23.61540642923494,-0.3323321357945001,33.89522870188893,711.6648830454059,296.22381898792236,-0.7680065024544795,-0.25875142993559774,-0.5092550725188818,-0.037992495309568386,-0.11365600691443378,
1991-04-05,19.98,-0.025841053144807447,8.125714285714285,23.26917724549828,-0.40478622917817264,33.93395529048234,625.1758087201126,340.6469760900141,-0.951427621914199,-0.39728666833131804,-0.554140953582881,-0.052182163187855735,-0.3504551365409623,
1991-04-12,20.76,0.03903903903903916,8.038571428571428,23.030207984022255,-0.2824143573161342,33.97268187907576,631.9530833481429,344.3397902967834,-1.0220689249448682,-0.5222431196540281,-0.4998258052908401,-0.18524332810047095,-0.2139341158652025,
1991-05-03,20.43,-0.015895953757225523,7.114285714285715,22.782569128401086,-0.33068240756009687,33.595432917815664,591.7670682730924,395.12048192771084,-1.0920919523911792,-0.6362128862014584,-0.45587906618972074,-0.018731988472622474,0.10671722643553627,
1991-05-10,21.69,0.06167400881057272,6.177142857142856,22.67851492569622,-0.16002785566034544,31.98042836611808,531.4754856614247,455.06475485661434,-1.0339949858332602,-0.7157693061278189,-0.31822567970544136,0.057532910775231594,-0.14437869822485205,
1991-05-17,20.39,-0.059935454126325505,5.765,22.46056112324896,-0.35916064577446666,31.694479289825146,607.1118820468344,338.42150910667823,-1.080397704503465,-0.7886949858029482,-0.2917027187005168,0.020520520520520558,0.05702436495593588,
1991-06-07,20.33,-0.002942618930848573,4.328571428571428,22.257650540082395,-0.44533180783694565,29.607204377280077,388.118811881188,465.9735973597359,-1.109227211102585,-0.8528014308628755,-0.2564257802397094,-0.020712909441233274,-0.14651553316540733,
1991-06-14,20.04,-0.014264633546482997,3.891428571428572,22.046445726741215,-0.5156064641548922,27.82052268928732,483.37004405286325,354.3685756240821,-1.1423075685679613,-0.9107026584038928,-0.2316049101640686,-0.019089574155653488,-0.24348810872027182,
1991-07-05,21.63,0.0793413173652695,4.183571428571428,22.006784228956338,-0.09006281721235901,27.160232417991356,552.1598087758238,329.6226737237493,-1.028369870644049,-0.9342361008519241,-0.09413376979212484,-0.0027662517289074318,0.014540337711069329,
1991-07-12,23.2,0.07258437355524738,4.090714285714285,22.12042382619859,0.26390896506940836,25.202056427909408,452.2437576392526,337.104941505151,-0.8021409634883447,-0.9078170733792083,0.10567610989086351,0.13781265326140257,0.10056925996204935,
1991-08-02,21.92,-0.055172413793103336,4.029285714285714,22.101335842751105,-0.04500446371007596,27.25533870214803,561.1416415529161,164.29711044141098,-0.7178631477568018,-0.8698262882547271,0.15196314049792525,0.07820954254795875,-0.13971742543171106,
1991-08-09,21.58,-0.015510948905109623,4.148571428571429,22.051684810108142,-0.11369812913089257,28.371824839821873,524.5179063360881,213.80853994490343,-0.6707752505567974,-0.8300160807151412,0.15924083015834378,0.07684630738522946,0.036503362151776964,
1991-08-16,23.01,0.06626506024096401,3.907142857142857,22.142952923431174,0.22191332849829606,27.531532436926746,496.27056672760506,227.02010968921377,-0.5121647869322139,-0.7664458219585558,0.2542810350263419,0.0638002773925106,0.12189176011701619,
1991-09-06,21.93,-0.046936114732724965,4.245,22.122671692628206,-0.04538791344707144,30.900771298876343,637.6914016489987,78.68080094228496,-0.4682145400818172,-0.7067995655832081,0.23858502550139093,-0.05474137931034484,0.09759759759759756,
1991-09-13,19.42,-0.11445508435932505,4.359285714285714,21.865274388568377,-0.5609346457824704,33.09674803971945,590.9224971325579,96.34605931509084,-0.6286727279901143,-0.6911741980645894,0.06250147007447504,-0.1140510948905109,-0.06454720616570331,
1991-10-04,21.05,0.08393408856848605,4.565714285714286,21.787629208704722,-0.1615583372904299,36.2771779782277,615.2377972465581,91.98998748435534,-0.6171949808756487,-0.6763783546268013,0.05918337375115257,-0.024559777571825703,0.03034752814488506,
1991-10-11,22.98,0.0916864608076009,4.4992857142857146,21.901188331685226,0.23977398560168284,39.12790495017618,624.3213208445784,112.9068106048578,-0.447208768966874,-0.6305444374948159,0.18333566852794192,-0.0013037809647979959,0.05947441217150762,0.21716101694915269
1991-10-18,19.41,-0.15535248041775462,4.68,21.663932300096157,-0.4816094657296041,42.5727128826329,600.2136752136752,113.67521367521361,-0.5937186169703459,-0.623179273389922,0.02946065641957607,-0.11491108071135425,-0.048062775870524765,-0.44810918396360533
1991-11-01,27.29,0.40597630087583725,5.0928571428571425,22.19974827151557,0.9994884177389785,47.27787938854792,687.4333800841514,104.46002805049082,-0.07313552219277852,-0.5131705231504933,0.44003500095771475,0.4052523171987641,0.3423512051155928,0.1854908774978279
1991-11-08,21.29,-0.21986075485525836,5.464999999999999,22.11310557899028,-0.15061401259646218,48.348544337192074,600.914913083257,237.14547118023788,-0.14307029953578976,-0.43915047842755256,0.2960801788917628,0.011401425178147129,0.06237524950099793,-0.07875378623972307
1991-11-15,19.51,-0.0836073273837481,5.609285714285713,21.865190761943587,-0.4198735599303703,50.9792905438106,592.053992104928,219.27925633515858,-0.33822637523717347,-0.4189656577894768,0.08073928255230334,-0.15100087032201914,-0.09801202034211731,-0.42617647058823527
1991-12-06,20.05,0.02767811378780105,5.692142857142857,21.69231545128229,-0.2885232314457615,52.795520946651244,548.1239804241435,230.3174802359142,-0.4441950798438121,-0.42401154220034387,-0.020183537643468252,0.03297269448737761,-0.1357758620689654,-0.15329391891891886
1991-12-13,19.96,-0.0044887780548628076,5.288571428571428,21.527333027350643,-0.2963622687568871,53.45591858735379,508.8330632090761,247.89303079416533,-0.5293364286969542,-0.445076519499666,-0.08425990919728821,-0.2685965555148405,-0.08941605839416067,-0.26939970717423134
1992-01-03,19.12,-0.04208416833667339,5.159285714285714,21.29806321522201,-0.42216371323823704,54.61783518582627,521.5838294337533,275.61954866399003,-0.6570188367306429,-0.4874649829458614,-0.1695538537847815,-0.10192578675434472,-0.11399443929564401,-0.34408233276157796
1992-01-10,21.83,0.14173640167364,4.926428571428572,21.348723861391342,0.09769270609182965,52.797438436911655,526.9537480063794,288.6472379295346,-0.5333851810678034,-0.4966490225702498,-0.03673615849755363,0.11891337775499733,-0.05128205128205143,0.27362893815635925
1992-01-17,19.51,-0.10627576729271626,4.885714285714285,21.173607303163596,-0.34050441870648046,52.40035784874526,531.3450292397661,247.04678362573097,-0.615513967302693,-0.5204220115167385,-0.09509195578595453,-0.026932668329177067,-0.11035111719106239,-0.3636660143509458
1992-02-07,21.86,0.12045105074320839,5.023571428571429,21.238978036195636,0.1236216051689234,52.441341806557396,532.2906298876724,240.2673112469785,-0.4853810907938154,-0.5134138273721539,0.02803273657833849,0.09519038076152286,0.12564366632337776,0.12506433350488932
1992-02-14,19.45,-0.11024702653247942,4.4364285714285705,21.068599175605573,-0.3648428345414626,48.471390565332406,429.62485912091455,272.0656899050073,-0.5701444372236821,-0.5247599493424595,-0.045384487881222624,0.01725941422594124,-0.07600950118764849,-0.3914267834793492
1992-03-06,22.43,0.15321336760925464,4.457857142857143,21.19825639697647,0.27630845118508446,44.92105062094644,427.55968594776476,271.87950648934464,-0.392336296253081,-0.49827521872458386,0.10593892247150288,0.02748511223087502,-0.02393385552654481,-0.17808721143275918
1992-03-13,19.08,-0.14935354436023185,4.024285714285715,20.996517692502522,-0.476237978139297,39.962563123119345,329.9964501242456,301.17145899893495,-0.5157933220310653,-0.5017788393858802,-0.014014482645185122,-0.02203997949769365,-0.01700154559505418,-0.3197860962566845
1992-04-03,18.63,-0.023584905660377298,3.862142857142857,20.77113505512133,-0.5543904339548211,35.49601897149885,343.8505640835953,299.83354910301455,-0.6425383613496436,-0.5299307437786329,-0.11260761757101068,-0.14775846294602013,-0.3173323561744229,-0.2943181818181818
1992-04-10,21.67,0.1631776704240473,3.8649999999999998,20.856741240347873,0.2104162378891883,32.03230604562768,420.4398447606727,282.27684346701153,-0.49201053333599987,-0.5223467016901063,0.030336168354106463,0.11413881748071986,0.01784875528417107,0.29994001199760034
1992-04-17,18.94,-0.12598061836640517,3.507857142857143,20.674194455552836,-0.4943743101368041,28.077730708258112,250.86540419466505,362.89961311341875,-0.5862464454810237,-0.5351266504482899,-0.051119795032733784,-0.1555951850200623,-0.02921578677601233,-0.28743416102332575
1992-05-08,21.18,0.11826821541710664,3.163571428571429,20.722366412166853,0.14465726411467272,27.626066762334716,350.5531722736509,160.89410702190096,-0.47470767071737185,-0.5230428545021063,0.04833518378473445,0.11006289308176109,0.056359102244389,0.019249278152069227
1992-05-15,20.64,-0.025495750708215303,3.003571428571429,20.714521991960485,-0.024811126922697352,26.887811564876483,356.9084423305588,169.46492271105814,-0.42498689082314556,-0.5034316617663142,0.0784447709431686,0.10789049919484706,0.03406813627254501,-0.47008985879332477
1992-06-05,20.77,0.006298449612403001,2.8285714285714283,20.719805611773772,0.017745490780776457,26.104575268069908,378.989898989899,204.6969696969697,-0.37081833801914144,-0.47690899701687967,0.10609065899773823,-0.041532071988924835,0.08629707112970708,-0.4154235857022235
1992-06-12,20.3,-0.022628791526239755,2.741428571428571,20.679824124938175,-0.13854970680549114,26.068626472635405,428.6086503387181,211.20375195414277,-0.3616456161582384,-0.45385632084515143,0.092210704686913,0.07180570221752891,-0.07008703618873102,0.224366706875754
1992-07-03,19.87,-0.02118226600985218,2.752857142857143,20.60269801780121,-0.2661591137906251,26.00608964558492,426.8292682926829,229.942916450441,-0.38463968745059773,-0.44001299416624073,0.055373306715643,-0.061850802644003666,0.018452075858534034,-0.4136913543818235
1992-07-10,21.89,0.10166079516859594,2.672857142857143,20.725298206582046,0.43575160613978725,25.730036567723708,397.7017637626938,236.82522715125592,-0.23713202607052963,-0.3994368005470985,0.16230477447656888,0.060562015503875966,0.0013723696248857387,0.15089379600420605
1992-07-17,19.18,-0.1238008222932846,2.7278571428571436,20.57812694881233,-0.5125367184131211,24.240422900292117,389.6831631317098,284.1057868551976,-0.3350433224129752,-0.38655810492027387,0.051514782507298684,-0.07655272026961968,-0.013881748071979394,-0.28698884758364307
1992-08-07,21.41,0.11626694473409804,2.795000000000001,20.657352953687344,0.2692833796219581,22.943847867570614,412.8801431127012,277.28085867620746,-0.23004455661389045,-0.3552553952589972,0.12521083864510674,0.05467980295566499,-0.04547481052162283,-0.07476231633535002
1992-08-14,18.84,-0.12003736571695467,2.8350000000000004,20.484271720002834,-0.5799900244877756,22.74336654777776,407.0546737213404,273.36860670194,-0.35017322094094894,-0.35423896039538755,0.0040657394544386105,-0.05183694011071971,-0.012578616352201144,-0.387516254876463
1992-09-04,20.31,0.07802547770700641,2.7471428571428578,20.467674413335896,-0.057395782264665074,22.482252508297616,420.07280291211646,288.29953198127924,-0.32303558506110974,-0.347998285328532,0.024962700267422255,-0.07217907720420291,0.09017713365539448,-0.2309731162438471
1992-09-11,20.62,0.015263417035942917,2.6585714285714284,20.48218161206581,0.05183926465214793,23.969514787041266,500.64481461579805,297.90435249865675,-0.2733632425904524,-0.33307127678091614,0.05970803419046372,0.07507820646506791,-0.048454083987078955,0.11700975081256781
1992-09-18,18.84,-0.08632395732298748,2.738571428571429,20.325783363297635,-0.5425395690811512,24.807823058189477,486.01982263954096,333.75065206051136,-0.3733252165226695,-0.3411220647292668,-0.03220315179340266,-0.12003736571695467,-0.0052798310454066355,-0.25680473372781065
1992-10-02,19.78,0.04989384288747356,2.608571428571428,20.273803995364528,-0.18930054579554123,24.207885154892832,439.32092004381184,350.3833515881711,-0.3724028289593342,-0.3473782175752803,-0.025024611384053874,0.04989384288747356,-0.06610009442870624,0.025401762571280573
1992-10-09,21.93,0.10869565217391286,2.683571428571429,20.431536948186952,0.5583838892085515,25.135151020526674,520.5749268033005,272.7708277881289,-0.19592628224778252,-0.3170878305097808,0.12116154826199826,0.07976366322008865,0.0625,-0.07934508816120911
1992-10-16,19.28,-0.1208390332877336,2.597857142857143,20.32186676264534,-0.4010485199730561,24.125476029588263,449.6013197690405,281.7706901292275,-0.2668244147985881,-0.3070351473675423,0.04021073256895419,-0.06498545101842867,-0.07173808377467494,-0.27217818044545106
1992-11-06,22.35,0.15923236514522832,2.752857142857143,20.51502230906007,0.6665720722321498,23.716524907426383,492.5791385573431,265.9055526725481,-0.07443036577373263,-0.2605141910487804,0.18608382527504774,0.18630573248407645,0.10098522167487678,0.04831144465290804
1992-11-13,19.09,-0.14586129753915,2.8092857142857146,20.379305898673397,-0.4589443827867364,24.441498818470155,482.6849733028223,206.81413679125356,-0.18290305823832043,-0.24499196448668842,0.06208890624836799,-0.03488372093023262,-0.03925515853044792,-0.09440227703984816
1992-12-04,18.83,-0.013619696176008445,2.7564285714285712,20.231752955942596,-0.5085395536687437,24.362522498065363,454.5737237626328,229.6449857476031,-0.28654516135743435,-0.2533026038608376,-0.03324255749659677,-0.14135886912904705,-0.13978985838282332,-0.26098901098901106
1992-12-11,20.21,0.07328730748805112,2.8907142857142856,20.229681245852824,-0.006808436912384518,26.01454652082643,528.5890783296269,161.8977020014827,-0.2543952972899852,-0.25352114254666713,-0.0008741547433180896,0.04823651452282163,0.05370177267987497,-0.029298751200768414
1993-01-01,19.5,-0.03513112320633349,2.787142857142858,20.16018779386684,-0.2368690187293589,27.295708642621975,475.0384418247051,188.00615069195288,-0.2829457422822692,-0.25940606249378756,-0.02353967978848165,-0.12751677852348997,-0.08921064922933208,-0.04924427108727458
1993-01-08,18.45,-0.05384615384615388,2.7378571428571425,19.99731276587952,-0.5651546755648613,29.408984956581488,483.5898773806418,182.25932689799123,-0.3858505553983669,-0.28469496107470343,-0.10115559432366344,-0.03352540597171294,-0.02070063694267521,-0.07657657657657668
1993-01-15,15.48,-0.16097560975609748,2.6550000000000002,19.567092502462422,-1.539394538954059,28.809808314624927,377.77777777777766,301.3182674199624,-0.6989999040745296,-0.3675559496746687,-0.3314439543998609,-0.17790759426447145,-0.23781388478581977,-0.2543352601156069
1993-02-05,20.65,0.33397932816537446,2.798571428571429,19.67022654984695,0.3500977104962044,28.81779346388148,426.6462480857579,285.86013272077594,-0.5239573720792166,-0.3988362341555783,-0.12512113792363827,0.021771400296882515,0.0014548981571289588,0.010768477728830161
1993-02-12,14.95,-0.27602905569007263,3.0057142857142862,19.22068116414724,-1.420853999005927,27.50398501398022,397.24334600760443,398.90684410646384,-0.8355456177002232,-0.4861781108645073,-0.3493675068357159,-0.2333333333333334,-0.2064755838641189,-0.3107422775472569
1993-03-05,20.57,0.3759197324414716,3.254285714285715,19.349187719942744,0.375139857672292,26.156972862788923,323.2660228270412,368.4372256365232,-0.6218264868596961,-0.5133077860635451,-0.108518700796151,0.11490514905149052,0.03993933265925165,0.008827856792545274
1993-03-12,14.97,-0.2722411278561011,3.5314285714285716,18.93212222280534,-1.121960176043028,26.21279178275892,297.89644012944984,440.8980582524271,-0.8940200283737063,-0.5894502345255774,-0.3045697938481289,-0.032945736434108475,-0.3173734610123119,-0.26364977865223793
1993-04-02,20.3,0.3560454241816968,3.7735714285714286,19.06239629682388,0.3279661525624485,27.0606158310114,257.5809199318569,412.6064735945485,-0.6719036289516467,-0.6059409134107914,-0.06596271554085531,-0.016949152542372725,0.05290456431535273,0.012974051896207595
1993-04-09,17.8,-0.12315270935960587,3.7428571428571433,18.94216807807875,-0.3051594100921808,27.689634280602885,192.63358778625954,449.9236641221372,-0.6896539869092742,-0.622683528110488,-0.06697045879878616,0.19063545150501682,-0.20357941834451898,-0.17706888580674984
1993-04-16,17.4,-0.022471910112359716,3.673571428571429,18.795294927785537,-0.37981973524557777,28.994453605719592,196.2667703674898,471.4757923391016,-0.7276104897318092,-0.6436689204347523,-0.08394156929705687,-0.15410792416140018,-0.08852802514405456,-0.25
1993-05-07,17.95,0.031609195402298784,3.6564285714285716,18.71479064894882,-0.2091632952208481,29.73430057061193,201.83629615159217,473.68626684899385,-0.7051819892112121,-0.6559715341900443,-0.04921045502116783,0.19906479625918494,-0.04673393520977154,-0.18111313868613144
1993-05-14,17.09,-0.04791086350974927,3.5350000000000006,18.560048682382266,-0.4158553555774854,29.881578303151947,208.7694483734088,512.0226308345119,-0.7481775288123274,-0.6744127331145009,-0.07376479569782646,-0.15812807881773405,-0.1543790202869867,-0.20806302131603327
1993-06-04,20.3,0.1878291398478642,3.701428571428572,18.725758331679195,0.4253065100450981,29.754606150942625,249.63334619837903,474.9517560787339,-0.5172688771743097,-0.6429839619264628,0.1257150847521531,0.1404494382022472,0.0410256410256411,-0.11777488048674489
1993-06-11,18.42,-0.09261083743842358,3.6900000000000004,18.69663849056689,-0.0749697806211162,29.5050053521845,175.8807588075881,522.2222222222222,-0.4804342483733066,-0.6104740192158316,0.13003977084252494,0.05862068965517264,-0.001626016260162455,-0.16005471956224337
1993-06-18,14.57,-0.20901194353963093,3.9214285714285717,18.30362530098909,-0.9521084553828366,30.229046803582555,165.50091074681242,545.2094717668489,-0.7532226816674168,-0.6390237517061487,-0.11419892996126813,-0.1883008356545961,-0.05878552971576223,-0.2497425334706489
1993-07-02,18.95,0.3006177076183938,4.08,18.365184796132986,0.14333705973619507,29.20543288307607,260.0490196078432,492.8921568627451,-0.6089603694999255,-0.6330110752649041,0.024050705764978586,0.10883557636044472,-0.08232445520581111,-0.09976247030878871
1993-07-09,17.07,-0.09920844327176781,4.096428571428572,18.24183386316794,-0.2860623204942683,30.44237746884297,259.0061028770706,466.259808195292,-0.638966132109438,-0.634202086633811,-0.004764045475627032,-0.15911330049261085,0.1418060200668898,-0.25718015665796345
1993-07-16,14.7,-0.13884007029876988,4.015714285714286,17.90451635239004,-0.7979941110332381,32.05979889185794,216.64887940234794,535.6456776947706,-0.8442530842153602,-0.6762122861501207,-0.16804079806523942,-0.2019543973941369,-0.28536703937773455,-0.2426584234930449
1993-08-06,19.65,0.33673469387755106,4.04,18.070752890257655,0.3909027498394656,33.47344583830889,271.28712871287127,406.93069306930704,-0.6005975272132709,-0.6610893343627507,0.06049180714947988,0.34866163349347956,0.3126252505010019,-0.27995602784902895
1993-08-13,14.59,-0.2575063613231552,4.011428571428572,17.73925261499502,-0.7850700961349592,35.330402339737134,264.4943019943019,519.5156695156696,-0.806501606175015,-0.6901717887252037,-0.1163298174498113,-0.23007915567282322,-0.2812807881773399,-0.3147017379051198
1993-09-03,20.68,0.417409184372858,4.034999999999999,18.019323794519305,0.6593993072667399,34.67188226707727,317.47211895910783,389.0954151177201,-0.4728195984535901,-0.646701350670881,0.17388175221729085,0.21148213239601632,0.16179775280898867,0.05996924654023572
1993-09-10,16.97,-0.1794003868471954,3.915714285714286,17.919388195041275,-0.24245594175818105,34.44361261265104,318.971178402043,477.8183144837653,-0.5019539844444587,-0.6177518774255966,0.11579789298113785,0.15442176870748292,-0.02471264367816095,-0.15361596009975076
1993-09-17,14.63,-0.13789039481437826,3.8542857142857145,17.606113128846868,-0.7721568530957365,33.21419837118861,324.0548554484803,515.7894736842106,-0.7057264636744058,-0.6353467946753585,-0.07037966899904735,-0.25547073791348596,-0.1849582172701949,-0.2670340681362725
1993-10-08,17.52,0.19753930280246057,4.169285714285714,17.5979118784805,-0.01868710465076873,30.864522348213352,393.83244817543255,465.30752098680847,-0.6267934891260794,-0.6336361335655027,0.006842644439423395,0.2008224811514736,0.025160912814511383,-0.08368200836820094
1993-10-15,15.07,-0.1398401826484018,4.110714285714285,17.35715836624426,-0.5563895242333655,29.51323830728706,349.5742832319722,539.0790616854911,-0.7532500647463216,-0.6575589198016665,-0.09569114494465514,-0.2712765957446809,-0.2576354679802956,-0.30966559780119096
1993-11-05,20.34,0.3497013934970139,4.3842857142857135,17.641238521840044,0.6155532858524215,27.170706610222858,404.8550016291951,487.6507005539266,-0.4233428226853029,-0.6107157003783938,0.18737287769309097,0.1985857395403654,0.10423452768729624,0.0425422860071758
1993-11-12,16.9,-0.16912487708947888,4.426428571428571,17.570644376902898,-0.15150913788154693,26.367312256382913,358.9801516862998,536.7758592867518,-0.43446002252142435,-0.575464564807,0.14100454228557568,0.15516062884483928,0.15991763898421407,-0.22689844464775855
1993-12-03,20.29,0.20059171597633152,4.4399999999999995,17.82963062672167,0.5541372461090522,23.70533416161607,387.8378378378377,497.07207207207233,-0.167791617577965,-0.49392997536119304,0.32613835778322803,0.1581050228310501,0.07071240105540899,0.043187660668380534
1993-12-10,18.71,-0.07787087235091172,4.372142857142856,17.913475328938656,0.18218175775703785,20.4066335832908,393.8572128737133,455.3831073354029,-0.08299111094046552,-0.41174220247704757,0.32875109153658205,0.2415394824153949,0.09607498535442294,-0.16584930896121264
1993-12-17,16.72,-0.10636023516835924,4.203571428571427,17.79981101189688,-0.2568794250290578,19.897235274992784,311.6397621070518,506.2361937128294,-0.1743526386639047,-0.364264289714419,0.18991165105051427,-0.17797443461160278,0.13741496598639458,-0.1236897274633123
