Date,CL1_CL2_spread,CL1_CL2_spread_z
1999-05-07,0.030000000000001137,0.6986561401542044
1999-05-14,0.120000000000001,0.9441847513113913
1999-06-04,0.00999999999999801,0.5968796241364621
1999-06-11,0.17999999999999972,1.0877205104501735
1999-06-18,0.8599999999999994,2.796345105524547
1999-07-02,-0.019999999999999574,0.3931960353679365
1999-07-09,0.00999999999999801,0.4718483795159598
1999-07-16,0.7300000000000004,2.2575763873180787
1999-08-06,-0.08999999999999986,0.1360774322730955
1999-08-13,0.6499999999999986,1.9280586697632132
1999-09-03,-0.05000000000000071,0.19623574582313197
1999-09-10,-0.019999999999999574,0.26099700105063456
1999-09-17,0.6899999999999977,1.916176698705527
1999-10-08,-0.08999999999999986,0.035605819843929284
1999-10-15,0.5199999999999996,1.4369403439868875
1999-11-05,0.07000000000000028,0.3442148214579148
1999-11-12,0.11999999999999744,0.44354455142998567
1999-12-03,0.0,0.12756524709855252
1999-12-10,0.0,0.11074871369728492
1999-12-17,0.14000000000000057,0.4357835340321255
2000-01-07,0.8300000000000018,2.0140349445904198
2000-01-14,0.8500000000000014,1.941599032027959
2000-02-04,1.610000000000003,3.223386887834406
2000-02-11,1.259999999999998,2.3213397788441226
2000-03-03,1.490000000000002,2.535040802063753
2000-03-10,0.21999999999999886,0.17954006551220641
2000-03-17,1.1600000000000001,1.8348043798604274
2000-04-07,1.370000000000001,2.0748216825668817
2000-04-14,0.75,0.9571656268611825
2000-05-05,0.36999999999999744,0.27620516086552477
2000-05-12,0.5,0.4771779537690756
2000-06-02,0.5800000000000018,0.5908845986834677
2000-06-09,0.9200000000000017,1.151449567637375
2000-06-16,0.5400000000000027,0.4512585051051647
2000-07-07,1.1000000000000014,1.3967308574504531
2000-07-14,0.33999999999999986,0.021477189431991603
2000-08-04,1.7900000000000027,2.430358815688272
2000-08-11,0.9600000000000009,0.9776815020701538
2000-08-18,0.3500000000000014,-0.13734938976011807
2000-09-08,0.40000000000000213,-0.07945046262707836
2000-09-15,0.9400000000000048,0.929563597982944
2000-10-06,0.05000000000000071,-0.8401685551332224
2000-10-13,0.9600000000000009,0.9339938968771008
2000-11-03,1.0400000000000027,1.0526550479210632
2000-11-10,0.00999999999999801,-0.9706630241858449
2000-11-17,0.46000000000000085,-0.09540885183276031
2000-12-01,0.620000000000001,0.23009322834511245
2000-12-08,0.6799999999999997,0.33825612898167456
2000-12-15,0.5799999999999983,0.14312849935208027
2001-01-05,-0.389999999999997,-1.76901428443039
2001-01-12,-0.18999999999999773,-1.3648561735773572
2001-02-02,0.8000000000000007,0.5616828472734898
2001-02-09,0.6700000000000017,0.2830404249340018
2001-02-16,-0.21999999999999886,-1.4545464459299664
2001-03-02,0.7300000000000004,0.3855500160464884
2001-03-09,-0.15000000000000213,-1.326258990387684
2001-03-16,-0.3000000000000007,-1.5441878724377065
2001-04-06,-0.28000000000000114,-1.478363148881717
2001-04-13,-0.360000000000003,-1.5887154099010157
2001-05-04,-0.22999999999999687,-1.2930236013951604
2001-05-11,-0.21999999999999886,-1.2633442996134443
2001-05-18,-0.3500000000000014,-1.4361053045148382
2001-06-08,0.6099999999999994,0.2574161091762352
2001-06-15,-0.39000000000000057,-1.5054803086566726
2001-07-06,-0.39000000000000057,-1.4403044324353638
2001-07-13,-0.41000000000000014,-1.4456991380469724
2001-08-03,-0.23000000000000043,-1.0989642672789244
2001-08-10,-0.41000000000000014,-1.3669650850503867
2001-08-17,-0.1999999999999993,-0.9985390363579547
2001-09-07,0.3999999999999986,-0.01791092183858603
2001-09-14,-0.240000000000002,-1.0673382448565267
2001-10-05,-0.5800000000000018,-1.5690979319056855
2001-10-12,-0.41999999999999815,-1.2581001522389803
2001-11-02,1.1900000000000013,1.2869749071776175
2001-11-09,-0.16000000000000014,-0.8169592378036384
2001-11-16,-0.38000000000000256,-1.1356499880486792
2001-12-07,0.3500000000000014,0.10743150301331636
2001-12-14,-0.379999999999999,-1.1099684599375972
2002-01-04,-0.13000000000000256,-0.656913486159347
2002-01-11,0.41999999999999815,0.33534485507668776
2002-02-01,-0.21999999999999886,-0.7790572787839475
2002-02-08,0.5,0.5078706640714115
2002-02-15,0.1999999999999993,-0.01934482030742215
2002-03-01,-0.2699999999999996,-0.8321181632007719
2002-03-08,0.0799999999999983,-0.17906614303597052
2002-03-15,0.129999999999999,-0.07390648810740096
2002-04-05,-0.23000000000000043,-0.7031709450061596
2002-04-12,0.120000000000001,-0.03865532399621316
2002-05-03,-0.2799999999999976,-0.7907506887126605
2002-05-10,-0.030000000000001137,-0.23965322851712514
2002-05-17,0.11999999999999744,0.09186829790279029
2002-06-07,-0.19000000000000128,-0.5517830797040708
2002-06-14,0.03999999999999915,-0.019354757754625845
2002-07-05,0.46999999999999886,0.9165035185624418
2002-07-12,0.4499999999999993,0.9240780289303986
2002-08-02,-0.35999999999999943,-0.9124621427336328
2002-08-09,0.45000000000000284,1.0020005651830945
2002-08-16,0.6600000000000001,1.4748234063543126
2002-09-06,0.759999999999998,1.6867621547658136
2002-09-13,0.019999999999999574,-0.005494101494738057
2002-10-04,-0.1700000000000017,-0.43037092749214717
2002-10-11,-0.10000000000000142,-0.27687312200964165
2002-10-18,-0.030000000000001137,-0.11383103700457721
2002-11-01,-0.6400000000000006,-1.5586189145106888
2002-11-08,-0.010000000000001563,0.036321050110605914
2002-11-15,-0.020000000000003126,0.0009841090474978114
2002-12-06,-0.23000000000000043,-0.5068802547817388
2002-12-13,0.020000000000003126,0.1474687085894147
2003-01-03,0.6099999999999994,1.6297382231036135
2003-01-10,0.21999999999999886,0.5934693250418067
2003-01-17,0.14999999999999858,0.3888254851791435
2003-02-07,0.33999999999999986,0.8539863694377995
2003-02-14,0.16000000000000014,0.3667048542441688
2003-03-07,0.33999999999999986,0.8045540358074071
2003-03-14,0.1700000000000017,0.38980067648126737
2003-04-04,1.7600000000000016,3.852228017254584
2003-04-11,0.120000000000001,0.1020976449425238
2003-04-18,0.13000000000000256,0.1024870439791413
2003-05-02,0.6599999999999966,1.2815695540141707
2003-05-09,0.019999999999999574,-0.21309713752754675
2003-05-16,0.08999999999999986,-0.06313891685940927
2003-06-06,1.0199999999999996,2.0123949551802176
2003-06-13,0.2900000000000027,0.342885202203176
2003-07-04,1.4499999999999993,2.7377360320805697
2003-07-11,0.2900000000000027,0.21501251549349795
2003-08-01,0.5,0.7356704699053266
2003-08-08,0.10999999999999943,-0.16948848066416175
2003-08-15,0.10000000000000142,-0.21732643970603593
2003-09-05,0.39000000000000057,0.4590519901760078
2003-09-12,0.16000000000000014,-0.10485201154680561
2003-10-03,0.990000000000002,1.7731475807639394
2003-10-10,-0.019999999999999574,-0.5494661165898789
2003-10-17,0.11999999999999744,-0.24255575484939104
2003-11-07,0.23000000000000043,0.027114020828417466
2003-11-14,0.10000000000000142,-0.2736516862671124
2003-12-05,0.26000000000000156,0.07915640768772798
2003-12-12,0.0899999999999963,-0.32582795821568333
2004-01-02,0.39000000000000057,0.3758349385430615
2004-01-09,0.03999999999999915,-0.47334160460945784
2004-01-16,-0.21000000000000085,-1.04759086008486
2004-02-06,0.030000000000001137,-0.497510490008466
2004-02-13,-0.22999999999999687,-1.104844137584119
2004-03-05,0.21999999999999886,-0.035369230997344535
2004-03-12,-0.21000000000000085,-1.0605055443414393
2004-04-02,1.110000000000003,1.9642124999745227
2004-04-09,0.5300000000000011,0.6281608971581613
2004-04-16,-0.020000000000003126,-0.6116359847981293
2004-05-07,-0.07000000000000028,-0.749354450717008
2004-05-14,-0.00999999999999801,-0.5886713986219759
2004-06-04,0.5899999999999963,0.8081363192850157
2004-06-11,0.490000000000002,0.5942429065680795
2004-06-18,-0.2600000000000051,-1.1445712273241329
2004-07-02,0.21999999999999886,-0.04559159775558045
2004-07-09,0.0,-0.5682950965623221
2004-07-16,-0.3500000000000014,-1.3578631975910005
2004-08-06,-0.14999999999999858,-0.9472949008653203
2004-08-13,-0.37000000000000455,-1.433866404853028
2004-09-03,0.8299999999999983,1.3393636317149138
2004-09-10,-0.020000000000003126,-0.6522086668968744
2004-09-17,-0.4399999999999977,-1.5805866157506387
2004-10-08,0.46000000000000085,0.4921555037120946
2004-10-15,-0.6499999999999986,-1.947913855194516
2004-11-05,0.09000000000000341,-0.30643124315558934
2004-11-12,-0.17999999999999972,-0.8755903033107486
2004-12-03,0.6199999999999974,0.8566999997820448
2004-12-10,0.3299999999999983,0.22447630299316093
2004-12-17,-0.0899999999999963,-0.6779507056497821
2005-01-07,-1.1400000000000006,-2.9299964287778937
2005-01-14,-0.8800000000000026,-2.1906504949184966
2005-02-04,-0.5700000000000003,-1.4680956929941884
2005-02-11,-0.740000000000002,-1.7337341672863156
2005-02-18,-0.8900000000000006,-1.9295774786346969
2005-03-04,-0.5899999999999963,-1.290616899348442
2005-03-11,-0.769999999999996,-1.5865275234705531
2005-04-01,-0.1700000000000017,-0.39684832185735563
2005-04-08,-0.9299999999999997,-1.879774152041053
2005-04-15,-0.9200000000000017,-1.7613058001293338
2005-05-06,-1.6600000000000037,-2.9077304757456153
2005-05-13,-0.9400000000000048,-1.513466978053576
2005-06-03,-0.21999999999999886,-0.20858167350444623
2005-06-10,0.29999999999999716,0.7317449706767984
2005-06-17,-0.9100000000000037,-1.388878990893911
2005-07-01,-0.21999999999999886,-0.12990935793758643
2005-07-08,-0.9500000000000028,-1.415839199503376
2005-07-15,-0.9699999999999989,-1.3902739572306189
2005-08-05,-1.3299999999999983,-1.9141443644217055
2005-08-12,-0.9500000000000028,-1.2105531432182863
2005-09-02,-0.6199999999999974,-0.6222575820681189
2005-09-09,-0.8200000000000074,-0.9290259484497561
2005-09-16,-0.990000000000002,-1.171467448116001
2005-10-07,-1.1400000000000006,-1.365906844806106
2005-10-14,-0.9400000000000048,-0.9986170383753171
2005-11-04,-1.3900000000000006,-1.6567240793363298
2005-11-11,-0.9499999999999957,-0.916757301196351
2005-12-02,-0.19000000000000483,0.3154625575128254
2005-12-09,-0.6700000000000017,-0.4447247827158191
2005-12-16,-0.9600000000000009,-0.8957096370137769
2006-01-06,-0.8900000000000006,-0.7463057410381367
2006-01-13,-1.5800000000000054,-1.8409548680152954
2006-02-03,-1.7099999999999937,-1.9403038300475668
2006-02-10,-1.2899999999999991,-1.2043581167785116
2006-02-17,-1.7399999999999949,-1.86045336972262
2006-03-03,-1.6899999999999977,-1.7139990709098412
2006-03-10,-1.3699999999999974,-1.1486833429278773
2006-03-17,-1.740000000000002,-1.6688542758432636
2006-04-07,-0.8799999999999955,-0.2738952633848485
2006-04-14,-1.5900000000000034,-1.3594903477611724
2006-05-05,-1.710000000000008,-1.4818844932747897
2006-05-12,-1.490000000000002,-1.0943901480784655
2006-06-02,-0.9699999999999989,-0.24879147887483377
2006-06-09,-1.2000000000000028,-0.6016419781592062
2006-06-16,-1.3300000000000054,-0.7905088958820277
2006-07-07,-1.1400000000000006,-0.4406498388654315
2006-07-14,-0.8900000000000006,0.009537495987265181
2006-08-04,-1.769999999999996,-1.498420690801172
2006-08-11,-1.7199999999999989,-1.3556772954128928
2006-08-18,-1.0600000000000023,-0.1303044846610737
2006-09-01,-0.8499999999999943,0.3461596719794286
2006-09-08,-1.1800000000000068,-0.3107194285822165
2006-09-15,-1.9000000000000057,-1.7820513485148974
2006-10-06,-1.4399999999999977,-0.7895655003199387
2006-10-13,-1.9499999999999957,-1.761716057661464
2006-11-03,-0.5100000000000051,1.1643846157010804
2006-11-10,-1.8599999999999994,-1.5025116664765552
2006-11-17,-1.1400000000000006,-0.05321865889551743
2006-12-01,-0.5499999999999972,1.1127695830735256
2006-12-08,-1.1099999999999994,0.03570807401785762
2006-12-15,-0.9699999999999989,0.32632738282183194
2007-01-05,-1.7099999999999937,-1.156326937476778
2007-01-12,1.039999999999992,3.734664303277217
2007-02-02,-0.7099999999999937,0.6580633146242576
2007-02-09,0.3100000000000023,2.3390192500964666
2007-02-16,1.1200000000000045,3.4115227497816543
2007-03-02,-1.0899999999999963,-0.04002983648180865
2007-03-09,0.7200000000000131,2.6146647129305616
2007-03-16,0.269999999999996,1.8477224595755404
2007-04-06,-1.0800000000000125,-0.07860273109765452
2007-04-13,0.20999999999999375,1.6767382757837326
2007-05-04,-1.9100000000000108,-1.227708955317191
2007-05-11,0.8599999999999994,2.3867730822442543
2007-05-18,0.19999999999998863,1.4752825769624323
2007-06-08,0.09000000000000341,1.2879057337567252
2007-06-15,0.29000000000000625,1.4705816195401595
2007-07-06,-0.8099999999999881,0.12785672414461985
2007-07-13,0.12999999999999545,1.2223654576472525
2007-08-03,-1.5799999999999983,-0.8154246794325061
2007-08-10,0.6199999999999903,1.7524927128808814
2007-08-17,0.7999999999999972,1.862523751375894
2007-09-07,-0.4200000000000017,0.47603968077318753
2007-09-14,1.019999999999996,1.9715078012489624
2007-10-05,-1.6199999999999974,-0.8759606424332445
2007-10-12,0.09000000000000341,0.9314583627565407
2007-11-02,-0.9600000000000009,-0.20914237602064958
2007-11-09,1.230000000000004,2.032997989170851
2007-11-16,0.09999999999999432,0.8157473776672013
2007-12-07,-0.37000000000000455,0.30226659312480547
2007-12-14,0.10999999999999943,0.7776229903383629
2008-01-04,0.480000000000004,1.1298813198962177
2008-01-11,0.6099999999999994,1.2172999070986101
2008-01-18,-1.3999999999999986,-0.9008083174760522
2008-02-01,0.29000000000000625,0.8479821874126509
2008-02-08,-0.5699999999999932,-0.06992783282700027
2008-02-15,-1.4699999999999989,-1.0135573890077234
2008-03-07,-0.5699999999999932,-0.08012416198670894
2008-03-14,-1.5300000000000011,-1.0846977089167362
2008-04-04,0.46999999999999886,0.9900762184161989
2008-04-11,-0.6599999999999966,-0.2189112460609325
2008-04-18,-1.5399999999999991,-1.1660742236384238
2008-05-02,-0.04000000000000625,0.42035787506412553
2008-05-09,-0.45999999999999375,-0.0386860622047945
2008-05-16,-2.1199999999999974,-1.759901113517208
2008-06-06,-0.1599999999999966,0.2669364621691449
2008-06-13,-0.6999999999999957,-0.3317744172090178
2008-07-04,0.5400000000000063,0.9816271563863576
2008-07-11,-0.8299999999999983,-0.5272051890345009
2008-08-01,0.25,0.6362411287158563
2008-08-08,-0.20000000000000284,0.10737360952639845
2008-08-15,-2.6499999999999986,-2.478398837715796
2008-09-05,-0.04000000000000625,0.2948852886170279
2008-09-12,-2.5899999999999963,-2.2978241042052603
2008-10-03,1.1600000000000108,1.4802254246934592
2008-10-10,-0.28999999999999204,0.026408199013102103
2008-10-17,-2.5,-2.136034634146589
2008-11-07,-0.5799999999999841,-0.2124929370818194
