Date,Close,Underlying_ret,Forecast_-20_+20,Strat_ret,Equity_$
2013-11-08,104.91,-0.07120388904775521,5.700194167955221,0.00925338943268989,880809.0823446247
2013-11-15,97.44,-0.016009852216748777,-18.85362689504984,-0.0021251130251497344,878937.263491064
2013-12-06,95.88,0.01689612015018782,-1.012057666400349,-0.006997497687787701,872786.9020220748
2013-12-13,97.5,0.009435897435897456,3.379085001898158,-0.00021019798484539146,872603.4439740704
2014-01-03,98.42,-0.07813452550294653,6.986548436942712,-0.005819969207397753,867524.9187998719
2014-01-10,90.73,-0.23950181858260777,-1.6744136259148275,-0.03692984200989535,835487.3606089454
2014-01-17,69.0,0.5142028985507248,-7.893154272312454,-0.019209390719755505,819438.1574575909
2014-02-07,104.48,-0.35987748851454826,-20.0,0.04496475525741541,856283.993656259
2014-02-14,66.88,0.5622009569377993,-15.840961201125532,-0.0903749030052295,778897.4107846441
2014-03-07,104.48,-0.35509188361408894,-17.19039465241255,0.03862597927574258,808983.0860315413
2014-03-14,67.38,0.5010388839418225,-11.501614727171996,-0.04654308642169538,771330.5163446856
2014-04-04,101.14,-0.23680047458967768,-6.2886631796766235,0.013608297305035544,781827.0113315505
2014-04-11,77.19,-0.1344733773804897,-12.849121407462192,0.003788496695225039,784788.9603802179
2014-04-18,66.81,0.45756623259991014,13.352912961051015,-0.02560571537450914,764693.8776316651
2014-05-02,97.38,-0.04200041076196337,-15.512164485178241,-0.0024297440989418592,762835.8671949925
2014-05-09,93.29,-0.2942437560295852,12.322087223211984,0.018510846771857242,776956.6050447159
2014-05-16,65.84,0.5592345078979342,-1.606547722844001,0.027906380456791648,798638.651663511
2014-06-06,102.66,-0.2410870835768556,-16.61295018834561,0.001511439086169343,799845.7453373607
2014-06-13,77.91,0.2891798228725453,5.011243684022352,-0.01730240030488637,786006.4940693735
2014-07-04,100.44,-0.21694544006371952,-7.057424745116933,-0.003839234183963441,782988.8310685251
2014-07-11,78.65,0.1739351557533375,-8.6329440197775,-0.00439648495339573,779546.4324540553
2014-08-01,92.33,0.057619408642911374,14.651798861083618,-0.0018448077875881676,778108.3191246775
2014-08-08,97.65,-0.3543266769073221,-0.4536692213995004,-0.02025206794125673,762350.0165801074
2014-08-15,63.05,0.5858842188739095,0.5148863392157966,-0.0011359353757848998,761484.0362275438
2014-09-05,99.99,-0.36173617361736166,-14.767987914990837,-0.000796176996706011,760877.7601545407
2014-09-12,63.82,0.5844562832967721,-4.556082671146534,-0.03571510748354106,733702.9291687852
2014-10-03,101.12,-0.15130537974683556,-14.304354896427899,0.0027664148805936497,735732.655869973
2014-10-10,85.82,-0.28990911209508274,-4.72384421507425,0.0154444253735868,747095.6239684677
2014-10-17,60.94,0.6545782737118477,14.267602247449013,-0.011889130948515158,738213.3062640439
2014-11-07,100.83,-0.40543489040960023,-16.732702252682877,-0.02156157268660816,722296.2664028103
2014-11-14,59.95,0.6778982485404503,2.8450659287100266,-0.03970033438391011,693620.863102369
2014-12-05,100.59,-0.425290784372204,-8.535532162991199,-0.004267360845914586,690660.9325892564
2014-12-12,57.81,-0.0785331257567895,-5.449571422359808,0.002198238579182905,692179.1700964086
2015-01-02,53.27,-0.1475502158813592,-0.7305802723280579,0.0025248372457903254,693926.8098458282
2015-01-09,45.41,-0.07839682889231436,-14.523866754985207,0.00018194183656966998,694053.0641640564
2015-01-16,41.85,0.4637992831541218,-2.0523590855748566,-0.02132102705266938,679255.1400070266
2015-02-06,61.26,-0.3480248122755468,3.3103168820615285,0.0022565522836305437,680787.9147443773
2015-02-13,39.94,0.49323985978968454,-10.148964127396203,0.005145442382755982,684290.869734571
2015-03-06,59.64,-0.31120053655264923,9.130037710268578,0.010270600757448884,691318.9480595823
2015-03-13,41.08,0.25438169425511203,3.0622973392215607,0.007477912225685087,696488.5704731249
2015-04-03,51.53,-0.09276149815641377,5.7430866640155465,-0.0009529745282293052,695824.8346062611
2015-04-10,46.75,-0.14502673796791443,-12.309909866700828,-0.0027768023339384065,693892.6665815142
2015-04-17,39.97,0.2519389542156618,10.89287938378823,-0.0105775247142834,686552.9997516882
2015-05-01,50.04,-0.09772182254196649,-15.77981172060923,-0.004032529602148116,683784.4544567459
2015-05-08,45.15,0.0011074197120710672,7.6680389941574125,-6.88103901315008e-05,683737.4029816688
2015-05-15,45.2,0.348008849557522,-16.447598915020563,0.012489870078063804,692277.1943124227
2015-06-05,60.93,-0.2731002790086985,4.959924729893591,0.02305852382129798,708240.0844884169
2015-06-12,44.29,0.09844208624971773,15.729668156017258,0.0023866925511784745,709930.4358225113
2015-07-03,48.65,-0.01726618705035965,-10.72817274105082,-0.0012862591526053607,709017.2813017216
2015-07-10,47.81,-0.21250784354737506,4.741553785570263,0.010858346944559092,716716.0369317837
2015-07-17,37.65,0.3718459495351927,-10.601509659561684,0.009284016854224753,723370.0406983515
2015-08-07,51.65,-0.27376573088092937,-18.550596492868664,0.016082774472675823,735003.8379231935
2015-08-14,37.51,0.35403892295387895,-6.975327052741809,-0.039104477887803024,706261.8965956756
2015-09-04,50.79,-0.13624729277416814,-18.363305676150837,0.005761405726151371,710330.9579308844
2015-09-11,43.87,-0.15295190335080922,-2.577400584694638,0.01630806665183857,721915.0825376855
2015-09-18,37.16,0.3460710441334771,10.51102993427233,-0.005134505602425706,718208.4055019201
2015-10-02,50.02,-0.08196721311475408,-17.36030091735692,-0.004949953579054139,714653.3072345993
2015-10-09,45.92,-0.1994773519163764,7.934835951528844,0.019197292248111817,728372.7156296615
2015-10-16,36.76,0.6531556039173017,-12.59029474593518,0.028801826737661906,749351.1803856674
2015-11-06,60.77,-0.41385552081619226,-15.121314760611135,0.02806631524638217,770382.70684462
2015-11-13,35.62,0.3208871420550252,5.057008652818849,-0.022370622838172725,753148.7658687485
2015-12-04,47.05,-0.1126461211477151,2.21128613562424,-0.002507331723001284,751260.3720759465
2015-12-11,41.75,-0.11281437125748506,-0.9227781783654578,-0.0010637511434193286,750461.2179961451
2016-01-01,37.04,0.08153347732181437,14.185976158998603,-0.00031833850461842293,750222.3172942341
2016-01-08,40.06,0.274588117823265,-7.335898031261302,0.016745288108343064,762785.0061426348
2016-01-15,51.06,-0.12299255777516649,11.193654494813297,0.004067041807045252,765887.284652404
2016-02-05,44.78,0.15408664582402865,-0.31240207496822703,0.007935715177729908,771965.1480016505
2016-02-12,51.68,-0.33107585139318885,10.824125518515231,0.0004913312112416797,772344.4385728546
2016-03-04,34.57,0.2918715649407,10.241139476063639,0.01513141782937837,784031.1049810972
2016-03-11,44.66,-0.17689207344379754,-10.374825017968515,-0.008270827778075465,777546.5187391443
2016-04-01,36.76,0.14064200217627865,4.6265646638801865,-0.006757032067361038,772292.611978159
2016-04-08,41.93,0.05103744335797766,-7.1375211746830605,0.0010786686218850368,773125.6597856137
2016-04-15,44.07,0.005672793283412858,5.5585113165821864,-0.00018883992780006946,772979.6627918393
2016-05-06,44.32,0.1685469314079422,8.054325557645024,0.005502842150936228,777233.2478620668
2016-05-13,51.79,-0.34408186908669625,4.502579028423678,-0.01919076046319422,762317.5507783153
2016-06-03,33.97,0.48483956432146,4.44257334795777,0.01626355751536578,774715.5461103712
2016-06-10,50.44,0.009714512291831845,-9.83345474961805,0.0002851932792005009,774936.489777414
2016-06-17,50.93,-0.3467504417828391,-1.7599307722249282,0.019358359526036244,789937.9889563698
2016-07-01,33.27,0.3567778779681394,11.382721628436041,-0.0035634903323450177,787123.0525695716
2016-07-08,45.14,0.10256978289765173,8.510502086657683,0.006311926829263973,792091.3156830176
2016-07-15,49.77,-0.20192887281494887,-10.142520106487144,-0.008774725371917935,785140.931918418
2016-08-05,39.72,0.27995971802618347,2.6833604147891514,-0.014578923082036123,773694.4226634213
2016-08-12,50.84,-0.45043273013375296,7.1396086558365415,-0.006503478701570168,768662.717464106
2016-09-02,27.94,0.6420901932712957,13.336273025324996,0.02475717453287113,787692.634517276
2016-09-09,45.88,0.12249346120313853,-17.090627628102848,0.007929662989526841,793938.7716483305
2016-09-16,51.5,-0.047184466019417504,-15.010651216510384,0.0033555846354962554,796602.9003919985
2016-10-07,49.07,-0.08987161198288163,13.985710041397228,0.005605771921698676,801068.4745637596
2016-10-14,44.66,-0.09628302731751004,1.3760620564142556,-0.005577436885729441,796600.5657057327
2016-11-04,40.36,0.07556987115956382,14.230671107329858,0.00042984901951663955,796942.9836778478
2016-11-11,43.41,-0.396222068647777,-1.7477710659650274,-0.02455341143455362,777375.3147097249
2016-12-02,26.21,0.7661198016024418,-5.071914407189206,-0.006359749631317345,772431.4023386044
2016-12-09,46.29,0.1412832145171743,-15.168433597731308,-0.0031562820966206787,769993.3909325355
2016-12-16,52.83,-0.08461101646791591,-7.131958781904392,0.004921529385909794,773782.9360329662
2017-01-06,48.36,0.20678246484698093,2.1925225600212968,-0.005796710834962542,769297.5401037548
2017-01-13,58.36,-0.09852638793694313,4.613450548486241,-0.0008439209198535066,768648.3138160694
2017-02-03,52.61,-0.03858582018627643,14.62804852955227,-0.0007078178560262768,768104.2508145459
2017-02-10,50.58,0.07829181494661919,12.256263917707354,0.00458115702638276,771623.0570001594
2017-02-17,54.54,-0.022185551888522226,6.994591787419621,-0.001200452273198918,770696.760347331
2017-03-03,53.33,-0.05456591036939806,1.228014613059795,-0.0019897771365743294,769163.24555436
2017-03-10,50.42,0.10353034510115022,-18.504561347759484,0.0006644281583839225,769674.2992731002
2017-03-17,55.64,-0.15402588066139467,-2.863074057724199,0.014884780788140095,781130.7324960455
2017-04-07,47.07,0.22094752496282122,0.5278597999806125,-0.0033268246468897366,778532.0475227347
2017-04-14,57.47,-0.19575430659474513,-7.305562413271149,-0.0005372278522970868,778113.7984228997
2017-05-05,46.22,0.24664647338814372,1.9887784117661775,-0.009208946337362894,770948.1902088616
2017-05-12,57.62,-0.08000694203401593,-2.9275040807097596,-0.0008878742521857751,770263.6851610059
2017-06-02,53.01,-0.07262780607432562,-5.330529795293682,0.0019889693513041842,771795.7160232137
2017-06-09,49.16,0.13832384052074875,4.376831073582238,-0.006969782826231587,766416.467496316
2017-06-16,55.96,-0.20961401000714808,-10.090858004356837,-0.008708255469247056,759742.3171015201
2017-07-07,44.23,0.28170924711734124,-0.2657754623594776,-0.028252503465234984,738277.6946549239
2017-07-14,56.69,-0.11307108837537483,-12.696433209811453,0.00027879390367893236,738483.5219754159
2017-08-04,50.28,0.12987271280827373,-15.435220348302588,-0.013583438910016786,728452.3761686087
2017-08-11,56.81,0.009681394120753417,3.5560671875394396,-0.001209672067820206,727571.1876764203
2017-08-18,57.36,-0.09414225941422594,1.5193655019299903,-0.0026631361930719074,725633.566513483
2017-09-01,51.96,-0.04618937644341803,4.959642961095904,-0.0005625947911863168,725225.3288486524
2017-09-08,49.56,0.15355125100887812,-6.946527729660772,0.006067797399533658,729625.8492131162
2017-09-15,57.17,-0.17211824383417884,-11.636090437475426,0.009861206934037157,736820.8406966294
2017-10-06,47.33,0.19881681808578078,1.9616184593547699,-0.019773452680991715,722251.348668746
2017-10-13,56.74,-0.07913288685230879,-6.645717163233038,-0.0013466879131535574,721278.701507235
2017-11-03,52.25,-0.018181818181818188,1.8853397269224406,0.0010846414194955357,722061.0302618897
2017-11-10,51.3,0.1304093567251463,9.241125990698617,0.002207616315569901,723655.0639731331
2017-11-17,57.99,-0.08587687532333166,-9.568493018875287,-0.0072043839526900605,718441.5750429622
2017-12-01,53.01,-0.1418600264101112,4.94021193316453,0.012364825312201082,727324.9796153911
2017-12-08,45.49,0.25610024181138713,2.6573977147614896,0.01248190318221765,736403.3795929588
2017-12-15,57.14,0.1769338466923347,-19.40328749718524,0.005275554356961376,740288.3156506516
2018-01-05,67.25,-0.05293680297397774,-1.117280202805902,0.01022420762062431,747857.177088986
2018-01-12,63.69,0.02763385146804853,-2.9346836171322703,-0.00029938279558889945,747633.2815166079
2018-02-02,65.45,0.0536287242169593,9.178353996125425,-0.0015102386126196038,746504.176866782
2018-02-09,68.96,-0.08439675174013916,18.140285822600305,-0.00764129233052396,740799.9202253858
2018-02-16,63.14,-0.023915109280962854,13.153940099408544,-0.004328647147417112,737593.2587638955
2018-03-02,61.63,0.1325653091027097,4.711075849296298,0.017568270794676148,750551.4968701872
2018-03-09,69.8,-0.24140401146131796,-10.842128801887533,-0.012473371928310004,741189.5888983755
2018-03-16,52.95,0.2228517469310669,6.289311582735001,-0.027890709797356777,720517.2851695888
2018-04-06,64.75,-0.17760617760617758,-13.899708897240831,-0.01117815215263413,712463.2333273601
2018-04-13,53.25,0.19323943661971832,-4.971277524465899,-0.0248073867876419,694788.8823262344
2018-05-04,63.54,-0.006924771797293006,-3.195782683246316,0.0003043242421046658,695000.323426271
2018-05-11,63.1,-0.1618066561014263,1.8648894777138767,0.004414650741192522,698068.5071192139
2018-05-18,52.89,0.3047835129514087,20.0,0.005087325526952163,701619.8088550428
2018-06-08,69.01,-0.2538762498188668,-15.861043363650449,-0.047310094062964624,668426.1097016715
2018-06-15,51.49,0.2808312293649253,-7.734856452222871,-0.037533741272568893,643337.5770402992
2018-07-06,65.95,-0.20227445034116764,-16.554414508968843,0.012046078655191233,651087.2720951668
2018-07-13,52.61,0.14274852689602735,0.00696562842275364,-0.016682400518230906,640225.5734497529
2018-08-03,60.12,0.23569527611443797,-3.072077316080504,1.1093587749501338e-05,640232.6758483314
2018-08-10,74.29,-0.18333557679364654,1.1408027420044116,0.0037689671914534085,642645.6917985003
2018-08-17,60.67,0.21724081094445347,14.383014779524068,0.001595513426129556,643671.0416280092
2018-09-07,73.85,-0.18496953283683137,1.5878153372598551,-0.016667817165872543,632942.4503911869
2018-09-14,60.19,0.1855789998338595,-1.7185371274042103,0.0019089208847488696,634150.6874535827
2018-10-05,71.36,-0.28531390134529144,6.924854383207705,0.0031475872658411077,636146.732082036
2018-10-12,51.0,0.25098039215686274,12.27824715680483,0.011347373021623202,643365.3263474574
2018-11-02,63.8,0.0854231974921631,-10.525153087604489,0.006453527706851718,647517.3023066684
2018-11-09,69.25,-0.2541516245487365,-1.1398051734174182,0.015771368035048035,657729.5359904084
2018-11-16,51.65,0.3616650532429817,1.890702654288464,-0.002500655561272104,656084.780968421
2018-12-07,70.33,-0.2727143466515001,-5.48061529721693,-0.0031310996173910042,654030.5141617546
2018-12-14,51.15,0.20410557184750733,4.102574525152525,-0.006615843999370094,649703.5503092327
2019-01-04,61.59,-0.0875142068517617,-3.354907293318225,-0.002080803834452971,648351.6446704916
2019-01-11,56.2,-0.1718861209964413,-8.28846608040738,0.0033867363886780654,650547.4407781564
2019-02-01,46.54,0.1959604641168886,6.313499757990835,-0.009531732008374323,644346.5969139251
2019-02-08,55.66,0.005389867049946151,-20.0,0.00020301201506801766,644477.407014967
2019-02-15,55.96,-0.15850607576840592,8.411404198383956,0.01888932620362075,656651.1509869363
2019-03-01,47.09,0.19452112975153946,-12.505282161046283,0.010085884551680921,663274.0586865189
2019-03-08,56.25,-0.002666666666666595,-11.995037489135193,0.00020714913279763457,663411.455332583
2019-03-15,56.1,0.106951871657754,4.710749914470514,-0.00794715715453019,658139.2202389395
2019-04-05,62.1,-0.05909822866344605,-11.822937757394454,-0.0018711196362127434,656907.7630205886
2019-04-12,58.43,-0.032004107479034705,0.25435974295681807,0.0026642084537091474,658657.9022361352
2019-05-03,56.56,-0.004596888260254728,12.868915338530684,-8.240079119535622e-06,658652.4748429082
2019-05-10,56.3,0.03783303730017762,-1.0471721132717673,0.003720532977571189,661103.0130963201
2019-05-17,58.43,-0.09994865651206564,3.397467516273776,0.000967445822057625,661742.5944442899
2019-06-07,52.59,0.12568929454268862,-0.5236141540433615,0.004661538413961805,664827.3329684469
2019-06-14,59.2,0.03716216216216206,-2.4761609519921,-0.00022973212221358288,664674.6007743384
2019-07-05,61.4,-0.06921824104234531,11.539146077075042,0.0019813640438440475,665991.563129169
2019-07-12,57.15,-0.07751531058617678,11.110490291872651,-0.01162030759672019,658252.5363087875
2019-08-02,52.72,-0.003414264036418757,-6.3688839846281,-0.0005448670806691488,657893.876170986
2019-08-09,52.54,0.08945565283593448,13.190318225093412,-0.007955789864776847,652659.8107388461
2019-08-16,57.24,0.07791754018169117,-8.9827342026909,0.016329282092992968,663317.2768991602
2019-09-06,61.7,-0.043435980551053466,-0.3266995048022469,0.007454785526226316,668262.1649342839
2019-09-13,59.02,0.09471365638766516,10.174408302622272,-0.0005692860416479832,667881.7326116253
2019-10-04,64.61,-0.17118093174431204,13.055633924605406,-0.03419249290655823,645045.1912068826
2019-10-11,53.55,0.10625583566760044,4.235921763673915,0.02633501082782242,662032.4633017506
2019-10-18,59.24,-0.12913571910871036,4.036544772809806,-0.008586168992561339,656348.14069328
2019-11-01,51.59,0.16689280868385348,0.4138624051833886,0.010030311770279918,662931.5171742772
2019-11-08,60.2,-0.02392026578073103,-2.491148986020852,-0.00013735390401115638,662840.4609423013
2019-11-15,58.76,-0.12968005445881547,0.3787732550884221,0.00422627903412472,665641.8096853514
2019-12-06,51.14,0.15721548689870946,3.6312401935188374,0.000817030342413086,666185.6592410431
2019-12-13,59.18,0.03176748901655979,-19.053227661876058,0.001495603085149189,667182.0085682862
2020-01-03,61.06,-0.36586963642319037,-2.455667104860332,0.08446752651699431,723537.2225686895
2020-01-10,38.72,0.15056818181818188,-5.081327042619942,-0.004596263051022127,720211.6551665578
2020-01-17,44.55,-0.10617283950617273,-20.0,0.004850026737664565,723704.7009508932
2020-02-07,39.82,0.13711702661978897,-20.0,-0.024002737990748046,706333.8066312962
2020-02-14,45.28,-0.1764575971731449,-19.900918089687163,0.030869512834445872,728137.987140504
2020-03-06,37.29,0.22392062215071062,-16.651808686849474,-0.037648802542037396,700724.4638392945
2020-03-13,45.64,0.024978089395267355,-16.278185308006456,-0.0034448562947606925,698310.568759145
2020-04-03,46.78,-0.1156477126977341,-1.510412138708407,0.014934452662157203,708739.4548917625
2020-04-10,41.37,0.11820159535895569,9.556781510092684,-0.0014373456520846185,707720.751317813
2020-04-17,46.26,-0.08798097708603547,-7.609795273304046,-0.006800252109788211,702908.0717855231
2020-05-08,42.19,-0.0805878170182508,11.76154518573492,0.0050631640149471,706467.0106404033
2020-05-15,38.79,-0.3815416344418665,-9.546998194987765,-0.03671920349402784,680526.1047148808
2020-06-05,23.99,0.548145060441851,-17.154788504979436,-0.04342061689883157,650977.2414324018
2020-06-12,37.14,0.3548734518039849,-7.724654600466836,-0.044787668868762016,621821.4883020273
2020-07-03,50.32,-0.20608108108108103,-13.269772125182557,0.008800013916005097,627293.5260523562
2020-07-10,39.95,0.1454317897371713,4.911024256993165,-0.010928405027252905,620438.2083286825
2020-07-17,45.76,-0.10620629370629375,2.541496761746202,-0.0028683047213876284,618658.602486404
2020-08-07,40.9,0.11491442542787289,16.375524424425862,0.0016111294482197313,619655.3415792643
2020-08-14,45.6,-0.449780701754386,4.457150991637831,-0.04045035511115374,594590.0629658598
2020-09-04,25.09,0.6058190514149062,-12.773990646857499,0.015192908305818988,603623.6152720513
2020-09-11,40.29,0.12980888557954828,12.056018578737593,-0.008380445741997956,598564.9803156753
2020-09-18,45.52,0.08897188049209137,-15.190492662828667,0.004600130700645675,601318.4574579566
2020-10-02,49.57,-0.24752874722614493,4.627786447535281,0.016245711068356573,611087.3033778884
2020-10-09,37.3,0.25415549597855236,-0.9934979877309935,0.0050878348768199425,614196.4146727963
2020-10-16,46.78,-0.22317229585292853,15.887578238009523,0.0009336545552459951,614769.8619531712
2020-11-06,36.34,0.2815079801871214,11.258054782354028,0.01866983174201532,626247.511835899
2020-11-13,46.57,-0.32359888340133136,-7.979890398904288,-0.015936947858326184,616267.0378933636
2020-12-04,31.5,0.30539682539682533,1.83661500563812,-0.011588312575192774,609125.5428284672
2020-12-11,41.12,0.17996108949416367,-6.014739594007331,0.0015558025563746013,610073.2219051528
2021-01-01,48.52,0.5504946413849958,-13.731882462012976,-0.015397525566125558,600679.6038736595
2021-01-08,75.23,-0.12840622092250442,10.383422724948542,0.008168795874907219,605586.4329439236
2021-01-15,65.57,-0.06283361293274348,15.931027129482283,-0.0027787694972782654,603903.6478360936
2021-02-05,61.45,0.08218063466232706,9.455873853991864,0.005477650790971894,607211.6211303337
2021-02-12,66.5,-0.03022556390977449,10.807860974637,-0.0013414947048442905,606397.0499558676
2021-03-05,64.49,0.027446115676849292,10.947972859127148,0.001613706961667223,607375.5970969159
2021-03-12,66.26,-0.15137337760338077,-0.6146488298360498,-0.00899281265181513,601913.582142939
2021-04-02,56.23,0.21198648408322973,5.74311485018346,-0.000707304619223796,601487.8458859157
2021-04-09,68.15,0.15641966250917094,-4.792165830582326,0.005036329387351747,604517.1368002858
2021-04-16,78.81,-0.046313919553356286,14.583307731686517,0.0012570614581671616,605277.051993759
2021-05-07,75.16,0.08129324108568392,8.846679185375733,0.007113641934174525,609582.7762126153
2021-05-14,81.27,-0.2699643164759443,9.833229663308243,-0.014677685647990001,600635.5118469376
2021-06-04,59.33,0.30507331872577126,4.301432687623711,0.021429153788514843,613506.6226011489
2021-06-11,77.43,-0.1025442335012271,-4.536117161977614,-0.0029656575263632638,611687.172068358
2021-06-18,69.49,-0.268527845733199,-1.2601834893424426,0.007830471140365568,616476.9708161711
2021-07-02,50.83,0.34467833956325,-3.9738783276849006,-0.0037721091506259102,614151.5523934055
2021-07-09,68.35,0.05413313825896138,-18.484277082113763,-0.0017183569592654905,613096.2207993065
2021-07-16,72.05,-0.027758501040943795,3.3956296278600266,0.003603115611001679,615305.2773635146
2021-08-06,70.05,0.03297644539614564,2.219149501245648,0.0007883660258455384,615790.3631397117
2021-08-13,72.36,-0.11539524599226081,-1.023457795509458,-0.0018034348080406815,614679.8253643694
2021-09-03,64.01,0.06452116856741119,15.390601128566527,-0.00046501630603656925,614393.9892225834
2021-09-10,68.14,0.04109186968007039,0.21834308964432597,0.004509478483891868,617164.585697615
2021-09-17,70.94,-0.03735551170002804,-8.349388156225272,-6.0493422464955385e-05,617127.251299602
2021-10-08,68.29,0.049494801581490666,4.133337136593846,-0.0031411605781228747,615188.7555061345
2021-10-15,71.67,-0.08915864378401006,-11.034568690342406,-0.002804280494517556,613463.593678622
2021-11-05,65.28,0.24984681372549034,6.549156467619401,-0.021078120289897306,600532.9342575915
2021-11-12,81.59,-0.19585733545777673,-1.960166332798826,-0.010802184086835932,594045.8669515332
2021-12-03,65.61,0.2290809327846366,1.5217616459838896,-0.003960525164687546,591693.133346493
2021-12-10,80.64,0.0018601190476190688,3.8651484923419615,2.3792836245999597e-05,591707.2114043226
2021-12-17,80.79,0.3090729050625076,3.2571377606137695,0.010843341934666635,598123.2950227878
2022-01-07,105.76,-0.232034795763994,4.6312627815896645,-0.00846581385807839,593059.6945429443
2022-01-14,81.22,0.36173356316178285,20.0,0.01574031776157825,602394.6425866348
2022-02-04,110.6,-0.18625678119348998,-2.7356288079586575,-0.031275708563753495,583554.3233047287
2022-02-11,90.0,-0.11133333333333328,20.0,0.002222831077619626,584851.4659900498
2022-02-18,79.98,0.3462115528882219,2.3977799233668073,0.0489810607145511,613498.1111547026
2022-03-04,107.67,-0.1811089439955419,-4.48432283469618,-0.0030037311896641637,611655.3277434271
2022-03-11,88.17,-0.12680049903595336,15.090277015836461,0.0036021237270350086,613858.5859122592
