Date,ret_1w,ATR14,EMA20,ATR_Momentum,ADX14,+DI,-DI,MACD,MACD_signal,MACD_hist,mom_4w,mom_12w,mom_52w,CL1_CL2_spread,CL1_CL2_spread_z,target
1991-10-18,0.0916864608076009,4.4992857142857146,21.901188331685223,0.2397739856016828,39.12790495017618,624.3213208445784,112.9068106048578,-0.447208768966874,-0.6305444374948159,0.1833356685279419,-0.0013037809647979,0.0594744121715076,0.2171610169491526,0.1700000000000017,-0.2689169908899418,1
1991-11-01,-0.1553524804177546,4.68,21.66393230009616,-0.4816094657296041,42.5727128826329,600.2136752136752,113.6752136752136,-0.5937186169703459,-0.623179273389922,0.029460656419576,-0.1149110807113542,-0.0480627758705247,-0.4481091839636053,-0.0500000000000007,-0.6049712066784696,0
1991-11-08,0.4059763008758372,5.092857142857143,22.19974827151557,0.9994884177389785,47.27787938854792,687.4333800841514,104.46002805049082,-0.0731355221927785,-0.5131705231504933,0.4400350009577147,0.4052523171987641,0.3423512051155928,0.1854908774978279,1.0500000000000007,1.2272781921119338,0
1991-11-15,-0.2198607548552583,5.464999999999999,22.11310557899028,-0.1506140125964621,48.34854433719208,600.914913083257,237.14547118023788,-0.1430702995357897,-0.4391504784275525,0.2960801788917628,0.0114014251781471,0.0623752495009979,-0.078753786239723,0.1199999999999974,-0.3296346610292495,1
1991-12-06,-0.0836073273837481,5.609285714285713,21.865190761943587,-0.4198735599303703,50.9792905438106,592.053992104928,219.27925633515855,-0.3382263752371734,-0.4189656577894768,0.0807392825523033,-0.1510008703220191,-0.0980120203421173,-0.4261764705882352,-0.0699999999999967,-0.6188986511568207,0
1991-12-13,0.027678113787801,5.692142857142857,21.69231545128229,-0.2885232314457615,52.79552094665125,548.1239804241435,230.3174802359142,-0.4441950798438121,-0.4240115422003438,-0.0201835376434682,0.0329726944873776,-0.1357758620689654,-0.1532939189189188,-0.129999999999999,-0.6928925585700058,0
1992-01-03,-0.0044887780548628,5.288571428571428,21.527333027350643,-0.2963622687568871,53.45591858735379,508.8330632090761,247.89303079416533,-0.5293364286969542,-0.445076519499666,-0.0842599091972882,-0.2685965555148405,-0.0894160583941606,-0.2693997071742313,0.0199999999999995,-0.4312858278168097,1
1992-01-10,-0.0420841683366733,5.159285714285714,21.29806321522201,-0.422163713238237,54.61783518582627,521.5838294337533,275.61954866399003,-0.6570188367306429,-0.4874649829458614,-0.1695538537847815,-0.1019257867543447,-0.113994439295644,-0.3440823327615779,0.0,-0.4464597382677909,0
1992-01-17,0.14173640167364,4.926428571428572,21.348723861391345,0.0976927060918296,52.797438436911655,526.9537480063794,288.6472379295346,-0.5333851810678034,-0.4966490225702498,-0.0367361584975536,0.1189133777549973,-0.0512820512820514,0.2736289381563592,0.0899999999999998,-0.3253018155401097,1
1992-02-07,-0.1062757672927162,4.885714285714285,21.1736073031636,-0.3405044187064804,52.40035784874526,531.3450292397661,247.04678362573097,-0.615513967302693,-0.5204220115167385,-0.0950919557859545,-0.026932668329177,-0.1103511171910623,-0.3636660143509458,-0.0299999999999975,-0.5076714352143734,0
1992-02-14,0.1204510507432083,5.023571428571429,21.23897803619564,0.1236216051689234,52.4413418065574,532.2906298876724,240.2673112469785,-0.4853810907938154,-0.5134138273721539,0.0280327365783384,0.0951903807615228,0.1256436663233777,0.1250643335048893,0.0999999999999978,-0.3003027712162785,1
1992-03-06,-0.1102470265324794,4.4364285714285705,21.068599175605573,-0.3648428345414626,48.471390565332406,429.62485912091455,272.0656899050073,-0.5701444372236821,-0.5247599493424595,-0.0453844878812226,0.0172594142259412,-0.0760095011876484,-0.3914267834793492,-0.0199999999999995,-0.511873250520583,0
1992-03-13,0.1532133676092546,4.457857142857143,21.19825639697647,0.2763084511850844,44.92105062094644,427.5596859477648,271.87950648934464,-0.392336296253081,-0.4982752187245838,0.1059389224715028,0.027485112230875,-0.0239338555265448,-0.1780872114327591,0.0599999999999987,-0.3601431170409172,0
1992-04-03,-0.1493535443602318,4.024285714285715,20.99651769250252,-0.476237978139297,39.96256312311935,329.9964501242456,301.1714589989349,-0.5157933220310653,-0.5017788393858802,-0.0140144826451851,-0.0220399794976936,-0.0170015455950541,-0.3197860962566845,-0.0700000000000002,-0.6136077131552777,1
1992-04-10,-0.0235849056603772,3.862142857142857,20.77113505512133,-0.5543904339548211,35.49601897149885,343.8505640835953,299.83354910301455,-0.6425383613496436,-0.5299307437786329,-0.1126076175710106,-0.1477584629460201,-0.3173323561744229,-0.2943181818181818,-0.1600000000000001,-0.780423222038927,0
1992-04-17,0.1631776704240473,3.865,20.856741240347876,0.2104162378891883,32.03230604562768,420.4398447606727,282.2768434670116,-0.4920105333359998,-0.5223467016901063,0.0303361683541064,0.1141388174807198,0.017848755284171,0.2999400119976003,0.1600000000000001,-0.127120041686133,1
1992-05-08,-0.1259806183664051,3.507857142857143,20.67419445555284,-0.4943743101368041,28.077730708258112,250.86540419466505,362.8996131134188,-0.5862464454810237,-0.5351266504482899,-0.0511197950327337,-0.1555951850200623,-0.0292157867760123,-0.2874341610233257,-0.0899999999999998,-0.6619646482563695,0
1992-05-15,0.1182682154171066,3.163571428571429,20.722366412166853,0.1446572641146727,27.62606676233472,350.5531722736509,160.89410702190096,-0.4747076707173718,-0.5230428545021063,0.0483351837847344,0.110062893081761,0.056359102244389,0.0192492781520692,0.0899999999999998,-0.277068919415273,1
1992-06-05,-0.0254957507082153,3.003571428571429,20.714521991960485,-0.0248111269226973,26.887811564876483,356.9084423305588,169.46492271105814,-0.4249868908231455,-0.5034316617663142,0.0784447709431686,0.107890499194847,0.034068136272545,-0.4700898587933247,-0.0700000000000002,-0.6099979843700395,0
1992-06-12,0.006298449612403,2.8285714285714283,20.71980561177377,0.0177454907807764,26.104575268069908,378.989898989899,204.6969696969697,-0.3708183380191414,-0.4769089970168796,0.1060906589977382,-0.0415320719889248,0.086297071129707,-0.4154235857022235,-0.0800000000000018,-0.607859718749081,0
1992-07-03,-0.0226287915262397,2.741428571428571,20.679824124938172,-0.1385497068054911,26.068626472635405,428.6086503387181,211.2037519541428,-0.3616456161582384,-0.4538563208451514,0.092210704686913,0.0718057022175289,-0.070087036188731,0.224366706875754,-0.1099999999999994,-0.7539630126799062,1
1992-07-10,-0.0211822660098521,2.752857142857143,20.60269801780121,-0.2661591137906251,26.00608964558492,426.8292682926829,229.942916450441,-0.3846396874505977,-0.4400129941662407,0.055373306715643,-0.0618508026440036,0.018452075858534,-0.4136913543818235,-0.0199999999999995,-0.48930016473847,0
1992-07-17,0.1016607951685959,2.672857142857143,20.72529820658205,0.4357516061397872,25.730036567723708,397.7017637626938,236.82522715125592,-0.2371320260705296,-0.3994368005470985,0.1623047744765688,0.0605620155038759,0.0013723696248857,0.150893796004206,0.0700000000000002,-0.2793097079412705,1
1992-08-07,-0.1238008222932846,2.727857142857144,20.57812694881233,-0.5125367184131211,24.24042290029212,389.6831631317098,284.1057868551976,-0.3350433224129752,-0.3865581049202738,0.0515147825072986,-0.0765527202696196,-0.0138817480719793,-0.286988847583643,-0.0599999999999987,-0.6205289236928375,0
1992-08-14,0.116266944734098,2.795000000000001,20.657352953687344,0.2692833796219581,22.94384786757061,412.8801431127012,277.28085867620746,-0.2300445566138904,-0.3552553952589972,0.1252108386451067,0.0546798029556649,-0.0454748105216228,-0.07476231633535,0.0300000000000011,-0.3343852057746002,1
1992-09-04,-0.1200373657169546,2.8350000000000004,20.484271720002837,-0.5799900244877756,22.74336654777776,407.0546737213404,273.36860670194,-0.3501732209409489,-0.3542389603953875,0.0040657394544386,-0.0518369401107197,-0.0125786163522011,-0.387516254876463,-0.1000000000000014,-0.6947575732027395,1
1992-09-11,0.0780254777070064,2.7471428571428578,20.467674413335896,-0.057395782264665,22.482252508297616,420.07280291211646,288.29953198127924,-0.3230355850611097,-0.347998285328532,0.0249627002674222,-0.0721790772042029,0.0901771336553944,-0.2309731162438471,-0.0100000000000015,-0.3888379119224797,0
1992-09-18,0.0152634170359429,2.6585714285714284,20.48218161206581,0.0518392646521479,23.969514787041263,500.64481461579805,297.90435249865675,-0.2733632425904524,-0.3330712767809161,0.0597080341904637,0.0750782064650679,-0.0484540839870789,0.1170097508125678,-0.0899999999999998,-0.7273028019767732,1
1992-10-02,-0.0863239573229874,2.738571428571429,20.325783363297635,-0.5425395690811512,24.80782305818948,486.01982263954096,333.75065206051136,-0.3733252165226695,-0.3411220647292668,-0.0322031517934026,-0.1200373657169546,-0.0052798310454066,-0.2568047337278106,-0.1099999999999994,-0.7668118881752729,1
1992-10-09,0.0498938428874735,2.608571428571428,20.273803995364528,-0.1893005457955412,24.207885154892832,439.32092004381184,350.3833515881711,-0.3724028289593342,-0.3473782175752803,-0.0250246113840538,0.0498938428874735,-0.0661000944287062,0.0254017625712805,-0.0999999999999978,-0.7156068740677314,0
1992-10-16,0.1086956521739128,2.683571428571429,20.431536948186952,0.5583838892085515,25.135151020526678,520.5749268033005,272.7708277881289,-0.1959262822477825,-0.3170878305097808,0.1211615482619982,0.0797636632200886,0.0625,-0.0793450881612091,0.129999999999999,0.0888010072401252,1
1992-11-06,-0.1208390332877336,2.597857142857143,20.32186676264534,-0.4010485199730561,24.125476029588263,449.6013197690405,281.7706901292275,-0.2668244147985881,-0.3070351473675423,0.0402107325689541,-0.0649854510184286,-0.0717380837746749,-0.272178180445451,-0.0999999999999978,-0.6802020099228455,0
1992-11-13,0.1592323651452283,2.752857142857143,20.51502230906007,0.6665720722321498,23.716524907426383,492.5791385573431,265.9055526725481,-0.0744303657737326,-0.2605141910487804,0.1860838252750477,0.1863057324840764,0.1009852216748767,0.048311444652908,0.0,-0.3221270268223117,0
1992-12-04,-0.14586129753915,2.8092857142857146,20.3793058986734,-0.4589443827867364,24.441498818470155,482.6849733028223,206.8141367912536,-0.1829030582383204,-0.2449919644866884,0.0620889062483679,-0.0348837209302326,-0.0392551585304479,-0.0944022770398481,-0.129999999999999,-0.7635906281802379,1
1992-12-11,-0.0136196961760084,2.7564285714285712,20.2317529559426,-0.5085395536687437,24.362522498065363,454.5737237626328,229.6449857476031,-0.2865451613574343,-0.2533026038608376,-0.0332425574965967,-0.141358869129047,-0.1397898583828233,-0.260989010989011,-0.1900000000000012,-0.9461053161429488,0
1993-01-01,0.0732873074880511,2.8907142857142856,20.229681245852824,-0.0068084369123845,26.01454652082643,528.5890783296269,161.8977020014827,-0.2543952972899852,-0.2535211425466671,-0.000874154743318,0.0482365145228216,0.0537017726798749,-0.0292987512007684,-0.0899999999999998,-0.568637547670303,0
1993-01-08,-0.0351311232063334,2.787142857142858,20.16018779386684,-0.2368690187293589,27.29570864262197,475.0384418247051,188.00615069195288,-0.2829457422822692,-0.2594060624937875,-0.0235396797884816,-0.1275167785234899,-0.089210649229332,-0.0492442710872745,-0.1099999999999994,-0.6260277824974649,0
1993-01-15,-0.0538461538461538,2.7378571428571425,19.99731276587952,-0.5651546755648613,29.408984956581488,483.5898773806418,182.25932689799123,-0.3858505553983669,-0.2846949610747034,-0.1011555943236634,-0.0335254059717129,-0.0207006369426752,-0.0765765765765766,-0.2800000000000011,-1.1942528200904092,1
1993-02-05,-0.1609756097560974,2.655,19.567092502462422,-1.539394538954059,28.809808314624927,377.77777777777766,301.3182674199624,-0.6989999040745296,-0.3675559496746687,-0.3314439543998609,-0.1779075942644714,-0.2378138847858197,-0.2543352601156069,-0.2400000000000002,-1.0195030281042534,0
1993-02-12,0.3339793281653744,2.798571428571429,19.67022654984695,0.3500977104962044,28.81779346388148,426.6462480857579,285.86013272077594,-0.5239573720792166,-0.3988362341555783,-0.1251211379236382,0.0217714002968825,0.0014548981571289,0.0107684777288301,-0.1799999999999997,-0.7764348990046885,1
1993-03-05,-0.2760290556900726,3.0057142857142862,19.22068116414724,-1.420853999005927,27.50398501398022,397.2433460076044,398.90684410646384,-0.8355456177002232,-0.4861781108645073,-0.3493675068357159,-0.2333333333333334,-0.2064755838641189,-0.3107422775472569,-0.2800000000000011,-1.0959101914282416,0
1993-03-12,0.3759197324414716,3.254285714285715,19.349187719942744,0.375139857672292,26.156972862788923,323.2660228270412,368.4372256365232,-0.6218264868596961,-0.5133077860635451,-0.108518700796151,0.1149051490514905,0.0399393326592516,0.0088278567925452,-0.1499999999999985,-0.6222821948205802,1
1993-04-02,-0.2722411278561011,3.531428571428572,18.93212222280534,-1.121960176043028,26.21279178275892,297.89644012944984,440.8980582524271,-0.8940200283737063,-0.5894502345255774,-0.3045697938481289,-0.0329457364341084,-0.3173734610123119,-0.2636497786522379,-0.2699999999999996,-1.020910910248894,0
1993-04-09,0.3560454241816968,3.773571428571429,19.06239629682388,0.3279661525624485,27.0606158310114,257.5809199318569,412.6064735945485,-0.6719036289516467,-0.6059409134107914,-0.0659627155408553,-0.0169491525423727,0.0529045643153527,0.0129740518962075,-0.009999999999998,-0.1166791391407866,0
1993-04-16,-0.1231527093596058,3.7428571428571433,18.94216807807875,-0.3051594100921808,27.689634280602885,192.63358778625957,449.9236641221372,-0.6896539869092742,-0.622683528110488,-0.0669704587987861,0.1906354515050168,-0.2035794183445189,-0.1770688858067498,-0.3099999999999987,-1.112654133613955,1
1993-05-07,-0.0224719101123597,3.673571428571429,18.795294927785537,-0.3798197352455777,28.994453605719592,196.2667703674898,471.4757923391016,-0.7276104897318092,-0.6436689204347523,-0.0839415692970568,-0.1541079241614001,-0.0885280251440545,-0.25,-0.2100000000000008,-0.7428028151999727,0
1993-05-14,0.0316091954022987,3.656428571428572,18.71479064894882,-0.2091632952208481,29.73430057061193,201.83629615159217,473.68626684899385,-0.7051819892112121,-0.6559715341900443,-0.0492104550211678,0.1990647962591849,-0.0467339352097715,-0.1811131386861314,-0.3300000000000018,-1.4744836476180314,1
1993-06-04,-0.0479108635097492,3.5350000000000006,18.560048682382263,-0.4158553555774854,29.881578303151947,208.7694483734088,512.0226308345119,-0.7481775288123274,-0.6744127331145009,-0.0737647956978264,-0.158128078817734,-0.1543790202869867,-0.2080630213160332,-0.1900000000000012,-0.7607743810559341,0
1993-06-11,0.1878291398478642,3.701428571428572,18.725758331679195,0.4253065100450981,29.754606150942625,249.63334619837903,474.9517560787339,-0.5172688771743097,-0.6429839619264628,0.1257150847521531,0.1404494382022472,0.0410256410256411,-0.1177748804867448,-0.1899999999999977,-0.7311810358600833,0
