Date,AD1_alpha_forecast,AD1_one_perc_change,AD1_block_value,AD1_price_volatility,AD1_cash_vol_daily,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_subsystem_position,AD1_alpha_trades_needed,AD1_alpha_target_pos,AD1_daily_instrument_pnls,AD1_daily_current_pnls,RX1_alpha_forecast,RX1_one_perc_change,RX1_block_value,RX1_price_volatility,RX1_cash_vol_daily,RX1_std_dev,RX1_icv,RX1_ivv,RX1_vol_scalar,RX1_alpha_subsystem_position,RX1_alpha_trades_needed,RX1_alpha_target_pos,RX1_daily_instrument_pnls,RX1_daily_current_pnls,AUM
2025-02-10,-0.9379824079470102,0.6281,628.1,0.71,663401.6553474774,0.4438958210979509,445.951,289.1992235,2293.9261292569736,-215.16623543730208,-2445.381953366126,-160.08367916535278,1535944.404909272,148544.3878230613,14.408956366034984,1.6635,1663.5,0.47,663401.6553474774,0.7835555713002306,781.8449999999999,884.1103259999999,750.3607138590048,1081.191478478126,450.444065569611,1206.6096899815889,749313.7030750475,-302466.2497647955,55357390.53578251
2025-02-11,-0.5455247410495384,0.6295000000000001,629.5000000000001,0.73,691967.3816972814,0.4584132051488949,459.5350000000001,298.00844750000005,2321.9723719317763,-126.66933769222646,-2388.16811649999,-94.2419872430165,1503351.829336744,321149.6580959776,12.336470416861122,1.6602000000000001,1660.2,0.46,691967.3816972814,0.766294547361322,763.692,863.5829136,801.2749798542117,988.4905084742473,352.7946935982552,1103.15540745726,585709.7503118244,-247619.03557345964,57446452.11543108
2025-02-12,0.3338897171115823,0.62875,628.75,0.74,718080.6514428885,0.4638792946319174,465.275,301.73083749999995,2379.871601433144,79.46146557644008,-2262.853041542905,59.119330388871425,1422768.8498701097,-174147.9278948898,8.978706859657997,1.6612,1661.2,0.46,718080.6514428885,0.7580760735676548,764.152,864.1030816000001,831.0127191228946,746.1419601651778,31.419447690126844,832.6944275443385,52193.98650283897,80127.49798541662,58921414.95180403
2025-02-13,0.5906867976312724,0.63035,630.3499999999999,0.74,736517.6868975504,0.46935487638693,466.45899999999995,302.49866149999997,2434.7799862828497,143.81923930341299,-2272.870087391405,107.00151404173926,1432703.6595871719,380779.45622929494,8.200706077303836,1.6654,1665.4,0.47,736517.6868975504,0.7802403475740556,782.7379999999999,885.1201304,832.1104238864234,682.3893010153264,-69.46625918979032,761.5464599331043,115689.10805467717,349025.34203160537,60469807.71944588
2025-02-14,1.3966390328300669,0.63035,630.3499999999999,0.69,755872.5964930735,0.435046261894259,434.9414999999999,282.05956274999994,2679.833256222665,374.2759727116672,-2156.318662585369,278.4613236974804,1359235.4689606873,0.0,9.831738613634895,1.6647,1664.7,0.48,755872.5964930735,0.7968724280894688,799.056,903.5725248000001,836.5378270663786,822.4621256134744,85.75730829821407,917.8677321846375,142760.19112403787,-58247.72967204396,61971803.3795306
2025-02-17,1.9060063324550809,0.636,636.0,0.69,774647.5422441326,0.4359830845206487,438.84,284.58774,2721.9989949114906,518.8147321237667,-2293.8350955225824,385.9981607000825,1458879.1207523686,1514105.7897658185,9.830234919912856,1.6636000000000002,1663.6000000000001,0.48,774647.5422441326,0.8062516149746636,798.528,902.9754624000001,857.8832698124628,843.3194076119495,104.60663182855717,941.1444588949357,174023.59270998795,-92019.16097728928,63604706.09299296
2025-02-18,4.176184940075094,0.635,635.0,0.7,795058.8261624121,0.4416170097736826,444.5,288.25825,2758.147689311276,1151.8534842604672,-1865.020002621703,856.9789922897877,1184287.701664791,-272199.89949115296,8.761275929345489,1.6642,1664.1999999999998,0.5,795058.8261624121,0.8238037792152277,832.0999999999999,940.93868,844.9634849344402,740.2958241731991,-31.713130035172526,826.1701397772903,52776.99100453393,51472.99618872534,64841770.785662286
2025-02-19,5.427303037058564,0.63495,634.95,0.73,810522.1348207786,0.462607374910335,463.5135,300.58850474999997,2696.4508689209238,1463.4455990173733,-1669.34416364235,1088.8035256689259,1059950.076704704,-13790.738446563435,8.521153046600151,1.6651,1665.1000000000001,0.5,810522.1348207786,0.8286836951752721,832.5500000000001,941.4475400000001,860.9318102002567,733.61317174029,-26.25118527227653,818.7122996621637,43710.84859686753,76046.7136441025,65945431.71096386
2025-02-20,5.965686698967393,0.6404000000000001,640.4000000000001,0.8,824317.8963870483,0.5143509664176179,512.32,332.23952,2481.0952543726535,1480.1436957882058,-1595.2239592544986,1101.2269096664252,1021581.4235065803,1469565.723561927,8.788555991076821,1.6607,1660.7,0.48,824317.8963870483,0.7933647752764121,797.136,901.4013888,914.4848306528905,803.7001137183333,35.997516709403385,896.9293269096601,59781.07599930589,-378809.996488111,67026794.210469745
2025-02-21,7.855300782330004,0.6355,635.5,0.81,837834.9276308719,0.5150406941734963,514.755,333.81861749999996,2509.8508103157906,1971.5633033805225,-1014.2521566575444,1466.843097715109,644557.2455558771,-1215736.6746426227,4.913100996742305,1.6662000000000001,1666.2,0.45,837834.9276308719,0.7500217774501335,749.7900000000001,847.8625320000001,988.1730776031884,485.49941325261364,-372.6674854629738,541.8173451899168,620938.5642784082,502966.6568591002,68292290.02030402
2025-02-24,6.926738422628714,0.63575,635.75,0.79,853653.6252538003,0.5013002260668696,502.2425,325.70426125,2620.9470578543137,1815.4614689315156,-1159.1474774307428,1350.7033328850478,736928.0087765966,62746.27025790903,6.591744908708441,1.6640000000000001,1664.0000000000002,0.41,853653.6252538003,0.6852838827689205,682.24,771.476992,1106.5185794339286,729.3888212374895,-174.17515310215015,813.9979245010383,289827.45476198057,-217398.0770727003,69319045.4838426
2025-02-25,6.719147562275966,0.6343,634.3,0.8,866488.0685480325,0.5081639335109787,507.44,329.07484,2633.1033650218674,1769.2210056307322,-1304.6466296650487,1316.300428189265,827537.3571965445,-380037.32338888367,5.642555414741684,1.6627,1662.7,0.38,866488.0685480325,0.6320395557106327,631.826,714.4688408000001,1212.7723688800963,684.3135296873487,-342.82468030284747,763.6938991310811,570014.5959395448,-143847.4153264057,70716597.43697868
2025-02-26,5.946285089092123,0.6309,630.9,0.8,883957.4679622336,0.5076993040386663,504.72,327.31092,2700.665984386447,1605.8929873575428,-1438.3189824278554,1194.784382594012,907435.4460137397,-895255.1441074252,4.240167669858484,1.6568,1656.8,0.35,883957.4679622336,0.5728656037701346,579.88,655.728304,1348.0544648904367,571.5976959236808,-574.8693402292686,637.9030286508278,952443.5228918545,-715535.697639261,72576476.40588428
2025-02-27,3.962166884417222,0.6244,624.4,0.83,907205.9550735536,0.5184518621061679,518.252,336.08642199999997,2699.323434951364,1069.516992429564,-1904.945342018851,795.7206423675957,1189447.871556573,-1755432.8898512057,-0.9879876783066456,1.6531,1653.1,0.35,907205.9550735536,0.5733038751973104,578.5849999999999,654.2639179999999,1386.605512110105,-136.99491606368602,-1500.9407912175104,-152.8863263270736,2481205.221961659,-498780.1520094677,76247129.49940251
2025-02-28,0.2321837633295712,0.61985,619.85,0.89,953089.1187425314,0.5510973900513136,551.6665,357.75572525,2664.0778930274614,61.85556310062308,-2653.3028960045003,46.02053894686358,1644649.8000883884,-1228192.162902866,-5.143079127011177,1.6522000000000001,1652.2,0.34,953089.1187425314,0.5647852098951037,561.748,635.2246384000001,1500.3969637310768,-771.6660306396246,-2247.784802303926,-861.1792901938211,3713790.0503665316,-124794.49608991419,81605569.34985743
