Date,AD1_alpha_forecast,AD1_one_perc_change,AD1_ block_value,AD1_ price_volatility,AD1_cash_vol_daily,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_subsystem_position,AD1_alpha_trades_needed,AD1_alpha_target_pos,AD1_daily_instrument_pnls,AD1_daily_current_pnls,RX1_alpha_forecast,RX1_one_perc_change,RX1_ block_value,RX1_ price_volatility,RX1_cash_vol_daily,RX1_std_dev,RX1_icv,RX1_ivv,RX1_vol_scalar,RX1_alpha_subsystem_position,RX1_alpha_trades_needed,RX1_alpha_target_pos,RX1_daily_instrument_pnls,RX1_daily_current_pnls,AUM
2025-01-24,-3.766470635590069,0.6314500000000001,631.45,0.6,124195.46374999995,0.3802020296126893,378.87,245.697195,505.4818137016174,-190.38824081319518,7.903967418801541,-14.164885116501724,-631.450000000001,3541.221279125431,8.289191750970405,1.6507,1650.7,0.34,124195.46374999995,0.5639674931368778,561.238,634.6479304000001,195.6919069628466,162.21277409280958,5.368884227835263,12.068630392505034,-1650.7000000000005,3017.1575981262586,9933354.949999996
2025-01-27,-1.67217922256908,0.6285000000000001,628.5000000000001,0.63,124166.93687499996,0.3964033089185849,395.9550000000001,256.77681750000005,483.5597624579171,-80.85985876525687,8.148911624366612,-6.015973492135112,-628.5000000000025,-1774.7121801798683,8.074045645733401,1.6491,1649.1,0.34,124166.93687499996,0.5569613990051747,560.694,634.0327752,195.8367796299373,158.11950978455468,-0.304538864534166,11.764091527970868,-1649.1000000000042,1882.2546444752986,9931077.349999996
2025-01-28,-1.3543590071678002,0.62555,625.5500000000001,0.64,124138.46687499995,0.3981988615272551,400.35200000000003,259.628272,478.13924854454973,-64.75721979467544,1.1980363394112592,-4.817937152723853,-625.550000000004,-1421.2914600535448,6.690135254786195,1.6508000000000003,1650.8000000000002,0.33,124138.46687499995,0.5516345408406861,544.7640000000001,616.0191312000002,201.51722663739233,134.81775023735582,-1.733650910311594,10.030440617659274,-1650.8000000000038,-1705.174905002236,9928800.999999996
2025-01-29,-2.465960213224493,0.6232500000000001,623.2500000000001,0.64,124110.01249999995,0.3983687571270304,398.8800000000001,258.67368000000005,479.7937405150765,-118.31522746643353,-3.9847157707788012,-8.802652923502654,-623.2499999999987,-2024.610172405583,7.045424040262728,1.6518000000000002,1651.8000000000002,0.33,124110.01249999995,0.5430445039913683,545.094,616.3922952,201.34906530544828,141.85895451874353,0.5238655985352452,10.554306216194519,-1651.8000000000086,-1055.4306216193918,9926525.949999996
2025-01-30,-3.6661071369991727,0.6239,623.9,0.64,124081.57437499995,0.399099820414558,399.296,258.94345599999997,479.18405157533687,-175.67400714165223,-4.267493207836273,-13.070146131338927,-623.899999999999,849.5594985370005,7.607929592887469,1.6566999999999998,1656.6999999999998,0.35,124081.57437499995,0.585007122448338,579.8449999999999,655.688726,189.23853568743525,143.97134557711303,0.15716189474269093,10.71146811093721,-1656.7000000000007,-5248.619374359026,9924245.349999996
2025-01-31,-4.327476548104023,0.62165,621.6500000000001,0.64,124053.06687499996,0.3993747195991917,397.85600000000005,258.009616,480.8079202559643,-208.06849990503548,-2.4101502615957138,-15.48029639293464,-621.6500000000025,-3483.066688410316,10.116522180462736,1.655,1655.0,0.36,124053.06687499996,0.5898451774112756,595.8,673.73064,184.12858123092036,186.27408760797405,3.1473240070960617,13.858792118033271,-1655.0000000000011,2355.994660065483,9921968.699999996
2025-02-03,-5.413685373130043,0.6184000000000001,618.4000000000001,0.66,124024.60874999996,0.4084243095788239,408.14400000000006,264.68138400000004,468.58077767191946,-253.67489022123715,-3.393115439525406,-18.873411832460047,-618.4000000000011,-6133.858845549435,9.716009015158498,1.6528,1652.8,0.35,124024.60874999996,0.5712121613861053,578.4799999999999,654.1451839999999,189.59798494824656,184.2135731013049,-0.15330227929618623,13.705489838737085,-1652.8000000000134,3015.207764522143,9919697.499999996
2025-02-04,-7.123402409605938,0.62605,626.05,0.66,123996.21874999996,0.4145050260912808,413.193,267.95566049999996,462.7490179480645,-329.6347469494024,-5.651413340575495,-24.52482517303554,-626.0499999999993,18761.49125737203,7.60761931445998,1.6549,1654.9,0.33,123996.21874999996,0.554173558838237,546.1170000000001,617.5491036000001,200.7876264853507,152.75158253545303,-2.3407720980993805,11.364717740637705,-1654.8999999999978,-2386.5907255340085,9917416.549999997
2025-02-05,-4.446286824723148,0.62865,628.6500000000001,0.67,123967.70687499997,0.4238857943537605,421.1955000000001,273.14528175000004,453.85263871577,-201.79590078877632,9.511210154350582,-15.013615018684959,-628.6500000000003,3903.539904858166,7.992044545262154,1.6551,1655.1,0.35,123967.70687499997,0.5788474179915287,579.285,655.055478,189.24764548721166,151.24756128197757,-0.1118991812585719,11.252818559379133,-1655.1000000000045,-225.05637118737798,9915132.799999997
2025-02-06,-2.564832487228548,0.6282500000000001,628.2500000000001,0.68,123939.15999999997,0.4289471606793837,427.2100000000001,277.04568500000005,447.3600085126753,-114.74034833201495,6.476933102783047,-8.536681915901912,-628.2500000000013,-341.4672766360692,8.043873050400563,1.6636000000000002,1663.6000000000001,0.4,123939.15999999997,0.6666750832668294,665.44,752.4795520000001,164.70767832904508,132.48876549050505,-1.3956544068855568,9.857164152493576,-1663.6000000000024,-8378.589529619763,9912840.949999997
