Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-16,69.815,70.1,69.31,69.93,73884,127186,AD1 Curncy,Future,CME,USD,0.005,5,1000,69930,69.93,70.195,1.0242032675789208,8556,0.002,,0.6485,0.0007155123068118829,0.05000000000001137,0.4967129340790294,0.7047786419004405,68.50722626241073,68.34359821515241,0.1636280472583138,0.23216941821206394,0.4341568120565596,0.4341568120565596,0.00024173960313125605,1.46,0.6993,699.3000000000001,1020.9780000000001,1574.3685427910564,9998789.514263686,124982.94140323825,79.38607638950104,3.4466005846944285,2.757280467755543,3,3,1,1.5422305125683728e-05,-1210.4857363142073,1.6,0.8
2017-01-17,69.895,70.345,69.455,70.04,110563,127638,AD1 Curncy,Future,CME,USD,0.005,5,1000,70040,70.04,70.31,1.0882852337443436,8557,0.002,,0.6485,0.0015730015730015534,0.10999999999999943,0.4705176403450278,0.6859428841711442,68.55438853125962,68.3567997854625,0.1975887457971197,0.2880542248584955,0.5386614004853867,0.5386614004853867,0.000682929348294308,1.55,0.7004,700.4,1085.62,1674.047802621434,9999298.380878951,124984.86892829608,74.66027477386196,4.021660817031227,3.217328653624982,3,3,0,5.089282203011441e-05,-701.6191210485995,1.6,0.8
2017-01-18,70.035,70.785,69.5,69.595,115479,127334,AD1 Curncy,Future,CME,USD,0.005,5,1000,69595,69.595,69.865,1.118435365433618,8558,0.002,,0.6485,-0.006353512278697959,-0.4450000000000074,0.4557883084344861,0.675120958373006,68.58640734568239,68.36643558479742,0.21997176088497383,0.3258257030193379,0.6092940646461619,0.6092940646461619,-0.003422391822044543,1.61,0.69595,695.9499999999999,1120.4795,1727.8018504240554,9997239.784117194,124991.2297609869,72.34118294890715,4.407705340025125,3.5261642720201003,4,4,1,-0.00020587412069775478,-2760.2158828061074,1.6,0.8
2017-01-19,69.56,69.62,68.86,69.32,86923,125927,AD1 Curncy,Future,CME,USD,0.005,5,1000,69320,69.32,69.595,1.1180218766431145,8559,0.002,,0.6485,-0.003951433292621709,-0.2750000000000057,0.43523894041100053,0.6597264133040306,68.6089794273537,68.37385631954608,0.2351231078076239,0.3563948677302222,0.6664584026555156,0.6664584026555156,-0.0024075848520396475,1.61,0.6931999999999999,693.1999999999999,1116.052,1720.9745566692366,9995543.562066307,124965.49730146493,72.61321605086502,4.839368798093934,3.871495038475148,4,4,0,-0.00016966903740585647,-4456.437933692709,1.6,0.8
2017-01-20,69.25,69.875,69.205,69.84,57149,126889,AD1 Curncy,Future,CME,USD,0.005,5,1000,69840,69.84,70.115,1.128697885464725,8560,0.002,,0.6485,0.007501442585112761,0.5200000000000102,0.4263287274158119,0.6529385326474552,68.64685698343513,68.38526599799319,0.26159098544194137,0.40063646478524445,0.7491901891484072,0.7491901891484072,0.0049993994428863126,1.62,0.6984,698.4,1131.4080000000001,1744.6538164996148,9998750.96376253,124944.29452582885,71.61552242869062,5.365364679431273,4.292291743545018,4,4,0,0.0003208831692149687,-1249.0362374708056,1.6,0.8
2017-01-23,69.855,70.535,69.755,70.335,80791,127297,AD1 Curncy,Future,CME,USD,0.005,5,1000,70335,70.335,70.61,1.156741183952782,8561,0.002,,0.6485,0.007087628865979134,0.49499999999999034,0.4165285259338756,0.645390212146013,68.69879984548328,68.40043902524617,0.2983608202371073,0.46229523569162245,0.864492090743334,0.864492090743334,0.005309982010716618,1.64,0.7033499999999999,703.3499999999999,1153.4939999999997,1778.7108712413258,10001804.163454125,124984.38704703162,70.26683710535124,6.074512491912637,4.8596099935301105,5,5,1,0.0003053581094940095,1804.163454124704,1.6,0.8
2017-01-24,70.42,70.715,70.065,70.635,68613,128800,AD1 Curncy,Future,CME,USD,0.005,5,1000,70635,70.635,70.915,1.17904700216704,8562,0.002,,0.6485,0.004265301770100427,0.30000000000001137,0.3988783353428557,0.631568155738441,68.75837523485303,68.41782860481625,0.3405466300367834,0.539208044203258,1.0083190426600925,1.0083190426600925,0.0036873196448853614,1.67,0.70635,706.35,1179.6045,1818.9737856592135,10004117.193523515,125022.55204317656,68.73246499144417,6.930425329984132,5.544340263987306,6,6,1,0.00023126128362347225,4117.193523515016,1.6,0.8
2017-01-25,70.585,71.35,70.45,71.155,88547,129099,AD1 Curncy,Future,CME,USD,0.005,5,1000,71155,71.155,71.405,1.2341036558243448,8563,0.002,,0.6485,0.007361789481135306,0.519999999999996,0.3919335604594579,0.6260459731197525,68.83211753531909,68.43912954952586,0.39298798579322636,0.6277302349456276,1.1738555393483237,1.1738555393483237,0.007423032521883491,1.73,0.71155,711.5500000000001,1230.9815,1898.1981495759446,10008928.296067849,125051.46491904394,65.87903636244735,7.733247176098845,6.186597740879076,6,6,0,0.00048091225355173376,8928.296067848802,1.6,0.8
2017-01-26,71.175,71.55,70.915,71.255,69955,131866,AD1 Curncy,Future,CME,USD,0.005,5,1000,71255,71.255,71.51,1.2422055989189549,8564,0.002,,0.6485,0.0014053826154170057,0.09999999999999432,0.371288503137325,0.6093344755857205,68.90666776500159,68.46104293824551,0.44562482675607384,0.7313304016282989,1.3675878510449189,1.3675878510449189,0.0016497161680110869,1.74,0.71255,712.5500000000001,1239.8370000000002,1911.8535080956058,10009853.508095605,125111.60370084812,65.43995299382095,8.94948846873001,7.159590774984008,7,7,1,9.243867079353453e-05,9853.508095605299,1.6,0.8
2017-01-27,71.275,71.415,70.95,71.235,62691,134770,AD1 Curncy,Future,CME,USD,0.005,5,1000,71235,71.235,71.48,1.2218961698874091,8565,0.002,,0.6485,-0.0002806820573993951,-0.01999999999999602,0.3512404759407128,0.5926554445381504,68.9783087568477,68.48263015273388,0.49567860411382014,0.8363689369294444,1.564009912058061,1.564009912058061,-0.0003838573717057053,1.72,0.71235,712.35,1225.242,1889.3477255204318,10009637.62528913,125123.16885119508,66.22559053640016,10.357748003082838,8.28619840246627,8,8,1,-2.156702955760972e-05,9637.625289129093,1.6,0.8
2017-01-30,71.13,71.325,70.635,70.695,60836,138264,AD1 Curncy,Future,CME,USD,0.005,5,1000,70695,70.695,70.945,1.1875269470565546,8566,0.002,,0.6485,-0.007580543272267981,-0.5400000000000063,0.34801666643040435,0.5899293741037179,69.03113002586777,68.49984703870481,0.5312829871629532,0.9005874439972303,1.6840985202748209,1.6840985202748209,-0.011856044816612172,1.68,0.70695,706.9499999999999,1187.676,1831.420200462606,10002976.098689282,125120.47031611412,68.31882179988482,11.50556267001052,9.204450136008417,9,9,1,-0.0006655112651646524,2976.098689282313,1.6,0.8
2017-01-31,70.69,70.765,69.955,70.645,83660,135560,AD1 Curncy,Future,CME,USD,0.005,5,1000,70645,70.645,70.895,1.1506694790361869,8567,0.002,,0.6485,-0.0007072635971425711,-0.04999999999999716,0.3293400898665987,0.5738815991705943,69.08078756353338,68.51654083606898,0.5642467274643934,0.9832110461110345,1.8386046562276346,1.8386046562276346,-0.001191101577392051,1.63,0.70645,706.45,1151.5135,1775.656900539707,10002282.189668465,125037.20123361604,70.41743323026608,12.946982061676579,10.357585649341264,10,10,1,-6.937025680868676e-05,2282.1896684654057,1.6,0.8
2017-02-01,70.62,71.56,70.48,71.34,92592,135999,AD1 Curncy,Future,CME,USD,0.005,5,1000,71340,71.34,71.595,1.140265210372284,8568,0.002,,0.6485,0.009837922004388266,0.6950000000000074,0.3376473823062426,0.5810743345788407,69.15030179234773,68.53851328092448,0.6117885114232564,1.052857569189796,1.9688436543849184,1.9688436543849184,0.01808804920487257,1.6,0.7134,713.4000000000001,1141.4400000000003,1760.1233616037014,10012999.228989977,125028.52737085582,71.03395710681242,13.98547556955981,11.188380455647849,11,11,1,0.0010714594047927495,12999.22898997739,1.6,0.8
2017-02-02,71.415,71.685,70.79,70.83,103566,135598,AD1 Curncy,Future,CME,USD,0.005,5,1000,70830,70.83,71.085,1.1144397695637491,8569,0.002,,0.6485,-0.007148864592094295,-0.5100000000000051,0.33345563191131083,0.5774561731519638,69.20198481412166,68.55634586239587,0.6456389517257861,1.1180743781846787,2.0907990872053492,2.0907990872053492,-0.01407499668820188,1.57,0.7083,708.3000000000001,1112.0310000000002,1714.7740940632232,10004348.496530455,125162.49036237472,72.99065853379986,15.26088022369861,12.20870417895889,12,12,1,-0.0008639501773330977,4348.496530454606,1.6,0.8
2017-02-03,70.835,70.895,69.285,69.36,131834,130981,AD1 Curncy,Future,CME,USD,0.005,5,1000,69360,69.36,69.62,1.0610313378903002,8570,0.002,,0.6485,-0.020753917831427326,-1.4699999999999989,0.4322364085647533,0.6574468864971172,69.20684681984099,68.56259998019824,0.6442468396427472,0.9799222612115482,1.8324546284655954,1.8324546284655954,-0.043392272457883074,1.53,0.6936,693.6,1061.208,1636.4040092521204,9977147.262914417,125054.35620663069,76.42022110651257,14.003658787499313,11.20292702999945,11,11,-1,-0.0027189410310397,-22852.73708558269,1.6,0.8
2017-02-06,69.245,69.575,68.645,68.89,100231,126404,AD1 Curncy,Future,CME,USD,0.005,5,1000,68890,68.89,69.16,1.0314777829172743,8571,0.002,,0.6485,-0.006776239907727799,-0.46999999999999886,0.42081281891260447,0.6487008701339967,69.1970976869228,68.56514784027452,0.6319498466482827,0.974177584373744,1.8217120827789015,1.8217120827789015,-0.012417152182509085,1.5,0.6889000000000001,688.9000000000001,1033.3500000000001,1593.4464148033928,9969175.01927525,124714.34078643023,78.26704407993418,14.2580019883805,11.4064015907044,11,11,0,-0.0007990504128169522,-30824.980724750087,1.6,0.8
2017-02-07,68.925,69.985,68.915,69.505,140171,123104,AD1 Curncy,Future,CME,USD,0.005,5,1000,69505,69.505,69.75,0.9187111442950416,8572,0.002,,0.6485,0.008927275366526377,0.6149999999999949,0.41851077464705794,0.6469240872367158,69.20657160424827,68.57246186486383,0.6341097393844422,0.980191883243969,1.832958821666222,1.832958821666222,0.016262925401495546,1.32,0.69505,695.05,917.466,1414.750963762529,9979606.784888202,124614.68774094063,88.08241940300785,16.145144767844723,12.916115814275779,13,13,2,0.0010464020937322517,-20393.215111797675,1.6,0.8
2017-02-08,69.725,70.045,69.27,69.335,69514,122851,AD1 Curncy,Future,CME,USD,0.005,5,1000,69335,69.335,69.58,0.8854618380550859,8573,0.002,,0.6485,-0.0024458672037983575,-0.1700000000000017,0.39745073277424403,0.6304369379836845,69.21052324719447,68.57839601377539,0.6321272334190837,1.002681149110338,1.875013748836332,1.875013748836332,-0.004483173867826294,1.28,0.6933499999999999,693.3499999999999,887.4879999999999,1368.5242868157286,9976198.920585966,124745.08481110254,91.15299305455397,17.09131152248714,13.673049217989712,14,14,1,-0.00034148282349124047,-23801.079414034262,1.6,0.8
2017-02-09,69.34,70.19,69.295,69.475,78940,125499,AD1 Curncy,Future,CME,USD,0.005,5,1000,69475,69.475,69.715,0.768075951095893,8574,0.002,,0.6485,0.002019182231196348,0.14000000000000057,0.3770263688405011,0.6140247298281244,69.21866099343464,68.58537347670321,0.6332875167314285,1.0313713535751174,1.9286644311854697,1.9286644311854697,0.003785994444899174,1.11,0.69475,694.75,771.1725,1189.1634541249036,9979221.279876636,124702.48650732457,104.86572394632846,20.225079182579808,16.180063346063847,16,16,2,0.0003029569994273198,-20778.72012336366,1.6,0.8
2017-02-10,69.465,69.68,69.16,69.21,73913,126720,AD1 Curncy,Future,CME,USD,0.005,5,1000,69210,69.21,69.445,0.7577213647851413,8575,0.002,,0.6485,-0.0038143216984526385,-0.26500000000000057,0.3604425110653389,0.600368645971239,69.21839450132896,68.5902343834993,0.6281601178296654,1.0462906783106023,1.9565635684408265,1.9565635684408265,-0.007356546588904553,1.09,0.6920999999999999,692.0999999999999,754.389,1163.282960678489,9972683.114880491,124740.26599845797,107.23123282550512,20.980472354537937,16.784377883630352,17,17,1,-0.0006551778753848606,-27316.885119508952,1.6,0.8
2017-02-13,69.24,69.805,68.975,69.7,56170,126547,AD1 Curncy,Future,CME,USD,0.005,5,1000,69700,69.7,69.935,0.7536960041368495,8576,0.002,,0.6485,0.0070799017483023086,0.4900000000000091,0.35393751046721295,0.5949264748413983,69.2332131320573,68.59887069179891,0.6343424402583935,1.0662535070867423,1.9938940582522082,1.9938940582522082,0.01385227782886881,1.08,0.6970000000000001,697.0000000000001,752.7600000000002,1160.7710100231307,9985528.141865842,124658.53893600614,107.39287754397147,21.41300204335317,17.13040163468254,17,17,0,0.0012880211711715438,-14471.858134157956,1.6,0.8
2017-02-14,69.705,70.375,69.28,69.96,119406,125073,AD1 Curncy,Future,CME,USD,0.005,5,1000,69960,69.96,70.19,0.7297643455151624,8577,0.002,,0.6485,0.0037302725968435535,0.2599999999999909,0.33845980719871466,0.581772985965071,69.25557580491709,68.60946313777713,0.6461126671399597,1.1105924178795603,2.076807821434778,2.076807821434778,0.0074377683665073965,1.04,0.6996,699.6,727.5840000000001,1121.9491133384736,9992343.870470313,124819.10177332303,111.25201694924569,23.104905895058796,18.48392471604704,18,18,1,0.0006825606525403142,-7656.129529686645,1.6,0.8
2017-02-15,69.925,69.95,68.705,69.07,102564,126925,AD1 Curncy,Future,CME,USD,0.005,5,1000,69070,69.07,69.305,0.7403840782448731,8578,0.002,,0.6485,-0.012721555174385335,-0.8900000000000006,0.3629808987014869,0.6024789612106691,69.2498657801504,68.61304708223022,0.6368186979201766,1.0569974039267738,1.9765851453430672,1.9765851453430672,-0.026420225286977534,1.07,0.6907,690.6999999999999,739.049,1139.628373168851,9967640.709329218,124904.29838087893,109.60090264650921,21.663551608728177,17.330841286982544,17,17,-1,-0.002472208869242221,-32359.290670782328,1.6,0.8
2017-02-16,69.095,69.42,68.455,69.025,106497,123972,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7675528211911693,8579,0.002,,0.6485,-0.000651512957868694,-0.044999999999987494,0.34346976904194704,0.586062939488539,69.24294683306886,68.61625294151249,0.6266938915563713,1.0693286494165477,1.9996445744089444,1.9996445744089444,-0.001287770834521784,1.11,0.69025,690.25,766.1775000000001,1181.461063993832,9966461.063993828,124595.50886661523,105.45883623572861,21.088018970225612,16.87041517618049,17,17,0,-0.00011834749764655367,-33538.93600617163,1.6,0.8
2017-02-17,68.8,68.895,68.17,69.025,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7922558509209864,8580,0.002,,0.6485,0.0,0.0,0.3249038355802202,0.5700033645341229,69.23624077666675,68.61943385247348,0.6168069241932699,1.082111023497906,2.0235476139410844,2.0235476139410844,0.0,1.15,0.69025,690.25,793.7874999999999,1224.0362374710871,9966461.063993828,124580.76329992287,101.77865612648219,20.595395675487318,16.476316540389856,16,16,-1,0.0,-33538.93600617163,1.6,0.8
2017-02-20,68.8,68.895,68.17,68.845,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,68845,68.845,69.085,0.8239754749496823,8581,0.002,,0.6485,-0.0026077508149222606,-0.18000000000000682,0.3090928174407489,0.5559611654070353,69.22420259892316,68.62118923105345,0.6030133678697069,1.084632174673969,2.028262166640322,2.028262166640322,-0.0052769079392888584,1.2,0.68845,688.45,826.14,1273.9244410177332,9962020.046260597,124580.76329992287,97.79289829810925,19.834963578415973,15.86797086273278,16,16,0,-0.00044559625575370135,-37979.953739402816,1.6,0.8
2017-02-21,68.785,69.26,68.52,68.585,108457,122486,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.82,0.8663824694201627,8582,0.002,,0.6485,-0.0037765996078147346,-0.2600000000000051,0.29603915163314104,0.5440948002261564,69.2045348266486,68.62090760279624,0.5836272238523605,1.072657234749849,2.005869028982218,2.005869028982218,-0.007659934103079305,1.26,0.68585,685.8499999999999,864.1709999999999,1332.5690053970702,9955605.242868153,124525.25057825747,93.44750633844455,18.744345879990544,14.995476703992436,15,15,-1,-0.0006439259670885853,-44394.75713184662,1.6,0.8
2017-02-22,68.625,68.695,67.985,68.01,80479,123615,AD1 Curncy,Future,CME,USD,0.005,5,1000,68010,68.01,68.25,0.9423577257701048,8583,0.002,,0.6485,-0.008383757381351442,-0.5749999999999886,0.29790865695026786,0.5458100923858663,69.16777990890556,68.6161534580274,0.5516264508781603,1.0106563776914959,1.8899274262830974,1.8899274262830974,-0.01681671927775392,1.39,0.6801,680.1,945.3389999999999,1457.7316885119506,9942305.319969157,124445.06553585193,85.3689787473065,16.134117428831342,12.907293943065074,13,13,-2,-0.0013359230880036171,-57694.68003084324,1.6,0.8
2017-02-23,68.105,68.455,67.855,68.09,68622,121929,AD1 Curncy,Future,CME,USD,0.005,5,1000,68090,68.09,68.325,0.9994508908989096,8584,0.002,,0.6485,0.00117629760329363,0.0799999999999983,0.28215143225025335,0.5311792844701809,69.13461745017,68.6120588785875,0.5225585715824934,0.98377061542171,1.8396510508385977,1.8396510508385977,0.002223117101935706,1.47,0.6809000000000001,680.9000000000001,1000.9230000000001,1543.4433307633,9943909.020817269,124278.81649961446,80.52049208580478,14.812960787969175,11.85036863037534,12,12,-1,0.00016130070406206016,-56090.97918273136,1.6,0.8
2017-02-24,68.12,68.275,67.215,67.29,85560,123428,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.525,1.114642132398854,8585,0.002,,0.6485,-0.011749155529446331,-0.7999999999999972,0.30149459807456375,0.5490852375310811,69.07785999016477,68.6017704826452,0.4760895075195748,0.8670593834579748,1.621401047066413,1.621401047066413,-0.021614346316212063,1.66,0.6729,672.9000000000001,1117.0140000000001,1722.4579799537396,9929105.628373167,124298.86276021587,72.16365461847388,11.700622515853256,9.360498012682605,9,9,-3,-0.0014886894493012027,-70894.37162683345,1.6,0.8
2017-02-27,67.305,67.48,67.015,67.385,70606,124385,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.615,1.1935617216209276,8586,0.002,,0.6485,0.0014117996730569349,0.09499999999999886,0.2856854306110738,0.534495491665808,69.02577199046739,68.59230145165185,0.4334705388155413,0.810990074892096,1.5165514400482196,1.5165514400482196,0.0022890934681425337,1.77,0.6738500000000001,673.85,1192.7145,1839.1896684656901,9930424.055512719,124113.82035466458,67.48288253391736,10.234126268541722,8.187301014833379,8,8,-1,0.00013278407833483953,-69575.94448728114,1.6,0.8
2017-02-28,67.41,67.61,67.065,67.375,78694,124421,AD1 Curncy,Future,CME,USD,0.005,5,1000,67375,67.375,67.605,1.2460986785371768,8587,0.002,,0.6485,-0.00014840097944657238,-0.010000000000005116,0.27024838030777254,0.5198541913919446,68.97497900614532,68.58282828860398,0.392150717541341,0.7543475151971577,1.410629853418685,1.410629853418685,-0.00022505771908426557,1.85,0.67375,673.75,1246.4375,1922.0316114109485,9930300.693909017,124130.300693909,64.5828611542897,9.110251196343496,7.288200957074797,7,7,-1,-1.2422591725318012e-05,-69699.30609098263,1.6,0.8
2017-03-01,67.35,67.86,66.975,67.54,93790,127970,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.775,1.2451070904352588,8588,0.002,,0.6485,0.002448979591836764,0.16500000000000625,0.25711198137221736,0.5070621080027745,68.93082580595623,68.57471289336193,0.35611291259429834,0.7023062993150136,1.3133127797190756,1.3133127797190756,0.0034546037226580455,1.84,0.6754000000000001,675.4000000000001,1242.7360000000003,1916.3238242097154,9932081.727062449,124128.75867386273,64.77441709260853,8.50690697665765,6.80552558132612,7,7,0,0.0001793533960682077,-67918.27293755114,1.6,0.8
2017-03-02,67.59,67.675,67.08,67.305,77034,129452,AD1 Curncy,Future,CME,USD,0.005,5,1000,67305,67.305,67.545,1.2328861801962443,8589,0.002,,0.6485,-0.003479419603198086,-0.23499999999999943,0.2461991715683137,0.496184614401045,68.8808003965422,68.56483185917234,0.3159685373698551,0.6367963217708139,1.190809121711422,1.190809121711422,-0.0045695662308851215,1.83,0.67305,673.0500000000001,1231.6815000000001,1899.2775636083272,9929545.10408635,124151.02158828062,65.3674976038854,7.784021241015625,6.227216992812501,6,6,-1,-0.0002553969093092556,-70454.89591364935,1.6,0.8
2017-03-03,67.315,67.78,67.3,67.715,66108,126384,AD1 Curncy,Future,CME,USD,0.005,5,1000,67715,67.715,67.955,1.1798295074510885,8590,0.002,,0.6485,0.006091672238317969,0.4099999999999966,0.24197759472678307,0.4919121819255781,68.84492961511013,68.55821838166906,0.28671123344106775,0.5828504435867876,1.0899303295072928,1.0899303295072928,0.007254018867865273,1.74,0.67715,677.15,1178.241,1816.8712413261374,9933338.473400151,124119.31380107939,68.3148651252163,7.445844345617327,5.956675476493862,6,6,0,0.00038202850926574125,-66661.52659984864,1.6,0.8
