Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-02,67.9,68.405,67.725,68.285,62239,125100,AD1 Curncy,Future,CME,USD,0.005,5,1000,68285,68.285,68.525,0.5756596216396209,8546,0.002,,0.6485,,,,,68.285,68.285,0.0,,,,,0.84,0.68285,682.8499999999999,573.5939999999999,884.4934464148033,10000000.0,125000.0,141.32382835245838,0.0,0.0,0,0,0,0.0,0.0,1.6,0.8
2017-01-03,68.17,68.54,67.06,67.54,110981,132015,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.795,0.5590872024883597,8547,0.002,,0.6485,-0.010910155963974377,-0.7449999999999903,0.5550249999999856,0.7449999999999903,67.987,68.19735294117648,-0.21035294117648107,-0.2823529411764883,-2.117647058823662,-2.117647058823662,,0.83,0.6754000000000001,675.4000000000001,560.582,864.4286815728605,10000000.0,125000.0,144.6041792280166,-30.622061483581906,-24.497649186865527,-24,-24,-24,-0.0,0.0,1.6,0.8
2017-01-04,67.485,69.06,67.35,68.585,128730,124805,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.84,0.5896780901358368,8548,0.002,,0.6485,0.015472312703582958,1.0449999999999875,0.5840520270270119,0.7642329664618059,68.22619999999999,68.24295847750865,-0.016758477508659553,-0.021928493331355253,-0.16446369998516439,-0.16446369998516439,-0.032764897489942435,0.86,0.68585,685.8499999999999,589.8309999999999,909.5312259059367,9961326.137239784,125000.0,137.4334343227128,-2.260281111038143,-1.8082248888305146,-2,-2,22,-0.0038673862760215424,-38673.862760216,1.6,0.8
2017-01-05,68.54,68.635,67.525,67.755,92280,124045,AD1 Curncy,Future,CME,USD,0.005,5,1000,67755,67.755,68.01,0.5772185461211865,8549,0.002,,0.6485,-0.01210177152438574,-0.8299999999999983,0.5897194850255517,0.7679319533822979,68.03772,68.18555159780175,-0.1478315978017548,-0.19250611613521454,-1.443795871014109,-1.443795871014109,0.001990302121275582,0.85,0.67755,677.55,575.9174999999999,888.0763299922897,9963885.890516577,124516.5767154973,140.20931817491223,-20.243363465864174,-16.19469077269134,-16,-16,-14,0.0002569691265526503,-36114.10948342271,1.6,0.8
2017-01-06,67.705,69.045,67.32,69.0,101320,123219,AD1 Curncy,Future,CME,USD,0.005,5,1000,69000,69.0,69.255,0.6339311871064877,8550,0.002,,0.6485,0.018375027673234623,1.2450000000000045,0.6416278912403873,0.8010167858668052,68.422632,68.2813690568839,0.14126294311608945,0.1763545353961895,1.3226590154714213,1.3226590154714213,-0.02652978908438614,0.92,0.6900000000000001,690.0000000000001,634.8000000000002,978.8743253662301,9933168.851195065,124548.57363145723,127.23653119092626,16.82905450769893,13.463243606159146,13,13,29,-0.00308283732461721,-66831.1488049347,1.6,0.8
2017-01-09,68.935,69.675,68.92,69.52,85592,128058,AD1 Curncy,Future,CME,USD,0.005,5,1000,69520,69.52,69.775,0.7222159187663528,8551,0.002,,0.6485,0.007536231884057942,0.519999999999996,0.6215615187409067,0.7883917292443565,68.8615792,68.42709034430932,0.43448885569067386,0.5511078307570716,4.133308730678037,4.133308730678037,0.009967865044132412,1.04,0.6951999999999999,695.1999999999999,723.0079999999999,1114.8928296067847,9943592.906707786,124164.61063993833,111.36909965034967,46.032287191254255,36.825829753003404,37,37,24,0.001049418938596565,-56407.09329221398,1.6,0.8
2017-01-10,69.3,69.445,68.76,69.11,76366,125112,AD1 Curncy,Future,CME,USD,0.005,5,1000,69110,69.11,69.365,0.7499626657282047,8552,0.002,,0.6485,-0.00589758342922897,-0.4099999999999966,0.5970500852954521,0.7726901612518773,68.96094751999999,68.50743265674352,0.4535148632564727,0.5869297759941821,4.401973319956365,4.401973319956365,-0.024376533077934217,1.09,0.6911,691.1,753.2990000000001,1161.602158828065,9920200.462606013,124294.91133384733,107.00299615424947,47.102433422639976,37.68194673811198,38,38,1,-0.002352514259306912,-79799.53739398718,1.6,0.8
2017-01-11,69.135,69.425,68.895,69.285,60568,124252,AD1 Curncy,Future,CME,USD,0.005,5,1000,69285,69.285,69.545,0.7965732860108475,8553,0.002,,0.6485,0.0025321950513672586,0.17499999999999716,0.5664325131173195,0.752617109237705,69.09056851199999,68.59891116771487,0.491657344285116,0.6532635761936046,4.899476821452035,4.899476821452035,0.01114665505704421,1.15,0.69285,692.8499999999999,796.7774999999998,1228.646877409406,9930454.895913646,124002.50578257517,100.92607409220268,49.44849606948978,39.55879685559182,40,40,2,0.0010336921462713081,-69545.10408635437,1.6,0.8
2017-01-12,69.21,70.005,68.74,69.88,101602,124445,AD1 Curncy,Future,CME,USD,0.005,5,1000,69880,69.88,70.14,0.8876954244856439,8554,0.002,,0.6485,0.008587717399148431,0.5949999999999989,0.5549510259217887,0.7449503513132864,69.40634110719999,68.74962750092489,0.6567136062751047,0.8815535224829043,6.611651418621783,6.611651418621783,0.04207532234630809,1.27,0.6988,698.8,887.476,1368.5057825751735,9967154.973014647,124130.68619892058,90.70526977630944,59.97116255930077,47.97693004744062,48,48,8,0.0036957095607074585,-32845.02698535286,1.6,0.8
2017-01-13,69.815,70.1,69.31,69.88,73884,127186,AD1 Curncy,Future,CME,USD,0.005,5,1000,69880,69.88,70.14,0.9648293458704054,8555,0.002,,0.6485,0.0,0.0,0.5249536731692596,0.7245368680538344,69.59580466431999,68.88261250081608,0.7131921635039049,0.9843421293654768,7.382565970241076,7.382565970241076,0.0,1.38,0.6988,698.8,964.3439999999998,1487.0377794911333,9967154.973014647,124589.4371626831,83.78363944816373,61.85382454529614,49.483059636236916,49,49,1,0.0,-32845.02698535286,1.6,0.8
