Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-16,69.815,70.1,69.31,69.93,73884,127186,AD1 Curncy,Future,CME,USD,0.005,5,1000,69930,69.93,70.195,1.0242032675789208,8556,0.002,,0.6485,0.0007155123068118829,0.05000000000001137,0.4967129340790294,0.7047786419004405,69.88962649663839,69.39699317817815,0.4926333184602356,0.6989901355861842,7.409295437213552,7.409295437213552,0.005905756443692604,1.46,0.6993,699.3000000000001,1020.9780000000001,1574.3685427910564,9889830.377794914,123569.8727833462,78.48853011524245,58.15447080564644,46.523576644517156,47,47,-8,0.00042896328932179735,-110169.62220508605,1.6,0.8
2017-01-17,69.895,70.345,69.455,70.04,110563,127638,AD1 Curncy,Future,CME,USD,0.005,5,1000,70040,70.04,70.31,1.0882852337443436,8557,0.002,,0.6485,0.0015730015730015534,0.10999999999999943,0.4705176403450278,0.6859428841711442,69.98987549887947,69.53988358302745,0.44999191585202425,0.6560195115891753,6.953806822845258,6.953806822845258,0.011654833377570149,1.55,0.7004,700.4,1085.62,1674.047802621434,9897802.621434081,123622.87972243642,73.8466843831175,51.35155777078229,41.081246216625836,41,41,-6,0.000806105194389067,-102197.37856591865,1.6,0.8
2017-01-18,70.035,70.785,69.5,69.595,115479,127334,AD1 Curncy,Future,CME,USD,0.005,5,1000,69595,69.595,69.865,1.118435365433618,8558,0.002,,0.6485,-0.006353512278697959,-0.4450000000000074,0.4557883084344861,0.675120958373006,69.72662516629316,69.552131675688,0.17449349060515829,0.2584625591030018,2.7397031264918192,2.7397031264918192,-0.04418109703264099,1.61,0.69595,695.9499999999999,1120.4795,1727.8018504240554,9869668.465690056,123722.53276792602,71.60689909989432,19.61816453423647,15.694531627389177,16,16,-25,-0.002842464819726705,-130331.53430994414,1.6,0.8
2017-01-19,69.56,69.62,68.86,69.32,86923,125927,AD1 Curncy,Future,CME,USD,0.005,5,1000,69320,69.32,69.595,1.1180218766431145,8559,0.002,,0.6485,-0.003951433292621709,-0.2750000000000057,0.43523894041100053,0.6597264133040306,69.4555417220977,69.50054685886845,-0.04500513677074025,-0.06821787920442095,-0.723109519566862,-0.723109519566862,-0.01082575414591956,1.61,0.6931999999999999,693.1999999999999,1116.052,1720.9745566692366,9862883.57748651,123370.8558211257,71.68662392074924,-5.1837280182703305,-4.146982414616264,-4,-4,-20,-0.0006874484413669116,-137116.42251349054,1.6,0.8
2017-01-20,69.25,69.875,69.205,69.84,57149,126889,AD1 Curncy,Future,CME,USD,0.005,5,1000,69840,69.84,70.115,1.128697885464725,8560,0.002,,0.6485,0.007501442585112761,0.5200000000000102,0.4263287274158119,0.6529385326474552,69.71184724069924,69.57598089023101,0.13586635046823403,0.2080844423706161,2.2056950891285307,2.2056950891285307,-0.005424364543779287,1.62,0.6984,698.4,1131.4080000000001,1744.6538164996148,9859676.175790288,123286.04471858137,70.6650474453071,15.58655481231485,12.46924384985188,12,12,16,-0.0003251991845005129,-140323.82420971245,1.6,0.8
2017-01-23,69.855,70.535,69.755,70.335,80791,127297,AD1 Curncy,Future,CME,USD,0.005,5,1000,70335,70.335,70.61,1.156741183952782,8561,0.002,,0.6485,0.007087628865979134,0.49499999999999034,0.4165285259338756,0.645390212146013,70.1272824135664,69.74465180351301,0.38263061005339694,0.5928670792528701,6.284391040080423,6.284391040080423,0.015633148183255792,1.64,0.7033499999999999,703.3499999999999,1153.4939999999997,1778.7108712413258,9868835.774865076,123245.9521973786,69.28948048277671,43.54421903177893,34.83537522542314,35,35,23,0.000928995933687814,-131164.22513492405,1.6,0.8
2017-01-24,70.42,70.715,70.065,70.635,68613,128800,AD1 Curncy,Future,CME,USD,0.005,5,1000,70635,70.635,70.915,1.17904700216704,8562,0.002,,0.6485,0.004265301770100427,0.30000000000001137,0.3988783353428557,0.631568155738441,70.46576080452215,69.9425069582879,0.5232538462342546,0.8284994128978157,8.782093776716847,8.782093776716847,0.02680482422725829,1.67,0.70635,706.35,1179.6045,1818.9737856592135,9885026.985350814,123360.44718581345,67.81870533725501,59.55902300873008,47.64721840698407,48,48,13,0.0016406403810036339,-114973.01464918628,1.6,0.8
2017-01-25,70.585,71.35,70.45,71.155,88547,129099,AD1 Curncy,Future,CME,USD,0.005,5,1000,71155,71.155,71.405,1.2341036558243448,8563,0.002,,0.6485,0.007361789481135306,0.519999999999996,0.3919335604594579,0.6260459731197525,70.92525360150739,70.21194985644614,0.7133037450612534,1.1393791761117356,12.077419266784396,12.077419266784396,0.06465192558777791,1.73,0.71155,711.5500000000001,1230.9815,1898.1981495759446,9923515.805705478,123562.83731688518,65.09480443044842,78.617724519586,62.894179615668804,63,63,15,0.0038936484859073326,-76484.19429452159,1.6,0.8
2017-01-26,71.175,71.55,70.915,71.255,69955,131866,AD1 Curncy,Future,CME,USD,0.005,5,1000,71255,71.255,71.51,1.2422055989189549,8564,0.002,,0.6485,0.0014053826154170057,0.09999999999999432,0.371288503137325,0.6093344755857205,71.1450845338358,70.4437387772359,0.7013457565999062,1.1510029133436774,12.200630881442981,12.200630881442981,0.01697339507664119,1.74,0.71255,712.5500000000001,1239.8370000000002,1911.8535080956058,9933230.531996919,124043.94757131848,64.88151265045326,79.15953868778534,63.327630950228276,63,63,0,0.0009789601267985888,-66769.46800308116,1.6,0.8
2017-01-27,71.275,71.415,70.95,71.235,62691,134770,AD1 Curncy,Future,CME,USD,0.005,5,1000,71235,71.235,71.48,1.2218961698874091,8565,0.002,,0.6485,-0.0002806820573993951,-0.01999999999999602,0.3512404759407128,0.5926554445381504,71.20502817794527,70.6195746045168,0.5854535734284667,0.9878481313618976,10.471190192436115,10.471190192436115,-0.0034244981773740115,1.72,0.71235,712.35,1225.242,1889.3477255204318,9931287.586738631,124165.38164996149,65.71864986672023,68.81524819445438,55.05219855556351,55,55,-8,-0.00019560054023002454,-68712.41326136887,1.6,0.8
2017-01-30,71.13,71.325,70.635,70.695,60836,138264,AD1 Curncy,Future,CME,USD,0.005,5,1000,70695,70.695,70.945,1.1875269470565546,8566,0.002,,0.6485,-0.007580543272267981,-0.5400000000000063,0.34801666643040435,0.5899293741037179,70.86500939264842,70.63633580351306,0.2286735891353544,0.3876287555315907,4.108864808634861,4.108864808634861,-0.07937731036591006,1.68,0.70695,706.9499999999999,1187.676,1831.420200462606,9885489.591364691,124141.09483423289,67.7840589521048,27.851553441473424,22.28124275317874,22,22,-33,-0.004611486171752293,-114510.40863530897,1.6,0.8
2017-01-31,70.69,70.765,69.955,70.645,83660,135560,AD1 Curncy,Future,CME,USD,0.005,5,1000,70645,70.645,70.895,1.1506694790361869,8567,0.002,,0.6485,-0.0007072635971425711,-0.04999999999999716,0.3293400898665987,0.5738815991705943,70.71833646421614,70.63826118051017,0.08007528370596617,0.13953276045389054,1.4790472608112397,1.4790472608112397,-0.0029060505047276137,1.63,0.70645,706.45,1151.5135,1775.656900539707,9883793.369313804,123568.61989205865,69.59036954408266,10.292744545301739,8.234195636241392,8,8,-14,-0.00017158705547252537,-116206.63068619557,1.6,0.8
2017-02-01,70.62,71.56,70.48,71.34,92592,135999,AD1 Curncy,Future,CME,USD,0.005,5,1000,71340,71.34,71.595,1.140265210372284,8568,0.002,,0.6485,0.009837922004388266,0.6950000000000074,0.3376473823062426,0.5810743345788407,71.13277882140538,70.7942031403968,0.33857568100857804,0.5826718904285727,6.17632203854287,6.17632203854287,0.014550751592665086,1.6,0.7134,713.4000000000001,1141.4400000000003,1760.1233616037014,9892367.000771014,123547.41711642256,70.19247617045136,43.35313375114539,34.68250700091632,35,35,27,0.0008674434133586377,-107632.99922898598,1.6,0.8
2017-02-02,71.415,71.685,70.79,70.83,103566,135598,AD1 Curncy,Future,CME,USD,0.005,5,1000,70830,70.83,71.085,1.1144397695637491,8569,0.002,,0.6485,-0.007148864592094295,-0.5100000000000051,0.33345563191131083,0.5774561731519638,70.93092627380179,70.8021579980864,0.1287682757153874,0.2229922922332335,2.363718297672275,2.363718297672275,-0.04415368993071078,1.57,0.7083,708.3000000000001,1112.0310000000002,1714.7740940632232,9864841.942945262,123654.58750963768,72.11129905551196,17.045079704643108,13.636063763714487,14,14,-21,-0.002782454171343087,-135158.05705473758,1.6,0.8
2017-02-03,70.835,70.895,69.285,69.36,131834,130981,AD1 Curncy,Future,CME,USD,0.005,5,1000,69360,69.36,69.62,1.0610313378903002,8570,0.002,,0.6485,-0.020753917831427326,-1.4699999999999989,0.4322364085647533,0.6574468864971172,69.88364209126726,70.48167844295608,-0.598036351688819,-0.909634472337624,-9.642125406778813,-9.642125406778813,-0.04905641532653167,1.53,0.6936,693.6,1061.208,1636.4040092521204,9833107.17039322,123310.52428681578,75.35457233643172,-72.65782364420602,-58.126258915364815,-58,-58,-72,-0.0032169570212666147,-166892.82960678078,1.6,0.8
2017-02-06,69.245,69.575,68.645,68.89,100231,126404,AD1 Curncy,Future,CME,USD,0.005,5,1000,68890,68.89,69.16,1.0314777829172743,8571,0.002,,0.6485,-0.006776239907727799,-0.46999999999999886,0.42081281891260447,0.6487008701339967,69.22121403042242,70.12797212229918,-0.9067580918767675,-1.3978061902236483,-14.816745616370671,-14.816745616370671,0.06533735497673074,1.5,0.6889000000000001,688.9000000000001,1033.3500000000001,1593.4464148033928,9875142.636854284,122913.83962991525,77.137102627377,-114.29208272137228,-91.43366617709783,-91,-91,-33,0.0042748915203151315,-124857.36314571649,1.6,0.8
2017-02-07,68.925,69.985,68.915,69.505,140171,123104,AD1 Curncy,Future,CME,USD,0.005,5,1000,69505,69.505,69.75,0.9187111442950416,8572,0.002,,0.6485,0.008927275366526377,0.6149999999999949,0.41851077464705794,0.6469240872367158,69.41040467680747,69.98953387289936,-0.5791291960918841,-0.8952042558278945,-9.489165111775682,-9.489165111775682,-0.13227316815311357,1.32,0.69505,695.05,917.466,1414.750963762529,9788843.48496531,123439.28296067855,87.25159842435582,-82.79448237150594,-66.23558589720476,-66,-66,25,-0.008739028393058668,-211156.5150346905,1.6,0.8
2017-02-08,69.725,70.045,69.27,69.335,69514,122851,AD1 Curncy,Future,CME,USD,0.005,5,1000,69335,69.335,69.58,0.8854618380550859,8573,0.002,,0.6485,-0.0024458672037983575,-0.1700000000000017,0.39745073277424403,0.6304369379836845,69.36013489226916,69.84408190114395,-0.483947008874793,-0.7676374585895813,-8.136957061049563,-8.136957061049563,0.023209237738319715,1.28,0.6933499999999999,693.3499999999999,887.4879999999999,1368.5242868157286,9806144.949884353,122360.54356206638,89.4105751289032,-72.75300106276313,-58.20240085021051,-58,-58,8,0.0017674677244168275,-193855.0501156468,1.6,0.8
2017-02-09,69.34,70.19,69.295,69.475,78940,125499,AD1 Curncy,Future,CME,USD,0.005,5,1000,69475,69.475,69.715,0.768075951095893,8574,0.002,,0.6485,0.002019182231196348,0.14000000000000057,0.3770263688405011,0.6140247298281244,69.43671163075638,69.76206370088974,-0.32535207013336276,-0.5298680237592941,-5.616601051848517,-5.616601051848517,-0.016429999113678935,1.11,0.69475,694.75,771.1725,1189.1634541249036,9793623.747108717,122576.81187355443,103.0781861386396,-57.894904868892034,-46.31592389511363,-46,-46,12,-0.0012768731075899302,-206376.25289128348,1.6,0.8
2017-02-10,69.465,69.68,69.16,69.21,73913,126720,AD1 Curncy,Future,CME,USD,0.005,5,1000,69210,69.21,69.445,0.7577213647851413,8575,0.002,,0.6485,-0.0038143216984526385,-0.26500000000000057,0.3604425110653389,0.600368645971239,69.28557054358545,69.6393828784698,-0.3538123348843527,-0.5893251375777248,-6.2468464583238825,-6.2468464583238825,0.02142352326361771,1.09,0.6920999999999999,692.0999999999999,754.389,1163.282960678489,9812420.971472634,122420.29683885897,105.23690363989935,-65.7398778787877,-52.59190230303016,-53,-53,-7,0.001919332909788995,-187579.028527366,1.6,0.8
2017-02-13,69.24,69.805,68.975,69.7,56170,126547,AD1 Curncy,Future,CME,USD,0.005,5,1000,69700,69.7,69.935,0.7536960041368495,8576,0.002,,0.6485,0.0070799017483023086,0.4900000000000091,0.35393751046721295,0.5949264748413983,69.56185684786182,69.65285334992096,-0.09099650205914145,-0.15295419838796087,-1.6213145029123852,-1.6213145029123852,-0.04422705916166334,1.08,0.6970000000000001,697.0000000000001,752.7600000000002,1160.7710100231307,9772374.710871246,122655.26214340793,105.66706187895215,-17.131953990448558,-13.705563192358847,-14,-14,39,-0.004081180446478386,-227625.2891287543,1.6,0.8
2017-02-14,69.705,70.375,69.28,69.96,119406,125073,AD1 Curncy,Future,CME,USD,0.005,5,1000,69960,69.96,70.19,0.7297643455151624,8577,0.002,,0.6485,0.0037302725968435535,0.2599999999999909,0.33845980719871466,0.581772985965071,69.82728561595394,69.72110816104963,0.10617745490431219,0.18250667780350832,1.9345707847171882,1.9345707847171882,-0.006047945061079098,1.04,0.6996,699.6,727.5840000000001,1121.9491133384736,9766761.757902857,122154.68388589058,108.87720524365575,21.063066038603345,16.850452830882677,17,17,31,-0.0005743693968411058,-233238.24209714308,1.6,0.8
2017-02-15,69.925,69.95,68.705,69.07,102564,126925,AD1 Curncy,Future,CME,USD,0.005,5,1000,69070,69.07,69.305,0.7403840782448731,8578,0.002,,0.6485,-0.012721555174385335,-0.8900000000000006,0.3629808987014869,0.6024789612106691,69.32242853865131,69.57641745859415,-0.25398891994284156,-0.42157309432425,-4.46867479983705,-4.46867479983705,-0.024610748976533644,1.07,0.6907,690.6999999999999,739.049,1139.628373168851,9743430.994602934,122084.52197378571,107.12660797863205,-47.87139734661357,-38.29711787729086,-38,-38,-55,-0.002388792096934752,-256569.00539706647,1.6,0.8
2017-02-16,69.095,69.42,68.455,69.025,106497,123972,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7675528211911693,8579,0.002,,0.6485,-0.000651512957868694,-0.044999999999987494,0.34346976904194704,0.586062939488539,69.1241428462171,69.45388024557323,-0.32973739935613366,-0.5626313781995798,-5.963892608915545,-5.963892608915545,0.0029113995365951306,1.11,0.69025,690.25,766.1775000000001,1181.461063993832,9746067.848882038,121792.88743253668,103.08667051694943,-61.47978323737467,-49.18382658989974,-49,-49,-11,0.00027062892738353647,-253932.15111796185,1.6,0.8
2017-02-17,68.8,68.895,68.17,69.025,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7922558509209864,8580,0.002,,0.6485,0.0,0.0,0.3249038355802202,0.5700033645341229,69.0580476154057,69.35857352433473,-0.30052590892903197,-0.5272353246101605,-5.588694440867702,-5.588694440867702,-0.0,1.15,0.69025,690.25,793.7874999999999,1224.0362374710871,9746067.848882038,121825.84811102548,99.52797505629658,-55.623144090794405,-44.49851527263553,-44,-44,5,-0.0,-253932.15111796185,1.6,0.8
2017-02-20,68.8,68.895,68.17,68.845,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,68845,68.845,69.085,0.8239754749496823,8581,0.002,,0.6485,-0.0026077508149222606,-0.18000000000000682,0.3090928174407489,0.5559611654070353,68.9160158718019,69.24444607448257,-0.32843020268066425,-0.5907430646531057,-6.26187648532292,-6.26187648532292,0.014573922482524256,1.2,0.68845,688.45,826.14,1273.9244410177332,9758280.647648422,121825.84811102548,95.63035623502073,-59.882547899113035,-47.90603831929043,-48,-48,-4,0.0012531001174781833,-241719.35235157795,1.6,0.8
2017-02-21,68.785,69.26,68.52,68.585,108457,122486,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.82,0.8663824694201627,8582,0.002,,0.6485,-0.0037765996078147346,-0.2600000000000051,0.29603915163314104,0.5440948002261564,68.69533862393396,69.09790250237532,-0.4025638784413559,-0.7398781945242404,-7.8427088619569485,-7.8427088619569485,0.023648600278654848,1.26,0.68585,685.8499999999999,864.1709999999999,1332.5690053970702,9777525.057825755,121978.50809560528,91.53635391606525,-71.78929740487526,-57.431437923900205,-57,-57,-9,0.001972110751085055,-222474.94217424467,1.6,0.8
2017-02-22,68.625,68.695,67.985,68.01,80479,123615,AD1 Curncy,Future,CME,USD,0.005,5,1000,68010,68.01,68.25,0.9423577257701048,8583,0.002,,0.6485,-0.008383757381351442,-0.5749999999999886,0.29790865695026786,0.5458100923858663,68.238446207978,68.85614639073636,-0.6177001827583553,-1.1317126439678684,-11.996154026059404,-11.996154026059404,0.06575136831122194,1.39,0.6801,680.1,945.3389999999999,1457.7316885119506,9828064.764841946,122219.06322282195,83.84194717450569,-100.57809121501063,-80.46247297200851,-80,-80,-23,0.005168967271092713,-171935.23515805416,1.6,0.8
2017-02-23,68.105,68.455,67.855,68.09,68622,121929,AD1 Curncy,Future,CME,USD,0.005,5,1000,68090,68.09,68.325,0.9994508908989096,8584,0.002,,0.6485,0.00117629760329363,0.0799999999999983,0.28215143225025335,0.5311792844701809,68.139482069326,68.6858916372394,-0.5464095679134005,-1.0286725854876113,-10.903929406168679,-10.903929406168679,-0.014111047229594909,1.47,0.6809000000000001,680.9000000000001,1000.9230000000001,1543.4433307633,9818195.836545879,122850.80956052433,79.59528355328034,-86.79013529289477,-69.43210823431582,-69,-69,11,-0.0010041578410606201,-181804.16345412098,1.6,0.8
2017-02-24,68.12,68.275,67.215,67.29,85560,123428,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.525,1.114642132398854,8585,0.002,,0.6485,-0.011749155529446331,-0.7999999999999972,0.30149459807456375,0.5490852375310811,67.57316068977534,68.37569349563064,-0.8025328058553072,-1.4615814649540266,-15.492763528512683,-15.492763528512683,0.1281119624751792,1.66,0.6729,672.9000000000001,1117.0140000000001,1722.4579799537396,9903315.343099464,122727.4479568235,71.2513451040005,-110.38802407847297,-88.31041926277838,-88,-88,-19,0.008669566992822444,-96684.65690053627,1.6,0.8
2017-02-27,67.305,67.48,67.015,67.385,70606,124385,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.615,1.1935617216209276,8586,0.002,,0.6485,0.0014117996730569349,0.09499999999999886,0.2856854306110738,0.534495491665808,67.44772022992511,68.1555393854905,-0.7078191555653888,-1.3242752588228583,-14.037317743522298,-14.037317743522298,-0.02187267848430261,1.77,0.6738500000000001,673.85,1192.7145,1839.1896684656901,9890424.055512724,123791.44178874331,67.30759959738901,-94.48181621023231,-75.58545296818585,-76,-76,12,-0.0013017143390996835,-109575.94448727556,1.6,0.8
2017-02-28,67.41,67.61,67.065,67.375,78694,124421,AD1 Curncy,Future,CME,USD,0.005,5,1000,67375,67.375,67.605,1.2460986785371768,8587,0.002,,0.6485,-0.00014840097944657238,-0.010000000000005116,0.27024838030777254,0.5198541913919446,67.3992400766417,67.98208618871483,-0.5828461120731276,-1.1211722858529196,-11.884426230040948,-11.884426230040948,0.002083151701941458,1.85,0.67375,673.75,1246.4375,1922.0316114109485,9891595.990747884,123630.30069390906,64.32271975129119,-76.4438617799818,-61.155089423985444,-61,-61,15,0.00011849190980900799,-108404.00925211608,1.6,0.8
2017-03-01,67.35,67.86,66.975,67.54,93790,127970,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.775,1.2451070904352588,8588,0.002,,0.6485,0.002448979591836764,0.16500000000000625,0.25711198137221736,0.5070621080027745,67.49308002554724,67.88384481344488,-0.3907647878976377,-0.7706448218676587,-8.168835111797183,-8.168835111797183,-0.02910471729805981,1.84,0.6754000000000001,675.4000000000001,1242.7360000000003,1916.3238242097154,9876075.55898227,123644.94988434855,64.52194995558187,-52.706917027877786,-42.165533622302235,-42,-42,19,-0.0015690523329228768,-123924.44101773016,1.6,0.8
2017-03-02,67.59,67.675,67.08,67.305,77034,129452,AD1 Curncy,Future,CME,USD,0.005,5,1000,67305,67.305,67.545,1.2328861801962443,8589,0.002,,0.6485,-0.003479419603198086,-0.23499999999999943,0.2461991715683137,0.496184614401045,67.36769334184909,67.75521263267936,-0.38751929083026937,-0.7809982002324924,-8.27858092246442,-8.27858092246442,0.028422805023279946,1.83,0.67305,673.0500000000001,1231.6815000000001,1899.2775636083272,9891295.296838863,123450.94448727838,64.99889581844009,-53.80986189037905,-43.04788951230324,-43,-43,-1,0.001541071427177345,-108704.70316113718,1.6,0.8
2017-03-03,67.315,67.78,67.3,67.715,66108,126384,AD1 Curncy,Future,CME,USD,0.005,5,1000,67715,67.715,67.955,1.1798295074510885,8590,0.002,,0.6485,0.006091672238317969,0.4099999999999966,0.24197759472678307,0.4919121819255781,67.5992311139497,67.74627649208395,-0.14704537813425134,-0.2989260757045004,-3.168616402467704,-3.168616402467704,-0.050430401578045264,1.74,0.67715,677.15,1178.241,1816.8712413261374,9864109.483423289,123641.19121048579,68.05170801219786,-21.562975822339304,-17.250380657871442,-17,-17,26,-0.0027484583767570293,-135890.5165767111,1.6,0.8
