Date,ret_rx_exec,ret_ad_exec,ret_port_exec,ret_rx_raw,ret_ad_raw,ret_port_raw
2017-01-30,-0.0017893499555877517,-0.0046803808103623315,-0.0032348653829750414,-0.010002743296071578,-0.09024581073941942,-0.0501242770177455
2017-01-31,-0.0004073994245940831,-0.000357423214745954,-0.0003824113196700186,-0.002369980159832827,-0.0066662475653299965,-0.0045181138625814115
2017-02-01,0.003061269504163192,0.004156693035106927,0.0036089812696350598,0.017611451428480553,0.07544888047074567,0.046530165949613116
2017-02-02,-0.004717845320932441,-0.003466836095767632,-0.0040923407083500365,-0.028645656265097703,-0.06215646352610192,-0.04540105989559981
2017-02-03,-0.0005307219526447553,-0.008403923397501461,-0.004467322675073109,-0.0030319631288521945,-0.14660385584697325,-0.07481790948791273
2017-02-06,-0.0020650146533385525,-0.00015396256605000746,-0.00110948860969428,-0.011205517734681446,-0.0026697747553195788,-0.0069376462450005125
2017-02-07,6.480736400262725e-05,-0.002256717992544994,-0.0010959553142711835,0.0003052750198861387,-0.03813176971692014,-0.018913247348516998
2017-02-08,0.002482984399795316,0.0007591947051285104,0.001621089552461913,0.012074703730321538,0.01112358321967411,0.011599143474997825
2017-02-09,6.57767392817599e-05,-0.0007258065354245823,-0.00033001489807141124,0.00034349235385521627,-0.01042325511108079,-0.0050398813786127865
2017-02-10,-0.002612752405550857,0.0014966677507580238,-0.0005580423273964166,-0.014330495638271002,0.018450093166158102,0.0020597987639435498
2017-02-13,-0.0011426626506564085,-0.003148862687636227,-0.002145762669146318,-0.006479567064868549,-0.03821932410576337,-0.022349445585315958
2017-02-14,-0.0022446850641478504,-0.0011459070966578506,-0.0016952960804028504,-0.012957719025633876,-0.013757999698608638,-0.013357859362121256
2017-02-15,-0.00056129291342613,0.0018755955333651366,0.0006571513099695033,-0.003290908342371752,0.021565139086419667,0.009137115372023958
2017-02-16,0.0017259176988297393,0.0001981858864245083,0.0009620517926271238,0.009859976995733688,0.0023627921086597985,0.006111384552196743
2017-02-17,0.002285863586423346,0.0,0.001142931793211673,0.013360544156361072,-0.0,0.006680272078180536
2017-02-20,0.0008697395329622159,0.0010764980362457928,0.0009731187846040044,0.005297143405913063,0.013778646815167111,0.009537895110540087
2017-02-21,-0.0011779557411171623,0.0017068895783807422,0.00026446691863179,-0.007538809440504615,0.022803128516818417,0.0076321595381569005
2017-02-22,0.0038917246324137516,0.004295998430544519,0.004093861531479136,0.025728852658229554,0.060590467663391635,0.043159660160810596
2017-02-23,0.00493359372590294,-0.0007256621529851239,0.002103965786458908,0.03477956101454262,-0.01135637714368455,0.011711591935429033
2017-02-24,0.005076212641729463,0.007470866496064368,0.0062735395688969155,0.03914810148044362,0.12298115653231538,0.08106462900637951
2017-02-27,-0.001283112953187582,-0.0009852717774534922,-0.001134192365320537,-0.011093856373129112,-0.018374369673007804,-0.014734113023068457
2017-02-28,-0.0002897451515634057,0.00010446394917700074,-9.264060119320249e-05,-0.0026960177883061875,0.0020680783635274526,-0.00031396971238936743
2017-03-01,-0.0100653836752194,-0.00165924623392769,-0.005862314954573545,-0.0992264207261232,-0.03429205144266345,-0.06675923608439333
2017-03-02,-0.001851978616173576,0.0021685658024771398,0.00015829359315178192,-0.017622857359771878,0.04458678501019485,0.013481963825211486
2017-03-03,-0.013301687019104282,-0.0037486819155328594,-0.008525184467318571,-0.12320383473528265,-0.0770481896069304,-0.10012601217110653
2017-03-06,-0.0006463970098360297,0.00383405971814837,0.00159383135415617,-0.00633205793062556,0.07422439597990664,0.03394616902464054
2017-03-07,-0.0025665070107911215,0.010806602879024664,0.004120047934116772,-0.027122854299528983,0.21013605735047172,0.09150660152547137
2017-03-08,0.005271062796984523,-0.002808999491990016,0.0012310316524972533,0.05739587915988626,-0.0601626814336386,-0.0013834011368761695
2017-03-09,0.0036945444135807175,0.0003280715278440962,0.0020113079707124067,0.04228046993763126,0.0066856762458805015,0.02448307309175588
2017-03-10,0.007297734093479184,0.0004501465736295504,0.003873940333554367,0.09120468456582398,0.009069648872609932,0.050137166719216954
2017-03-13,-0.0013511612646016971,-0.009439183032312884,-0.00539517214845729,-0.019209093193308185,-0.19875712393424316,-0.10898310856377567
2017-03-14,-0.0026547291454608,-0.0007708959292656797,-0.0017128125373632398,-0.04030486499342303,-0.015939894883846867,-0.028122379938634947
2017-03-15,-0.00332867175367397,0.0029953709658649802,-0.00016665039390449492,-0.05331126182590879,0.061299541217074115,0.003994139695582662
2017-03-16,0.0019076323759572606,-0.0012787404638135529,0.00031444595607185385,0.031123608729150636,-0.026269182266474924,0.002427213231337856
2017-03-17,-0.0004574174759036385,-0.0028181276012376514,-0.001637772538570645,-0.0077802879823789485,-0.05666150080437451,-0.03222089439337673
2017-03-20,0.00016016938084015164,-7.053852540468079e-05,4.4815427717735426e-05,0.0028017263982590534,-0.001346718481329556,0.0007275039584647487
2017-03-21,0.0007801287453547709,0.00023438647252388499,0.0005072576089393279,0.01405322788079279,0.004402660779663043,0.009227944330227916
2017-03-22,-0.002121393355867035,-0.0009080753761033606,-0.0015147343659851979,-0.039417538695446425,-0.014452082493106961,-0.026934810594276694
2017-03-23,0.00042838782817336405,-0.0003044849964130871,6.195141588013846e-05,0.007957450188483255,-0.004661475114102128,0.0016479875371905634
2017-03-24,-0.0004133202807899359,0.00011714528298610311,-0.0001480874989019164,-0.007663311733584199,0.0017058574281253248,-0.002978727152729437
2017-03-27,-6.872429668962567e-05,-1.2689252504074277e-05,-4.070677459684997e-05,-0.001280056549249167,-0.00015911969077589825,-0.0007195881200125326
2017-03-28,-0.0004673573362937917,-0.0021933163220585277,-0.0013303368291761597,-0.00869252799050662,-0.024084915172934335,-0.01638872158172048
2017-03-29,-0.00044121741814117017,0.0003749975022898423,-3.3109957925663946e-05,-0.008212535436033596,0.0036089968537283516,-0.0023017692911526224
2017-03-30,3.324922890800754e-05,-0.0004459167676585258,-0.00020633376937525914,0.00038945193185147844,-0.0040786004925857195,-0.0018445742803671204
2017-03-31,-1.8343792239204774e-05,-0.00017609830189288254,-9.722104706604366e-05,-0.00030876466118187184,-0.0014881639619456653,-0.0008984643115637686
2017-04-03,0.0010754245473873212,-0.0002015702194507707,0.00043692716396827525,0.015016485941573196,-0.0016482788632822352,0.00668410353914548
2017-04-04,0.0013101961877736174,-0.0028134175422002737,-0.0007516106772133282,0.016383645754421732,-0.024820624855936765,-0.004218489550757517
2017-04-05,-0.0006691100215302605,-0.0012104608316149059,-0.0009397854265725832,-0.006793100138674495,-0.010928666435044929,-0.008860883286859713
2017-04-06,-6.523898749160699e-05,-0.0022797344990582217,-0.0011724867432749144,-0.0005655655083095741,-0.020604577616930495,-0.010585071562620035
2017-04-07,0.0036856709708910024,-0.00016841609887829616,0.0017586274360063532,0.026111363781638187,-0.0015234946237290782,0.012293934578954554
2017-04-10,0.001165504251661319,0.0005293030834953558,0.0008474036675783375,0.008850317380116981,0.004590595407033887,0.006720456393575434
2017-04-11,0.0018043146122110737,-0.0006642324401894038,0.000570041086010835,0.014928936479069123,-0.005782867912125025,0.004573034283472049
2017-04-12,0.00032746634989999965,-0.003451115818353112,-0.0015618247342265561,0.002897861378756577,-0.027333950521214057,-0.01221804457122874
2017-04-13,0.0,-0.0034212165135373658,-0.0017106082567686829,0.0,-0.025201901707061807,-0.012600950853530904
2017-04-14,0.0,-0.005080333194331222,-0.002540166597165611,0.0,-0.03809519614077893,-0.019047598070389464
2017-04-17,0.002010758117202435,-0.00018844427203003415,0.0009111569225862003,0.01965180178742273,-0.0012837824864698963,0.009184009650476417
2017-04-18,0.0009846442258840322,0.0006395681056372157,0.0008121061657606239,0.009730700979313285,0.004340780271707415,0.0070357406255103505
2017-04-19,-0.0030700199888114925,-0.000473389828796123,-0.0017717049088038078,-0.030760079303612905,-0.003212930883480485,-0.016986505093546694
2017-04-20,-0.0030146789009078594,0.0008983710391762367,-0.0010581539308658113,-0.0299469036061661,0.0057932824330456534,-0.012076810586560224
2017-04-21,0.0,-0.0032741353582963592,-0.0016370676791481796,0.0,-0.02093216635220924,-0.01046608317610462
2017-04-24,-0.00348671346290398,4.1977302976922896e-05,-0.0017223680799635286,-0.03264601811468868,0.0002569529444963119,-0.016194532585096184
2017-04-25,0.0007196914271690865,0.0010423926004303307,0.0008810420137997086,0.006452051989283227,0.006892573286975443,0.0066723126381293355
2017-04-26,-0.0015915580138875513,0.002308247487813456,0.0003583447369629524,-0.01324975815845348,0.016288289980855724,0.001519265911201122
2017-04-27,-0.00491512658525885,-0.005229408172475807,-0.005072267378867328,-0.03909443711454976,-0.040927435386201236,-0.040010936250375495
2017-04-28,0.0,0.0020186490782176593,0.0010093245391088297,-0.0,0.01641605053905748,0.00820802526952874
2017-05-01,0.0009264260317709928,-0.0018986639149363735,-0.00048611894158269035,0.006148285922611685,-0.016144333664710596,-0.0049980238710494555
2017-05-02,0.00038287494509359963,-0.003455467117259985,-0.0015362960860831926,0.0023339484660986434,-0.029612206445200084,-0.01363912898955072
2017-05-03,0.0,-0.0016637324224116478,-0.0008318662112058239,-0.0,-0.014273163118537383,-0.007136581559268692
2017-05-04,0.003813492065052104,-0.000259636654919774,0.001776927705066165,0.020782067359083452,-0.002245105272832388,0.009268481043125531
2017-05-05,0.003224230539116002,0.0001996433200949427,0.0017119369296054723,0.01884802985274341,0.0018018203958344956,0.010324925124288953
2017-05-08,0.0,0.002176851967551854,0.001088425983775927,-0.0,0.01894966831520032,0.00947483415760016
2017-05-09,0.0017461713348227706,-0.0029718158588938524,-0.0006128222620355409,0.011876898264971179,-0.025571622404039786,-0.006847362069534304
2017-05-10,-0.003249280870071587,0.0008903747590234769,-0.001179453055524055,-0.023686029065647426,0.007718255104723385,-0.00798388698046202
2017-05-11,0.0016253645046565084,-0.009922268543952381,-0.0041484520196479364,0.012304374490452689,-0.08975228352394618,-0.03872395451674675
2017-05-12,-0.0038320092861812973,-0.004072038259763494,-0.003952023772972395,-0.03064855241264118,-0.03635980449534814,-0.03350417845399466
2017-05-15,0.0022888048350779857,-0.000979733767326115,0.0006545355338759354,0.01824484899803673,-0.00916981660938215,0.0045375161943272905
2017-05-16,0.0001817261907312138,0.0005148646581373852,0.0003482954244342995,0.0014528610258301726,0.004668878111695552,0.0030608695687628622
2017-05-17,-0.0034464566523681635,-4.15219341865081e-05,-0.0017439892932773358,-0.02751264896208927,-0.0003825545059449476,-0.013947601734017108
2017-05-18,-0.001616813617516893,0.002623478347546513,0.00050333236501481,-0.01278981634297787,0.024187034639129048,0.0056986091480755886
2017-05-19,7.924879692315842e-05,-0.0037171666078539434,-0.0018189589054653924,0.0006218131537723624,-0.03364687482736626,-0.01651253083679695
2017-05-22,-0.00017800855279127956,0.0,-8.900427639563978e-05,-0.0012825077875665768,-0.0,-0.0006412538937832884
2017-05-23,2.756752188042133e-05,0.0031851798854259468,0.001606373703653184,0.00013696685156144785,0.029070951930064783,0.014603959390813116
2017-05-24,9.648366676586692e-05,0.007537556782210364,0.0038170202244881156,0.0005286513666252405,0.07120811006103221,0.035868380713828724
2017-05-25,-0.0014057692248190213,0.0046015649954246635,0.001597897885302821,-0.006621768123865823,0.049197325812009876,0.021287778844072028
2017-05-26,5.520581152573743e-05,0.0,2.7602905762868714e-05,0.00012682887851961223,-0.0,6.341443925980611e-05
2017-05-29,0.002817641079797229,-0.002802654381125731,7.493349335748823e-06,0.010444561389962697,-0.036326265072970244,-0.012940851841503773
2017-05-30,0.0005619448570457705,0.0014416087420653606,0.0010017767995555656,0.0022767191539984698,0.0196252494214527,0.010950984287725585
2017-05-31,-0.00013639567557722024,0.002710382164983275,0.0012869932447030275,-0.0005936919061754947,0.03944810135820446,0.01942720472601448
2017-06-01,-0.000563998543633386,-0.011189565441610183,-0.0058767819926217844,-0.0025884832158969,-0.17281103393143143,-0.08769975857366416
2017-06-02,0.005596141773509035,-0.0032881001056656047,0.0011540208339217153,0.026291802582545258,-0.05016505646871743,-0.011936626943086087
2017-06-05,0.025868863078808486,-0.00017443413763267493,0.012847214470587906,0.13086285024770458,-0.0026453565064808223,0.06410874687061188
2017-06-06,0.005968359170112554,-0.0005764472641425646,0.0026959559529849946,0.040450270379395054,-0.008602469562210056,0.015923900408592498
2017-06-07,0.0010212453538157504,-0.0006336070143830486,0.0001938191697163509,0.008409443193778041,-0.009704183763912487,-0.0006473702850672228
2017-06-08,-0.00038754482682951336,0.0027723410597615297,0.0011923981164660082,-0.0036363636363634377,0.04199508478146875,0.019179360572552658
2017-06-09,-0.0011708170387852497,0.0019134060064207447,0.00037129448381774746,-0.012123416378735374,0.02903003607716817,0.008453309849216398
2017-06-12,0.0025434299564187123,0.0013471630356613076,0.0019452964960400099,0.027900770303874722,0.01995410408074655,0.023927437192310635
2017-06-13,-0.001781399300704723,0.0013646424493646545,-0.00020837842567003422,-0.02059357964869557,0.019593876495896514,-0.0004998515763995279
2017-06-14,0.005270859886525984,0.008058737308205175,0.006664798597365579,0.06207141439380769,0.1147027496088115,0.0883870820013096
2017-06-15,-0.008319907620528196,0.01384076041013856,0.0027604263948051823,-0.10194570618602722,0.20266563100760182,0.0503599624107873
2017-06-16,0.00099315358260306,0.0,0.00049657679130153,0.012036111182308715,0.0,0.006018055591154358
2017-06-19,-0.0004783668141825516,-0.0017875006687395896,-0.0011329337414610705,-0.005870163097267089,-0.03330196191992929,-0.01958606250859819
2017-06-20,0.0014058750406257532,-0.013289291495230495,-0.005941708227302371,0.016685197797080963,-0.2668600435097912,-0.12508742285635513
2017-06-21,0.0002544502017972532,0.0016116803349089629,0.000933065268353108,0.0029820361155523793,0.03315259139042799,0.018067313752990186
2017-06-22,0.000610525136069217,-0.003529934608514577,-0.00145970473622268,0.006954695235228103,-0.07615598050277958,-0.03460064263377574
2017-06-23,-0.0001016921037594328,-0.004137891928068354,-0.0021197920159138936,-0.0011625644130499933,-0.08906069684357312,-0.045111630628311555
2017-06-26,0.00034822033173856093,3.0403062597565806e-05,0.00018931169716806338,0.003897551001538128,0.0006752849981878762,0.002286417999863002
2017-06-27,-0.0070658595276593674,-0.00011147450702467009,-0.0035886670173420187,-0.07547510272087041,-0.002433943497062788,-0.0389545231089666
2017-06-28,-0.00026710570591034397,0.0019391969901848315,0.0008360456421372438,-0.002469088867247531,0.04238704279542262,0.019958976964087546
2017-06-29,0.0028498887512569005,-0.0005637738686214503,0.001143057441317725,0.02462644589282618,-0.012196029693874866,0.006215208099475658
2017-06-30,0.002031435796007241,-0.0028825365422597963,-0.0004255503731262777,0.01731622967843155,-0.05969810171676635,-0.0211909360191674
2017-07-03,0.0021934909907108703,0.0,0.0010967454953554352,0.01868021404039417,-0.0,0.009340107020197086
2017-07-04,-0.0022992300236365586,-0.00047572128145163323,-0.001387475652544096,-0.020418848162722564,-0.008721803902665026,-0.014570326032693795
2017-07-05,-0.0009218114660537025,0.0007345707743854131,-9.362034583414468e-05,-0.00823801362132081,0.012687627133329257,0.002224806756004224
2017-07-06,0.015382505305378874,0.0013571127575498102,0.008369809031464342,0.14018436569024806,0.021237786366645,0.08071107602844653
2017-07-07,0.00010484817089166763,-0.004195537600336112,-0.002045344714722222,0.0010864482168816596,-0.06258045893735173,-0.030747005360235034
2017-07-10,-0.004815957905962709,0.0005251252604983389,-0.0021454163227321854,-0.05357606402598446,0.0075109696035228525,-0.023032547211230804
2017-07-11,0.0023318447031606517,-5.255277490109952e-05,0.0011396459641297761,0.02713184088920742,-0.0007457080602637698,0.013193066414471825
2017-07-12,-0.006153791056786154,-0.0016933054902002118,-0.003923548273493183,-0.07686667902773053,-0.02300893942732283,-0.04993780922752668
2017-07-13,0.001725050182073863,0.004349129884488491,0.0030370900332811774,0.02137189971220239,0.05963430460578557,0.04050310215899398
2017-07-14,5.608304912764268e-05,-0.005310658485370456,-0.0026272877181214064,0.000702907724632622,-0.07672519299605596,-0.03801114263571167
2017-07-17,-0.0006927517552388922,-0.0019038759597070052,-0.0012983138574729487,-0.008855662233504386,-0.028095274541348837,-0.018475468387426613
2017-07-18,-0.0014161739283911148,-0.0009578413251249205,-0.0011870076267580178,-0.017677498901260122,-0.014541064870467649,-0.016109281885863885
2017-07-19,-0.0009564741684684725,-0.0033498626266697117,-0.0021531683975690922,-0.011704089265784659,-0.05162271234451259,-0.03166340080514862
2017-07-20,-1.654475611463069e-05,0.0002572583904718135,0.0001203568171785914,-0.00019960071584269694,0.003967548314859495,0.0018839737995083989
2017-07-21,-0.0004246557661007701,-0.002694362172054869,-0.0015595089690778195,-0.005100375554384401,-0.03911406455013866,-0.022107220052261532
2017-07-24,5.958741159101827e-05,0.00022633705328318048,0.00014296223243709938,0.0006601542308509353,0.003109999494401148,0.0018850768626260416
2017-07-25,-0.0020744010916437148,0.0002653715717943234,-0.0009045147599246957,-0.021919348804821197,0.0034701628643034666,-0.009224592970258865
2017-07-26,7.961029186696847e-05,-0.00011928269587259062,-1.9836202002811076e-05,0.0007201137108388594,-0.0015160297680984892,-0.0003979580286298149
2017-07-27,-4.975247160806632e-05,-0.001823734614815177,-0.0009367435432116217,-0.0006101794184312964,-0.02282235788590455,-0.011716268652167922
2017-07-28,-0.00022113309795403343,0.0008654526471784041,0.00032215977461218535,-0.001779474924936451,0.010805144383806857,0.004512834729435203
2017-07-31,-1.9906380775513705e-05,-0.0041986197025412975,-0.0021092630416584056,-0.00015303910253553545,-0.05371024104220828,-0.026931640072371907
2017-08-01,0.0004700211247302165,0.005534009344408337,0.003002015234569277,0.0025655316052506714,0.06878704797292925,0.03567628978908996
2017-08-02,0.0002851964226693472,0.0053531130557648784,0.002819154739217113,0.0013723696827911839,0.07130472231125122,0.0363385459970212
2017-08-03,0.003403699749184248,-0.0001809978754916517,0.0016113509368462981,0.015322580676689207,-0.0026006434598643225,0.006360968608412442
2017-08-04,-0.001741232233045122,-0.0033581013564699465,-0.002549666794757534,-0.008617236858125361,-0.0505457128477643,-0.029581474852944833
2017-08-07,0.0017442694111669604,-0.0001231461757489433,0.0008105616177090085,0.00911148041140199,-0.0019358979365054554,0.0035877912374482675
2017-08-08,-0.0017599551602821663,0.003990427500149962,0.0011152361699338976,-0.009817663378733577,0.06565249749370526,0.027917417057485842
2017-08-09,0.006966175602268547,0.0,0.0034830878011342737,0.04102841691403614,-0.0,0.02051420845701807
2017-08-10,0.002116810980890711,0.00015640658268272143,0.0011366087817867162,0.01380171294286676,0.00285900272397478,0.00833035783342077
2017-08-11,0.004983459473222339,0.0043541689285225135,0.004668814200872427,0.03343595950553314,0.08298810897121925,0.05821203423837619
2017-08-14,-0.004401731771767028,0.0013772524940058857,-0.0015122396388805711,-0.03113568534355978,0.028320994625489943,-0.001407345359034919
2017-08-15,-0.004245262863669833,0.001742910921748787,-0.0012511759709605231,-0.030306501416558187,0.037947742207020456,0.0038206203952311345
2017-08-16,-0.0010095992276413944,0.003628889377289411,0.0013096450748240082,-0.007048701336447675,0.08386467304608515,0.038407985854818735
2017-08-17,0.0016038092832619652,0.0031652712743184125,0.002384540278790189,0.011342151075041619,0.07718859452712112,0.04426537280108137
2017-08-18,0.003147645368208176,-0.001084901760840469,0.0010313718036838535,0.021546088896509556,-0.02656059887366515,-0.0025072549885777964
2017-08-21,0.000690965112198462,-0.0011365172050715406,-0.0002227760464365393,0.004745418886410896,-0.027752945623749657,-0.01150376336866938
2017-08-22,0.0,-0.0007493390030862396,-0.0003746695015431198,0.0,-0.01807380086985607,-0.009036900434928035
2017-08-23,0.004031488533991787,-0.004672563316330553,-0.000320537391169383,0.026456100941506883,-0.11045558153398273,-0.041999740296237924
2017-08-24,-0.0010663942754974226,0.003549135755844734,0.0012413707401736558,-0.007333208259529957,0.07983701037453468,0.03625190105750236
2017-08-25,0.00021568517538389994,0.00021450194406020046,0.0002150935597220502,0.0014689820464215307,0.004771949975476721,0.003120466010949126
2017-08-28,0.0019657969237544966,-0.00032471866817348127,0.0008205391277905077,0.013601244271983294,-0.007047237369934726,0.003277003451024284
2017-08-29,0.004904306895893051,-0.0035784624615317366,0.0006629222171806574,0.03468812189237973,-0.07503103700839911,-0.02017145755800969
2017-08-30,-0.0035445432667487345,-0.00027622887134877015,-0.0019103860690487524,-0.024658799895457006,-0.005108803323937637,-0.014883801609697322
2017-08-31,-0.0007229365462859357,0.00023838095239447346,-0.00024227779694573114,-0.004751198476458876,0.00379855679106347,-0.00047632084269770276
2017-09-01,-0.0024376024869777156,0.0,-0.0012188012434888578,-0.015769095326342502,-0.0,-0.007884547663171251
2017-09-04,-0.025872976718040112,0.000381860270508005,-0.012745558223766053,-0.15319713445700142,0.005108818476613327,-0.07404415799019405
2017-09-05,-0.002092619242482983,0.0023349557725411687,0.00012116826502909291,-0.01209995931410428,0.025227164642915377,0.006563602664405549
2017-09-06,0.0005332134406024287,0.0003808252986729056,0.0004570193696376672,0.003138167811878938,0.003971076501884536,0.003554622156881737
2017-09-07,-0.005600235790547257,0.00012959330245923404,-0.0027353212440440118,-0.034013445425290174,0.001360545582402642,-0.016326449921443765
2017-09-08,0.00170912325854695,0.0009431415261479051,0.0013261323923474276,0.010315524260653493,0.009926183331586654,0.010120853796120073
2017-09-11,0.0013881197748326583,-0.008899991125819363,-0.0037559356754933524,0.008594406335895623,-0.08946819115091416,-0.040436892407509265
2017-09-12,0.006667207839631925,0.00040239531097888473,0.003534801575305405,0.041821839799472196,0.0035733135771345275,0.022697576688303363
2017-09-13,0.0013212651419272547,-0.0011669190317412548,7.717305509299997e-05,0.009160245798000953,-0.00963901882237963,-0.00023938651218933897
2017-09-14,0.0014965714515071378,-0.0011417304516492498,0.00017742049992894402,0.01139290810387683,-0.008453448625114766,0.0014697297393810316
2017-09-15,0.003455649854691437,4.294051036062438e-05,0.0017492951825260306,0.0287153308315572,0.00026796854643993827,0.014491649688998569
2017-09-18,0.002382259119716443,8.860359764791224e-06,0.0011955597397406172,0.021419202268436646,5.249482139271135e-05,0.010735848544914679
2017-09-19,-0.0014259584692621838,0.0007497161065726097,-0.00033812118134478704,-0.013888568509540558,0.0043640983741496,-0.0047622350676954795
2017-09-20,-0.0020368296930335524,0.0011554004820130968,-0.0004407146055102278,-0.020642044494073416,0.0067236789222583394,-0.006959182785907538
2017-09-21,0.001357699938480053,-0.006417606107078048,-0.0025299530842989976,0.014296009146335432,-0.039397127898248355,-0.012550559375956461
2017-09-22,0.0001373582736895488,0.001126261402814057,0.0006318098382518029,0.001503337347117191,0.00680009937690665,0.004151718362011921
2017-09-25,-0.00511367783295377,-0.0010531862141195797,-0.003083432023536675,-0.05724176804094562,-0.006337955560339263,-0.031789861800642444
2017-09-26,0.000857216958121859,-0.00024029746834196443,0.0003084597448899473,0.009450459251363993,-0.0013883162662433528,0.0040310714925603204
2017-09-27,0.002072243368986939,0.002442584296041375,0.0022574138325141572,0.02308541852830691,0.014790347882552944,0.018937883205429926
2017-09-28,0.0008547115961325341,-0.010294380015496695,-0.00471983420968208,0.00926976219496354,-0.06695456442634254,-0.0288424011156895
2017-09-29,-0.0009781972063470615,-0.0012409966090634618,-0.0011095969077052617,-0.010778666080574593,-0.007820488001022141,-0.009299577040798368
2017-10-02,-0.0009791550130455358,0.0015531732440584685,0.00028700911550646633,-0.010347745667189809,0.009889250378893022,-0.0002292476441483936
2017-10-03,0.0004111592267436653,0.005219125126224402,0.0028151421764840336,0.004100964571304382,0.035115040967466545,0.019608002769385464
2017-10-04,-0.0008219804886252292,-0.0028122337111836926,-0.0018171070999044609,-0.007528177413980625,-0.021804265428269364,-0.014666221421124994
2017-10-05,0.00036686041865527223,-0.009199780536810658,-0.004416460059077693,0.0028971417195541764,-0.07375913805896052,-0.03543099816970317
2017-10-06,0.00023337101546494165,-0.003268057755709706,-0.0015173433701223822,0.0015539678549021728,-0.025367262477909058,-0.011906647311503442
2017-10-09,-0.0014621171478167367,-0.0012713609495519503,-0.0013667390486843435,-0.006981759896573367,-0.009627546333814853,-0.00830465311519411
2017-10-10,-0.00012906834004439472,-0.0003098699772030924,-0.00021946915862374356,-0.0006130148401676225,-0.0022899951967334407,-0.0014515050184505315
2017-10-11,0.0003917062094188188,-0.0003644195174874281,1.3643345965695333e-05,0.0018476594967512822,-0.0027217225188402978,-0.00043703151104450776
2017-10-12,-0.0004649689924433169,-0.0022009325404786077,-0.0013329507664609623,-0.002040160976369153,-0.01618584261237121,-0.009113001794370183
2017-10-13,-0.0009515153642288499,0.0011072681438714545,7.78763898213023e-05,-0.003335275785726818,0.008756494803127204,0.0027106095087001928
2017-10-16,0.0021565944247142906,-0.005615862243895727,-0.001729633909590718,0.006202600025008293,-0.04887306381246749,-0.0213352318937296
2017-10-17,0.002187523013617407,-0.001912407454965904,0.00013755777932575146,0.005899416079318963,-0.017012992016759224,-0.005556787968720131
2017-10-18,-0.007466595982621614,0.0018174504240531881,-0.0028245727792842127,-0.023388158140075197,0.01624131629532819,-0.003573420922373503
2017-10-19,0.001419178862096016,0.0008437922280866675,0.0011314855450913416,0.004557340637329941,0.00777646342489968,0.0061669020311148105
2017-10-20,-0.01049819939355118,0.0012885085550878373,-0.004604845419231671,-0.03654364945681571,0.011939188941995516,-0.012302230257410096
2017-10-23,0.0008931534932241813,-0.0031153849190669156,-0.001111115712921367,0.003047620008242113,-0.029710912602795903,-0.013331646297276895
