Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-16,69.815,70.1,69.31,69.93,73884,127186,AD1 Curncy,Future,CME,USD,0.005,5,1000,69930,69.93,70.195,1.0242032675789208,8556,0.002,,0.6485,0.0007155123068118829,0.05000000000001137,0.4967129340790294,0.7047786419004405,69.39699317817815,68.6990893774617,0.6979038007164462,0.9902453894382267,5.2483005640226015,5.2483005640226015,0.0032713963192132853,1.46,0.6993,699.3000000000001,1020.9780000000001,1574.3685427910564,9991434.078643024,124863.04934464149,79.30992391608831,41.624231842139594,33.29938547371167,33,33,2,0.0002392752583980371,-8565.921356976032,1.6,0.8
2017-01-17,69.895,70.345,69.455,70.04,110563,127638,AD1 Curncy,Future,CME,USD,0.005,5,1000,70040,70.04,70.31,1.0882852337443436,8557,0.002,,0.6485,0.0015730015730015534,0.10999999999999943,0.4705176403450278,0.6859428841711442,69.53988358302745,68.78035668791858,0.7595268951088627,1.1072742536379445,5.868553544281106,5.868553544281106,0.008255585042792493,1.55,0.7004,700.4,1085.62,1674.047802621434,9997031.61141095,124892.9259830378,74.6053522411157,43.78255043169399,35.02604034535519,35,35,2,0.0005602331681185627,-2968.388589050621,1.6,0.8
2017-01-18,70.035,70.785,69.5,69.595,115479,127334,AD1 Curncy,Future,CME,USD,0.005,5,1000,69595,69.595,69.865,1.118435365433618,8558,0.002,,0.6485,-0.006353512278697959,-0.4450000000000074,0.4557883084344861,0.675120958373006,69.552131675688,68.82972900986292,0.7224026658250864,1.070034424003109,5.671182447216477,5.671182447216477,-0.037285927001786436,1.61,0.69595,695.9499999999999,1120.4795,1727.8018504240554,9973014.64919044,124962.89514263687,72.32478371982711,41.016704393061154,32.81336351444892,33,33,-2,-0.0024024093505011523,-26985.350809559226,1.6,0.8
2017-01-19,69.56,69.62,68.86,69.32,86923,125927,AD1 Curncy,Future,CME,USD,0.005,5,1000,69320,69.32,69.595,1.1180218766431145,8559,0.002,,0.6485,-0.003951433292621709,-0.2750000000000057,0.43523894041100053,0.6597264133040306,69.50054685886845,68.85944240320457,0.6411044556638785,0.9717732119487381,5.150398023328312,5.150398023328312,-0.022409299130463044,1.61,0.6931999999999999,693.1999999999999,1116.052,1720.9745566692366,9959020.817270625,124662.68311488052,72.4372609878393,37.308072580708455,29.846458064566765,30,30,-3,-0.00140316969462701,-40979.18272937462,1.6,0.8
2017-01-20,69.25,69.875,69.205,69.84,57149,126889,AD1 Curncy,Future,CME,USD,0.005,5,1000,69840,69.84,70.115,1.128697885464725,8560,0.002,,0.6485,0.007501442585112761,0.5200000000000102,0.4263287274158119,0.6529385326474552,69.57598089023101,68.91887013634368,0.6571107538873235,1.0063899142587762,5.333866545571514,5.333866545571514,0.03863541506247559,1.62,0.6984,698.4,1131.4080000000001,1744.6538164996148,9983076.32999229,124487.76021588282,71.35384626942712,38.05918935143501,30.447351481148008,30,30,0,0.0024154495871671977,-16923.670007709414,1.6,0.8
2017-01-23,69.855,70.535,69.755,70.335,80791,127297,AD1 Curncy,Future,CME,USD,0.005,5,1000,70335,70.335,70.61,1.156741183952782,8561,0.002,,0.6485,0.007087628865979134,0.49499999999999034,0.4165285259338756,0.645390212146013,69.74465180351301,69.0046961886865,0.7399556148265134,1.1465243830799001,6.07657923032347,6.07657923032347,0.03780446649567307,1.64,0.7033499999999999,703.3499999999999,1153.4939999999997,1778.7108712413258,10005975.32767926,124788.45412490364,70.15668265287901,42.63126406768795,34.10501125415036,34,34,4,0.0022937816891346126,5975.327679259703,1.6,0.8
2017-01-24,70.42,70.715,70.065,70.635,68613,128800,AD1 Curncy,Future,CME,USD,0.005,5,1000,70635,70.635,70.915,1.17904700216704,8562,0.002,,0.6485,0.004265301770100427,0.30000000000001137,0.3988783353428557,0.631568155738441,69.9425069582879,69.10350248028125,0.8390044780066432,1.3284464556729652,7.040766215066715,7.040766215066715,0.025918444147254187,1.67,0.70635,706.35,1179.6045,1818.9737856592135,10021703.932151118,125074.69159599075,68.76112925984938,48.413103580258294,38.730482864206635,39,39,5,0.0015719211727765422,21703.932151118293,1.6,0.8
2017-01-25,70.585,71.35,70.45,71.155,88547,129099,AD1 Curncy,Future,CME,USD,0.005,5,1000,71155,71.155,71.405,1.2341036558243448,8563,0.002,,0.6485,0.007361789481135306,0.519999999999996,0.3919335604594579,0.6260459731197525,70.21194985644614,69.22783566329451,0.9841141931516262,1.5719519578530712,8.331345376621277,8.331345376621277,0.05183263866121098,1.73,0.71155,711.5500000000001,1230.9815,1898.1981495759446,10052976.098689282,125271.29915188899,65.99484841973661,54.982587526259465,43.98607002100758,44,44,5,0.0031204440631935845,52976.09868928231,1.6,0.8
2017-01-26,71.175,71.55,70.915,71.255,69955,131866,AD1 Curncy,Future,CME,USD,0.005,5,1000,71255,71.255,71.51,1.2422055989189549,8564,0.002,,0.6485,0.0014053826154170057,0.09999999999999432,0.371288503137325,0.6093344755857205,70.4437387772359,69.35069410794333,1.093044669292567,1.7938336219067235,9.507318196105635,9.507318196105635,0.011708727955338389,1.74,0.71255,712.5500000000001,1239.8370000000002,1911.8535080956058,10059760.986892829,125662.20123361604,65.72794447979854,62.48964825454095,49.99171860363276,50,50,6,0.0006749133925058155,59760.98689282872,1.6,0.8
2017-01-27,71.275,71.415,70.95,71.235,62691,134770,AD1 Curncy,Future,CME,USD,0.005,5,1000,71235,71.235,71.48,1.2218961698874091,8565,0.002,,0.6485,-0.0002806820573993951,-0.01999999999999602,0.3512404759407128,0.5926554445381504,70.6195746045168,69.46489446503767,1.154680139479126,1.948316091787455,10.326075286473511,10.326075286473511,-0.0026685336316336354,1.72,0.71235,712.35,1225.242,1889.3477255204318,10058218.966846569,125747.01233616036,66.55578040909468,68.72599992543104,54.98079994034484,55,55,5,-0.00015328595264534018,58218.96684656851,1.6,0.8
2017-01-30,71.13,71.325,70.635,70.695,60836,138264,AD1 Curncy,Future,CME,USD,0.005,5,1000,70695,70.695,70.945,1.1875269470565546,8566,0.002,,0.6485,-0.007580543272267981,-0.5400000000000063,0.34801666643040435,0.5899293741037179,70.63633580351306,69.53944631564146,1.0968894878716071,1.8593572994023493,9.854593686832452,9.854593686832452,-0.07827726054180945,1.68,0.70695,706.9499999999999,1187.676,1831.420200462606,10012420.971472628,125727.7370855821,68.65040423482498,67.65218401710021,54.12174721368017,54,54,-1,-0.004553290749077705,12420.971472628415,1.6,0.8
2017-01-31,70.69,70.765,69.955,70.645,83660,135560,AD1 Curncy,Future,CME,USD,0.005,5,1000,70645,70.645,70.895,1.1506694790361869,8567,0.002,,0.6485,-0.0007072635971425711,-0.04999999999999716,0.3293400898665987,0.5738815991705943,70.63826118051017,69.60644956923895,1.0318116112712232,1.797952073672435,9.529145990463906,9.529145990463906,-0.006969795379327592,1.63,0.70645,706.45,1151.5135,1775.656900539707,10008257.517347725,125155.26214340786,70.4839218124668,67.16515809314396,53.73212647451517,54,54,0,-0.0004158289125842684,8257.517347725108,1.6,0.8
2017-02-01,70.62,71.56,70.48,71.34,92592,135999,AD1 Curncy,Future,CME,USD,0.005,5,1000,71340,71.34,71.595,1.140265210372284,8568,0.002,,0.6485,0.009837922004388266,0.6950000000000074,0.3376473823062426,0.5810743345788407,70.7942031403968,69.71151323170932,1.0826899086874846,1.8632554292252677,9.875253774893919,9.875253774893919,0.09374699502261309,1.6,0.7134,713.4000000000001,1141.4400000000003,1760.1233616037014,10066129.529683886,125103.21896684657,71.07639253924864,70.18974137290571,56.151793098324575,56,56,2,0.0057824263849974925,66129.5296838861,1.6,0.8
2017-02-02,71.415,71.685,70.79,70.83,103566,135598,AD1 Curncy,Future,CME,USD,0.005,5,1000,70830,70.83,71.085,1.1144397695637491,8569,0.002,,0.6485,-0.007148864592094295,-0.5100000000000051,0.33345563191131083,0.5774561731519638,70.8021579980864,69.77930030857543,1.0228576895109711,1.771316572698228,9.387977835300608,9.387977835300608,-0.07059685204928466,1.57,0.7083,708.3000000000001,1112.0310000000002,1714.7740940632232,10022089.437162682,125826.61912104858,73.37795663969798,68.88706305331337,55.1096504426507,55,55,-1,-0.004375077073202161,22089.437162682414,1.6,0.8
2017-02-03,70.835,70.895,69.285,69.36,131834,130981,AD1 Curncy,Future,CME,USD,0.005,5,1000,69360,69.36,69.62,1.0610313378903002,8570,0.002,,0.6485,-0.020753917831427326,-1.4699999999999989,0.4322364085647533,0.6574468864971172,70.48167844295608,69.75388816866177,0.727790274294307,1.106994784281328,5.867072356691038,5.867072356691038,-0.1948373205970898,1.53,0.6936,693.6,1061.208,1636.4040092521204,9897417.116422513,125276.11796453354,76.55573883724962,44.915805907808576,35.93264472624686,36,36,-19,-0.012439753359002659,-102582.8835774865,1.6,0.8
2017-02-06,69.245,69.575,68.645,68.89,100231,126404,AD1 Curncy,Future,CME,USD,0.005,5,1000,68890,68.89,69.16,1.0314777829172743,8571,0.002,,0.6485,-0.006776239907727799,-0.46999999999999886,0.42081281891260447,0.6487008701339967,70.12797212229918,69.701531309955,0.4264408123441825,0.6573766615359962,3.4840963061407795,3.4840963061407795,-0.039756689844936396,1.5,0.6889000000000001,688.9000000000001,1033.3500000000001,1593.4464148033928,9871326.137239784,123717.71395528142,77.6415904582184,27.05107785183739,21.640862281469914,22,22,-14,-0.0026361402046436205,-128673.862760216,1.6,0.8
2017-02-07,68.925,69.985,68.915,69.505,140171,123104,AD1 Curncy,Future,CME,USD,0.005,5,1000,69505,69.505,69.75,0.9187111442950416,8572,0.002,,0.6485,0.008927275366526377,0.6149999999999949,0.41851077464705794,0.6469240872367158,69.98953387289936,69.68962032147289,0.2999135514264708,0.46359929602795813,2.457076268948178,2.457076268948178,0.031103487128416124,1.32,0.69505,695.05,917.466,1414.750963762529,9892189.66846569,123391.5767154973,87.21787782871517,21.430097784095754,17.144078227276605,17,17,-5,0.0021135489736477915,-107810.33153430931,1.6,0.8
2017-02-08,69.725,70.045,69.27,69.335,69514,122851,AD1 Curncy,Future,CME,USD,0.005,5,1000,69335,69.335,69.58,0.8854618380550859,8573,0.002,,0.6485,-0.0024458672037983575,-0.1700000000000017,0.39745073277424403,0.6304369379836845,69.84408190114395,69.66812818077757,0.17595372036637968,0.2790980505189455,1.479219667750411,1.479219667750411,-0.006009682263451581,1.28,0.6933499999999999,693.3499999999999,887.4879999999999,1368.5242868157286,9887733.230531998,123652.37085582114,90.35453155422947,13.365420014539135,10.692336011631308,11,11,-6,-0.00045050065587595945,-112266.76946800202,1.6,0.8
2017-02-09,69.34,70.19,69.295,69.475,78940,125499,AD1 Curncy,Future,CME,USD,0.005,5,1000,69475,69.475,69.715,0.768075951095893,8574,0.002,,0.6485,0.002019182231196348,0.14000000000000057,0.3770263688405011,0.6140247298281244,69.76206370088974,69.65642344254863,0.10564025834111135,0.17204560860387788,0.9118417256005528,0.9118417256005528,0.0029868140691577958,1.11,0.69475,694.75,771.1725,1189.1634541249036,9890107.94140324,123596.66538164997,103.93580878467529,9.47730072339074,7.581840578712593,8,8,-3,0.00024016736858439367,-109892.05859676003,1.6,0.8
2017-02-10,69.465,69.68,69.16,69.21,73913,126720,AD1 Curncy,Future,CME,USD,0.005,5,1000,69210,69.21,69.445,0.7577213647851413,8575,0.002,,0.6485,-0.0038143216984526385,-0.26500000000000057,0.3604425110653389,0.600368645971239,69.6393828784698,69.62936747633356,0.010015402136247076,0.016682087253315474,0.08841506244257201,0.08841506244257201,-0.003478057679512685,1.09,0.6920999999999999,692.0999999999999,754.389,1163.282960678489,9886838.858905168,123626.3492675405,106.27366981756097,0.9396193152920933,0.7516954522336747,1,1,-7,-0.0003305406288223639,-113161.14109483175,1.6,0.8
2017-02-13,69.24,69.805,68.975,69.7,56170,126547,AD1 Curncy,Future,CME,USD,0.005,5,1000,69700,69.7,69.935,0.7536960041368495,8576,0.002,,0.6485,0.0070799017483023086,0.4900000000000091,0.35393751046721295,0.5949264748413983,69.65285334992096,69.63364823534364,0.019205114577317772,0.032281492570048545,0.17109191062125728,0.17109191062125728,0.0006259699551634234,1.08,0.6970000000000001,697.0000000000001,752.7600000000002,1160.7710100231307,9887594.448727837,123585.48573631461,106.46844611828472,1.8215889867253714,1.4572711893802972,1,1,0,7.642380273924885e-05,-112405.55127216317,1.6,0.8
2017-02-14,69.705,70.375,69.28,69.96,119406,125073,AD1 Curncy,Future,CME,USD,0.005,5,1000,69960,69.96,70.19,0.7297643455151624,8577,0.002,,0.6485,0.0037302725968435535,0.2599999999999909,0.33845980719871466,0.581772985965071,69.72110816104963,69.6534271301713,0.0676810308783331,0.1163358088311041,0.6165797868048517,0.6165797868048517,0.0006382194657320825,1.04,0.6996,699.6,727.5840000000001,1121.9491133384736,9887995.373939864,123594.93060909797,110.16090581980914,6.792298782460728,5.433839025968583,5,5,4,4.0548306679318387e-05,-112004.62606013566,1.6,0.8
2017-02-15,69.925,69.95,68.705,69.07,102564,126925,AD1 Curncy,Future,CME,USD,0.005,5,1000,69070,69.07,69.305,0.7403840782448731,8578,0.002,,0.6485,-0.012721555174385335,-0.8900000000000006,0.3629808987014869,0.6024789612106691,69.57641745859415,69.61806791016092,-0.04165045156676683,-0.06913179421746297,-0.36639850935255375,-0.36639850935255375,-0.007843853777248668,1.07,0.6907,690.6999999999999,739.049,1139.628373168851,9881133.384734005,123599.94217424831,108.45635742690949,-3.973824769102741,-3.179059815282193,-3,-3,-8,-0.0006939717249407982,-118866.61526599526,1.6,0.8
2017-02-16,69.095,69.42,68.455,69.025,106497,123972,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7675528211911693,8579,0.002,,0.6485,-0.000651512957868694,-0.044999999999987494,0.34346976904194704,0.586062939488539,69.45388024557323,69.5821244004542,-0.1282441548809743,-0.2188231779216304,-1.159762842984641,-1.159762842984641,0.00023871337658696264,1.11,0.69025,690.25,766.1775000000001,1181.461063993832,9881341.55744025,123514.16730917507,104.54357834835925,-12.124575764108068,-9.699660611286454,-10,-10,-7,2.1067695186337905e-05,-118658.44255975075,1.6,0.8
2017-02-17,68.8,68.895,68.17,69.025,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,69025,69.025,69.26,0.7922558509209864,8580,0.002,,0.6485,0.0,0.0,0.3249038355802202,0.5700033645341229,69.35857352433473,69.54835928527517,-0.1897857609404383,-0.33295551000046225,-1.76466420300245,-1.76466420300245,-0.0,1.15,0.69025,690.25,793.7874999999999,1224.0362374710871,9881341.55744025,123516.76946800313,100.90940585484154,-17.80712162582847,-14.245697300662776,-14,-14,-4,-0.0,-118658.44255975075,1.6,0.8
2017-02-20,68.8,68.895,68.17,68.845,75243,122551,AD1 Curncy,Future,CME,USD,0.005,5,1000,68845,68.845,69.085,0.8239754749496823,8581,0.002,,0.6485,-0.0026077508149222606,-0.18000000000000682,0.3090928174407489,0.5559611654070353,69.24444607448257,69.50573144980395,-0.2612853753213784,-0.46997055114467173,-2.49084392106676,-2.49084392106676,0.004601804513443781,1.2,0.68845,688.45,826.14,1273.9244410177332,9885227.447956827,123516.76946800313,96.957688769458,-24.150646967208736,-19.320517573766992,-19,-19,-5,0.0003932553584944086,-114772.55204317346,1.6,0.8
2017-02-21,68.785,69.26,68.52,68.585,108457,122486,AD1 Curncy,Future,CME,USD,0.005,5,1000,68585,68.585,68.82,0.8663824694201627,8582,0.002,,0.6485,-0.0037765996078147346,-0.2600000000000051,0.29603915163314104,0.5440948002261564,69.09790250237532,69.44992954375523,-0.3520270413799125,-0.6469957831495361,-3.429077650692541,-3.429077650692541,0.009406920175428442,1.26,0.68585,685.8499999999999,864.1709999999999,1332.5690053970702,9892845.026985355,123565.34309946034,92.72716279532642,-31.796864155358275,-25.437491324286622,-25,-25,-6,0.0007706023021353945,-107154.97301464528,1.6,0.8
2017-02-22,68.625,68.695,67.985,68.01,80479,123615,AD1 Curncy,Future,CME,USD,0.005,5,1000,68010,68.01,68.25,0.9423577257701048,8583,0.002,,0.6485,-0.008383757381351442,-0.5749999999999886,0.29790865695026786,0.5458100923858663,68.85614639073636,69.36266108655795,-0.5065146958215934,-0.9280053683278311,-4.918428452137505,-4.918428452137505,0.028748555065220855,1.39,0.6801,680.1,945.3389999999999,1457.7316885119506,9915011.56515035,123660.56283731695,84.83081201558387,-41.72342794353758,-33.37874235483007,-33,-33,-8,0.002240663641705759,-84988.43484964967,1.6,0.8
2017-02-23,68.105,68.455,67.855,68.09,68622,121929,AD1 Curncy,Future,CME,USD,0.005,5,1000,68090,68.09,68.325,0.9994508908989096,8584,0.002,,0.6485,0.00117629760329363,0.0799999999999983,0.28215143225025335,0.5311792844701809,68.6858916372394,69.28553011161505,-0.5996384743756522,-1.1288815130916772,-5.983072019385888,-5.983072019385888,-0.005785535600220546,1.47,0.6809000000000001,680.9000000000001,1000.9230000000001,1543.4433307633,9910940.632228222,123937.64456437938,80.29944611123935,-48.043736920034114,-38.434989536027295,-38,-38,-5,-0.00041058277092046635,-89059.36777177826,1.6,0.8
2017-02-24,68.12,68.275,67.215,67.29,85560,123428,AD1 Curncy,Future,CME,USD,0.005,5,1000,67290,67.29,67.525,1.114642132398854,8585,0.002,,0.6485,-0.011749155529446331,-0.7999999999999972,0.30149459807456375,0.5490852375310811,68.37569349563064,69.16458889272928,-0.7888953970986421,-1.436744867965944,-7.6147478002195035,-7.6147478002195035,0.07029604369964333,1.66,0.6729,672.9000000000001,1117.0140000000001,1722.4579799537396,9957818.041634545,123886.75790285278,71.924400678953,-54.76861718521635,-43.814893748173084,-44,-44,-6,0.004729864817662915,-42181.95836545527,1.6,0.8
2017-02-27,67.305,67.48,67.015,67.385,70606,124385,AD1 Curncy,Future,CME,USD,0.005,5,1000,67385,67.385,67.615,1.1935617216209276,8586,0.002,,0.6485,0.0014117996730569349,0.09499999999999886,0.2856854306110738,0.534495491665808,68.1555393854905,69.05673502044266,-0.9011956349521597,-1.6860677947787632,-8.936159312327446,-8.936159312327446,-0.010750498454760908,1.77,0.6738500000000001,673.85,1192.7145,1839.1896684656901,9951372.397841176,124472.72552043182,67.67802562977144,-60.47816189714176,-48.38252951771341,-48,-48,-4,-0.0006472947955485241,-48627.60215882398,1.6,0.8
2017-02-28,67.41,67.61,67.065,67.375,78694,124421,AD1 Curncy,Future,CME,USD,0.005,5,1000,67375,67.375,67.605,1.2460986785371768,8587,0.002,,0.6485,-0.00014840097944657238,-0.010000000000005116,0.27024838030777254,0.5198541913919446,67.98208618871483,68.95481168587038,-0.972725497155551,-1.8711506288927153,-9.91709833313139,-9.91709833313139,0.0013261347944400017,1.85,0.67375,673.75,1246.4375,1922.0316114109485,9952112.567463381,124392.15497301471,64.71909943338517,-64.18256731125888,-51.346053849007106,-51,-51,-3,7.437864774973528e-05,-47887.432536618784,1.6,0.8
2017-03-01,67.35,67.86,66.975,67.54,93790,127970,AD1 Curncy,Future,CME,USD,0.005,5,1000,67540,67.54,67.775,1.2451070904352588,8588,0.002,,0.6485,0.002448979591836764,0.16500000000000625,0.25711198137221736,0.5070621080027745,67.88384481344488,68.86906552309037,-0.985220709645489,-1.9429980945058078,-10.297889900880781,-10.297889900880781,-0.024286771428077166,1.84,0.6754000000000001,675.4000000000001,1242.7360000000003,1916.3238242097154,9939136.468774097,124401.40709329228,64.91669389154254,-66.8504966424285,-53.4803973139428,-53,-53,-2,-0.0013038536894876412,-60863.53122590296,1.6,0.8
2017-03-02,67.59,67.675,67.08,67.305,77034,129452,AD1 Curncy,Future,CME,USD,0.005,5,1000,67305,67.305,67.545,1.2328861801962443,8589,0.002,,0.6485,-0.003479419603198086,-0.23499999999999943,0.2461991715683137,0.496184614401045,67.75521263267936,68.77427367320611,-1.0190610405267506,-2.053794114025242,-10.885108804333782,-10.885108804333782,0.03583067999270019,1.83,0.67305,673.0500000000001,1231.6815000000001,1899.2775636083272,9958342.328450272,124239.20585967622,65.41392803253115,-71.20377239529611,-56.96301791623689,-57,-57,-4,0.0019323469132871876,-41657.67154972814,1.6,0.8
2017-03-03,67.315,67.78,67.3,67.715,66108,126384,AD1 Curncy,Future,CME,USD,0.005,5,1000,67715,67.715,67.955,1.1798295074510885,8590,0.002,,0.6485,0.006091672238317969,0.4099999999999966,0.24197759472678307,0.4919121819255781,67.74627649208395,68.71007526876939,-0.9637987766854366,-1.959290320708607,-10.384238699755617,-10.384238699755617,-0.0663085151144306,1.74,0.67715,677.15,1178.241,1816.8712413261374,9922305.319969162,124479.2791056284,68.51298885372348,-71.14552302907606,-56.91641842326085,-57,-57,0,-0.0036187758255864333,-77694.68003083766,1.6,0.8
