Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-02,164.07,164.94,164.07,164.47,122958,1582558,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164470,164.47,161.25,1.265908764,1,0.002,,1.1308,,,,,,164.47,164.47,0.0,,,,,0.77,1.6447,1644.7,1266.419,1119.9319066147862,10000000.0,125000.0,111.61392872343195,0.0,0.0,0,0,0,0.0,0.0,1.6,0.8
2017-01-03,164.39,164.52,162.99,163.21,833312,1597333,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163210,163.21,159.96,1.257936405,2,0.002,,1.1308,,-0.007660971605763955,-1.259999999999991,1.587599999999977,1.259999999999991,163.966,164.32176470588234,-0.35576470588233633,-0.2823529411764594,-2.1176470588234455,-2.1176470588234455,,0.77,1.6321,1632.1000000000001,1256.717,1111.352140077821,10000000.0,125000.0,112.47560110987597,-23.818362587972793,-19.054690070378236,-19,-19,-19,-0.0,0.0,1.6,0.8
2017-01-04,163.46,163.62,163.1,163.19,655358,1622321,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163190,163.19,159.96,1.225921694,3,0.002,,1.1308,,-0.00012254151093693544,-0.020000000000010232,1.5018054054053835,1.225481703415185,163.6556,164.188615916955,-0.5330159169550086,-0.4349440024029689,-3.2620800180222664,-3.2620800180222664,0.00025949967021938244,0.75,1.6319,1631.8999999999999,1223.925,1082.3532012734347,10000336.04527768,125000.0,115.48910268194538,-37.67346941580958,-30.138775532647664,-30,-30,-11,3.360452776796908e-05,336.04527767933905,1.6,0.8
2017-01-05,163.51,163.74,162.81,163.54,1019510,1645574,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163540,163.54,160.29,1.135498129,4,0.002,,1.1308,,0.00214473926098413,0.3499999999999943,1.427248356464552,1.1946750003513724,163.60935999999998,164.11230816201913,-0.5029481620191518,-0.42099161853326383,-3.157437138999479,-3.157437138999479,-0.006996311087124172,0.69,1.6354,1635.3999999999999,1128.426,997.900601344181,9991050.583657587,125004.200565971,125.26718632856742,-39.55232664117865,-31.641861312942922,-32,-32,-2,-0.0009285149597024357,-8949.416342413053,1.6,0.8
2017-01-06,163.64,163.67,162.67,162.84,636677,1662473,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162840,162.84,159.62,1.075610214,5,0.002,,1.1308,,-0.0042802983979454146,-0.6999999999999886,1.3765862831421427,1.173280138390718,163.301616,163.9626248488404,-0.661008848840396,-0.5633853563284911,-4.225390172463683,-4.225390172463683,0.013514773127672823,0.66,1.6284,1628.4,1074.7440000000001,950.4280155642024,10010859.568447117,124888.13229571984,131.40198968312453,-55.52246758492487,-44.417974067939895,-44,-44,-12,0.0019826728554383334,10859.568447116762,1.6,0.8
2017-01-09,162.7,163.33,162.47,162.95,599720,1691151,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162950,162.95,159.76,1.055782174,6,0.002,,1.1308,,0.0006755097027757451,0.10999999999998522,1.3028302678371617,1.141415904846766,163.1609696,163.8434925136827,-0.6825229136827033,-0.5979616288721081,-4.484712216540811,-4.484712216540811,-0.002854292059512497,0.65,1.6295,1629.5,1059.175,936.6598868058012,10006579.412805093,125135.74460558896,133.5978473812165,-59.91478982540964,-47.93183186032772,-48,-48,-4,-0.00042755126198286165,6579.412805093452,1.6,0.8
2017-01-10,163.14,163.36,162.92,163.12,617957,1688904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163120,163.12,159.93,1.004879761,7,0.002,,1.1308,,0.001043264805155042,0.17000000000001592,1.2339691722783965,1.110841650406752,163.14458176,163.75837574736707,-0.6137939873670746,-0.552548589749335,-4.144114423120012,-4.144114423120012,-0.004678742416765885,0.62,1.6312,1631.2,1011.344,894.3615139724089,9999363.282631764,125082.24266006367,139.8564682244617,-57.95812071356174,-46.36649657084939,-46,-46,2,-0.000721138550511581,-636.7173682358116,1.6,0.8
2017-01-11,163.16,163.98,163.04,163.48,906802,1701820,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163480,163.48,160.31,0.978354401,8,0.002,,1.1308,,0.002206964198136152,0.3599999999999852,1.1742735413444285,1.0836390272338978,163.27874905599998,163.7256256594415,-0.4468766034415239,-0.41238511368700265,-3.09288835265252,-3.09288835265252,-0.009145912164805519,0.6,1.6348,1634.8,980.8799999999999,867.4212946586487,9984718.783162363,124992.04103289706,144.09611777179677,-44.5673204318836,-35.65385634550688,-36,-36,10,-0.001464543196949162,-15281.216837637126,1.6,0.8
2017-01-12,163.86,164.19,163.52,163.89,821923,1700349,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163890,163.89,160.74,0.910149621,9,0.002,,1.1308,,0.0025079520430633107,0.4099999999999966,1.1198857823528376,1.0582465602839621,163.52324943359997,163.74496381715426,-0.22171438355428563,-0.2095110835935932,-1.5713331269519488,-1.5713331269519488,-0.007756815663001604,0.56,1.6388999999999998,1638.8999999999999,917.784,811.6236292889989,9971666.077113548,124808.98478952954,153.77692354628104,-24.163477412902857,-19.33078193032229,-19,-19,17,-0.0013072682698711754,-28333.922886451706,1.6,0.8
2017-01-13,163.52,164.04,163.14,163.41,746655,1704686,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163410,163.41,160.27,0.872885445,10,0.002,,1.1308,,-0.002928793703093513,-0.47999999999998977,1.0718054697932242,1.0352803822120964,163.47794966016,163.70555630925375,-0.22760664909375805,-0.2198502483041629,-1.6488768622812215,-1.6488768622812215,0.004602110567679107,0.53,1.6341,1634.1000000000001,866.0730000000001,765.8940573045631,9979731.163777856,124645.82596391936,162.74551914215084,-26.834732095343817,-21.467785676275057,-21,-21,-2,0.0008088003150064212,-20268.836222143844,1.6,0.8
2017-01-16,163.83,163.92,163.39,163.58,455940,1703018,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163580,163.58,160.43,0.754192062,11,0.002,,1.1308,,0.0010403280093018719,0.17000000000001592,1.0154322011557528,1.007686558983374,163.518769796096,163.6907849787533,-0.17201518265730442,-0.17070306349113717,-1.2802729761835288,-1.2802729761835288,-0.0017153727837209399,0.46,1.6358000000000001,1635.8000000000002,752.4680000000001,665.4297842235586,9976574.106827024,124746.63954722321,187.46777271591614,-24.00099233135033,-19.200793865080264,-19,-19,2,-0.0003163468934203687,-23425.89317297563,1.6,0.8
2017-01-17,163.73,164.45,163.71,163.9,877774,1718181,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163900,163.9,160.73,0.688355044,12,0.002,,1.1308,,0.001956229367893414,0.3199999999999932,0.9660791092013876,0.982893233877102,163.6712618776576,163.71539851066467,-0.044136633007070714,-0.04490480907368768,-0.3367860680526576,-0.3367860680526576,-0.002504507594930524,0.42,1.639,1639.0,688.38,608.7548638132296,9971197.382384153,124707.1763353378,204.8561477672216,-6.899269652293677,-5.5194157218349424,-6,-6,13,-0.0005389349475380398,-28802.617615846917,1.6,0.8
2017-01-18,163.81,163.82,163.04,163.42,789279,1719604,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163420,163.42,160.27,0.661785967,13,0.002,,1.1308,,-0.0029286150091519803,-0.4800000000000182,0.9263126708661784,0.9624513862352625,163.57075712659457,163.68064574470412,-0.10988861810955086,-0.1141757596083815,-0.8563181970628613,-0.8563181970628613,0.0009863167337722932,0.4,1.6341999999999999,1634.1999999999998,653.68,578.0686239830208,9973744.251857093,124639.96727980192,215.6144826214662,-18.46346050190556,-14.770768401524448,-15,-15,-9,0.00025542263133202984,-26255.748142907396,1.6,0.8
2017-01-19,163.0,163.15,162.62,163.03,870073,1724167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163030,163.03,159.89,0.548840292,14,0.002,,1.1308,,-0.0023864888018602093,-0.38999999999998636,0.8844633373058439,0.9404591098531844,163.35445427595675,163.60409918650365,-0.2496449105468912,-0.2654500423584215,-1.9908753176881613,-1.9908753176881613,0.0020435937881196423,0.34,1.6303,1630.3000000000002,554.3020000000001,490.18570923240196,9978917.580474,124671.80314821366,254.33585843096358,-50.63509829532358,-40.508078636258865,-41,-41,-26,0.0005186947335194542,-21082.419525999576,1.6,0.8
2017-01-20,163.18,163.28,162.2,162.29,726842,1728202,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162290,162.29,159.15,0.539440142,15,0.002,,1.1308,,-0.004539041894130014,-0.7400000000000091,0.8662545082622856,0.9307279453536815,162.92867256557406,163.4494992822091,-0.5208267166350424,-0.5595907152407738,-4.196930364305803,-4.196930364305803,0.009036666472975964,0.33,1.6229,1622.9,535.557,473.6089494163424,10005748.142907675,124736.469755925,263.3743933885655,-110.53639887930922,-88.42911910344738,-88,-88,-47,0.0026887247256331325,5748.142907675356,1.6,0.8
2017-01-23,162.77,163.38,162.45,163.13,794009,1708741,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163130,163.13,159.98,0.539948454,16,0.002,,1.1308,,0.005175919650009186,0.8400000000000034,0.8575704807886488,0.9260510141394203,163.0092035393444,163.41191113136097,-0.40270759201655437,-0.4348654511120975,-3.2614908833407315,-3.2614908833407315,-0.02172297434233062,0.33,1.6313,1631.3,538.3290000000001,476.06031128404675,9940378.493102228,125071.85178634594,262.722703031046,-85.6867700782391,-68.54941606259129,-69,-69,19,-0.00653320959830309,-59621.50689777173,1.6,0.8
2017-01-24,163.14,163.23,162.48,162.76,723034,1715412,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162760,162.76,159.63,0.551983393,17,0.002,,1.1308,,-0.002268129712499234,-0.37000000000000455,0.8186153196649383,0.9047736289619289,162.90952212360665,163.33521570414203,-0.42569358053538053,-0.4704973342600516,-3.528730006950387,-3.528730006950387,0.007397484379550486,0.34,1.6276,1627.6,553.384,489.3738945879024,9962955.429784223,124254.73116377786,253.9055158804736,-89.59640128176451,-71.67712102541161,-72,-72,-3,0.00227123511420232,-37044.57021577656,1.6,0.8
2017-01-25,162.44,162.49,161.52,161.76,1048098,1741948,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161760,161.76,158.64,0.647763589,18,0.002,,1.1308,,-0.0061440157286802854,-1.0,0.828419896980347,0.9101757506000404,162.44971327416397,163.14989620953708,-0.7001829353731068,-0.7692832234999732,-5.769624176249799,-5.769624176249799,0.02168057266496927,0.4,1.6176,1617.6,647.04,572.1966749204103,10026627.166607711,124536.9428723028,217.6470929154303,-125.57419291753531,-100.45935433402826,-100,-100,-28,0.006390848305226915,26627.166607711464,1.6,0.8
2017-01-26,161.6,161.88,161.31,161.43,875402,1719559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161430,161.43,158.32,0.757355707,19,0.002,,1.1308,,-0.002040059347180878,-0.3299999999999841,0.7895269295760033,0.888553278974313,162.0418279644984,162.9475554790033,-0.9057275145049175,-1.0193283125919352,-7.644962344439515,-7.644962344439515,0.011770375730479177,0.47,1.6143,1614.3000000000002,758.721,670.9594977007429,10055810.045985142,125332.8395825964,186.79643109917873,-142.80516818289118,-114.24413454631295,-114,-114,-14,0.0029105379997193892,55810.04598514177,1.6,0.8
2017-01-27,161.54,161.93,161.49,161.85,699866,1720039,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161850,161.85,158.74,0.812758062,20,0.002,,1.1308,,0.0026017468871957217,0.4199999999999875,0.7563849333827053,0.8697039343263345,161.96509677869903,162.81843130500292,-0.8533345263038825,-0.9811781833146108,-7.358836374859581,-7.358836374859581,-0.019890256982374014,0.5,1.6185,1618.5,809.25,715.6437920056597,10013468.340997525,125697.62557481427,175.64272474513436,-129.25260718339436,-103.4020857467155,-103,-103,11,-0.004210670726076749,13468.34099752456,1.6,0.8
2017-01-30,161.93,162.22,161.35,162.07,814240,1708279,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162070,162.07,158.96,0.842975484,21,0.002,,1.1308,,0.001359283286994195,0.21999999999999886,0.7181154775241807,0.8474169443220856,162.00705806721942,162.73038056323787,-0.7233224960184543,-0.8535615211200385,-6.401711408400288,-6.401711408400288,-0.010002743296071578,0.52,1.6207,1620.7,842.764,745.2812168376371,9993429.430491688,125168.35426246906,167.94781813176644,-107.5153463350066,-86.01227706800529,-86,-86,17,-0.002001195771877802,-6570.56950831227,1.6,0.8
2017-01-31,162.07,162.29,161.49,162.13,1001325,1717559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162130,162.13,159.01,0.846005319,22,0.002,,1.1308,,0.0003702104029124076,0.060000000000002274,0.6794930192796304,0.8243136655907327,162.05623484033165,162.6597475557981,-0.6035127154664508,-0.7321396461794091,-5.491047346345568,-5.491047346345568,-0.002369980159832827,0.52,1.6213,1621.3,843.076,745.5571276972055,9988866.28935267,124917.8678811461,167.549693028861,-92.00232972871416,-73.60186378297134,-74,-74,12,-0.00045661413539318775,-11133.710647329688,1.6,0.8
2017-02-01,161.9,162.02,161.51,161.61,737846,1700070,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,158.48,0.875672503,23,0.002,,1.1308,,-0.003207302781718213,-0.5199999999999818,0.6573798831023521,0.8107896663761521,161.87774090419902,162.53624784335125,-0.6585069391522325,-0.8121797384214926,-6.091348038161194,-6.091348038161194,0.017611451428480553,0.54,1.6161,1616.1000000000001,872.6940000000002,771.7492041032898,10022895.29536611,124860.82861690839,161.78938436611227,-98.55154490538254,-78.84123592430603,-79,-79,-5,0.0034066935153304447,22895.29536611028,1.6,0.8
