Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-25,162.44,162.49,161.52,161.76,1048098,1741948,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161760,161.76,158.64,0.647763589,18,0.002,,1.1308,,-0.0061440157286802854,-1.0,0.828419896980347,0.9101757506000404,163.14989620953708,163.90973786059845,-0.7598416510613788,-0.8348295925929111,-3.1306109722234168,-3.1306109722234168,0.016368081048245855,0.4,1.6176,1617.6,647.04,572.1966749204103,10059771.84294305,125150.22550406794,218.7188968224531,-68.47237782249731,-54.77790225799785,-55,-55,-1,0.004769648079465869,59771.84294304997,1.6,0.8
2017-01-26,161.6,161.88,161.31,161.43,875402,1719559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161430,161.43,158.32,0.757355707,19,0.002,,1.1308,,-0.002040059347180878,-0.3299999999999841,0.7895269295760033,0.888553278974313,162.9475554790033,163.8334382341185,-0.8858827551151762,-0.996994525908205,-3.738729472155769,-3.738729472155769,0.006386632176271397,0.47,1.6143,1614.3000000000002,758.721,670.9594977007429,10075822.426600637,125747.14803678813,187.4139176324367,-70.06899373445648,-56.05519498756519,-56,-56,-1,0.0015955216388775545,75822.42660063691,1.6,0.8
2017-01-27,161.54,161.93,161.49,161.85,699866,1720039,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161850,161.85,158.74,0.812758062,20,0.002,,1.1308,,0.0026017468871957217,0.4199999999999875,0.7563849333827053,0.8697039343263345,162.81843130500292,163.77240936537638,-0.9539780603734584,-1.0968997870665056,-4.113374201499396,-4.113374201499396,-0.009727227766248176,0.5,1.6185,1618.5,809.25,715.6437920056597,10055022.992571631,125947.78033250797,175.99227679950573,-72.39220910502276,-57.913767284018206,-58,-58,-2,-0.002064291444249149,55022.99257163145,1.6,0.8
2017-01-30,161.93,162.22,161.35,162.07,814240,1708279,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162070,162.07,158.96,0.842975484,21,0.002,,1.1308,,0.001359283286994195,0.21999999999999886,0.7181154775241807,0.8474169443220856,162.73038056323787,163.7200275387494,-0.9896469755115334,-1.167839494055938,-4.379398102709768,-4.379398102709768,-0.0055912408052512215,0.52,1.6207,1620.7,842.764,745.2812168376371,10043738.945879025,125687.7874071454,168.64478074526204,-73.85626328277053,-59.08501062621642,-59,-59,-1,-0.0011222298249286234,43738.945879025385,1.6,0.8
2017-01-31,162.07,162.29,161.49,162.13,1001325,1717559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162130,162.13,159.01,0.846005319,22,0.002,,1.1308,,0.0003702104029124076,0.060000000000002274,0.6794930192796304,0.8243136655907327,162.6597475557981,163.6711036144802,-1.0113560586820824,-1.2269068206667524,-4.6009005775003216,-4.6009005775003216,-0.0016212987361180166,0.52,1.6213,1621.3,843.076,745.5571276972055,10040608.418818537,125546.73682348782,168.39318163487044,-77.47602866309919,-61.98082293047935,-62,-62,-3,-0.000311689409427824,40608.418818537146,1.6,0.8
2017-02-01,161.9,162.02,161.51,161.61,737846,1700070,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,158.48,0.875672503,23,0.002,,1.1308,,-0.003207302781718213,-0.5199999999999818,0.6573798831023521,0.8107896663761521,162.53624784335125,163.60768504172694,-1.0714371983756905,-1.3214736729002852,-4.955526273376069,-4.955526273376069,0.014756481220625714,0.54,1.6161,1616.1000000000001,872.6940000000002,771.7492041032898,10069119.207640609,125507.60523523172,162.62745017153782,-80.59046020972133,-64.47236816777706,-64,-64,-2,0.002839547927059453,69119.20764060877,1.6,0.8
2017-02-02,161.94,162.56,161.63,162.37,856473,1691350,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162370,162.37,159.24,0.82122226,24,0.002,,1.1308,,0.004702679289647849,0.7599999999999909,0.6530674569887107,0.8081258917945339,162.5166892735452,163.56960242505843,-1.0529131515132235,-1.3029073343697877,-4.885902503886704,-4.885902503886704,-0.023304250775111425,0.51,1.6237000000000001,1623.7,828.087,732.3019101521047,10026105.412097631,125863.99009550762,171.87445280507967,-83.97618193144959,-67.18094554515967,-67,-67,-3,-0.004271852845911125,26105.412097631022,1.6,0.8
2017-02-03,162.15,162.68,162.01,162.49,657266,1685955,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162490,162.49,159.36,0.785932143,25,0.002,,1.1308,,0.0007390527806860892,0.12000000000000455,0.6185448917460777,0.7864762499567789,162.51354935901048,163.53638388890278,-1.0228345298922932,-1.30052818498779,-4.876980693704213,-4.876980693704213,-0.0036109398316585936,0.48,1.6249000000000002,1624.9000000000003,779.9520000000001,689.7347010965689,10018995.401485674,125326.3176512204,181.70220731532197,-88.61581570802656,-70.89265256642125,-71,-71,-4,-0.0007091497964281698,18995.401485674083,1.6,0.8
2017-02-06,162.5,163.48,162.44,163.19,938640,1713899,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163190,163.19,160.05,0.716438413,26,0.002,,1.1308,,0.0043079574127637965,0.6999999999999886,0.611596519219262,0.7820463664126712,162.59313178736218,163.5257259230904,-0.932594135728209,-1.1925049150296756,-4.471893431361283,-4.471893431361283,-0.021009825131348987,0.44,1.6319,1631.8999999999999,718.036,634.9805447470817,9975044.216483906,125237.44251857093,197.2303617088837,-88.19931589909669,-70.55945271927736,-71,-71,0,-0.0043867856247594055,-24955.78351609409,1.6,0.8
2017-02-07,163.49,163.74,162.97,163.38,965267,1705739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163380,163.38,160.2,0.721030975,27,0.002,,1.1308,,0.001164287027391353,0.18999999999999773,0.5804885992614639,0.761898024187925,162.68570451826074,163.52124204853376,-0.8355375302730295,-1.0966527064610696,-4.112447649229011,-4.112447649229011,-0.0052065675100105464,0.44,1.6338,1633.8,718.872,635.7198443579766,9963114.609126283,124688.05270604882,196.13679486751468,-80.66023009802237,-64.5281840784179,-65,-65,6,-0.0011959453109900936,-36885.390873717144,1.6,0.8
2017-02-08,163.53,164.41,163.44,164.22,993921,1701976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164220,164.22,161.02,0.770075105,28,0.002,,1.1308,,0.005141388174807249,0.8400000000000034,0.5872513776797634,0.7663232853566199,162.8662098690536,163.54274229319427,-0.6765324241406745,-0.8828290058103091,-3.310608771788659,-3.310608771788659,-0.021143689713259906,0.47,1.6422,1642.2,771.834,682.5557127697205,9914830.208701804,124538.93261407854,182.45973227403823,-60.40527901646412,-48.3242232131713,-48,-48,17,-0.004846315867956552,-85169.79129819572,1.6,0.8
2017-02-09,164.21,164.46,163.97,164.23,771865,1715433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164230,164.23,161.01,0.80645996,29,0.002,,1.1308,,6.089392278640915e-05,0.009999999999990905,0.5555134653727491,0.745327757012141,163.02665576681198,163.5638886841729,-0.5372329173609103,-0.7208008990763496,-2.703003371536311,-2.703003371536311,-0.00020159595492530742,0.49,1.6422999999999999,1642.3,804.727,711.6439688715953,9914405.730456315,123935.37760877256,174.15362601229984,-47.07378382765202,-37.659027062121616,-38,-38,10,-4.281245735473987e-05,-85594.26954368502,1.6,0.8
2017-02-10,163.96,164.17,163.76,163.91,639537,1730715,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163910,163.91,160.7,0.831093657,30,0.002,,1.1308,,-0.0019484868781586284,-0.3199999999999932,0.5310208456228706,0.7287117712942961,163.13057861777529,163.5745382631214,-0.4439596453461263,-0.6092390199181092,-2.28464632469291,-2.28464632469291,0.005266766601057034,0.51,1.6391,1639.1,835.9409999999999,739.2474354439335,9925159.17934206,123930.07163070394,167.64355977275912,-38.30062426932703,-30.640499415461626,-31,-31,7,0.0010846286886071835,-74840.82065794058,1.6,0.8
2017-02-13,163.93,164.03,163.68,163.76,512868,1743253,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163760,163.76,160.56,0.846974419,31,0.002,,1.1308,,-0.0009151363553169256,-0.15000000000000568,0.5035332323459587,0.7096007555984976,163.20462819215464,163.58024477810227,-0.3756165859476255,-0.5293350986229147,-1.9850066198359302,-1.9850066198359302,0.002090762910767679,0.52,1.6376,1637.6,851.552,753.052706048815,9929271.312345244,124064.48974177575,164.7487469937244,-32.702735339221775,-26.16218827137742,-26,-26,5,0.0004143140607500399,-70728.68765475601,1.6,0.8
2017-02-14,163.97,164.07,163.26,163.42,740039,1754219,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163420,163.42,160.22,0.851208357,32,0.002,,1.1308,,-0.002076209086467995,-0.3400000000000034,0.48256386843536647,0.6946681714569672,163.22996605190116,163.57531416954527,-0.34534811764410733,-0.49714112699274676,-1.8642792262228003,-1.8642792262228003,0.004121288780802479,0.52,1.6341999999999999,1634.1999999999998,849.7839999999999,751.489211177927,9937088.786699682,124115.89140431555,165.15991122449947,-30.790419150063627,-24.632335320050903,-25,-25,1,0.0007873160183184646,-62911.213300317526,1.6,0.8
2017-02-15,163.52,163.55,163.13,163.3,665674,1746602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163300,163.3,160.11,0.847630619,33,0.002,,1.1308,,-0.0007343042467260474,-0.11999999999997613,0.4572577133848058,0.6762083357847682,163.23820533991278,163.5668429643285,-0.32863762441570543,-0.4860005519368637,-1.8225020697632388,-1.8225020697632388,0.001368948152898552,0.52,1.6330000000000002,1633.0000000000002,849.1600000000002,750.9373894587903,9939741.775733994,124213.60983374604,165.41140656648923,-30.14626308298752,-24.117010466390017,-24,-24,1,0.00026697849755175405,-60258.22426600568,1.6,0.8
2017-02-16,163.48,163.88,163.32,163.84,754372,1748981,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163840,163.84,160.65,0.845453133,34,0.002,,1.1308,,0.003306797305572484,0.539999999999992,0.44830324239103203,0.6695545103955555,163.30900471168775,163.5752477961953,-0.2662430845075505,-0.3976421342457405,-1.491158003421527,-1.491158003421527,-0.006026644933693354,0.52,1.6384,1638.4,851.9680000000001,753.4205871949063,9928280.863105766,124246.77219667494,164.91024310772238,-24.590722885626995,-19.6725783085016,-20,-20,4,-0.0011530392727311378,-71719.13689423352,1.6,0.8
2017-02-17,163.79,164.64,163.62,164.43,751339,1742367,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164430,164.43,161.23,0.890519511,35,0.002,,1.1308,,0.00360107421875,0.5900000000000034,0.4428868509104359,0.6654974462088009,163.4408865103127,163.60154786400466,-0.16066135369194967,-0.2414154323314141,-0.9053078712428029,-0.9053078712428029,-0.005369770642203986,0.54,1.6443,1644.3000000000002,887.9220000000001,785.2157764414575,9917845.772904139,124103.51078882208,158.05020035543663,-14.308409043327881,-11.446727234662305,-11,-11,9,-0.0010510470388085818,-82154.22709586099,1.6,0.8
2017-02-20,164.28,164.68,164.18,164.58,597814,1722583,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164580,164.58,161.38,0.937918795,36,0.002,,1.1308,,0.0009122422915526229,0.15000000000000568,0.4201632373477097,0.6481999979541112,163.57489986204064,163.63165408357375,-0.056754221533111604,-0.0875566518238858,-0.3283374443395718,-0.3283374443395718,-0.0008258601270231614,0.57,1.6458000000000002,1645.8000000000002,938.106,829.5949770074284,9916386.628935268,123973.07216130174,149.43806989828443,-4.9066113957441,-3.9252891165952803,-4,-4,7,-0.00014712307513977248,-83613.37106473185,1.6,0.8
2017-02-21,164.57,164.64,164.09,164.41,692504,1701228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164410,164.41,161.22,0.962182762,37,0.002,,1.1308,,-0.001032932312553303,-0.17000000000001592,0.3990138731667527,0.6316754492354065,163.67314693709469,163.65560318869456,0.01754374840012929,0.027773358013778462,0.10415009255166924,0.10415009255166924,0.0003391503556795153,0.59,1.6441,1644.1,970.0189999999999,857.8165900247611,9916987.97311638,123954.83286169085,144.50039122945017,1.5049729120299649,1.2039783296239719,1,1,5,6.064146181594991e-05,-83012.02688362077,1.6,0.8
2017-02-22,164.35,165.53,164.31,164.99,1140900,1712331,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164990,164.99,161.78,1.033838801,38,0.002,,1.1308,,0.0035277659509762582,0.5800000000000125,0.39562933948206414,0.6289907308395444,163.82807082684823,163.69666155211934,0.1314092747288953,0.20892084459415958,0.7834531672280984,0.7834531672280984,0.00036741715029480474,0.63,1.6499000000000001,1649.9,1039.4370000000001,919.2049876193846,9917500.88432968,123962.34966395475,134.858221325583,10.565510062427588,8.45240804994207,8,8,7,5.172046337968371e-05,-82499.11567031965,1.6,0.8
2017-02-23,165.1,165.8,164.84,165.64,781978,1693507,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165640,165.64,162.4,1.147469244,39,0.002,,1.1308,,0.003939632705012297,0.6499999999999773,0.39708180761816714,0.630144275240335,164.04123896486607,163.75645658128488,0.284782383581188,0.45193203329915665,1.6947451248718375,1.6947451248718375,0.003086517720457285,0.69,1.6563999999999999,1656.3999999999999,1142.9159999999997,1010.7145383799077,9922099.39865582,123968.76105412102,122.65457391444349,20.786824118473554,16.629459294778844,17,17,9,0.00046367672458760123,-77900.60134417936,1.6,0.8
2017-02-24,165.72,166.4,165.6,166.21,841355,1651201,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166210,166.21,162.95,1.272212901,40,0.002,,1.1308,,0.003441197778314642,0.5700000000000216,0.3931800882874567,0.6270407389376361,164.29638732194064,163.83195022493766,0.4644370970029854,0.7406808970496208,2.777553363936078,2.777553363936078,0.005831953158518538,0.77,1.6621000000000001,1662.1000000000001,1279.8170000000002,1131.7801556420236,9930668.553236648,124026.24248319777,109.58510083863553,30.437846547162643,24.350277237730115,24,24,7,0.0008636432912563796,-69331.44676335156,1.6,0.8
2017-02-27,166.22,166.32,165.9,166.08,640091,1624074,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166080,166.08,162.84,1.378103407,41,0.002,,1.1308,,-0.0007821430720172939,-0.12999999999999545,0.37284062405570223,0.6106067671224273,164.50622410759468,163.90112098724728,0.605103120347394,0.9909865938745323,3.7161997270294957,3.7161997270294957,-0.002172444120760933,0.83,1.6608,1660.8,1378.464,1219.0166253979482,9927909.444640964,124133.3569154581,101.83073333797621,37.84233434338006,30.273867474704048,30,30,6,-0.00027783714468902635,-72090.55535903573,1.6,0.8
2017-02-28,166.04,166.22,165.7,166.05,964851,1528464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166050,166.05,162.81,1.457088993,42,0.002,,1.1308,,-0.00018063583815031148,-0.030000000000001137,0.3527357254580967,0.5939155878221221,164.68784480081882,163.96724034148585,0.720604459332975,1.2133112417126797,4.5499171564225485,4.5499171564225485,-0.0006712788524259317,0.88,1.6605,1660.5,1461.24,1292.2178988326848,9927113.54793067,124098.86805801206,96.03555884043692,43.69538367947311,34.95630694357849,35,35,5,-8.016760373688226e-05,-72886.4520693291,1.6,0.8
2017-03-01,165.78,165.9,164.75,164.93,1406475,1372386,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.7,1.422931013,43,0.002,,1.1308,,-0.00674495633845229,-1.1200000000000045,0.40147433489279477,0.6336200240623672,164.7163336477813,163.99686371559397,0.7194699321873372,1.135491153790493,4.258091826714349,4.258091826714349,-0.03068899256364509,0.86,1.6493000000000002,1649.3000000000002,1418.3980000000001,1254.3314467633534,9892447.824548993,124088.91934913339,98.92833323228038,42.12459271668466,33.69967417334773,34,34,-1,-0.003492024465551014,-107552.17545100674,1.6,0.8
2017-03-02,164.99,164.99,164.42,164.61,1294596,1163974,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164610,164.61,161.4,1.343974206,44,0.002,,1.1308,,-0.0019402170617837111,-0.3199999999999932,0.38530815462831913,0.6207319507068403,164.70382380686587,164.01572944742185,0.6880943594440225,1.1085209302670425,4.15695348850141,4.15695348850141,-0.00826162241283295,0.82,1.6461000000000001,1646.1000000000001,1349.8020000000001,1193.6699681641317,9882826.317651222,123655.59780686242,103.59278620123546,43.063039398280644,34.45043151862452,34,34,0,-0.0009726113362857122,-117173.68234877847,1.6,0.8
