Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,trades,execution_price,delta_price,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,sharpe_usd,tickValue,tickSize
2017-05-31,162.42,162.45,162.07,162.32,953498,1543626,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162320,162.32,164.3,0.667510799,108,0.002,,1.1308,,-0.010000000000019327,-6.160290765733212e-05,0.17752719121441832,0.4213397574575871,162.10976959800735,161.5196655775915,0.5901040204158505,1.4005419853483718,10.504064890112788,10.504064890112788,-0.0005936919061754947,0.41123139415968457,1.6232,1623.2,667.510799,1029.3150331534312,125000.0,121.43998287584256,127.5613460382036,124.0,21.0,162.33,-0.010000000000019327,-1030.0000000019907,210.00000000040586,-1588.280647651489,323.82420971535214,-1264.4564379361368,-0.00012644564379361367,-0.10322257450115174,10,0.01
2017-06-01,162.19,162.32,161.95,162.28,889487,1451508,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,164.24,0.682662191,109,0.002,,1.1308,,-0.03999999999999204,-0.0002464268112369883,0.16801761331093623,0.4098995161145427,162.1778617588044,161.60911668611013,0.56874507269427,1.3875231619823123,10.406423714867342,10.406423714867342,-0.0025884832158969,0.42066933140251417,1.6228,1622.8,682.662191,1052.6787833461835,125000.0,118.74467499255425,123.57074018567316,128.0,4.0,162.32,-0.03999999999999204,-4959.999999999013,159.99999999996817,-7648.419429451062,246.72320740164716,-7401.696222049414,-0.0007401696222049414,-0.10322257450115174,10,0.01
2017-06-02,162.13,162.77,162.13,162.69,1186083,1157214,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162690,162.69,164.66,0.726697323,110,0.002,,1.1308,,0.4099999999999966,0.0025264974118806016,0.16802206664548006,0.4099049483056774,162.38271705528263,161.73627942892068,0.6464376263619442,1.5770427486517629,11.827820614888221,11.827820614888221,0.026291802582545258,0.4466760851926978,1.6269,1626.9,726.6973230000001,1120.5818396299153,125000.0,111.54919308819305,131.93838455826764,124.0,-4.0,162.28,0.4099999999999966,52479.99999999956,1639.9999999999864,80925.2120277557,2528.9128758673655,83454.12490362306,0.008345412490362306,-0.10322257450115174,10,0.01
2017-06-05,164.59,164.65,164.32,164.49,980829,1077308,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164490,162.49,164.49,0.968188687,111,0.002,,1.1308,,1.8000000000000114,0.011063986723216068,0.3340749279078888,0.577992152116176,163.22563023316957,162.06024655493,1.1653836782395786,2.016262113547412,15.12196585160559,15.12196585160559,0.13086285024770458,0.5886003325430118,1.6449,1644.9,968.1886870000002,1492.9663639167313,125000.0,83.72593182345248,126.61006819281063,132.0,8.0,162.69,1.8000000000000114,223200.0000000014,-14400.000000000091,344178.8743253684,-22205.088666152802,321973.7856592156,0.03219737856592156,-0.10322257450115174,10,0.01
2017-06-06,164.54,165.0,164.54,164.93,1481271,1505572,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,162.92,164.93,1.200773639,112,0.002,,1.1308,,0.4399999999999977,0.0026749346464831625,0.3264816885615163,0.5713857616020164,163.90737813990177,162.39786460729115,1.5095135326106117,2.6418466018094855,19.813849513571142,19.813849513571142,0.040450270379395054,0.7280504692900017,1.6493000000000002,1649.3000000000002,1200.773639,1851.6170223592908,125000.0,67.50856062055838,133.76044610135386,127.0,-5.0,164.49,0.4399999999999977,58079.9999999997,2199.9999999999886,89560.52428681527,3392.4441017733056,92952.96838858858,0.009295296838858857,-0.10322257450115174,10,0.01
2017-06-07,164.81,165.11,164.75,165.0,872008,1644913,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165000,162.87,165.0,1.389512265,113,0.002,,1.1308,,0.06999999999999318,0.0004244224822651521,0.3090988945852181,0.5559666308198884,164.34442688394105,162.70399818290394,1.6404287010371092,2.9505884168227077,22.129413126170306,20.0,0.008409443193778041,0.8421286454545455,1.6500000000000001,1650.0000000000002,1389.5122650000003,2142.6557671549735,125000.0,58.33881574265916,116.6776314853183,134.0,7.0,164.93,0.06999999999999318,8889.999999999134,-489.99999999995225,13708.558211255411,-755.5898226676211,12952.96838858779,0.001295296838858779,-0.10322257450115174,10,0.01
2017-06-08,164.81,165.18,164.5,164.97,802137,1665024,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164970,162.56,164.97,1.530609029,114,0.002,,1.1308,,-0.030000000000001137,-0.0001818181818181719,0.29243949487790905,0.5407767514214245,164.59465613036463,162.97058663197407,1.6240694983905541,3.0032161961876307,22.52412147140723,20.0,-0.0036363636363634377,0.9278105285809541,1.6497,1649.7,1530.6090290000002,2360.2298057054745,125000.0,52.960944607102526,105.92188921420504,117.0,-17.0,165.0,-0.030000000000001137,-4020.0000000001523,-510.0000000000193,-6198.920585967853,-786.4302235929365,-6985.3508095607895,-0.000698535080956079,-0.10322257450115174,10,0.01
2017-06-09,165.14,165.18,164.74,164.87,499063,1674519,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164870,164.87,161.85,1.621002776,115,0.002,,1.1308,,-0.09999999999999432,-0.0006061708189367687,0.27717249515477876,0.5264717420287425,164.70479367821878,163.19404702821242,1.5107466500063538,2.8695683536304126,21.521762652228094,20.0,-0.012123416378735374,0.983200567720022,1.6487,1648.7,1621.0027760000003,2499.6187756360837,125000.0,50.00762565011177,100.01525130022354,106.0,-11.0,164.97,-0.09999999999999432,-11699.999999999334,-1099.9999999999375,-18041.63454124801,-1696.2220508865653,-19737.856592134576,-0.0019737856592134577,-0.10322257450115174,10,0.01
2017-06-12,164.95,165.26,164.86,165.1,474841,1697316,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165100,165.1,162.1,1.703488773,116,0.002,,1.1308,,0.22999999999998977,0.0013950385151937361,0.2650496575788445,0.5148297364943526,164.86287620693128,163.4182767895992,1.4445994173320855,2.805975092209795,21.044813191573464,20.0,0.027900770303874722,1.031792109630527,1.651,1651.0,1703.488773,2626.8138365458753,125000.0,47.58616627525023,95.17233255050046,100.0,-6.0,164.87,0.22999999999998977,24379.999999998916,1379.9999999999386,37594.44872783179,2127.9876638395353,39722.43639167133,0.003972243639167133,-0.10322257450115174,10,0.01
2017-06-13,165.09,165.13,164.72,164.93,496430,1692715,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.95,1.743157862,117,0.002,,1.1308,,-0.1699999999999875,-0.0010296789824347785,0.25228481122323104,0.502279614580595,164.88972572415878,163.5961265790581,1.2935991451006714,2.5754561952127615,19.315921464095712,19.315921464095712,-0.02059357964869557,1.0569076953859213,1.6493000000000002,1649.3000000000002,1743.1578620000003,2687.9843670007717,125000.0,46.503246646286804,89.82530600451483,95.0,-5.0,165.1,-0.1699999999999875,-16999.99999999875,-849.9999999999375,-26214.340786428296,-1310.7170393214149,-27525.05782574971,-0.002752505782574971,-0.10322257450115174,10,0.01
2017-06-14,165.05,165.55,164.83,165.46,682882,1708604,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165460,165.46,162.48,1.809684319,118,0.002,,1.1308,,0.5300000000000011,0.0032134845085793895,0.25383157818413754,0.5038170086292617,165.11783543449528,163.81540580505126,1.3024296294440205,2.585124374795423,19.388432810965675,19.388432810965675,0.06207141439380769,1.0937291907409645,1.6546,1654.6000000000001,1809.684319,2790.569497301465,125000.0,44.793724048398516,86.8480109065312,90.0,-5.0,164.93,0.5300000000000011,50350.00000000011,2650.0000000000055,77640.70932922146,4086.353122590602,81727.06245181206,0.008172706245181205,-0.10322257450115174,10,0.01
2017-06-15,165.33,165.44,164.4,164.59,768892,1696696,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164590,164.59,161.63,1.797932794,119,0.002,,1.1308,,-0.8700000000000045,-0.005258068415326944,0.2810244658498603,0.5301174076087865,164.90670126069716,163.90653453386875,1.000166726828411,1.886689085234698,14.150168139260234,14.150168139260234,-0.10194570618602722,1.0923706142535998,1.6459000000000001,1645.9,1797.932794,2772.4484101773323,125000.0,45.0865017149245,63.798158007722655,87.0,-3.0,165.46,-0.8700000000000045,-78300.00000000041,-2610.0000000000136,-120740.16962220572,-4024.672320740191,-124764.84194294592,-0.012476484194294592,-0.10322257450115174,10,0.01
2017-06-16,164.54,164.76,164.13,164.73,537343,1692895,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164730,164.73,161.78,1.799502431,120,0.002,,1.1308,,0.13999999999998636,0.0008505984567712677,0.2668934136417595,0.5166172796585103,164.8360207564183,164.00341282400183,0.8326079324164652,1.6116532783549713,12.087399587662285,12.087399587662285,0.012036111182308715,1.0923950895404604,1.6473,1647.3,1799.5024310000003,2774.8688218966854,125000.0,45.04717448753476,54.45031983259787,64.0,-23.0,164.59,0.13999999999998636,12179.999999998814,3219.999999999686,18781.804163452296,4965.304548958653,23747.108712410947,0.002374710871241095,-0.10322257450115174,10,0.01
2017-06-19,164.68,164.82,164.43,164.65,475052,1692496,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164650,164.65,161.72,1.76395153,121,0.002,,1.1308,,-0.07999999999998408,-0.000485643173678052,0.2528126885800427,0.5028048215560812,164.76161245385097,164.07948190353102,0.682130550319954,1.3566507739700968,10.174880804775727,10.174880804775727,-0.005870163097267089,1.0713340601275432,1.6465,1646.5,1763.9515299999998,2720.0486198920585,125000.0,45.955060908051145,46.7587267115629,54.0,-10.0,164.73,-0.07999999999998408,-5119.999999998981,-799.9999999998408,-7895.142636852709,-1233.6160370082357,-9128.758673860944,-0.0009128758673860944,-0.10322257450115174,10,0.01
2017-06-20,164.65,165.02,164.6,164.92,493108,1705971,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164920,164.92,161.99,1.71946765,122,0.002,,1.1308,,0.2699999999999818,0.0016398420892802523,0.24308767838652634,0.4930392260120145,164.8249674723106,164.17836638546854,0.646601086842054,1.3114597231383318,9.83594792353749,9.83594792353749,0.016685197797080963,1.0426071125394132,1.6492,1649.2,1719.4676500000003,2651.453585196608,125000.0,47.14395179228873,46.37054547387139,47.0,-7.0,164.65,0.2699999999999818,14579.999999999018,1889.9999999998727,22482.652274478056,2914.4178874323406,25397.070161910397,0.00253970701619104,-0.10322257450115174,10,0.01
2017-06-21,165.0,165.29,164.79,164.97,671527,1704056,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164970,164.97,162.04,1.693615462,123,0.002,,1.1308,,0.05000000000001137,0.00030317729808393423,0.23008293901428173,0.4796696144371475,164.88298048338635,164.271499751884,0.611480731502354,1.2747956366172495,9.560967274629371,9.560967274629371,0.0029820361155523793,1.026620271564527,1.6497,1649.7,1693.6154620000002,2611.58899306091,125000.0,47.86358049912513,45.76221267987239,46.0,-1.0,164.92,0.05000000000001137,2350.0000000005343,50.00000000001137,3623.7471087132376,77.1010023130476,3700.848111026285,0.0003700848111026285,-0.10322257450115174,10,0.01
2017-06-22,164.99,165.25,164.88,165.09,637887,1691263,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165090,165.09,162.15,1.682614236,124,0.002,,1.1308,,0.12000000000000455,0.0007274049827241669,0.21842440177026656,0.46735896457676573,164.9657882900318,164.36779389872117,0.5979943913106354,1.279518393002628,9.596387947519709,9.596387947519709,0.006954695235228103,1.0192102707614028,1.6509,1650.9,1682.614236,2594.6248820354663,125000.0,48.17652095509788,46.2320585046932,46.0,0.0,164.97,0.12000000000000455,5520.000000000209,-0.0,8511.950655358844,-0.0,8511.950655358844,0.0008511950655358843,-0.10322257450115174,10,0.01
2017-06-23,165.05,165.16,164.94,165.07,446216,1665382,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165070,165.07,162.13,1.645153286,125,0.002,,1.1308,,-0.020000000000010232,-0.0001211460415531107,0.2066392989718738,0.454575955118475,165.0074729740191,164.45040638122455,0.5570665927945413,1.2254642739503334,9.1909820546275,9.1909820546275,-0.0011625644130499933,0.9966397806990974,1.6507,1650.7,1645.1532860000002,2536.8593461835007,125000.0,49.27352404777678,45.2872075291373,46.0,0.0,165.09,-0.020000000000010232,-920.0000000004707,0.0,-1418.6584425604792,0.0,-1418.6584425604792,-0.0001418658442560479,-0.10322257450115174,10,0.01
2017-06-26,165.0,165.44,164.99,165.14,582560,1660377,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165140,165.14,162.17,1.572584709,126,0.002,,1.1308,,0.06999999999999318,0.00042406251893134517,0.19573447200042113,0.4424188874815599,165.06048378441145,164.53153504225696,0.5289487421544834,1.1955835456426578,8.966876592319933,8.966876592319933,0.003897551001538128,0.9522736520528038,1.6514,1651.4,1572.5847090000002,2424.957145720895,125000.0,51.54730268968931,46.22183018854054,45.0,-1.0,165.07,0.06999999999999318,3219.999999999686,69.99999999999318,4965.304548958653,107.94140323823159,5073.245952196885,0.0005073245952196885,-0.10322257450115174,10,0.01
2017-06-27,165.13,165.33,163.13,163.75,1120289,1692877,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163750,163.75,160.8,1.447767477,127,0.002,,1.1308,,-1.3899999999999864,-0.008417100641879505,0.2895920681085044,0.5381375921718389,164.53629027064687,164.43958974316791,0.09670052747895852,0.17969480089411774,1.347711006705883,1.347711006705883,-0.07547510272087041,0.8841328103816795,1.6375,1637.5,1447.767477,2232.4864718581343,125000.0,55.99138072086972,7.54602000781757,46.0,1.0,165.14,-1.3899999999999864,-62549.99999999939,1389.9999999999864,-96453.35389359968,2143.407864302215,-94309.94602929745,-0.009430994602929746,-0.10322257450115174,10,0.01
2017-06-28,163.05,164.04,162.78,163.45,1223067,1626310,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163450,163.45,160.5,1.297639138,128,0.002,,1.1308,,-0.30000000000001137,-0.001832061068702373,0.2788033076702073,0.5280182834620476,164.1017741623881,164.32316742044227,-0.22139325805417798,-0.4192908938731685,-3.1446817040487636,-3.1446817040487636,-0.002469088867247531,0.7939058660140716,1.6344999999999998,1634.4999999999998,1297.639138,2000.985563608327,125000.0,62.46921630688361,-19.644580158652154,8.0,-38.0,163.75,-0.30000000000001137,-13800.000000000524,-11400.000000000433,-21279.87663839711,-17579.028527371524,-38858.905165768636,-0.0038858905165768637,-0.10322257450115174,10,0.01
2017-06-29,163.3,163.31,162.06,162.17,1052629,1605430,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162170,162.17,159.25,1.231862817,129,0.002,,1.1308,,-1.2800000000000011,-0.007831141021719223,0.3522950207691152,0.593544455596306,163.32906449743285,164.0698536062726,-0.7407891088397491,-1.2480768742006247,-9.360576556504686,-9.360576556504686,0.02462644589282618,0.7596120225689093,1.6217,1621.6999999999998,1231.862817,1899.5571580570547,125000.0,65.80481112126952,-61.59709722869743,-20.0,-28.0,163.45,-1.2800000000000011,-10240.00000000001,-35840.00000000003,-15790.285273708572,-55265.99845798,-71056.28373168857,-0.007105628373168857,-0.10322257450115174,10,0.01
2017-06-30,162.05,162.6,161.65,161.87,959622,1590857,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161870,161.87,158.95,1.225758269,130,0.002,,1.1308,,-0.29999999999998295,-0.0018499105876548239,0.33811691153835166,0.5814782124365037,162.7454386984597,163.81104729965227,-1.0656086011925652,-1.8325856040718425,-13.744392030538819,-13.744392030538819,0.01731622967843155,0.7572485754000123,1.6187,1618.7,1225.758269,1890.1438226676946,125000.0,66.13253367332577,-90.89514687789988,-62.0,-42.0,162.17,-0.29999999999998295,5999.999999999659,-12599.999999999283,9252.120277563083,-19429.452582882474,-10177.33230531939,-0.001017733230531939,-0.10322257450115174,10,0.01
2017-07-03,161.55,162.32,161.52,161.65,598644,1599109,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161650,161.65,158.74,1.270025328,131,0.002,,1.1308,,-0.21999999999999886,-0.001359115339469974,0.322456537941684,0.5678525670820587,162.30726321907582,163.55680644086965,-1.2495432217938287,-2.2004712036694216,-16.50353402752066,-16.50353402752066,0.01868021404039417,0.7856636733683885,1.6165,1616.5,1270.025328,1958.4045150346956,125000.0,63.82746722670085,-105.33787772663172,-91.0,-29.0,161.87,-0.21999999999999886,13639.999999999929,-6379.999999999967,21033.153430994495,-9838.087895142588,11195.065535851907,0.0011195065535851906,-0.10322257450115174,10,0.01
2017-07-04,161.92,162.2,161.8,161.85,418055,1585846,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161850,161.85,158.94,1.300481577,132,0.002,,1.1308,,0.19999999999998863,0.0012372409526755224,0.307188616971863,0.5542459895857281,162.1243579314455,163.35600568312026,-1.2316477516747568,-2.222204174351092,-16.66653130763319,-16.66653130763319,-0.020418848162722564,0.8035103966635775,1.6185,1618.5,1300.4815770000002,2005.3686615266004,125000.0,62.33267847361438,-103.88695372691275,-105.0,-14.0,161.65,0.19999999999998863,-18199.999999998967,2799.999999999841,-28064.764841941353,4317.656129529439,-23747.108712411915,-0.0023747108712411915,-0.10322257450115174,10,0.01
2017-07-05,161.85,162.12,161.54,161.93,659034,1579761,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,159.04,1.324068855,133,0.002,,1.1308,,0.0800000000000125,0.000494284831634273,0.2909297728112219,0.5393790622662525,162.0466147588673,163.18824030863553,-1.1416255497682357,-2.1165551828645093,-15.87416387148382,-15.87416387148382,-0.00823801362132081,0.8176797721237571,1.6193000000000002,1619.3000000000002,1324.068855,2041.7407170393217,125000.0,61.222269290519634,-97.185233530182,-104.0,1.0,161.85,0.0800000000000125,-8400.000000001313,-80.0000000000125,-12952.968388591078,-123.3616037008674,-13076.329992291945,-0.0013076329992291946,-0.10322257450115174,10,0.01
2017-07-06,161.83,161.9,160.43,160.5,1225775,1607680,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,160.5,157.62,1.462289643,134,0.002,,1.1308,,-1.4300000000000068,-0.008830976347804609,0.3857389742808866,0.6210788792745142,161.4279688553204,162.8719767429137,-1.4440078875933011,-2.324999184129486,-17.437493880971143,-17.437493880971143,0.14018436569024806,0.9110838897196263,1.605,1605.0,1462.2896430000003,2254.879942945259,125000.0,55.4353239032002,-96.66531213517068,-97.0,7.0,161.93,-1.4300000000000068,148720.0000000007,10010.000000000047,229329.22127987773,15435.620663068694,244764.84194294643,0.024476484194294643,-0.10322257450115174,10,0.01
2017-07-07,160.54,160.73,160.31,160.49,782908,1596982,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160490,160.49,157.64,1.600948989,135,0.002,,1.1308,,-0.009999999999990905,-6.23052959500825e-05,0.3648936243197576,0.6040642551250303,161.05278131319224,162.59174418492384,-1.5389628717315986,-2.5476807453423334,-19.1076055900675,-19.1076055900675,0.0010864482168816596,0.9975381575176023,1.6049000000000002,1604.9000000000003,1600.9489890000002,2468.6954340786433,125000.0,50.63403053874566,-96.7495084969785,-97.0,0.0,160.5,-0.009999999999990905,969.9999999991178,0.0,1495.759444871423,0.0,1495.759444871423,0.0001495759444871423,-0.10322257450115174,10,0.01
2017-07-10,160.44,161.13,160.44,160.94,600631,1608882,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160940,160.94,158.08,1.697524963,136,0.002,,1.1308,,0.44999999999998863,0.0028039130163872716,0.3561155905727431,0.5967542128655173,161.00766878791535,162.39742133963867,-1.3897525517233191,-2.328852518778128,-17.46639389083596,-17.46639389083596,-0.05357606402598446,1.0547564079781284,1.6094,1609.3999999999999,1697.5249629999998,2617.6175219737856,125000.0,47.75334782514182,-83.40787827200218,-97.0,0.0,160.49,0.44999999999998863,-43649.999999998894,-0.0,-67309.17501927355,-0.0,-67309.17501927355,-0.006730917501927355,-0.10322257450115174,10,0.01
2017-07-11,160.78,160.95,160.48,160.69,584656,1607344,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160690,160.69,157.83,1.781416384,137,0.002,,1.1308,,-0.25,-0.0015533739281720083,0.3402444775688111,0.5833047895987236,160.8806012727492,162.19654824085765,-1.3159469681084488,-2.2560194799938746,-16.92014609995406,-16.92014609995406,0.02713184088920742,1.1086043835957433,1.6069,1606.9,1781.416384,2746.9797748650735,125000.0,45.504521417941554,-76.99431506000597,-83.0,14.0,160.94,-0.25,24250.0,3500.0,37393.98612181959,5397.0701619121055,42791.05628373169,0.004279105628373169,-0.10322257450115174,10,0.01
2017-07-12,160.97,161.44,160.83,161.42,689814,1608328,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161420,161.42,158.55,1.803850049,138,0.002,,1.1308,,0.7299999999999898,0.004542908706204329,0.3506582895921178,0.5921640732027889,161.0963607636495,162.10518962428617,-1.0088288606366689,-1.7036306427377461,-12.777229820533096,-12.777229820533096,-0.07686667902773053,1.1174885695700658,1.6141999999999999,1614.1999999999998,1803.8500490000001,2781.572936006168,125000.0,44.93860232170551,-57.419084967797346,-77.0,6.0,160.69,0.7299999999999898,-60589.99999999915,-4379.999999999938,-93430.99460292853,-6754.047802621339,-100185.04240554987,-0.010018504240554987,-0.10322257450115174,10,0.01
2017-07-13,161.44,161.92,161.02,161.15,785938,1619264,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.3,1.827658155,139,0.002,,1.1308,,-0.2699999999999818,-0.0016726551852309646,0.33564432799254335,0.5793481923615049,161.1178164581897,161.99281437437014,-0.8749979161804333,-1.5103143976575095,-11.327357982431321,-11.327357982431321,0.02137189971220239,1.1341347533354018,1.6115000000000002,1611.5000000000002,1827.6581550000003,2818.285512721666,125000.0,44.35320674067738,-50.24046504204386,-57.0,20.0,161.42,-0.2699999999999818,20789.9999999986,5399.999999999636,32058.596761755744,8326.908249806687,40385.50501156243,0.004038550501156243,-0.10322257450115174,10,0.01
2017-07-14,161.35,161.75,161.06,161.14,513700,1598316,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161140,161.14,158.29,1.842529964,140,0.002,,1.1308,,-0.010000000000019327,-6.205398696879083e-05,0.3175067967497032,0.5634774145870474,161.12668987491384,161.89248327150307,-0.7657933965892312,-1.3590489641017005,-10.192867230762754,-10.192867230762754,0.000702907724632622,1.143434258408837,1.6114,1611.3999999999999,1842.5299639999998,2841.218140323824,125000.0,43.9952139633155,-44.843737471707456,-50.0,7.0,161.15,-0.010000000000019327,570.0000000011016,70.00000000013529,878.9514263702416,107.94140323845072,986.8928296086923,9.868928296086923e-05,-0.10322257450115174,10,0.01
2017-07-17,161.08,161.53,161.06,161.28,369064,1587275,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161280,161.28,158.43,1.828621339,141,0.002,,1.1308,,0.14000000000001478,0.0008688097306690512,0.3014037266551249,0.5490024832868472,161.18801392494828,161.82042641603212,-0.6324124910838407,-1.151930110220308,-8.639475826652308,-8.639475826652308,-0.008855662233504386,1.1338177945188492,1.6128,1612.8,1828.621339,2819.770761757903,125000.0,44.32984471477831,-38.29866218125778,-45.0,5.0,161.14,0.14000000000001478,-7000.0000000007385,-700.0000000000739,-10794.14032382535,-1079.414032382535,-11873.554356207886,-0.0011873554356207885,-0.10322257450115174,10,0.01
2017-07-18,161.45,161.77,161.24,161.61,577327,1576598,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,158.74,1.799399159,142,0.002,,1.1308,,0.3300000000000125,0.0020461309523809312,0.29099811980890233,0.5394424156561127,161.35680835496896,161.79567036708715,-0.438862012118193,-0.8135474693520608,-6.101606020140456,-6.101606020140456,-0.017677498901260122,1.113420678794629,1.6161,1616.1000000000001,1799.399159,2774.7095744024673,125000.0,45.04975985709016,-27.487588594990314,-38.0,7.0,161.28,0.3300000000000125,-14850.000000000562,-2310.0000000000873,-22898.997686970797,-3562.066306862124,-26461.063993832922,-0.002646106399383292,-0.10322257450115174,10,0.01
2017-07-19,161.61,162.03,161.57,161.92,521928,1557356,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161920,161.92,159.05,1.720586915,143,0.002,,1.1308,,0.30999999999997385,0.0019181981313036722,0.28046308630571753,0.5295876568668473,161.5820850129814,161.81029738272395,-0.22821236974255044,-0.4309246387891726,-3.2319347909187943,-3.2319347909187943,-0.011704089265784659,1.0626154366353755,1.6192,1619.2,1720.586915,2653.1795142636856,125000.0,47.113284015646485,-15.22670617246062,-27.0,11.0,161.61,0.30999999999997385,-11779.999999999007,-3409.9999999997126,-18164.996144948353,-5258.288357748208,-23423.28450269656,-0.002342328450269656,-0.10322257450115174,10,0.01
2017-07-20,161.83,162.14,161.55,161.93,908180,1583325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,159.06,1.679224226,144,0.002,,1.1308,,0.010000000000019327,6.175889328075002e-05,0.2653083248837869,0.5150808915925603,161.72125100778885,161.82438004357996,-0.10312903579111321,-0.2002191063082387,-1.5016432973117901,-1.5016432973117901,-0.00019960071584269694,1.0370062533193356,1.6193000000000002,1619.3000000000002,1679.2242260000003,2589.3974186584433,125000.0,48.273779489886884,-7.248999740689601,-15.0,12.0,161.92,0.010000000000019327,-270.0000000005218,-120.00000000023192,-416.34541249116705,-185.0424055516298,-601.3878180427969,-6.013878180427969e-05,-0.10322257450115174,10,0.01
2017-07-21,162.02,162.56,161.99,162.48,560203,1579116,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162480,162.48,159.6,1.617944375,145,0.002,,1.1308,,0.549999999999983,0.0033965293645401573,0.2673186857008785,0.5170287087782249,162.02475060467333,161.9015118031588,0.12323880151453181,0.23835968761919185,1.787697657143939,1.787697657143939,-0.005100375554384401,0.9957806345396357,1.6248,1624.8,1617.944375,2494.90265998458,125000.0,50.10215508799553,8.956750526867188,-7.0,8.0,161.93,0.549999999999983,-8249.999999999744,-4399.999999999864,-12721.665381649567,-6784.888203546436,-19506.553585196,-0.0019506553585196002,-0.10322257450115174,10,0.01
2017-07-24,162.34,162.67,162.26,162.54,370146,1566428,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162540,162.54,159.64,1.553927819,146,0.002,,1.1308,,0.060000000000002274,0.00036927621861160276,0.25306362160893914,0.503054292903797,162.230850362804,161.9766280616107,0.2542223011932947,0.505357582232007,3.7901818667400526,3.7901818667400526,0.0006601542308509353,0.9560279432755016,1.6254,1625.3999999999999,1553.927819,2396.1878473400157,125000.0,52.16619395627153,19.771936238990484,9.0,16.0,162.48,0.060000000000002274,-420.0000000000159,-960.0000000000364,-647.6484194294771,-1480.3392444102335,-2127.987663839711,-0.0002127987663839711,-0.10322257450115174,10,0.01
2017-07-25,162.47,162.56,161.56,161.6,667184,1589060,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161600,161.6,158.7,1.468956886,147,0.002,,1.1308,,-0.9399999999999977,-0.005783191829703438,0.2871466690895368,0.535860680671326,161.9785102176824,161.9323188778918,0.0461913397906244,0.08620027827523362,0.6465020870642522,0.6465020870642522,-0.021919348804821197,0.9090079740099011,1.6159999999999999,1615.9999999999998,1468.956886,2265.160965304549,125000.0,55.18371626326955,3.5676387736165283,20.0,11.0,162.54,-0.9399999999999977,-8459.99999999998,10339.999999999975,-13045.489591364658,15944.48727833458,2898.997686969922,0.0002898997686969922,-0.10322257450115174,10,0.01
