Date,FinalForecast,Multiplier,CARRY_forecast,ewma_EWMA002_forecast,ewma_EWMA004_forecast,ewma_EWMA008_forecast,ewma_EWMA016_forecast
1993-01-05,,,20.0,4.7111111111106645,2.1176470588236547,0.8565656565653471,0.3257918552033932
1993-01-06,,,20.0,13.06302799980296,6.612172225070568,2.8639665316893548,1.1305377906045238
1993-01-07,14.556568182389135,1.6666666666666665,20.0,4.971327707520251,4.837391784120745,2.7084262517535427,1.2055436123143255
1993-01-08,9.345140056582116,1.3855864160193514,20.0,5.889740118031918,5.489402903538661,3.341240637365487,1.575261385454317
1993-01-11,10.604043582692034,1.4607873161811908,20.0,-6.005778726229934,0.0957929534831327,1.3458682200128298,0.9086856605752678
1993-01-12,4.746593177552347,1.45203995181591,20.0,-1.742431874854414,0.3894572897465302,1.2794090712455553,0.9146267946432638
1993-01-13,6.055130021403402,1.4526923412934059,20.0,-7.461249507675167,-2.6679871856923345,-0.0966760387822685,0.4091387069245565
1993-01-14,2.9945477316034377,1.4703335362592038,20.0,-9.853167665165754,-5.066764004786734,-1.4214071377080224,-0.1212048120817521
1993-01-15,1.0514663910982829,1.4861899032401273,20.0,-11.033375330334955,-7.041647352027696,-2.761785967289812,-0.7247447464647406
1993-01-18,-0.44258724074045946,1.4171377099270204,20.0,-3.4039789168735823,-4.8236899318100095,-2.5083201552435,-0.7935641883810032
1993-01-19,2.3887648947077875,1.4100583764593033,20.0,2.688779325011711,-1.879572292695408,-1.6850407171384458,-0.6166500976781243
1993-01-20,5.266950150734041,1.4229219331316563,20.0,10.81877222806474,2.9863684287306334,0.2851602959467499,0.0508096160400796
1993-01-21,9.668439203480222,1.4159526509838853,20.0,8.540312799574007,4.127585869873821,1.1584471990073175,0.4047812078603668
1993-01-22,9.430985527382152,1.3775452830338506,20.0,2.450537469935255,2.637556718905408,1.0193860583493588,0.4171597086071036
1993-01-25,7.456981544116459,1.405670643700234,20.0,1.747765527601188,2.3140194688937914,1.1481037053018788,0.5210831351652814
1993-01-26,7.6339861005454,1.483423585575438,14.787160739287565,12.94365630553926,6.999320287362237,3.1639017829599294,1.3196956422296215
1993-01-27,10.604605231679352,1.352154455229994,12.087205714229924,10.509742705878892,7.818440370489054,4.123329771431576,1.843005878149076
1993-01-28,10.289922452122843,1.4141609022742008,14.739326848903795,12.06758816734921,9.58815653483098,5.466034249821452,2.551357762910257
1993-01-29,12.124233530284455,1.364958455058826,12.590300544844668,8.734249436077992,9.282664031036353,6.089763401874059,3.051351393552188
1993-02-01,10.877372902106348,1.3682805326000684,10.35231714417966,6.689535137790702,8.812229571086391,6.553880998654188,3.5155134666659515
1993-02-02,9.76894656280337,1.359688365934396,5.319983675418926,4.6763571773685735,7.976242486571538,6.761195477772075,3.893048323414136
1993-02-03,7.387469658651106,1.2903053528045298,5.22330897197463,-2.798450291157491,4.125457506106487,5.436563895708021,3.610300341679963
1993-02-04,4.037366938310954,1.2942617923486464,5.351963347932662,-6.118827333645618,1.254927966211336,4.293334734645825,3.3878055711164667
1993-02-05,2.1275706486527146,1.3021896466899212,5.482845920383349,-7.960603445548624,-1.1767004685706557,3.0635934209846587,3.0636626860304146
1993-02-08,0.6512760968558392,1.3168808512074426,5.627782508831376,-6.207604417757742,-1.9480016260579784,2.3203101062467035,2.8594621093231782
1993-02-09,0.7110501110145929,1.3406181579230199,5.72276248411167,-1.800803777904182,-0.9111532756230568,2.270424564687103,2.8595444484969854
1993-02-10,2.573233232738081,1.5804597280715724,5.606028920486004,15.696959394055517,6.967889346009564,4.278784993216688,2.886789980585774
1993-02-11,10.676869468382453,1.5064811337847988,9.345082468196969,13.974002993198075,8.96693278131633,5.635739052489845,3.5531802415349025
1993-02-12,12.531318787520927,1.5107097842427615,9.608375742747851,11.743231237453772,9.840618599434771,6.7077025121871605,4.203784427586018
1993-02-15,10.975603082361024,1.3034008672395971,6.9807291151186845,-1.4012888033619542,4.334825155932516,4.776417410870214,3.5167462497951067
1993-02-16,4.942971434451457,1.3574051008535108,6.071640524736859,7.003047522353547,6.344937585839772,5.25811182009569,3.598262346883965
1993-02-17,7.509019405767121,1.3278079394015034,7.426649321716135,2.056703777659719,4.627624149157731,4.814500071121048,3.5659474630920585
1993-02-18,5.982567357402451,1.329966290528583,12.203758616957828,0.513637701237881,3.6562734735039415,4.615365503507462,3.676906659081865
1993-02-19,6.569916156505216,1.331778889425875,10.956146186979716,-1.615056630238051,2.2365966807511524,4.11766269636776,3.650402534722574
1993-02-22,5.2116256713650735,1.3469690437790895,9.115753451258348,-8.82438821051957,-1.842479326567384,2.2252233283233136,2.933643354574921
1993-02-23,1.0127988985285723,1.403642394092116,7.073844644061867,-0.5088873579880964,0.1003968301131379,2.3693740405636325,2.841475169276499
1993-02-24,3.344357511857722,1.408007854045605,9.964180018945434,-2.003417986445699,-0.5430304032403904,1.9189837877590064,2.693618439066678
1993-02-25,3.383480231616233,1.4062287348346714,18.852448918177625,-1.5335022930555569,-0.6051908537505237,1.6985757780398152,2.641457541799008
1993-02-26,5.955031252642349,1.414242164876745,18.82019413021993,-6.089927304200857,-2.812922839236748,0.5768706616911778,2.176407810407813
1993-03-01,3.5738738836093007,1.4102992553077918,19.329877280828608,-5.594346750052825,-3.528202744814029,-0.0815174378219554,1.890376297663572
1993-03-02,3.397280416292547,1.4136266839193283,19.526726966665446,-0.8100636608934835,-2.0153102553291204,0.1177241000345422,1.8686768570942744
1993-03-03,5.275074634745031,1.4113720227181246,19.915244364095265,-2.0272032371634507,-2.293026201981967,-0.2057591953168065,1.6836964514477395
1993-03-04,4.807341424048015,1.40788229623674,18.89874036516306,-2.429892943252665,-2.526297712108205,-0.5142012713088897,1.5065762470944506
1993-03-05,4.20025701224604,1.4061862047082503,20.0,0.5257178097815484,-1.318571094595969,-0.2465082816603037,1.5224439146335222
1993-03-08,5.784078144307595,1.411915952392663,17.987323061199795,-7.42917619670714,-4.40432952454265,-1.5961864212299433,0.8105632686814979
1993-03-09,1.511202448014506,1.4075519581250415,18.43575591672841,-10.216697593271556,-6.755744697616622,-2.932854817307124,0.1824636440338769
1993-03-10,-0.36111743178578465,1.4028580970354412,18.93249077637582,-10.632660744680187,-8.28050601164053,-4.126613310445852,-0.4519224046353876
1993-03-11,-1.2838395523588437,1.4079622073257159,19.333276994693165,-6.8971932316666456,-7.709171392232913,-4.554055246791628,-0.8528325594835433
1993-03-12,-0.1923065299489877,1.414069684832022,19.64622979626616,-1.807210438615592,-5.66049700164467,-4.250081169786722,-0.9876520047545444
1993-03-15,1.9756652822769294,1.4232281305654269,20.0,4.32385434768007,-2.224589436866648,-3.1058203953060284,-0.7780078584981645
1993-03-16,5.171288984563849,1.4194798296460154,20.0,4.705279119076076,-0.6229147214027253,-2.4116909162990043,-0.6596652640970228
1993-03-17,5.95302859321155,1.4166451537333613,20.0,4.557299782717264,0.4597370657929835,-1.7935309717536354,-0.527435038729668
1993-03-18,6.43440722667124,1.417515673217428,20.0,9.22293049610666,3.460518323509406,-0.2650803690427777,-0.0158763642614433
1993-03-19,9.148617610442125,1.4117151214901276,20.0,13.1747284846454,6.736511029129749,1.5812352389249975,0.6990010874246573
1993-03-22,11.817533357236993,1.4004645632706598,20.0,16.063376599424988,9.892051689374778,3.615020339178217,1.5781211291224988
1993-03-23,14.440710825598853,1.4116436582856926,20.0,10.806537326221102,9.493357186160267,4.412671298643405,2.0834456658786364
1993-03-24,12.819886177043328,1.3697626969096175,20.0,14.416527922441068,11.582206385339887,5.997066755208489,2.887438064879619
1993-03-25,14.98117538132236,1.3648224502947652,20.0,14.417646362600788,12.980175348150386,7.512082300490979,3.7739470146380185
1993-03-26,16.060175602662664,1.3683641514579508,20.0,11.749729948359224,12.952756206416922,8.489008001994256,4.51988971344836
1993-03-29,15.853737954241145,1.3735364577197628,20.0,8.282444589652297,11.932511767370674,8.960346810798734,5.105169381225503
1993-03-30,13.425374128480499,1.2366670275714242,20.0,18.616685246819472,14.198661923375983,9.213047015060296,5.016746444907318
1993-03-31,16.52203812919879,1.2321577651942204,20.0,20.0,17.478078699340255,11.548649657476428,6.330991513806478
1993-04-01,18.427862000628977,1.2226923818997306,20.0,20.0,19.76475285548282,13.66636999786362,7.649087977758547
1993-04-02,19.44135373829795,1.1988963483824353,20.0,20.0,20.0,15.683069093735808,8.892323068532917
1993-04-05,20.459784145960253,1.2095589286009776,20.0,17.708371681170576,20.0,16.61024311645365,9.886458988257218
1993-04-06,20.53276738052239,1.2192120057238816,20.0,8.254696982801434,17.179933528251777,15.970419519306583,10.23751875942884
1993-04-07,17.443606287229127,1.2174051392832943,19.25441413872125,5.93899483041422,15.219534736309624,15.963683735780805,10.897530282384736
1993-04-08,16.381983848612936,1.217553991230684,19.7968981419813,4.5264953645589845,13.59875489854923,15.871617205820732,11.507461429504865
1993-04-09,15.97054253665304,1.2228363279275614,20.0,0.9606655795765816,10.962638645243509,15.102328593052071,11.78235867264543
1993-04-12,14.430551269686248,1.2269209425400185,19.065309640440816,-2.415876454960816,8.0735595864845,13.995099388708756,11.875045559423471
1993-04-13,12.42304193371059,1.2277398174472067,17.84479260126248,-1.0041746789872257,7.078512143928632,13.41837312276709,12.102509830354196
1993-04-14,12.27524711251591,1.2414283859227289,17.345945146105773,6.038105068889998,8.881572790087779,13.43236489728779,12.153241136871802
1993-04-15,14.4388693704028,1.2479310820352885,16.45006598052263,-1.1056860388457634,5.573755708889303,11.445411017869304,11.275001351732856
1993-04-16,10.946105317317844,1.2541784516133427,17.739929105520822,3.107544378393403,6.337478554649768,11.225725549789534,11.236449901890076
1993-04-19,12.448430739302191,1.2536909352659418,17.87103117744293,7.754981053025709,8.332219486264279,11.850400433883436,11.670543114057455
1993-04-20,14.4196993748132,1.254341186039548,18.33784985711092,6.749148468374333,8.637768889416407,12.168510962499145,12.1472676230103
1993-04-21,14.569673771503185,1.2551289422402352,18.81487632239336,4.285051723684962,7.912407260963822,12.088545934708172,12.47973109560855
1993-04-22,13.942912560267686,1.254296415055495,19.278224756232905,4.694801308191527,7.955075918111489,12.224289019789143,12.870361259551988
1993-04-23,14.327771247581623,1.2563205632184602,11.059110143696843,17.60914061821114,11.916345059041603,11.108862334192086,10.12257112078989
1993-04-26,15.53186692290943,1.2562976872534946,9.139291936562875,20.0,17.551547175738307,12.722169849953064,9.874434117615694
1993-04-27,17.300121861100745,1.248431251905076,8.356859917372718,20.0,19.62689002212457,14.774436158667642,11.083506680429146
1993-04-28,18.560273903045225,1.2567611334897275,7.432142103753252,20.0,20.0,16.800227714863826,12.297684532705132
1993-04-29,19.287970989320705,1.2601566242705449,13.4153327686811,20.0,20.0,18.8155641799542,13.47396254935399
1993-04-30,21.601191116892917,1.2602080700803027,12.87142586470864,20.0,20.0,20.0,14.965899715426715
1993-05-03,22.091943305500916,1.2575487220035002,13.011884822964454,14.834881247891024,20.0,20.0,15.75890004959071
1993-05-04,21.026413615232045,1.2574753955635267,13.36806509118937,11.624204513082818,20.0,20.0,16.754600619598342
1993-05-05,20.560306457821813,1.2575592436453973,13.741875802151698,8.792175169323702,18.814876243438142,20.0,17.628059988648353
1993-05-06,19.83032196219316,1.2554493824309116,14.531453019190968,12.4001734050074,19.018019873923624,20.0,18.03962987685465
1993-05-07,21.118881404492726,1.2572367786867997,15.868990536168502,9.886651890368237,17.953867457181282,20.0,18.861702021586883
1993-05-10,20.776833596632,1.2581160623183951,16.312469760305664,7.471285942721833,16.567008183279004,20.0,19.637209664003805
1993-05-11,20.1290090339006,1.2582522184563152,17.819274683953594,6.051193252503613,15.304609395274486,20.0,20.0
1993-05-12,19.745378508853086,1.2469440620893184,17.34317755616046,13.5953364847495,16.66443253813001,20.0,19.30602498877693
1993-05-13,21.03914588452661,1.2104127747104523,14.929868725140487,20.0,19.613843862240586,19.430854780902216,16.914653422377988
1993-05-14,22.048682258294583,1.2129426386588655,14.492175164424095,20.0,20.0,20.0,18.28059001895097
1993-05-17,22.529999291411407,1.2142571824219375,15.723114027834518,18.38667573271333,20.0,20.0,19.521001846473517
1993-05-18,22.296641902223094,1.1906682363535133,13.222926227441931,20.0,20.0,20.0,17.62452540422338
1993-05-19,21.681285299460313,1.193279773403308,13.47664453256392,20.0,20.0,20.0,18.82224745654857
1993-05-20,22.024138871647377,1.1930879340482943,13.84651722314436,17.466435632094893,20.0,20.0,20.0
1993-05-21,21.701593030467574,1.1883085779118139,14.546116645505338,18.87360965957732,20.0,20.0,20.0
1993-05-24,22.32336167592904,1.194788432746377,13.660798057083118,10.644694870369174,20.0,20.0,20.0
1993-05-25,20.07593890364313,1.1906661242654228,13.981942764426984,13.424595194681718,19.847307025415088,20.0,20.0
1993-05-26,20.83066805156366,1.1936819549475666,14.635224496482683,10.560514227728271,18.691126372448828,20.0,20.0
1993-05-27,19.921420077560132,1.1873980541891394,13.06065088294893,16.08981976179407,19.64220962481258,20.0,20.0
1993-05-28,21.095041352400436,1.187881776310863,13.428628538624022,15.75080928367712,20.0,20.0,20.0
1993-05-31,21.260722532625742,1.192019318118479,13.481279517949602,8.742850087749822,17.617780327463354,20.0,20.0
1993-06-01,19.201754496695123,1.202485919535823,10.554010795242917,-6.383038087529052,8.052984901768395,17.07924021232732,18.59714656856769
1993-06-02,11.519537937643761,1.2024483418910374,9.643973919922605,-9.92380939883916,3.7670076248709226,15.081179421395747,18.3391661682989
1993-06-03,8.991267162759499,1.2180807210010256,9.37120437446062,-2.348626414236352,4.1789686955120064,13.903471179904104,17.5530942121645
1993-06-04,10.404150810306017,1.2194809276423895,10.14283339990567,2.7889929126155755,5.639742331878447,13.942123722494822,17.786886205930273
1993-06-07,12.271273571747104,1.2197944755228658,10.268125357205877,0.1853147560086704,4.574022029529138,13.1172082235163,17.62366655297024
1993-06-08,11.16470858187838,1.2196978668442031,9.936399932407983,-0.6720409108416586,3.805443220885361,12.535395851811398,17.71363983801675
1993-06-09,10.570581575687408,1.220090621107191,9.450134792315032,-4.2669913879041,1.636998407595724,11.195034678270174,17.28899042057792
1993-06-10,8.617776231872808,1.2205041197591826,8.996171747894444,-7.363238683592698,-0.8262413646902281,9.640273764588631,16.793022715826854
1993-06-11,6.667873712543868,1.2239127396965812,8.996378555558794,-11.795862744131076,-4.239645452645233,7.353701017362422,15.693672597062085
1993-06-14,3.9193744922962197,1.2241737753547732,8.576361679823586,-12.743815328503342,-6.563444297089327,5.505662873971833,15.001314671804526
1993-06-15,2.408978625971134,1.2320780540541736,7.793423667284408,-5.105060451867217,-4.7313906437804025,4.931540878250708,14.20212042516011
1993-06-16,4.2117367180169625,1.2321768603814383,8.00366944230785,-1.494675580981749,-3.2418951822343,4.803521434942219,14.085963807926628
1993-06-17,5.460777962313004,1.2323149591892901,8.21906408750417,0.7026599261527079,-1.8382769502924297,4.854519072466651,14.04416297104012
1993-06-18,6.403667699039957,1.2323215839433357,8.44861941109076,1.6575377347054177,-0.7889447036277908,4.94525039307004,14.04520720244396
1993-06-21,6.974662568380477,1.2319386510963282,7.925385542142832,-0.4362968751988584,-1.129431821788747,4.567970545425278,13.819900005854436
1993-06-22,6.096238077915647,1.2316862974346787,8.102287378643396,-3.11998317262581,-2.2526575032595737,3.8462887687468608,13.452486238367973
1993-06-23,4.957781043046567,1.237686402569272,6.875757442902638,5.293152146607267,1.2368997646056643,4.517721578708643,12.576494131041905
1993-06-24,7.5516269698786855,1.2379706170840532,7.062697982045381,7.713372766550537,3.4312488957898664,5.432146757382517,12.93132423970934
1993-06-25,9.065203658906938,1.239404932173577,6.455859478654465,10.313722168687825,5.850742518475523,6.587539766486209,13.319408722402708
1993-06-28,10.526030429660233,1.2375623655818024,6.561965254221251,6.496193810988446,5.550849094535857,6.834482097913598,13.423899363720231
1993-06-29,9.62921398153694,1.2387266131503076,13.513415576972845,9.680318097051057,7.389431426208608,7.748241493858424,13.555712390346066
1993-06-30,12.859388216206117,1.2391696116393702,13.890581069710835,8.8634220250227,8.04554758339308,8.490169583287479,14.041764601322038
1993-07-01,13.143330136802765,1.2322299079643941,12.321524625867502,17.897225408287657,11.916456063964045,9.46345224798079,12.574370982879913
1993-07-02,15.818504518977825,1.2324885301802593,12.66867774915395,18.473786810920725,14.5062597813387,11.38400833117118,13.63160366357018
1993-07-05,17.436367815509037,1.2337459544347182,12.95974800543935,14.04123138649167,14.427034619463685,12.345484847708134,14.363122757708064
1993-07-06,16.728972026412123,1.2276050403917218,12.803452902767168,18.337200096772552,16.42236954889498,13.414191743457232,14.335585113980802
1993-07-07,18.402962972676168,1.2217686182065581,12.593501789805972,20.0,19.842979130186844,15.182305816545806,14.670569243406351
1993-07-08,20.166679880800956,1.225351665512843,12.82296393407265,17.078442901221162,18.784219178747684,15.821112743875243,15.199916186321618
1993-07-09,19.576854101754634,1.2280564349018486,12.89212251048057,8.820291424279096,15.732283580308552,15.53769358969531,15.519051215843152
1993-07-12,16.80354149421161,1.2265100503698994,13.068770102652302,8.63549842591342,14.946477387061895,15.844434411974063,16.09453297517863
1993-07-13,16.834294869314352,1.2271734388946605,13.432279827139851,6.967613994703759,13.853966172280376,16.02759813656027,16.747046858242808
1993-07-14,16.487498374113475,1.2298870739275152,13.514109308353635,1.511294372990733,10.718752292327654,15.028843573301554,16.724696262827177
1993-07-15,14.134237557834794,1.2291133895686952,13.696232192039524,3.1082484034255544,10.082359995395928,14.799755164177949,16.997734904769295
1993-07-16,14.438946982248455,1.2302216639353616,14.048431934690091,1.800549928144653,8.825117875339288,14.397569404599633,17.304997392510856
1993-07-19,13.881477150256188,1.2311367453384436,15.122515028147005,0.520484704542666,7.507309011460139,13.880582982259014,17.553088211210973
1993-07-20,13.449144060657487,1.23196806792282,15.546926476290082,-0.180606530361712,6.37835927045865,13.340146540551704,17.759480358824817
1993-07-21,13.057959629527744,1.235512450567738,15.666306357473966,-4.1859156181245805,3.6924471021647087,11.90082147975547,17.35045293070134
1993-07-22,10.97792486099385,1.2355817938159033,15.960383311861824,-2.0815607641393434,3.2793397033037537,11.27880950760831,17.303092031802592
1993-07-23,11.31918359645142,1.237337976649031,16.32829787047944,-3.165744120693247,2.0673836873041957,10.397710391016792,17.17295582645123
1993-07-26,10.59269461765714,1.237446871444882,17.04946144646784,1.6416593656619545,3.361609744828729,10.269922727901855,16.99076667016564
1993-07-27,12.23229340028236,1.2402600966874986,17.336803899784893,-0.1831142163233206,2.663604793931561,9.684347745366011,16.854518448954213
1993-07-28,11.494915459996715,1.239847659235824,17.55488847762308,2.730562573897963,3.6841180872888,9.730717338849004,16.878944709584243
1993-07-29,12.521101882230804,1.2377710760250573,16.999821113669324,9.56533794824498,6.873469257632835,10.469376036431049,16.639226851285144
1993-07-30,14.884918779407206,1.229198964396376,13.552201149621268,19.969104259574568,12.20196716172367,11.43830406871721,14.94678554952966
1993-08-02,17.721913780840133,1.2288390169193641,13.898059763097375,20.0,16.041566759511255,13.785126032877036,16.17110995683001
1993-08-03,19.668326257537206,1.2308726409021116,13.452052278550068,16.02665619119425,15.856709717030023,14.685936631068644,16.824853624355192
1993-08-04,18.9427446501928,1.232510037527815,12.665204931355,6.316845872927698,12.226945841345504,13.82746262948345,16.55599144930979
1993-08-05,15.160824630855258,1.2307372455991576,5.832004960912512,-15.074537267241428,-1.852629548912417,4.546767601168998,8.338706738048579
1993-08-06,0.4407774952990086,1.23100715446069,5.619484693121057,-18.80145364863409,-6.944393511273439,1.9099915619226733,7.413393426649021
1993-08-09,-2.678853078503139,1.2398679363653669,5.948959435392952,-11.48634281368778,-6.852114418919956,0.8242749688043794,6.716074936601004
1993-08-10,-1.2035453688309536,1.2409864533765171,6.089264711660928,-9.986794674659944,-7.504783519526354,-0.3103800723771567,6.157047899645117
1993-08-11,-1.3831928310281423,1.244853358960359,5.724609269966309,-12.537962261191632,-9.440233509734664,-1.9650351109605588,5.227184232309543
1993-08-12,-3.2578459292258946,1.253843525558926,5.231664324393769,-17.248229663609916,-12.568131875142448,-4.200158989142098,3.88419891521297
1993-08-13,-6.241657169078316,1.2533117292478344,5.363825009985931,-14.889260808057708,-13.409618981783758,-5.680971149472854,2.986739073567453
1993-08-16,-6.421479037613617,1.2527619425684877,5.450135573153842,-9.114739163426815,-11.903971224609958,-6.164804077281223,2.369573156893748
1993-08-17,-4.854585455757519,1.253520491303805,5.592937537754472,-7.598551455448886,-11.25715787393949,-6.757959997065132,1.7528279051736797
1993-08-18,-4.577329306286484,1.2528337502406286,5.713124385231242,-3.882517313621885,-9.422914863061775,-6.7217003728855165,1.3478239106936214
1993-08-19,-3.25199991967044,1.2540311999485985,5.408950674251065,-4.997471741356719,-9.223265396539423,-7.1051689442942445,0.7992646822342986
1993-08-20,-3.789987669665157,1.2534942467175019,5.111572589626818,-2.884308755089965,-8.008200873231488,-7.051067086917639,0.4335681199869266
1993-08-23,-3.109083867795491,1.2538209925771504,5.251234812510895,-2.739187003001425,-7.421387957053555,-7.12335022177123,0.0494076730289869
1993-08-24,-3.005496936483611,1.2540374005426023,5.3970864213665415,-2.8936708159820475,-7.07972171221514,-7.233080524979163,-0.3358819840049971
