Date,FinalForecast,Multiplier,CHAPTER17_forecast,EWMA002_forecast,EWMA004_forecast,EWMA008_forecast,EWMA016_forecast
2021-02-14,20.007121429448915,1.0406441466369136,20.0,9.922190177288975,20.0,20.0,16.49762576347176
2021-02-15,17.961284653139426,1.0391878562580814,20.0,7.454730382726149,19.624882269444708,20.0,17.33710915610217
2021-02-16,17.54573518750838,1.0392333895266743,20.0,6.495151123549396,17.928852002995026,20.0,18.163742724672453
2021-02-17,17.16529491754878,1.0392156088430073,20.0,7.188168871387694,17.10532435292796,20.0,18.963697126130757
2021-02-18,17.30623476347797,1.039323732318645,20.0,8.311412443812392,16.860999474838184,20.0,19.792442579526018
2021-02-19,17.662965418313853,1.039427744720784,20.0,8.518937868540451,16.594598715597154,20.0,20.0
2021-02-20,17.693900992961893,1.0394293142472628,20.0,18.74956303893828,18.00586915585876,19.87956046605125,17.317468287316384
2021-02-21,19.587373713907983,1.0424087626993987,20.0,18.41930083042103,19.770238207478684,20.0,18.563788701270244
2021-02-22,20.166830383383306,1.0421776105597915,20.0,15.773629605851673,20.0,20.0,19.70113721480971
2021-02-23,19.89841975980737,1.0420774212093293,20.0,2.601790005521966,13.350410865563406,18.918288044142024,17.93586907059983
2021-02-24,15.143026031564641,1.0399521724814502,20.0,4.86791525716565,12.473195906592863,18.25607228878724,17.847738195932557
2021-02-25,15.293216881959157,1.0411350804590322,20.0,6.735790467197879,12.63771052508012,18.479463455110874,18.474828896360904
2021-02-26,15.894570948481503,1.041204668193323,20.0,15.54449281381872,15.203026375990795,17.98066888273731,17.304287369350874
2021-02-27,17.940843077592803,1.0426785342070743,20.0,20.0,18.5658810788074,19.67663528041289,18.298306584704104
2021-02-28,20.131745544569142,1.0426545439882278,20.0,18.65574418848417,19.92551592787612,20.0,19.538062769561108
2021-03-01,20.45930826208239,1.0425728419400855,20.0,14.781562882513423,19.500872088528038,20.0,20.0
2021-03-02,19.656199079415003,1.0424104492768107,20.0,6.762356280466097,15.966498558638802,20.0,20.0
2021-03-03,17.237333830513904,1.0417969560945761,20.0,3.1460432675391767,13.425190949077512,20.0,20.0
2021-03-04,15.953132549429538,1.0417183889382546,13.733333333333334,-4.798539846421462,8.031376058619767,17.582978702033746,19.91771507251616
2021-03-05,11.353778044545107,1.0422647232155784,13.733333333333334,-3.1888305998786373,6.42617013249866,16.506444767395244,19.85925368010017
2021-03-06,11.123938470165559,1.0428098309118243,13.733333333333334,-4.334551793292057,4.423502245976215,15.274456197740582,19.76718037178124
2021-03-07,10.19210208326153,1.0429067100124858,13.733333333333334,-3.9848851376951178,3.206733139722967,14.298404320589388,19.772048042650432
2021-03-08,9.808261723871667,1.042863322877822,13.733333333333334,-4.201446313109401,2.032177195384772,13.28260084426382,19.695229291908404
2021-03-09,9.290023135388001,1.0428410455578832,20.0,1.9109626050678652,3.719349147978705,12.95035506953004,19.281861354637336
2021-03-10,12.085567603957697,1.0443345619935207,13.733333333333334,-1.299037689213306,2.432703880182858,11.842459365285707,18.763630370007647
2021-03-11,9.501440318111447,1.044732222157784,13.733333333333334,-2.589898767778468,1.4096384290704882,11.043240257549114,18.676668472473917
2021-03-12,8.832462354224406,1.0446935600327436,6.866666666666667,-8.916216751684871,-2.152083502559098,8.64354556817966,17.186429799569
2021-03-13,4.525204664792611,1.046128434344715,6.866666666666667,-4.5007959265629705,-1.7818050652840922,7.837903619454799,16.574670432661048
2021-03-14,5.237099918003302,1.0475607872125303,6.866666666666667,-6.098201917161228,-3.0383457401966902,6.632644591900518,15.986491069990311
2021-03-15,4.2648689621254166,1.0479177323780589,6.866666666666667,-7.287830282203856,-4.335458011690228,5.441155567451944,15.50472757108706
2021-03-16,3.3931704699023255,1.0479695035908483,18.59085692267916,7.510103116736992,1.880463239340622,5.814604515668831,12.650119961602146
2021-03-17,9.843424688246357,1.0596599679215468,20.0,16.636361067545725,7.665751616053914,7.841512090475683,12.807189380891336
2021-03-18,13.77413168765713,1.060350964561685,20.0,7.906687462274596,6.340048007430071,7.465303137464653,12.072836587786275
2021-03-19,11.398859831903964,1.0596714959908513,20.0,8.274689228520765,7.2023862678834645,8.120125258609427,12.363647750916202
2021-03-20,11.86096792790427,1.0597559047596847,20.0,2.0429573806955466,4.979246150337941,7.467946371484907,12.03678278312582
2021-03-21,9.859455488686365,1.059542819564428,13.733333333333334,-0.6791048049735369,3.315013181356413,6.956465849591617,12.023188692786684
2021-03-22,7.490486994047198,1.0595079038151534,6.866666666666667,-5.928918818826092,0.1273465257075941,5.504528395773716,11.378040540429629
2021-03-23,3.8041141205943183,1.0597797760467869,6.866666666666667,-5.74457584816222,-1.2323530309762347,4.636683860608541,11.127196510191595
2021-03-24,3.317835870586225,1.0597664504870408,6.866666666666667,-7.622646141358466,-3.1581649594611134,3.4063762686107992,10.617717051706856
2021-03-25,2.1432435929955034,1.0599675711162537,6.866666666666667,-5.557258578349355,-3.4121390699402987,2.743360036346927,10.32307098079235
2021-03-26,2.324332860994538,1.0600129762146868,13.733333333333334,2.7648199955867754,-0.190253271537653,3.325775276040112,9.969474992729848
2021-03-27,6.283909904040975,1.061358307276094,13.733333333333334,2.37888489710988,0.5171217435178042,3.454700627747684,9.974383816399296
2021-03-28,6.380597766511965,1.0613659714426218,17.502215896824456,2.746842639635864,1.2457360092168746,3.685562070252461,10.075023502743257
2021-03-29,7.483661158159737,1.0613502298045054,20.0,3.259940446209303,1.9567366660292675,3.978810380778204,10.215689468064587
2021-03-30,8.365697097963553,1.061335608706218,20.0,3.5732177957550766,2.555476643772733,4.287904845415649,10.383345513354998
2021-03-31,8.6603405700746,1.061317682277327,20.0,1.8820501762144684,2.2099100200316557,4.252972296210189,10.424022313851667
2021-04-01,8.229098728206154,1.0613000491397335,20.0,0.6278276133051899,1.6954373205578408,4.103211767921836,10.435360152181715
2021-04-02,7.824113843604535,1.0612756323838224,20.0,0.6285884091996751,1.539335490007942,4.037427037954664,10.47287280828053
2021-04-03,7.784982882540121,1.0612540749751258,6.866666666666667,-1.3988253782211788,0.5179245602576643,3.588314458951615,10.322817303542156
2021-04-04,4.2232461182219945,1.0612825679530498,6.882603519773328,-0.3446486771523063,0.5705291116661065,3.4815738519024717,10.300513885213965
2021-04-05,4.434142727443037,1.0612784544493052,20.0,2.1829434793564912,1.563271150718731,3.7611924702334623,10.391174622175528
2021-04-06,8.04431013561063,1.0612943506060224,20.0,5.574418773567981,3.3976547019835226,4.471355556721234,10.615898564370225
2021-04-07,9.352782520659149,1.0613850722238178,13.733333333333334,-0.2594517753486604,1.5283222849809306,3.758312222288631,10.06344841931152
2021-04-08,6.119345256565299,1.0615030524066178,20.0,1.6853901478005373,2.0374642252233173,3.9002847036224,10.055184752238414
2021-04-09,7.999747063546499,1.061584785442843,20.0,0.6657104425588324,1.661594940540164,3.7753043806010256,10.061587059596746
2021-04-10,7.67821455365497,1.0615768118910232,20.0,1.5182748698180664,1.94013174279174,3.874454580330135,10.14965913630362
2021-04-11,7.958098995634693,1.0615746921139995,20.0,5.201118615535874,3.646784137369245,4.532759938406511,10.326798103666636
2021-04-12,9.280805865279543,1.0616958405355192,20.0,9.49611546807865,6.230938960430694,5.697594258355775,10.70020937529687
2021-04-13,11.069110911274416,1.0617881105857252,20.0,16.30129176339165,10.343800177019554,7.523990947513608,10.942886779427688
2021-04-14,13.828704768504169,1.0619172510947674,20.0,19.02633466598888,13.73719447031034,9.641852362755824,11.927467178091286
2021-04-15,15.787516356946714,1.0619474860648381,20.0,19.391537460481462,16.10122075633588,11.605909602299942,12.998427877934574
2021-04-16,17.012129713497295,1.0619691990981552,20.0,10.960821003778328,13.86118755063551,11.6331765762259,13.145340317844491
2021-04-17,14.777401872147449,1.061586947578804,20.0,3.943642494988592,10.76127200825175,11.124543506232095,13.27739173293693
2021-04-18,12.547697132398978,1.0614418791631153,13.733333333333334,-5.587628216008153,5.044665157734403,8.830162424201095,12.22686293020331
2021-04-19,7.269899147213567,1.0613798529192493,6.866666666666667,-13.267058087942212,-0.857790869594301,6.035003851443467,11.007156549678056
2021-04-20,2.0779530423573003,1.0619162363926469,6.866666666666667,-7.7814866600296195,-1.4128100879049297,4.998477183144217,10.430653328660068
2021-04-21,2.784617081093826,1.0627092277933154,6.866666666666667,-9.97427432672193,-3.773385369854548,3.351976007740434,9.65630489972392
2021-04-22,1.3027520252894844,1.063073949945881,0.0,-13.562530625291124,-6.869258471355091,1.2980463400796478,8.678193713141672
2021-04-23,-2.2239389203194952,1.0635208687190119,0.0,-11.678426147875284,-7.889052915220727,-0.0277502607144943,8.071946987296206
2021-04-24,-2.4510442252738316,1.0635182553442724,0.0,-13.726673689581649,-9.938122492616705,-1.810932698805472,7.061886022488575
2021-04-25,-3.918224822814302,1.063934577078887,0.0,-13.461058873594428,-11.23526998900638,-3.340294809896532,6.243924928853751
2021-04-26,-4.637284221486988,1.063953637875982,0.0,0.2831114336438903,-5.337821850990818,-2.005065863697625,5.457189915522575
2021-04-27,-0.34190112205149276,1.0667166818810796,6.866666666666667,8.236269690906697,-0.4666572345363836,-0.4002805839055277,5.701319743382997
2021-04-28,4.253947177274689,1.0668303321930492,13.733333333333334,11.544594609575302,3.196148223509835,1.2048314902544706,6.1815647674891405
2021-04-29,7.651593609596608,1.0668562197246896,14.68717106539222,8.555685467176115,4.055188553904185,1.996976643665155,6.442251374945862
2021-04-30,7.62511393746641,1.0668292898348974,20.0,10.016690833619224,5.904296492960137,3.1960908065856377,6.853525663028179
2021-05-01,9.808960492164932,1.0668731408937042,20.0,9.01087881807623,6.708046095412317,4.101099860736858,7.301327011462222
2021-05-02,10.054358897187635,1.0668580713596474,20.0,5.567311500994796,6.0124504137082,4.396105803991413,7.533685293290472
2021-05-03,9.28346551522801,1.0668307156213304,20.0,6.689536626840321,6.643924696987427,5.077289454312726,7.891336802141225
2021-05-04,9.879547456250322,1.066857670199048,13.733333333333334,-1.340413631762808,3.1806597201339737,3.9601963642397178,7.266257004672493
2021-05-05,5.718411216346031,1.0668664589000378,20.0,10.304411508779308,6.819098195480337,4.900295412416615,6.42284153562326
2021-05-06,10.349626000083648,1.0681467877810695,20.0,20.0,12.213680077166511,7.275337496092214,6.974258289656349
2021-05-07,14.202183086415712,1.0684233437205728,20.0,20.0,15.334543667694536,9.532992915711082,8.149745271101645
2021-05-08,15.602570849025309,1.0684163017814516,20.0,16.164693943589956,15.627189238321112,10.8248958720046,9.041998064209212
2021-05-09,15.311058749798086,1.068331010209593,20.0,19.79970775171443,17.63008188609853,12.276148656984414,9.624902049124213
2021-05-10,16.945716914857165,1.0680409309540084,20.0,10.869676926265036,14.803943386211571,12.010646386176733,9.756903505629532
2021-05-11,14.398029163170156,1.067451018388157,20.0,13.261534242975372,15.426808843277913,12.786902886165766,10.274489017811298
2021-05-12,15.315362407583201,1.067276583646517,20.0,1.6705174806629122,9.732927746608455,10.547746839997538,9.297539459756283
2021-05-13,10.927985017293537,1.0661712682128377,20.0,12.351032377025597,11.386164363098498,9.833108924570634,8.0284439790961
2021-05-14,13.154895968965265,1.0677892039234989,20.0,16.536615548272636,14.427223942539674,11.643703661754095,9.067643877580936
2021-05-15,15.30671884893608,1.0677836698562022,20.0,20.0,17.713962750619064,13.543747257890733,10.026570125003412
2021-05-16,17.354891672101868,1.0675429273406647,20.0,20.0,20.0,15.783484690812609,11.301925289095806
2021-05-17,18.591990163379805,1.0674572335176,20.0,10.114386725711809,15.689205505407958,14.12337131987818,10.69754376387064
2021-05-18,15.05404996043811,1.0657808834914717,20.0,4.787837880434821,13.04142339058091,13.867349235432291,11.167898288594436
2021-05-19,13.399425262017228,1.0657384841503699,13.733333333333334,-11.992216343830618,1.7834069777483317,7.317233545477589,7.448228517138531
2021-05-20,3.895224175577544,1.0648515994535817,6.866666666666667,-5.241386359531626,1.3143841156045604,6.198803578973992,6.84010721991549
2021-05-21,3.431579406482705,1.0738064435925474,6.866666666666667,-8.871999890185638,-1.6686058696057078,4.414956131115949,6.132127585922397
2021-05-22,1.4776783976861858,1.0749653023049397,6.866666666666667,-10.834799587845552,-4.180102272418855,2.820708981643241,5.591804338176726
2021-05-23,0.05683541601939617,1.0752955008392153,0.0,-13.4867160759579,-7.011493944579125,0.8904703164064107,4.790456074304017
2021-05-24,-3.190346784372273,1.076562635930864,0.0,-6.201592974105393,-5.445735521980571,0.50253544437718,4.376397262301387
2021-05-25,-1.4616440123271381,1.0797566054090872,0.0,-3.460999919663269,-4.502095478380577,0.2425434029225946,4.185425543746848
2021-05-26,-0.7634094373174647,1.079748416100735,6.866666666666667,3.4413039836662844,-1.144449190994434,1.058051148239228,4.242581136269388
2021-05-27,3.1249264940353703,1.0802313600146412,0.0,1.6606199082395037,-0.7355265677910909,1.0997644766346624,4.171495455697967
2021-05-28,1.3387487172737398,1.0802714583386592,0.0,-2.670232643065908,-2.1074899233646978,0.4578207616988224,3.834638680617173
2021-05-29,-0.10484693374681757,1.080310130077539,0.0,-6.329725515669858,-4.067335524857985,-0.5483967018415836,3.3551961456274504
2021-05-30,-1.6401248461429283,1.0804139127740544,0.0,-1.862159214876265,-2.8915390575274813,-0.4704694485641521,3.1923220440212314
2021-05-31,-0.43918278666830046,1.0807483847106871,6.866666666666667,3.819663358222336,-0.2302042033557387,0.3636243248688293,3.3435860050492385
2021-06-01,3.061660351412494,1.0808401066929285,6.866666666666667,4.835770327301272,1.2194149071579714,0.992424389383804,3.5414594574898333
2021-06-02,3.7733556293502004,1.0808354582769828,7.96007231820871,4.949406662738809,2.1994562173456744,1.556922656200047,3.750915202291859
2021-06-03,4.413432976404558,1.0808350967436167,15.223438435457048,6.886070845280873,3.8132815898642,2.4375456091372865,4.086842298845945
2021-06-04,7.014128989119197,1.080853444452375,13.744256684053129,2.4828551280700597,2.744437918683432,2.340375360614909,4.063062795107992
2021-06-05,5.485438290111316,1.0808750559095432,0.0,-0.5526662519671796,1.3931256234781306,1.99922940537914,3.991975032077543
2021-06-06,1.476849198754554,1.080885447565465,0.0,-0.6496434727764422,0.8878985872875795,1.846257724907248,3.9804988626161233
2021-06-07,1.3111131189354879,1.080882596232811,0.0,-3.962233130172048,-0.9532409618596808,1.077757636464761,3.681413840034276
2021-06-08,-0.03378990369892593,1.080912932383352,0.0,-3.849796833386791,-1.717544784877682,0.5875100809870368,3.493759286610259
2021-06-09,-0.3212609101329931,1.080906093188813,0.0,-1.8300627082156624,-1.416495029105075,0.4724713196132625,3.4171017190723254
2021-06-10,0.1390073487399489,1.0809023396869009,0.0,-4.121787574475695,-2.577596413362951,-0.1857317788541948,3.101607083573769
2021-06-11,-0.8179555096085014,1.080948371095306,0.0,-7.32508583914258,-4.528593824061253,-1.2553312002638903,2.597896067802923
2021-06-12,-2.272592281537711,1.081042461107464,0.0,-5.817440680123928,-4.826733686773494,-1.811887802347824,2.268737585063906
2021-06-13,-2.202573564213392,1.0810363143005677,-1.1454779451628792,-1.9174577606710328,-3.578818611279001,-1.7239211301833768,2.1444217179391885
2021-06-14,-1.3450984456168802,1.0810509457841075,2.070147849637232,0.1109555010626164,-2.4512731996819253,-1.5244325762879778,2.09797241045948
2021-06-15,0.065591293523144,1.0810445450328334,-4.750044882508808,-0.140108956500816,-2.088844012555084,-1.50364911162208,2.000222502873775
2021-06-16,-1.4015586226213366,1.0810450867588361,-6.866666666666667,-2.7961285734930765,-2.9696988168580285,-1.939972481691269,1.7164534883336684
2021-06-17,-2.7796320014334963,1.0810629977356534,-6.866666666666667,-3.2518286305556705,-3.409773060821931,-2.290729398770205,1.4677585616542377
2021-06-18,-3.102910288658343,1.081060055672669,-6.866666666666667,-5.510003393902603,-4.668171204178747,-2.99528333778942,1.0535130750563464
2021-06-19,-4.1052601337860235,1.0810934135993928,-6.866666666666667,-6.6961136453254495,-5.794164142584144,-3.761930332714434,0.5984463996655943
2021-06-20,-4.869407060837102,1.0811088885664413,-6.866666666666667,-4.38211037704621,-5.4195908794957806,-4.001138294548488,0.3082825846103003
2021-06-21,-4.402468363544497,1.0810913044483101,-6.866666666666667,-12.2292667212535,-8.68560300639825,-5.4037279366937625,-0.6087439322212234
2021-06-22,-7.3087554631658165,1.0813685382088079,-6.866666666666667,-13.563936566882791,-10.844610429899712,-6.920980534088198,-1.4508181780536076
2021-06-23,-8.574765589459401,1.0813886186716215,-6.866666666666667,-8.280791115748018,-9.830345474576598,-7.248793374892543,-1.9220431975099488
2021-06-24,-7.385366893645364,1.0813559384125657,-6.866666666666667,-1.4175028942110448,-6.898746113216551,-6.598325454703935,-2.0218300231628925
2021-06-25,-5.147461618413601,1.0812599738814608,-6.866666666666667,-3.658210699107285,-6.929533281220179,-6.81044492080443,-2.395992413190847
2021-06-26,-5.765821641349224,1.081327504185268,-6.866666666666667,-3.799316576893069,-6.786095416459396,-7.040771115366938,-2.774042054832085
2021-06-27,-5.89687407646965,1.0813249477035223,-6.866666666666667,0.2178082731034155,-4.791518560546026,-6.425102693068039,-2.825572076694716
2021-06-28,-4.474537925434391,1.0812736793538509,0.0,0.7707126327357485,-3.7873044389414896,-6.077279567124869,-2.942969356649446
2021-06-29,-2.60302100850869,1.081272514483542,0.0,2.8335262479684307,-2.1695793139010338,-5.373261408720486,-2.894338527296371
2021-06-30,-1.6443454632971146,1.0812864966849025,0.0,3.5682758322262127,-0.9533278365908626,-4.715689592000285,-2.8241139307230463
2021-07-01,-1.0650366223214518,1.0812871732617075,0.0,0.8452766134224892,-1.3302034941819916,-4.588862368385112,-2.908832076479529
2021-07-02,-1.7263339877184913,1.0813077041353412,0.0,2.894636430574788,-0.1788047577161418,-3.912415086451447,-2.771486475865743
2021-07-03,-0.8581580343742135,1.0813292838591004,5.854388070865563,3.542963847899789,0.6737112184316213,-3.314000895484398,-2.640548179550885
2021-07-04,0.8902616991683444,1.0813295979618789,6.866666666666667,5.959098415256342,2.345694098223226,-2.30686808149292,-2.3098176825040557
2021-07-05,2.2827433844224383,1.0813796253218197,6.866666666666667,2.975414165939439,1.905793218197021,-2.0332820519818267,-2.2067954397208323
2021-07-06,1.623803277438502,1.0814113466288802,6.866666666666667,2.373365141739348,1.870158354217468,-1.716836906628436,-2.0912982700232825
2021-07-07,1.5793063417187279,1.0814122495330347,6.866666666666667,1.2917542033738605,1.5120652593782566,-1.5704526309897373,-2.0279236372855087
2021-07-08,1.3132890711160903,1.0814108284832344,-6.866666666666667,-3.1948055952964847,-0.5662695393589687,-2.14671075431479,-2.208852715524979
2021-07-09,-3.2407857275019203,1.0814655607863122,-6.866666666666667,-2.740532966560297,-1.128104603380244,-2.3690604497887717,-2.316935803628412
2021-07-10,-3.3355101234451943,1.0814620095117278,-6.866666666666667,-3.066461526056291,-1.7666414857786046,-2.6732506542030623,-2.471873910427256
2021-07-11,-3.6434211732219737,1.081461575428856,-6.866666666666667,-2.0242132937028807,-1.7337449270041487,-2.7574068714101734,-2.560901393799061
2021-07-12,-3.44832224863905,1.0814579148129915,-6.866666666666667,-3.533344797686464,-2.57546495681979,-3.1663087444749625,-2.7712435476823725
2021-07-13,-4.090731732913191,1.0814586587155042,-6.866666666666667,-6.244317807522877,-4.187229568919492,-3.946281850762316,-3.137381375471784
2021-07-14,-5.273611436682169,1.0814613203128973,-6.866666666666667,-6.26488310330163,-4.9948186642674965,-4.561488972695769,-3.4975240699522017
2021-07-15,-5.663688821978224,1.0814600556761185,-10.334863984511909,-7.732806796158678,-6.278720412491922,-5.394868007717125,-3.9574697428683954
2021-07-16,-7.288806830356906,1.0814661351951622,-13.733333333333334,-10.459314421647615,-8.237878303075826,-6.56212362399368,-4.566805793489818
2021-07-17,-9.421612049198822,1.0814657743471212,-13.733333333333334,-9.776645887096812,-9.054761572685976,-7.463864890557861,-5.162161559482869
2021-07-18,-9.774425580116652,1.0814626721785492,-13.733333333333334,-7.691697807114792,-8.913158968747167,-7.995366281625536,-5.65425150883054
2021-07-19,-9.514142299818397,1.0814521971091224,-13.733333333333334,-9.907326344345002,-10.118092706313249,-8.90807441911145,-6.255212902367734
2021-07-20,-10.581103953096978,1.0814250608518405,-13.733333333333334,-13.584535490365534,-12.310807485691456,-10.250445075789258,-7.031177192220745
2021-07-21,-12.308028861499793,1.081353390262078,-13.733333333333334,-4.499748566069534,-8.9572130577862,-9.234820287578396,-6.805498999861751
2021-07-22,-9.343405542653569,1.0806468640234914,-13.733333333333334,-0.7287245994905898,-6.812424514715189,-8.762173620601832,-6.973383455263704
2021-07-23,-7.998892014726284,1.0806381346428842,-6.866666666666667,1.8813882517983789,-4.694356603636141,-8.05298544844027,-7.007993160139871
2021-07-24,-5.347142231695556,1.0806405839994646,-6.866666666666667,4.058769071528592,-2.567664757998429,-7.128890103441054,-6.909664205873583
2021-07-25,-4.195983413118092,1.0806526730195112,-6.866666666666667,3.818644242273221,-1.4320925085915943,-6.443331003176334,-6.861627448865424
2021-07-26,-3.843889397766999,1.0806504180643859,-6.866666666666667,5.166830611377496,0.1257630721259955,-5.492472989398467,-6.6520953423845
2021-07-27,-2.965083099660771,1.080676661627701,0.0,6.677763609617703,1.811147321743328,-4.389621148547975,-6.335021956382568
2021-07-28,-0.48323391118146114,1.0807061706544714,0.0,6.794541803463039,2.949270426685466,-3.4186096641520223,-6.028607913126473
2021-07-29,0.06410655784970987,1.080709939127029,0.0,5.783868692034509,3.414875294485798,-2.673581071908493,-5.762115040514229
2021-07-30,0.16492632747698519,1.080707600896173,0.0,6.739694599897084,4.443476418199982,-1.702694972552381,-5.352504250244976
2021-07-31,0.8922485600366455,1.0807348066823022,0.0,6.817944282587302,5.182169734586276,-0.8236848917457541,-4.955013038158659
2021-08-01,1.3447460393804702,1.0807395137356375,0.0,5.510151751154105,5.217742845663887,-0.2182934242259502,-4.625732159221054
2021-08-02,1.2717818422737157,1.0807360253802507,0.0,3.9123544578112033,4.820662789420903,0.1573162256512192,-4.36165126223264
2021-08-03,0.9788589122059548,1.080732613456345,6.866666666666667,8.146503771096093,6.652033333590291,1.3925194233227944,-3.6141326643393863
2021-08-04,4.202993167461239,1.0808171363472208,6.866666666666667,8.879688690564686,7.805662315122096,2.4514490794006787,-3.030154565990596
2021-08-05,4.966002733136785,1.0808199298780687,6.866666666666667,8.76177697013898,8.553133945626453,3.405863051629001,-2.4412626145712184
2021-08-06,5.43572526988491,1.0808253376858856,6.866666666666667,9.106056796395483,9.342734676779468,4.391218330344733,-1.7977239503790543
2021-08-07,6.0330108877891435,1.0808379288881313,6.866666666666667,13.994939662767129,11.85755210708679,6.0306053762148695,-0.7170597118280597
2021-08-08,8.222320635080544,1.0809539880815855,6.866666666666667,8.986994889296655,10.86765801034846,6.472798742007969,-0.1257147999918482
2021-08-09,7.149097612843478,1.080955966175243,6.866666666666667,10.852873440530317,11.849589141591933,7.523189963223417,0.6951334389547865
