Date,FinalForecast,Multiplier,CARRY_forecast,ewma_EWMA002_forecast,ewma_EWMA004_forecast,ewma_EWMA008_forecast,ewma_EWMA016_forecast
1990-01-03,,,-20.0,4.711111111111137,2.1176470588235303,0.8565656565656438,0.3257918552036176
1990-01-04,,,-20.0,4.346646148501602,2.761086876456594,1.3233683148575903,0.5483047440392493
1990-01-05,-3.6735313053816547,1.6666666666666665,-20.0,-1.6701700563122337,0.5750545782971966,0.6696405006242739,0.3632210016163448
1990-01-08,-6.368554680563188,1.587198200225495,-16.432997866093146,-6.82519145395178,-2.323101901147251,-0.5035600492841887,-0.0555285427324208
1990-01-09,-8.664520734852685,1.6573058227858044,-20.0,-6.55701611553737,-3.500928404043273,-1.2532055602618732,-0.3735827827880643
1990-01-10,-10.711578481484953,1.6903375085920858,-20.0,-2.525286033328391,-2.6278267920201306,-1.2519407291373592,-0.4438521799032055
1990-01-11,-8.298203902280047,1.5453523477590738,-20.0,-0.3692337391245918,-1.7347002201291326,-1.1182763214657192,-0.459661787963496
1990-01-12,-6.756604312272181,1.4265350924699822,-20.0,0.1011915103620583,-1.2499249335536498,-1.0386560447026485,-0.4857189453583986
1990-01-15,-6.3870515846720055,1.4085081472416714,-20.0,-2.5337743390155305,-2.161065420053612,-1.4608590936301638,-0.6945035906558367
1990-01-16,-7.469610273681724,1.3909783900959551,-20.0,-1.8598079974499424,-2.1213865335715294,-1.5895347599527123,-0.812698692281636
1990-01-17,-7.324053203029532,1.3880025764047275,-20.0,-3.542554682530729,-2.966907231443421,-2.055695143312101,-1.0616579953796752
1990-01-18,-8.319514877979712,1.4040515092814696,-20.0,-2.0045490770930923,-2.645946905584294,-2.1242212264449325,-1.181263779084087
1990-01-19,-8.064782949193004,1.4424074319901774,-20.0,1.0005753735070713,-1.3213780365254089,-1.7322662625085914,-1.1232839872103142
1990-01-22,-6.766774591627944,1.4598445702621883,-20.0,0.1832999073105868,-1.2159605737653305,-1.6973829789245067,-1.178326005280026
