date,asset,y,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2012-08-25,ndx,1.0,0.0109335360100153,1,1.0,0.0190712203849596,0.0190712203849596,2.0
2012-08-25,dax,1.0,0.012259069638474295,1,1.0,0.0349616040649625,0.0349616040649625,2.0
2012-08-25,sx5e,1.0,0.01046745463062109,1,0.9153715143067892,0.0401071819265705,0.03671297185470272,1.4543861799454971
2012-09-01,spx,1.0,0.011332477897583668,1,1.0,0.0193682541448758,0.0193682541448758,0.0
2012-09-01,ndx,1.0,0.011628315351151716,1,1.0,0.0106615317633649,0.0106615317633649,0.0
2012-09-01,dax,1.0,0.00912528787115989,1,1.0,0.0273934437590963,0.0273934437590963,0.0
2012-09-01,sx5e,1.0,0.009321139730195714,1,0.7875421001290293,0.0220436461041519,0.01736029934736488,0.12782941417775995
2012-09-08,spx,0.0,0.007384555132720676,1,1.0,-0.0038341622491931,-0.0038341622491931,0.0
2012-09-08,ndx,1.0,0.007361431562353616,1,1.0,0.0022450030295282,0.0022450030295282,0.0
2012-09-08,dax,1.0,0.0052766432746342825,1,0.6540966038988597,0.0053277532908893,0.0034848653339816646,0.3459033961011403
2012-09-08,sx5e,0.0,0.0052766432746342825,1,0.45598488307825125,-0.0067371731623088,-0.0030720491166933103,0.331557217050778
2012-09-15,spx,0.0,0.003359302178801876,1,0.6511657207788742,-0.0133410950929698,-0.008687263802193182,0.34883427922112575
2012-09-15,ndx,0.0,0.0022995682324909606,1,0.5681417822866139,-0.0218231503613312,-0.012398643541395471,0.43185821771338606
2012-09-15,dax,0.0,0.001615040479255322,1,0.30784170063905486,-0.0315998400347844,-0.00972774849623012,0.34625490325980485
2012-09-15,sx5e,0.0,0.002310784858867749,1,0.2406447142503533,-0.0476585903425581,-0.011468787854559542,0.21534016882789794
2012-09-22,spx,1.0,0.007339028844890615,1,1.0,0.0140629012889836,0.0140629012889836,0.34883427922112575
2012-09-22,ndx,1.0,0.007141498892933562,1,0.9520992824881447,0.0045548890929161,0.004336706637178495,0.38395750020153074
2012-09-22,dax,1.0,0.005575305518057335,1,0.3998469329869615,0.0251824033591319,0.010069106748389447,0.09200523234790664
2012-09-22,sx5e,1.0,0.012355873619796124,1,0.6873359612297326,0.0313536463129415,0.021550488626562708,0.44669124697937934
2012-09-29,spx,0.0,-0.00451542890018399,0,-0.8018158635669875,-0.0221365842305929,0.017749464401276203,1.8018158635669876
2012-09-29,ndx,0.0,-0.0002529648236277833,0,0.0,-0.0326465002809448,-0.0,0.9520992824881447
2012-09-29,dax,0.0,-0.00396826060584321,0,-0.327911807499545,-0.0223550832874868,0.007330495767602667,0.7277587404865065
2012-09-29,sx5e,0.0,-0.004695031799384848,0,-0.3044818034408409,-0.0245416223861314,0.0074724774434934025,0.9918177646705735
2012-10-06,spx,1.0,0.012822315260365754,1,1.0,0.0032199581405443,0.0032199581405443,1.8018158635669876
2012-10-06,ndx,0.0,0.011700768267482634,1,1.0,-0.0153742086804354,-0.0153742086804354,1.0
2012-10-06,dax,1.0,0.013664074174433384,1,1.0,0.020483955041763,0.020483955041763,1.327911807499545
2012-10-06,sx5e,1.0,0.012561665785069015,1,0.8156001841369085,0.0296262995678568,0.02416321538283922,1.1200819875777495
2012-10-13,spx,0.0,-0.005538279763675805,0,-0.7815899893220327,-0.014827064101759,0.011588684872970911,1.7815899893220326
2012-10-13,ndx,0.0,-0.00757743953867493,0,-0.9214741576695781,-0.004663371068431,0.004297175927183136,1.9214741576695782
2012-10-13,dax,0.0,-0.009573308364945396,0,-0.716079785130713,-0.0201594983632855,0.014435809256324442,1.716079785130713
2012-10-13,sx5e,0.0,-0.0110795887523527,0,-0.6500926783998323,-0.0181493486059537,0.011798758646456704,1.465692862536741
2012-10-20,spx,1.0,-0.0043375542914459424,0,-0.5777887000630871,0.001600634587872,-0.0009248285778025782,0.20380128925894558
2012-10-20,ndx,0.0,-0.0014867502854671057,0,-0.1831011651894176,-0.0035823739698329,0.0006559368480206435,0.7383729924801605
2012-10-20,dax,1.0,-0.011028827736819635,0,-1.0,0.0182525909691158,-0.0182525909691158,0.283920214869287
2012-10-20,sx5e,1.0,-0.010415994638719093,0,-0.7272618756757088,0.0204519049717559,-0.01487389077090055,0.07716919727587646
2012-10-27,spx,0.0,0.006900112734917088,1,1.0,-0.0242893508697498,-0.0242893508697498,1.577788700063087
2012-10-27,ndx,0.0,0.008924478739495796,1,1.0,-0.027173340159923,-0.027173340159923,1.1831011651894177
2012-10-27,dax,0.0,-0.001738770284943671,0,-0.18472872048427882,-0.0272072353456412,0.005025957773314944,0.8152712795157212
2012-10-27,sx5e,0.0,-0.001738770284943671,0,-0.13934099816808262,-0.0264334648528747,0.0036832653776404903,0.5879208775076261
2012-11-03,spx,0.0,0.0012006559871053629,1,0.17597045527946878,-0.0144725876001012,-0.0025467478290618025,0.8240295447205312
2012-11-03,ndx,0.0,0.0010873524958330825,1,0.16809150505001746,-0.0193258774815215,-0.00324851583228119,0.8319084949499825
2012-11-03,dax,0.0,0.006242780189814016,1,0.5954340028674096,-0.0297298806449362,-0.017702181837184684,0.7801627233516883
2012-11-03,sx5e,0.0,0.00848968360557979,1,0.6189837198429865,-0.0211708914356687,-0.013104437133242237,0.7583247180110692
2012-11-10,spx,1.0,-0.009360070337143447,0,-1.0,0.0362311380415918,-0.0362311380415918,1.1759704552794688
