date,roll_corr_to_basket_26w,roll_corr_to_basket_52w
2015-11-14,0.7072005097032115,0.8065207941166413
2015-11-21,0.7115026750407968,0.8101226923116516
2015-11-28,0.7330125377137091,0.8069467568757601
2015-12-05,0.7346139407464213,0.8035117195174478
2015-12-12,0.746553874374359,0.8047463692515671
2015-12-19,0.7631208882748383,0.8027839704787053
2015-12-26,0.8119468803185771,0.83384479376009
2016-01-02,0.94239041293024,0.8358155425585528
2016-01-09,0.9877248441088452,0.8307062499016281
2016-01-16,0.987491108658617,0.8292716332444386
2016-01-23,0.9881454141916303,0.8401873154622984
2016-01-30,0.9963005492728194,0.8395384976942796
2016-02-06,0.9957443256648885,0.8456931792689079
2016-02-13,0.9957695670888496,0.8458213945534204
2016-02-20,0.9957668022507511,0.8500754299774781
2016-02-27,0.9957217253293632,0.8503412525458971
2016-03-05,0.9965090052852349,0.8482488810910552
2016-03-12,0.9964722017977653,0.8472102459663021
2016-03-19,0.9964819935345054,0.8474123867281621
2016-03-26,0.9961880061894465,0.8447284542842771
2016-04-02,0.9974424949331151,0.8460047971921976
2016-04-09,0.99717106754776,0.844789201793148
2016-04-16,0.9975479531174478,0.8465801300496723
2016-04-23,0.9975267232736794,0.8468320541212451
2016-04-30,0.9964367642507147,0.8468304688454298
2016-05-07,0.9960594174562477,0.8460693749285171
2016-05-14,0.9966711419100343,0.8565186234754393
2016-05-21,0.9963642704381446,0.8564761809581697
2016-05-28,0.9961484939085566,0.857534275764768
2016-06-04,0.9959994115349206,0.8585301172634038
2016-06-11,0.9569865019757728,0.8506890471056067
2016-06-18,0.9193409230350038,0.839758110368254
2016-06-25,0.8837357561050896,0.8368705156486621
2016-07-02,0.8408983135845624,0.902809562280357
2016-07-09,0.8373736503407151,0.9285237537325378
2016-07-16,0.8389765648682388,0.9286922051414227
2016-07-23,0.7896267698132015,0.9287085964236207
2016-07-30,0.77474366650412,0.9338670050644428
2016-08-06,0.7649121510418533,0.9230944271736229
2016-08-13,0.7617004764634091,0.9217853264603871
2016-08-20,0.7386933731452192,0.9170208430769918
2016-08-27,0.7410307831359203,0.9156832441646005
2016-09-03,0.7391793499120565,0.9149671900754484
2016-09-10,0.7034334909894245,0.9056330554067622
2016-09-17,0.7033375133365607,0.905407687023244
2016-09-24,0.6939328301255844,0.9002207767536147
2016-10-01,0.6650156439735436,0.9012801377431798
2016-10-08,0.6522651246518617,0.8919189819328961
2016-10-15,0.607145570791247,0.8916422263395937
2016-10-22,0.6701896637620502,0.8957744569074154
2016-10-29,0.6204318873831353,0.8746251815976388
2016-11-05,0.619852329539989,0.8684694367664174
2016-11-12,0.5551167244569812,0.8674979638171815
2016-11-19,0.5302810888755344,0.860148153997326
2016-11-26,0.425505614816014,0.8125777994306476
2016-12-03,0.38058905897420486,0.8057758423385911
2016-12-10,0.3248902991841177,0.8034872839890653
2016-12-17,0.4550296888274666,0.7966208129928339
2016-12-24,0.4568269079352026,0.7375666745276118
2016-12-31,0.4747330780689836,0.7248333836373169
2017-01-07,0.46929142233426696,0.7187578479300002
2017-01-14,0.4654018040902613,0.7165252772759392
2017-01-21,0.46082358773686205,0.659851697697132
2017-01-28,0.44106719476720785,0.645149720727938
2017-02-04,0.41940833486660084,0.6131070114103354
2017-02-11,0.4390178435500171,0.6083547057702478
2017-02-18,0.43878626520310243,0.5817294112535714
2017-02-25,0.4125564980127128,0.5808362600909805
