date,roll_corr_to_basket_26w,roll_corr_to_basket_52w
2018-04-28,-0.0032739040405058042,0.03863112776090788
2018-05-05,-0.009517094406987194,0.03118562183858216
2018-05-12,-0.006373793001415423,0.029847792841554064
2018-05-19,-0.005357963789666137,0.0333664669998644
2018-05-26,-0.013696369443491114,0.02701414465906131
2018-06-02,-0.00718484928427529,0.02739758113295823
2018-06-09,-0.031097792347835575,0.006422157081893033
2018-06-16,-0.009511938486058486,0.02889937627482295
2018-06-23,-0.07778466330909557,0.029487707875554908
2018-06-30,-0.09468157804526786,0.06066854639526776
2018-07-07,-0.10260510564910505,0.0535023650450924
2018-07-14,-0.092138092497368,0.05874873765143759
2018-07-21,0.015218624281864943,0.05964335257150866
2018-07-28,0.6400544920322558,0.05213831098505231
2018-08-04,0.5589967107744929,0.0521958257462175
2018-08-11,0.5685906664730684,0.05929510679229779
2018-08-18,0.533128881622922,0.06518431300963873
2018-08-25,0.6130855821560127,0.0947853546109477
2018-09-01,0.6249265391845158,0.08291413031072885
2018-09-08,0.2902106093955002,0.06425412374243518
2018-09-15,0.25457365576941904,0.06307255591499142
2018-09-22,0.2582414159600028,0.06480521807103005
2018-09-29,0.369160582154108,0.11114298202631993
2018-10-06,0.3889380257673264,0.11091034729057632
2018-10-13,0.14665139015022768,0.0689271726366899
2018-10-20,0.035014688682594095,0.018662375224792877
2018-10-27,-0.0481546810195733,0.0009667797896087645
2018-11-03,-0.029489692748715855,0.007064533002672892
2018-11-10,0.1251419605809534,0.06399179380737413
2018-11-17,0.023467049559817345,0.02357689234447606
2018-11-24,-0.18744784032107684,-0.06415959887755765
2018-12-01,-0.22219737256376534,-0.06589526085101563
2018-12-08,-0.2815098032461006,-0.10104225842381215
2018-12-15,-0.2752898194705922,-0.0986229286372169
2018-12-22,-0.2916964675639303,-0.151087653160363
2018-12-29,-0.2958798050188411,-0.1650561321986499
2019-01-05,-0.19215386950603466,-0.13556462181478687
2019-01-12,-0.21345121149099835,-0.13629116585364087
2019-01-19,-0.21807468512485179,-0.08631581511929882
2019-01-26,-0.22075625026344953,0.11838611963690324
2019-02-02,-0.217055815906267,0.051035984980198304
2019-02-09,-0.24432637140822325,0.04825196368369939
2019-02-16,-0.23348624383854719,0.028463588081999634
2019-02-23,-0.24494736957975358,0.0446983355324472
2019-03-02,-0.11806727519946424,0.11487418527349275
2019-03-09,-0.07214837899865881,0.010251231497675909
2019-03-16,-0.054362602582538264,0.01028281605311006
2019-03-23,-0.04728923413668973,0.018853600342742968
2019-03-30,-0.1233950776620115,0.01752803586997791
2019-04-06,-0.12166413030170393,0.023385798102686556
2019-04-13,-0.030158914919047937,0.030094628109356092
2019-04-20,0.02448575227125132,0.03770621352584286
2019-04-27,0.15847376234958613,0.09753784879450328
2019-05-04,0.14740037142621748,0.0982787063963777
2019-05-11,0.03113154674951868,0.09316015007247888
2019-05-18,0.15826063183449132,0.11285974661355574
2019-05-25,0.4987970540649074,0.19122885625874694
2019-06-01,0.49793914999817607,0.18494088389365113
2019-06-08,0.6111496831855907,0.16621621382640878
2019-06-15,0.6069039753207235,0.15103487787284506
2019-06-22,0.6279725884651968,0.16464443426083572
2019-06-29,0.667649739451522,0.17506656321729652
2019-07-06,0.6533780721371693,0.18019535380899196
2019-07-13,0.6380501738380389,0.1682210826343649
2019-07-20,0.5356616432745388,0.14459986856409446
2019-07-27,0.5524174353421506,0.14945488279725866
2019-08-03,0.5826344962514078,0.1511591673560167
2019-08-10,0.5784605427001346,0.1402493537395416
2019-08-17,0.5292318066202613,0.12929113188105246
2019-08-24,0.47933029137758837,0.102191798580623
2019-08-31,0.41451032022193757,0.09897443892220555
2019-09-07,0.39060674340254603,0.11254204958553989
2019-09-14,0.3495942649417866,0.10452041116059543
2019-09-21,0.3376074892496077,0.10036675709409881
2019-09-28,0.3932319745684928,0.09794827497220071
2019-10-05,0.3913591330936437,0.09775103342791383
2019-10-12,0.36053931535458816,0.14639414114108762
2019-10-19,0.35351053057688536,0.17996986478433105
2019-10-26,0.24496517280690489,0.19290413010620122
2019-11-02,0.24149935534541955,0.1843973199941881
2019-11-09,0.25151117793293665,0.12083199605288715
2019-11-16,0.17888713666084635,0.16109743200240603
2019-11-23,-0.06739577833803506,0.31041665517918965
2019-11-30,-0.07615304681776197,0.3042497836605992
2019-12-07,0.07577274968623758,0.42719356672475706
2019-12-14,0.07509604746457683,0.42293820011504835
2019-12-21,0.008093190692744848,0.4327610380926938
2019-12-28,0.04537535473116421,0.46049418901447253
2020-01-04,0.03600336275575855,0.44089064741089296
2020-01-11,0.07565982295964961,0.4443939964340482
2020-01-18,0.4440497760963029,0.5024767023949983
2020-01-25,0.5346995981751416,0.5460497025220526
2020-02-01,0.5519087435568774,0.5711013712851679
2020-02-08,0.5894428583075725,0.5787602634184587
2020-02-15,0.852888956405328,0.7309422057329983
2020-02-22,0.8692039430996438,0.7225840369617881
2020-02-29,0.08400762037559563,0.14426010662028058
2020-03-07,-0.22826744677243999,-0.14886620239258677
2020-03-14,-0.3717234268550335,-0.2757652596349641
2020-03-21,-0.3727930167727909,-0.28091344856775047
2020-03-28,-0.5115330219358246,-0.39665281045040923
2020-04-04,-0.5027336009021438,-0.39118590353068305
2020-04-11,-0.5017653549115285,-0.3940454650610154
2020-04-18,-0.4974041052792019,-0.3916921798383738
2020-04-25,-0.50360775343127,-0.4191905676041127
2020-05-02,-0.49817493706937443,-0.41446608432431903
2020-05-09,-0.45011732645941066,-0.37772718877338846
2020-05-16,-0.4332215587649913,-0.37524864516285994
2020-05-23,-0.3194656665319662,-0.30298308829606696
2020-05-30,-0.2873559519285622,-0.27630401724901094
2020-06-06,-0.2833132518830947,-0.263758845492807
2020-06-13,-0.27262193304460564,-0.2542681242139077
2020-06-20,-0.24077992843086693,-0.22858474688171854
2020-06-27,-0.24867683890194897,-0.2335794589755195
2020-07-04,-0.24977768675676731,-0.2353178456297205
2020-07-11,-0.24698993562906074,-0.2303663020863972
2020-07-18,-0.271375824053656,-0.2281955852060889
2020-07-25,-0.2954834415684853,-0.23525918792374861
2020-08-01,-0.298853550955026,-0.23466139472348685
2020-08-08,-0.3034637272135465,-0.2343050652235677
2020-08-15,-0.536754673854207,-0.22432740476708732
2020-08-22,-0.5392654064504423,-0.22505786816151824
2020-08-29,-0.40894789378006985,-0.2225177517753368
2020-09-05,-0.14755216072601243,-0.21971835989948463
2020-09-12,0.03335121113880785,-0.2237509890620966
2020-09-19,0.04950545885348751,-0.21620554554850094
2020-09-26,0.6307511700966615,-0.23056163718069012
2020-10-03,0.6346049706223559,-0.2303067432665673
2020-10-10,0.639750005187501,-0.22811593493934154
2020-10-17,0.5359249159127087,-0.23275263206393224
2020-10-24,0.3416868541752105,-0.2605927326637751
2020-10-31,0.27504220043314537,-0.26998619671706253
2020-11-07,0.23141949230718792,-0.26991884186240334
2020-11-14,0.20787840136934088,-0.2706079265330157
2020-11-21,-0.05908547164473908,-0.27134683396381865
2020-11-28,-0.1474077937200533,-0.26729936857361164
2020-12-05,-0.13147274090078004,-0.26035756082240646
2020-12-12,-0.18089008805789636,-0.2599625761066533
2020-12-19,-0.36847989797421493,-0.2608462744732227
2020-12-26,-0.3435052439589458,-0.2621224296217694
2021-01-02,-0.3472122570785229,-0.2628667099078527
2021-01-09,-0.33761484727115265,-0.259478690869152
2021-01-16,-0.2195850043380905,-0.2637551717598228
2021-01-23,-0.2782771811692062,-0.2929045691140007
2021-01-30,-0.2885005213563061,-0.29754660364606583
2021-02-06,-0.28975762341836214,-0.30083077042622386
2021-02-13,-0.39881492599937834,-0.4947891256794896
2021-02-20,-0.3780547909878284,-0.4947331954678587
2021-02-27,-0.4205598420481171,-0.39943648025149014
2021-03-06,-0.43827052012797807,-0.22728091235334663
2021-03-13,-0.40762024406511,-0.1016844335150905
2021-03-20,-0.46818216026036974,-0.09556386699819794
2021-03-27,-0.46380012810850163,0.17398817834938438
2021-04-03,-0.442215026961212,0.17186740387939664
2021-04-10,-0.4301756364977169,0.17963323150506436
2021-04-17,-0.3589260937483927,0.18258447333768618
2021-04-24,-0.22544577350413073,0.18145432285885518
2021-05-01,-0.17343298468482363,0.17115034225872425
2021-05-08,-0.17426017519031625,0.1283547660891582
2021-05-15,-0.1656906591282835,0.11193903545584828
2021-05-22,-0.16653145093942542,-0.0945011691667939
2021-05-29,-0.1949649401592896,-0.16273126653854383
2021-06-05,-0.3208611365841254,-0.18926821895073115
2021-06-12,-0.3407031091436545,-0.2288363980023871
2021-06-19,-0.34515085875147594,-0.3546632961817799
2021-06-26,-0.37916522642075695,-0.3465765321779725
2021-07-03,-0.35378159192521297,-0.34246271291974073
2021-07-10,-0.3416853676123343,-0.32622020815998104
2021-07-17,-0.5519456585588667,-0.32553697695531625
2021-07-24,-0.47377904260700965,-0.31921957691172287
2021-07-31,-0.44806526453378337,-0.321966239159493
2021-08-07,-0.42107002305666763,-0.3157948331684883
2021-08-14,-0.17963111111748029,-0.3488950237557874
2021-08-21,-0.1809359366891858,-0.329735598635443
2021-08-28,0.05710764233549956,-0.3197286233296138
2021-09-04,0.06334375780707122,-0.3286716738212265
2021-09-11,0.08071769001732307,-0.30027005242257715
2021-09-18,0.1865997326533304,-0.301331833728313
2021-09-25,0.35472856163610816,-0.2877882174345396
2021-10-02,0.09433689968141883,-0.30631361092315756
2021-10-09,0.08204106975199763,-0.3015247317147108
2021-10-16,0.1330645388152189,-0.2246479842353706
2021-10-23,-0.02689053760482222,-0.14951317977153114
2021-10-30,0.02596163112607638,-0.09396417643177579
2021-11-06,0.037435689359622486,-0.09124296488383177
2021-11-13,0.22062300122997042,0.012408018721342045
2021-11-20,0.22708249824161256,0.018954871704045258
2021-11-27,0.1768527752267847,-0.0097314058075117
2021-12-04,0.1366769283621773,-0.09009987238990534
2021-12-11,0.10740696981720875,-0.11654578829938574
2021-12-18,0.12047494739609096,-0.11582355654189
2021-12-25,0.12092617025485027,-0.12846685402739041
2022-01-01,0.10028551018060589,-0.12709439169684664
2022-01-08,-0.1758537368259177,-0.25131857878302716
2022-01-15,-0.2538784974773312,-0.3730899657348364
