date,asset,y,p_up,signal_up,position,ret_fwd_1w,strat_ret,turnover
2011-03-12,ndx,1.0,0.38524590163934425,0,-0.19708266733278945,0.0429027450733205,-0.008455387434948697,0.01328391652349653
2011-03-12,dax,1.0,0.38524590163934425,0,-0.2737607963899124,0.0423083848508492,-0.011582377130739382,0.02894164990532974
2011-03-12,sx5e,1.0,0.38524590163934425,0,-0.19696649471764652,0.0425122018470176,-0.008373479380536114,0.029728442552272333
2011-03-19,spx,1.0,0.3739130434782609,0,-0.25299177840459075,0.0141650175064698,-0.0035836329700939563,0.005121541475866215
2011-03-19,ndx,1.0,0.3739130434782609,0,-0.17989664639123734,0.0114662660380941,-0.0020627428068828685,0.01718602094155211
2011-03-19,dax,1.0,0.4177215189873418,0,-0.10838592658570634,0.0336075296990079,-0.0036425832466836154,0.16537486980420607
2011-03-19,sx5e,1.0,0.3739130434782609,0,-0.16089275221555666,0.0177204233116823,-0.002851087677041274,0.03607374250208986
2011-03-26,spx,0.0,0.4246575342465753,0,-0.1804312896504297,-0.0031822036760457,0.0005741691131992639,0.07256048875416105
2011-03-26,ndx,0.0,0.4375,0,-0.11996536991456992,-0.0092790193433835,0.0011131609879734513,0.05993127647666742
2011-03-26,dax,1.0,0.4864864864864865,0,-0.04522576452181609,0.0051825883971861,-0.00023438652246463484,0.06316016206389025
2011-03-26,sx5e,1.0,0.4375,0,-0.09992521980129346,0.0073373563916676,-0.0007331869501978103,0.0609675324142632
2011-04-02,spx,0.0,0.4342105263157895,0,-0.16875772040132414,-0.006392254003629,0.0010787422138786675,0.011673569249105564
2011-04-02,ndx,0.0,0.52,0,0.0,-0.0058590889116741,-0.0,0.11996536991456992
2011-04-02,dax,0.0,0.5833333333333334,1,0.0,-0.0053664809020897,-0.0,0.04522576452181609
2011-04-02,sx5e,0.0,0.5555555555555556,1,0.0,-0.021982403355826,-0.0,0.09992521980129346
2011-04-09,spx,1.0,0.20930232558139536,0,-0.43392471566931856,0.0134199199806013,-0.0058232349618874265,0.2651669952679944
2011-04-09,ndx,1.0,0.20930232558139536,0,-0.33264310913492434,0.0302134703888923,-0.010050302727917106,0.33264310913492434
2011-04-09,dax,1.0,0.20930232558139536,0,-0.352946233373576,0.0163270082429101,-0.005762556061594447,0.352946233373576
2011-04-09,sx5e,1.0,0.20930232558139536,0,-0.3031629611585704,0.0059094568438362,-0.001791528435616162,0.3031629611585704
2011-04-16,spx,1.0,0.37362637362637363,0,-0.36706407579086897,0.019605350720433,-0.007196419942751586,0.06686063987844959
2011-04-16,ndx,1.0,0.37362637362637363,0,-0.28519692282512604,0.0112648803264205,-0.003212709205088428,0.0474461863097983
2011-04-16,dax,1.0,0.37362637362637363,0,-0.3375371104443685,0.0300144335747154,-0.010130985180433875,0.015409122929207486
2011-04-16,sx5e,1.0,0.37362637362637363,0,-0.2418946575866108,0.0255253209821884,-0.0061744387787747955,0.06126830357195959
2011-04-23,spx,0.0,0.390625,0,-0.3158145910741253,-0.0171676652415279,0.005421799177950608,0.051249484716743676
2011-04-23,ndx,0.0,0.4,0,-0.23972492697394132,-0.0086935542910385,0.0020840616675631986,0.04547199585118472
2011-04-23,dax,0.0,0.390625,0,-0.33779308175320033,-0.0029556348693052,0.000998393011039821,0.00025597130883181496
2011-04-23,sx5e,0.0,0.390625,0,-0.20918750427419963,-0.0193773349937733,0.00405349634683255,0.03270715331241117
2011-04-30,spx,0.0,0.4217687074829932,0,-0.1957802932421023,-0.0018131622145949,0.0003549814300688891,0.12003429783202299
2011-04-30,ndx,0.0,0.4174757281553398,0,-0.1929238301810945,-0.0016532532162908,0.0003189519427460346,0.04680109679284683
2011-04-30,dax,0.0,0.4174757281553398,0,-0.25113669637242336,-0.0118709332977409,0.0029812269712520467,0.08665638538077697
2011-04-30,sx5e,0.0,0.4217687074829932,0,-0.1466172276367653,-0.0197433031934708,0.002894708378618783,0.06257027663743434
2011-05-07,spx,0.0,0.40476190476190477,0,-0.23232720018837064,-0.0033638069324323,0.000781503846586228,0.03654690694626833
2011-05-07,ndx,0.0,0.40476190476190477,0,-0.21887711932599607,-0.0116886064457557,0.0025583685077822773,0.02595328914490158
2011-05-07,dax,0.0,0.40476190476190477,0,-0.24182471209260636,-0.0184363480659327,0.004458364563083255,0.009311984279816998
2011-05-07,sx5e,0.0,0.40476190476190477,0,-0.15894610848052934,-0.0140330270158225,0.002230495034367122,0.012328880843764045
2011-05-14,spx,0.0,0.3769230769230769,0,-0.2794652349518449,-0.0016275773099222,0.00045485127531969926,0.04713803476347425
2011-05-14,ndx,0.0,0.3769230769230769,0,-0.3107465254860077,-0.0065236898397994,0.0020272139510660336,0.0918694061600116
2011-05-14,dax,0.0,0.3769230769230769,0,-0.2511566222027605,-0.0142221769632383,0.0035719939264568456,0.009331910110154162
2011-05-14,sx5e,0.0,0.3769230769230769,0,-0.18976619793356525,-0.0121164128690459,0.0022992856027521614,0.03082008945303591
2011-05-21,spx,0.0,0.375,0,-0.37150031065836625,-0.023243933588761,0.008635128549147145,0.09203507570652136
2011-05-21,ndx,0.0,0.36,0,-0.43355580244880815,-0.0187407163251416,0.008125146304812245,0.12280927696280047
2011-05-21,dax,0.0,0.36,0,-0.9013626585986962,-0.0075996688755589,0.006850057742143535,0.6502060363959357
2011-05-21,sx5e,0.0,0.375,0,-0.2988843687593626,-0.0107434205859402,0.003211040480145078,0.10911817082579733
2011-05-28,spx,0.0,0.3889372287265288,0,-0.28289806123485933,-0.0224433915825744,0.0063491919662450585,0.08860224942350692
2011-05-28,ndx,0.0,0.36585365853658536,0,-0.3428685434100459,-0.0310690962391647,0.010652615772588936,0.09068725903876224
2011-05-28,dax,0.0,0.36585365853658536,0,-1.0,-0.0055042671081708,0.0055042671081708,0.09863734140130376
2011-05-28,sx5e,0.0,0.43137254901960786,0,-0.1789771989455838,-0.0202824556937518,0.0036300971078056053,0.11990716981377877
2011-06-04,spx,1.0,0.3805309734513274,0,-0.2755131898933111,0.0004091331098836,-0.0001127215681950012,0.007384871341548249
2011-06-04,ndx,0.0,0.3805309734513274,0,-0.2738655886871278,-0.0126649527934482,0.0034684947524723747,0.06900295472291812
2011-06-04,dax,1.0,0.3805309734513274,0,-0.8600005859909554,0.0133170200427163,-0.011452645040389316,0.1399994140090446
2011-06-04,sx5e,1.0,0.3805309734513274,0,-0.26652373921552464,0.0137527721460619,-0.003665440256947533,0.08754654026994083
2011-06-11,spx,0.0,0.4381443298969072,0,-0.15868773390160074,-0.0023987416437278,0.00038065087565856547,0.11682545599171035
2011-06-11,ndx,1.0,0.4381443298969072,0,-0.15419581473294836,0.0109897125346563,-0.0016945676779622232,0.11966977395417944
2011-06-11,dax,0.0,0.4381443298969072,0,-0.28180268045206686,-0.0059561281677263,0.001678452882781329,0.5781979055388886
2011-06-11,sx5e,0.0,0.4381443298969072,0,-0.12184255862527933,-0.019580379189349,0.002385723499283455,0.14468118059024532
2011-06-18,spx,1.0,0.5917602996254683,1,0.0,0.0561472663486932,0.0,0.15868773390160074
2011-06-18,ndx,1.0,0.45,0,-0.12226187438967652,0.0650997266650428,-0.007959214604323738,0.031933940343271836
2011-06-18,dax,1.0,0.5917602996254683,1,0.16595584401552374,0.0418542473509346,0.00694595694475885,0.44775852446759057
2011-06-18,sx5e,1.0,0.5978260869565217,1,0.08274939717232599,0.0588354419193779,0.00486859735119592,0.2045919557976053
2011-06-25,spx,1.0,0.5757575757575758,1,0.0,0.0030828487612619,0.0,0.0
2011-06-25,ndx,1.0,0.5897435897435896,1,0.0,0.018844832916206,0.0,0.12226187438967652
2011-06-25,dax,0.0,0.5897435897435896,1,0.0,-0.0022521915400622,-0.0,0.16595584401552374
2011-06-25,sx5e,0.0,0.43434343434343436,0,-0.09459571161852864,-0.0297600211428988,0.0028151703777949703,0.17734510879085463
2011-07-02,spx,0.0,0.4296577946768061,0,-0.14896472226145258,-0.0205834201518082,0.0030662034661048942,0.14896472226145258
2011-07-02,ndx,0.0,0.4296577946768061,0,-0.13146708427176082,-0.020458125683219,0.0026895701332380266,0.13146708427176082
2011-07-02,dax,0.0,0.4296577946768061,0,-0.16283326970083895,-0.0246679265622277,0.004016759138867712,0.16283326970083895
2011-07-02,sx5e,0.0,0.5946969696969697,1,0.05978182720828128,-0.0411133691027888,-0.00245783232765321,0.15437753882680993
2011-07-09,spx,1.0,0.38848920863309355,0,-0.1663894882855009,0.0219429543969484,-0.003651076953580326,0.017424766024048327
2011-07-09,ndx,1.0,0.38848920863309355,0,-0.15521348917596622,0.030903775242185,-0.004796682784049374,0.023746404904205404
2011-07-09,dax,1.0,0.2708333333333333,0,-0.2839879850122525,0.0147185919347601,-0.004179903265770111,0.12115471531141353
2011-07-09,sx5e,1.0,0.38848920863309355,0,-0.10493740771359401,0.0363387630915981,-0.0038132955983507318,0.1647192349218753
2011-07-16,spx,0.0,0.3116883116883117,0,-0.26448816175921375,-0.0392113128429316,0.010370928053992428,0.09809867347371284
2011-07-16,ndx,0.0,0.3116883116883117,0,-0.24229825168909538,-0.0274500926116485,0.006651109448506186,0.08708476251312916
2011-07-16,dax,0.0,0.3116883116883117,0,-0.2604328499885536,-0.0228789349188345,0.005958426225614707,0.02355513502369888
2011-07-16,sx5e,0.0,0.3116883116883117,0,-0.17300648770001145,-0.0368715285291784,0.0063790136469639245,0.06806907998641744
2011-07-23,spx,0.0,0.4114583333333333,0,-0.1376834164093918,-0.0718884452285881,0.00989784673943145,0.12680474534982195
2011-07-23,ndx,0.0,0.4114583333333333,0,-0.13102422302302003,-0.0712837680558318,0.009339900323668536,0.11127402866607536
2011-07-23,dax,0.0,0.381294964028777,0,-0.26934228173926533,-0.1288782849567733,0.034712371336900555,0.008909431750711738
2011-07-23,sx5e,0.0,0.4578313253012048,0,-0.058912744271461315,-0.1105539681766945,0.006513037655388875,0.11409374342855014
2011-07-30,spx,0.0,0.3916083916083916,0,-0.11581617199338667,-0.0171505277726826,0.0019863084742983627,0.021867244416005127
2011-07-30,ndx,0.0,0.3916083916083916,0,-0.10906720254239087,-0.0056188991879254,0.0006128376157947352,0.021957020480629155
2011-07-30,dax,0.0,0.3916083916083916,0,-0.07533898859711934,-0.0382318606321838,0.0028803497122147506,0.19400329314214598
2011-07-30,sx5e,0.0,0.5384615384615384,1,0.0,-0.0285539860640381,-0.0,0.058912744271461315
2011-08-06,spx,0.0,0.28,0,-0.17814034599643203,-0.0468947497900424,0.008353846953014261,0.06232417400304535
2011-08-06,ndx,0.0,1e-06,0,-0.17476248625658053,-0.0659150798560986,0.01151948323745284,0.06569528371418966
2011-08-06,dax,0.0,1e-06,0,-0.13133335779823024,-0.0863225148139131,0.011337025724098681,0.05599436920111091
2011-08-06,sx5e,0.0,0.28,0,-0.1274272372665219,-0.0642560882058482,0.008187975797625178,0.1274272372665219
2011-08-13,spx,1.0,1e-06,0,-0.19445505387424655,0.0474130641816417,-0.009219709949784246,0.016314707877814527
2011-08-13,ndx,1.0,1e-06,0,-0.17445975571902073,0.060714741293874,-0.010592278934672798,0.0003027305375598033
2011-08-13,dax,1.0,1e-06,0,-0.16609948458501836,0.0104890510948905,-0.0017422259806472344,0.034766126786788115
2011-08-13,sx5e,1.0,1e-06,0,-0.1560074976629649,0.0145294038637004,-0.002266695939310513,0.028580260396443014
2011-08-20,spx,0.0,0.3696969696969697,0,-0.10868703417164265,-0.0024048266485383,0.0002613734761265591,0.0857680197026039
2011-08-20,ndx,1.0,0.32608695652173914,0,-0.12542255653858644,0.0027104908948782,-0.0003399566975101848,0.04903719918043428
2011-08-20,dax,1.0,0.3858267716535433,0,-0.07932179763811718,0.0001534994257317,-1.2175850385457106e-05,0.08677768694690118
2011-08-20,sx5e,1.0,0.3858267716535433,0,-0.07756365870682959,0.0138237066525446,-0.001072217264861299,0.07844383895613531
2011-08-27,spx,0.0,0.3541666666666667,0,-0.1371222951993146,-0.0168147397292945,0.0023056757048599635,0.02843526102767195
2011-08-27,ndx,0.0,0.3333333333333333,0,-0.13704524742502402,-0.0019235825687439,0.00026361784907597105,0.011622690886437581
2011-08-27,dax,0.0,0.38047138047138046,0,-0.11371512640731092,-0.0629070495979834,0.00715348309694566,0.03439332876919374
2011-08-27,sx5e,0.0,0.38047138047138046,0,-0.09878294587175515,-0.0662172628696997,0.006541136293833328,0.021219287164925563
2011-09-03,spx,1.0,0.3852140077821012,0,-0.10524792673601363,0.0535248607296638,-0.005633380620630989,0.03187436846330097
2011-09-03,ndx,1.0,0.3852140077821012,0,-0.09527684324996424,0.0658282724642504,-0.006271909996992322,0.04176840417505978
2011-09-03,dax,1.0,0.5407407407407407,1,0.0,0.0739085112901329,0.0,0.11371512640731092
2011-09-03,sx5e,1.0,0.5623100303951366,1,0.0,0.0412842930649526,0.0,0.09878294587175515
2011-09-10,spx,0.0,0.36486486486486486,0,-0.14256363600840435,-0.0654435407603555,0.009329869124060496,0.037315709272390724
2011-09-10,ndx,0.0,0.36486486486486486,0,-0.14701118114161155,-0.0430295435130458,0.0063258240158372316,0.0517343378916473
2011-09-10,dax,0.0,0.5140845070422535,0,0.0,-0.0676324255271811,-0.0,0.0
2011-09-10,sx5e,0.0,0.37962962962962965,0,-0.08748200314602211,-0.0617103849431293,0.005398548089737073,0.08748200314602211
2011-09-17,spx,0.0,0.5588235294117647,1,0.0,-0.0044085425411155,-0.0,0.14256363600840435
2011-09-17,ndx,0.0,0.5588235294117647,1,0.0,-0.0306680079388815,-0.0,0.14701118114161155
2011-09-17,dax,1.0,0.5732484076433121,1,0.0,0.0587811937127638,0.0,0.0
2011-09-17,sx5e,1.0,0.5732484076433121,1,0.026434955200529017,0.0758280973134652,0.002004512355422807,0.11391695834655113
2011-09-24,spx,1.0,0.553030303030303,1,0.0,0.021247635714412,0.0,0.0
2011-09-24,ndx,1.0,0.553030303030303,1,0.0,0.029721669050758,0.0,0.0
2011-09-24,dax,1.0,0.553030303030303,1,0.0,0.0315665882712166,0.0,0.0
2011-09-24,sx5e,1.0,0.553030303030303,1,0.0,0.0410752135654186,0.0,0.026434955200529017
2011-10-01,spx,1.0,0.36363636363636365,0,-0.1105458577183569,0.0598203312966263,-0.006612889832181823,0.1105458577183569
2011-10-01,ndx,1.0,0.36363636363636365,0,-0.1100460043730112,0.0768036463345982,-0.008451934400400398,0.1100460043730112
2011-10-01,dax,1.0,0.6300940438871473,1,0.046623295813443044,0.0513593036982222,0.0023945400090946726,0.046623295813443044
2011-10-01,sx5e,1.0,0.6300940438871473,1,0.057627817728335945,0.0380267848879996,0.002191400628320281,0.057627817728335945
2011-10-08,spx,1.0,0.3137254901960784,0,-0.15689492217859638,0.0111630109915237,-0.0017514197407939268,0.04634906446023948
2011-10-08,ndx,0.0,0.3137254901960784,0,-0.1527116008183855,-0.0151816656407836,0.0023184164630935438,0.04266559644537431
2011-10-08,dax,1.0,0.37433155080213903,0,-0.08979143201254974,0.0006301112749698,-5.657859370679183e-05,0.1364147278259928
2011-10-08,sx5e,0.0,0.37433155080213903,0,-0.09088178207197846,-0.0076290182892657,0.0006933387775881833,0.14850959980031442
2011-10-15,spx,1.0,0.36904761904761907,0,-0.15454740521223354,0.0378275792449021,-0.00584615421775976,0.002347516966362845
2011-10-15,ndx,1.0,0.36904761904761907,0,-0.11893717166595363,0.0279802905052806,-0.0033278966150898114,0.03377442915243187
2011-10-15,dax,1.0,0.33962264150943394,0,-0.24680796351191045,0.0628424909897236,-0.015510027223189263,0.1570165314993607
2011-10-15,sx5e,1.0,0.35,0,-0.12393964321251578,0.0534115362073317,-0.00661980674096906,0.033057861140537326
2011-10-22,spx,0.0,0.23076923076923078,0,-0.2894225117892081,-0.0247920379117415,0.007175373884789498,0.13487510657697455
2011-10-22,ndx,0.0,1e-06,0,-0.22146744205232818,-0.0187274340042226,0.004147516905118969,0.10253027038637455
2011-10-22,dax,0.0,0.23076923076923078,0,-0.29371076894331244,-0.0598831739988875,0.01758833308197942,0.04690280543140199
2011-10-22,sx5e,0.0,1e-06,0,-0.22835403469998194,-0.0694008999496419,0.0158479755153105,0.10441439148746616
2011-10-29,spx,1.0,0.36363636363636365,0,-0.14403187763735212,0.0084820822993383,-0.0012216902398482444,0.14539063415185596
2011-10-29,ndx,0.0,0.3333333333333333,0,-0.15462016537347134,-0.0002291709105723,3.5434444091478035e-05,0.06684727667885684
2011-10-29,dax,1.0,0.3333333333333333,0,-0.11789954487885242,0.0152309022889094,-0.0017957164479566897,0.17581122406446004
2011-10-29,sx5e,1.0,0.386046511627907,0,-0.07924310331414051,0.0145496122576338,-0.0011529564273123603,0.14911093138584142
2011-11-05,spx,0.0,0.18181818181818182,0,-0.23768213847358408,-0.0381450477109804,0.009066396512122715,0.09365026083623196
2011-11-05,ndx,0.0,0.3333333333333333,0,-0.21168766565552366,-0.0432255983156323,0.009150326003999537,0.05706750028205232
2011-11-05,dax,0.0,1e-06,0,-0.15812418077191168,-0.0423953653853456,0.006703732420083635,0.04022463589305926
2011-11-05,sx5e,0.0,1e-06,0,-0.15066217185759487,-0.0379084742409057,0.005711373060942543,0.07141906854345435
2011-11-12,spx,0.0,0.37823834196891193,0,-0.13143105187232623,-0.0468720437625961,0.006160442015123713,0.10625108660125784
2011-11-12,ndx,0.0,0.37823834196891193,0,-0.1367095986843737,-0.0457286097739523,0.0062515398905913485,0.07497806697114995
2011-11-12,dax,0.0,0.37823834196891193,0,-0.09212777280277941,-0.052992634787526,0.004882093417925859,0.06599640796913227
2011-11-12,sx5e,0.0,0.37823834196891193,0,-0.08748515197753952,-0.0560741813759677,0.00490565827969265,0.06317701988005535
2011-11-19,spx,1.0,0.37254901960784315,0,-0.14688088516557396,0.0738864387616835,-0.010852505527048048,0.015449833293247728
2011-11-19,ndx,1.0,0.37254901960784315,0,-0.15442446793323147,0.0702782117086959,-0.010852675450414363,0.017714869248857762
2011-11-19,dax,1.0,0.3673469387755102,0,-0.15943338534958057,0.1070132735710112,-0.017061488482767114,0.06730561254680116
2011-11-19,sx5e,1.0,0.40425531914893614,0,-0.08197139863732905,0.1095270123054479,-0.008978082387245514,0.005513753340210467
2011-11-26,spx,1.0,0.15625,0,-0.17115053709789915,0.00876812293053,-0.001500668948900615,0.024269651932325192
2011-11-26,ndx,1.0,0.15625,0,-0.17280866786061652,0.0072283713575784,-0.0012491252251049594,0.018384199927385048
2011-11-26,dax,0.0,0.3786407766990291,0,-0.07016985168853714,-0.0154538637126111,0.0010843953247287868,0.08926353366104343
2011-11-26,sx5e,1.0,0.15625,0,-0.12924749397385854,3.8420490928503526e-05,-4.965752169754446e-06,0.04727609533652949
2011-12-03,spx,0.0,0.6212121212121211,1,0.05611549116768792,-0.0283064715302066,-0.0015884315531417182,0.22726602826558706
2011-12-03,ndx,0.0,0.6212121212121211,1,0.058935179513450495,-0.0347180292235237,-0.0020461132846415894,0.231743847374067
2011-12-03,dax,0.0,0.6262626262626263,1,0.03840618525446282,-0.0475937534973299,-0.00182789451377369,0.10857603694299996
2011-12-03,sx5e,0.0,0.6262626262626263,1,0.05202007109777936,-0.059707417858012,-0.0031059841220386054,0.1812675650716379
2011-12-10,spx,1.0,0.4485294117647059,0,-0.06664882540743047,0.0374448616827638,-0.0024956560486999076,0.1227643165751184
2011-12-10,ndx,1.0,0.4485294117647059,0,-0.06600704330564894,0.022067036610103,-0.0014565798411504093,0.12494222281909943
2011-12-10,dax,1.0,0.5,0,0.0,0.0310692450427763,0.0,0.03840618525446282
2011-12-10,sx5e,1.0,0.4485294117647059,0,-0.040146335554078025,0.0397917120650832,-0.0015974914248360853,0.09216640665185738
2011-12-17,spx,0.0,0.4782608695652174,0,-0.055165119700442675,-0.0061011751875005,0.00033657205953183583,0.011483705706987798
2011-12-17,ndx,0.0,0.5483870967741935,1,0.0,-0.0042577932041424,-0.0,0.06600704330564894
2011-12-17,dax,1.0,0.5637583892617449,1,0.0,0.0033033222031899,0.0,0.0
2011-12-17,sx5e,1.0,0.4782608695652174,0,0.0,0.0114304675663758,0.0,0.040146335554078025
2011-12-24,spx,1.0,0.6308139534883721,1,0.09799787403585965,0.0160622132457599,0.001574062750395095,0.15316299373630232
2011-12-24,ndx,1.0,0.6308139534883721,1,0.10793593498520132,0.0343923822234319,0.0037121739316545387,0.10793593498520132
2011-12-24,dax,1.0,0.6308139534883721,1,0.08903550928151242,0.027053328473217,0.0024087068783729165,0.08903550928151242
2011-12-24,sx5e,0.0,0.6578947368421053,1,0.0963075410075623,-0.0077270078349269,-0.0007441691239279776,0.0963075410075623
2011-12-31,spx,1.0,0.49122807017543857,0,0.0,0.0088276034778254,0.0,0.09799787403585965
2011-12-31,ndx,1.0,0.5514018691588785,1,0.0,0.0067100421446668,0.0,0.10793593498520132
2011-12-31,dax,1.0,0.5657894736842105,1,0.0,0.0140576303417674,0.0,0.08903550928151242
2011-12-31,sx5e,1.0,0.6338028169014085,1,0.08160176536023987,0.0171230939899507,0.0013972746980092906,0.014705775647322422
2012-01-07,spx,1.0,0.6361323155216287,1,0.12863478991305044,0.0203942315897263,0.0026234076959825393,0.12863478991305044
2012-01-07,ndx,1.0,0.6361323155216287,1,0.1337563576877234,0.0274201300179597,0.003667616718526099,0.1337563576877234
2012-01-07,dax,1.0,0.6361323155216287,1,0.2392476443411189,0.0425372939958457,0.010176947385151704,0.2392476443411189
2012-01-07,sx5e,1.0,0.6361323155216287,1,0.11639426781001828,0.038045175170337,0.004428240307655263,0.03479250244977841
2012-01-14,spx,1.0,0.6368286445012789,1,0.16293967311234978,0.000722224756344,0.00011767906571233782,0.034304883199299335
2012-01-14,ndx,1.0,0.6368286445012789,1,0.14014115345425082,0.0101558460743038,0.0014232519831567597,0.0063847957665274235
2012-01-14,dax,1.0,0.6368286445012789,1,0.1779356743801369,0.016799414151855,0.002989215086301535,0.06131196996098198
2012-01-14,sx5e,1.0,0.6368286445012789,1,0.12896042094098217,0.0039802880970432,0.000513299628461072,0.012566153130963889
2012-01-21,spx,1.0,0.599009900990099,1,0.10265711169300364,0.0217042838801821,0.002228099094504512,0.06028256141934614
2012-01-21,ndx,1.0,0.599009900990099,1,0.09216850238719637,0.0273786746934117,0.002523451443837989,0.04797265106705445
2012-01-21,dax,1.0,0.599009900990099,1,0.13663917863500175,0.0391109923556276,0.005344093871072787,0.041296495745135164
2012-01-21,sx5e,1.0,0.625,1,0.11347379621077107,0.0322290714186046,0.003657155082217125,0.015486624730211104
2012-01-28,spx,0.0,0.6456521739130435,1,0.19081919352897128,-0.0016804223362332,-0.00032065683498808903,0.08816208183596765
2012-01-28,ndx,1.0,0.6456521739130435,1,0.18196145509178513,0.007176267312992,0.0013058040423996392,0.08979295270458876
2012-01-28,dax,0.0,0.6456521739130435,1,0.21760531384564313,-0.0108930980822177,-0.002370396026932356,0.08096613521064139
2012-01-28,sx5e,0.0,0.6456521739130435,1,0.15220540493643833,-0.0136731407669522,-0.0020811259271868825,0.03873160872566726
2012-02-04,spx,1.0,0.6417910447761193,1,0.15194393956908245,0.0138458559256389,0.002103793896047499,0.038875253959888834
2012-02-04,ndx,1.0,0.6417910447761193,1,0.15722509561241335,0.0144936639291488,0.002278767697034607,0.024736359479371778
2012-02-04,dax,1.0,0.6417910447761193,1,0.12729596735566837,0.0231691209868278,0.0029493356687987624,0.09030934648997477
2012-02-04,sx5e,1.0,0.6417910447761193,1,0.11483865278282929,0.0159426949805703,0.0018308376132962678,0.037366752153609045
2012-02-11,spx,1.0,0.5,0,0.0,0.0033131799916252,0.0,0.15194393956908245
2012-02-11,ndx,1.0,0.518796992481203,0,0.0,0.0077276104386589,0.0,0.15722509561241335
2012-02-11,dax,1.0,0.3581661891117478,0,-0.28659198242835954,0.0023948493216296,-0.000686344614703039,0.4138879497840279
2012-02-11,sx5e,1.0,0.3581661891117478,0,-0.20601481459143223,0.0013411048640841,-0.0002762874699219538,0.3208534673742615
2012-02-18,spx,1.0,0.5251141552511418,0,0.0,0.0028482727312666,0.0,0.0
2012-02-18,ndx,1.0,0.35967302452316074,0,-0.34367890399743406,0.014349841218642,-0.004931737702560086,0.34367890399743406
2012-02-18,dax,1.0,0.35967302452316074,0,-0.26984600113658,0.0082949349035534,-0.002238355013412128,0.01674598129177951
2012-02-18,sx5e,1.0,0.35967302452316074,0,-0.21740736047720677,0.0089036292096096,-0.001935714525128982,0.011392545885774541
2012-02-25,spx,1.0,0.6502242152466368,1,0.21534927634022097,0.0009053540007153,0.00019496732888576375,0.21534927634022097
2012-02-25,ndx,1.0,0.6502242152466368,1,0.22445748645970176,0.001995018133087,0.0004477967555942348,0.5681363904571358
2012-02-25,dax,0.0,0.6423076923076925,1,0.2150253436216822,-0.0059467995498,-0.00127871261664501,0.4848713447582622
2012-02-25,sx5e,0.0,0.6502242152466368,1,0.16931399590061957,-0.0118649260062211,-0.0020088980331784737,0.38672135637782634
2012-03-03,spx,1.0,0.6491228070175439,1,0.21748889388377393,0.0242911435803541,0.005283053948463149,0.002139617543552963
2012-03-03,ndx,1.0,0.641732283464567,1,0.19149496967026294,0.0249088539206983,0.0047699202260651314,0.03296251678943882
2012-03-03,dax,1.0,0.641732283464567,1,0.2497310712154154,0.0403490591130211,0.010076413754828878,0.03470572759373319
2012-03-03,sx5e,1.0,0.6491228070175439,1,0.17109895103001044,0.036705816888253,0.006280326766279731,0.0017849551293908639
2012-03-10,spx,0.0,0.6510638297872341,1,0.20836474258995952,-0.0050278812394511,-0.001047633180231115,0.009124151293814414
2012-03-10,ndx,1.0,0.6510638297872341,1,0.19820806511377131,0.0058132248099735,0.0011522280416562183,0.006713095443508371
2012-03-10,dax,0.0,0.6510638297872341,1,0.16421546528130757,-0.0226605307202472,-0.0037212095957467575,0.08551560593410784
2012-03-10,sx5e,0.0,0.6510638297872341,1,0.16263314255942488,-0.0317716520338919,-0.005167123614576383,0.008465808470585562
2012-03-17,spx,1.0,0.6271929824561403,1,0.1512060924886915,0.0081310705670993,0.001229467408200894,0.05715865010126803
2012-03-17,ndx,1.0,0.6212121212121212,1,0.13541167200359092,0.0097927470634584,0.0013260522533711568,0.0627963931101804
2012-03-17,dax,0.0,0.6271929824561403,1,0.09751860793177189,-0.006974363959163,-0.0006801302645070969,0.06669685734953568
2012-03-17,sx5e,0.0,0.6514084507042255,1,0.12851442005784133,-0.0190660600373003,-0.002450263648481633,0.03411872250158354
2012-03-24,spx,0.0,0.6282051282051282,1,0.1472270523620072,-0.0073767989378545,-0.0010860643634875036,0.003979040126684291
2012-03-24,ndx,1.0,0.6282051282051282,1,0.14343754859898208,0.0026240622516122,0.0003763890567423793,0.008025876595391168
2012-03-24,dax,0.0,0.6065573770491803,1,0.07331356490493142,-0.0246975958818626,-0.0018106687986807007,0.02420504302684047
2012-03-24,sx5e,0.0,0.6119402985074627,1,0.08478945527592976,-0.0342068720532197,-0.0029003820480859232,0.04372496478191157
2012-03-31,spx,0.0,0.6317991631799164,1,0.1419824014244072,-0.0198987182421606,-0.002825267801289621,0.005244650937599987
2012-03-31,ndx,0.0,0.6317991631799164,1,0.14417441235165612,-0.0229900452488688,-0.0033145762636936434,0.0007368637526740385
2012-03-31,dax,0.0,0.5855855855855856,1,0.0,-0.0282439345501133,-0.0,0.07331356490493142
2012-03-31,sx5e,0.0,0.6317991631799164,1,0.09540838363755509,-0.0422270892022702,-0.004028818326507456,0.010618928361625327
2012-04-07,spx,1.0,0.6374501992031872,1,0.15053880781129073,0.006035350955293,0.0009085545375325428,0.008556406386883514
2012-04-07,ndx,0.0,0.6374501992031872,1,0.12273413913374565,-0.0085031808194916,-0.0010436305777788795,0.021440273217910477
2012-04-07,dax,1.0,0.6374501992031872,1,0.3271841066937879,0.0252464344841203,0.008260232113890143,0.3271841066937879
2012-04-07,sx5e,1.0,0.6415770609318996,1,0.14427493345126532,0.0086231349634082,0.0012441022229869973,0.04886654981371023
