date,roll_corr_26w,roll_corr_52w
2010-10-15 16:00:00-04:00,0.9881953120114916,0.9837600070476129
2010-10-22 16:00:00-04:00,0.9880895319075049,0.9827836998830883
2010-10-29 16:00:00-04:00,0.9870590023261439,0.9797714203376245
2010-11-05 16:00:00-04:00,0.9852823803487818,0.9790792295901625
2010-11-12 16:00:00-05:00,0.9834730626896099,0.9790673992582408
2010-11-19 16:00:00-05:00,0.9830704351172149,0.9789791316082834
2010-11-26 16:00:00-05:00,0.9829200617200945,0.9781927286740544
2010-12-03 16:00:00-05:00,0.9839816872881217,0.9782395462445554
2010-12-10 16:00:00-05:00,0.9841516880549358,0.9782050444125254
2010-12-17 16:00:00-05:00,0.9824113243702858,0.9779783580420901
2010-12-23 16:00:00-05:00,0.9774130442275074,0.9778698251887289
2010-12-31 16:00:00-05:00,0.9802570858181137,0.9775834402328843
2011-01-07 16:00:00-05:00,0.9785434218225789,0.9775148779313306
2011-01-14 16:00:00-05:00,0.9816047728364206,0.9799633782248608
2011-01-21 16:00:00-05:00,0.9811588418987367,0.9795880092612846
2011-01-28 16:00:00-05:00,0.9511828577642226,0.9727561801023261
2011-02-04 16:00:00-05:00,0.9385492268103636,0.9722974601946421
2011-02-11 16:00:00-05:00,0.9360201209720089,0.975337076074567
2011-02-18 16:00:00-05:00,0.9396630996467654,0.9758141443418402
2011-02-25 16:00:00-05:00,0.9337009083720587,0.9760499766631613
2011-03-04 16:00:00-05:00,0.934184953574797,0.9758746619770817
2011-03-11 16:00:00-05:00,0.9382553843305276,0.9761651800991534
2011-03-18 16:00:00-04:00,0.9405433982757178,0.9766808406025925
2011-03-25 16:00:00-04:00,0.9405618919555334,0.9767578378004819
2011-04-01 16:00:00-04:00,0.9400094499577402,0.9766564411967547
2011-04-08 16:00:00-04:00,0.9408400583027032,0.9767120525331807
2011-04-15 16:00:00-04:00,0.9414392952894588,0.9765202858006672
2011-04-21 16:00:00-04:00,0.9417376496930866,0.9759998460392436
2011-04-29 16:00:00-04:00,0.9375877968276377,0.974003089751413
2011-05-06 16:00:00-04:00,0.932705538052024,0.9737498411241268
2011-05-13 16:00:00-04:00,0.9333678161501314,0.9711132243341207
2011-05-20 16:00:00-04:00,0.9324163007204866,0.9711530357247594
2011-05-27 16:00:00-04:00,0.9455193597168056,0.9732845914966971
2011-06-03 16:00:00-04:00,0.9502267009086269,0.9742872584188905
2011-06-10 16:00:00-04:00,0.9504014472713891,0.9739755892237186
2011-06-17 16:00:00-04:00,0.9499017902330392,0.9721144897884554
2011-06-24 16:00:00-04:00,0.9682037978193354,0.9705252250890137
2011-07-01 16:00:00-04:00,0.9686497855917822,0.9685022020006051
2011-07-08 16:00:00-04:00,0.9692538363320589,0.9694973001252382
2011-07-15 16:00:00-04:00,0.9704838109740846,0.9688712014559078
2011-07-22 16:00:00-04:00,0.975543749367902,0.9712255610639062
2011-07-29 16:00:00-04:00,0.9933169122123249,0.9778918237208597
2011-08-05 16:00:00-04:00,0.991858470005941,0.9755670641030472
2011-08-12 16:00:00-04:00,0.9709369271103836,0.9615259774306759
2011-08-19 16:00:00-04:00,0.937101319301227,0.9361330460447227
2011-08-26 16:00:00-04:00,0.93698525489692,0.9328144560632788
2011-09-02 16:00:00-04:00,0.9374825365065766,0.9335097298632619
2011-09-09 16:00:00-04:00,0.9462000873232924,0.9393089608506315
2011-09-16 16:00:00-04:00,0.9526625646889525,0.947316636563776
2011-09-23 16:00:00-04:00,0.9519921976269435,0.9473378117292662
2011-09-30 16:00:00-04:00,0.9523758028368818,0.9476279990274152
2011-10-07 16:00:00-04:00,0.9559949715685402,0.9515536517339495
2011-10-14 16:00:00-04:00,0.9557869985601214,0.9516362073799428
2011-10-21 16:00:00-04:00,0.9568829629343878,0.9530604344378152
2011-10-28 16:00:00-04:00,0.9578437268303418,0.954902170859899
2011-11-04 16:00:00-04:00,0.9579546574307641,0.9549791151684294
2011-11-11 16:00:00-05:00,0.9592420312341489,0.956510884342996
2011-11-18 16:00:00-05:00,0.9610310093558356,0.9586129392274557
2011-11-25 16:00:00-05:00,0.963465966468809,0.9614241383111346
2011-12-02 16:00:00-05:00,0.9630494630037053,0.9613884567053995
2011-12-09 16:00:00-05:00,0.9636834945027968,0.9619876011119054
2011-12-16 16:00:00-05:00,0.9649687339601511,0.9630890059571092
