date,base_corr_26w,combo_corr_26w,base_corr_52w,combo_corr_52w
2019-12-28,0.9879528345713975,0.9879528345713975,0.9657274312512717,0.9657274312512717
2020-01-04,0.9881372155759082,0.9881372155759082,0.9758114766381868,0.9758114766381868
2020-01-11,0.9883655661800089,0.9883655661800089,0.97594858958487,0.97594858958487
2020-01-18,0.9841173156715974,0.9841173156715974,0.9766098051128165,0.9766098051128165
2020-01-25,0.9618895217721004,0.9618895217721004,0.9711459510621386,0.9711459510621386
2020-02-01,0.9560154700201565,0.9560154700201565,0.969397415111109,0.969397415111109
2020-02-08,0.9557217629998077,0.9557217629998077,0.9708048395855292,0.9708048395855292
2020-02-15,0.9292896184420794,0.9292896184420794,0.9328118109672359,0.9328118109672359
2020-02-22,0.9267849838473521,0.9267849838473521,0.9327601222189084,0.9327601222189084
2020-02-29,0.8706837710549967,0.8706837710549967,0.8753936865633194,0.8753936865633194
2020-03-07,0.8806189042871188,0.8806189042871188,0.8980487047162953,0.8980487047162953
2020-03-14,0.45428665841760685,0.45428665841760685,0.5571219417654911,0.5571219417654911
2020-03-21,0.45137944464763907,0.45137944464763907,0.5492484946168544,0.5492484946168544
2020-03-28,0.5298843398847892,0.5298843398847892,0.602563771670263,0.602563771670263
2020-04-04,0.5330160488078849,0.5330160488078849,0.6030534710425348,0.6030534710425348
2020-04-11,0.531941204646602,0.531941204646602,0.6047522693452297,0.6047522693452297
2020-04-18,0.535941551974749,0.535941551974749,0.6076718484179634,0.6076718484179634
2020-04-25,0.5359955007083147,0.5359955007083147,0.6013788465051373,0.6013788465051373
2020-05-02,0.5341702706298855,0.5341702706298855,0.6017495058880693,0.6017495058880693
2020-05-09,0.5475381896906923,0.5475381896906923,0.606979849220705,0.606979849220705
2020-05-16,0.5521363364635182,0.5521363364635182,0.604747693561998,0.604747693561998
2020-05-23,0.5777520111845675,0.5777520111845675,0.612323408584281,0.612323408584281
2020-05-30,0.5871167516065632,0.5871167516065632,0.6221033828395396,0.6221033828395396
2020-06-06,0.5915489950109274,0.5915489950109274,0.6216515718297639,0.6216515718297639
2020-06-13,0.5903635937661258,0.5903635937661258,0.6218604391199569,0.6218604391199569
2020-06-20,0.5972151536953461,0.5972151536953461,0.6237923639099994,0.6237923639099994
2020-06-27,0.5985788060882377,0.5985788060882377,0.6245211788581907,0.6245211788581907
2020-07-04,0.5985976803037631,0.5985976803037631,0.6240376375007929,0.6240376375007929
2020-07-11,0.5979449075786255,0.5979449075786255,0.6231672953449524,0.6231672953449524
2020-07-18,0.5905946423072012,0.5905946423072012,0.6130232404109356,0.6130232404109356
2020-07-25,0.5798908773126122,0.5798908773126122,0.6093740197782139,0.6093740197782139
2020-08-01,0.5787570183765863,0.5787570183765863,0.6094411674508422,0.6094411674508422
2020-08-08,0.5788355573686873,0.5788355573686873,0.6092092379901479,0.6092092379901479
2020-08-15,0.5350256137946217,0.5350256137946217,0.6075509326902998,0.6075509326902998
2020-08-22,0.5355737809064525,0.5355737809064525,0.6078581621062578,0.6078581621062578
2020-08-29,0.5534635600636693,0.5534635600636693,0.607447951860542,0.607447951860542
2020-09-05,0.2918863608885008,0.2918863608885008,0.6073154346820375,0.6073154346820375
2020-09-12,0.9529115321720278,0.9529115321720278,0.6092688195151894,0.6092688195151894
2020-09-19,0.9573977109089914,0.9573977109089914,0.6092930765896358,0.6092930765896358
2020-09-26,0.9397151034338934,0.9397151034338934,0.6087969103453844,0.6087969103453844
2020-10-03,0.9395077136594906,0.9395077136594906,0.6086733488769035,0.6086733488769035
2020-10-10,0.9489707423217176,0.9489707423217176,0.6081383591847767,0.6081383591847767
2020-10-17,0.9586361511583191,0.9586361511583191,0.6262305234499279,0.6262305234499279
2020-10-24,0.9577834362443605,0.9577834362443605,0.6505751867110363,0.6505751867110363
2020-10-31,0.9194351925387513,0.9194351925387513,0.6424253350500739,0.6424253350500739
2020-11-07,0.9153867475296851,0.9153867475296851,0.6420935566365309,0.6420935566365309
2020-11-14,0.9167176818387541,0.9167176818387541,0.6435265799758481,0.6435265799758481
2020-11-21,0.9047768164592406,0.9047768164592406,0.6438356027428221,0.6438356027428221
2020-11-28,0.8930774576013786,0.8930774576013786,0.6446920945115411,0.6446920945115411
2020-12-05,0.8885694108289751,0.8885694108289751,0.6469291366253836,0.6469291366253836
2020-12-12,0.8911115342048802,0.8911115342048802,0.6470936683341878,0.6470936683341878
2020-12-19,0.8896063156792101,0.8896063156792101,0.6473732170171248,0.6473732170171248
2020-12-26,0.891014202537104,0.891014202537104,0.6488838149318965,0.6488838149318965
2021-01-02,0.895129494514488,0.895129494514488,0.6503994576307045,0.6503994576307045
2021-01-09,0.8960550147735898,0.8960550147735898,0.6513422615909545,0.6513422615909545
2021-01-16,0.9031129447668371,0.9031129447668371,0.6497665725422455,0.6497665725422455
2021-01-23,0.930106428718595,0.930106428718595,0.6534796481122221,0.6534796481122221
2021-01-30,0.9299138893137647,0.9299138893137647,0.6528676446857054,0.6528676446857054
2021-02-06,0.9300155566824759,0.9300155566824759,0.6523305393015489,0.6523305393015489
2021-02-13,0.932613040463996,0.932613040463996,0.6262012452135602,0.6262012452135602
2021-02-20,0.9313153947156676,0.9313153947156676,0.6247644941649046,0.6247644941649046
2021-02-27,0.9339846588188462,0.9339846588188462,0.6450013907468796,0.6450013907468796
2021-03-06,0.934745086570847,0.934745086570847,0.5202923349276608,0.5202923349276608
2021-03-13,0.931882334605069,0.931882334605069,0.9345842564210307,0.9345842564210307
2021-03-20,0.931842993496835,0.931842993496835,0.9371289644200694,0.9371289644200694
2021-03-27,0.9321849596771447,0.9321849596771447,0.9223900546106992,0.9223900546106992
2021-04-03,0.9322058835374154,0.9322058835374154,0.9226809656828324,0.9226809656828324
2021-04-10,0.932331557577736,0.932331557577736,0.9233778705392285,0.9233778705392285
2021-04-17,0.9110102363484365,0.9110102363484365,0.9243346608673728,0.9243346608673728
2021-04-24,0.8627749677838387,0.8627749677838387,0.9232090871906471,0.9232090871906471
2021-05-01,0.9820423585351468,0.9820423585351468,0.925649661643728,0.925649661643728
2021-05-08,0.9819586995403693,0.9819586995403693,0.9233097875285556,0.9233097875285556
2021-05-15,0.98613342212389,0.98613342212389,0.9254367351717235,0.9254367351717235
2021-05-22,0.9859446595552954,0.9859446595552954,0.9224606297131255,0.9224606297131255
2021-05-29,0.9851974549783753,0.9851974549783753,0.9154827913235877,0.9154827913235877
2021-06-05,0.9843910830045113,0.9843910830045113,0.9152513141319278,0.9152513141319278
2021-06-12,0.9785355034563189,0.9785355034563189,0.9138498737877947,0.9138498737877947
2021-06-19,0.9782418982490543,0.9782418982490543,0.9154740393629701,0.9154740393629701
2021-06-26,0.9783935537325028,0.9783935537325028,0.9158403430645181,0.9158403430645181
2021-07-03,0.9772461727584733,0.9772461727584733,0.9165950992247573,0.9165950992247573
2021-07-10,0.9746722322522918,0.9746722322522918,0.9153293974616069,0.9153293974616069
2021-07-17,0.9739999874605003,0.9739999874605003,0.915544002552026,0.915544002552026
2021-07-24,0.9678547028204116,0.9678547028204116,0.9296776536311746,0.9296776536311746
2021-07-31,0.9720125821980758,0.9720125821980758,0.9291632747678673,0.9291632747678673
2021-08-07,0.9733513942977198,0.9733513942977198,0.9296272937271449,0.9296272937271449
2021-08-14,0.9644249740861995,0.9644249740861995,0.9290253732602338,0.9290253732602338
2021-08-21,0.964299302445361,0.964299302445361,0.9276724551419991,0.9276724551419991
2021-08-28,0.966169610360842,0.966169610360842,0.9283482428306455,0.9283482428306455
2021-09-04,0.9679083247752862,0.9679083247752862,0.929230719127847,0.929230719127847
2021-09-11,0.9680200689643739,0.9680200689643739,0.9267901164157337,0.9267901164157337
2021-09-18,0.9891226547426619,0.9891226547426619,0.9285264352847469,0.9285264352847469
2021-09-25,0.9930249509711276,0.9930249509711276,0.9289581202772966,0.9289581202772966
2021-10-02,0.9922441593207098,0.9922441593207098,0.930075666728487,0.930075666728487
2021-10-09,0.9920868832141396,0.9920868832141396,0.9296626088141715,0.9296626088141715
2021-10-16,0.9899929970226821,0.9899929970226821,0.9163284721956328,0.9163284721956328
2021-10-23,0.9914423816168817,0.9914423816168817,0.8936022175074748,0.8936022175074748
2021-10-30,0.9911171376476887,0.9911171376476887,0.9691968607664345,0.9691968607664345
2021-11-06,0.9910949165164084,0.9910949165164084,0.9691577150998055,0.9691577150998055
2021-11-13,0.9895876734100305,0.9895876734100305,0.976503806255907,0.976503806255907
2021-11-20,0.988017990545661,0.988017990545661,0.9767417646340324,0.9767417646340324
2021-11-27,0.9725413394082046,0.9725413394082046,0.9727906229669444,0.9727906229669444
2021-12-04,0.9641316602465647,0.9641316602465647,0.9683291215171771,0.9683291215171771
2021-12-11,0.9611572845091965,0.9611572845091965,0.9673728864487205,0.9673728864487205
2021-12-18,0.9608303248881828,0.9608303248881828,0.9674030206801361,0.9674030206801361
2021-12-25,0.9603651321095718,0.9603651321095718,0.9674830744412374,0.9674830744412374
2022-01-01,0.9599554484749458,0.9599554484749458,0.9666261092903483,0.9666261092903483
2022-01-08,0.9493256730986755,0.9493256730986755,0.961397747712635,0.961397747712635
2022-01-15,0.9515443277123482,0.9515443277123482,0.9611361232143698,0.9611361232143698
2022-01-22,0.9479972018692777,0.9479972018692777,0.9548301606758517,0.9548301606758517
2022-01-29,0.9482231464898712,0.9482231464898712,0.9564937448760028,0.9564937448760028
2022-02-05,0.9473766599925117,0.9473766599925117,0.9547955881638737,0.9547955881638737
2022-02-12,0.9308925309728415,0.9308925309728415,0.9410698572094551,0.9410698572094551
2022-02-19,0.6820685907131563,0.6820685907131563,0.7650807211071176,0.7650807211071176
2022-02-26,0.6833694342642341,0.6833694342642341,0.7485840888324394,0.7485840888324394
2022-03-05,0.23401860946538136,0.23401860946538136,0.39514332181853784,0.39514332181853784
2022-03-12,0.23081034659498226,0.23081034659498226,0.3909108950555918,0.3909108950555918
2022-03-19,0.1684647043823982,0.1684647043823982,0.38247936936917554,0.38247936936917554
2022-03-26,0.15317972780747344,0.15317972780747344,0.3582437974957539,0.3582437974957539
2022-04-02,0.10290341369278043,0.10290341369278043,0.34513112620797126,0.34513112620797126
2022-04-09,0.08617633997722628,0.08617633997722628,0.33260784744562816,0.33260784744562816
2022-04-16,0.0031486682519208157,0.0031486682519208157,0.27649126401539553,0.27649126401539553
2022-04-23,-0.18528597295167404,-0.18528597295167404,0.16215762468086767,0.16215762468086767
2022-04-30,-0.1855661003328196,-0.1855661003328196,0.1514061167999136,0.1514061167999136
