date,n_assets,port_ret_base,port_ret_xs,port_ret_combo,alpha_eff,avg_er,avg_gross
2010-11-20,4,0.009954955613864435,-0.007678119783219222,0.006115895722254823,0.5,0.00384493274354401,0.552643580506602
2010-11-27,4,-0.009078571461931938,0.00427696889163158,-0.006940087016116148,0.5,-0.0052426790345178635,0.7096328477362123
2010-12-04,4,-0.000796592489185507,-0.0013604783932987747,-0.000796592489185507,0.0,0.0023186554729636125,0.5100646069094064
2010-12-11,4,-0.006944349073631359,0.0014280153258018373,-0.006944349073631359,0.0,-0.004056728140176414,0.7505009175179705
2010-12-18,4,0.00995210211651659,0.007811583143066717,0.01385789368804995,0.5,-0.004629249097676651,0.843310637320998
2010-12-25,4,-0.011053074603972828,0.007250908591713064,-0.007427620308116296,0.5,-0.006599086250446518,0.8312132836762933
2011-01-01,4,-0.021390085706406995,0.01609443554033845,-0.013342867936237771,0.5,-0.006719061584760307,0.9348854111843753
2011-01-08,4,0.0015147317581826784,0.008086643266925878,0.005558053391645617,0.5,-0.000861223918645677,0.28166582881488655
2011-01-15,4,-0.00030813228609782547,0.0036769327268815323,0.0015303340773429406,0.5,0.0033393652484188484,0.5541390738408114
2011-01-22,4,-0.008873374068735994,0.004457582584970152,-0.006644582776250918,0.5,-0.0019105914683790635,0.4239411930107801
2011-01-29,4,0.0030920216154188924,0.008586867287432264,0.007385455259135024,0.5,-0.0011177243769812748,0.4235078016537896
2011-02-05,4,0.002792139530125896,-0.006457205591480693,-0.00043646326561445035,0.5,0.0014602651933473799,0.4919500411461365
2011-02-12,4,-0.01630412284988572,-0.010797468548150384,-0.021702857123960913,0.5,0.002700666359004215,0.643740038331064
2011-02-19,4,0.00048306858883923867,-0.0013858695994841876,-0.00020986621090285514,0.5,-0.003799427083939478,0.47336005331729475
2011-02-26,4,0.019749641771077697,0.003148851031221516,0.021324067286688453,0.5,-0.007154929516690431,0.9010477537991469
2011-03-05,4,0.025992067578876902,-0.0007830691768789358,0.025600532990437436,0.5,-0.006598142256012731,0.8028694197924792
2011-03-12,4,-0.02628866889198931,-0.006791568997116795,-0.02968445339054771,0.5,-0.005929227405464364,0.6644611291666378
2011-03-19,4,-0.01054578112697473,0.019349566269176752,-0.0008709979923863537,0.5,-0.007370905251171709,0.6496077017349464
2011-03-26,4,0.00047843455229739046,0.005556761532565754,0.0032568153185802673,0.5,-0.000855305703003579,0.1417765857349091
2011-04-02,4,-0.0009612058586390576,-0.004767489463625901,-0.003344950590452008,0.5,0.0012501003226336323,0.11629384481283644
2011-04-09,4,-0.016467463864059975,-0.007397992270328911,-0.02016645999922443,0.5,-0.022049302894844892,1.0
2011-04-16,4,-0.021602496400939326,-0.003068480120130508,-0.02313673646100458,0.5,-0.009754141025452067,1.0
2011-04-23,4,0.010932026469014568,-0.00019615900061631657,0.010833946968706409,0.5,-0.00789767063051061,0.8715691140219151
2011-04-30,4,0.0026285901497050896,-0.002586503442742836,0.0013353384283336716,0.5,-0.0018117408584971038,0.304226919969385
2011-05-07,4,0.009798949889233948,-0.0019696273736028586,0.008814136202432519,0.5,-0.006365735634108387,0.8516715443214836
2011-05-14,4,0.007836749788573644,0.0024997768009696686,0.009086638189058478,0.5,-0.007580360598414865,0.9274442066123187
2011-05-21,4,0.015081934843850425,-0.00907547947180987,0.01054419510794549,0.5,-0.007688467897114654,1.0
2011-05-28,4,0.015595683087184491,-0.01903730929682817,0.006077028438770407,0.5,-0.0052023353872969235,0.8221247124817813
2011-06-04,4,-0.0037034931263034,-0.01174122894171139,-0.009574107597159095,0.5,-0.008987173167972753,1.0
2011-06-11,4,0.0010568363605478542,-0.0003219358959001325,0.0008958684125977879,0.5,-0.0013209769289564963,0.2572687963930145
2011-06-18,4,0.020046959524319515,-0.02147170676681352,0.009311106140912755,0.5,0.0018034959043413245,0.46940889763352167
2011-06-25,4,0.001659022371406109,0.03205038468077249,0.001659022371406109,0.0,0.0021331131226520928,0.24672218816097147
2011-07-02,4,0.0018021869682926998,-0.01707105522032458,0.0018021869682926998,0.0,-0.0005754211925492327,0.20011014243849642
2011-07-09,4,-0.018683992989474804,0.018003087824731517,-0.018683992989474804,0.0,-0.011427118023695216,0.7709475219985852
2011-07-16,4,0.030530929872526126,-0.0015981443891850862,0.030530929872526126,0.0,-0.015343032956301872,0.9648664651586212
2011-07-23,4,0.04184403067440763,0.04287780004375379,0.04184403067440763,0.0,-0.0037659572685225526,0.3730878198117548
2011-07-30,4,0.00566552355384959,-0.01129982250463112,1.56123015340303e-05,0.5,-0.0061758530909091554,0.27762356727064763
2011-08-06,4,0.057832716353290785,0.026746134774791028,0.057832716353290785,0.0,-0.023543327297416605,0.8626537931136637
2011-08-13,4,-0.03328656510852665,-0.035001365470491194,-0.05078724784377225,0.5,-0.046914218313385124,1.0
2011-08-20,4,-0.0006791902307442103,0.005599987724855434,-0.0006791902307442103,0.0,-0.0076637114451598674,0.34270410392120026
2011-08-27,4,0.016305811867582492,-0.045771273674023547,-0.006579824969429281,0.5,-0.008909583526099689,0.4924034640161601
2011-09-03,4,-0.007500855724356881,-0.0018285130449383763,-0.007500855724356881,0.0,-0.002711399973101124,0.22914144122913024
2011-09-10,4,0.01997038638754871,-0.0129526703088263,0.01997038638754871,0.0,-0.006121976226571938,0.36099021458164204
2011-09-17,4,0.005785856255937676,-0.03734863150224986,0.005785856255937676,0.0,0.002916818966655445,0.16604783299790335
2011-09-24,4,0.0023335707636760942,0.011304274565737007,0.0023335707636760942,0.0,0.002450786718723382,0.07096910772644185
2011-10-01,4,-0.007294561682420808,-0.026599024394488614,-0.007294561682420808,0.0,-0.002039520846815539,0.3467309008212205
2011-10-08,4,0.0016248142355415386,0.006226594784209633,0.0016248142355415386,0.0,-0.010953403356905055,0.49292958759401534
2011-10-15,4,-0.032692326000396496,-0.022567931027189077,-0.032692326000396496,0.0,-0.010616504114776083,0.6768432446828567
2011-10-22,4,0.04320088646612337,0.0036383243854605715,0.04320088646612337,0.0,-0.03533165008332295,1.0
2011-10-29,4,-0.00479203747452194,0.009686142800272666,-0.00479203747452194,0.0,-0.013218327783783365,0.6033258603894727
2011-11-05,4,0.040418621413216005,-0.00021662908462111337,0.040418621413216005,0.0,-0.03398828059648337,1.0
2011-11-12,4,0.02322852161054953,-0.008199870875903233,0.02322852161054953,0.0,-0.007861035748649185,0.4655036200184543
2011-11-19,4,-0.049254636934630974,0.013859355488273634,-0.049254636934630974,0.0,-0.008679420144324435,0.5536070783896648
2011-11-26,4,-0.002333225354223931,-0.02198609602887033,-0.002333225354223931,0.0,-0.024116322180760152,0.803290341624307
2011-12-03,4,-0.015044811229165863,0.01960794486694126,-0.015044811229165863,0.0,0.004570596343863837,0.3402402829064311
2011-12-10,4,-0.0014703976238731944,0.004577978962197032,-0.0014703976238731944,0.0,-0.00035932439138190036,0.04335079873328055
2011-12-17,4,-0.00010839253192673007,-0.003715600678355517,-0.00010839253192673007,0.0,0.0010347273378678665,0.09130888624048888
2011-12-24,4,0.009765416355032312,0.034262558380053675,0.009765416355032312,0.0,0.005253747819009308,0.5341235054141111
