date,asset,y,p_up,signal_up,position,ret_fwd_1w,strat_ret,turnover
2009-01-17,spx,0.0,1e-06,0,-1.0,-0.007296111545165,0.007296111545165,1.0
2009-01-17,ndx,1.0,1e-06,0,-1.0,0.0037078298140131,-0.0037078298140131,0.0
2009-01-17,dax,1.0,1e-06,0,-1.0,0.0381460370333148,-0.0381460370333148,1.0
2009-01-17,sx5e,1.0,0.047619047619047616,0,-1.0,0.0414876133099304,-0.0414876133099304,2.0
2009-01-24,spx,1.0,1e-06,0,-1.0,0.0517266430958494,-0.0517266430958494,0.0
2009-01-24,ndx,1.0,1e-06,0,-1.0,0.0823893242957001,-0.0823893242957001,0.0
2009-01-24,dax,1.0,1e-06,0,-1.0,0.0705982689271265,-0.0705982689271265,0.0
2009-01-24,sx5e,1.0,1e-06,0,-1.0,0.0476892953893195,-0.0476892953893195,0.0
2009-01-31,spx,0.0,0.16666666666666666,0,-1.0,-0.0480773658761224,0.0480773658761224,0.0
2009-01-31,ndx,0.0,1e-06,0,-1.0,-0.0318123820930106,0.0318123820930106,0.0
2009-01-31,dax,0.0,0.16666666666666666,0,-1.0,-0.0497865276674353,0.0497865276674353,0.0
2009-01-31,sx5e,0.0,0.25,0,-1.0,-0.0492264236280005,0.0492264236280005,0.0
2009-02-07,spx,0.0,0.38974358974358975,0,-1.0,-0.0686831793333656,0.0686831793333656,0.0
2009-02-07,ndx,0.0,0.38974358974358975,0,-1.0,-0.0518575413348424,0.0518575413348424,0.0
2009-02-07,dax,0.0,0.38974358974358975,0,-1.0,-0.0903455167116434,0.0903455167116434,0.0
2009-02-07,sx5e,0.0,0.38974358974358975,0,-1.0,-0.0972090706326375,0.0972090706326375,0.0
2009-02-14,spx,0.0,0.39800995024875624,0,-1.0,-0.0453996493734172,0.0453996493734172,0.0
2009-02-14,ndx,0.0,0.14285714285714285,0,-1.0,-0.047513878111383,0.047513878111383,0.0
2009-02-14,dax,0.0,0.39800995024875624,0,-1.0,-0.042573966413096,0.042573966413096,0.0
2009-02-14,sx5e,0.0,0.39800995024875624,0,-1.0,-0.0176220870118508,0.0176220870118508,0.0
2009-02-21,spx,0.0,0.3918918918918919,0,-1.0,-0.0703451278074793,0.0703451278074793,0.0
2009-02-21,ndx,0.0,0.3918918918918919,0,-1.0,-0.0468133107727015,0.0468133107727015,0.0
2009-02-21,dax,0.0,0.3918918918918919,0,-1.0,-0.0461347541717181,0.0461347541717181,0.0
2009-02-21,sx5e,0.0,0.25,0,-1.0,-0.0804511620610961,0.0804511620610961,0.0
2009-02-28,spx,1.0,0.4,0,-1.0,0.1070707366326202,-0.1070707366326202,0.0
2009-02-28,ndx,1.0,0.09615384615384616,0,-1.0,0.0975110359725743,-0.0975110359725743,0.0
2009-02-28,dax,1.0,0.09615384615384616,0,-1.0,0.0783300285565444,-0.0783300285565444,0.0
2009-02-28,sx5e,1.0,0.5846153846153846,1,0.0,0.0837974070568554,0.0,1.0
2009-03-07,spx,1.0,0.11363636363636363,0,-1.0,0.015848258542066,-0.015848258542066,0.0
2009-03-07,ndx,1.0,0.04258688085129582,0,-1.0,0.0159689179474891,-0.0159689179474891,0.0
2009-03-07,dax,1.0,0.11363636363636363,0,-1.0,0.0291228247673005,-0.0291228247673005,0.0
2009-03-07,sx5e,1.0,0.11363636363636363,0,-1.0,0.0413501766927981,-0.0413501766927981,1.0
2009-03-14,spx,1.0,0.7701149425287356,1,1.0,0.0616753844952768,0.0616753844952768,2.0
2009-03-14,ndx,1.0,0.47619047619047616,0,0.0,0.0541535403224446,0.0,1.0
2009-03-14,dax,1.0,0.45901639344262296,0,0.0,0.0331331075468082,0.0,1.0
2009-03-14,sx5e,1.0,0.5759493670886076,1,0.0,0.0330576900573391,0.0,1.0
2009-03-21,spx,1.0,0.37423312883435583,0,-1.0,0.0325514130941,-0.0325514130941,2.0
2009-03-21,ndx,1.0,0.3090909090909091,0,-1.0,0.0516912111357044,-0.0516912111357044,1.0
2009-03-21,dax,1.0,0.37423312883435583,0,-1.0,0.043163516551486,-0.043163516551486,1.0
2009-03-21,sx5e,1.0,0.5000000000000001,0,0.0,0.0377532141441219,0.0,0.0
2009-03-28,spx,1.0,0.4722222222222222,0,0.0,0.0166884272997032,0.0,1.0
2009-03-28,ndx,1.0,0.38596491228070173,0,-1.0,0.0183260393873083,-0.0183260393873083,0.0
2009-03-28,dax,1.0,0.3116883116883117,0,-1.0,0.0242030198472515,-0.0242030198472515,0.0
2009-03-28,sx5e,1.0,0.42857142857142855,0,-1.0,0.0223490619670265,-0.0223490619670265,1.0
2009-04-04,spx,1.0,0.34090909090909094,0,-1.0,0.0152236854394323,-0.0152236854394323,1.0
2009-04-04,ndx,1.0,0.3333333333333333,0,-1.0,0.010176977944907,-0.010176977944907,0.0
2009-04-04,dax,1.0,0.3333333333333333,0,-1.0,0.0413527137996758,-0.0413527137996758,0.0
2009-04-04,sx5e,1.0,0.34090909090909094,0,-1.0,0.0414877952212964,-0.0414877952212964,0.0
2009-04-11,spx,0.0,0.2,0,-1.0,-0.0038753449862005,0.0038753449862005,0.0
2009-04-11,ndx,1.0,0.2,0,-1.0,0.0142992200425431,-0.0142992200425431,0.0
2009-04-11,dax,0.0,0.2,0,-1.0,-0.0005388253607137,0.0005388253607137,0.0
2009-04-11,sx5e,0.0,0.2844317868757264,0,-1.0,-0.0090810071973176,0.0090810071973176,0.0
2009-04-18,spx,1.0,0.3117973162289895,0,-1.0,0.0130334899507058,-0.0130334899507058,0.0
2009-04-18,ndx,1.0,0.2222222222222222,0,-1.0,0.0169958056623558,-0.0169958056623558,0.0
2009-04-18,dax,1.0,0.2222222222222222,0,-1.0,0.0203516233377261,-0.0203516233377261,0.0
2009-04-18,sx5e,1.0,0.34545454545454546,0,-1.0,0.023901995353228,-0.023901995353228,0.0
2009-04-25,spx,1.0,0.20645473030531777,0,-1.0,0.0589274318534049,-0.0589274318534049,0.0
2009-04-25,ndx,0.0,0.125,0,-1.0,-0.0017613953688189,0.0017613953688189,0.0
2009-04-25,dax,1.0,0.125,0,-1.0,0.0302865110232835,-0.0302865110232835,0.0
2009-04-25,sx5e,1.0,0.125,0,-1.0,0.0366473852164319,-0.0366473852164319,0.0
2009-05-02,spx,0.0,0.09090909090909091,0,-1.0,-0.0498800081788147,0.0498800081788147,0.0
2009-05-02,ndx,0.0,0.15241155004008508,0,-1.0,-0.0280096975956849,0.0280096975956849,0.0
2009-05-02,dax,0.0,1e-06,0,-1.0,-0.035898166425853,0.035898166425853,0.0
2009-05-02,sx5e,0.0,0.14285714285714285,0,-1.0,-0.0399165038844374,0.0399165038844374,0.0
2009-05-09,spx,1.0,0.36904761904761907,0,-1.0,0.0046665458499457,-0.0046665458499457,0.0
2009-05-09,ndx,1.0,0.16525303312427636,0,-1.0,0.0059478566315651,-0.0059478566315651,0.0
2009-05-09,dax,1.0,0.1,0,-1.0,0.0382585751978892,-0.0382585751978892,0.0
2009-05-09,sx5e,1.0,0.18181818181818182,0,-1.0,0.0293642400913667,-0.0293642400913667,0.0
2009-05-16,spx,1.0,1e-06,0,-1.0,0.0362344983089064,-0.0362344983089064,0.0
2009-05-16,ndx,1.0,0.058823529411764705,0,-1.0,0.0531114974654665,-0.0531114974654665,0.0
2009-05-16,dax,1.0,1e-06,0,-1.0,0.0044869123252857,-0.0044869123252857,0.0
2009-05-16,sx5e,1.0,1e-06,0,-1.0,0.0072816331897826,-0.0072816331897826,0.0
2009-05-23,spx,1.0,0.2413793103448276,0,-1.0,0.0227930456731293,-0.0227930456731293,0.0
2009-05-23,ndx,1.0,0.2413793103448276,0,-1.0,0.0401512987872414,-0.0401512987872414,0.0
2009-05-23,dax,1.0,0.36,0,-1.0,0.0275682983796212,-0.0275682983796212,0.0
2009-05-23,sx5e,1.0,0.36,0,-1.0,0.021185196064033,-0.021185196064033,0.0
2009-05-30,spx,1.0,0.4489795918367347,0,-1.0,0.0065100149985639,-0.0065100149985639,0.0
2009-05-30,ndx,0.0,0.5867158671586715,1,0.0,-0.0021698220611969,-0.0,1.0
2009-05-30,dax,0.0,0.44081632653061226,0,-1.0,-0.0015343616248082,0.0015343616248082,0.0
2009-05-30,sx5e,1.0,0.44081632653061226,0,-1.0,0.0024169353260066,-0.0024169353260066,0.0
2009-06-06,spx,0.0,0.43829787234042555,0,-1.0,-0.0264000591834793,0.0264000591834793,0.0
2009-06-06,ndx,0.0,0.43829787234042555,0,0.0,-0.0125774344449888,-0.0,0.0
2009-06-06,dax,0.0,0.43829787234042555,0,-1.0,-0.0453282937876288,0.0453282937876288,0.0
2009-06-06,sx5e,0.0,0.43829787234042555,0,-1.0,-0.029670574919696,0.029670574919696,0.0
2009-06-13,spx,0.0,0.42857142857142855,0,-1.0,-0.0025292272288136,0.0025292272288136,0.0
2009-06-13,ndx,1.0,0.42857142857142855,0,-1.0,0.0060969392956913,-0.0060969392956913,1.0
2009-06-13,dax,0.0,0.42857142857142855,0,-1.0,-0.0130159149987808,0.0130159149987808,0.0
2009-06-13,sx5e,0.0,0.42857142857142855,0,-1.0,-0.0184247382709661,0.0184247382709661,0.0
2009-06-20,spx,0.0,0.1935483870967742,0,-1.0,-0.0244640330830341,0.0244640330830341,0.0
2009-06-20,ndx,0.0,0.1935483870967742,0,-1.0,-0.0229158221861911,0.0229158221861911,0.0
2009-06-20,dax,0.0,0.1935483870967742,0,-1.0,-0.014290888459469,0.014290888459469,0.0
2009-06-20,sx5e,0.0,0.1935483870967742,0,-1.0,-0.0056194584733315,0.0056194584733315,0.0
2009-06-27,spx,0.0,0.42499999999999993,0,-1.0,-0.0192878338278931,0.0192878338278931,0.0
2009-06-27,ndx,0.0,0.42499999999999993,0,-1.0,-0.0182813839643776,0.0182813839643776,0.0
2009-06-27,dax,0.0,0.42499999999999993,0,-1.0,-0.0280148931334838,0.0280148931334838,0.0
2009-06-27,sx5e,0.0,0.42499999999999993,0,-1.0,-0.0399792971116946,0.0399792971116946,0.0
2009-07-04,spx,1.0,0.30909090909090914,0,-1.0,0.0696711521617963,-0.0696711521617963,0.0
2009-07-04,ndx,1.0,0.30909090909090914,0,-1.0,0.0756564119900835,-0.0756564119900835,0.0
2009-07-04,dax,1.0,0.30909090909090914,0,-1.0,0.0878633658996002,-0.0878633658996002,0.0
2009-07-04,sx5e,1.0,0.4240506329113925,0,-1.0,0.0822846673416701,-0.0822846673416701,0.0
2009-07-11,spx,1.0,0.4192546583850932,0,-1.0,0.041344988196261,-0.041344988196261,0.0
2009-07-11,ndx,1.0,0.4192546583850932,0,-1.0,0.0470122965310424,-0.0470122965310424,0.0
2009-07-11,dax,1.0,0.4192546583850932,0,-1.0,0.0504097702072954,-0.0504097702072954,0.0
2009-07-11,sx5e,1.0,0.4192546583850932,0,-1.0,0.0459906042442899,-0.0459906042442899,0.0
2009-07-18,spx,1.0,0.4603174603174603,0,0.0,0.0083940934991728,0.0,1.0
2009-07-18,ndx,1.0,0.4603174603174603,0,0.0,0.0026890798344025,0.0,1.0
2009-07-18,dax,1.0,0.6083650190114068,1,0.0,0.0196544127770894,0.0,1.0
2009-07-18,sx5e,1.0,0.6083650190114068,1,1.0,0.0214383063079806,0.0214383063079806,2.0
2009-07-25,spx,1.0,0.6027874564459931,1,0.0,0.0232916109693361,0.0,0.0
2009-07-25,ndx,1.0,0.4945054945054945,0,0.0,0.0100601237401458,0.0,0.0
2009-07-25,dax,1.0,0.5862068965517241,1,0.0,0.0237840716860398,0.0,0.0
2009-07-25,sx5e,1.0,0.6027874564459931,1,0.0,0.025809948713672,0.0,1.0
2009-08-01,spx,0.0,0.6236559139784946,1,1.0,-0.0063237273375029,-0.0063237273375029,1.0
2009-08-01,ndx,0.0,0.6236559139784946,1,1.0,-0.004884253684802,-0.004884253684802,1.0
2009-08-01,dax,0.0,0.6314382223636489,1,1.0,-0.027450283570497,-0.027450283570497,1.0
2009-08-01,sx5e,0.0,0.6236559139784946,1,1.0,-0.0136019983593351,-0.0136019983593351,1.0
2009-08-08,spx,1.0,0.6172839506172839,1,1.0,0.0219502235855353,0.0219502235855353,0.0
2009-08-08,ndx,1.0,0.6172839506172839,1,1.0,0.0162573375197012,0.0162573375197012,0.0
2009-08-08,dax,1.0,0.6172839506172839,1,0.0,0.0289370534797734,0.0,1.0
2009-08-08,sx5e,1.0,0.646551724137931,1,1.0,0.0285493798255045,0.0285493798255045,0.0
2009-08-15,spx,1.0,0.6249999999999999,1,1.0,0.0027286990927075,0.0027286990927075,0.0
2009-08-15,ndx,1.0,0.611764705882353,1,1.0,0.0033337810939197,0.0033337810939197,0.0
2009-08-15,dax,1.0,0.574468085106383,1,0.0,0.0099968147852544,0.0,0.0
2009-08-15,sx5e,1.0,0.611764705882353,1,1.0,0.0211354812392101,0.0211354812392101,0.0
2009-08-22,spx,0.0,0.8947368421052632,1,1.0,-0.0121776991632084,-0.0121776991632084,0.0
2009-08-22,ndx,0.0,0.8947368421052632,1,1.0,-0.0031462233149144,-0.0031462233149144,0.0
2009-08-22,dax,0.0,0.999999,1,1.0,-0.0240912757030096,-0.0240912757030096,1.0
2009-08-22,sx5e,0.0,0.999999,1,1.0,-0.0215112442708611,-0.0215112442708611,0.0
2009-08-29,spx,1.0,0.6458333333333334,1,1.0,0.02590515545061,0.02590515545061,0.0
2009-08-29,ndx,1.0,0.6458333333333334,1,1.0,0.0289303875902739,0.0289303875902739,0.0
2009-08-29,dax,1.0,0.6458333333333334,1,1.0,0.0444968176761515,0.0444968176761515,0.0
2009-08-29,sx5e,1.0,0.696969696969697,1,1.0,0.0320886218988532,0.0320886218988532,0.0
2009-09-05,spx,1.0,0.6181818181818182,1,1.0,0.0245221677711391,0.0245221677711391,0.0
2009-09-05,ndx,1.0,0.6181818181818182,1,1.0,0.0236018653661314,0.0236018653661314,0.0
2009-09-05,dax,1.0,0.6181818181818182,1,0.0,0.0141909168175076,0.0,1.0
2009-09-05,sx5e,1.0,0.5076923076923077,0,0.0,0.0197324969890899,0.0,1.0
2009-09-12,spx,0.0,0.7752808988764044,1,1.0,-0.0223907142188521,-0.0223907142188521,0.0
2009-09-12,ndx,0.0,0.7752808988764044,1,1.0,-0.0180206811805893,-0.0180206811805893,0.0
2009-09-12,dax,0.0,0.7752808988764044,1,1.0,-0.0214627715061633,-0.0214627715061633,1.0
2009-09-12,sx5e,0.0,0.7752808988764044,1,1.0,-0.0191497762569097,-0.0191497762569097,1.0
2009-09-19,spx,0.0,0.875,1,1.0,-0.0183553878856355,-0.0183553878856355,0.0
2009-09-19,ndx,0.0,0.875,1,1.0,-0.0186878375586577,-0.0186878375586577,0.0
2009-09-19,dax,0.0,0.875,1,1.0,-0.0203371549483016,-0.0203371549483016,0.0
2009-09-19,sx5e,0.0,0.875,1,1.0,-0.0251946538604141,-0.0251946538604141,0.0
2009-09-26,spx,1.0,0.675,1,1.0,0.0451419709132763,0.0451419709132763,0.0
2009-09-26,ndx,1.0,0.675,1,1.0,0.0392603865286407,0.0392603865286407,0.0
2009-09-26,dax,1.0,0.6265560165975104,1,1.0,0.0446204210025786,0.0446204210025786,0.0
2009-09-26,sx5e,1.0,0.675,1,1.0,0.0440411504745346,0.0440411504745346,0.0
2009-10-03,spx,1.0,0.6318681318681318,1,1.0,0.0151098003714453,0.0151098003714453,0.0
2009-10-03,ndx,1.0,0.6318681318681318,1,1.0,0.0066907440848265,0.0066907440848265,0.0
2009-10-03,dax,1.0,0.65,1,1.0,0.0055165724770127,0.0055165724770127,0.0
2009-10-03,sx5e,1.0,0.6318681318681318,1,1.0,0.0039379913815238,0.0039379913815238,0.0
2009-10-10,spx,0.0,0.6931818181818181,1,1.0,-0.007428655486908,-0.007428655486908,0.0
2009-10-10,ndx,1.0,0.6931818181818181,1,1.0,0.0082273532184993,0.0082273532184993,0.0
2009-10-10,dax,0.0,0.6931818181818181,1,1.0,-0.0005467154415772,-0.0005467154415772,0.0
2009-10-10,sx5e,0.0,0.6931818181818181,1,1.0,-0.0025747097835516,-0.0025747097835516,0.0
2009-10-17,spx,0.0,0.8,1,1.0,-0.0402000741015189,-0.0402000741015189,0.0
2009-10-17,ndx,0.0,0.6422018348623854,1,1.0,-0.049326254683143,-0.049326254683143,0.0
2009-10-17,dax,0.0,0.6422018348623854,1,1.0,-0.0566682635773703,-0.0566682635773703,0.0
2009-10-17,sx5e,0.0,0.6422018348623854,1,1.0,-0.049402649961193,-0.049402649961193,0.0
2009-10-24,spx,1.0,0.8,1,1.0,0.0319436402238948,0.0319436402238948,0.0
2009-10-24,ndx,1.0,0.8,1,1.0,0.0381673894657283,0.0381673894657283,0.0
2009-10-24,dax,1.0,0.6077844311377245,1,0.0,0.01353472601829,0.0,1.0
2009-10-24,sx5e,1.0,0.8,1,1.0,0.0184982686349552,0.0184982686349552,0.0
2009-10-31,spx,1.0,0.42724458204334365,0,-1.0,0.0226129243430281,-0.0226129243430281,2.0
2009-10-31,ndx,1.0,0.42724458204334365,0,-1.0,0.0334246227090988,-0.0334246227090988,2.0
2009-10-31,dax,1.0,0.5903614457831325,1,0.0,0.0361827540655035,0.0,0.0
2009-10-31,sx5e,1.0,0.5903614457831325,1,0.0,0.0317759685067549,0.0,1.0
2009-11-07,spx,0.0,0.631578947368421,1,1.0,-0.0019204740827448,-0.0019204740827448,2.0
2009-11-07,ndx,0.0,0.6336633663366337,1,1.0,-0.0135412415227466,-0.0135412415227466,2.0
2009-11-07,dax,0.0,0.631578947368421,1,1.0,-0.0041640070126942,-0.0041640070126942,1.0
2009-11-07,sx5e,0.0,0.631578947368421,1,1.0,-0.0173358676952106,-0.0173358676952106,1.0
2009-11-14,spx,1.0,0.618181818181818,1,1.0,0.000100789825725,0.000100789825725,0.0
2009-11-14,ndx,1.0,0.6211180124223603,1,1.0,0.0006064418864308,0.0006064418864308,0.0
2009-11-14,dax,1.0,0.6211180124223603,1,1.0,0.0039659906589089,0.0039659906589089,0.0
2009-11-14,sx5e,0.0,0.6211180124223603,1,1.0,-0.000677712438141,-0.000677712438141,0.0
2009-11-21,spx,1.0,0.5121838941664099,0,0.0,0.0132754308330813,0.0,1.0
2009-11-21,ndx,1.0,0.5384615384615384,1,0.0,0.0149819310547958,0.0,1.0
2009-11-21,dax,1.0,0.43577981651376146,0,-1.0,0.0232235415373196,-0.0232235415373196,2.0
2009-11-21,sx5e,1.0,0.5384615384615384,1,0.0,0.0279710646594657,0.0,1.0
2009-11-28,spx,1.0,0.6190476190476191,1,0.0,0.0003887954574224,0.0,0.0
2009-11-28,ndx,1.0,0.6190476190476191,1,1.0,8.370956130598906e-05,8.370956130598906e-05,1.0
2009-11-28,dax,0.0,0.639269406392694,1,1.0,-0.0105472140812871,-0.0105472140812871,2.0
2009-11-28,sx5e,0.0,0.639269406392694,1,1.0,-0.016496411059914,-0.016496411059914,1.0
2009-12-05,spx,0.0,0.6284403669724771,1,1.0,-0.0035610668739437,-0.0035610668739437,1.0
2009-12-05,ndx,1.0,0.6284403669724771,1,1.0,0.0085376605694005,0.0085376605694005,0.0
2009-12-05,dax,1.0,0.6284403669724771,1,1.0,0.0130153275807856,0.0130153275807856,0.0
2009-12-05,sx5e,1.0,0.6284403669724771,1,1.0,0.0031093658291174,0.0031093658291174,0.0
2009-12-12,spx,1.0,0.6292682926829268,1,1.0,0.0217783703864957,0.0217783703864957,0.0
2009-12-12,ndx,1.0,0.6292682926829268,1,1.0,0.0345697592067988,0.0345697592067988,0.0
2009-12-12,dax,1.0,0.6292682926829268,1,1.0,0.0216473081916102,0.0216473081916102,0.0
2009-12-12,sx5e,1.0,0.6292682926829268,1,1.0,0.0298862504440622,0.0298862504440622,0.0
2009-12-19,spx,0.0,0.6438356164383562,1,1.0,-0.0101022654641006,-0.0101022654641006,0.0
2009-12-19,ndx,0.0,0.6438356164383562,1,1.0,-0.0050966927651563,-0.0050966927651563,0.0
2009-12-19,dax,0.0,0.6438356164383562,1,1.0,-1.6785733468749342e-06,-1.6785733468749342e-06,0.0
2009-12-19,sx5e,1.0,0.6438356164383562,1,1.0,0.0026817448588616,0.0026817448588616,0.0
2009-12-26,spx,1.0,0.6338983050847458,1,1.0,0.0267958030669897,0.0267958030669897,0.0
2009-12-26,ndx,1.0,0.6338983050847458,1,1.0,0.0173519467185576,0.0173519467185576,0.0
2009-12-26,dax,1.0,0.6133333333333333,1,0.0,0.0134588236873953,0.0,1.0
2009-12-26,sx5e,1.0,0.6338983050847458,1,1.0,0.0178383519507852,0.0178383519507852,0.0
2010-01-02,spx,0.0,0.46473029045643155,0,0.0,-0.0078167304232388,-0.0,1.0
2010-01-02,ndx,0.0,0.46473029045643155,0,0.0,-0.0148315271664755,-0.0,1.0
2010-01-02,dax,0.0,0.46473029045643155,0,-1.0,-0.02677218303269,0.02677218303269,1.0
2010-01-02,sx5e,0.0,0.46473029045643155,0,0.0,-0.0257136703282138,-0.0,1.0
2010-01-09,spx,0.0,0.6021505376344086,1,0.0,-0.0389690413105288,-0.0,0.0
2010-01-09,ndx,0.0,0.5802469135802469,1,0.0,-0.0373822753309163,-0.0,0.0
2010-01-09,dax,0.0,0.5802469135802469,1,0.0,-0.0307438601626626,-0.0,1.0
2010-01-09,sx5e,0.0,0.6021505376344086,1,0.0,-0.0351840829861406,-0.0,0.0
2010-01-16,spx,0.0,0.8064516129032258,1,1.0,-0.0163863852861435,-0.0163863852861435,1.0
2010-01-16,ndx,0.0,0.8064516129032258,1,1.0,-0.0299640075327888,-0.0299640075327888,1.0
2010-01-16,dax,0.0,0.6271551724137931,1,1.0,-0.0151931761516472,-0.0151931761516472,1.0
2010-01-16,sx5e,0.0,0.6271551724137931,1,1.0,-0.0211400169204738,-0.0211400169204738,1.0
2010-01-23,spx,0.0,0.4629629629629629,0,0.0,-0.0071517036512798,-0.0,1.0
2010-01-23,ndx,1.0,0.4629629629629629,0,0.0,0.0029177962597068,0.0,1.0
2010-01-23,dax,0.0,0.6047619047619046,1,0.0,-0.031102965167175,-0.0,1.0
2010-01-23,sx5e,0.0,0.6047619047619046,1,0.0,-0.0522862400651102,-0.0,1.0
2010-01-30,spx,1.0,0.5882352941176471,1,0.0,0.0087414063159474,0.0,0.0
2010-01-30,ndx,1.0,0.4389312977099237,0,-1.0,0.0188933177559389,-0.0188933177559389,1.0
2010-01-30,dax,1.0,0.4389312977099237,0,-1.0,0.0121541898372203,-0.0121541898372203,1.0
2010-01-30,sx5e,1.0,0.5918918918918918,1,0.0,0.0162712225076377,0.0,0.0
2010-02-06,spx,1.0,0.6146341463414633,1,1.0,0.0312967801322163,0.0312967801322163,1.0
2010-02-06,ndx,1.0,0.6146341463414633,1,1.0,0.024849503403387,0.024849503403387,2.0
2010-02-06,dax,1.0,0.6146341463414633,1,0.0,0.0402989606191561,0.0,1.0
2010-02-06,sx5e,1.0,0.6146341463414633,1,1.0,0.0444613118162171,0.0444613118162171,1.0
2010-02-13,spx,0.0,0.4190871369294606,0,-1.0,-0.004219371241559,0.004219371241559,2.0
2010-02-13,ndx,0.0,0.4190871369294606,0,-1.0,-0.0025448083715419,0.0025448083715419,2.0
2010-02-13,dax,0.0,0.4383561643835616,0,-1.0,-0.02159890249124,0.02159890249124,1.0
2010-02-13,sx5e,0.0,0.4383561643835616,0,-1.0,-0.0232335852393346,0.0232335852393346,2.0
2010-02-20,spx,1.0,0.4186046511627907,0,-1.0,0.0309735715126437,-0.0309735715126437,0.0
2010-02-20,ndx,1.0,0.4186046511627907,0,-1.0,0.0384234719686804,-0.0384234719686804,0.0
2010-02-20,dax,1.0,0.6216216216216216,1,1.0,0.0498172711781452,0.0498172711781452,2.0
2010-02-20,sx5e,1.0,0.6216216216216216,1,1.0,0.0545983646512515,0.0545983646512515,2.0
2010-02-27,spx,1.0,0.4205128205128205,0,-1.0,0.009914815140072,-0.009914815140072,0.0
2010-02-27,ndx,1.0,0.4205128205128205,0,-1.0,0.0189933070699368,-0.0189933070699368,0.0
2010-02-27,dax,1.0,0.4205128205128205,0,-1.0,0.0115272843589639,-0.0115272843589639,2.0
2010-02-27,sx5e,1.0,0.4205128205128205,0,-1.0,0.0072703514234875,-0.0072703514234875,2.0
2010-03-06,spx,1.0,0.625,1,1.0,0.0086174662388369,0.0086174662388369,2.0
2010-03-06,ndx,1.0,0.625,1,1.0,0.0041570750819723,0.0041570750819723,2.0
2010-03-06,dax,1.0,0.6335616438356164,1,1.0,0.0062774280038553,0.0062774280038553,2.0
2010-03-06,sx5e,0.0,0.6335616438356164,1,1.0,-0.0001414593080225,-0.0001414593080225,2.0
2010-03-13,spx,1.0,0.6153846153846153,1,0.0,0.0057677385981549,0.0,1.0
2010-03-13,ndx,1.0,0.6153846153846153,1,1.0,0.0104531600109707,0.0104531600109707,0.0
2010-03-13,dax,1.0,0.6289308176100629,1,1.0,0.0230040301349117,0.0230040301349117,0.0
2010-03-13,sx5e,1.0,0.6289308176100629,1,1.0,0.0148346244759227,0.0148346244759227,0.0
