date,n_assets,port_ret,avg_er,avg_gross
2010-07-31,4,-0.009703793982399615,0.002298217146314836,0.3550340169004818
2010-08-07,4,-0.0110781395941339,0.03037000336419428,1.0
2010-08-14,4,0.008339871578070857,-0.01521691516080026,0.9184540423660241
2010-08-21,4,-0.036424562300041936,-0.012636488565912722,0.939763621741198
2010-08-28,4,0.002338653654951041,0.003026333561091538,0.22982668019428656
2010-09-04,4,-0.007114514257561498,-0.007323820861976688,0.6069171468153698
2010-09-11,4,-0.00648879506043026,-0.003054364394605239,0.30260225832075077
2010-09-18,4,-0.0017932776351921634,3.750501135960267e-05,0.5597152507366695
2010-09-25,4,-0.01595227392539421,-0.012340263757488514,0.9986936617799973
2010-10-02,4,-0.018519149364108405,-0.006199985659094753,0.7405703220004721
2010-10-09,4,0.009237762397220534,0.010946677618499726,0.9827976762023076
2010-10-16,4,-0.00022752536124785033,0.013363634463363945,1.0
2010-10-23,4,0.024832554110225724,0.01322391448262106,1.0
2010-10-30,4,0.0163841765436074,-0.02266711616161055,1.0
2010-11-06,4,-0.005904651556206725,-0.013841851600357835,1.0
2010-11-13,4,0.000746329169543741,-0.0010740739981359492,0.3587713049227602
2010-11-20,4,0.011917051520628899,0.006528114693595857,0.6376181817372398
2010-11-27,4,-0.013197741520215826,-0.01863290301244449,1.0
2010-12-04,4,-0.0011196578139947607,0.001457764723255552,0.293689909553721
2010-12-11,4,-0.007330686932510254,-0.005052285304739767,0.7870455388266524
2010-12-18,4,-0.0067787558346782024,0.002523867554623722,0.5789260383029511
2010-12-25,4,0.006666200235741007,0.0018675848498349366,0.5713887368293831
2011-01-01,4,-0.00815298315438079,-0.002309738600696969,0.4217108561801939
2011-01-08,4,0.002261795638702503,0.0009315654962539171,0.30558753852023074
2011-01-15,4,-0.0009371574083122248,0.01601659654806226,0.9746190861708507
2011-01-22,4,0.014290046184583356,0.006136339000949677,0.6575002324142716
2011-01-29,4,0.006907442043251401,0.001624636813675725,0.38021098690523053
2011-02-05,4,0.007959210605259137,0.00586992992737237,0.8092162980434245
2011-02-12,4,-0.010397043478927769,0.0014025599449087344,0.36867817531620095
2011-02-19,4,-0.0014993400882067295,0.011877684822888184,0.9484128029577594
2011-02-26,4,0.004353284577587071,-0.002045784046567444,0.21792180082314777
2011-03-05,4,0.032570375275711425,-0.012770520250098429,1.0
2011-03-12,4,0.01734769272593969,0.0030717972747020873,0.5488728199618594
2011-03-19,4,-0.007797228269821789,-0.0060880313717538385,0.45483084912374266
2011-03-26,4,-0.000504578794690897,0.007600664626576094,0.5299635659881625
2011-04-02,4,0.000717764547616975,-0.0017021269464275134,0.19766552746346658
2011-04-09,4,0.016467463864059975,0.014014604745392477,1.0
2011-04-16,4,-0.005173343552480619,-0.001020605812642017,0.7477613258351831
2011-04-23,4,-0.001694628820059122,0.0014702468256485295,0.26369177552932493
2011-04-30,4,-0.00877016298052435,0.014927365568311122,1.0
2011-05-07,4,-0.0118804471149858,0.014062606001209252,1.0
2011-05-14,4,0.008622464245501449,-0.013692241335059124,1.0
2011-05-21,4,0.008543740744835824,-0.0018943399850398918,0.8087536965417239
2011-05-28,4,0.019445265679097528,-0.008077291845271515,0.9812874248291928
2011-06-04,4,-0.0037034931263034,-0.007548801831667789,1.0
2011-06-11,4,0.0021455640704535137,-0.0021794162858006644,0.36382301479087786
2011-06-18,4,0.01986929878866635,0.0021365441804249673,0.40605884693512584
2011-06-25,4,0.00022279711932091627,-0.011764242390511003,0.7988638848941783
2011-07-02,4,0.023445715800049966,-0.014238998615971945,0.9207071897510869
2011-07-09,4,0.025515688195500576,0.018669574443037313,0.9851043127493385
2011-07-16,4,0.0003475531121687789,-0.00019976928591509556,0.07855061483715862
2011-07-23,4,-0.09565111660447193,0.03080473657315725,1.0
2011-07-30,4,-0.022294615791650395,0.041326606686121536,0.9832346836263739
2011-08-06,4,0.06584710816647558,-0.04820110027177385,1.0
2011-08-13,4,0.0014811244139356873,0.0009949743712834244,0.1025960031438317
2011-08-20,4,-0.0015937797700970335,-0.013610828275881124,0.4364463927601062
2011-08-27,4,0.03371990627062732,-0.0228323395818849,0.9043263995224772
2011-09-03,4,0.013715365704374394,0.007917012262552172,0.33042540047518376
2011-09-10,4,-0.01239047303311326,0.005147458492008664,0.21116332359654172
2011-09-17,4,0.018398197825409572,0.01747210495463839,0.5317287175234857
2011-09-24,4,0.014403066354769655,0.016759502898338777,0.49955325297185843
2011-10-01,4,0.010068966799617498,0.005684940959596412,0.17747048990670156
2011-10-08,4,-0.0014076234005848812,0.020429412590996794,0.7018029809886454
2011-10-15,4,-0.0455154742368095,-0.045674758897705114,1.0
2011-10-22,4,0.014982761010154569,-0.002904749306083765,0.49593882175816106
2011-10-29,4,-0.0095083564838273,-0.04509347501658169,1.0
2011-11-05,4,-0.037203031754284306,0.025151247829510823,0.9192288222269558
2011-11-12,4,0.040009207799434135,-0.0221581481540825,0.8091362724818145
2011-11-19,4,0.011170657158423976,0.0027526081907247174,0.15668158792484405
2011-11-26,4,5.352373329464098e-05,0.0018264664526556852,0.07437742013276923
2011-12-03,4,-0.02015138222430476,0.01472022762308323,0.48949756790774135
2011-12-10,4,0.00588124118323238,0.005581787269715303,0.210134172072116
2011-12-17,4,-1.8065336978327347e-05,0.0031236098796901843,0.13069868191874706
2011-12-24,4,-0.01203060319286022,-0.010333193737520145,0.6310958442684156
2011-12-31,4,0.005583464848038997,0.008496603648443363,0.5427339263752515
2012-01-07,4,0.03209920769346718,0.014542163376289061,1.0
2012-01-14,4,-0.005937418256689214,-0.005914492281521339,0.7804953466711392
2012-01-21,4,0.008028702719556604,0.00020149896642029756,0.58511215877046
2012-01-28,4,-0.004767598468102775,0.013265066060322142,1.0
2012-02-04,4,-0.016862833955546448,-0.02183590875403184,1.0
2012-02-11,4,-0.0007721159640478178,-0.001480714186546573,0.19649553363564734
2012-02-18,4,0.008599169515767901,0.021615273409885463,1.0
2012-02-25,4,-0.0037278383555547,0.025152162661107643,1.0
2012-03-03,4,0.022334254439892995,0.0042195759459459845,0.6721975531983956
2012-03-10,4,0.013411709795904175,-0.02074446208203799,1.0
2012-03-17,4,-0.0012842337706059212,0.00812148561852335,0.8692662771913242
2012-03-24,4,-0.009066309906904503,0.007067269396782181,0.7754139023266642
2012-03-31,4,-0.028092884072254555,0.015122447993549181,0.9912525381985888
2012-04-07,4,0.008623611382083608,0.014277870386481175,0.9090720869443583
2012-04-14,4,0.015013477021483613,0.010884847835136716,0.9274065495027417
2012-04-21,4,-0.0345557227245036,0.02059719781618153,1.0
2012-04-28,4,-0.003636536398499584,0.013659262633536484,0.924316148854391
2012-05-05,4,-0.040262265135760804,0.011126114874748235,0.8512303943488647
2012-05-12,4,-0.010163541877346716,-0.014780024774758486,0.7615668733657615
2012-05-19,4,-0.008369942951949292,0.003431935691987702,0.22531454674848966
2012-05-26,4,-0.02764412224694358,-0.01824697196426404,0.8819033664127494
2012-06-02,4,-0.011080016217447785,-0.01697294067544378,0.8899912538640866
2012-06-09,4,0.0005269554867991326,0.0014710114583369673,0.136316952689659
2012-06-16,4,0.0022902042589134654,0.0015367327543507057,0.19111403706985516
2012-06-23,4,-0.000659553908352321,0.0022334079165576837,0.44867705215779746
2012-06-30,4,0.004545213022816983,0.009501402223888266,0.8485492939138456
2012-07-07,4,-0.0022743659040372665,-0.004392952831449282,0.6548608691966294
2012-07-14,4,-0.01337718544840462,-0.00736112687199005,0.8933177233156365
2012-07-21,4,-0.012759778518756103,-0.005169755799376482,0.7500181003052424
2012-07-28,4,0.011837744197985915,0.00650104616922681,0.8376258242635541
2012-08-04,4,-0.015901504119972626,-0.015951804909818974,1.0
2012-08-11,4,0.007693303179329975,-0.011276384235182986,1.0
2012-08-18,4,0.0009487735240601179,-0.006242568527368578,0.8749875195698227
2012-08-25,4,0.028256697480086305,0.011174786525463538,0.9788428785766973
2012-09-01,4,0.01869588225367547,0.010351805212522748,0.9468855250322573
2012-09-08,4,-0.00029408575059413646,0.006324818311085714,0.7775203717442778
2012-09-15,4,-0.010570610923594579,0.0023961739373539767,0.44194847948872407
2012-09-22,4,0.012504800825278564,0.00810292671891941,0.7598205441762097
2012-09-29,4,0.008138109403093069,-0.003357921532259958,0.35855236862684337
2012-10-06,4,0.00812322997117778,0.012687205871837698,0.9539000460342271
2012-10-13,4,0.0105301071757338,-0.008442154104912208,0.767309152630539
2012-10-20,4,-0.00834884336744957,-0.006817281738112944,0.6220379352320533
2012-10-27,4,-0.01068836696967934,0.003086762726131385,0.5810174296630903
2012-11-03,4,-0.009150470657942479,0.004255118069583064,0.38961992075997054
2012-11-10,4,-0.045716347830455153,-0.010458549386712502,1.0
2012-11-17,4,-0.009070931725541492,-0.01633000855476457,0.9332289940781248
2012-11-24,4,-0.0014718588189787658,-0.0070720588362323976,0.5265098137548813
2012-12-01,4,0.002885938800041603,0.013734028436566681,0.9469088545853158
2012-12-08,4,0.003474629222153661,0.002746016853651151,0.3217218614588954
2012-12-15,4,-0.011355144241002212,0.007168202672293192,0.9073465286655993
2012-12-22,4,-0.011780044684933405,-0.002562107547747933,0.6935436986873256
2012-12-29,4,-0.00340210419658227,-0.0017385335190955816,0.4947984806313499
2013-01-05,4,-0.0002243229691597776,-0.007346348199921596,0.9472117834304894
2013-01-12,4,-0.009793886043902189,-0.006358108679307747,0.8098305630441329
2013-01-19,4,-0.0001781024137087646,-0.008009022898464732,0.9880312190365176
2013-01-26,4,0.0033909928569744183,-0.0025009171527584713,0.6251475096559139
2013-02-02,4,0.002576168399817229,-0.002305609794847859,0.4877471204791916
2013-02-09,4,0.0005598755583062686,-0.004624312560340103,0.8343914864464058
2013-02-16,4,0.0006610465035362293,0.0011316554519278598,0.292015352799488
2013-02-23,4,0.0302882407101955,0.017182818787517033,1.0
2013-03-02,4,-0.0005809962889732184,-0.0005925882014807047,0.08230062844973264
2013-03-09,4,0.005593652147431936,-0.0028354094624099078,0.656695996548571
2013-03-16,4,0.0008358153894601652,0.0016804799731082566,0.3079293858286563
2013-03-23,4,-0.014586382445448813,0.01166352451568416,0.9876653126040253
2013-03-30,4,-0.011515128366916,-0.003544314167216329,1.0
2013-04-06,4,0.01866575002366384,-0.0037909757656389795,0.6922979554592885
2013-04-13,4,0.030439322275956963,0.008710309527477134,0.9208153135261111
2013-04-20,4,0.021572592628220543,0.00844369129319742,0.7072248868388922
2013-04-27,4,-0.012419356339678563,-0.01412979959925019,0.9781571282092854
2013-05-04,4,0.005260450626079668,0.0025048793561569943,0.3303315138328623
2013-05-11,4,-0.00483333228608767,0.001430963293592919,0.3676428580547675
2013-05-18,4,0.0014524089182775285,-0.003861969579277344,0.5498323122890983
2013-05-25,4,-0.003298528481217966,0.003699548476061734,0.6558851229710417
2013-06-01,4,-0.013304645417978461,0.0054926134577832795,0.8049950026756525
2013-06-08,4,-0.026243767851029116,0.004372952890727509,0.8429143699116611
2013-06-15,4,-0.015587230341446375,-0.04061327480800889,1.0
2013-06-22,4,-0.003148360071561526,-0.015987240549350856,1.0
2013-06-29,4,-0.023112503402476968,-0.005729029525464439,0.6437088787225723
2013-07-06,4,-0.002039201779682993,-0.005400369253820204,0.4814515759859914
2013-07-13,4,0.002413955279351295,0.012455538152759616,0.986951622408575
2013-07-20,4,0.016102560156879463,0.007869046331988044,0.8438190053436736
2013-07-27,4,-0.00452059693717424,0.006967011258421469,0.8930713096950215
2013-08-03,4,-0.004697757842583725,0.0077404852809538505,1.0
2013-08-10,4,0.0023542281892706433,-0.0008044860276969981,0.268345249090932
2013-08-17,4,0.027207857872399877,-0.010132158191801516,1.0
2013-08-24,4,0.01735114314386898,0.008921176224403516,0.8755326713374003
2013-08-31,4,0.004748380825372174,0.0018322482442591872,0.23573273548186183
2013-09-07,4,-0.008927088076637573,-0.0047681487738941136,0.5471260354386299
2013-09-14,4,-0.0007392003276744315,-0.0013851263629789598,0.28556163746490976
2013-09-21,4,-0.00020378829495315944,-0.0035494581959654324,0.7664230055034299
2013-09-28,4,0.005732291931074066,0.004661380476611136,0.8301732515623526
2013-10-05,4,0.02432389029221463,0.010940649627792834,1.0
2013-10-12,4,0.004439823044961027,0.0007494785263247123,0.46336659478176573
2013-10-19,4,0.002032837025991475,0.010502732181978978,1.0
2013-10-26,4,0.0013649166541617626,0.004571145807496552,0.8805967358221715
2013-11-02,4,-0.009060964196848395,-0.003662613427747486,0.772112086487402
2013-11-09,4,0.0019844925910293275,0.001310132790943806,0.5841481124092148
2013-11-16,4,0.012511707736213577,0.010236606482038973,1.0
2013-11-23,4,-0.01375376771330955,0.009296360771961451,1.0
2013-11-30,4,-0.006774656245357017,0.0023709049142378123,0.39808680201101504
2013-12-07,4,-0.014712025817847914,-0.002916548393989803,0.4300486539118225
2013-12-14,4,0.014785699488621747,0.011142619973749344,0.9237378177848656
2013-12-21,4,-0.0008222735049513197,0.0008447729574175049,0.06925817853547352
2013-12-28,4,0.00658755300936953,0.011695655808461273,0.9500710646384671
2014-01-04,4,0.005893625416288495,0.0044635706550210505,0.6394909591514369
2014-01-11,4,-0.018549359682441306,0.003217299167884163,0.6526774449406926
2014-01-18,4,-0.0028271910814126294,0.004074547520739244,0.5393466951071438
2014-01-25,4,0.0030281611989418796,0.0026396979988549275,0.3462093620186207
2014-02-01,4,0.026874524383687204,0.008628815328272529,0.9234920988961308
2014-02-08,4,5.5131714733756254e-05,0.0006415581619997034,0.07711502005572066
2014-02-15,4,-0.006570597858566311,-0.005607444174613159,0.831119587652726
2014-02-22,4,-0.005665826867811041,0.004050568868762885,0.7916719925601321
2014-03-01,4,-0.02445485987636823,0.00977697385315442,0.9761799980090899
2014-03-08,4,0.007073044346939086,0.001576937541123299,0.3016418755154741
2014-03-15,4,2.7259622139312253e-05,-0.008853308045058739,0.7687855756956866
2014-03-22,4,-0.00015214648113613048,-0.0003702149693086441,0.074839493409907
2014-03-29,4,0.003495082239612639,-0.0006995966383790049,0.19482223316766117
2014-04-05,4,-0.006147991175980347,-0.0037066428139095374,0.3343498348004208
2014-04-12,4,0.0006988899011542984,-0.003736660785405006,0.35236106659887784
2014-04-19,4,0.005850200777230367,0.003841050459218446,0.4290745014624576
2014-04-26,4,-0.000578512921059796,0.0028303547821212777,0.32224647493968617
2014-05-03,4,0.002260301132077291,0.005114286967841609,0.7343150373393036
2014-05-10,4,0.013798050752173469,0.00484813621887676,0.9396660271622143
2014-05-17,4,0.010167798075312876,0.001891072635472271,0.6510955034330772
2014-05-24,4,0.0042301145304919135,0.0018195181021577334,0.4527125691939837
2014-05-31,4,0.0015087858007649263,-0.0016563865381294279,0.8875022652225909
2014-06-07,4,-0.0016393530520366689,-0.0017316116180940936,0.27130866960571526
2014-06-14,4,-0.00744308452455855,0.00884071083593033,1.0
2014-06-21,4,0.003349452220725567,0.0007955386944229089,0.7756519493625095
2014-06-28,4,0.006634150792888163,-0.0012540335423197732,0.2993656867451605
2014-07-05,4,0.0038506499218336873,0.005495006524135108,0.7395008511236294
2014-07-12,4,-0.0007941998880550754,0.0034111539287815535,0.5287656561633189
2014-07-19,4,-0.01797139333032029,0.003629712952415527,0.5300773211655818
2014-07-26,4,0.001579056377520764,-0.0033668802844470146,0.46254941789162346
2014-08-02,4,-0.008513597870312585,-0.003101129931859865,0.595306269569612
2014-08-09,4,0.0008854888259904739,0.0002658338225462566,0.14213619640751693
2014-08-16,4,-0.0008373756148449285,-0.0005764651594184586,0.11136825031504335
2014-08-23,4,0.0007238380444068119,-0.00022726222175598304,0.2360823196937253
2014-08-30,4,0.008981803312299603,-0.004898904449701996,0.9420697950443467
2014-09-06,4,-0.0052615554649196716,-0.002492849287224708,0.5186965979356052
2014-09-13,4,-0.014187661463402397,0.003536421668210551,0.8157108262390158
2014-09-20,4,0.006340930011254837,-0.002899533209688287,0.40636433978760356
2014-09-27,4,0.011724033211647094,-0.0016601074393533433,0.3839523697510435
2014-10-04,4,0.006814873991864375,-0.019775866824414172,1.0
2014-10-11,4,-0.012583764525876227,-0.002882032445762374,0.3611876599473684
2014-10-18,4,-0.011288067085461507,-0.005199430541034734,0.38156350099426994
2014-10-25,4,-2.2787990523647476e-05,-0.0018586163153678956,0.1262224360678445
2014-11-01,4,-0.0024182572977210427,-0.0038954179118693313,0.46090525422113005
2014-11-08,4,0.019441548660823114,0.0037557779635730834,0.4653596964769141
2014-11-15,4,-0.006633585146495053,-0.0038174786372607095,0.5832421952158502
2014-11-22,4,0.0041290924774533755,0.015268482641045418,1.0
2014-11-29,4,0.0013278286651683788,0.0011673209713738291,0.4986497957449788
2014-12-06,4,0.023407644353693666,0.019134187193653313,0.9460803319438649
2014-12-13,4,-0.004389803939144638,-0.005543536529063265,0.44406323597776176
2014-12-20,4,0.0071342114856597855,-0.005148005266439997,0.44046988939580456
2014-12-27,4,0.003845742602350071,-0.005290502981588512,0.41185185663506846
2015-01-03,4,0.01922043500621325,0.02099264634162766,1.0
2015-01-10,4,0.020067156559956303,0.007843668907276549,0.6426279156244827
2015-01-17,4,-0.014893134772106785,0.01007336077386368,0.747332714877013
2015-01-24,4,0.01808161047046922,0.01753262841093367,0.9027453907997253
2015-01-31,4,0.019664765407561468,0.016644648384806213,0.9379222421912228
2015-02-07,4,0.005535669772841669,0.005642147304411078,0.5928355426503024
2015-02-14,4,0.014186966019492249,0.006185661327804665,0.7181423098382984
2015-02-21,4,-0.003162067209578201,0.005470550484689004,0.7798183359783133
2015-02-28,4,-0.005296064775342205,-0.006790423395777147,0.8796376766494973
2015-03-07,4,-0.022652541879536296,-0.02220998241062092,1.0
2015-03-14,4,-0.019338197810256422,0.024702495337686682,1.0
2015-03-21,4,0.004297546797051275,0.018975737069199344,1.0
2015-03-28,4,0.024693759902751845,0.012960122698840344,0.9580353691012025
2015-04-04,4,-0.014898362778356803,0.0033536391657950984,0.44792051845193975
2015-04-11,4,0.0203406043256144,0.023069533912522443,1.0
2015-04-18,4,-0.0084640362397277,0.005695850294565405,0.5817343086534628
2015-04-25,4,-0.004266892956364741,-0.008460479565834636,0.6866277605701907
2015-05-02,4,-0.003017134598672976,0.0032683289606752815,0.2718542503192901
2015-05-09,4,0.01616560399941996,0.006776048562978964,0.7128838797567398
2015-05-16,4,0.017737269407656638,-0.01468185654914878,0.9601106068918916
2015-05-23,4,0.00935304338402286,-0.011246105643407472,0.828936839865188
2015-05-30,4,-0.0015863782785769732,0.009981187498555482,0.8972474573524258
2015-06-06,4,0.0002593223316136044,-0.012146880043149438,0.9018874619565904
2015-06-13,4,0.019599387838523524,0.019688854413458762,1.0
2015-06-20,4,-0.00532976943755062,0.003718110176718449,0.5090114831780509
2015-06-27,4,0.002062170350408595,0.007843732484616379,0.6135490229805699
2015-07-04,4,0.012274172473973742,0.0003712415292637162,0.7067286221334533
2015-07-11,4,0.017509393409913566,-0.010114036566224083,0.7824755432227686
2015-07-18,4,-0.0023844792674357915,-0.004044877537738359,0.34895125784788433
2015-07-25,4,0.005368368058845077,-0.0023664091707417943,0.3975707316404549
2015-08-01,4,0.021352712220673833,-0.006349067736751765,0.5485637272608238
2015-08-08,4,0.06986449458509761,-0.019186665633999764,1.0
2015-08-15,4,-0.0018083775504741846,-0.0035030585809485808,0.32727116758141245
2015-08-22,4,-0.0012955854946763749,0.00030201810112641695,0.10875753519637404
2015-08-29,4,0.0060560805443304585,0.008545856175161529,0.4055505506957999
2015-09-05,4,0.0078730883881179,-0.032774697521501125,1.0
2015-09-12,4,0.010197403698069813,-0.004765477824589245,0.8852972035215366
2015-09-19,4,-0.0014841780608384114,-0.005906129942118994,0.7659223782902782
2015-09-26,4,0.03320474218240219,0.011639118600432041,0.6934469840940177
2015-10-03,4,-0.0050037964082925695,-0.007181111825130179,0.5940435603762952
2015-10-10,4,0.03404967699010371,0.01006927944348963,0.8202260038788738
2015-10-17,4,-0.0025792869047315,-0.03231026150620801,1.0
2015-10-24,4,-9.970629973253423e-05,7.558706375353729e-05,0.32981829278857
2015-10-31,4,0.0340778384407385,-0.019699755297479818,1.0
2015-11-07,4,-0.0348360329343984,-0.029900759368428394,1.0
2015-11-14,4,-0.0036836432014561524,-0.0033540322510013897,0.2914895764659639
2015-11-21,4,-0.004910979112160663,0.00601484228977765,0.4926885152329642
2015-11-28,4,0.02435543199995488,-0.009611277110886333,0.6404883990030541
2015-12-05,4,-0.0021333877947559907,-0.006002978463835526,0.34122391230839794
2015-12-12,4,0.000675721910318396,-0.0017662612163058238,0.2149834376872331
2015-12-19,4,0.0045955202471576,-0.023169813621882217,1.0
2015-12-26,4,0.048791428052035214,-0.00799222992326415,0.6737442376069287
2016-01-02,4,-0.013342223571286067,0.010948111816993948,0.4807661215795467
2016-01-09,4,0.012274973692989213,0.011765923560557627,0.5501379900255685
2016-01-16,4,0.005473780315946245,0.011057760414633026,0.5684175755375018
2016-01-23,4,-0.03294410493701327,0.0136824392551205,0.6692872445348624
2016-01-30,4,-0.004042810330594105,0.005142542136774044,0.34471183171887776
2016-02-06,4,0.004915083315831833,0.0020520878499310493,0.13500010579968616
2016-02-13,4,-0.014970704370598395,-0.021734917527337805,0.9088576620723661
2016-02-20,4,0.0059620340826037534,0.003990221201237477,0.18575720196068807
2016-02-27,4,0.004313117033406862,0.005172942178617048,0.5049786113243516
2016-03-05,4,-0.0010595966094500496,0.0006606281847839209,0.16082635325419217
2016-03-12,4,0.005736300868033821,-0.0030687276586719445,0.6847363933826248
